Year,Date,G#,Week,Age,Tm,Unnamed: 7_level_1,Opp,Result,GS,Scoring_XPM,Scoring_XPA,Scoring_XP%,Scoring_FGM,Scoring_FGA,Scoring_FG%,Scoring_TD,Scoring_Pts,Sk,Tackles_Solo,Tackles_Ast,Tackles_Comb,Tackles_TFL,Tackles_QBHits,Punting_Pnt,Punting_Yds,Punting_Y/P,Punting_Blck,Off. Snaps_Num,Off. Snaps_Pct,Def. Snaps_Num,Def. Snaps_Pct,ST Snaps_Num,ST Snaps_Pct,Away_status,Player
2017,2017-12-10,13,14,,PHI,@,LAR,W 43-35,True,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,True,Caleb Sturgis
2017,2017-12-17,14,15,,PHI,@,NYG,W 34-29,True,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,True,Caleb Sturgis
2017,2017-12-25,15,16,,PHI,,OAK,W 19-10,True,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,False,Caleb Sturgis
2017,2017-12-31,16,17,,PHI,,DAL,L 0-6,True,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,False,Caleb Sturgis
2018,2018-09-09,1,1,29.031,LAC,,KAN,L 28-38,False,,,,2,3,66.7,0,6,0.0,0,0,0,,,1,24,24.00,0,0,0%,0,0%,10,33%,False,Caleb Sturgis
2018,2018-09-16,2,2,29.038,LAC,@,BUF,W 31-20,False,4,4,100.0,1,1,100.0,0,7,0.0,0,0,0,,,0,0,,0,0,0%,0,0%,11,37%,True,Caleb Sturgis
2018,2018-09-23,3,3,29.045,LAC,@,LAR,L 23-35,False,2,3,66.7,1,1,100.0,0,5,0.0,0,0,0,,,0,0,,0,0,0%,0,0%,9,36%,True,Caleb Sturgis
2018,2018-09-30,4,4,29.052,LAC,,SFO,W 29-27,False,,2,0.0,3,4,75.0,0,9,0.0,0,0,0,,,0,0,,0,0,0%,0,0%,12,38%,False,Caleb Sturgis
2018,2018-10-07,5,5,29.059,LAC,,OAK,W 26-10,False,2,3,66.7,2,3,66.7,0,8,0.0,0,0,0,,,0,0,,0,0,0%,0,0%,12,48%,False,Caleb Sturgis
2018,2018-10-14,6,6,,LAC,@,CLE,W 38-14,True,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,True,Caleb Sturgis
2018,2018-10-21,7,7,,LAC,,TEN,W 20-19,True,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,False,Caleb Sturgis
2018,2018-11-04,8,9,29.087,LAC,@,SEA,W 25-17,False,1,3,33.3,,1,0.0,0,1,0.0,1,0,1,0,0,0,0,,0,0,0%,0,0%,9,32%,True,Caleb Sturgis
,68 Games,,,,,,,34-34-0,False,149,159,93.7,120,150,80.0,0,509,0.0,6,1,7,0,0,1,24,24.00,0,,,,,,,False,Caleb Sturgis
