Year,Date,G#,Week,Age,Tm,Opp,Result,GS,Rushing_Att,Rushing_Yds,Rushing_Y/A,Rushing_TD,Scoring_XPM,Scoring_XPA,Scoring_XP%,Scoring_FGM,Scoring_FGA,Scoring_FG%,Scoring_TD,Scoring_Pts,Sk,Tackles_Solo,Tackles_Ast,Tackles_Comb,Tackles_TFL,Tackles_QBHits,Off. Snaps_Num,Off. Snaps_Pct,Def. Snaps_Num,Def. Snaps_Pct,ST Snaps_Num,ST Snaps_Pct,Away_status,Player,Win,Score,Opp Score
2016.0,2016-11-27,11.0,12.0,22.143,NOR,LAR,W 49-21,False,0,0,,0,7,7,100.0,,,,0,7,0.0,0,0,0,,,0,0%,0,0%,15,47%,False,Wil Lutz,True,49,21
2016.0,2016-12-04,12.0,13.0,22.15,NOR,DET,L 13-28,False,0,0,,0,1,1,100.0,2,2,100.0,0,7,0.0,0,0,0,,,0,0%,0,0%,6,23%,False,Wil Lutz,False,13,28
2016.0,2016-12-11,13.0,14.0,22.157,NOR,TAM,L 11-16,False,0,0,,0,,,,3,3,100.0,0,9,0.0,0,0,0,,,0,0%,0,0%,6,25%,True,Wil Lutz,False,11,16
2016.0,2016-12-18,14.0,15.0,22.164,NOR,ARI,W 48-41,False,0,0,,0,6,6,100.0,2,2,100.0,0,12,0.0,0,0,0,,,0,0%,0,0%,18,51%,True,Wil Lutz,True,48,41
2016.0,2016-12-24,15.0,16.0,22.17,NOR,TAM,W 31-24,False,0,0,,0,2,2,100.0,3,3,100.0,0,11,0.0,0,0,0,,,0,0%,0,0%,11,42%,False,Wil Lutz,True,31,24
2016.0,2017-01-01,16.0,17.0,22.178,NOR,ATL,L 32-38,False,0,0,,0,2,2,100.0,2,2,100.0,0,8,0.0,0,0,0,,,0,0%,0,0%,11,33%,True,Wil Lutz,False,32,38
2017.0,2017-09-11,1.0,1.0,23.066,NOR,MIN,L 19-29,False,0,0,,0,1,1,100.0,4,4,100.0,0,13,0.0,0,0,0,,,0,0%,0,0%,11,38%,True,Wil Lutz,False,19,29
2017.0,2017-09-17,2.0,2.0,23.072,NOR,NWE,L 20-36,False,0,0,,0,2,2,100.0,2,3,66.7,0,8,0.0,0,0,0,,,0,0%,0,0%,11,35%,False,Wil Lutz,False,20,36
2017.0,2017-09-24,3.0,3.0,23.079,NOR,CAR,W 34-13,False,0,0,,0,4,4,100.0,2,3,66.7,0,10,0.0,0,0,0,,,0,0%,0,0%,13,50%,True,Wil Lutz,True,34,13
2017.0,2017-10-01,4.0,4.0,23.086,NOR,MIA,W 20-0,False,0,0,,0,2,2,100.0,2,3,66.7,0,8,0.0,0,0,0,,,0,0%,0,0%,9,47%,True,Wil Lutz,True,20,0
2017.0,2017-10-15,5.0,6.0,23.1,NOR,DET,W 52-38,False,0,0,,0,7,7,100.0,1,1,100.0,0,10,0.0,0,0,0,,,0,0%,0,0%,19,41%,False,Wil Lutz,True,52,38
2017.0,2017-10-22,6.0,7.0,23.107,NOR,GNB,W 26-17,False,0,0,,0,2,3,66.7,2,2,100.0,0,8,0.0,0,0,0,,,0,0%,0,0%,11,42%,True,Wil Lutz,True,26,17
2017.0,2017-10-29,7.0,8.0,23.114,NOR,CHI,W 20-12,False,0,0,,0,2,2,100.0,2,2,100.0,0,8,0.0,1,0,1,0,0,0,0%,0,0%,10,38%,False,Wil Lutz,True,20,12
2017.0,2017-11-05,8.0,9.0,23.121,NOR,TAM,W 30-10,False,0,0,,0,3,4,75.0,1,2,50.0,0,6,0.0,0,0,0,,,0,0%,0,0%,11,41%,False,Wil Lutz,True,30,10
2017.0,2017-11-12,9.0,10.0,23.128,NOR,BUF,W 47-10,False,0,0,,0,5,6,83.3,2,2,100.0,0,11,0.0,0,0,0,,,0,0%,0,0%,17,61%,True,Wil Lutz,True,47,10
2017.0,2017-11-19,10.0,11.0,23.135,NOR,WAS,W 34-31,False,0,0,,0,2,2,100.0,4,4,100.0,0,14,0.0,0,0,0,,,0,0%,0,0%,13,39%,False,Wil Lutz,True,34,31
2017.0,2017-11-26,11.0,12.0,23.142,NOR,LAR,L 20-26,False,0,0,,0,2,2,100.0,2,2,100.0,0,8,0.0,1,0,1,0,0,0,0%,0,0%,9,27%,True,Wil Lutz,False,20,26
2017.0,2017-12-03,12.0,13.0,23.149,NOR,CAR,W 31-21,False,0,0,,0,4,4,100.0,1,2,50.0,0,7,0.0,0,0,0,,,0,0%,0,0%,12,41%,False,Wil Lutz,True,31,21
2017.0,2017-12-07,13.0,14.0,23.153,NOR,ATL,L 17-20,False,0,0,,0,2,2,100.0,1,1,100.0,0,5,0.0,0,1,1,0,0,0,0%,0,0%,8,33%,True,Wil Lutz,False,17,20
2017.0,2017-12-17,14.0,15.0,23.163,NOR,NYJ,W 31-19,False,0,0,,0,4,4,100.0,1,1,100.0,0,7,0.0,0,0,0,,,0,0%,0,0%,11,37%,False,Wil Lutz,True,31,19
2017.0,2017-12-24,15.0,16.0,23.17,NOR,ATL,W 23-13,False,0,0,,0,2,2,100.0,3,3,100.0,0,11,0.0,0,0,0,,,0,0%,0,0%,11,38%,False,Wil Lutz,True,23,13
2017.0,2017-12-31,16.0,17.0,23.177,NOR,TAM,L 24-31,False,1,4,4.00,0,3,3,100.0,1,1,100.0,0,6,0.0,0,0,0,,,0,0%,0,0%,10,38%,True,Wil Lutz,False,24,31
2018.0,2018-09-09,1.0,1.0,24.064,NOR,TAM,L 40-48,False,0,0,,0,3,3,100.0,1,1,100.0,0,6,0.0,0,0,0,,,0,0%,0,0%,11,33%,False,Wil Lutz,False,40,48
2018.0,2018-09-16,2.0,2.0,24.071,NOR,CLE,W 21-18,False,0,0,,0,1,1,100.0,2,3,66.7,0,7,0.0,0,0,0,,,0,0%,0,0%,9,33%,False,Wil Lutz,True,21,18
2018.0,2018-09-23,3.0,3.0,24.078,NOR,ATL,W 43-37,False,0,0,,0,4,4,100.0,3,3,100.0,0,13,0.0,0,0,0,,,0,0%,0,0%,15,42%,True,Wil Lutz,True,43,37
2018.0,2018-09-30,4.0,4.0,24.085,NOR,NYG,W 33-18,False,0,0,,0,3,3,100.0,4,4,100.0,0,15,0.0,0,0,0,,,0,0%,0,0%,16,55%,True,Wil Lutz,True,33,18
2018.0,2018-10-08,5.0,5.0,24.093,NOR,WAS,W 43-19,False,0,0,,0,4,5,80.0,1,1,100.0,0,7,0.0,0,0,0,,,0,0%,0,0%,14,56%,False,Wil Lutz,True,43,19
2018.0,2018-10-21,6.0,7.0,24.106,NOR,BAL,W 24-23,False,0,0,,0,3,3,100.0,1,1,100.0,0,6,0.0,0,0,0,,,0,0%,0,0%,8,33%,True,Wil Lutz,True,24,23
2018.0,2018-10-28,7.0,8.0,24.113,NOR,MIN,W 30-20,False,0,0,,0,3,3,100.0,3,3,100.0,0,12,0.0,0,0,0,,,0,0%,0,0%,13,54%,True,Wil Lutz,True,30,20
2018.0,2018-11-04,8.0,9.0,24.12,NOR,LAR,W 45-35,False,0,0,,0,6,6,100.0,1,1,100.0,0,9,0.0,0,0,0,,,0,0%,0,0%,15,48%,False,Wil Lutz,True,45,35
2018.0,2018-11-11,9.0,10.0,24.127,NOR,CIN,W 51-14,False,0,0,,0,6,6,100.0,3,3,100.0,0,15,0.0,1,0,1,0,0,0,0%,0,0%,19,68%,True,Wil Lutz,True,51,14
2018.0,2018-11-18,10.0,11.0,24.134,NOR,PHI,W 48-7,False,0,0,,0,6,6,100.0,2,2,100.0,0,12,0.0,1,0,1,0,0,0,0%,0,0%,17,61%,False,Wil Lutz,True,48,7
2018.0,2018-11-22,11.0,12.0,24.138,NOR,ATL,W 31-17,False,0,0,,0,4,4,100.0,1,1,100.0,0,7,0.0,1,0,1,0,0,0,0%,0,0%,11,48%,False,Wil Lutz,True,31,17
2018.0,2018-11-29,12.0,13.0,24.145,NOR,DAL,L 10-13,False,0,0,,0,1,1,100.0,1,1,100.0,0,4,0.0,0,0,0,,,0,0%,0,0%,5,25%,True,Wil Lutz,False,10,13
2018.0,2018-12-09,13.0,14.0,24.155,NOR,TAM,W 28-14,False,0,0,,0,2,2,100.0,2,2,100.0,0,8,0.0,0,0,0,,,0,0%,0,0%,10,38%,True,Wil Lutz,True,28,14
2018.0,2018-12-17,14.0,15.0,24.163,NOR,CAR,W 12-9,False,0,0,,0,,,,2,2,100.0,0,6,0.0,0,0,0,,,0,0%,0,0%,6,30%,True,Wil Lutz,True,12,9
2018.0,2018-12-23,15.0,16.0,24.169,NOR,PIT,W 31-28,False,0,0,,0,4,4,100.0,1,2,50.0,0,7,0.0,0,0,0,,,0,0%,0,0%,12,41%,False,Wil Lutz,True,31,28
2018.0,2018-12-30,16.0,17.0,24.176,NOR,CAR,L 14-33,False,0,0,,0,2,2,100.0,,,,0,2,0.0,0,0,0,,,0,0%,0,0%,5,20%,False,Wil Lutz,False,14,33
2019.0,2019-09-09,1.0,1.0,25.064,NOR,HOU,W 30-28,False,0,0,,0,3,3,100.0,3,4,75.0,0,12,0.0,0,0,0,0,0,0,0%,0,0%,12,40%,False,Wil Lutz,True,30,28
2019.0,2019-09-15,2.0,2.0,25.07,NOR,LAR,L 9-27,False,0,0,,0,,,,3,3,100.0,0,9,0.0,0,0,0,0,0,0,0%,0,0%,7,26%,True,Wil Lutz,False,9,27
2019.0,2019-09-22,3.0,3.0,25.077,NOR,SEA,W 33-27,False,0,0,,0,3,4,75.0,,,,0,3,0.0,0,0,0,0,0,0,0%,0,0%,11,39%,True,Wil Lutz,True,33,27
2019.0,2019-09-29,4.0,4.0,25.084,NOR,DAL,W 12-10,False,0,0,,0,,,,4,4,100.0,0,12,0.0,0,0,0,0,0,0,0%,0,0%,8,38%,False,Wil Lutz,True,12,10
2019.0,2019-10-06,5.0,5.0,25.091,NOR,TAM,W 31-24,False,0,0,,0,4,4,100.0,1,1,100.0,0,7,0.0,0,0,0,0,0,0,0%,0,0%,11,37%,False,Wil Lutz,True,31,24
2019.0,2019-10-13,6.0,6.0,25.098,NOR,JAX,W 13-6,False,0,0,,0,1,1,100.0,2,2,100.0,0,7,0.0,0,0,0,0,0,0,0%,0,0%,7,30%,True,Wil Lutz,True,13,6
2019.0,2019-10-20,7.0,7.0,25.105,NOR,CHI,W 36-25,False,0,0,,0,4,4,100.0,2,4,50.0,0,10,0.0,0,0,0,0,0,0,0%,0,0%,15,43%,True,Wil Lutz,True,36,25
2019.0,2019-10-27,8.0,8.0,25.112,NOR,ARI,W 31-9,False,0,0,,0,4,4,100.0,1,2,50.0,0,7,0.0,0,0,0,0,0,0,0%,0,0%,12,43%,False,Wil Lutz,True,31,9
2019.0,2019-11-10,9.0,10.0,25.126,NOR,ATL,L 9-26,False,0,0,,0,,,,3,3,100.0,0,9,0.0,0,0,0,0,0,0,0%,0,0%,6,22%,False,Wil Lutz,False,9,26
2019.0,2019-11-17,10.0,11.0,25.133,NOR,TAM,W 34-17,False,0,0,,0,4,4,100.0,2,2,100.0,0,10,0.0,0,0,0,0,0,0,0%,0,0%,13,50%,True,Wil Lutz,True,34,17
2019.0,2019-11-24,11.0,12.0,25.14,NOR,CAR,W 34-31,False,0,0,,0,4,4,100.0,2,2,100.0,0,10,0.0,0,0,0,0,0,0,0%,0,0%,12,39%,False,Wil Lutz,True,34,31
2019.0,2019-11-28,12.0,13.0,25.144,NOR,ATL,W 26-18,False,0,0,,0,2,2,100.0,4,4,100.0,0,14,0.0,0,0,0,0,0,0,0%,0,0%,13,43%,True,Wil Lutz,True,26,18
2019.0,2019-12-08,13.0,14.0,25.154,NOR,SFO,L 46-48,False,0,0,,0,4,4,100.0,2,2,100.0,0,10,0.0,0,0,0,0,0,0,0%,0,0%,15,41%,False,Wil Lutz,False,46,48
2019.0,2019-12-16,14.0,15.0,25.162,NOR,IND,W 34-7,False,0,0,,0,4,4,100.0,2,2,100.0,0,10,0.0,0,0,0,0,0,0,0%,0,0%,12,50%,False,Wil Lutz,True,34,7
2019.0,2019-12-22,15.0,16.0,25.168,NOR,TEN,W 38-28,False,0,0,,0,5,5,100.0,1,1,100.0,0,8,0.0,0,0,0,0,0,0,0%,0,0%,13,36%,True,Wil Lutz,True,38,28
2019.0,2019-12-29,16.0,17.0,25.175,NOR,CAR,W 42-10,False,0,0,,0,6,6,100.0,,,,0,6,0.0,0,0,0,0,0,0,0%,0,0%,13,42%,True,Wil Lutz,True,42,10
2020.0,2020-09-13,1.0,1.0,26.068,NOR,TAM,W 34-23,False,0,0,,0,4,4,100.0,2,2,100.0,0,10,0.0,0,0,0,0,0,0,0%,0,0%,12,36%,False,Wil Lutz,True,34,23
2020.0,2020-09-21,2.0,2.0,26.076,NOR,LVR,L 24-34,False,0,0,,0,3,3,100.0,1,1,100.0,0,6,0.0,0,0,0,0,0,0,0%,0,0%,10,37%,True,Wil Lutz,False,24,34
2020.0,2020-09-27,3.0,3.0,26.082,NOR,GNB,L 30-37,False,0,0,,0,3,3,100.0,3,3,100.0,0,12,0.0,0,0,0,0,0,0,0%,0,0%,13,41%,False,Wil Lutz,False,30,37
2020.0,2020-10-04,4.0,4.0,26.089,NOR,DET,W 35-29,False,0,0,,0,5,5,100.0,,,,0,5,0.0,0,0,0,0,0,0,0%,0,0%,11,44%,True,Wil Lutz,True,35,29
2020.0,2020-10-12,5.0,5.0,26.097,NOR,LAC,W 30-27,False,0,0,,0,3,3,100.0,3,3,100.0,0,12,0.0,0,0,0,0,0,0,0%,0,0%,13,34%,False,Wil Lutz,True,30,27
2020.0,2020-10-25,6.0,7.0,26.11,NOR,CAR,W 27-24,False,0,0,,0,3,3,100.0,2,2,100.0,0,9,0.0,0,0,0,0,0,0,0%,0,0%,11,50%,False,Wil Lutz,True,27,24
2020.0,2020-11-01,7.0,8.0,26.117,NOR,CHI,W 26-23,False,0,0,,0,2,2,100.0,4,5,80.0,0,14,0.0,0,0,0,0,0,0,0%,0,0%,14,40%,True,Wil Lutz,True,26,23
2020.0,2020-11-08,8.0,9.0,26.124,NOR,TAM,W 38-3,False,0,0,,0,5,5,100.0,1,1,100.0,0,8,0.0,0,0,0,0,0,0,0%,0,0%,13,62%,True,Wil Lutz,True,38,3
2020.0,2020-11-15,9.0,10.0,26.131,NOR,SFO,W 27-13,False,0,0,,0,3,3,100.0,2,2,100.0,0,9,0.0,0,0,0,0,0,0,0%,0,0%,11,39%,False,Wil Lutz,True,27,13
2020.0,2020-11-22,10.0,11.0,26.138,NOR,ATL,W 24-9,False,0,0,,0,3,3,100.0,1,2,50.0,0,6,0.0,0,0,0,0,0,0,0%,0,0%,10,37%,False,Wil Lutz,True,24,9
2020.0,2020-11-29,11.0,12.0,26.145,NOR,DEN,W 31-3,False,0,0,,0,4,4,100.0,1,1,100.0,0,7,0.0,0,0,0,0,0,0,0%,0,0%,11,41%,True,Wil Lutz,True,31,3
2020.0,2020-12-06,12.0,13.0,26.152,NOR,ATL,W 21-16,False,0,0,,0,3,3,100.0,,1,0.0,0,3,0.0,0,0,0,0,0,0,0%,0,0%,8,31%,True,Wil Lutz,True,21,16
2020.0,2020-12-13,13.0,14.0,26.159,NOR,PHI,L 21-24,False,0,0,,0,3,3,100.0,,2,0.0,0,3,0.0,0,0,0,0,0,0,0%,0,0%,9,35%,True,Wil Lutz,False,21,24
2020.0,2020-12-20,14.0,15.0,26.166,NOR,KAN,L 29-32,False,0,0,,0,3,3,100.0,,,,0,3,0.0,0,0,0,0,0,0,0%,0,0%,8,24%,False,Wil Lutz,False,29,32
2020.0,2020-12-25,15.0,16.0,26.171,NOR,MIN,W 52-33,False,0,0,,0,7,7,100.0,1,1,100.0,0,10,0.0,0,0,0,0,0,0,0%,0,0%,17,55%,False,Wil Lutz,True,52,33
2020.0,2021-01-03,16.0,17.0,26.18,NOR,CAR,W 33-7,False,0,0,,0,3,4,75.0,2,2,100.0,0,9,0.0,0,0,0,0,0,0,0%,0,0%,12,52%,True,Wil Lutz,True,33,7
2021.0,2021-09-12,1.0,1.0,,NOR,GNB,W 38-3,True,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,False,Wil Lutz,True,38,3
2021.0,2021-09-19,2.0,2.0,,NOR,CAR,L 7-26,True,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,True,Wil Lutz,False,7,26
2021.0,2021-09-26,3.0,3.0,,NOR,NWE,W 28-13,True,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,True,Wil Lutz,True,28,13
2021.0,2021-10-03,4.0,4.0,,NOR,NYG,L 21-27,True,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,False,Wil Lutz,False,21,27
2021.0,2021-10-10,5.0,5.0,,NOR,WAS,W 33-22,True,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,True,Wil Lutz,True,33,22
2021.0,2021-10-25,6.0,7.0,,NOR,SEA,W 13-10,True,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,True,Wil Lutz,True,13,10
2021.0,2021-10-31,7.0,8.0,,NOR,TAM,W 36-27,True,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,False,Wil Lutz,True,36,27
2021.0,2021-11-07,8.0,9.0,,NOR,ATL,L 25-27,True,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,False,Wil Lutz,False,25,27
2021.0,2021-11-14,9.0,10.0,,NOR,TEN,L 21-23,True,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,True,Wil Lutz,False,21,23
2021.0,2021-11-21,10.0,11.0,,NOR,PHI,L 29-40,True,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,True,Wil Lutz,False,29,40
2021.0,2021-11-25,11.0,12.0,,NOR,BUF,L 6-31,True,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,False,Wil Lutz,False,6,31
2021.0,2021-12-02,12.0,13.0,,NOR,DAL,L 17-27,True,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,False,Wil Lutz,False,17,27
2021.0,2021-12-12,13.0,14.0,,NOR,NYJ,W 30-9,True,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,True,Wil Lutz,True,30,9
2021.0,2021-12-19,14.0,15.0,,NOR,TAM,W 9-0,True,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,True,Wil Lutz,True,9,0
2021.0,2021-12-27,15.0,16.0,,NOR,MIA,L 3-20,True,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,False,Wil Lutz,False,3,20
2021.0,2022-01-02,16.0,17.0,,NOR,CAR,W 18-10,True,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,False,Wil Lutz,True,18,10
,80 Games,,,,,,56-24-0,False,1,4,4.00,0,253,260,97.3,142,164,86.6,0,679,0.0,6,1,7,0,0,,,,,,,False,Wil Lutz,False,24,0
