Year,Date,G#,Week,Age,Tm,Opp,Result,GS,Receiving_Tgt,Receiving_Rec,Receiving_Yds,Receiving_Y/R,Receiving_TD,Receiving_Ctch%,Receiving_Y/Tgt,Rushing_Att,Rushing_Yds,Rushing_Y/A,Rushing_TD,Scoring_2PM,Scoring_TD,Scoring_Pts,Fumbles_Fmb,Fumbles_FL,Fumbles_FF,Fumbles_FR,Fumbles_Yds,Fumbles_TD,Off. Snaps_Num,Off. Snaps_Pct,Def. Snaps_Num,Def. Snaps_Pct,ST Snaps_Num,ST Snaps_Pct,Away_status,Player,Win,Score,Opp Score
2008.0,2008-11-27,12.0,13.0,23.059,DET,TEN,L 10-47,True,9,5,66,13.20,0,55.6%,7.33,0,0,,0,,0,0,0,,0,0,0,0,,,,,,,False,Calvin Johnson,False,10,47
2008.0,2008-12-07,13.0,14.0,23.069,DET,MIN,L 16-20,True,5,3,84,28.00,1,60.0%,16.80,0,0,,0,,1,6,0,,0,0,0,0,,,,,,,False,Calvin Johnson,False,16,20
2008.0,2008-12-14,14.0,15.0,23.076,DET,IND,L 21-31,True,16,9,110,12.22,1,56.3%,6.88,0,0,,0,,1,6,1,1,0,0,0,0,,,,,,,True,Calvin Johnson,False,21,31
2008.0,2008-12-21,15.0,16.0,23.083,DET,NOR,L 7-42,True,8,4,64,16.00,0,50.0%,8.00,0,0,,0,,0,0,0,,0,0,0,0,,,,,,,False,Calvin Johnson,False,7,42
2008.0,2008-12-28,16.0,17.0,23.09,DET,GNB,L 21-31,True,17,9,102,11.33,2,52.9%,6.00,0,0,,0,,2,12,0,,0,0,0,0,,,,,,,True,Calvin Johnson,False,21,31
2009.0,2009-09-13,1.0,1.0,23.349,DET,NOR,L 27-45,True,14,3,90,30.00,0,21.4%,6.43,0,0,,0,,0,0,0,,0,0,0,0,,,,,,,True,Calvin Johnson,False,27,45
2009.0,2009-09-20,2.0,2.0,23.356,DET,MIN,L 13-27,True,7,5,51,10.20,1,71.4%,7.29,2,16,8.00,0,,1,6,0,,0,0,0,0,,,,,,,False,Calvin Johnson,False,13,27
2009.0,2009-09-27,3.0,3.0,23.363,DET,WAS,W 19-14,True,7,5,49,9.80,0,71.4%,7.00,1,9,9.00,0,,0,0,0,,0,0,0,0,,,,,,,False,Calvin Johnson,True,19,14
2009.0,2009-10-04,4.0,4.0,24.005,DET,CHI,L 24-48,True,12,8,133,16.63,0,66.7%,11.08,1,12,12.00,0,,0,0,0,,0,0,0,0,,,,,,,True,Calvin Johnson,False,24,48
2009.0,2009-10-11,5.0,5.0,24.012,DET,PIT,L 20-28,True,1,1,2,2.00,0,100.0%,2.00,0,0,,0,,0,0,0,,0,0,0,0,,,,,,,False,Calvin Johnson,False,20,28
2009.0,2009-10-18,6.0,6.0,,DET,GNB,L 0-26,True,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,True,Calvin Johnson,False,0,26
2009.0,2009-11-01,7.0,8.0,,DET,STL,L 10-17,True,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,False,Calvin Johnson,False,10,17
2009.0,2009-11-08,8.0,9.0,24.04,DET,SEA,L 20-32,True,9,2,27,13.50,0,22.2%,3.00,0,0,,0,,0,0,0,,0,0,0,0,,,,,,,True,Calvin Johnson,False,20,32
2009.0,2009-11-15,9.0,10.0,24.047,DET,MIN,L 10-27,True,13,8,84,10.50,0,61.5%,6.46,0,0,,0,,0,0,1,0,0,0,0,0,,,,,,,True,Calvin Johnson,False,10,27
2009.0,2009-11-22,10.0,11.0,24.054,DET,CLE,W 38-37,True,11,7,161,23.00,1,63.6%,14.64,0,0,,0,,1,6,0,,0,0,0,0,,,,,,,False,Calvin Johnson,True,38,37
2009.0,2009-11-26,11.0,12.0,24.058,DET,GNB,L 12-34,True,12,2,10,5.00,1,16.7%,0.83,0,0,,0,,1,6,0,,0,0,0,0,,,,,,,False,Calvin Johnson,False,12,34
2009.0,2009-12-06,12.0,13.0,24.068,DET,CIN,L 13-23,True,11,6,123,20.50,1,54.5%,11.18,0,0,,0,,1,6,0,,0,0,0,0,,,,,,,True,Calvin Johnson,False,13,23
2009.0,2009-12-13,13.0,14.0,24.075,DET,BAL,L 3-48,True,12,4,37,9.25,0,33.3%,3.08,0,0,,0,,0,0,0,,0,0,0,0,,,,,,,True,Calvin Johnson,False,3,48
2009.0,2009-12-20,14.0,15.0,24.082,DET,ARI,L 24-31,True,6,3,35,11.67,0,50.0%,5.83,0,0,,0,,0,0,0,,0,0,0,0,,,,,,,False,Calvin Johnson,False,24,31
2009.0,2009-12-27,15.0,16.0,24.089,DET,SFO,L 6-20,True,12,7,96,13.71,0,58.3%,8.00,2,32,16.00,0,,0,0,2,2,0,0,0,0,,,,,,,True,Calvin Johnson,False,6,20
2009.0,2010-01-03,16.0,17.0,24.096,DET,CHI,L 23-37,True,10,6,86,14.33,1,60.0%,8.60,1,4,4.00,0,,1,6,0,,0,0,0,0,,,,,,,False,Calvin Johnson,False,23,37
2010.0,2010-09-12,1.0,1.0,24.348,DET,CHI,L 14-19,True,10,4,45,11.25,0,40.0%,4.50,0,0,,0,,0,0,0,,0,0,0,0,,,,,,,True,Calvin Johnson,False,14,19
2010.0,2010-09-19,2.0,2.0,24.355,DET,PHI,L 32-35,True,11,4,50,12.50,1,36.4%,4.55,0,0,,0,1,1,8,0,,0,0,0,0,,,,,,,False,Calvin Johnson,False,32,35
2010.0,2010-09-26,3.0,3.0,24.362,DET,MIN,L 10-24,True,7,6,56,9.33,0,85.7%,8.00,1,2,2.00,0,,0,0,0,,0,0,0,0,,,,,,,True,Calvin Johnson,False,10,24
2010.0,2010-10-03,4.0,4.0,25.004,DET,GNB,L 26-28,True,11,6,86,14.33,2,54.5%,7.82,1,2,2.00,0,,2,12,0,,0,0,0,0,,,,,,,True,Calvin Johnson,False,26,28
2010.0,2010-10-10,5.0,5.0,25.011,DET,STL,W 44-6,True,9,4,54,13.50,1,44.4%,6.00,0,0,,0,,1,6,0,,0,0,0,0,,,,,,,False,Calvin Johnson,True,44,6
2010.0,2010-10-17,6.0,6.0,25.018,DET,NYG,L 20-28,True,7,5,146,29.20,1,71.4%,20.86,0,0,,0,,1,6,0,,0,0,0,0,,,,,,,True,Calvin Johnson,False,20,28
2010.0,2010-10-31,7.0,8.0,25.032,DET,WAS,W 37-25,True,15,9,101,11.22,3,60.0%,6.73,0,0,,0,,3,18,0,,0,0,0,0,,,,,,,False,Calvin Johnson,True,37,25
2010.0,2010-11-07,8.0,9.0,25.039,DET,NYJ,L 20-23,True,4,1,13,13.00,0,25.0%,3.25,0,0,,0,,0,0,0,,0,0,0,0,,,,,,,False,Calvin Johnson,False,20,23
2010.0,2010-11-14,9.0,10.0,25.046,DET,BUF,L 12-14,True,14,10,128,12.80,1,71.4%,9.14,0,0,,0,,1,6,1,0,0,0,0,0,,,,,,,True,Calvin Johnson,False,12,14
2010.0,2010-11-21,10.0,11.0,25.053,DET,DAL,L 19-35,True,10,6,46,7.67,1,60.0%,4.60,0,0,,0,,1,6,0,,0,0,0,0,,,,,,,True,Calvin Johnson,False,19,35
2010.0,2010-11-25,11.0,12.0,25.057,DET,NWE,L 24-45,True,7,4,81,20.25,1,57.1%,11.57,1,15,15.00,0,,1,6,0,,0,0,0,0,,,,,,,False,Calvin Johnson,False,24,45
2010.0,2010-12-05,12.0,13.0,25.067,DET,CHI,L 20-24,True,5,3,66,22.00,1,60.0%,13.20,0,0,,0,,1,6,0,,0,0,0,0,,,,,,,False,Calvin Johnson,False,20,24
2010.0,2010-12-12,13.0,14.0,25.074,DET,GNB,W 7-3,True,8,1,44,44.00,0,12.5%,5.50,1,13,13.00,0,,0,0,0,,0,0,0,0,,,,,,,False,Calvin Johnson,True,7,3
2010.0,2010-12-19,14.0,15.0,25.081,DET,TAM,W 23-20,True,12,10,152,15.20,0,83.3%,12.67,0,0,,0,,0,0,0,,0,0,0,0,,,,,,,True,Calvin Johnson,True,23,20
2010.0,2010-12-26,15.0,16.0,25.088,DET,MIA,W 34-27,True,7,4,52,13.00,0,57.1%,7.43,0,0,,0,,0,0,0,,0,0,0,0,,,,,,,True,Calvin Johnson,True,34,27
2010.0,2011-01-02,16.0,17.0,,DET,MIN,W 20-13,True,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,False,Calvin Johnson,True,20,13
2011.0,2011-09-11,1.0,1.0,25.347,DET,TAM,W 27-20,True,10,6,88,14.67,2,60.0%,8.80,0,0,,0,,2,12,0,,0,0,0,0,,,,,,,True,Calvin Johnson,True,27,20
2011.0,2011-09-18,2.0,2.0,25.354,DET,KAN,W 48-3,True,7,3,29,9.67,2,42.9%,4.14,0,0,,0,,2,12,0,,0,0,0,0,,,,,,,False,Calvin Johnson,True,48,3
2011.0,2011-09-25,3.0,3.0,25.361,DET,MIN,W 26-23,True,11,7,108,15.43,2,63.6%,9.82,0,0,,0,,2,12,0,,0,0,0,0,,,,,,,True,Calvin Johnson,True,26,23
2011.0,2011-10-02,4.0,4.0,26.003,DET,DAL,W 34-30,True,13,8,96,12.00,2,61.5%,7.38,0,0,,0,,2,12,0,,0,0,0,0,,,,,,,True,Calvin Johnson,True,34,30
2011.0,2011-10-10,5.0,5.0,26.011,DET,CHI,W 24-13,True,6,5,130,26.00,1,83.3%,21.67,0,0,,0,,1,6,0,,0,0,0,0,,,,,,,False,Calvin Johnson,True,24,13
2011.0,2011-10-16,6.0,6.0,26.017,DET,SFO,L 19-25,True,9,7,113,16.14,0,77.8%,12.56,0,0,,0,,0,0,0,,0,0,0,0,,,,,,,False,Calvin Johnson,False,19,25
2011.0,2011-10-23,7.0,7.0,26.024,DET,ATL,L 16-23,True,11,5,115,23.00,1,45.5%,10.45,0,0,,0,,1,6,0,,0,0,0,0,,,,,,,False,Calvin Johnson,False,16,23
2011.0,2011-10-30,8.0,8.0,26.031,DET,DEN,W 45-10,True,7,6,125,20.83,1,85.7%,17.86,0,0,,0,,1,6,0,,0,0,0,0,,,,,,,True,Calvin Johnson,True,45,10
2011.0,2011-11-13,9.0,10.0,26.045,DET,CHI,L 13-37,True,19,7,81,11.57,0,36.8%,4.26,0,0,,0,,0,0,1,1,0,0,0,0,,,,,,,True,Calvin Johnson,False,13,37
2011.0,2011-11-20,10.0,11.0,26.052,DET,CAR,W 49-35,True,8,5,89,17.80,0,62.5%,11.13,0,0,,0,,0,0,0,,0,0,0,0,,,,,,,False,Calvin Johnson,True,49,35
2011.0,2011-11-24,11.0,12.0,26.056,DET,GNB,L 15-27,True,8,4,49,12.25,1,50.0%,6.13,0,0,,0,,1,6,0,,0,0,0,0,,,,,,,False,Calvin Johnson,False,15,27
2011.0,2011-12-04,12.0,13.0,26.066,DET,NOR,L 17-31,True,8,6,69,11.50,0,75.0%,8.63,0,0,,0,,0,0,0,,0,0,0,0,,,,,,,True,Calvin Johnson,False,17,31
2011.0,2011-12-11,13.0,14.0,26.073,DET,MIN,W 34-28,True,4,3,29,9.67,0,75.0%,7.25,1,11,11.00,0,,0,0,0,,0,0,0,0,,,,,,,False,Calvin Johnson,True,34,28
2011.0,2011-12-18,14.0,15.0,26.08,DET,OAK,W 28-27,True,14,9,214,23.78,2,64.3%,15.29,0,0,,0,,2,12,0,,0,0,0,0,,,,,,,True,Calvin Johnson,True,28,27
2011.0,2011-12-24,15.0,16.0,26.086,DET,SDG,W 38-10,True,6,4,102,25.50,1,66.7%,17.00,0,0,,0,,1,6,0,,0,0,0,0,,,,,,,False,Calvin Johnson,True,38,10
2011.0,2012-01-01,16.0,17.0,26.094,DET,GNB,L 41-45,True,17,11,244,22.18,1,64.7%,14.35,0,0,,0,,1,6,0,,0,0,0,0,,,,,,,True,Calvin Johnson,False,41,45
2012.0,2012-09-09,1.0,1.0,26.346,DET,STL,W 27-23,True,7,6,111,18.50,0,85.7%,15.86,0,0,,0,,0,0,0,0,0,0,0,0,67,100%,0,0%,0,0%,False,Calvin Johnson,True,27,23
2012.0,2012-09-16,2.0,2.0,26.353,DET,SFO,L 19-27,True,12,8,94,11.75,0,66.7%,7.83,0,0,,0,,0,0,0,0,0,0,0,0,64,100%,0,0%,0,0%,True,Calvin Johnson,False,19,27
2012.0,2012-09-23,3.0,3.0,26.36,DET,TEN,L 41-44,True,12,10,164,16.40,1,83.3%,13.67,0,0,,0,,1,6,0,0,0,0,0,0,96,100%,0,0%,0,0%,True,Calvin Johnson,False,41,44
2012.0,2012-09-30,4.0,4.0,27.001,DET,MIN,L 13-20,True,12,5,54,10.80,0,41.7%,4.50,0,0,,0,,0,0,0,0,0,0,0,0,70,90%,0,0%,0,0%,False,Calvin Johnson,False,13,20
2012.0,2012-10-14,5.0,6.0,27.015,DET,PHI,W 26-23,True,13,6,135,22.50,0,46.2%,10.38,0,0,,0,,0,0,0,0,0,0,0,0,77,99%,0,0%,0,0%,True,Calvin Johnson,True,26,23
2012.0,2012-10-22,6.0,7.0,27.023,DET,CHI,L 7-13,True,11,3,34,11.33,0,27.3%,3.09,0,0,,0,,0,0,0,0,0,0,0,0,68,100%,0,0%,0,0%,True,Calvin Johnson,False,7,13
2012.0,2012-10-28,7.0,8.0,27.029,DET,SEA,W 28-24,True,8,3,46,15.33,0,37.5%,5.75,0,0,,0,,0,0,0,0,0,0,0,0,68,93%,0,0%,0,0%,False,Calvin Johnson,True,28,24
2012.0,2012-11-04,8.0,9.0,27.036,DET,JAX,W 31-14,True,8,7,129,18.43,0,87.5%,16.13,0,0,,0,,0,0,0,0,0,0,0,0,59,83%,0,0%,1,5%,True,Calvin Johnson,True,31,14
2012.0,2012-11-11,9.0,10.0,27.043,DET,MIN,L 24-34,True,13,12,207,17.25,1,92.3%,15.92,0,0,,0,,1,6,1,1,0,0,0,0,61,97%,0,0%,0,0%,True,Calvin Johnson,False,24,34
2012.0,2012-11-18,10.0,11.0,27.05,DET,GNB,L 20-24,True,11,5,143,28.60,1,45.5%,13.00,0,0,,0,,1,6,1,1,0,0,0,0,71,99%,0,0%,0,0%,False,Calvin Johnson,False,20,24
2012.0,2012-11-22,11.0,12.0,27.054,DET,HOU,L 31-34,True,17,8,140,17.50,1,47.1%,8.24,0,0,,0,,1,6,0,0,0,0,0,0,87,98%,0,0%,0,0%,False,Calvin Johnson,False,31,34
2012.0,2012-12-02,12.0,13.0,27.064,DET,IND,L 33-35,True,20,13,171,13.15,1,65.0%,8.55,0,0,,0,,1,6,0,0,0,0,0,0,76,99%,0,0%,1,2%,False,Calvin Johnson,False,33,35
2012.0,2012-12-09,13.0,14.0,27.071,DET,GNB,L 20-27,True,13,10,118,11.80,0,76.9%,9.08,0,0,,0,,0,0,0,0,0,0,0,0,81,96%,0,0%,0,0%,True,Calvin Johnson,False,20,27
2012.0,2012-12-16,14.0,15.0,27.078,DET,ARI,L 10-38,True,17,10,121,12.10,0,58.8%,7.12,0,0,,0,,0,0,0,0,0,0,0,0,70,91%,0,0%,0,0%,True,Calvin Johnson,False,10,38
2012.0,2012-12-22,15.0,16.0,27.084,DET,ATL,L 18-31,True,16,11,225,20.45,0,68.8%,14.06,0,0,,0,,0,0,1,1,0,0,0,0,75,96%,0,0%,0,0%,False,Calvin Johnson,False,18,31
2012.0,2012-12-30,16.0,17.0,27.092,DET,CHI,L 24-26,True,14,5,72,14.40,0,35.7%,5.14,0,0,,0,,0,0,0,0,0,0,0,0,61,95%,0,0%,0,0%,False,Calvin Johnson,False,24,26
2013.0,2013-09-08,1.0,1.0,27.344,DET,MIN,W 34-24,True,9,4,37,9.25,0,44.4%,4.11,0,0,,0,,0,0,0,0,0,0,0,0,80,100%,0,0%,0,0%,False,Calvin Johnson,True,34,24
2013.0,2013-09-15,2.0,2.0,27.351,DET,ARI,L 21-25,True,8,6,116,19.33,2,75.0%,14.50,0,0,,0,,2,12,0,0,0,0,0,0,58,98%,0,0%,0,0%,True,Calvin Johnson,False,21,25
2013.0,2013-09-22,3.0,3.0,27.358,DET,WAS,W 27-20,True,13,7,115,16.43,1,53.8%,8.85,0,0,,0,,1,6,0,0,0,0,0,0,66,99%,1,1%,1,3%,True,Calvin Johnson,True,27,20
2013.0,2013-09-29,4.0,4.0,28.0,DET,CHI,W 40-32,True,10,4,44,11.00,1,40.0%,4.40,0,0,,0,,1,6,0,0,0,1,1,0,63,95%,0,0%,2,6%,False,Calvin Johnson,True,40,32
2013.0,2013-10-06,5.0,5.0,,DET,GNB,L 9-22,True,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,True,Calvin Johnson,False,9,22
2013.0,2013-10-13,6.0,6.0,28.014,DET,CLE,W 31-17,True,8,3,25,8.33,0,37.5%,3.13,0,0,,0,,0,0,0,0,0,0,0,0,39,52%,0,0%,0,0%,True,Calvin Johnson,True,31,17
2013.0,2013-10-20,7.0,7.0,28.021,DET,CIN,L 24-27,True,15,9,155,17.22,2,60.0%,10.33,0,0,,0,,2,12,0,0,0,0,0,0,71,91%,0,0%,0,0%,False,Calvin Johnson,False,24,27
2013.0,2013-10-27,8.0,8.0,28.028,DET,DAL,W 31-30,True,16,14,329,23.50,1,87.5%,20.56,0,0,,0,,1,6,1,1,0,0,0,0,75,94%,0,0%,0,0%,False,Calvin Johnson,True,31,30
2013.0,2013-11-10,9.0,10.0,28.042,DET,CHI,W 21-19,True,17,6,83,13.83,2,35.3%,4.88,0,0,,0,,2,12,0,0,0,0,0,0,60,97%,0,0%,1,4%,True,Calvin Johnson,True,21,19
2013.0,2013-11-17,10.0,11.0,28.049,DET,PIT,L 27-37,True,13,6,179,29.83,2,46.2%,13.77,0,0,,0,,2,12,0,0,0,0,0,0,73,100%,0,0%,0,0%,True,Calvin Johnson,False,27,37
2013.0,2013-11-24,11.0,12.0,28.056,DET,TAM,L 21-24,True,14,7,115,16.43,0,50.0%,8.21,0,0,,0,,0,0,0,0,0,0,0,0,72,95%,0,0%,0,0%,False,Calvin Johnson,False,21,24
2013.0,2013-11-28,12.0,13.0,28.06,DET,GNB,W 40-10,True,10,6,101,16.83,1,60.0%,10.10,0,0,,0,,1,6,0,0,0,0,0,0,69,85%,0,0%,0,0%,False,Calvin Johnson,True,40,10
2013.0,2013-12-08,13.0,14.0,28.07,DET,PHI,L 20-34,True,5,3,52,17.33,0,60.0%,10.40,0,0,,0,,0,0,0,0,0,0,0,0,59,97%,0,0%,0,0%,True,Calvin Johnson,False,20,34
2013.0,2013-12-16,14.0,15.0,28.078,DET,BAL,L 16-18,True,14,6,98,16.33,0,42.9%,7.00,0,0,,0,,0,0,0,0,0,0,0,0,59,91%,0,0%,0,0%,False,Calvin Johnson,False,16,18
2013.0,2013-12-22,15.0,16.0,28.084,DET,NYG,L 20-23,True,4,3,43,14.33,0,75.0%,10.75,0,0,,0,,0,0,0,0,0,0,0,0,48,56%,0,0%,0,0%,False,Calvin Johnson,False,20,23
2013.0,2013-12-29,16.0,17.0,,DET,MIN,L 13-14,True,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,True,Calvin Johnson,False,13,14
2014.0,2014-09-08,1.0,1.0,28.344,DET,NYG,W 35-14,True,11,7,164,23.43,2,63.6%,14.91,0,0,,0,,2,12,0,0,0,0,0,0,54,81%,0,0%,0,0%,False,Calvin Johnson,True,35,14
2014.0,2014-09-14,2.0,2.0,28.35,DET,CAR,L 7-24,True,13,6,83,13.83,0,46.2%,6.38,0,0,,0,,0,0,0,0,0,0,0,0,62,86%,0,0%,0,0%,True,Calvin Johnson,False,7,24
2014.0,2014-09-21,3.0,3.0,28.357,DET,GNB,W 19-7,True,10,6,82,13.67,0,60.0%,8.20,0,0,,0,,0,0,0,0,0,0,0,0,57,76%,0,0%,0,0%,False,Calvin Johnson,True,19,7
2014.0,2014-09-28,4.0,4.0,28.364,DET,NYJ,W 24-17,True,2,2,12,6.00,0,100.0%,6.00,0,0,,0,,0,0,0,0,0,0,0,0,37,57%,0,0%,1,3%,True,Calvin Johnson,True,24,17
2014.0,2014-10-05,5.0,5.0,29.006,DET,BUF,L 14-17,True,1,1,7,7.00,0,100.0%,7.00,0,0,,0,,0,0,0,0,0,0,0,0,28,45%,0,0%,0,0%,False,Calvin Johnson,False,14,17
