Year,Date,G#,Week,Age,Tm,Unnamed: 7_level_1,Opp,Result,GS,Receiving_Tgt,Receiving_Rec,Receiving_Yds,Receiving_Y/R,Receiving_TD,Receiving_Ctch%,Receiving_Y/Tgt,Rushing_Att,Rushing_Yds,Rushing_Y/A,Rushing_TD,Passing_Cmp,Passing_Att,Passing_Cmp%,Passing_Yds,Passing_TD,Passing_Int,Passing_Rate,Passing_Sk,Passing_Yds.1,Passing_Y/A,Passing_AY/A,Kick Returns_Rt,Kick Returns_Yds,Kick Returns_Y/Rt,Kick Returns_TD,Punt Returns_Ret,Punt Returns_Yds,Punt Returns_Y/R,Punt Returns_TD,Scoring_TD,Scoring_Pts,Sk,Tackles_Solo,Tackles_Ast,Tackles_Comb,Tackles_TFL,Tackles_QBHits,Fumbles_Fmb,Fumbles_FL,Fumbles_FF,Fumbles_FR,Fumbles_Yds,Fumbles_TD,Off. Snaps_Num,Off. Snaps_Pct,Def. Snaps_Num,Def. Snaps_Pct,ST Snaps_Num,ST Snaps_Pct,Away_status,Player
2011,2011-09-18,2,2,25.041,IND,,CLE,L 19-27,True,5,3,28,9.33,0,60.0%,5.60,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,0,0,0.0,0,0,0,,,0,,0,0,0,0,,,,,,,False,Pierre Garcon
2011,2011-09-25,3,3,25.048,IND,,PIT,L 20-23,True,10,6,82,13.67,0,60.0%,8.20,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,0,0,0.0,0,0,0,,,0,,0,0,0,0,,,,,,,False,Pierre Garcon
2011,2011-10-03,4,4,25.056,IND,@,TAM,L 17-24,True,8,2,146,73.00,2,25.0%,18.25,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,2,12,0.0,0,0,0,,,0,,0,0,0,0,,,,,,,True,Pierre Garcon
2011,2011-10-09,5,5,25.062,IND,,KAN,L 24-28,True,8,5,125,25.00,2,62.5%,15.63,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,2,12,0.0,0,0,0,,,0,,0,0,0,0,,,,,,,False,Pierre Garcon
2011,2011-10-16,6,6,25.069,IND,@,CIN,L 17-27,True,11,8,52,6.50,0,72.7%,4.73,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,0,0,0.0,0,0,0,,,1,1,0,0,0,0,,,,,,,True,Pierre Garcon
2011,2011-10-23,7,7,25.076,IND,@,NOR,L 7-62,True,6,3,31,10.33,0,50.0%,5.17,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,0,0,0.0,0,0,0,,,0,,0,0,0,0,,,,,,,True,Pierre Garcon
2011,2011-10-30,8,8,25.083,IND,@,TEN,L 10-27,True,15,7,66,9.43,0,46.7%,4.40,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,0,0,0.0,0,0,0,0,0,0,,0,0,0,0,,,,,,,True,Pierre Garcon
2011,2011-11-06,9,9,25.090,IND,,ATL,L 7-31,True,6,3,22,7.33,0,50.0%,3.67,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,2,-2,-1.00,0,0,0,0.0,0,0,0,,,0,,0,0,0,0,,,,,,,False,Pierre Garcon
2011,2011-11-13,10,10,25.097,IND,,JAX,L 3-17,True,6,3,30,10.00,0,50.0%,5.00,1,18,18.00,0,0,0,,0,0,0,,0,0,,,0,0,,0,4,11,2.75,0,0,0,0.0,0,0,0,,,0,,0,0,0,0,,,,,,,False,Pierre Garcon
2011,2011-11-27,11,12,25.111,IND,,CAR,L 19-27,True,8,3,34,11.33,0,37.5%,4.25,2,2,1.00,0,0,0,,0,0,0,,0,0,,,0,0,,0,2,-7,-3.50,0,0,0,0.0,0,0,0,0,0,0,,0,0,0,0,,,,,,,False,Pierre Garcon
2011,2011-12-04,12,13,25.118,IND,@,NWE,L 24-31,True,12,9,150,16.67,2,75.0%,12.50,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,2,12,0.0,0,0,0,,,0,,0,0,0,0,,,,,,,True,Pierre Garcon
2011,2011-12-11,13,14,25.125,IND,@,BAL,L 10-24,True,12,5,46,9.20,0,41.7%,3.83,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,1,8,8.00,0,0,0,0.0,0,0,0,,,0,,0,0,0,0,,,,,,,True,Pierre Garcon
2011,2011-12-18,14,15,25.132,IND,,TEN,W 27-13,True,4,2,24,12.00,0,50.0%,6.00,1,8,8.00,0,0,0,,0,0,0,,0,0,,,0,0,,0,5,15,3.00,0,0,0,0.0,0,0,0,0,0,1,1,0,0,0,0,,,,,,,False,Pierre Garcon
2011,2011-12-22,15,16,25.136,IND,,HOU,W 19-16,True,12,6,50,8.33,0,50.0%,4.17,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,1,20,20.00,0,0,0,0.0,0,0,0,0,0,0,,0,1,0,0,,,,,,,False,Pierre Garcon
2011,2012-01-01,16,17,25.146,IND,@,JAX,L 13-19,True,5,2,22,11.00,0,40.0%,4.40,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,1,-1,-1.00,0,0,0,0.0,0,0,0,0,0,0,,0,0,0,0,,,,,,,True,Pierre Garcon
2012,2012-09-09,1,1,26.032,WAS,@,NOR,W 40-32,True,4,4,109,27.25,1,100.0%,27.25,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,1,6,0.0,0,0,0,,,0,0,0,0,0,0,8,11%,0,0%,0,0%,True,Pierre Garcon
2012,2012-09-16,2,2,,WAS,@,STL,L 28-31,True,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,True,Pierre Garcon
2012,2012-09-23,3,3,,WAS,,CIN,L 31-38,True,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,False,Pierre Garcon
2012,2012-09-30,4,4,26.053,WAS,@,TAM,W 24-22,True,1,1,20,20.00,0,100.0%,20.00,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,1,6,0.0,0,0,0,0,0,0,0,0,1,0,1,49,67%,0,0%,0,0%,True,Pierre Garcon
2012,2012-10-07,5,5,26.060,WAS,,ATL,L 17-24,True,7,3,24,8.00,0,42.9%,3.43,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,0,0,0.0,0,0,0,,,0,0,0,0,0,0,39,80%,0,0%,0,0%,False,Pierre Garcon
2012,2012-10-14,6,6,,WAS,,MIN,W 38-26,True,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,False,Pierre Garcon
