Year,Date,G#,Week,Age,Tm,Unnamed: 7_level_1,Opp,Result,GS,Scoring_XPM,Scoring_XPA,Scoring_XP%,Scoring_FGM,Scoring_FGA,Scoring_FG%,Scoring_TD,Scoring_Pts,Sk,Tackles_Solo,Tackles_Ast,Tackles_Comb,Tackles_TFL,Tackles_QBHits,Off. Snaps_Num,Off. Snaps_Pct,Def. Snaps_Num,Def. Snaps_Pct,ST Snaps_Num,ST Snaps_Pct,Away_status,Player
2013,2013-12-01,12,13,23.327,MIN,,CHI,W 23-20,False,2,2,100.0,3,4,75.0,0,11,0.0,1,0,1,0,0,0,0%,0,0%,13,35%,False,Blair Walsh
2013,2013-12-08,13,14,23.334,MIN,@,BAL,L 26-29,False,2,2,100.0,2,2,100.0,0,8,0.0,0,0,0,,,0,0%,0,0%,10,30%,True,Blair Walsh
2013,2013-12-15,14,15,23.341,MIN,,PHI,W 48-30,False,6,6,100.0,2,3,66.7,0,12,0.0,0,1,1,0,0,0,0%,0,0%,18,51%,False,Blair Walsh
2013,2013-12-22,15,16,23.348,MIN,@,CIN,L 14-42,False,2,2,100.0,,,,0,2,0.0,0,0,0,,,0,0%,0,0%,5,19%,True,Blair Walsh
2013,2013-12-29,16,17,23.355,MIN,,DET,W 14-13,False,2,2,100.0,,,,0,2,0.0,0,0,0,,,0,0%,0,0%,5,19%,False,Blair Walsh
2014,2014-09-07,1,1,24.242,MIN,@,STL,W 34-6,False,4,4,100.0,2,2,100.0,0,10,0.0,0,0,0,,,0,0%,0,0%,13,42%,True,Blair Walsh
2014,2014-09-14,2,2,24.249,MIN,,NWE,L 7-30,False,1,1,100.0,,1,0.0,0,1,0.0,0,0,0,,,0,0%,0,0%,4,14%,False,Blair Walsh
2014,2014-09-21,3,3,24.256,MIN,@,NOR,L 9-20,False,,,,3,3,100.0,0,9,0.0,0,0,0,,,0,0%,0,0%,7,32%,True,Blair Walsh
2014,2014-09-28,4,4,24.263,MIN,,ATL,W 41-28,False,3,3,100.0,4,5,80.0,0,15,0.0,0,0,0,,,0,0%,0,0%,17,52%,False,Blair Walsh
2014,2014-10-02,5,5,24.267,MIN,@,GNB,L 10-42,False,1,1,100.0,1,1,100.0,0,4,0.0,0,0,0,,,0,0%,0,0%,5,16%,True,Blair Walsh
2014,2014-10-12,6,6,24.277,MIN,,DET,L 3-17,False,,,,1,1,100.0,0,3,0.0,0,0,0,,,0,0%,0,0%,3,11%,False,Blair Walsh
2014,2014-10-19,7,7,24.284,MIN,@,BUF,L 16-17,False,1,1,100.0,3,3,100.0,0,10,0.0,0,0,0,,,0,0%,0,0%,9,33%,True,Blair Walsh
2014,2014-10-26,8,8,24.291,MIN,@,TAM,W 19-13,False,1,1,100.0,2,3,66.7,0,7,0.0,0,0,0,,,0,0%,0,0%,7,24%,True,Blair Walsh
2014,2014-11-02,9,9,24.298,MIN,,WAS,W 29-26,False,3,3,100.0,,,,0,3,0.0,0,0,0,,,0,0%,0,0%,8,29%,False,Blair Walsh
2014,2014-11-16,10,11,24.312,MIN,@,CHI,L 13-21,False,1,1,100.0,2,3,66.7,0,7,0.0,0,0,0,,,0,0%,0,0%,8,35%,True,Blair Walsh
2014,2014-11-23,11,12,24.319,MIN,,GNB,L 21-24,False,1,1,100.0,2,2,100.0,0,7,0.0,0,0,0,,,0,0%,0,0%,8,32%,False,Blair Walsh
2014,2014-11-30,12,13,24.326,MIN,,CAR,W 31-13,False,4,4,100.0,1,1,100.0,0,7,0.0,0,0,0,,,0,0%,0,0%,11,37%,False,Blair Walsh
2014,2014-12-07,13,14,24.333,MIN,,NYJ,W 30-24,False,3,3,100.0,1,3,33.3,0,6,0.0,0,0,0,,,0,0%,0,0%,12,36%,False,Blair Walsh
2014,2014-12-14,14,15,24.340,MIN,@,DET,L 14-16,False,2,2,100.0,,3,0.0,0,2,0.0,0,0,0,,,0,0%,0,0%,8,33%,True,Blair Walsh
2014,2014-12-21,15,16,24.347,MIN,@,MIA,L 35-37,False,3,3,100.0,2,2,100.0,0,9,0.0,0,0,0,,,0,0%,0,0%,13,42%,True,Blair Walsh
2014,2014-12-28,16,17,24.354,MIN,,CHI,W 13-9,False,1,1,100.0,2,2,100.0,0,7,0.0,0,0,0,,,0,0%,0,0%,7,32%,False,Blair Walsh
2015,2015-09-14,1,1,25.249,MIN,@,SFO,L 3-20,False,,,,1,2,50.0,0,3,0.0,0,0,0,,,0,0%,0,0%,4,18%,True,Blair Walsh
2015,2015-09-20,2,2,25.255,MIN,,DET,W 26-16,False,2,3,66.7,2,2,100.0,0,8,0.0,0,0,0,,,0,0%,0,0%,11,46%,False,Blair Walsh
2015,2015-09-27,3,3,25.262,MIN,,SDG,W 31-14,False,4,4,100.0,1,1,100.0,0,7,0.0,0,0,0,,,0,0%,0,0%,12,44%,False,Blair Walsh
2015,2015-10-04,4,4,25.269,MIN,@,DEN,L 20-23,False,2,2,100.0,2,3,66.7,0,8,0.0,0,0,0,,,0,0%,0,0%,10,34%,True,Blair Walsh
2015,2015-10-18,5,6,25.283,MIN,,KAN,W 16-10,False,1,1,100.0,3,3,100.0,0,10,0.0,0,0,0,,,0,0%,0,0%,9,38%,False,Blair Walsh
2015,2015-10-25,6,7,25.290,MIN,@,DET,W 28-19,False,1,2,50.0,5,5,100.0,0,16,0.0,0,0,0,,,0,0%,0,0%,14,45%,True,Blair Walsh
2015,2015-11-01,7,8,25.297,MIN,@,CHI,W 23-20,False,2,2,100.0,3,3,100.0,0,11,0.0,0,0,0,,,0,0%,0,0%,10,34%,True,Blair Walsh
2015,2015-11-08,8,9,25.304,MIN,,STL,W 21-18,False,1,1,100.0,2,2,100.0,0,7,0.0,0,0,0,,,0,0%,0,0%,8,23%,False,Blair Walsh
2015,2015-11-15,9,10,25.311,MIN,@,OAK,W 30-14,False,3,3,100.0,3,5,60.0,0,12,0.0,0,0,0,,,0,0%,0,0%,15,52%,True,Blair Walsh
2015,2015-11-22,10,11,25.318,MIN,,GNB,L 13-30,False,1,2,50.0,,,,0,1,0.0,0,0,0,,,0,0%,0,0%,5,17%,False,Blair Walsh
2015,2015-11-29,11,12,25.325,MIN,@,ATL,W 20-10,False,2,2,100.0,2,3,66.7,0,8,0.0,0,0,0,,,0,0%,0,0%,10,53%,True,Blair Walsh
2015,2015-12-06,12,13,25.332,MIN,,SEA,L 7-38,False,1,1,100.0,,,,0,1,0.0,0,0,0,,,0,0%,0,0%,3,12%,False,Blair Walsh
2015,2015-12-10,13,14,25.336,MIN,@,ARI,L 20-23,False,2,2,100.0,2,2,100.0,0,8,0.0,0,0,0,,,0,0%,0,0%,9,36%,True,Blair Walsh
2015,2015-12-20,14,15,25.346,MIN,,CHI,W 38-17,False,5,5,100.0,1,1,100.0,0,8,0.0,0,0,0,,,0,0%,0,0%,13,48%,False,Blair Walsh
2015,2015-12-27,15,16,25.353,MIN,,NYG,W 49-17,False,4,5,80.0,5,5,100.0,0,19,0.0,0,0,0,,,0,0%,0,0%,21,55%,False,Blair Walsh
2015,2016-01-03,16,17,25.360,MIN,@,GNB,W 20-13,False,2,2,100.0,2,2,100.0,0,8,0.0,0,0,0,,,0,0%,0,0%,9,35%,True,Blair Walsh
2016,2016-09-11,1,1,26.247,MIN,@,TEN,W 25-16,False,1,2,50.0,4,6,66.7,0,13,0.0,0,0,0,,,0,0%,0,0%,15,52%,True,Blair Walsh
2016,2016-09-18,2,2,26.254,MIN,,GNB,W 17-14,False,2,2,100.0,1,1,100.0,0,5,0.0,0,0,0,,,0,0%,0,0%,7,29%,False,Blair Walsh
2016,2016-09-25,3,3,26.261,MIN,@,CAR,W 22-10,False,,1,0.0,2,2,100.0,0,6,0.0,0,0,0,,,0,0%,0,0%,8,30%,True,Blair Walsh
2016,2016-10-03,4,4,26.269,MIN,,NYG,W 24-10,False,3,3,100.0,1,2,50.0,0,6,0.0,0,0,0,,,0,0%,0,0%,10,37%,False,Blair Walsh
2016,2016-10-09,5,5,26.275,MIN,,HOU,W 31-13,False,4,4,100.0,1,1,100.0,0,7,0.0,0,0,0,,,0,0%,0,0%,11,38%,False,Blair Walsh
2016,2016-10-23,6,7,26.289,MIN,@,PHI,L 10-21,False,1,1,100.0,1,1,100.0,0,4,0.0,0,0,0,,,0,0%,0,0%,5,22%,True,Blair Walsh
2016,2016-10-31,7,8,26.297,MIN,@,CHI,L 10-20,False,1,1,100.0,1,1,100.0,0,4,0.0,0,0,0,,,0,0%,0,0%,5,19%,True,Blair Walsh
2016,2016-11-06,8,9,26.303,MIN,,DET,L 16-22,False,1,2,50.0,1,2,50.0,0,4,0.0,0,0,0,,,0,0%,0,0%,9,35%,False,Blair Walsh
2016,2016-11-13,9,10,26.310,MIN,@,WAS,L 20-26,False,2,3,66.7,,,,0,2,0.0,0,0,0,,,0,0%,0,0%,6,23%,True,Blair Walsh
2017,2017-09-10,1,1,27.245,SEA,@,GNB,L 9-17,False,,,,3,3,100.0,0,9,0.0,0,0,0,,,0,0%,0,0%,6,24%,True,Blair Walsh
2017,2017-09-17,2,2,27.252,SEA,,SFO,W 12-9,False,,1,0.0,2,2,100.0,0,6,0.0,0,0,0,,,0,0%,0,0%,7,25%,False,Blair Walsh
2017,2017-09-24,3,3,27.259,SEA,@,TEN,L 27-33,False,3,3,100.0,,,,0,3,0.0,0,0,0,,,0,0%,0,0%,8,22%,True,Blair Walsh
2017,2017-10-01,4,4,27.266,SEA,,IND,W 46-18,False,5,5,100.0,1,2,50.0,0,8,0.0,0,0,0,,,0,0%,0,0%,16,53%,False,Blair Walsh
2017,2017-10-08,5,5,27.273,SEA,@,LAR,W 16-10,False,1,1,100.0,3,3,100.0,0,10,0.0,0,0,0,,,0,0%,0,0%,8,35%,True,Blair Walsh
2017,2017-10-22,6,7,27.287,SEA,@,NYG,W 24-7,False,3,3,100.0,1,1,100.0,0,6,0.0,0,0,0,,,0,0%,0,0%,9,35%,True,Blair Walsh
2017,2017-10-29,7,8,27.294,SEA,,HOU,W 41-38,False,5,5,100.0,2,2,100.0,0,11,0.0,0,0,0,,,0,0%,0,0%,15,39%,False,Blair Walsh
2017,2017-11-05,8,9,27.301,SEA,,WAS,L 14-17,False,,,,,3,0.0,0,0,0.0,0,0,0,,,0,0%,0,0%,6,21%,False,Blair Walsh
2017,2017-11-09,9,10,27.305,SEA,@,ARI,W 22-16,False,2,2,100.0,2,2,100.0,0,8,0.0,0,0,0,,,0,0%,0,0%,9,30%,True,Blair Walsh
2017,2017-11-20,10,11,27.316,SEA,,ATL,L 31-34,False,2,2,100.0,3,4,75.0,0,11,0.0,0,0,0,,,0,0%,0,0%,14,45%,False,Blair Walsh
2017,2017-11-26,11,12,27.322,SEA,@,SFO,W 24-13,False,3,3,100.0,1,2,50.0,0,6,0.0,0,0,0,,,0,0%,0,0%,10,32%,True,Blair Walsh
2017,2017-12-03,12,13,27.329,SEA,,PHI,W 24-10,False,3,3,100.0,1,1,100.0,0,6,0.0,0,0,0,,,0,0%,0,0%,9,41%,False,Blair Walsh
2017,2017-12-10,13,14,27.336,SEA,@,JAX,L 24-30,False,3,3,100.0,1,2,50.0,0,6,0.0,0,0,0,,,0,0%,0,0%,10,31%,True,Blair Walsh
2017,2017-12-17,14,15,27.343,SEA,,LAR,L 7-42,False,1,1,100.0,,,,0,1,0.0,0,0,0,,,0,0%,0,0%,3,9%,False,Blair Walsh
2017,2017-12-24,15,16,27.350,SEA,@,DAL,W 21-12,False,3,3,100.0,,,,0,3,0.0,0,0,0,,,0,0%,0,0%,7,26%,True,Blair Walsh
2017,2017-12-31,16,17,27.357,SEA,,ARI,L 24-26,False,3,3,100.0,1,2,50.0,0,6,0.0,0,0,0,,,0,0%,0,0%,10,27%,False,Blair Walsh
,89 Games,,,,,,,47-41-1,False,193,203,95.1,154,187,82.4,0,655,0.0,1,1,2,0,0,,,,,,,False,Blair Walsh
