Year,Date,G#,Week,Age,Tm,Opp,Result,GS,Rushing_Att,Rushing_Yds,Rushing_Y/A,Rushing_TD,Receiving_Tgt,Receiving_Rec,Receiving_Yds,Receiving_Y/R,Receiving_TD,Receiving_Ctch%,Receiving_Y/Tgt,Scoring_TD,Scoring_Pts,Fumbles_Fmb,Fumbles_FL,Fumbles_FF,Fumbles_FR,Fumbles_Yds,Fumbles_TD,Off. Snaps_Num,Off. Snaps_Pct,Def. Snaps_Num,Def. Snaps_Pct,ST Snaps_Num,ST Snaps_Pct,Away_status,Player,Win,Score,Opp Score
2014.0,2014-10-26,8.0,8.0,24.146,GNB,NOR,L 23-44,True,13,59,4.54,0,9,8,123,15.38,0,88.9%,13.67,0,0,0,0,0,0,0,0,51,75%,0,0%,0,0%,True,Eddie Lacy,False,23,44
2014.0,2014-11-09,9.0,10.0,24.16,GNB,CHI,W 55-14,True,14,50,3.57,0,6,3,68,22.67,1,50.0%,11.33,1,6,0,0,0,0,0,0,43,64%,0,0%,0,0%,False,Eddie Lacy,True,55,14
2014.0,2014-11-16,10.0,11.0,24.167,GNB,PHI,W 53-20,True,10,69,6.90,1,4,3,45,15.00,1,75.0%,11.25,2,12,0,0,0,0,0,0,45,66%,0,0%,0,0%,False,Eddie Lacy,True,53,20
2014.0,2014-11-23,11.0,12.0,24.174,GNB,MIN,W 24-21,True,25,125,5.00,1,2,2,13,6.50,1,100.0%,6.50,2,12,0,0,0,0,0,0,61,94%,0,0%,0,0%,True,Eddie Lacy,True,24,21
2014.0,2014-11-30,12.0,13.0,24.181,GNB,NWE,W 26-21,True,21,98,4.67,0,3,2,17,8.50,0,66.7%,5.67,0,0,0,0,0,0,0,0,52,71%,0,0%,0,0%,False,Eddie Lacy,True,26,21
2014.0,2014-12-08,13.0,14.0,24.189,GNB,ATL,W 43-37,True,13,73,5.62,1,9,5,33,6.60,1,55.6%,3.67,2,12,0,0,0,0,0,0,46,68%,0,0%,0,0%,False,Eddie Lacy,True,43,37
2014.0,2014-12-14,14.0,15.0,24.195,GNB,BUF,L 13-21,True,15,97,6.47,1,2,2,11,5.50,0,100.0%,5.50,1,6,0,0,0,1,0,0,41,58%,0,0%,0,0%,True,Eddie Lacy,False,13,21
2014.0,2014-12-21,15.0,16.0,24.202,GNB,TAM,W 20-3,True,17,99,5.82,1,1,1,5,5.00,0,100.0%,5.00,1,6,0,0,0,0,0,0,34,46%,0,0%,0,0%,True,Eddie Lacy,True,20,3
2014.0,2014-12-28,16.0,17.0,24.209,GNB,DET,W 30-20,True,26,100,3.85,0,4,3,26,8.67,0,75.0%,6.50,0,0,1,1,0,0,0,0,52,79%,0,0%,0,0%,False,Eddie Lacy,True,30,20
2015.0,2015-09-13,1.0,1.0,25.103,GNB,CHI,W 31-23,True,19,85,4.47,1,3,2,14,7.00,0,66.7%,4.67,1,6,0,0,0,0,0,0,45,76%,0,0%,0,0%,True,Eddie Lacy,True,31,23
2015.0,2015-09-20,2.0,2.0,25.11,GNB,SEA,W 27-17,True,3,9,3.00,0,0,0,0,,0,0.0%,,0,0,0,0,0,0,0,0,8,11%,0,0%,0,0%,False,Eddie Lacy,True,27,17
2015.0,2015-09-28,3.0,3.0,25.118,GNB,KAN,W 38-28,True,10,46,4.60,0,3,3,41,13.67,0,100.0%,13.67,0,0,0,0,0,0,0,0,31,41%,0,0%,0,0%,False,Eddie Lacy,True,38,28
2015.0,2015-10-04,4.0,4.0,25.124,GNB,SFO,W 17-3,True,18,90,5.00,0,3,1,3,3.00,0,33.3%,1.00,0,0,0,0,0,0,0,0,41,56%,0,0%,0,0%,True,Eddie Lacy,True,17,3
2015.0,2015-10-11,5.0,5.0,25.131,GNB,STL,W 24-10,True,13,27,2.08,0,1,1,8,8.00,0,100.0%,8.00,0,0,0,0,0,0,0,0,36,58%,0,0%,0,0%,False,Eddie Lacy,True,24,10
2015.0,2015-10-18,6.0,6.0,25.138,GNB,SDG,W 27-20,False,4,3,0.75,0,2,2,17,8.50,0,100.0%,8.50,0,0,1,0,0,0,0,0,20,38%,0,0%,0,0%,False,Eddie Lacy,True,27,20
2015.0,2015-11-01,7.0,8.0,25.152,GNB,DEN,L 10-29,True,11,38,3.45,1,2,1,9,9.00,0,50.0%,4.50,1,6,1,0,0,1,0,0,25,47%,0,0%,0,0%,True,Eddie Lacy,False,10,29
2015.0,2015-11-08,8.0,9.0,25.159,GNB,CAR,L 29-37,True,5,10,2.00,0,1,0,0,,0,0.0%,0.00,0,0,1,1,0,0,0,0,19,25%,0,0%,0,0%,True,Eddie Lacy,False,29,37
2015.0,2015-11-15,9.0,10.0,,GNB,DET,L 16-18,True,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,False,Eddie Lacy,False,16,18
2015.0,2015-11-22,10.0,11.0,25.173,GNB,MIN,W 30-13,False,22,100,4.55,0,2,1,6,6.00,0,50.0%,3.00,0,0,0,0,0,0,0,0,41,53%,0,0%,0,0%,True,Eddie Lacy,True,30,13
2015.0,2015-11-26,11.0,12.0,25.177,GNB,CHI,L 13-17,True,17,105,6.18,0,5,4,34,8.50,1,80.0%,6.80,1,6,1,1,0,0,0,0,38,49%,0,0%,0,0%,False,Eddie Lacy,False,13,17
2015.0,2015-12-03,12.0,13.0,25.184,GNB,DET,W 27-23,False,5,4,0.80,0,1,1,-3,-3.00,0,100.0%,-3.00,0,0,0,0,0,0,0,0,19,28%,0,0%,0,0%,True,Eddie Lacy,True,27,23
2015.0,2015-12-13,13.0,14.0,25.194,GNB,DAL,W 28-7,True,24,124,5.17,1,1,1,24,24.00,0,100.0%,24.00,1,6,0,0,0,0,0,0,49,56%,0,0%,0,0%,False,Eddie Lacy,True,28,7
2015.0,2015-12-20,14.0,15.0,25.201,GNB,OAK,W 30-20,True,11,23,2.09,0,0,0,0,,0,0.0%,,0,0,0,0,0,0,0,0,28,37%,0,0%,0,0%,True,Eddie Lacy,True,30,20
2015.0,2015-12-27,15.0,16.0,25.208,GNB,ARI,L 8-38,True,12,60,5.00,0,2,1,28,28.00,1,50.0%,14.00,1,6,0,0,0,0,0,0,45,62%,0,0%,0,0%,True,Eddie Lacy,False,8,38
2015.0,2016-01-03,16.0,17.0,25.215,GNB,MIN,L 13-20,True,13,34,2.62,0,2,2,7,3.50,0,100.0%,3.50,0,0,0,0,0,0,0,0,25,32%,0,0%,0,0%,False,Eddie Lacy,False,13,20
2016.0,2016-09-11,1.0,1.0,26.101,GNB,JAX,W 27-23,True,14,61,4.36,0,2,1,17,17.00,0,50.0%,8.50,0,0,0,0,0,0,0,0,36,56%,0,0%,0,0%,True,Eddie Lacy,True,27,23
2016.0,2016-09-18,2.0,2.0,26.108,GNB,MIN,L 14-17,True,12,50,4.17,0,1,0,0,,0,0.0%,0.00,0,0,0,0,0,0,0,0,35,49%,0,0%,0,0%,True,Eddie Lacy,False,14,17
2016.0,2016-09-25,3.0,3.0,26.115,GNB,DET,W 34-27,True,17,103,6.06,0,2,1,2,2.00,0,50.0%,1.00,0,0,0,0,0,0,0,0,38,70%,0,0%,0,0%,False,Eddie Lacy,True,34,27
2016.0,2016-10-09,4.0,5.0,26.129,GNB,NYG,W 23-16,True,11,81,7.36,0,1,1,3,3.00,0,100.0%,3.00,0,0,0,0,0,0,0,0,26,32%,0,0%,0,0%,False,Eddie Lacy,True,23,16
2016.0,2016-10-16,5.0,6.0,26.136,GNB,DAL,L 16-30,True,17,65,3.82,0,1,1,6,6.00,0,100.0%,6.00,0,0,0,0,0,0,0,0,31,44%,0,0%,0,0%,False,Eddie Lacy,False,16,30
2016.0,2016-10-20,6.0,7.0,,GNB,CHI,W 26-10,True,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,False,Eddie Lacy,True,26,10
2016.0,2016-10-30,7.0,8.0,,GNB,ATL,L 32-33,True,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,True,Eddie Lacy,False,32,33
2016.0,2016-11-06,8.0,9.0,,GNB,IND,L 26-31,True,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,False,Eddie Lacy,False,26,31
2016.0,2016-11-13,9.0,10.0,,GNB,TEN,L 25-47,True,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,True,Eddie Lacy,False,25,47
2016.0,2016-11-20,10.0,11.0,,GNB,WAS,L 24-42,True,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,True,Eddie Lacy,False,24,42
2016.0,2016-11-28,11.0,12.0,,GNB,PHI,W 27-13,True,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,True,Eddie Lacy,True,27,13
2016.0,2016-12-04,12.0,13.0,,GNB,HOU,W 21-13,True,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,False,Eddie Lacy,True,21,13
2016.0,2016-12-11,13.0,14.0,,GNB,SEA,W 38-10,True,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,False,Eddie Lacy,True,38,10
2016.0,2016-12-18,14.0,15.0,,GNB,CHI,W 30-27,True,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,True,Eddie Lacy,True,30,27
2016.0,2016-12-24,15.0,16.0,,GNB,MIN,W 38-25,True,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,False,Eddie Lacy,True,38,25
2016.0,2017-01-01,16.0,17.0,,GNB,DET,W 31-24,True,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,True,Eddie Lacy,True,31,24
2017.0,2017-09-10,1.0,1.0,27.1,SEA,GNB,L 9-17,False,5,3,0.60,0,0,0,0,,0,0.0%,,0,0,0,0,0,0,0,0,7,14%,0,0%,0,0%,True,Eddie Lacy,False,9,17
2017.0,2017-09-17,2.0,2.0,,SEA,SFO,W 12-9,True,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,False,Eddie Lacy,True,12,9
2017.0,2017-09-24,3.0,3.0,,SEA,TEN,L 27-33,True,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,True,Eddie Lacy,False,27,33
2017.0,2017-10-01,4.0,4.0,27.121,SEA,IND,W 46-18,False,11,52,4.73,0,0,0,0,,0,0.0%,,0,0,0,0,0,0,0,0,23,34%,0,0%,0,0%,False,Eddie Lacy,True,46,18
2017.0,2017-10-08,5.0,5.0,27.128,SEA,LAR,W 16-10,True,9,19,2.11,0,1,1,9,9.00,0,100.0%,9.00,0,0,0,0,0,0,0,0,19,28%,0,0%,0,0%,True,Eddie Lacy,True,16,10
2017.0,2017-10-22,6.0,7.0,27.142,SEA,NYG,W 24-7,False,11,34,3.09,0,1,1,9,9.00,0,100.0%,9.00,0,0,0,0,0,0,0,0,22,29%,0,0%,0,0%,True,Eddie Lacy,True,24,7
2017.0,2017-10-29,7.0,8.0,27.149,SEA,HOU,W 41-38,True,6,0,0.00,0,0,0,0,,0,0.0%,,0,0,0,0,0,0,0,0,12,17%,0,0%,0,0%,False,Eddie Lacy,True,41,38
2017.0,2017-11-05,8.0,9.0,27.156,SEA,WAS,L 14-17,True,6,20,3.33,0,1,1,14,14.00,0,100.0%,14.00,0,0,0,0,0,0,0,0,11,13%,0,0%,0,0%,False,Eddie Lacy,False,14,17
2017.0,2017-11-09,9.0,10.0,,SEA,ARI,W 22-16,True,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,True,Eddie Lacy,True,22,16
2017.0,2017-11-20,10.0,11.0,27.171,SEA,ATL,L 31-34,False,3,2,0.67,0,0,0,0,,0,0.0%,,0,0,0,0,0,0,0,0,6,8%,0,0%,0,0%,False,Eddie Lacy,False,31,34
2017.0,2017-11-26,11.0,12.0,27.177,SEA,SFO,W 24-13,False,17,46,2.71,0,3,3,15,5.00,0,100.0%,5.00,0,0,0,0,0,0,0,0,34,50%,0,0%,0,0%,True,Eddie Lacy,True,24,13
2017.0,2017-12-03,12.0,13.0,27.184,SEA,PHI,W 24-10,False,1,3,3.00,0,0,0,0,,0,0.0%,,0,0,0,0,0,0,0,0,3,5%,0,0%,0,0%,False,Eddie Lacy,True,24,10
2017.0,2017-12-10,13.0,14.0,,SEA,JAX,L 24-30,True,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,True,Eddie Lacy,False,24,30
2017.0,2017-12-17,14.0,15.0,,SEA,LAR,L 7-42,True,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,False,Eddie Lacy,False,7,42
2017.0,2017-12-24,15.0,16.0,,SEA,DAL,W 21-12,True,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,True,Eddie Lacy,True,21,12
2017.0,2017-12-31,16.0,17.0,,SEA,ARI,L 24-26,True,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,False,Eddie Lacy,False,24,26
,60 Games,,,,,,39-20-1,False,857,3614,4.22,23,140,107,947,8.85,6,76.4%,6.76,29,174,8,5,0,3,0,0,,,,,,,False,Eddie Lacy,False,20,1
