Year,Date,G#,Week,Age,Tm,Opp,Result,GS,Passing_Cmp,Passing_Att,Passing_Cmp%,Passing_Yds,Passing_TD,Passing_Int,Passing_Rate,Passing_Sk,Passing_Yds.1,Passing_Y/A,Passing_AY/A,Rushing_Att,Rushing_Yds,Rushing_Y/A,Rushing_TD,Sk,Tackles_Solo,Tackles_Ast,Tackles_Comb,Tackles_TFL,Tackles_QBHits,Fumbles_Fmb,Fumbles_FL,Fumbles_FF,Fumbles_FR,Fumbles_Yds,Fumbles_TD,Punting_Pnt,Punting_Yds,Punting_Y/P,Punting_Blck,Off. Snaps_Num,Off. Snaps_Pct,Def. Snaps_Num,Def. Snaps_Pct,ST Snaps_Num,ST Snaps_Pct,Away_status,Player,Win,Score,Opp Score
2017.0,2017-11-26,11.0,12.0,23.124,MIA,NWE,L 17-35,False,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,5.0,208.0,41.6,0.0,0.0,0%,0.0,0%,8.0,30%,True,Matt Haack,False,17,35
2017.0,2017-12-03,12.0,13.0,23.131,MIA,DEN,W 35-9,False,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,9.0,386.0,42.89,0.0,0.0,0%,0.0,0%,14.0,41%,False,Matt Haack,True,35,9
2017.0,2017-12-11,13.0,14.0,23.139,MIA,NWE,W 27-20,False,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,7.0,315.0,45.0,0.0,0.0,0%,0.0,0%,12.0,35%,False,Matt Haack,True,27,20
2017.0,2017-12-17,14.0,15.0,23.145,MIA,BUF,L 16-24,False,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,4.0,187.0,46.75,0.0,0.0,0%,0.0,0%,9.0,33%,True,Matt Haack,False,16,24
2017.0,2017-12-24,15.0,16.0,23.152,MIA,KAN,L 13-29,False,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,2.0,59.0,29.5,0.0,0.0,0%,0.0,0%,6.0,22%,True,Matt Haack,False,13,29
2017.0,2017-12-31,16.0,17.0,23.159,MIA,BUF,L 16-22,False,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,,,0.0,0.0,,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,186.0,46.5,0.0,0.0,0%,0.0,0%,7.0,29%,False,Matt Haack,False,16,22
2018.0,2018-09-09,1.0,1.0,24.046,MIA,TEN,W 27-20,False,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,4.0,215.0,53.75,0.0,0.0,0%,0.0,0%,9.0,32%,False,Matt Haack,True,27,20
2018.0,2018-09-16,2.0,2.0,24.053,MIA,NYJ,W 20-12,False,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,6.0,295.0,49.17,0.0,0.0,0%,0.0,0%,9.0,36%,True,Matt Haack,True,20,12
2018.0,2018-09-23,3.0,3.0,24.06,MIA,OAK,W 28-20,False,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,6.0,282.0,47.0,0.0,0.0,0%,0.0,0%,10.0,37%,False,Matt Haack,True,28,20
2018.0,2018-09-30,4.0,4.0,24.067,MIA,NWE,L 7-38,False,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,7.0,293.0,41.86,0.0,0.0,0%,0.0,0%,8.0,32%,True,Matt Haack,False,7,38
2018.0,2018-10-07,5.0,5.0,24.074,MIA,CIN,L 17-27,False,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,5.0,209.0,41.8,0.0,0.0,0%,0.0,0%,8.0,28%,True,Matt Haack,False,17,27
2018.0,2018-10-14,6.0,6.0,24.081,MIA,CHI,W 31-28,False,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,4.0,162.0,40.5,0.0,0.0,0%,0.0,0%,9.0,32%,False,Matt Haack,True,31,28
2018.0,2018-10-21,7.0,7.0,24.088,MIA,DET,L 21-32,False,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,4.0,182.0,45.5,0.0,0.0,0%,0.0,0%,8.0,30%,False,Matt Haack,False,21,32
2018.0,2018-10-25,8.0,8.0,24.092,MIA,HOU,L 23-42,False,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,4.0,188.0,47.0,0.0,0.0,0%,0.0,0%,10.0,29%,True,Matt Haack,False,23,42
2018.0,2018-11-04,9.0,9.0,24.102,MIA,NYJ,W 13-6,False,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,9.0,402.0,44.67,0.0,0.0,0%,0.0,0%,12.0,43%,False,Matt Haack,True,13,6
2018.0,2018-11-11,10.0,10.0,24.109,MIA,GNB,L 12-31,False,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,2.0,77.0,38.5,0.0,0.0,0%,0.0,0%,7.0,27%,True,Matt Haack,False,12,31
2018.0,2018-11-25,11.0,12.0,24.123,MIA,IND,L 24-27,False,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,6.0,285.0,47.5,0.0,0.0,0%,0.0,0%,10.0,34%,True,Matt Haack,False,24,27
2018.0,2018-12-02,12.0,13.0,24.13,MIA,BUF,W 21-17,False,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,7.0,320.0,45.71,0.0,0.0,0%,0.0,0%,10.0,40%,False,Matt Haack,True,21,17
2018.0,2018-12-09,13.0,14.0,24.137,MIA,NWE,W 34-33,False,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,5.0,170.0,34.0,1.0,0.0,0%,0.0,0%,10.0,31%,False,Matt Haack,True,34,33
2018.0,2018-12-16,14.0,15.0,24.144,MIA,MIN,L 17-41,False,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,7.0,351.0,50.14,0.0,0.0,0%,0.0,0%,10.0,31%,True,Matt Haack,False,17,41
2018.0,2018-12-23,15.0,16.0,24.151,MIA,JAX,L 7-17,False,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,,,0.0,0.0,,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,278.0,46.33,0.0,0.0,0%,0.0,0%,8.0,35%,False,Matt Haack,False,7,17
2018.0,2018-12-30,16.0,17.0,24.158,MIA,BUF,L 17-42,False,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,5.0,175.0,35.0,0.0,0.0,0%,0.0,0%,8.0,28%,True,Matt Haack,False,17,42
2019.0,2019-09-08,1.0,1.0,25.045,MIA,BAL,L 10-59,False,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,322.0,53.67,0.0,0.0,0%,0.0,0%,8.0,25%,False,Matt Haack,False,10,59
2019.0,2019-09-15,2.0,2.0,25.052,MIA,NWE,L 0-43,False,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,298.0,42.57,0.0,0.0,0%,0.0,0%,7.0,26%,False,Matt Haack,False,0,43
2019.0,2019-09-22,3.0,3.0,25.059,MIA,DAL,L 6-31,False,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,219.0,43.8,0.0,0.0,0%,0.0,0%,9.0,32%,True,Matt Haack,False,6,31
2019.0,2019-09-29,4.0,4.0,25.066,MIA,LAC,L 10-30,False,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,103.0,51.5,0.0,0.0,0%,0.0,0%,6.0,26%,False,Matt Haack,False,10,30
2019.0,2019-10-13,5.0,6.0,25.08,MIA,WAS,L 16-17,False,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,310.0,44.29,0.0,0.0,0%,0.0,0%,10.0,33%,False,Matt Haack,False,16,17
2019.0,2019-10-20,6.0,7.0,25.087,MIA,BUF,L 21-31,False,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,,,1.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,196.0,49.0,0.0,0.0,0%,0.0,0%,8.0,30%,True,Matt Haack,False,21,31
2019.0,2019-10-28,7.0,8.0,25.095,MIA,PIT,L 14-27,False,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,93.0,46.5,0.0,0.0,0%,0.0,0%,4.0,18%,True,Matt Haack,False,14,27
2019.0,2019-11-03,8.0,9.0,25.101,MIA,NYJ,W 26-18,False,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,166.0,41.5,0.0,0.0,0%,0.0,0%,10.0,33%,False,Matt Haack,True,26,18
2019.0,2019-11-10,9.0,10.0,25.108,MIA,IND,W 16-12,False,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,227.0,45.4,0.0,0.0,0%,0.0,0%,11.0,41%,True,Matt Haack,True,16,12
2019.0,2019-11-17,10.0,11.0,25.115,MIA,BUF,L 20-37,False,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,262.0,43.67,0.0,1.0,1%,0.0,0%,8.0,25%,False,Matt Haack,False,20,37
2019.0,2019-11-24,11.0,12.0,25.122,MIA,CLE,L 24-41,False,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,178.0,44.5,0.0,0.0,0%,0.0,0%,9.0,30%,True,Matt Haack,False,24,41
2019.0,2019-12-01,12.0,13.0,25.129,MIA,PHI,W 37-31,False,1.0,1.0,100.0,1.0,1.0,0.0,118.7,0.0,0.0,1.0,21.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,96.0,32.0,0.0,0.0,0%,0.0,0%,9.0,28%,False,Matt Haack,True,37,31
2019.0,2019-12-08,13.0,14.0,25.136,MIA,NYJ,L 21-22,False,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,45.0,45.0,0.0,0.0,0%,0.0,0%,9.0,30%,True,Matt Haack,False,21,22
2019.0,2019-12-15,14.0,15.0,25.143,MIA,NYG,L 20-36,False,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,126.0,42.0,0.0,0.0,0%,0.0,0%,9.0,30%,True,Matt Haack,False,20,36
2019.0,2019-12-22,15.0,16.0,25.15,MIA,CIN,W 38-35,False,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,294.0,49.0,0.0,0.0,0%,0.0,0%,13.0,34%,False,Matt Haack,True,38,35
2019.0,2019-12-29,16.0,17.0,25.157,MIA,NWE,W 27-24,False,0.0,1.0,0.0,0.0,0.0,0.0,39.6,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,170.0,42.5,0.0,0.0,0%,0.0,0%,11.0,37%,True,Matt Haack,True,27,24
2020.0,2020-09-13,1.0,1.0,26.05,MIA,NWE,L 11-21,False,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,152.0,50.67,0.0,0.0,0%,0.0,0%,4.0,21%,True,Matt Haack,False,11,21
2020.0,2020-09-20,2.0,2.0,26.057,MIA,BUF,L 28-31,False,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,262.0,52.4,0.0,0.0,0%,0.0,0%,9.0,30%,False,Matt Haack,False,28,31
2020.0,2020-09-24,3.0,3.0,26.061,MIA,JAX,W 31-13,False,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,164.0,41.0,0.0,0.0,0%,0.0,0%,9.0,39%,True,Matt Haack,True,31,13
2020.0,2020-10-04,4.0,4.0,26.071,MIA,SEA,L 23-31,False,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,51.0,51.0,0.0,0.0,0%,0.0,0%,6.0,23%,False,Matt Haack,False,23,31
2020.0,2020-10-11,5.0,5.0,26.078,MIA,SFO,W 43-17,False,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,84.0,42.0,0.0,0.0,0%,0.0,0%,12.0,38%,True,Matt Haack,True,43,17
2020.0,2020-10-18,6.0,6.0,26.085,MIA,NYJ,W 24-0,False,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,282.0,40.29,0.0,0.0,0%,0.0,0%,12.0,41%,False,Matt Haack,True,24,0
2020.0,2020-11-01,7.0,8.0,26.099,MIA,LAR,W 28-17,False,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,385.0,42.78,0.0,0.0,0%,0.0,0%,14.0,42%,False,Matt Haack,True,28,17
2020.0,2020-11-08,8.0,9.0,26.106,MIA,ARI,W 34-31,False,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,125.0,41.67,0.0,0.0,0%,0.0,0%,9.0,32%,True,Matt Haack,True,34,31
2020.0,2020-11-15,9.0,10.0,26.113,MIA,LAC,W 29-21,False,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,104.0,52.0,0.0,0.0,0%,0.0,0%,9.0,31%,False,Matt Haack,True,29,21
2020.0,2020-11-22,10.0,11.0,26.12,MIA,DEN,L 13-20,False,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,284.0,47.33,0.0,0.0,0%,0.0,0%,9.0,38%,True,Matt Haack,False,13,20
2020.0,2020-11-29,11.0,12.0,26.127,MIA,NYJ,W 20-3,False,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,142.0,35.5,0.0,0.0,0%,0.0,0%,8.0,35%,True,Matt Haack,True,20,3
2020.0,2020-12-06,12.0,13.0,26.134,MIA,CIN,W 19-7,False,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,180.0,45.0,0.0,0.0,0%,0.0,0%,11.0,39%,False,Matt Haack,True,19,7
2020.0,2020-12-13,13.0,14.0,26.141,MIA,KAN,L 27-33,False,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,234.0,46.8,0.0,0.0,0%,0.0,0%,12.0,35%,False,Matt Haack,False,27,33
2020.0,2020-12-20,14.0,15.0,26.148,MIA,NWE,W 22-12,False,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,140.0,46.67,0.0,0.0,0%,0.0,0%,7.0,32%,False,Matt Haack,True,22,12
2020.0,2020-12-26,15.0,16.0,26.154,MIA,LVR,W 26-25,False,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,233.0,46.6,0.0,0.0,0%,0.0,0%,12.0,33%,True,Matt Haack,True,26,25
2020.0,2021-01-03,16.0,17.0,26.162,MIA,BUF,L 26-56,False,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,218.0,43.6,0.0,0.0,0%,0.0,0%,9.0,24%,True,Matt Haack,False,26,56
2021.0,2021-09-12,1.0,1.0,27.049,BUF,PIT,L 16-23,False,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,137.0,45.67,1.0,0.0,0%,0.0,0%,8.0,28%,False,Matt Haack,False,16,23
2021.0,2021-09-19,2.0,2.0,27.056,BUF,MIA,W 35-0,False,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,184.0,46.0,0.0,0.0,0%,0.0,0%,10.0,45%,True,Matt Haack,True,35,0
2021.0,2021-09-26,3.0,3.0,27.063,BUF,WAS,W 43-21,False,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,97.0,48.5,0.0,0.0,0%,0.0,0%,9.0,31%,False,Matt Haack,True,43,21
2021.0,2021-10-03,4.0,4.0,27.07,BUF,HOU,W 40-0,False,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,44.0,44.0,0.0,0.0,0%,0.0,0%,9.0,38%,False,Matt Haack,True,40,0
2021.0,2021-10-10,5.0,5.0,27.077,BUF,KAN,W 38-20,False,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,160.0,40.0,0.0,0.0,0%,0.0,0%,11.0,38%,True,Matt Haack,True,38,20
2021.0,2021-10-18,6.0,6.0,27.085,BUF,TEN,L 31-34,False,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,93.0,46.5,0.0,0.0,0%,0.0,0%,7.0,24%,True,Matt Haack,False,31,34
2021.0,2021-10-31,7.0,8.0,27.098,BUF,MIA,W 26-11,False,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,163.0,40.75,0.0,0.0,0%,0.0,0%,8.0,33%,False,Matt Haack,True,26,11
2021.0,2021-11-07,8.0,9.0,27.105,BUF,JAX,L 6-9,False,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,148.0,49.33,0.0,0.0,0%,0.0,0%,5.0,24%,True,Matt Haack,False,6,9
