Year,Date,G#,Week,Age,Tm,Opp,Result,GS,Scoring_XPM,Scoring_XPA,Scoring_XP%,Scoring_FGM,Scoring_FGA,Scoring_FG%,Scoring_TD,Scoring_Pts,Sk,Tackles_Solo,Tackles_Ast,Tackles_Comb,Tackles_TFL,Tackles_QBHits,Punting_Pnt,Punting_Yds,Punting_Y/P,Punting_Blck,Off. Snaps_Num,Off. Snaps_Pct,Def. Snaps_Num,Def. Snaps_Pct,ST Snaps_Num,ST Snaps_Pct,Away_status,Player,Win,Score,Opp Score
2000.0,2000-11-19,11.0,12.0,22.262,OAK,NOR,W 31-22,False,4,4,100.0,1,1,100.0,0,7,0.0,1,0,1,0,,0,0,,0,,,,,,,True,Sebastian Janikowski,True,31,22
2000.0,2000-11-26,12.0,13.0,22.269,OAK,ATL,W 41-14,False,5,5,100.0,2,2,100.0,0,11,0.0,,,,,,0,0,,0,,,,,,,False,Sebastian Janikowski,True,41,14
2000.0,2000-12-03,13.0,14.0,22.276,OAK,PIT,L 20-21,False,2,2,100.0,2,3,66.7,0,8,0.0,,,,,,0,0,,0,,,,,,,True,Sebastian Janikowski,False,20,21
2000.0,2000-12-10,14.0,15.0,22.283,OAK,NYJ,W 31-7,False,4,4,100.0,1,1,100.0,0,7,0.0,,,,,,0,0,,0,,,,,,,False,Sebastian Janikowski,True,31,7
2000.0,2000-12-16,15.0,16.0,22.289,OAK,SEA,L 24-27,False,3,3,100.0,1,2,50.0,0,6,0.0,,,,,,0,0,,0,,,,,,,True,Sebastian Janikowski,False,24,27
2000.0,2000-12-24,16.0,17.0,22.297,OAK,CAR,W 52-9,False,7,7,100.0,1,1,100.0,0,10,0.0,,,,,,0,0,,0,,,,,,,False,Sebastian Janikowski,True,52,9
2001.0,2001-09-09,1.0,1.0,23.191,OAK,KAN,W 27-24,False,1,1,100.0,4,4,100.0,0,13,0.0,,,,,,0,0,,0,,,,,,,True,Sebastian Janikowski,True,27,24
2001.0,2001-09-23,2.0,2.0,23.205,OAK,MIA,L 15-18,False,,,,3,3,100.0,0,9,0.0,,,,,,0,0,,0,,,,,,,True,Sebastian Janikowski,False,15,18
2001.0,2001-09-30,3.0,3.0,23.212,OAK,SEA,W 38-14,False,5,5,100.0,1,1,100.0,0,8,0.0,,,,,,0,0,,0,,,,,,,False,Sebastian Janikowski,True,38,14
2001.0,2001-10-07,4.0,4.0,23.219,OAK,DAL,W 28-21,False,4,4,100.0,,,,0,4,0.0,2,0,2,0,,0,0,,,,,,,,,False,Sebastian Janikowski,True,28,21
2001.0,2001-10-14,5.0,5.0,23.226,OAK,IND,W 23-18,False,2,2,100.0,3,4,75.0,0,11,0.0,,,,,,0,0,,0,,,,,,,True,Sebastian Janikowski,True,23,18
2001.0,2001-10-28,6.0,7.0,23.24,OAK,PHI,W 20-10,False,2,2,100.0,2,2,100.0,0,8,0.0,,,,,,0,0,,0,,,,,,,True,Sebastian Janikowski,True,20,10
2001.0,2001-11-05,7.0,8.0,23.248,OAK,DEN,W 38-28,False,5,5,100.0,1,1,100.0,0,8,0.0,,,,,,0,0,,0,,,,,,,False,Sebastian Janikowski,True,38,28
2001.0,2001-11-11,8.0,9.0,23.254,OAK,SEA,L 27-34,False,3,3,100.0,2,2,100.0,0,9,0.0,,,,,,0,0,,0,,,,,,,True,Sebastian Janikowski,False,27,34
2001.0,2001-11-18,9.0,10.0,23.261,OAK,SDG,W 34-24,False,4,4,100.0,2,2,100.0,0,10,0.0,1,0,1,0,,0,0,,0,,,,,,,False,Sebastian Janikowski,True,34,24
2001.0,2001-11-25,10.0,11.0,23.268,OAK,NYG,W 28-10,False,4,4,100.0,,,,0,4,0.0,,,,,,0,0,,,,,,,,,True,Sebastian Janikowski,True,28,10
2001.0,2001-12-02,11.0,12.0,23.275,OAK,ARI,L 31-34,False,4,4,100.0,1,2,50.0,0,7,0.0,,,,,,0,0,,0,,,,,,,False,Sebastian Janikowski,False,31,34
2001.0,2001-12-09,12.0,13.0,23.282,OAK,KAN,W 28-26,False,4,4,100.0,,,,0,4,0.0,,,,,,0,0,,,,,,,,,False,Sebastian Janikowski,True,28,26
2001.0,2001-12-15,13.0,14.0,23.288,OAK,SDG,W 13-6,False,1,1,100.0,2,2,100.0,0,7,0.0,,,,,,0,0,,0,,,,,,,True,Sebastian Janikowski,True,13,6
2001.0,2001-12-22,14.0,15.0,23.295,OAK,TEN,L 10-13,False,1,1,100.0,1,4,25.0,0,4,0.0,,,,,,0,0,,0,,,,,,,False,Sebastian Janikowski,False,10,13
2001.0,2001-12-30,15.0,16.0,23.303,OAK,DEN,L 17-23,False,2,2,100.0,1,1,100.0,0,5,0.0,,,,,,0,0,,0,,,,,,,True,Sebastian Janikowski,False,17,23
2001.0,2002-01-06,16.0,17.0,,OAK,NYJ,L 22-24,True,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,False,Sebastian Janikowski,False,22,24
2002.0,2002-09-08,1.0,1.0,24.19,OAK,SEA,W 31-17,False,4,4,100.0,1,1,100.0,0,7,0.0,1,0,1,0,,0,0,,0,,,,,,,False,Sebastian Janikowski,True,31,17
2002.0,2002-09-15,2.0,2.0,24.197,OAK,PIT,W 30-17,False,3,3,100.0,3,4,75.0,0,12,0.0,,,,,,0,0,,0,,,,,,,True,Sebastian Janikowski,True,30,17
2002.0,2002-09-29,3.0,4.0,24.211,OAK,TEN,W 52-25,False,7,7,100.0,1,1,100.0,0,10,0.0,,,,,,0,0,,0,,,,,,,False,Sebastian Janikowski,True,52,25
2002.0,2002-10-06,4.0,5.0,24.218,OAK,BUF,W 49-31,False,7,7,100.0,,,,0,7,0.0,,,,,,0,0,,,,,,,,,True,Sebastian Janikowski,True,49,31
2002.0,2002-10-13,5.0,6.0,24.225,OAK,STL,L 13-28,False,1,1,100.0,2,3,66.7,0,7,0.0,,,,,,0,0,,0,,,,,,,True,Sebastian Janikowski,False,13,28
2002.0,2002-10-20,6.0,7.0,24.232,OAK,SDG,L 21-27,False,3,3,100.0,,2,0.0,0,3,0.0,,,,,,0,0,,0,,,,,,,False,Sebastian Janikowski,False,21,27
2002.0,2002-10-27,7.0,8.0,24.239,OAK,KAN,L 10-20,False,1,1,100.0,1,2,50.0,0,4,0.0,,,,,,0,0,,0,,,,,,,True,Sebastian Janikowski,False,10,20
2002.0,2002-11-03,8.0,9.0,24.246,OAK,SFO,L 20-23,False,2,2,100.0,2,2,100.0,0,8,0.0,,,,,,0,0,,0,,,,,,,False,Sebastian Janikowski,False,20,23
2002.0,2002-11-11,9.0,10.0,24.254,OAK,DEN,W 34-10,False,2,2,100.0,2,2,100.0,0,8,0.0,,,,,,0,0,,0,,,,,,,True,Sebastian Janikowski,True,34,10
2002.0,2002-11-17,10.0,11.0,24.26,OAK,NWE,W 27-20,False,3,3,100.0,2,3,66.7,0,9,0.0,,,,,,0,0,,0,,,,,,,False,Sebastian Janikowski,True,27,20
2002.0,2002-11-24,11.0,12.0,24.267,OAK,ARI,W 41-20,False,5,5,100.0,2,2,100.0,0,11,0.0,1,0,1,0,,0,0,,0,,,,,,,True,Sebastian Janikowski,True,41,20
2002.0,2002-12-02,12.0,13.0,24.275,OAK,NYJ,W 26-20,False,2,2,100.0,4,4,100.0,0,14,0.0,1,0,1,0,,0,0,,0,,,,,,,False,Sebastian Janikowski,True,26,20
2002.0,2002-12-08,13.0,14.0,24.281,OAK,SDG,W 27-7,False,3,3,100.0,2,3,66.7,0,9,0.0,,,,,,0,0,,0,,,,,,,True,Sebastian Janikowski,True,27,7
2002.0,2002-12-15,14.0,15.0,24.288,OAK,MIA,L 17-23,False,,,,3,3,100.0,0,9,0.0,,,,,,0,0,,0,,,,,,,True,Sebastian Janikowski,False,17,23
2002.0,2002-12-22,15.0,16.0,24.295,OAK,DEN,W 28-16,False,4,4,100.0,,,,0,4,0.0,,,,,,0,0,,,,,,,,,False,Sebastian Janikowski,True,28,16
2002.0,2002-12-28,16.0,17.0,24.301,OAK,KAN,W 24-0,False,3,3,100.0,1,1,100.0,0,6,0.0,,,,,,0,0,,0,,,,,,,False,Sebastian Janikowski,True,24,0
2003.0,2003-09-07,1.0,1.0,25.189,OAK,TEN,L 20-25,False,2,2,100.0,2,2,100.0,0,8,0.0,,,,,,0,0,,0,,,,,,,True,Sebastian Janikowski,False,20,25
2003.0,2003-09-14,2.0,2.0,25.196,OAK,CIN,W 23-20,False,2,2,100.0,3,3,100.0,0,11,0.0,,,,,,0,0,,0,,,,,,,False,Sebastian Janikowski,True,23,20
2003.0,2003-09-22,3.0,3.0,25.204,OAK,DEN,L 10-31,False,1,1,100.0,1,1,100.0,0,4,0.0,,,,,,0,0,,0,,,,,,,True,Sebastian Janikowski,False,10,31
2003.0,2003-09-28,4.0,4.0,25.21,OAK,SDG,W 34-31,False,4,4,100.0,2,2,100.0,0,10,0.0,,,,,,0,0,,0,,,,,,,False,Sebastian Janikowski,True,34,31
2003.0,2003-10-05,5.0,5.0,25.217,OAK,CHI,L 21-24,False,,1,0.0,5,6,83.3,0,15,0.0,,,,,,0,0,,0,,,,,,,True,Sebastian Janikowski,False,21,24
2003.0,2003-10-12,6.0,6.0,25.224,OAK,CLE,L 7-13,False,1,1,100.0,,,,0,1,0.0,,,,,,0,0,,,,,,,,,True,Sebastian Janikowski,False,7,13
2003.0,2003-10-20,7.0,7.0,25.232,OAK,KAN,L 10-17,False,1,1,100.0,1,1,100.0,0,4,0.0,,,,,,0,0,,0,,,,,,,False,Sebastian Janikowski,False,10,17
2003.0,2003-11-02,8.0,9.0,25.245,OAK,DET,L 13-23,False,1,1,100.0,2,3,66.7,0,7,0.0,,,,,,0,0,,0,,,,,,,True,Sebastian Janikowski,False,13,23
2003.0,2003-11-09,9.0,10.0,25.252,OAK,NYJ,L 24-27,False,3,3,100.0,1,1,100.0,0,6,0.0,,,,,,0,0,,0,,,,,,,False,Sebastian Janikowski,False,24,27
2003.0,2003-11-16,10.0,11.0,25.259,OAK,MIN,W 28-18,False,4,4,100.0,,1,0.0,0,4,0.0,1,0,1,0,,0,0,,0,,,,,,,False,Sebastian Janikowski,True,28,18
2003.0,2003-11-23,11.0,12.0,25.266,OAK,KAN,L 24-27,False,3,3,100.0,1,1,100.0,0,6,0.0,,,,,,0,0,,0,,,,,,,True,Sebastian Janikowski,False,24,27
2003.0,2003-11-30,12.0,13.0,25.273,OAK,DEN,L 8-22,False,,,,2,2,100.0,0,6,0.0,,,,,,0,0,,0,,,,,,,False,Sebastian Janikowski,False,8,22
2003.0,2003-12-07,13.0,14.0,25.28,OAK,PIT,L 7-27,False,1,1,100.0,,,,0,1,0.0,,,,,,0,0,,,,,,,,,True,Sebastian Janikowski,False,7,27
2003.0,2003-12-14,14.0,15.0,25.287,OAK,BAL,W 20-12,False,2,2,100.0,2,2,100.0,0,8,0.0,,,,,,0,0,,0,,,,,,,False,Sebastian Janikowski,True,20,12
2003.0,2003-12-22,15.0,16.0,25.295,OAK,GNB,L 7-41,False,1,1,100.0,,,,0,1,0.0,,,,,,0,0,,,,,,,,,False,Sebastian Janikowski,False,7,41
2003.0,2003-12-28,16.0,17.0,25.301,OAK,SDG,L 14-21,False,2,2,100.0,,,,0,2,0.0,,,,,,0,0,,,,,,,,,True,Sebastian Janikowski,False,14,21
2004.0,2004-09-12,1.0,1.0,26.194,OAK,PIT,L 21-24,False,1,1,100.0,2,2,100.0,0,7,0.0,,,,,,0,0,,0,,,,,,,True,Sebastian Janikowski,False,21,24
2004.0,2004-09-19,2.0,2.0,26.201,OAK,BUF,W 13-10,False,1,1,100.0,2,2,100.0,0,7,0.0,1,0,1,0,,0,0,,0,,,,,,,False,Sebastian Janikowski,True,13,10
2004.0,2004-09-26,3.0,3.0,26.208,OAK,TAM,W 30-20,False,3,3,100.0,3,4,75.0,0,12,0.0,,,,,,0,0,,0,,,,,,,False,Sebastian Janikowski,True,30,20
2004.0,2004-10-03,4.0,4.0,26.215,OAK,HOU,L 17-30,False,2,2,100.0,1,2,50.0,0,5,0.0,,,,,,0,0,,0,,,,,,,True,Sebastian Janikowski,False,17,30
2004.0,2004-10-10,5.0,5.0,26.222,OAK,IND,L 14-35,False,2,2,100.0,,,,0,2,0.0,,,,,,0,0,,,,,,,,,True,Sebastian Janikowski,False,14,35
2004.0,2004-10-17,6.0,6.0,26.229,OAK,DEN,L 3-31,False,,,,1,1,100.0,0,3,0.0,,,,,,0,0,,0,,,,,,,False,Sebastian Janikowski,False,3,31
2004.0,2004-10-24,7.0,7.0,26.236,OAK,NOR,L 26-31,False,2,2,100.0,4,4,100.0,0,14,0.0,,,,,,0,0,,0,,,,,,,False,Sebastian Janikowski,False,26,31
2004.0,2004-10-31,8.0,8.0,26.243,OAK,SDG,L 14-42,False,2,2,100.0,,,,0,2,0.0,,,,,,0,0,,,,,,,,,True,Sebastian Janikowski,False,14,42
2004.0,2004-11-07,9.0,9.0,26.25,OAK,CAR,W 27-24,False,3,3,100.0,2,2,100.0,0,9,0.0,,,,,,0,0,,0,,,,,,,True,Sebastian Janikowski,True,27,24
2004.0,2004-11-21,10.0,11.0,26.264,OAK,SDG,L 17-23,False,2,2,100.0,1,1,100.0,0,5,0.0,,,,,,0,0,,0,,,,,,,False,Sebastian Janikowski,False,17,23
2004.0,2004-11-28,11.0,12.0,26.271,OAK,DEN,W 25-24,False,1,2,50.0,,1,0.0,0,1,0.0,,,,,,0,0,,0,,,,,,,True,Sebastian Janikowski,True,25,24
2004.0,2004-12-05,12.0,13.0,26.278,OAK,KAN,L 27-34,False,3,3,100.0,2,2,100.0,0,9,0.0,,,,,,0,0,,0,,,,,,,False,Sebastian Janikowski,False,27,34
2004.0,2004-12-12,13.0,14.0,26.285,OAK,ATL,L 10-35,False,1,1,100.0,1,1,100.0,0,4,0.0,,,,,,0,0,,0,,,,,,,True,Sebastian Janikowski,False,10,35
2004.0,2004-12-19,14.0,15.0,26.292,OAK,TEN,W 40-35,False,5,5,100.0,1,1,100.0,0,8,0.0,,,,,,0,0,,0,,,,,,,False,Sebastian Janikowski,True,40,35
2004.0,2004-12-25,15.0,16.0,26.298,OAK,KAN,L 30-31,False,3,3,100.0,3,3,100.0,0,12,0.0,1,0,1,0,,0,0,,0,,,,,,,True,Sebastian Janikowski,False,30,31
2004.0,2005-01-02,16.0,17.0,26.306,OAK,JAX,L 6-13,False,,,,2,2,100.0,0,6,0.0,,,,,,0,0,,0,,,,,,,False,Sebastian Janikowski,False,6,13
2005.0,2005-09-08,1.0,1.0,27.19,OAK,NWE,L 20-30,False,2,2,100.0,,1,0.0,0,2,0.0,,,,,,0,0,,0,,,,,,,True,Sebastian Janikowski,False,20,30
2005.0,2005-09-18,2.0,2.0,27.2,OAK,KAN,L 17-23,False,2,2,100.0,1,2,50.0,0,5,0.0,,,,,,0,0,,0,,,,,,,False,Sebastian Janikowski,False,17,23
2005.0,2005-09-25,3.0,3.0,27.207,OAK,PHI,L 20-23,False,2,2,100.0,2,4,50.0,0,8,0.0,,,,,,0,0,,0,,,,,,,True,Sebastian Janikowski,False,20,23
2005.0,2005-10-02,4.0,4.0,27.214,OAK,DAL,W 19-13,False,1,1,100.0,4,4,100.0,0,13,0.0,,,,,,0,0,,0,,,,,,,False,Sebastian Janikowski,True,19,13
2005.0,2005-10-16,5.0,6.0,27.228,OAK,SDG,L 14-27,False,2,2,100.0,,,,0,2,0.0,,,,,,0,0,,,,,,,,,False,Sebastian Janikowski,False,14,27
2005.0,2005-10-23,6.0,7.0,27.235,OAK,BUF,W 38-17,False,5,5,100.0,1,1,100.0,0,8,0.0,,,,,,0,0,,0,,,,,,,False,Sebastian Janikowski,True,38,17
2005.0,2005-10-30,7.0,8.0,27.242,OAK,TEN,W 34-25,False,4,4,100.0,2,2,100.0,0,10,0.0,,,,,,0,0,,0,,,,,,,True,Sebastian Janikowski,True,34,25
2005.0,2005-11-06,8.0,9.0,27.249,OAK,KAN,L 23-27,False,,,,3,3,100.0,0,9,0.0,,,,,,0,0,,0,,,,,,,True,Sebastian Janikowski,False,23,27
2005.0,2005-11-13,9.0,10.0,27.256,OAK,DEN,L 17-31,False,2,2,100.0,1,2,50.0,0,5,0.0,,,,,,0,0,,0,,,,,,,False,Sebastian Janikowski,False,17,31
2005.0,2005-11-20,10.0,11.0,27.263,OAK,WAS,W 16-13,False,1,1,100.0,3,4,75.0,0,10,0.0,,,,,,0,0,,0,,,,,,,True,Sebastian Janikowski,True,16,13
2005.0,2005-11-27,11.0,12.0,27.27,OAK,MIA,L 21-33,False,3,3,100.0,,,,0,3,0.0,,,,,,0,0,,,,,,,,,False,Sebastian Janikowski,False,21,33
2005.0,2005-12-04,12.0,13.0,27.277,OAK,SDG,L 10-34,False,1,1,100.0,1,2,50.0,0,4,0.0,,,,,,0,0,,0,,,,,,,True,Sebastian Janikowski,False,10,34
2005.0,2005-12-11,13.0,14.0,27.284,OAK,NYJ,L 10-26,False,1,1,100.0,1,2,50.0,0,4,0.0,,,,,,0,0,,0,,,,,,,True,Sebastian Janikowski,False,10,26
2005.0,2005-12-18,14.0,15.0,27.291,OAK,CLE,L 7-9,False,1,1,100.0,,2,0.0,0,1,0.0,,,,,,0,0,,0,,,,,,,False,Sebastian Janikowski,False,7,9
2005.0,2005-12-24,15.0,16.0,27.297,OAK,DEN,L 3-22,False,,,,1,1,100.0,0,3,0.0,,,,,,0,0,,0,,,,,,,True,Sebastian Janikowski,False,3,22
2005.0,2005-12-31,16.0,17.0,27.304,OAK,NYG,L 21-30,False,3,3,100.0,,,,0,3,0.0,,,,,,0,0,,,,,,,,,False,Sebastian Janikowski,False,21,30
2006.0,2006-09-11,1.0,1.0,28.193,OAK,SDG,L 0-27,False,,,,,,,0,0,0.0,,,,,,0,0,,,,,,,,,False,Sebastian Janikowski,False,0,27
2006.0,2006-09-17,2.0,2.0,28.199,OAK,BAL,L 6-28,False,,,,2,2,100.0,0,6,0.0,1,0,1,0,0,0,0,,0,,,,,,,True,Sebastian Janikowski,False,6,28
2006.0,2006-10-01,3.0,4.0,28.213,OAK,CLE,L 21-24,False,3,3,100.0,,,,0,3,0.0,1,0,1,0,0,0,0,,,,,,,,,False,Sebastian Janikowski,False,21,24
2006.0,2006-10-08,4.0,5.0,28.22,OAK,SFO,L 20-34,False,2,2,100.0,2,2,100.0,0,8,0.0,,,,,,0,0,,0,,,,,,,True,Sebastian Janikowski,False,20,34
2006.0,2006-10-15,5.0,6.0,28.227,OAK,DEN,L 3-13,False,,,,1,2,50.0,0,3,0.0,,,,,,0,0,,0,,,,,,,True,Sebastian Janikowski,False,3,13
2006.0,2006-10-22,6.0,7.0,28.234,OAK,ARI,W 22-9,False,2,2,100.0,2,2,100.0,0,8,0.0,,,,,,0,0,,0,,,,,,,False,Sebastian Janikowski,True,22,9
2006.0,2006-10-29,7.0,8.0,28.241,OAK,PIT,W 20-13,False,2,2,100.0,2,2,100.0,0,8,0.0,,,,,,0,0,,0,,,,,,,False,Sebastian Janikowski,True,20,13
2006.0,2006-11-06,8.0,9.0,28.249,OAK,SEA,L 0-16,False,,,,,,,0,0,0.0,,,,,,0,0,,,,,,,,,True,Sebastian Janikowski,False,0,16
2006.0,2006-11-12,9.0,10.0,28.255,OAK,DEN,L 13-17,False,1,1,100.0,2,3,66.7,0,7,0.0,,,,,,0,0,,0,,,,,,,False,Sebastian Janikowski,False,13,17
2006.0,2006-11-19,10.0,11.0,28.262,OAK,KAN,L 13-17,False,1,1,100.0,2,2,100.0,0,7,0.0,,,,,,0,0,,0,,,,,,,True,Sebastian Janikowski,False,13,17
2006.0,2006-11-26,11.0,12.0,28.269,OAK,SDG,L 14-21,False,2,2,100.0,,1,0.0,0,2,0.0,,,,,,0,0,,0,,,,,,,True,Sebastian Janikowski,False,14,21
2006.0,2006-12-03,12.0,13.0,28.276,OAK,HOU,L 14-23,False,2,2,100.0,,3,0.0,0,2,0.0,,,,,,0,0,,0,,,,,,,False,Sebastian Janikowski,False,14,23
2006.0,2006-12-10,13.0,14.0,28.283,OAK,CIN,L 10-27,False,1,1,100.0,1,2,50.0,0,4,0.0,,,,,,0,0,,0,,,,,,,True,Sebastian Janikowski,False,10,27
2006.0,2006-12-17,14.0,15.0,28.29,OAK,STL,L 0-20,False,,,,,,,0,0,0.0,,,,,,0,0,,,,,,,,,False,Sebastian Janikowski,False,0,20
2006.0,2006-12-23,15.0,16.0,28.296,OAK,KAN,L 9-20,False,,,,3,3,100.0,0,9,0.0,1,0,1,0,0,0,0,,0,,,,,,,False,Sebastian Janikowski,False,9,20
2006.0,2006-12-31,16.0,17.0,28.304,OAK,NYJ,L 3-23,False,,,,1,1,100.0,0,3,0.0,,,,,,0,0,,0,,,,,,,True,Sebastian Janikowski,False,3,23
2007.0,2007-09-09,1.0,1.0,29.191,OAK,DET,L 21-36,False,3,3,100.0,,3,0.0,0,3,0.0,1,0,1,0,0,0,0,,0,,,,,,,False,Sebastian Janikowski,False,21,36
2007.0,2007-09-16,2.0,2.0,29.198,OAK,DEN,L 20-23,False,1,1,100.0,1,2,50.0,0,4,0.0,,,,,,0,0,,0,,,,,,,True,Sebastian Janikowski,False,20,23
2007.0,2007-09-23,3.0,3.0,29.205,OAK,CLE,W 26-24,False,2,2,100.0,4,4,100.0,0,14,0.0,,,,,,0,0,,0,,,,,,,False,Sebastian Janikowski,True,26,24
2007.0,2007-09-30,4.0,4.0,29.212,OAK,MIA,W 35-17,False,5,5,100.0,,,,0,5,0.0,,,,,,0,0,,,,,,,,,True,Sebastian Janikowski,True,35,17
2007.0,2007-10-14,5.0,6.0,29.226,OAK,SDG,L 14-28,False,2,2,100.0,,,,0,2,0.0,,,,,,0,0,,,,,,,,,True,Sebastian Janikowski,False,14,28
2007.0,2007-10-21,6.0,7.0,29.233,OAK,KAN,L 10-12,False,1,1,100.0,1,1,100.0,0,4,0.0,0,0,0,0,0,0,0,,0,,,,,,,False,Sebastian Janikowski,False,10,12
2007.0,2007-10-28,7.0,8.0,29.24,OAK,TEN,L 9-13,False,,,,3,3,100.0,0,9,0.0,,,,,,0,0,,0,,,,,,,True,Sebastian Janikowski,False,9,13
2007.0,2007-11-04,8.0,9.0,29.247,OAK,HOU,L 17-24,False,2,2,100.0,1,2,50.0,0,5,0.0,,,,,,0,0,,0,,,,,,,False,Sebastian Janikowski,False,17,24
2007.0,2007-11-11,9.0,10.0,29.254,OAK,CHI,L 6-17,False,,,,2,2,100.0,0,6,0.0,,,,,,0,0,,0,,,,,,,False,Sebastian Janikowski,False,6,17
2007.0,2007-11-18,10.0,11.0,29.261,OAK,MIN,L 22-29,False,1,1,100.0,5,5,100.0,0,16,0.0,,,,,,0,0,,0,,,,,,,True,Sebastian Janikowski,False,22,29
2007.0,2007-11-25,11.0,12.0,29.268,OAK,KAN,W 20-17,False,2,2,100.0,2,2,100.0,0,8,0.0,0,0,0,0,0,0,0,,0,,,,,,,True,Sebastian Janikowski,True,20,17
2007.0,2007-12-02,12.0,13.0,29.275,OAK,DEN,W 34-20,False,4,4,100.0,2,4,50.0,0,10,0.0,,,,,,0,0,,0,,,,,,,False,Sebastian Janikowski,True,34,20
2007.0,2007-12-09,13.0,14.0,29.282,OAK,GNB,L 7-38,False,1,1,100.0,,1,0.0,0,1,0.0,,,,,,0,0,,0,,,,,,,True,Sebastian Janikowski,False,7,38
2007.0,2007-12-16,14.0,15.0,29.289,OAK,IND,L 14-21,False,2,2,100.0,,,,0,2,0.0,,,,,,0,0,,,,,,,,,False,Sebastian Janikowski,False,14,21
2007.0,2007-12-23,15.0,16.0,29.296,OAK,JAX,L 11-49,False,,,,1,1,100.0,0,3,0.0,0,0,0,0,0,0,0,,0,,,,,,,True,Sebastian Janikowski,False,11,49
2007.0,2007-12-30,16.0,17.0,29.303,OAK,SDG,L 17-30,False,2,2,100.0,1,2,50.0,0,5,0.0,1,0,1,0,0,0,0,,0,,,,,,,False,Sebastian Janikowski,False,17,30
2008.0,2008-09-08,1.0,1.0,30.19,OAK,DEN,L 14-41,False,2,2,100.0,,,,0,2,0.0,0,0,0,0,0,0,0,,0,,,,,,,False,Sebastian Janikowski,False,14,41
2008.0,2008-09-14,2.0,2.0,30.196,OAK,KAN,W 23-8,False,2,2,100.0,3,3,100.0,0,11,0.0,0,0,0,,,0,0,,0,,,,,,,True,Sebastian Janikowski,True,23,8
2008.0,2008-09-21,3.0,3.0,30.203,OAK,BUF,L 23-24,False,2,2,100.0,3,3,100.0,0,11,0.0,1,0,1,0,0,0,0,,0,,,,,,,True,Sebastian Janikowski,False,23,24
