Year,Date,G#,Week,Age,Tm,Opp,GS,Rushing_Att,Rushing_Yds,Rushing_Y/A,Rushing_TD,Receiving_Tgt,Receiving_Rec,Receiving_Yds,Receiving_Y/R,Receiving_TD,Receiving_Ctch%,Receiving_Y/Tgt,Kick Returns_Rt,Kick Returns_Yds,Kick Returns_Y/Rt,Kick Returns_TD,Scoring_TD,Scoring_Pts,Sk,Tackles_Solo,Tackles_Ast,Tackles_Comb,Tackles_TFL,Tackles_QBHits,Fumbles_Fmb,Fumbles_FL,Fumbles_FF,Fumbles_FR,Fumbles_Yds,Fumbles_TD,Off. Snaps_Num,Off. Snaps_Pct,Def. Snaps_Num,Def. Snaps_Pct,ST Snaps_Num,ST Snaps_Pct,Away_status,Win,Score,Opp Score,Player
2014,2014-10-05,4,5,23.179,STL,PHI,True,11,42,3.82,0,5,4,36,9.00,0,80.0%,7.20,0,0,,0,0,0,0.0,0,0,0,,,1,1,0,0,0,0,29,37%,0,0%,0,0%,True,False,28,34,Zac Stacy
2014,2014-10-13,5,6,23.187,STL,SFO,True,8,17,2.13,0,3,2,17,8.50,0,66.7%,5.67,0,0,,0,0,0,0.0,0,0,0,,,0,0,0,0,0,0,25,34%,0,0%,0,0%,False,False,17,31,Zac Stacy
2014,2014-10-19,6,7,23.193,STL,SEA,False,,,,,,,,,,0.0%,,,,,,0,0,0.0,,,,,,0,,,0,0,0,1,2%,0,0%,0,0%,False,True,28,26,Zac Stacy
2014,2014-10-26,7,8,23.200,STL,KAN,False,5,17,3.40,0,4,3,20,6.67,0,75.0%,5.00,0,0,,0,0,0,0.0,0,0,0,,,0,0,0,0,0,0,15,29%,0,0%,0,0%,True,False,7,34,Zac Stacy
2014,2014-11-02,8,9,,STL,SFO,True,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,True,True,13,10,Zac Stacy
2014,2014-11-09,9,10,23.214,STL,ARI,False,,,,,,,,,,0.0%,,,,,,0,0,0.0,,,,,,0,,,0,0,0,0,0%,0,0%,6,20%,True,False,14,31,Zac Stacy
2014,2014-11-16,10,11,,STL,DEN,True,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,False,True,22,7,Zac Stacy
2014,2014-11-23,11,12,23.228,STL,SDG,False,,,,,,,,,,0.0%,,,,,,0,0,0.0,,,,,,0,,,0,0,0,2,3%,0,0%,0,0%,True,False,24,27,Zac Stacy
2014,2014-11-30,12,13,23.235,STL,OAK,False,6,27,4.50,0,0,0,0,,0,0.0%,,0,0,,0,0,0,0.0,0,0,0,,,0,0,0,0,0,0,9,18%,0,0%,0,0%,False,True,52,0,Zac Stacy
2014,2014-12-07,13,14,23.242,STL,WAS,False,,,,,,,,,,0.0%,,,,,,0,0,0.0,,,,,,0,,,0,0,0,1,2%,0,0%,0,0%,True,True,24,0,Zac Stacy
2014,2014-12-11,14,15,,STL,ARI,True,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,False,False,6,12,Zac Stacy
2014,2014-12-21,15,16,23.256,STL,NYG,False,2,6,3.00,0,0,0,0,,0,0.0%,,0,0,,0,0,0,0.0,0,0,0,,,0,0,0,0,0,0,3,5%,0,0%,0,0%,False,False,27,37,Zac Stacy
2014,2014-12-28,16,17,23.263,STL,SEA,False,2,3,1.50,0,3,3,17,5.67,0,100.0%,5.67,0,0,,0,0,0,0.0,0,0,0,,,0,0,0,0,0,0,12,19%,0,0%,0,0%,True,False,6,20,Zac Stacy
2015,2015-09-13,1,1,,NYJ,CLE,True,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,False,True,31,10,Zac Stacy
2015,2015-09-21,2,2,24.165,NYJ,IND,False,0,0,,0,0,0,0,,0,0.0%,,0,0,,0,0,0,0.0,0,0,0,,,0,0,0,0,0,0,0,0%,0,0%,2,9%,True,True,20,7,Zac Stacy
2015,2015-09-27,3,3,24.171,NYJ,PHI,False,2,3,1.50,0,2,2,-2,-1.00,0,100.0%,-1.00,4,82,20.50,0,0,0,0.0,1,0,1,,,0,0,0,0,0,0,12,16%,0,0%,6,18%,False,False,17,24,Zac Stacy
2015,2015-10-04,4,4,24.178,NYJ,MIA,False,5,7,1.40,1,3,2,18,9.00,0,66.7%,6.00,2,45,22.50,0,1,6,0.0,1,0,1,0,0,0,0,0,0,0,0,19,25%,0,0%,8,28%,True,True,27,14,Zac Stacy
2015,2015-10-18,5,6,24.192,NYJ,WAS,False,13,46,3.54,0,2,2,15,7.50,0,100.0%,7.50,2,47,23.50,0,0,0,0.0,0,0,0,,,0,0,0,0,0,0,25,37%,0,0%,6,19%,False,True,34,20,Zac Stacy
2015,2015-10-25,6,7,24.199,NYJ,NWE,False,7,19,2.71,0,1,1,11,11.00,0,100.0%,11.00,0,0,,0,0,0,0.0,0,0,0,,,0,0,0,0,0,0,35,49%,0,0%,4,13%,True,False,23,30,Zac Stacy
2015,2015-11-01,7,8,24.206,NYJ,OAK,False,3,11,3.67,0,1,1,7,7.00,0,100.0%,7.00,1,21,21.00,0,0,0,0.0,0,0,0,,,0,0,0,0,0,0,27,37%,0,0%,11,37%,True,False,20,34,Zac Stacy
2015,2015-11-08,8,9,24.213,NYJ,JAX,False,1,3,3.00,0,3,1,16,16.00,0,33.3%,5.33,0,0,,0,0,0,0.0,0,0,0,,,0,0,0,0,0,0,14,22%,0,0%,5,15%,False,True,28,23,Zac Stacy
2015,2015-11-12,9,10,24.217,NYJ,BUF,False,0,0,,0,0,0,0,,0,0.0%,,1,9,9.00,0,0,0,0.0,0,0,0,,,0,0,0,0,0,0,8,14%,0,0%,6,19%,False,False,17,22,Zac Stacy
2015,2015-11-22,10,11,,NYJ,HOU,True,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,True,False,17,24,Zac Stacy
2015,2015-11-29,11,12,,NYJ,MIA,True,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,False,True,38,20,Zac Stacy
2015,2015-12-06,12,13,,NYJ,NYG,True,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,True,True,23,20,Zac Stacy
2015,2015-12-13,13,14,,NYJ,TEN,True,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,False,True,30,8,Zac Stacy
2015,2015-12-19,14,15,,NYJ,DAL,True,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,True,True,19,16,Zac Stacy
2015,2015-12-27,15,16,,NYJ,NWE,True,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,False,True,26,20,Zac Stacy
2015,2016-01-03,16,17,,NYJ,BUF,True,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,True,False,17,22,Zac Stacy
,35 Games,,,,,,False,357,1355,3.80,9,70,53,358,6.75,1,75.7%,5.11,10,204,20.40,0,10,60,0.0,2,0,2,0,0,3,3,0,1,1,0,,,,,,,False,False,20,0,Zac Stacy
