Year,Date,G#,Week,Age,Tm,Opp,GS,Rushing_Att,Rushing_Yds,Rushing_Y/A,Rushing_TD,Receiving_Tgt,Receiving_Rec,Receiving_Yds,Receiving_Y/R,Receiving_TD,Receiving_Ctch%,Receiving_Y/Tgt,Kick Returns_Rt,Kick Returns_Yds,Kick Returns_Y/Rt,Kick Returns_TD,Scoring_2PM,Scoring_TD,Scoring_Pts,Sk,Tackles_Solo,Tackles_Ast,Tackles_Comb,Tackles_TFL,Tackles_QBHits,Fumbles_Fmb,Fumbles_FL,Fumbles_FF,Fumbles_FR,Fumbles_Yds,Fumbles_TD,Off. Snaps_Num,Off. Snaps_Pct,Def. Snaps_Num,Def. Snaps_Pct,ST Snaps_Num,ST Snaps_Pct,Away_status,Win,Score,Opp Score,Player
2014,2014-10-12,6,6,,CAR,CIN,True,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,True,False,37,37,Mike Tolbert
2014,2014-10-19,7,7,,CAR,GNB,True,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,True,False,17,38,Mike Tolbert
2014,2014-10-26,8,8,,CAR,SEA,True,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,False,False,9,13,Mike Tolbert
2014,2014-10-30,9,9,,CAR,NOR,True,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,False,False,10,28,Mike Tolbert
2014,2014-11-10,10,10,,CAR,PHI,True,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,True,False,21,45,Mike Tolbert
2014,2014-11-16,11,11,,CAR,ATL,True,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,False,False,17,19,Mike Tolbert
2014,2014-11-30,12,13,29.007,CAR,MIN,True,2,5,2.50,0,2,2,0,0.00,0,100.0%,0.00,0,0,,0,,0,0,0.0,0,0,0,,,0,0,0,0,0,0,33,45%,0,0%,6,20%,True,False,13,31,Mike Tolbert
2014,2014-12-07,13,14,29.014,CAR,NOR,True,5,28,5.60,0,3,2,34,17.00,0,66.7%,11.33,0,0,,0,,0,0,0.0,1,0,1,0,0,0,0,0,0,0,0,21,28%,0,0%,7,23%,True,True,41,10,Mike Tolbert
2014,2014-12-14,14,15,29.021,CAR,TAM,False,2,4,2.00,0,0,0,0,,0,0.0%,,1,2,2.00,0,,0,0,0.0,0,0,0,,,0,0,0,0,0,0,27,35%,0,0%,7,26%,False,True,19,17,Mike Tolbert
2014,2014-12-21,15,16,29.028,CAR,CLE,True,7,19,2.71,0,1,0,0,,0,0.0%,0.00,0,0,,0,,0,0,0.0,0,0,0,,,0,0,0,0,0,0,26,33%,0,0%,6,24%,False,True,17,13,Mike Tolbert
2014,2014-12-28,16,17,29.035,CAR,ATL,False,7,12,1.71,0,0,0,0,,0,0.0%,,0,0,,0,,0,0,0.0,0,0,0,,,0,0,0,0,0,0,18,34%,0,0%,5,21%,True,True,34,3,Mike Tolbert
2015,2015-09-13,1,1,29.294,CAR,JAX,False,1,12,12.00,0,2,1,6,6.00,0,50.0%,3.00,0,0,,0,,0,0,0.0,0,0,0,,,0,0,0,0,0,0,19,27%,0,0%,8,31%,True,True,20,9,Mike Tolbert
2015,2015-09-20,2,2,29.301,CAR,HOU,False,5,31,6.20,0,3,2,4,2.00,0,66.7%,1.33,0,0,,0,,0,0,0.0,0,0,0,,,0,0,0,0,0,0,28,36%,0,0%,8,25%,False,True,24,17,Mike Tolbert
2015,2015-09-27,3,3,29.308,CAR,NOR,False,5,16,3.20,0,3,3,28,9.33,0,100.0%,9.33,0,0,,0,,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,30,45%,0,0%,8,31%,False,True,27,22,Mike Tolbert
2015,2015-10-04,4,4,29.315,CAR,TAM,False,3,7,2.33,0,0,0,0,,0,0.0%,,0,0,,0,,0,0,0.0,0,0,0,,,0,0,0,0,0,0,23,40%,0,0%,7,22%,True,True,37,23,Mike Tolbert
2015,2015-10-18,5,6,29.329,CAR,SEA,True,3,10,3.33,0,0,0,0,,0,0.0%,,0,0,,0,,0,0,0.0,0,0,0,,,0,0,0,0,0,0,26,36%,0,0%,8,25%,True,True,27,23,Mike Tolbert
2015,2015-10-25,6,7,29.336,CAR,PHI,False,3,16,5.33,1,1,1,2,2.00,1,100.0%,2.00,0,0,,0,,2,12,0.0,0,0,0,,,0,0,0,0,0,0,17,28%,0,0%,10,33%,False,True,27,16,Mike Tolbert
2015,2015-11-02,7,8,29.344,CAR,IND,False,0,0,,0,1,1,40,40.00,0,100.0%,40.00,0,0,,0,,0,0,0.0,1,0,1,0,0,0,0,0,0,0,0,20,27%,0,0%,13,34%,False,True,29,26,Mike Tolbert
2015,2015-11-08,8,9,29.350,CAR,GNB,False,3,7,2.33,0,0,0,0,,0,0.0%,,0,0,,0,,0,0,0.0,0,0,0,,,0,0,0,0,0,0,22,33%,0,0%,6,16%,False,True,37,29,Mike Tolbert
2015,2015-11-15,9,10,29.357,CAR,TEN,False,3,5,1.67,0,1,1,16,16.00,0,100.0%,16.00,0,0,,0,,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,27,40%,0,0%,3,12%,True,True,27,10,Mike Tolbert
2015,2015-11-22,10,11,29.364,CAR,WAS,False,7,5,0.71,0,2,2,5,2.50,1,100.0%,2.50,1,8,8.00,0,,1,6,0.0,0,0,0,,,0,0,0,0,0,0,38,49%,0,0%,5,16%,False,True,44,16,Mike Tolbert
2015,2015-11-26,11,12,30.003,CAR,DAL,False,4,16,4.00,0,1,0,0,,0,0.0%,0.00,0,0,,0,,0,0,0.0,0,0,0,,,0,0,0,0,0,0,29,42%,0,0%,5,19%,True,True,33,14,Mike Tolbert
2015,2015-12-06,12,13,30.013,CAR,NOR,False,2,33,16.50,0,3,2,18,9.00,1,66.7%,6.00,0,0,,0,,1,6,0.0,0,0,0,,,0,0,0,0,0,0,31,38%,0,0%,7,22%,True,True,41,38,Mike Tolbert
2015,2015-12-13,13,14,30.020,CAR,ATL,False,6,17,2.83,0,2,2,13,6.50,0,100.0%,6.50,0,0,,0,,0,0,0.0,0,0,0,,,0,0,0,0,0,0,32,49%,0,0%,4,17%,False,True,38,0,Mike Tolbert
2015,2015-12-20,14,15,30.027,CAR,NYG,True,5,10,2.00,0,0,0,0,,0,0.0%,,0,0,,0,,0,0,0.0,0,0,0,,,0,0,0,0,0,0,23,30%,0,0%,7,18%,True,True,38,35,Mike Tolbert
2015,2015-12-27,15,16,30.034,CAR,ATL,False,2,12,6.00,0,3,2,17,8.50,0,66.7%,5.67,0,0,,0,,0,0,0.0,0,0,0,,,0,0,0,0,0,0,20,38%,0,0%,5,24%,True,False,13,20,Mike Tolbert
2015,2016-01-03,16,17,30.041,CAR,TAM,True,10,59,5.90,0,1,1,5,5.00,0,100.0%,5.00,0,0,,0,,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,37,58%,0,0%,4,17%,False,True,38,10,Mike Tolbert
2016,2016-09-08,1,1,30.290,CAR,DEN,False,2,6,3.00,0,1,1,1,1.00,0,100.0%,1.00,0,0,,0,,0,0,0.0,0,0,0,,,0,0,0,0,0,0,29,40%,0,0%,4,17%,True,False,20,21,Mike Tolbert
2016,2016-09-18,2,2,30.300,CAR,SFO,False,9,25,2.78,0,1,0,0,,0,0.0%,0.00,0,0,,0,,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,29,35%,0,0%,6,15%,False,True,46,27,Mike Tolbert
2016,2016-09-25,3,3,30.307,CAR,MIN,False,2,5,2.50,0,3,2,14,7.00,0,66.7%,4.67,0,0,,0,,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,17,22%,0,0%,5,19%,False,False,10,22,Mike Tolbert
2016,2016-10-02,4,4,30.314,CAR,ATL,False,1,1,1.00,0,1,1,-2,-2.00,0,100.0%,-2.00,0,0,,0,,0,0,0.0,0,0,0,,,0,0,0,0,0,0,14,20%,0,0%,12,34%,True,False,33,48,Mike Tolbert
2016,2016-10-10,5,5,30.322,CAR,TAM,False,1,2,2.00,0,0,0,0,,0,0.0%,,0,0,,0,,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,14,26%,0,0%,4,16%,False,False,14,17,Mike Tolbert
2016,2016-10-16,6,6,30.328,CAR,NOR,False,3,12,4.00,0,0,0,0,,0,0.0%,,0,0,,0,,0,0,0.0,0,0,0,,,0,0,0,0,0,0,19,23%,0,0%,15,41%,True,False,38,41,Mike Tolbert
2016,2016-10-30,7,8,30.342,CAR,ARI,False,2,2,1.00,0,0,0,0,,0,0.0%,,0,0,,0,,0,0,0.0,0,0,0,,,0,0,0,0,0,0,20,30%,0,0%,11,39%,False,True,30,20,Mike Tolbert
2016,2016-11-06,8,9,30.349,CAR,LAR,False,2,1,0.50,0,0,0,0,,0,0.0%,,0,0,,0,,0,0,0.0,0,0,0,,,0,0,0,0,0,0,13,20%,0,0%,7,27%,True,True,13,10,Mike Tolbert
2016,2016-11-13,9,10,30.356,CAR,KAN,False,1,0,0.00,0,0,0,0,,0,0.0%,,0,0,,0,,0,0,0.0,0,0,0,,,0,0,0,0,0,0,14,19%,0,0%,9,35%,False,False,17,20,Mike Tolbert
2016,2016-11-17,10,11,30.360,CAR,NOR,False,2,-1,-0.50,0,2,1,17,17.00,0,50.0%,8.50,0,0,,0,,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,21,34%,0,0%,11,34%,False,True,23,20,Mike Tolbert
2016,2016-11-27,11,12,31.004,CAR,OAK,False,0,0,,0,2,2,14,7.00,0,100.0%,7.00,0,0,,0,,0,0,0.0,0,0,0,,,0,0,0,0,0,0,24,37%,0,0%,12,38%,True,False,32,35,Mike Tolbert
2016,2016-12-04,12,13,31.011,CAR,SEA,True,4,21,5.25,0,1,0,0,,0,0.0%,0.00,0,0,,0,,0,0,0.0,0,0,0,,,0,0,0,0,0,0,9,16%,0,0%,11,41%,True,False,7,40,Mike Tolbert
2016,2016-12-11,13,14,31.018,CAR,SDG,False,0,0,,0,0,0,0,,0,0.0%,,0,0,,0,,0,0,0.0,1,0,1,0,0,0,0,0,0,0,0,25,36%,0,0%,17,61%,False,True,28,16,Mike Tolbert
2016,2016-12-19,14,15,31.026,CAR,WAS,True,2,13,6.50,0,3,3,28,9.33,1,100.0%,9.33,0,0,,0,,1,6,0.0,0,0,0,,,0,0,0,0,0,0,26,36%,0,0%,19,54%,True,True,26,15,Mike Tolbert
2016,2016-12-24,15,16,31.031,CAR,ATL,False,1,3,3.00,0,0,0,0,,0,0.0%,,0,0,,0,,0,0,0.0,0,0,0,,,0,0,0,0,0,0,24,35%,0,0%,13,42%,False,False,16,33,Mike Tolbert
2016,2017-01-01,16,17,31.039,CAR,TAM,False,3,24,8.00,0,1,0,0,,0,0.0%,0.00,0,0,,0,,0,0,0.0,0,0,0,,,0,0,0,0,0,0,26,37%,0,0%,8,30%,True,False,16,17,Mike Tolbert
2017,2017-09-10,1,1,31.291,BUF,NYJ,False,12,42,3.50,1,1,1,12,12.00,0,100.0%,12.00,0,0,,0,,1,6,0.0,0,0,0,,,0,0,0,0,0,0,23,30%,0,0%,0,0%,False,True,21,12,Mike Tolbert
2017,2017-09-17,2,2,31.298,BUF,CAR,False,3,5,1.67,0,1,1,2,2.00,0,100.0%,2.00,0,0,,0,,0,0,0.0,0,0,0,,,0,0,0,0,0,0,13,24%,0,0%,4,18%,True,False,3,9,Mike Tolbert
2017,2017-09-24,3,3,31.305,BUF,DEN,False,11,41,3.73,0,1,0,0,,0,0.0%,0.00,0,0,,0,,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,21,32%,0,0%,6,19%,False,True,26,16,Mike Tolbert
2017,2017-10-01,4,4,31.312,BUF,ATL,False,8,31,3.88,0,0,0,0,,0,0.0%,,0,0,,0,,0,0,0.0,0,0,0,0,0,1,0,0,0,0,0,15,25%,0,0%,4,16%,True,True,23,17,Mike Tolbert
2017,2017-10-08,5,5,31.319,BUF,CIN,False,3,16,5.33,0,3,3,18,6.00,0,100.0%,6.00,0,0,,0,,0,0,0.0,0,0,0,,,0,0,0,0,0,0,16,23%,0,0%,13,45%,True,False,16,20,Mike Tolbert
2017,2017-10-22,6,7,31.333,BUF,TAM,False,3,29,9.67,0,1,1,1,1.00,0,100.0%,1.00,0,0,,0,,0,0,0.0,0,0,0,,,0,0,0,0,0,0,10,15%,0,0%,8,28%,False,True,30,27,Mike Tolbert
2017,2017-10-29,7,8,31.340,BUF,OAK,False,4,14,3.50,0,1,1,-2,-2.00,0,100.0%,-2.00,0,0,,0,,0,0,0.0,0,0,0,0,0,0,0,0,1,0,0,19,28%,0,0%,6,22%,False,True,34,14,Mike Tolbert
2017,2017-11-02,8,9,31.344,BUF,NYJ,False,4,3,0.75,0,3,3,13,4.33,0,100.0%,4.33,0,0,,0,,0,0,0.0,0,1,1,0,0,0,0,0,0,0,0,20,27%,0,0%,13,41%,True,False,21,34,Mike Tolbert
2017,2017-11-12,9,10,31.354,BUF,NOR,False,2,-2,-1.00,0,2,2,17,8.50,0,100.0%,8.50,0,0,,0,,0,0,0.0,1,0,1,0,0,0,0,0,0,0,0,14,29%,0,0%,14,50%,False,False,10,47,Mike Tolbert
2017,2017-11-19,10,11,,BUF,LAC,True,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,True,False,24,54,Mike Tolbert
2017,2017-11-26,11,12,,BUF,KAN,True,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,True,True,16,10,Mike Tolbert
2017,2017-12-03,12,13,,BUF,NWE,True,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,False,False,3,23,Mike Tolbert
2017,2017-12-10,13,14,32.017,BUF,IND,False,6,32,5.33,0,0,0,0,,0,0.0%,,0,0,,0,,0,0,0.0,0,0,0,,,1,1,0,0,0,0,13,19%,0,0%,6,27%,False,True,13,7,Mike Tolbert
2017,2017-12-17,14,15,,BUF,MIA,True,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,False,True,24,16,Mike Tolbert
2017,2017-12-24,15,16,32.031,BUF,NWE,False,3,-3,-1.00,0,2,1,11,11.00,0,50.0%,5.50,0,0,,0,,0,0,0.0,0,0,0,,,0,0,0,0,0,0,15,22%,0,0%,11,39%,True,False,16,37,Mike Tolbert
2017,2017-12-31,16,17,32.038,BUF,MIA,False,7,39,5.57,0,2,1,6,6.00,0,50.0%,3.00,0,0,,0,,0,0,0.0,0,0,0,,,0,0,0,0,0,0,24,36%,0,0%,2,8%,True,True,22,16,Mike Tolbert
,143 Games,,,,,,False,696,2649,3.81,34,289,217,1861,8.58,12,75.1%,6.44,3,36,12.00,0,1,46,278,0.0,37,12,49,0,0,10,5,1,3,0,0,,,,,,,False,False,55,0,Mike Tolbert
