Year,Date,G#,Week,Age,Tm,Unnamed: 7_level_1,Opp,Result,GS,Passing_Cmp,Passing_Att,Passing_Cmp%,Passing_Yds,Passing_TD,Passing_Int,Passing_Rate,Passing_Sk,Passing_Yds.1,Passing_Y/A,Passing_AY/A,Rushing_Att,Rushing_Yds,Rushing_Y/A,Rushing_TD,Sk,Tackles_Solo,Tackles_Ast,Tackles_Comb,Tackles_TFL,Tackles_QBHits,Fumbles_Fmb,Fumbles_FL,Fumbles_FF,Fumbles_FR,Fumbles_Yds,Fumbles_TD,Punting_Pnt,Punting_Yds,Punting_Y/P,Punting_Blck,Off. Snaps_Num,Off. Snaps_Pct,Def. Snaps_Num,Def. Snaps_Pct,ST Snaps_Num,ST Snaps_Pct,Away_status,Player
2008,2008-11-16,10,11,26.097,SFO,,STL,W 35-16,False,0,0,,0,0,0,,,,,,0,0,,0,0.0,0,0,0,,,0,,0,0,0,0,6,311,51.83,0,,,,,,,False,Andy Lee
2008,2008-11-23,11,12,26.104,SFO,@,DAL,L 22-35,False,0,0,,0,0,0,,,,,,0,0,,0,0.0,0,0,0,,,0,,0,0,0,0,3,150,50.00,1,,,,,,,True,Andy Lee
2008,2008-11-30,12,13,26.111,SFO,@,BUF,W 10-3,False,0,0,,0,0,0,,,,,,0,0,,0,0.0,0,0,0,,,0,,0,0,0,0,6,284,47.33,0,,,,,,,True,Andy Lee
2008,2008-12-07,13,14,26.118,SFO,,NYJ,W 24-14,False,0,0,,0,0,0,,,,,,0,0,,0,0.0,0,0,0,,,0,,0,0,0,0,4,178,44.50,0,,,,,,,False,Andy Lee
2008,2008-12-14,14,15,26.125,SFO,@,MIA,L 9-14,False,0,0,,0,0,0,,,,,,0,0,,0,0.0,0,0,0,,,0,,0,0,0,0,5,242,48.40,0,,,,,,,True,Andy Lee
2008,2008-12-21,15,16,26.132,SFO,@,STL,W 17-16,False,0,0,,0,0,0,,,,,,0,0,,0,0.0,0,0,0,,,0,,0,0,0,0,5,274,54.80,0,,,,,,,True,Andy Lee
2008,2008-12-28,16,17,26.139,SFO,,WAS,W 27-24,False,0,0,,0,0,0,,,,,,0,0,,0,0.0,0,0,0,,,0,,0,0,0,0,3,149,49.67,0,,,,,,,False,Andy Lee
2009,2009-09-13,1,1,27.033,SFO,@,ARI,W 20-16,False,0,0,,0,0,0,,,,,,0,0,,0,0.0,0,0,0,,,0,,0,0,0,0,8,393,49.13,0,,,,,,,True,Andy Lee
2009,2009-09-20,2,2,27.040,SFO,,SEA,W 23-10,False,0,0,,0,0,0,,,,,,0,0,,0,0.0,0,0,0,,,0,,0,0,0,0,6,281,46.83,0,,,,,,,False,Andy Lee
2009,2009-09-27,3,3,27.047,SFO,@,MIN,L 24-27,False,0,0,,0,0,0,,,,,,0,0,,0,0.0,0,0,0,,,0,,0,0,0,0,9,465,51.67,0,,,,,,,True,Andy Lee
2009,2009-10-04,4,4,27.054,SFO,,STL,W 35-0,False,0,0,,0,0,0,,,,,,0,0,,0,0.0,0,0,0,,,0,,0,0,0,0,7,305,43.57,0,,,,,,,False,Andy Lee
2009,2009-10-11,5,5,27.061,SFO,,ATL,L 10-45,False,0,0,,0,0,0,,,,,,0,0,,0,0.0,0,0,0,,,0,,0,0,0,0,5,219,43.80,0,,,,,,,False,Andy Lee
2009,2009-10-25,6,7,27.075,SFO,@,HOU,L 21-24,False,0,0,,0,0,0,,,,,,0,0,,0,0.0,0,0,0,,,0,,0,0,0,0,5,241,48.20,0,,,,,,,True,Andy Lee
2009,2009-11-01,7,8,27.082,SFO,@,IND,L 14-18,False,0,0,,0,0,0,,,,,,0,0,,0,0.0,0,1,1,0,0,0,,0,0,0,0,8,400,50.00,0,,,,,,,True,Andy Lee
2009,2009-11-08,8,9,27.089,SFO,,TEN,L 27-34,False,0,0,,0,0,0,,,,,,0,0,,0,0.0,0,0,0,,,0,,0,0,0,0,3,170,56.67,0,,,,,,,False,Andy Lee
2009,2009-11-12,9,10,27.093,SFO,,CHI,W 10-6,False,0,0,,0,0,0,,,,,,0,0,,0,0.0,0,0,0,,,0,,0,0,0,0,5,191,38.20,0,,,,,,,False,Andy Lee
2009,2009-11-22,10,11,27.103,SFO,@,GNB,L 24-30,False,0,0,,0,0,0,,,,,,0,0,,0,0.0,0,0,0,,,0,,0,0,0,0,5,259,51.80,0,,,,,,,True,Andy Lee
2009,2009-11-29,11,12,27.110,SFO,,JAX,W 20-3,False,0,0,,0,0,0,,,,,,0,0,,0,0.0,0,0,0,,,0,,0,0,0,0,5,251,50.20,0,,,,,,,False,Andy Lee
2009,2009-12-06,12,13,27.117,SFO,@,SEA,L 17-20,False,0,0,,0,0,0,,,,,,0,0,,0,0.0,0,0,0,,,0,,0,0,0,0,9,446,49.56,0,,,,,,,True,Andy Lee
2009,2009-12-14,13,14,27.125,SFO,,ARI,W 24-9,False,0,0,,0,0,0,,,,,,0,0,,0,0.0,0,0,0,,,0,,0,0,0,0,5,206,41.20,0,,,,,,,False,Andy Lee
2009,2009-12-20,14,15,27.131,SFO,@,PHI,L 13-27,False,0,0,,0,0,0,,,,,,0,0,,0,0.0,0,0,0,,,0,,0,0,0,0,4,193,48.25,0,,,,,,,True,Andy Lee
2009,2009-12-27,15,16,27.138,SFO,,DET,W 20-6,False,0,0,,0,0,0,,,,,,0,0,,0,0.0,0,0,0,,,0,,0,0,0,0,6,271,45.17,0,,,,,,,False,Andy Lee
2009,2010-01-03,16,17,27.145,SFO,@,STL,W 28-6,False,0,0,,0,0,0,,,,,,0,0,,0,0.0,0,0,0,,,0,,0,0,0,0,9,420,46.67,0,,,,,,,True,Andy Lee
2010,2010-09-12,1,1,28.032,SFO,@,SEA,L 6-31,False,0,0,,0,0,0,,,,,,0,0,,0,0.0,0,0,0,,,0,,0,0,0,0,6,249,41.50,0,,,,,,,True,Andy Lee
2010,2010-09-20,2,2,28.040,SFO,,NOR,L 22-25,False,0,0,,0,0,0,,,,,,0,0,,0,0.0,1,0,1,0,0,0,,0,0,0,0,3,141,47.00,0,,,,,,,False,Andy Lee
2010,2010-09-26,3,3,28.046,SFO,@,KAN,L 10-31,False,0,0,,0,0,0,,,,,,0,0,,0,0.0,1,0,1,0,0,0,,0,0,0,0,8,378,47.25,0,,,,,,,True,Andy Lee
2010,2010-10-03,4,4,28.053,SFO,@,ATL,L 14-16,False,0,0,,0,0,0,,,,,,0,0,,0,0.0,0,0,0,0,0,0,,0,0,0,0,5,216,43.20,0,,,,,,,True,Andy Lee
2010,2010-10-10,5,5,28.060,SFO,,PHI,L 24-27,False,0,0,,0,0,0,,,,,,0,0,,0,0.0,0,0,0,0,0,0,,0,0,0,0,3,161,53.67,0,,,,,,,False,Andy Lee
2010,2010-10-17,6,6,28.067,SFO,,OAK,W 17-9,False,0,0,,0,0,0,,,,,,0,0,,0,0.0,0,0,0,,,0,,0,0,0,0,8,346,43.25,0,,,,,,,False,Andy Lee
2010,2010-10-24,7,7,28.074,SFO,@,CAR,L 20-23,False,0,0,,0,0,0,,,,,,0,0,,0,0.0,0,0,0,,,0,,0,0,0,0,7,353,50.43,0,,,,,,,True,Andy Lee
2010,2010-10-31,8,8,28.081,SFO,,DEN,W 24-16,False,0,0,,0,0,0,,,,,,0,0,,0,0.0,0,0,0,,,0,,0,0,0,0,6,296,49.33,0,,,,,,,False,Andy Lee
2010,2010-11-14,9,10,28.095,SFO,,STL,W 23-20,False,0,0,,0,0,0,,,,,,0,0,,0,0.0,0,0,0,,,0,,0,0,0,0,8,376,47.00,0,,,,,,,False,Andy Lee
2010,2010-11-21,10,11,28.102,SFO,,TAM,L 0-21,False,0,0,,0,0,0,,,,,,0,0,,0,0.0,0,0,0,,,0,,0,0,0,0,6,227,37.83,0,,,,,,,False,Andy Lee
2010,2010-11-29,11,12,28.110,SFO,@,ARI,W 27-6,False,0,0,,0,0,0,,,,,,0,0,,0,0.0,0,0,0,,,0,,0,0,0,0,2,106,53.00,0,,,,,,,True,Andy Lee
2010,2010-12-05,12,13,28.116,SFO,@,GNB,L 16-34,False,0,0,,0,0,0,,,,,,0,0,,0,0.0,0,0,0,,,0,,0,0,0,0,5,236,47.20,0,,,,,,,True,Andy Lee
2010,2010-12-12,13,14,28.123,SFO,,SEA,W 40-21,False,0,0,,0,0,0,,,,,,0,0,,0,0.0,0,0,0,,,0,,0,0,0,0,5,247,49.40,0,,,,,,,False,Andy Lee
2010,2010-12-16,14,15,28.127,SFO,@,SDG,L 7-34,False,0,0,,0,0,0,,,,,,0,0,,0,0.0,0,0,0,,,0,,0,0,0,0,6,282,47.00,0,,,,,,,True,Andy Lee
2010,2010-12-26,15,16,28.137,SFO,@,STL,L 17-25,False,0,0,,0,0,0,,,,,,0,0,,0,0.0,0,0,0,,,0,,0,0,0,0,6,323,53.83,0,,,,,,,True,Andy Lee
2010,2011-01-02,16,17,28.144,SFO,,ARI,W 38-7,False,0,0,,0,0,0,,,,,,0,0,,0,0.0,0,0,0,,,0,,0,0,0,0,7,266,38.00,0,,,,,,,False,Andy Lee
2011,2011-09-11,1,1,29.031,SFO,,SEA,W 33-17,False,0,0,,0,0,0,,0,0,,,0,0,,0,0.0,0,0,0,,,0,,0,0,0,0,5,298,59.60,0,,,,,,,False,Andy Lee
2011,2011-09-18,2,2,29.038,SFO,,DAL,L 24-27,False,0,0,,0,0,0,,0,0,,,0,0,,0,0.0,0,0,0,,,0,,0,0,0,0,6,332,55.33,0,,,,,,,False,Andy Lee
2011,2011-09-25,3,3,29.045,SFO,@,CIN,W 13-8,False,0,0,,0,0,0,,0,0,,,1,-18,-18.00,0,0.0,0,0,0,,,0,,0,0,0,0,7,320,45.71,0,,,,,,,True,Andy Lee
2011,2011-10-02,4,4,29.052,SFO,@,PHI,W 24-23,False,0,0,,0,0,0,,0,0,,,0,0,,0,0.0,0,0,0,,,0,,0,0,0,0,4,198,49.50,0,,,,,,,True,Andy Lee
2011,2011-10-09,5,5,29.059,SFO,,TAM,W 48-3,False,0,0,,0,0,0,,0,0,,,0,0,,0,0.0,0,0,0,,,0,,0,0,0,0,1,38,38.00,0,,,,,,,False,Andy Lee
2011,2011-10-16,6,6,29.066,SFO,@,DET,W 25-19,False,0,0,,0,0,0,,0,0,,,0,0,,0,0.0,0,0,0,,,0,,0,0,0,0,9,430,47.78,0,,,,,,,True,Andy Lee
2011,2011-10-30,7,8,29.080,SFO,,CLE,W 20-10,False,0,0,,0,0,0,,0,0,,,0,0,,0,0.0,0,0,0,,,0,,0,0,0,0,5,268,53.60,0,,,,,,,False,Andy Lee
2011,2011-11-06,8,9,29.087,SFO,@,WAS,W 19-11,False,0,0,,0,0,0,,0,0,,,0,0,,0,0.0,0,0,0,,,0,,0,0,0,0,5,223,44.60,0,,,,,,,True,Andy Lee
2011,2011-11-13,9,10,29.094,SFO,,NYG,W 27-20,False,0,0,,0,0,0,,0,0,,,0,0,,0,0.0,0,0,0,,,0,,0,0,0,0,3,164,54.67,0,,,,,,,False,Andy Lee
2011,2011-11-20,10,11,29.101,SFO,,ARI,W 23-7,False,0,0,,0,0,0,,0,0,,,0,0,,0,0.0,0,0,0,,,0,,0,0,0,0,3,136,45.33,0,,,,,,,False,Andy Lee
2011,2011-11-24,11,12,29.105,SFO,@,BAL,L 6-16,False,0,0,,0,0,0,,0,0,,,0,0,,0,0.0,0,0,0,,,0,,0,0,0,0,5,288,57.60,0,,,,,,,True,Andy Lee
2011,2011-12-04,12,13,29.115,SFO,,STL,W 26-0,False,0,0,,0,0,0,,0,0,,,0,0,,0,0.0,0,0,0,,,0,,0,0,0,0,5,226,45.20,0,,,,,,,False,Andy Lee
2011,2011-12-11,13,14,29.122,SFO,@,ARI,L 19-21,False,0,0,,0,0,0,,0,0,,,0,0,,0,0.0,0,0,0,,,0,,0,0,0,0,7,372,53.14,0,,,,,,,True,Andy Lee
