Year,Date,G#,Week,Age,Tm,Opp,GS,Receiving_Tgt,Receiving_Rec,Receiving_Yds,Receiving_Y/R,Receiving_TD,Receiving_Ctch%,Receiving_Y/Tgt,Rushing_Att,Rushing_Yds,Rushing_Y/A,Rushing_TD,Kick Returns_Rt,Kick Returns_Yds,Kick Returns_Y/Rt,Kick Returns_TD,Scoring_TD,Scoring_Pts,Fumbles_Fmb,Fumbles_FL,Fumbles_FF,Fumbles_FR,Fumbles_Yds,Fumbles_TD,Off. Snaps_Num,Off. Snaps_Pct,Def. Snaps_Num,Def. Snaps_Pct,ST Snaps_Num,ST Snaps_Pct,Away_status,Win,Score,Opp Score,Player
2008,2008-12-21,15,16,24.192,STL,SFO,True,9,5,56,11.20,0,55.6%,6.22,0,0,,0,0,0,,0,0,0,0,,0,0,0,0,,,,,,,False,False,16,17,Donnie Avery
2008,2008-12-28,16,17,24.199,STL,ATL,True,9,5,40,8.00,1,55.6%,4.44,0,0,,0,0,0,,0,1,6,0,,0,0,0,0,,,,,,,True,False,27,31,Donnie Avery
2009,2009-09-13,1,1,25.093,STL,SEA,True,8,6,46,7.67,0,75.0%,5.75,1,8,8.00,0,1,19,19.00,0,0,0,1,1,0,0,0,0,,,,,,,True,False,0,28,Donnie Avery
2009,2009-09-20,2,2,25.100,STL,WAS,True,6,1,4,4.00,0,16.7%,0.67,0,0,,0,0,0,,0,0,0,1,1,0,0,0,0,,,,,,,True,False,7,9,Donnie Avery
2009,2009-09-27,3,3,25.107,STL,GNB,True,7,3,12,4.00,0,42.9%,1.71,0,0,,0,0,0,,0,0,0,0,,0,0,0,0,,,,,,,False,False,17,36,Donnie Avery
2009,2009-10-04,4,4,25.114,STL,SFO,True,4,3,47,15.67,0,75.0%,11.75,0,0,,0,0,0,,0,0,0,0,,0,0,0,0,,,,,,,True,False,0,35,Donnie Avery
2009,2009-10-11,5,5,25.121,STL,MIN,True,7,5,87,17.40,1,71.4%,12.43,0,0,,0,0,0,,0,1,6,0,,0,0,0,0,,,,,,,False,False,10,38,Donnie Avery
2009,2009-10-18,6,6,25.128,STL,JAX,True,3,1,17,17.00,1,33.3%,5.67,0,0,,0,0,0,,0,1,6,0,,0,0,0,0,,,,,,,True,False,20,23,Donnie Avery
2009,2009-10-25,7,7,25.135,STL,IND,True,4,2,58,29.00,0,50.0%,14.50,0,0,,0,0,0,,0,0,0,0,,0,0,0,0,,,,,,,False,False,6,42,Donnie Avery
2009,2009-11-01,8,8,25.142,STL,DET,True,6,1,15,15.00,0,16.7%,2.50,0,0,,0,0,0,,0,0,0,0,,0,0,0,0,,,,,,,True,True,17,10,Donnie Avery
2009,2009-11-15,9,10,25.156,STL,NOR,True,6,4,67,16.75,2,66.7%,11.17,0,0,,0,0,0,,0,2,12,0,,0,0,0,0,,,,,,,False,False,23,28,Donnie Avery
2009,2009-11-22,10,11,25.163,STL,ARI,True,7,4,65,16.25,0,57.1%,9.29,1,4,4.00,0,0,0,,0,0,0,0,,0,0,0,0,,,,,,,False,False,13,21,Donnie Avery
2009,2009-11-29,11,12,25.170,STL,SEA,True,11,4,48,12.00,1,36.4%,4.36,0,0,,0,0,0,,0,1,6,0,,0,0,0,0,,,,,,,False,False,17,27,Donnie Avery
2009,2009-12-06,12,13,25.177,STL,CHI,True,8,3,30,10.00,0,37.5%,3.75,1,15,15.00,0,0,0,,0,0,0,0,,0,0,0,0,,,,,,,True,False,9,17,Donnie Avery
2009,2009-12-13,13,14,25.184,STL,TEN,True,6,2,14,7.00,0,33.3%,2.33,0,0,,0,0,0,,0,0,0,0,,0,0,0,0,,,,,,,True,False,7,47,Donnie Avery
2009,2009-12-20,14,15,25.191,STL,HOU,True,6,4,32,8.00,0,66.7%,5.33,0,0,,0,0,0,,0,0,0,0,,0,0,0,0,,,,,,,False,False,13,16,Donnie Avery
2009,2009-12-27,15,16,25.198,STL,ARI,True,4,2,24,12.00,0,50.0%,6.00,1,3,3.00,0,0,0,,0,0,0,0,,0,0,0,0,,,,,,,True,False,10,31,Donnie Avery
2009,2010-01-03,16,17,25.205,STL,SFO,True,4,2,23,11.50,0,50.0%,5.75,0,0,,0,0,0,,0,0,0,0,,0,0,0,0,,,,,,,False,False,6,28,Donnie Avery
2011,2011-10-02,4,4,27.112,TEN,CLE,False,,,,,,0.0%,,,,,,,,,,0,0,0,,,0,0,0,,,,,,,True,True,31,13,Donnie Avery
2011,2011-10-09,5,5,27.119,TEN,PIT,False,,,,,,0.0%,,,,,,,,,,0,0,0,,,0,0,0,,,,,,,True,False,17,38,Donnie Avery
2011,2011-10-23,6,7,27.133,TEN,HOU,False,3,0,0,,0,0.0%,0.00,0,0,,0,0,0,,0,0,0,0,,0,0,0,0,,,,,,,False,False,7,41,Donnie Avery
2011,2011-10-30,7,8,27.140,TEN,IND,False,,,,,,0.0%,,,,,,,,,,0,0,0,,,0,0,0,,,,,,,False,True,27,10,Donnie Avery
2011,2011-11-06,8,9,27.147,TEN,CIN,False,1,0,0,,0,0.0%,0.00,0,0,,0,0,0,,0,0,0,0,,0,0,0,0,,,,,,,False,False,17,24,Donnie Avery
2011,2011-11-13,9,10,27.154,TEN,CAR,False,1,0,0,,0,0.0%,0.00,0,0,,0,0,0,,0,0,0,0,,0,0,0,0,,,,,,,True,True,30,3,Donnie Avery
2011,2011-11-20,10,11,,TEN,ATL,True,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,True,False,17,23,Donnie Avery
2011,2011-11-27,11,12,,TEN,TAM,True,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,False,True,23,17,Donnie Avery
2011,2011-12-04,12,13,,TEN,BUF,True,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,True,True,23,17,Donnie Avery
2011,2011-12-11,13,14,,TEN,NOR,True,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,False,False,17,22,Donnie Avery
2011,2011-12-18,14,15,,TEN,IND,True,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,True,False,13,27,Donnie Avery
2011,2011-12-24,15,16,27.195,TEN,JAX,False,,,,,,0.0%,,,,,,,,,,0,0,0,,,0,0,0,,,,,,,False,True,23,17,Donnie Avery
2011,2012-01-01,16,17,27.203,TEN,HOU,False,6,3,45,15.00,1,50.0%,7.50,0,0,,0,0,0,,0,1,6,0,,0,0,0,0,,,,,,,True,True,23,22,Donnie Avery
2012,2012-09-09,1,1,28.089,IND,CHI,True,8,3,37,12.33,1,37.5%,4.63,0,0,,0,0,0,,0,1,6,0,0,0,0,0,0,66,100%,0,0%,0,0%,True,False,21,41,Donnie Avery
2012,2012-09-16,2,2,28.096,IND,MIN,True,10,9,111,12.33,0,90.0%,11.10,2,7,3.50,0,0,0,,0,0,0,0,0,0,0,0,0,62,93%,0,0%,0,0%,False,True,23,20,Donnie Avery
2012,2012-09-23,3,3,28.103,IND,JAX,True,9,2,28,14.00,0,22.2%,3.11,0,0,,0,0,0,,0,0,0,0,0,0,0,0,0,78,98%,0,0%,0,0%,False,False,17,22,Donnie Avery
2012,2012-10-07,4,5,28.117,IND,GNB,True,8,3,22,7.33,0,37.5%,2.75,0,0,,0,0,0,,0,0,0,0,0,0,0,0,0,94,98%,0,0%,0,0%,False,True,30,27,Donnie Avery
2012,2012-10-14,5,6,28.124,IND,NYJ,True,12,4,60,15.00,0,33.3%,5.00,1,-1,-1.00,0,0,0,,0,0,0,0,0,0,0,0,0,67,94%,0,0%,0,0%,True,False,9,35,Donnie Avery
2012,2012-10-21,6,7,28.131,IND,CLE,True,6,4,46,11.50,0,66.7%,7.67,0,0,,0,0,0,,0,0,0,0,0,0,0,0,0,59,82%,0,0%,0,0%,False,True,17,13,Donnie Avery
2012,2012-10-28,7,8,28.138,IND,TEN,True,7,4,42,10.50,0,57.1%,6.00,0,0,,0,0,0,,0,0,0,0,0,0,0,0,0,71,93%,0,0%,0,0%,True,True,19,13,Donnie Avery
2012,2012-11-04,8,9,28.145,IND,MIA,True,8,5,108,21.60,0,62.5%,13.50,0,0,,0,0,0,,0,0,0,0,0,0,0,0,0,50,62%,0,0%,0,0%,False,True,23,20,Donnie Avery
2012,2012-11-08,9,10,28.149,IND,JAX,True,6,4,65,16.25,0,66.7%,10.83,0,0,,0,0,0,,0,0,0,0,0,0,0,0,0,50,75%,0,0%,1,4%,True,True,27,10,Donnie Avery
2012,2012-11-18,10,11,28.159,IND,NWE,True,4,3,34,11.33,0,75.0%,8.50,0,0,,0,0,0,,0,0,0,0,0,0,0,0,0,34,44%,0,0%,0,0%,True,False,24,59,Donnie Avery
2012,2012-11-25,11,12,28.166,IND,BUF,True,8,3,31,10.33,0,37.5%,3.88,0,0,,0,0,0,,0,0,0,1,0,0,0,0,0,71,97%,0,0%,0,0%,False,True,20,13,Donnie Avery
2012,2012-12-02,12,13,28.173,IND,DET,True,14,5,91,18.20,2,35.7%,6.50,0,0,,0,0,0,,0,2,12,0,0,0,0,0,0,76,99%,0,0%,0,0%,True,True,35,33,Donnie Avery
2012,2012-12-09,13,14,28.180,IND,TEN,False,9,3,31,10.33,0,33.3%,3.44,1,3,3.00,0,0,0,,0,0,0,0,0,0,0,0,0,64,91%,0,0%,0,0%,False,True,27,23,Donnie Avery
2012,2012-12-16,14,15,28.187,IND,HOU,True,5,3,37,12.33,0,60.0%,7.40,0,0,,0,0,0,,0,0,0,0,0,0,0,0,0,60,98%,0,0%,0,0%,True,False,17,29,Donnie Avery
2012,2012-12-23,15,16,28.194,IND,KAN,True,9,5,38,7.60,0,55.6%,4.22,0,0,,0,0,0,,0,0,0,0,0,0,0,0,0,63,94%,0,0%,0,0%,True,True,20,13,Donnie Avery
2012,2012-12-30,16,17,28.201,IND,HOU,True,1,0,0,,0,0.0%,0.00,0,0,,0,0,0,,0,0,0,0,0,0,0,0,0,60,88%,0,0%,0,0%,False,True,28,16,Donnie Avery
2013,2013-09-08,1,1,29.088,KAN,JAX,True,5,2,11,5.50,1,40.0%,2.20,0,0,,0,0,0,,0,1,6,0,0,0,0,0,0,56,90%,0,0%,0,0%,True,True,28,2,Donnie Avery
2013,2013-09-15,2,2,29.095,KAN,DAL,False,4,2,38,19.00,0,50.0%,9.50,1,2,2.00,0,0,0,,0,0,0,0,0,0,0,0,0,46,69%,0,0%,0,0%,False,True,17,16,Donnie Avery
2013,2013-09-19,3,3,29.099,KAN,PHI,True,7,7,141,20.14,0,100.0%,20.14,0,0,,0,0,0,,0,0,0,0,0,0,0,0,0,53,64%,0,0%,0,0%,True,True,26,16,Donnie Avery
2013,2013-09-29,4,4,29.109,KAN,NYG,True,10,2,23,11.50,0,20.0%,2.30,0,0,,0,0,0,,0,0,0,0,0,0,0,0,0,59,79%,0,0%,0,0%,False,True,31,7,Donnie Avery
2013,2013-10-06,5,5,29.116,KAN,TEN,True,4,3,91,30.33,0,75.0%,22.75,0,0,,0,0,0,,0,0,0,0,0,0,0,0,0,25,36%,0,0%,0,0%,True,True,26,17,Donnie Avery
2013,2013-10-13,6,6,29.123,KAN,OAK,True,4,2,6,3.00,0,50.0%,1.50,0,0,,0,0,0,,0,0,0,1,1,0,0,0,0,53,84%,0,0%,0,0%,False,True,24,7,Donnie Avery
2013,2013-10-20,7,7,29.130,KAN,HOU,True,4,3,33,11.00,0,75.0%,8.25,0,0,,0,0,0,,0,0,0,0,0,0,0,0,0,49,72%,0,0%,0,0%,False,True,17,16,Donnie Avery
2013,2013-10-27,8,8,29.137,KAN,CLE,True,5,3,31,10.33,0,60.0%,6.20,1,4,4.00,0,0,0,,0,0,0,0,0,0,0,0,0,52,71%,0,0%,0,0%,False,True,23,17,Donnie Avery
2013,2013-11-03,9,9,29.144,KAN,BUF,True,5,3,22,7.33,0,60.0%,4.40,0,0,,0,0,0,,0,0,0,0,0,0,0,0,0,38,66%,0,0%,0,0%,True,True,23,13,Donnie Avery
2013,2013-11-17,10,11,29.158,KAN,DEN,True,3,1,20,20.00,0,33.3%,6.67,0,0,,0,0,0,,0,0,0,0,0,0,0,0,0,62,79%,0,0%,0,0%,True,False,17,27,Donnie Avery
2013,2013-11-24,11,12,29.165,KAN,SDG,True,5,4,91,22.75,1,80.0%,18.20,0,0,,0,0,0,,0,1,6,0,0,0,0,0,0,50,78%,0,0%,0,0%,False,False,38,41,Donnie Avery
2013,2013-12-01,12,13,29.172,KAN,DEN,True,6,2,17,8.50,0,33.3%,2.83,0,0,,0,0,0,,0,0,0,0,0,0,0,0,0,52,72%,0,0%,0,0%,False,False,28,35,Donnie Avery
2013,2013-12-08,13,14,29.179,KAN,WAS,True,2,1,7,7.00,0,50.0%,3.50,0,0,,0,0,0,,0,0,0,0,0,0,0,0,0,33,52%,0,0%,0,0%,True,True,45,10,Donnie Avery
2013,2013-12-15,14,15,29.186,KAN,OAK,True,3,2,33,16.50,0,66.7%,11.00,0,0,,0,0,0,,0,0,0,0,0,0,0,0,0,28,52%,0,0%,0,0%,True,True,56,31,Donnie Avery
2013,2013-12-22,15,16,29.193,KAN,IND,True,4,3,32,10.67,0,75.0%,8.00,0,0,,0,0,0,,0,0,0,0,0,0,0,0,0,45,79%,0,0%,0,0%,False,False,7,23,Donnie Avery
2013,2013-12-29,16,17,29.200,KAN,SDG,False,,,,,,0.0%,,,,,,,,,,0,0,0,,,0,0,0,5,7%,0,0%,0,0%,True,False,24,27,Donnie Avery
2014,2014-09-07,1,1,30.087,KAN,TEN,True,13,7,84,12.00,0,53.8%,6.46,0,0,,0,0,0,,0,0,0,0,0,0,0,0,0,55,96%,0,0%,0,0%,False,False,10,26,Donnie Avery
2014,2014-09-14,2,2,30.094,KAN,DEN,True,6,3,14,4.67,0,50.0%,2.33,0,0,,0,0,0,,0,0,0,0,0,0,0,0,0,68,79%,0,0%,0,0%,True,False,17,24,Donnie Avery
2014,2014-09-21,3,3,30.101,KAN,MIA,False,3,2,12,6.00,0,66.7%,4.00,0,0,,0,0,0,,0,0,0,0,0,0,0,0,0,41,57%,0,0%,0,0%,True,True,34,15,Donnie Avery
2014,2014-09-29,4,4,30.109,KAN,NWE,False,2,2,46,23.00,0,100.0%,23.00,0,0,,0,0,0,,0,0,0,0,0,0,0,0,0,40,60%,0,0%,0,0%,False,True,41,14,Donnie Avery
2014,2014-10-05,5,5,,KAN,SFO,True,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,True,False,17,22,Donnie Avery
2014,2014-10-19,6,7,,KAN,SDG,True,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,True,True,23,20,Donnie Avery
2014,2014-10-26,7,8,,KAN,STL,True,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,False,True,34,7,Donnie Avery
2014,2014-11-02,8,9,,KAN,NYJ,True,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,False,True,24,10,Donnie Avery
2014,2014-11-09,9,10,,KAN,BUF,True,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,True,True,17,13,Donnie Avery
2014,2014-11-16,10,11,,KAN,SEA,True,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,False,True,24,20,Donnie Avery
2014,2014-11-20,11,12,,KAN,OAK,True,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,True,False,20,24,Donnie Avery
2014,2014-11-30,12,13,30.171,KAN,DEN,True,2,1,20,20.00,0,50.0%,10.00,0,0,,0,0,0,,0,0,0,1,1,0,0,0,0,27,60%,0,0%,0,0%,False,False,16,29,Donnie Avery
2014,2014-12-07,13,14,30.178,KAN,ARI,False,,,,,,0.0%,,,,,,,,,,0,0,0,,,0,0,0,1,2%,0,0%,0,0%,True,False,14,17,Donnie Avery
2014,2014-12-14,14,15,,KAN,OAK,True,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,False,True,31,13,Donnie Avery
2014,2014-12-21,15,16,,KAN,PIT,True,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,True,False,12,20,Donnie Avery
2014,2014-12-28,16,17,,KAN,SDG,True,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,False,True,19,7,Donnie Avery
,77 Games,,,,,,False,431,218,2861,13.12,14,50.6%,6.64,20,114,5.70,1,2,40,20.00,0,15,90,5,4,0,1,0,0,,,,,,,False,False,45,0,Donnie Avery
