Year,Date,G#,Week,Age,Tm,Unnamed: 7_level_1,Opp,Result,GS,Scoring_XPM,Scoring_XPA,Scoring_XP%,Scoring_FGM,Scoring_FGA,Scoring_FG%,Scoring_TD,Scoring_Pts,Off. Snaps_Num,Off. Snaps_Pct,Def. Snaps_Num,Def. Snaps_Pct,ST Snaps_Num,ST Snaps_Pct,Away_status,Player
2020.0,2020-10-25,7.0,7.0,29.359,NYJ,,BUF,L 10-18,False,1,1,100.0,1,1,100.0,0,4,0,0%,0,0%,2,9%,False,Sergio Castillo
2020.0,2020-11-01,8.0,8.0,30.0,NYJ,@,KAN,L 9-35,False,,,,3,4,75.0,0,9,0,0%,0,0%,4,14%,True,Sergio Castillo
2020.0,2020-11-09,9.0,9.0,30.008,NYJ,,NWE,L 27-30,False,3,3,100.0,2,2,100.0,0,9,0,0%,0,0%,5,18%,False,Sergio Castillo
2020.0,2020-11-22,10.0,11.0,,NYJ,@,LAC,L 28-34,True,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,True,Sergio Castillo
2020.0,2020-11-29,11.0,12.0,30.028,NYJ,,MIA,L 3-20,False,,,,1,2,50.0,0,3,0,0%,0,0%,2,9%,False,Sergio Castillo
2020.0,2020-12-06,12.0,13.0,30.035,NYJ,,LVR,L 28-31,False,2,3,66.7,,,,0,2,0,0%,0,0%,3,12%,False,Sergio Castillo
2020.0,2020-12-13,13.0,14.0,30.042,NYJ,@,SEA,L 3-40,False,,,,1,4,25.0,0,3,0,0%,0,0%,4,14%,True,Sergio Castillo
,6 Games,,,,,,,0-6-0,False,6,7,85.7,8,13,61.5,0,30,,,,,,,False,Sergio Castillo
