Year,Date,G#,Week,Age,Tm,Opp,Result,GS,Rushing_Att,Rushing_Yds,Rushing_Y/A,Rushing_TD,Receiving_Tgt,Receiving_Rec,Receiving_Yds,Receiving_Y/R,Receiving_TD,Receiving_Ctch%,Receiving_Y/Tgt,Scoring_2PM,Scoring_TD,Scoring_Pts,Fumbles_Fmb,Fumbles_FL,Fumbles_FF,Fumbles_FR,Fumbles_Yds,Fumbles_TD,Off. Snaps_Num,Off. Snaps_Pct,Def. Snaps_Num,Def. Snaps_Pct,ST Snaps_Num,ST Snaps_Pct,Away_status,Player,Win,Score,Opp Score
2011.0,2011-10-09,5.0,5.0,23.364,SDG,DEN,W 29-24,True,24,125,5.21,0,1,1,7,7.00,0,100.0%,7.00,,0,0,0,,0,0,0,0,,,,,,,True,Ryan Mathews,True,29,24
2011.0,2011-10-23,6.0,7.0,24.013,SDG,NYJ,L 21-27,True,13,39,3.00,0,5,4,26,6.50,0,80.0%,5.20,,0,0,0,,0,0,0,0,,,,,,,True,Ryan Mathews,False,21,27
2011.0,2011-10-31,7.0,8.0,24.021,SDG,KAN,L 20-23,True,13,57,4.38,0,7,6,55,9.17,0,85.7%,7.86,,0,0,1,1,0,0,0,0,,,,,,,True,Ryan Mathews,False,20,23
2011.0,2011-11-06,8.0,9.0,,SDG,GNB,L 38-45,True,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,False,Ryan Mathews,False,38,45
2011.0,2011-11-10,9.0,10.0,24.031,SDG,OAK,L 17-24,True,6,34,5.67,0,5,3,23,7.67,0,60.0%,4.60,,0,0,0,,0,0,0,0,,,,,,,False,Ryan Mathews,False,17,24
2011.0,2011-11-20,10.0,11.0,24.041,SDG,CHI,L 20-31,True,13,37,2.85,0,2,2,14,7.00,0,100.0%,7.00,,0,0,2,1,0,0,0,0,,,,,,,True,Ryan Mathews,False,20,31
2011.0,2011-11-27,11.0,12.0,24.048,SDG,DEN,L 13-16,True,22,137,6.23,0,1,1,5,5.00,0,100.0%,5.00,,0,0,0,,0,0,0,0,,,,,,,False,Ryan Mathews,False,13,16
2011.0,2011-12-05,12.0,13.0,24.056,SDG,JAX,W 38-14,True,13,112,8.62,1,3,3,2,0.67,0,100.0%,0.67,,1,6,0,,0,0,0,0,,,,,,,True,Ryan Mathews,True,38,14
2011.0,2011-12-11,13.0,14.0,24.062,SDG,BUF,W 37-10,True,20,114,5.70,0,6,6,34,5.67,0,100.0%,5.67,,0,0,0,,0,0,0,0,,,,,,,False,Ryan Mathews,True,37,10
2011.0,2011-12-18,14.0,15.0,24.069,SDG,BAL,W 34-14,True,26,90,3.46,2,2,2,19,9.50,0,100.0%,9.50,,2,12,1,0,0,0,0,0,,,,,,,False,Ryan Mathews,True,34,14
2011.0,2011-12-24,15.0,16.0,24.075,SDG,DET,L 10-38,True,11,58,5.27,0,4,3,16,5.33,0,75.0%,4.00,,0,0,0,,0,0,0,0,,,,,,,True,Ryan Mathews,False,10,38
2011.0,2012-01-01,16.0,17.0,,SDG,OAK,W 38-26,True,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,True,Ryan Mathews,True,38,26
2012.0,2012-09-10,1.0,1.0,,SDG,OAK,W 22-14,True,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,True,Ryan Mathews,True,22,14
2012.0,2012-09-16,2.0,2.0,,SDG,TEN,W 38-10,True,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,False,Ryan Mathews,True,38,10
2012.0,2012-09-23,3.0,3.0,24.349,SDG,ATL,L 3-27,True,10,44,4.40,0,8,5,32,6.40,0,62.5%,4.00,,0,0,1,1,0,0,0,0,43,77%,0,0%,0,0%,False,Ryan Mathews,False,3,27
2012.0,2012-09-30,4.0,4.0,24.356,SDG,KAN,W 37-20,False,14,61,4.36,0,2,2,21,10.50,0,100.0%,10.50,,0,0,0,0,0,0,0,0,21,33%,0,0%,0,0%,True,Ryan Mathews,True,37,20
2012.0,2012-10-07,5.0,5.0,24.363,SDG,NOR,L 24-31,False,12,80,6.67,1,8,6,59,9.83,0,75.0%,7.38,,1,6,0,0,0,0,0,0,28,41%,0,0%,0,0%,True,Ryan Mathews,False,24,31
2012.0,2012-10-15,6.0,6.0,25.005,SDG,DEN,L 24-35,True,22,74,3.36,0,5,4,19,4.75,0,80.0%,3.80,,0,0,0,0,0,0,0,0,41,55%,0,0%,0,0%,False,Ryan Mathews,False,24,35
2012.0,2012-10-28,7.0,8.0,25.018,SDG,CLE,L 6-7,True,24,95,3.96,0,4,2,9,4.50,0,50.0%,2.25,,0,0,1,1,0,0,0,0,39,57%,0,0%,0,0%,True,Ryan Mathews,False,6,7
2012.0,2012-11-01,8.0,9.0,25.022,SDG,KAN,W 31-13,True,13,67,5.15,0,2,2,5,2.50,0,100.0%,2.50,,0,0,0,0,0,0,0,0,25,52%,0,0%,0,0%,False,Ryan Mathews,True,31,13
2012.0,2012-11-11,9.0,10.0,25.032,SDG,TAM,L 24-34,True,17,54,3.18,0,6,5,22,4.40,0,83.3%,3.67,,0,0,0,0,0,0,0,0,36,55%,0,0%,0,0%,True,Ryan Mathews,False,24,34
2012.0,2012-11-18,10.0,11.0,25.039,SDG,DEN,L 23-30,False,15,47,3.13,0,6,4,36,9.00,0,66.7%,6.00,,0,0,0,0,0,0,0,0,31,45%,0,0%,0,0%,True,Ryan Mathews,False,23,30
2012.0,2012-11-25,11.0,12.0,25.046,SDG,BAL,L 13-16,True,19,72,3.79,0,3,3,16,5.33,0,100.0%,5.33,,0,0,0,0,0,0,0,0,41,60%,0,0%,0,0%,False,Ryan Mathews,False,13,16
2012.0,2012-12-02,12.0,13.0,25.053,SDG,CIN,L 13-20,True,9,26,2.89,0,7,3,25,8.33,0,42.9%,3.57,,0,0,0,0,0,0,0,0,33,49%,0,0%,0,0%,False,Ryan Mathews,False,13,20
2012.0,2012-12-09,13.0,14.0,25.06,SDG,PIT,W 34-24,True,25,65,2.60,0,1,0,0,,0,0.0%,0.00,,0,0,0,0,0,0,0,0,48,61%,0,0%,0,0%,True,Ryan Mathews,True,34,24
2012.0,2012-12-16,14.0,15.0,25.067,SDG,CAR,L 7-31,True,4,22,5.50,0,4,3,8,2.67,0,75.0%,2.00,,0,0,0,0,0,0,0,0,17,36%,0,0%,0,0%,False,Ryan Mathews,False,7,31
2012.0,2012-12-23,15.0,16.0,,SDG,NYJ,W 27-17,True,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,True,Ryan Mathews,True,27,17
2012.0,2012-12-30,16.0,17.0,,SDG,OAK,W 24-21,True,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,False,Ryan Mathews,True,24,21
2013.0,2013-09-09,1.0,1.0,25.334,SDG,HOU,L 28-31,True,13,33,2.54,0,2,2,22,11.00,1,100.0%,11.00,,1,6,0,0,0,0,0,0,20,38%,0,0%,0,0%,False,Ryan Mathews,False,28,31
2013.0,2013-09-15,2.0,2.0,25.34,SDG,PHI,W 33-30,True,16,73,4.56,0,1,1,3,3.00,0,100.0%,3.00,,0,0,1,1,0,0,0,0,27,33%,0,0%,0,0%,True,Ryan Mathews,True,33,30
2013.0,2013-09-22,3.0,3.0,25.347,SDG,TEN,L 17-20,False,16,58,3.63,0,0,0,0,,0,0.0%,,,0,0,0,0,0,0,0,0,19,32%,0,0%,0,0%,True,Ryan Mathews,False,17,20
2013.0,2013-09-29,4.0,4.0,25.354,SDG,DAL,W 30-21,True,19,62,3.26,0,4,4,41,10.25,0,100.0%,10.25,,0,0,0,0,0,0,0,0,35,49%,0,0%,0,0%,False,Ryan Mathews,True,30,21
2013.0,2013-10-06,5.0,5.0,25.361,SDG,OAK,L 17-27,False,3,8,2.67,0,0,0,0,,0,0.0%,,,0,0,0,0,0,0,0,0,3,4%,0,0%,0,0%,True,Ryan Mathews,False,17,27
2013.0,2013-10-14,6.0,6.0,26.004,SDG,IND,W 19-9,True,22,102,4.64,0,1,0,0,,0,0.0%,0.00,,0,0,0,0,0,0,0,0,40,53%,0,0%,0,0%,False,Ryan Mathews,True,19,9
2013.0,2013-10-20,7.0,7.0,26.01,SDG,JAX,W 24-6,True,21,110,5.24,1,0,0,0,,0,0.0%,,,1,6,0,0,0,0,0,0,34,48%,0,0%,0,0%,True,Ryan Mathews,True,24,6
2013.0,2013-11-03,8.0,9.0,26.024,SDG,WAS,L 24-30,True,7,34,4.86,0,0,0,0,,0,0.0%,,,0,0,0,0,0,0,0,0,15,23%,0,0%,0,0%,True,Ryan Mathews,False,24,30
2013.0,2013-11-10,9.0,10.0,26.031,SDG,DEN,L 20-28,True,14,59,4.21,1,2,1,2,2.00,0,50.0%,1.00,,1,6,0,0,0,0,0,0,26,36%,0,0%,0,0%,False,Ryan Mathews,False,20,28
2013.0,2013-11-17,10.0,11.0,26.038,SDG,MIA,L 16-20,True,19,127,6.68,0,2,2,16,8.00,0,100.0%,8.00,,0,0,0,0,0,0,0,0,36,55%,0,0%,0,0%,True,Ryan Mathews,False,16,20
2013.0,2013-11-24,11.0,12.0,26.045,SDG,KAN,W 41-38,True,14,55,3.93,1,2,2,10,5.00,0,100.0%,5.00,,1,6,1,0,0,1,0,0,24,34%,0,0%,0,0%,True,Ryan Mathews,True,41,38
2013.0,2013-12-01,12.0,13.0,26.052,SDG,CIN,L 10-17,True,14,61,4.36,0,6,5,31,6.20,0,83.3%,5.17,,0,0,0,0,0,0,0,0,36,55%,0,0%,0,0%,False,Ryan Mathews,False,10,17
2013.0,2013-12-08,13.0,14.0,26.059,SDG,NYG,W 37-14,True,29,103,3.55,1,4,3,32,10.67,0,75.0%,8.00,,1,6,0,0,0,0,0,0,42,58%,0,0%,0,0%,False,Ryan Mathews,True,37,14
2013.0,2013-12-12,14.0,15.0,26.063,SDG,DEN,W 27-20,True,29,127,4.38,1,1,1,1,1.00,0,100.0%,1.00,,1,6,0,0,0,0,0,0,36,50%,0,0%,0,0%,True,Ryan Mathews,True,27,20
2013.0,2013-12-22,15.0,16.0,26.073,SDG,OAK,W 26-13,True,25,99,3.96,1,5,3,20,6.67,0,60.0%,4.00,,1,6,0,0,0,0,0,0,41,57%,0,0%,0,0%,False,Ryan Mathews,True,26,13
2013.0,2013-12-29,16.0,17.0,26.08,SDG,KAN,W 27-24,True,24,144,6.00,0,3,2,11,5.50,0,66.7%,3.67,,0,0,0,0,0,0,0,0,37,51%,0,0%,0,0%,False,Ryan Mathews,True,27,24
2014.0,2014-09-08,1.0,1.0,26.333,SDG,ARI,L 17-18,True,12,40,3.33,1,2,2,20,10.00,0,100.0%,10.00,,1,6,0,0,0,0,0,0,23,38%,0,0%,0,0%,True,Ryan Mathews,False,17,18
2014.0,2014-09-14,2.0,2.0,26.339,SDG,SEA,W 30-21,True,11,31,2.82,0,2,2,26,13.00,0,100.0%,13.00,,0,0,1,0,0,1,0,0,23,28%,0,0%,0,0%,False,Ryan Mathews,True,30,21
2014.0,2014-09-21,3.0,3.0,,SDG,BUF,W 22-10,True,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,True,Ryan Mathews,True,22,10
2014.0,2014-09-28,4.0,4.0,,SDG,JAX,W 33-14,True,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,False,Ryan Mathews,True,33,14
2014.0,2014-10-05,5.0,5.0,,SDG,NYJ,W 31-0,True,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,False,Ryan Mathews,True,31,0
2014.0,2014-10-12,6.0,6.0,,SDG,OAK,W 31-28,True,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,True,Ryan Mathews,True,31,28
2014.0,2014-10-19,7.0,7.0,,SDG,KAN,L 20-23,True,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,False,Ryan Mathews,False,20,23
2014.0,2014-10-23,8.0,8.0,,SDG,DEN,L 21-35,True,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,True,Ryan Mathews,False,21,35
2014.0,2014-11-02,9.0,9.0,,SDG,MIA,L 0-37,True,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,True,Ryan Mathews,False,0,37
2014.0,2014-11-16,10.0,11.0,27.037,SDG,OAK,W 13-6,True,16,70,4.38,0,1,1,5,5.00,0,100.0%,5.00,,0,0,0,0,0,0,0,0,31,43%,0,0%,0,0%,False,Ryan Mathews,True,13,6
2014.0,2014-11-23,11.0,12.0,27.044,SDG,STL,W 27-24,True,12,105,8.75,1,2,2,8,4.00,0,100.0%,4.00,,1,6,0,0,0,0,0,0,28,44%,0,0%,0,0%,False,Ryan Mathews,True,27,24
2014.0,2014-11-30,12.0,13.0,27.051,SDG,BAL,W 34-33,True,12,40,3.33,1,2,1,6,6.00,0,50.0%,3.00,,1,6,0,0,0,0,0,0,32,44%,0,0%,0,0%,True,Ryan Mathews,True,34,33
2014.0,2014-12-07,13.0,14.0,27.058,SDG,NWE,L 14-23,True,11,44,4.00,0,1,1,4,4.00,0,100.0%,4.00,,0,0,0,0,0,0,0,0,28,49%,0,0%,0,0%,False,Ryan Mathews,False,14,23
2014.0,2014-12-14,14.0,15.0,,SDG,DEN,L 10-22,True,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,False,Ryan Mathews,False,10,22
2014.0,2014-12-20,15.0,16.0,,SDG,SFO,W 38-35,True,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,True,Ryan Mathews,True,38,35
2014.0,2014-12-28,16.0,17.0,,SDG,KAN,L 7-19,True,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,True,Ryan Mathews,False,7,19
2015.0,2015-09-14,1.0,1.0,27.339,PHI,ATL,L 24-26,False,3,4,1.33,1,4,3,24,8.00,0,75.0%,6.00,,1,6,0,0,0,0,0,0,16,22%,0,0%,0,0%,True,Ryan Mathews,False,24,26
2015.0,2015-09-20,2.0,2.0,27.345,PHI,DAL,L 10-20,False,1,0,0.00,0,0,0,0,,0,0.0%,,,0,0,0,0,0,0,0,0,6,10%,0,0%,0,0%,False,Ryan Mathews,False,10,20
2015.0,2015-09-27,3.0,3.0,27.352,PHI,NYJ,W 24-17,False,24,108,4.50,0,4,2,20,10.00,1,50.0%,5.00,,1,6,1,1,0,0,0,0,39,56%,0,0%,0,0%,True,Ryan Mathews,True,24,17
2015.0,2015-10-04,4.0,4.0,27.359,PHI,WAS,L 20-23,True,5,20,4.00,0,0,0,0,,0,0.0%,,,0,0,1,1,0,0,-3,0,13,23%,0,0%,0,0%,True,Ryan Mathews,False,20,23
2015.0,2015-10-11,5.0,5.0,28.001,PHI,NOR,W 39-17,False,8,73,9.13,1,3,3,23,7.67,0,100.0%,7.67,,1,6,0,0,0,0,0,0,20,24%,0,0%,0,0%,False,Ryan Mathews,True,39,17
2015.0,2015-10-19,6.0,6.0,28.009,PHI,NYG,W 27-7,True,9,40,4.44,0,1,1,6,6.00,0,100.0%,6.00,,0,0,0,0,0,0,0,0,19,24%,0,0%,0,0%,False,Ryan Mathews,True,27,7
2015.0,2015-10-25,7.0,7.0,28.015,PHI,CAR,L 16-27,False,6,97,16.17,1,3,3,24,8.00,0,100.0%,8.00,,1,6,0,0,0,0,0,0,16,19%,0,0%,0,0%,True,Ryan Mathews,False,16,27
2015.0,2015-11-08,8.0,9.0,28.029,PHI,DAL,W 33-27,False,11,67,6.09,1,1,0,0,,0,0.0%,0.00,,1,6,0,0,0,0,0,0,22,30%,0,0%,0,0%,True,Ryan Mathews,True,33,27
2015.0,2015-11-15,9.0,10.0,28.036,PHI,MIA,L 19-20,False,7,18,2.57,1,3,2,22,11.00,0,66.7%,7.33,,1,6,0,0,0,0,0,0,20,21%,0,0%,0,0%,False,Ryan Mathews,False,19,20
2015.0,2015-11-22,10.0,11.0,,PHI,TAM,L 17-45,True,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,False,Ryan Mathews,False,17,45
2015.0,2015-11-26,11.0,12.0,,PHI,DET,L 14-45,True,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,True,Ryan Mathews,False,14,45
2015.0,2015-12-06,12.0,13.0,,PHI,NWE,W 35-28,True,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,True,Ryan Mathews,True,35,28
2015.0,2015-12-13,13.0,14.0,28.064,PHI,BUF,W 23-20,True,13,38,2.92,0,2,2,4,2.00,0,100.0%,2.00,,0,0,0,0,0,0,0,0,20,26%,0,0%,0,0%,False,Ryan Mathews,True,23,20
2015.0,2015-12-20,14.0,15.0,28.071,PHI,ARI,L 17-40,True,11,58,5.27,0,2,1,3,3.00,0,50.0%,1.50,,0,0,1,1,0,0,0,0,26,41%,0,0%,0,0%,False,Ryan Mathews,False,17,40
2015.0,2015-12-26,15.0,16.0,28.077,PHI,WAS,L 24-38,True,4,5,1.25,1,3,2,13,6.50,0,66.7%,4.33,,1,6,0,0,0,0,0,0,17,21%,0,0%,0,0%,False,Ryan Mathews,False,24,38
2015.0,2016-01-03,16.0,17.0,28.085,PHI,NYG,W 35-30,True,4,11,2.75,0,2,1,7,7.00,0,50.0%,3.50,,0,0,0,0,0,0,0,0,11,17%,0,0%,0,0%,True,Ryan Mathews,True,35,30
2016.0,2016-09-11,1.0,1.0,28.337,PHI,CLE,W 29-10,True,22,77,3.50,1,0,0,0,,0,0.0%,,,1,6,0,0,0,0,0,0,37,48%,0,0%,0,0%,False,Ryan Mathews,True,29,10
2016.0,2016-09-19,2.0,2.0,28.345,PHI,CHI,W 29-14,False,9,32,3.56,2,1,1,3,3.00,0,100.0%,3.00,,2,12,0,0,0,0,0,0,21,29%,0,0%,0,0%,True,Ryan Mathews,True,29,14
2016.0,2016-09-25,3.0,3.0,28.351,PHI,PIT,W 34-3,True,2,-5,-2.50,0,0,0,0,,0,0.0%,,,0,0,0,0,0,0,0,0,8,12%,0,0%,0,0%,False,Ryan Mathews,True,34,3
2016.0,2016-10-09,4.0,5.0,28.365,PHI,DET,L 23-24,True,11,42,3.82,0,5,5,33,6.60,1,100.0%,6.60,,1,6,1,1,0,0,0,0,25,41%,0,0%,0,0%,True,Ryan Mathews,False,23,24
