Year,Date,G#,Week,Age,Tm,Opp,Result,GS,Rushing_Att,Rushing_Yds,Rushing_Y/A,Rushing_TD,Receiving_Tgt,Receiving_Rec,Receiving_Yds,Receiving_Y/R,Receiving_TD,Receiving_Ctch%,Receiving_Y/Tgt,Kick Returns_Rt,Kick Returns_Yds,Kick Returns_Y/Rt,Kick Returns_TD,Scoring_TD,Scoring_Pts,Sk,Tackles_Solo,Tackles_Ast,Tackles_Comb,Tackles_TFL,Tackles_QBHits,Fumbles_Fmb,Fumbles_FL,Fumbles_FF,Fumbles_FR,Fumbles_Yds,Fumbles_TD,Off. Snaps_Num,Off. Snaps_Pct,Def. Snaps_Num,Def. Snaps_Pct,ST Snaps_Num,ST Snaps_Pct,Away_status,Player,Win,Score,Opp Score
2015.0,2015-11-29,11.0,12.0,,SFO,ARI,L 13-19,True,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,False,Mike Davis,False,13,19
2015.0,2015-12-06,12.0,13.0,,SFO,CHI,W 26-20,True,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,True,Mike Davis,True,26,20
2015.0,2015-12-13,13.0,14.0,,SFO,CLE,L 10-24,True,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,True,Mike Davis,False,10,24
2015.0,2015-12-20,14.0,15.0,,SFO,CIN,L 14-24,True,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,False,Mike Davis,False,14,24
2015.0,2015-12-27,15.0,16.0,,SFO,DET,L 17-32,True,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,True,Mike Davis,False,17,32
2015.0,2016-01-03,16.0,17.0,22.318,SFO,STL,W 19-16,False,10,34,3.40,0,3,2,15,7.50,0,66.7%,5.00,0,0,,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,27,33%,0,0%,0,0%,False,Mike Davis,True,19,16
2016.0,2016-09-12,1.0,1.0,23.206,SFO,LAR,W 28-0,False,3,1,0.33,0,0,0,0,,0,0.0%,,0,0,,0,0,0,0.0,0,0,0,,,0,0,0,0,0,0,3,4%,0,0%,0,0%,False,Mike Davis,True,28,0
2016.0,2016-09-18,2.0,2.0,23.212,SFO,CAR,L 27-46,False,0,0,,0,1,1,10,10.00,0,100.0%,10.00,1,6,6.00,0,0,0,0.0,0,0,0,,,0,0,0,0,0,0,4,6%,0,0%,13,32%,True,Mike Davis,False,27,46
2016.0,2016-09-25,3.0,3.0,23.219,SFO,SEA,L 18-37,False,0,0,,0,0,0,0,,0,0.0%,,0,0,,0,0,0,0.0,0,0,0,,,0,0,0,0,0,0,0,0%,0,0%,8,26%,True,Mike Davis,False,18,37
2016.0,2016-10-02,4.0,4.0,23.226,SFO,DAL,L 17-24,False,0,0,,0,0,0,0,,0,0.0%,,1,12,12.00,0,0,0,0.0,0,0,0,,,0,0,0,0,0,0,0,0%,0,0%,5,20%,False,Mike Davis,False,17,24
2016.0,2016-10-06,5.0,5.0,23.23,SFO,ARI,L 21-33,False,2,4,2.00,0,0,0,0,,0,0.0%,,0,0,,0,0,0,0.0,0,0,0,,,0,0,0,0,0,0,6,8%,0,0%,6,16%,False,Mike Davis,False,21,33
2016.0,2016-10-16,6.0,6.0,23.24,SFO,BUF,L 16-45,False,5,13,2.60,0,3,1,6,6.00,0,33.3%,2.00,0,0,,0,0,0,0.0,0,0,0,,,0,0,0,0,0,0,24,39%,0,0%,16,48%,True,Mike Davis,False,16,45
2016.0,2016-10-23,7.0,7.0,23.247,SFO,TAM,L 17-34,True,7,21,3.00,1,0,0,0,,0,0.0%,,0,0,,0,1,6,0.0,0,0,0,,,0,0,0,0,0,0,21,30%,0,0%,11,37%,False,Mike Davis,False,17,34
2016.0,2016-11-06,8.0,9.0,23.261,SFO,NOR,L 23-41,False,2,11,5.50,0,1,1,9,9.00,0,100.0%,9.00,0,0,,0,0,0,0.0,0,0,0,0,0,1,1,0,0,0,0,8,13%,0,0%,4,12%,False,Mike Davis,False,23,41
2016.0,2016-11-13,9.0,10.0,,SFO,ARI,L 20-23,True,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,True,Mike Davis,False,20,23
2016.0,2016-11-20,10.0,11.0,,SFO,NWE,L 17-30,True,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,False,Mike Davis,False,17,30
2016.0,2016-11-27,11.0,12.0,,SFO,MIA,L 24-31,True,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,True,Mike Davis,False,24,31
2016.0,2016-12-04,12.0,13.0,,SFO,CHI,L 6-26,True,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,True,Mike Davis,False,6,26
2016.0,2016-12-11,13.0,14.0,,SFO,NYJ,L 17-23,True,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,False,Mike Davis,False,17,23
2016.0,2016-12-18,14.0,15.0,,SFO,ATL,L 13-41,True,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,True,Mike Davis,False,13,41
2016.0,2016-12-24,15.0,16.0,,SFO,LAR,W 22-21,True,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,True,Mike Davis,True,22,21
2016.0,2017-01-01,16.0,17.0,,SFO,SEA,L 23-25,True,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,False,Mike Davis,False,23,25
2017.0,2017-11-20,10.0,11.0,24.274,SEA,ATL,L 31-34,True,6,18,3.00,0,2,2,41,20.50,0,100.0%,20.50,0,0,,0,0,0,0.0,0,0,0,,,0,0,0,0,0,0,16,22%,0,0%,0,0%,False,Mike Davis,False,31,34
2017.0,2017-11-26,11.0,12.0,,SEA,SFO,W 24-13,True,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,True,Mike Davis,True,24,13
2017.0,2017-12-03,12.0,13.0,24.287,SEA,PHI,W 24-10,True,16,64,4.00,0,4,4,37,9.25,0,100.0%,9.25,0,0,,0,0,0,0.0,0,0,0,,,0,0,0,0,0,0,45,73%,0,0%,0,0%,False,Mike Davis,True,24,10
2017.0,2017-12-10,13.0,14.0,24.294,SEA,JAX,L 24-30,True,15,66,4.40,0,2,1,-1,-1.00,0,50.0%,-0.50,0,0,,0,0,0,0.0,0,0,0,,,0,0,0,0,0,0,30,48%,0,0%,0,0%,True,Mike Davis,False,24,30
2017.0,2017-12-17,14.0,15.0,24.301,SEA,LAR,L 7-42,True,6,19,3.17,0,2,2,20,10.00,0,100.0%,10.00,0,0,,0,0,0,0.0,0,0,0,,,0,0,0,0,0,0,19,35%,0,0%,0,0%,False,Mike Davis,False,7,42
2017.0,2017-12-24,15.0,16.0,24.308,SEA,DAL,W 21-12,True,15,25,1.67,0,5,4,18,4.50,0,80.0%,3.60,0,0,,0,0,0,0.0,0,0,0,,,0,0,0,0,0,0,43,75%,0,0%,0,0%,True,Mike Davis,True,21,12
2017.0,2017-12-31,16.0,17.0,24.315,SEA,ARI,L 24-26,True,10,48,4.80,0,3,2,16,8.00,0,66.7%,5.33,0,0,,0,0,0,0.0,0,0,0,,,0,0,0,1,0,0,22,38%,0,0%,0,0%,False,Mike Davis,False,24,26
2018.0,2018-09-09,1.0,1.0,,SEA,DEN,L 24-27,True,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,True,Mike Davis,False,24,27
2018.0,2018-09-17,2.0,2.0,25.21,SEA,CHI,L 17-24,False,3,3,1.00,0,1,1,-1,-1.00,0,100.0%,-1.00,0,0,,0,0,0,0.0,0,0,0,,,0,0,0,0,0,0,9,14%,0,0%,17,63%,True,Mike Davis,False,17,24
2018.0,2018-09-23,3.0,3.0,25.216,SEA,DAL,W 24-13,False,0,0,,0,1,1,7,7.00,0,100.0%,7.00,0,0,,0,0,0,0.0,1,0,1,0,0,0,0,0,0,0,0,8,12%,0,0%,10,34%,False,Mike Davis,True,24,13
2018.0,2018-09-30,4.0,4.0,25.223,SEA,ARI,W 20-17,True,21,101,4.81,2,4,4,23,5.75,0,100.0%,5.75,0,0,,0,2,12,0.0,0,0,0,,,0,0,0,0,0,0,47,71%,0,0%,3,11%,True,Mike Davis,True,20,17
2018.0,2018-10-07,5.0,5.0,25.23,SEA,LAR,L 31-33,False,12,68,5.67,1,2,2,7,3.50,0,100.0%,3.50,0,0,,0,1,6,0.0,0,0,0,,,0,0,0,0,0,0,25,42%,0,0%,8,27%,False,Mike Davis,False,31,33
2018.0,2018-10-14,6.0,6.0,25.237,SEA,OAK,W 27-3,False,6,21,3.50,0,3,1,5,5.00,0,33.3%,1.67,0,0,,0,0,0,0.0,0,0,0,,,0,0,0,0,0,0,24,37%,0,0%,0,0%,True,Mike Davis,True,27,3
2018.0,2018-10-28,7.0,8.0,25.251,SEA,DET,W 28-14,False,10,33,3.30,0,1,1,2,2.00,0,100.0%,2.00,0,0,,0,0,0,0.0,0,0,0,,,0,0,0,0,0,0,20,32%,0,0%,0,0%,True,Mike Davis,True,28,14
2018.0,2018-11-04,8.0,9.0,25.258,SEA,LAC,L 17-25,False,15,62,4.13,0,8,7,45,6.43,0,87.5%,5.63,0,0,,0,0,0,0.0,0,0,0,,,0,0,0,0,0,0,58,72%,0,0%,0,0%,False,Mike Davis,False,17,25
2018.0,2018-11-11,9.0,10.0,25.265,SEA,LAR,L 31-36,True,11,58,5.27,0,6,4,22,5.50,1,66.7%,3.67,0,0,,0,1,6,0.0,0,0,0,,,0,0,0,0,0,0,39,57%,0,0%,0,0%,True,Mike Davis,False,31,36
2018.0,2018-11-15,10.0,11.0,25.269,SEA,GNB,W 27-24,False,4,26,6.50,0,2,2,24,12.00,0,100.0%,12.00,0,0,,0,0,0,0.0,0,0,0,,,0,0,0,0,0,0,22,31%,0,0%,0,0%,False,Mike Davis,True,27,24
2018.0,2018-11-25,11.0,12.0,25.279,SEA,CAR,W 30-27,False,4,14,3.50,0,1,0,0,,0,0.0%,0.00,0,0,,0,0,0,0.0,0,0,0,,,0,0,0,0,0,0,18,29%,0,0%,0,0%,True,Mike Davis,True,30,27
2018.0,2018-12-02,12.0,13.0,25.286,SEA,SFO,W 43-16,False,4,10,2.50,0,0,0,0,,0,0.0%,,0,0,,0,0,0,0.0,0,0,0,,,0,0,0,0,0,0,10,17%,0,0%,0,0%,False,Mike Davis,True,43,16
2018.0,2018-12-10,13.0,14.0,25.294,SEA,MIN,W 21-7,False,3,22,7.33,0,1,1,5,5.00,0,100.0%,5.00,0,0,,0,0,0,0.0,0,0,0,,,0,0,0,0,0,0,18,27%,0,0%,0,0%,False,Mike Davis,True,21,7
2018.0,2018-12-16,14.0,15.0,25.3,SEA,SFO,L 23-26,False,5,21,4.20,0,8,8,63,7.88,0,100.0%,7.88,0,0,,0,0,0,0.0,0,0,0,,,0,0,0,0,0,0,33,44%,0,0%,0,0%,True,Mike Davis,False,23,26
2018.0,2018-12-23,15.0,16.0,25.307,SEA,KAN,W 38-31,False,7,31,4.43,0,1,0,0,,0,0.0%,0.00,0,0,,0,0,0,0.0,0,0,0,,,0,0,0,0,0,0,35,44%,0,0%,0,0%,False,Mike Davis,True,38,31
2018.0,2018-12-30,16.0,17.0,25.314,SEA,ARI,W 27-24,False,7,44,6.29,1,3,2,12,6.00,0,66.7%,4.00,0,0,,0,1,6,0.0,0,0,0,,,0,0,0,0,0,0,25,40%,0,0%,0,0%,False,Mike Davis,True,27,24
2019.0,2019-09-05,1.0,1.0,26.198,CHI,GNB,L 3-10,True,5,19,3.80,0,7,6,17,2.83,0,85.7%,2.43,0,0,,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,40,56%,0,0%,8,32%,False,Mike Davis,False,3,10
2019.0,2019-09-15,2.0,2.0,26.208,CHI,DEN,W 16-14,False,3,1,0.33,0,0,0,0,,0,0.0%,,0,0,,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,15,25%,0,0%,5,20%,True,Mike Davis,True,16,14
2019.0,2019-09-23,3.0,3.0,26.216,CHI,WAS,W 31-15,False,1,2,2.00,0,0,0,0,,0,0.0%,,0,0,,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,2%,0,0%,3,14%,True,Mike Davis,True,31,15
2019.0,2019-09-29,4.0,4.0,,CHI,MIN,W 16-6,True,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,False,Mike Davis,True,16,6
2019.0,2019-10-06,5.0,5.0,26.229,CHI,OAK,L 21-24,False,,,,,,,,,,0.0%,,,,,,0,0,,,,,,,0,,,0,0,0,4,7%,0,0%,6,21%,True,Mike Davis,False,21,24
2019.0,2019-10-20,6.0,7.0,26.243,CHI,NOR,L 25-36,False,,,,,,,,,,0.0%,,,,,,0,0,,,,,,,0,,,0,0,0,0,0%,0,0%,14,40%,False,Mike Davis,False,25,36
2019.0,2019-10-27,7.0,8.0,26.25,CHI,LAC,L 16-17,False,2,3,1.50,0,1,1,5,5.00,0,100.0%,5.00,0,0,,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,11,14%,0,0%,7,27%,False,Mike Davis,False,16,17
2019.0,2019-11-03,8.0,9.0,26.257,CHI,PHI,L 14-22,False,,,,,,,,,,0.0%,,,,,,0,0,,,,,,,0,,,0,0,0,0,0%,0,0%,3,10%,True,Mike Davis,False,14,22
2019.0,2019-11-17,10.0,11.0,,CAR,ATL,L 3-29,True,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,False,Mike Davis,False,3,29
2019.0,2019-11-24,11.0,12.0,,CAR,NOR,L 31-34,True,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,True,Mike Davis,False,31,34
2019.0,2019-12-01,12.0,13.0,26.285,CAR,WAS,L 21-29,False,0,0,,0,0,0,0,,0,0.0%,,0,0,,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0%,0,0%,19,58%,False,Mike Davis,False,21,29
2019.0,2019-12-08,13.0,14.0,26.292,CAR,ATL,L 20-40,False,,,,,,,,,,0.0%,,,,,,0,0,,,,,,,0,,,0,0,0,0,0%,0,0%,17,50%,True,Mike Davis,False,20,40
2019.0,2019-12-15,14.0,15.0,26.299,CAR,SEA,L 24-30,False,,,,,,,,,,0.0%,,,,,,0,0,,,,,,,0,,,0,0,0,0,0%,0,0%,15,54%,False,Mike Davis,False,24,30
2019.0,2019-12-22,15.0,16.0,26.306,CAR,IND,L 6-38,False,,,,,,,,,,0.0%,,,,,,0,0,,,,,,,0,,,0,0,0,0,0%,0,0%,15,58%,True,Mike Davis,False,6,38
2019.0,2019-12-29,16.0,17.0,26.313,CAR,NOR,L 10-42,False,2,2,1.00,0,0,0,0,,0,0.0%,,0,0,,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,8,11%,0,0%,17,55%,False,Mike Davis,False,10,42
2020.0,2020-09-13,1.0,1.0,27.207,CAR,LVR,L 30-34,False,,,,,,,,,,0.0%,,,,,,0,0,,,,,,,0,,,0,0,0,3,4%,0,0%,15,52%,False,Mike Davis,False,30,34
2020.0,2020-09-20,2.0,2.0,27.214,CAR,TAM,L 17-31,False,1,1,1.00,0,8,8,74,9.25,0,100.0%,9.25,0,0,,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,24,33%,0,0%,13,52%,True,Mike Davis,False,17,31
2020.0,2020-09-27,3.0,3.0,27.221,CAR,LAC,W 21-16,True,13,46,3.54,0,9,8,45,5.63,1,88.9%,5.00,0,0,,0,1,6,0.0,0,0,0,0,0,0,0,0,0,0,0,39,76%,0,0%,1,4%,True,Mike Davis,True,21,16
2020.0,2020-10-04,4.0,4.0,27.228,CAR,ARI,W 31-21,True,16,84,5.25,1,6,5,27,5.40,0,83.3%,4.50,0,0,,0,1,6,0.0,0,0,0,0,0,0,0,0,0,0,0,54,71%,0,0%,1,4%,False,Mike Davis,True,31,21
2020.0,2020-10-11,5.0,5.0,27.235,CAR,ATL,W 23-16,True,16,89,5.56,0,10,9,60,6.67,1,90.0%,6.00,0,0,,0,1,6,0.0,0,0,0,0,0,0,0,0,0,0,0,54,82%,0,0%,1,4%,True,Mike Davis,True,23,16
2020.0,2020-10-18,6.0,6.0,27.242,CAR,CHI,L 16-23,True,18,52,2.89,1,3,2,3,1.50,0,66.7%,1.00,0,0,,0,1,6,0.0,0,0,0,0,0,1,1,0,0,0,0,60,88%,0,0%,0,0%,False,Mike Davis,False,16,23
2020.0,2020-10-25,7.0,7.0,27.249,CAR,NOR,L 24-27,True,7,12,1.71,0,5,5,24,4.80,0,100.0%,4.80,0,0,,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,33,72%,0,0%,0,0%,True,Mike Davis,False,24,27
2020.0,2020-10-29,8.0,8.0,27.253,CAR,ATL,L 17-25,True,13,66,5.08,0,2,1,11,11.00,0,50.0%,5.50,0,0,,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,46,85%,0,0%,0,0%,False,Mike Davis,False,17,25
