Year,Date,G#,Week,Age,Tm,Opp,Result,GS,Receiving_Tgt,Receiving_Rec,Receiving_Yds,Receiving_Y/R,Receiving_TD,Receiving_Ctch%,Receiving_Y/Tgt,Rushing_Att,Rushing_Yds,Rushing_Y/A,Rushing_TD,Kick Returns_Rt,Kick Returns_Yds,Kick Returns_Y/Rt,Kick Returns_TD,Punt Returns_Ret,Punt Returns_Yds,Punt Returns_Y/R,Punt Returns_TD,Scoring_2PM,Scoring_TD,Scoring_Pts,Sk,Tackles_Solo,Tackles_Ast,Tackles_Comb,Tackles_TFL,Tackles_QBHits,Fumbles_Fmb,Fumbles_FL,Fumbles_FF,Fumbles_FR,Fumbles_Yds,Fumbles_TD,Off. Snaps_Num,Off. Snaps_Pct,Def. Snaps_Num,Def. Snaps_Pct,ST Snaps_Num,ST Snaps_Pct,Away_status,Player,Win,Score,Opp Score
2015.0,2015-12-20,14.0,15.0,23.254,BUF,WAS,L 25-35,True,6,4,44,11.00,0,66.7%,7.33,0,0,,0,0,0,,0,0,0,,0,,0,0,0.0,0,0,0,,,0,0,0,0,0,0,56,82%,0,0%,0,0%,True,Robert Woods,False,25,35
2015.0,2015-12-27,15.0,16.0,,BUF,DAL,W 16-6,True,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,False,Robert Woods,True,16,6
2015.0,2016-01-03,16.0,17.0,,BUF,NYJ,W 22-17,True,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,False,Robert Woods,True,22,17
2016.0,2016-09-11,1.0,1.0,24.154,BUF,BAL,L 7-13,True,5,4,20,5.00,0,80.0%,4.00,0,0,,0,0,0,,0,0,0,,0,,0,0,0.0,0,0,0,,,0,0,0,0,0,0,41,84%,0,0%,0,0%,True,Robert Woods,False,7,13
2016.0,2016-09-15,2.0,2.0,24.158,BUF,NYJ,L 31-37,True,2,1,10,10.00,0,50.0%,5.00,0,0,,0,0,0,,0,0,0,,0,,0,0,0.0,0,0,0,,,0,0,0,0,0,0,46,87%,0,0%,0,0%,False,Robert Woods,False,31,37
2016.0,2016-09-25,3.0,3.0,24.168,BUF,ARI,W 33-18,True,8,6,51,8.50,0,75.0%,6.38,0,0,,0,0,0,,0,0,0,,0,,0,0,0.0,0,0,0,,,0,0,0,0,0,0,61,95%,0,0%,0,0%,False,Robert Woods,True,33,18
2016.0,2016-10-02,4.0,4.0,24.175,BUF,NWE,W 16-0,True,10,7,89,12.71,0,70.0%,8.90,0,0,,0,0,0,,0,0,0,,0,,0,0,0.0,0,0,0,,,0,0,0,0,0,0,69,88%,0,0%,0,0%,True,Robert Woods,True,16,0
2016.0,2016-10-09,5.0,5.0,24.182,BUF,LAR,W 30-19,True,6,2,26,13.00,0,33.3%,4.33,0,0,,0,0,0,,0,0,0,,0,,0,0,0.0,0,0,0,,,0,0,0,0,0,0,48,87%,0,0%,0,0%,True,Robert Woods,True,30,19
2016.0,2016-10-16,6.0,6.0,24.189,BUF,SFO,W 45-16,True,6,5,44,8.80,1,83.3%,7.33,1,6,6.00,0,0,0,,0,0,0,,0,,1,6,0.0,0,0,0,,,0,0,0,0,0,0,54,68%,0,0%,0,0%,False,Robert Woods,True,45,16
2016.0,2016-10-23,7.0,7.0,,BUF,MIA,L 25-28,True,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,True,Robert Woods,False,25,28
2016.0,2016-10-30,8.0,8.0,24.203,BUF,NWE,L 25-41,False,7,4,50,12.50,0,57.1%,7.14,0,0,,0,0,0,,0,0,0,,0,,0,0,0.0,0,0,0,,,0,0,0,0,0,0,46,60%,0,0%,0,0%,False,Robert Woods,False,25,41
2016.0,2016-11-07,9.0,9.0,24.211,BUF,SEA,L 25-31,True,13,10,162,16.20,0,76.9%,12.46,0,0,,0,0,0,,0,0,0,,0,,0,0,0.0,0,0,0,,,0,0,0,0,0,0,67,78%,0,0%,0,0%,True,Robert Woods,False,25,31
2016.0,2016-11-20,10.0,11.0,24.224,BUF,CIN,W 16-12,True,3,3,41,13.67,0,100.0%,13.67,0,0,,0,0,0,,0,0,0,,0,,0,0,0.0,0,0,0,,,0,0,0,0,0,0,10,15%,0,0%,0,0%,True,Robert Woods,True,16,12
2016.0,2016-11-27,11.0,12.0,,BUF,JAX,W 28-21,True,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,False,Robert Woods,True,28,21
2016.0,2016-12-04,12.0,13.0,,BUF,OAK,L 24-38,True,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,True,Robert Woods,False,24,38
2016.0,2016-12-11,13.0,14.0,24.245,BUF,PIT,L 20-27,False,3,1,29,29.00,0,33.3%,9.67,0,0,,0,0,0,,0,0,0,,0,,0,0,0.0,0,0,0,,,0,0,0,0,0,0,27,52%,0,0%,0,0%,False,Robert Woods,False,20,27
2016.0,2016-12-18,14.0,15.0,24.252,BUF,CLE,W 33-13,False,2,1,5,5.00,0,50.0%,2.50,0,0,,0,0,0,,0,0,0,,0,,0,0,0.0,0,0,0,,,0,0,0,0,0,0,30,45%,0,0%,0,0%,False,Robert Woods,True,33,13
2016.0,2016-12-24,15.0,16.0,24.258,BUF,MIA,L 31-34,True,6,3,43,14.33,0,50.0%,7.17,0,0,,0,0,0,,0,0,0,,0,,0,0,0.0,0,0,0,,,0,0,0,0,0,0,79,86%,0,0%,0,0%,False,Robert Woods,False,31,34
2016.0,2017-01-01,16.0,17.0,24.266,BUF,NYJ,L 10-30,True,5,4,43,10.75,0,80.0%,8.60,0,0,,0,0,0,,0,0,0,,0,,0,0,0.0,0,0,0,,,0,0,0,0,0,0,56,89%,0,0%,0,0%,True,Robert Woods,False,10,30
2017.0,2017-09-10,1.0,1.0,25.153,LAR,IND,W 46-9,True,5,3,53,17.67,0,60.0%,10.60,0,0,,0,0,0,,0,0,0,,0,,0,0,0.0,0,0,0,,,0,0,0,0,0,0,43,66%,0,0%,0,0%,False,Robert Woods,True,46,9
2017.0,2017-09-17,2.0,2.0,25.16,LAR,WAS,L 20-27,True,4,1,8,8.00,0,25.0%,2.00,0,0,,0,0,0,,0,0,0,,0,,0,0,0.0,0,0,0,,,0,0,0,0,0,0,45,90%,0,0%,0,0%,False,Robert Woods,False,20,27
2017.0,2017-09-21,3.0,3.0,25.164,LAR,SFO,W 41-39,True,7,6,108,18.00,0,85.7%,15.43,0,0,,0,0,0,,0,0,0,,0,,0,0,0.0,0,0,0,,,0,0,0,0,0,0,60,92%,0,0%,1,3%,True,Robert Woods,True,41,39
2017.0,2017-10-01,4.0,4.0,25.174,LAR,DAL,W 35-30,True,6,2,17,8.50,0,33.3%,2.83,0,0,,0,0,0,,0,0,0,,0,,0,0,0.0,0,0,0,,,0,0,0,0,0,0,59,86%,0,0%,0,0%,True,Robert Woods,True,35,30
2017.0,2017-10-08,5.0,5.0,25.181,LAR,SEA,L 10-16,True,8,5,66,13.20,0,62.5%,8.25,1,8,8.00,0,0,0,,0,0,0,,0,,0,0,0.0,0,0,0,,,0,0,0,0,0,0,64,86%,0,0%,0,0%,False,Robert Woods,False,10,16
2017.0,2017-10-15,6.0,6.0,25.188,LAR,JAX,W 27-17,True,7,5,70,14.00,0,71.4%,10.00,0,0,,0,0,0,,0,0,0,,0,,0,0,0.0,0,0,0,,,1,1,0,0,0,0,51,88%,0,0%,0,0%,True,Robert Woods,True,27,17
2017.0,2017-10-22,7.0,7.0,25.195,LAR,ARI,W 33-0,True,7,5,59,11.80,0,71.4%,8.43,1,4,4.00,0,0,0,,0,0,0,,0,,0,0,0.0,0,0,0,,,0,0,0,0,0,0,69,86%,0,0%,0,0%,False,Robert Woods,True,33,0
2017.0,2017-11-05,8.0,9.0,25.209,LAR,NYG,W 51-17,True,5,4,70,17.50,2,80.0%,14.00,0,0,,0,0,0,,0,0,0,,0,,2,12,0.0,0,0,0,,,0,0,0,0,0,0,45,70%,0,0%,0,0%,True,Robert Woods,True,51,17
2017.0,2017-11-12,9.0,10.0,25.216,LAR,HOU,W 33-7,False,10,8,171,21.38,2,80.0%,17.10,0,0,,0,0,0,,0,0,0,,0,,2,12,0.0,0,0,0,,,0,0,0,0,0,0,52,79%,0,0%,0,0%,False,Robert Woods,True,33,7
2017.0,2017-11-19,10.0,11.0,25.223,LAR,MIN,L 7-24,True,11,8,81,10.13,0,72.7%,7.36,0,0,,0,0,0,,0,0,0,,0,,0,0,0.0,0,0,0,,,0,0,0,0,0,0,45,76%,0,0%,0,0%,True,Robert Woods,False,7,24
2017.0,2017-11-26,11.0,12.0,,LAR,NOR,W 26-20,True,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,False,Robert Woods,True,26,20
2017.0,2017-12-03,12.0,13.0,,LAR,ARI,W 32-16,True,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,True,Robert Woods,True,32,16
2017.0,2017-12-10,13.0,14.0,,LAR,PHI,L 35-43,True,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,False,Robert Woods,False,35,43
2017.0,2017-12-17,14.0,15.0,25.251,LAR,SEA,W 42-7,True,7,6,45,7.50,1,85.7%,6.43,0,0,,0,0,0,,0,0,0,,0,,1,6,0.0,0,0,0,,,0,0,0,0,0,0,51,75%,0,0%,0,0%,True,Robert Woods,True,42,7
2017.0,2017-12-24,15.0,16.0,25.258,LAR,TEN,W 27-23,True,8,3,33,11.00,0,37.5%,4.13,0,0,,0,0,0,,0,0,0,,0,,0,0,0.0,0,0,0,,,0,0,0,0,0,0,61,91%,0,0%,0,0%,True,Robert Woods,True,27,23
2017.0,2017-12-31,16.0,17.0,,LAR,SFO,L 13-34,True,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,False,Robert Woods,False,13,34
2018.0,2018-09-10,1.0,1.0,26.153,LAR,OAK,W 33-13,True,9,3,37,12.33,0,33.3%,4.11,1,6,6.00,0,0,0,,0,0,0,,0,,0,0,0.0,0,0,0,,,0,0,0,0,0,0,61,97%,0,0%,0,0%,True,Robert Woods,True,33,13
