Year,Date,G#,Week,Age,Tm,Opp,Result,GS,Scoring_XPM,Scoring_XPA,Scoring_XP%,Scoring_FGM,Scoring_FGA,Scoring_FG%,Scoring_TD,Scoring_Pts,Sk,Tackles_Solo,Tackles_Ast,Tackles_Comb,Tackles_TFL,Tackles_QBHits,Off. Snaps_Num,Off. Snaps_Pct,Def. Snaps_Num,Def. Snaps_Pct,ST Snaps_Num,ST Snaps_Pct,Away_status,Player,Win,Score,Opp Score
2018.0,2018-11-04,9.0,9.0,30.312,LAR,NOR,L 35-45,False,3,3,100.0,2,3,66.7,0,9,0.0,0,0,0,,,0,0%,0,0%,13,42%,True,Greg Zuerlein,False,35,45
2018.0,2018-11-11,10.0,10.0,30.319,LAR,SEA,W 36-31,False,3,3,100.0,3,3,100.0,0,12,0.0,0,0,0,,,0,0%,0,0%,14,47%,False,Greg Zuerlein,True,36,31
2018.0,2018-11-19,11.0,11.0,30.327,LAR,KAN,W 54-51,False,6,7,85.7,2,2,100.0,0,12,0.0,1,0,1,0,0,0,0%,0,0%,19,44%,False,Greg Zuerlein,True,54,51
2018.0,2018-12-02,12.0,13.0,30.34,LAR,DET,W 30-16,False,3,3,100.0,3,3,100.0,0,12,0.0,0,0,0,,,0,0%,0,0%,13,42%,True,Greg Zuerlein,True,30,16
2018.0,2018-12-09,13.0,14.0,30.347,LAR,CHI,L 6-15,False,,,,2,3,66.7,0,6,0.0,0,0,0,,,0,0%,0,0%,6,25%,True,Greg Zuerlein,False,6,15
2018.0,2018-12-16,14.0,15.0,30.354,LAR,PHI,L 23-30,False,2,2,100.0,3,3,100.0,0,11,0.0,0,0,0,,,0,0%,0,0%,10,32%,False,Greg Zuerlein,False,23,30
2018.0,2018-12-23,15.0,16.0,30.361,LAR,ARI,W 31-9,False,4,4,100.0,1,2,50.0,0,7,0.0,0,0,0,,,0,0%,0,0%,12,46%,True,Greg Zuerlein,True,31,9
2018.0,2018-12-30,16.0,17.0,31.003,LAR,SFO,W 48-32,False,6,6,100.0,2,2,100.0,0,12,0.0,0,0,0,,,0,0%,0,0%,16,52%,False,Greg Zuerlein,True,48,32
2019.0,2019-09-08,1.0,1.0,31.255,LAR,CAR,W 30-27,False,3,3,100.0,3,4,75.0,0,12,0.0,0,0,0,0,0,0,0%,0,0%,14,40%,True,Greg Zuerlein,True,30,27
2019.0,2019-09-15,2.0,2.0,31.262,LAR,NOR,W 27-9,False,3,3,100.0,2,2,100.0,0,9,0.0,0,0,0,0,0,0,0%,0,0%,11,41%,False,Greg Zuerlein,True,27,9
2019.0,2019-09-22,3.0,3.0,31.269,LAR,CLE,W 20-13,False,2,2,100.0,2,3,66.7,0,8,0.0,0,0,0,0,0,0,0%,0,0%,10,42%,True,Greg Zuerlein,True,20,13
2019.0,2019-09-29,4.0,4.0,31.276,LAR,TAM,L 40-55,False,4,4,100.0,2,2,100.0,0,10,0.0,0,0,0,0,0,0,0%,0,0%,15,40%,False,Greg Zuerlein,False,40,55
2019.0,2019-10-03,5.0,5.0,31.28,LAR,SEA,L 29-30,False,2,2,100.0,3,4,75.0,0,11,0.0,0,0,0,0,0,0,0%,0,0%,13,42%,True,Greg Zuerlein,False,29,30
2019.0,2019-10-13,6.0,6.0,31.29,LAR,SFO,L 7-20,False,1,1,100.0,,,,0,1,0.0,0,0,0,0,0,0,0%,0,0%,3,12%,False,Greg Zuerlein,False,7,20
2019.0,2019-10-20,7.0,7.0,31.297,LAR,ATL,W 37-10,False,4,4,100.0,3,4,75.0,0,13,0.0,0,0,0,0,0,1,1%,0,0%,17,52%,True,Greg Zuerlein,True,37,10
2019.0,2019-10-27,8.0,8.0,31.304,LAR,CIN,W 24-10,False,3,3,100.0,1,1,100.0,0,6,0.0,0,0,0,0,0,0,0%,0,0%,9,38%,False,Greg Zuerlein,True,24,10
