Year,Date,G#,Week,Age,Tm,Opp,Result,GS,Rushing_Att,Rushing_Yds,Rushing_Y/A,Rushing_TD,Receiving_Tgt,Receiving_Rec,Receiving_Yds,Receiving_Y/R,Receiving_TD,Receiving_Ctch%,Receiving_Y/Tgt,Kick Returns_Rt,Kick Returns_Yds,Kick Returns_Y/Rt,Kick Returns_TD,Scoring_TD,Scoring_Pts,Fumbles_Fmb,Fumbles_FL,Fumbles_FF,Fumbles_FR,Fumbles_Yds,Fumbles_TD,Off. Snaps_Num,Off. Snaps_Pct,Def. Snaps_Num,Def. Snaps_Pct,ST Snaps_Num,ST Snaps_Pct,Away_status,Player,Win,Score,Opp Score
2019.0,2019-11-24,11.0,12.0,22.282,MIA,CLE,L 24-41,False,4,10,2.50,0,1,1,7,7.00,0,100.0%,7.00,0,0,,0,0,0,0,0,0,0,0,0,16,25%,0,0%,0,0%,True,Myles Gaskin,False,24,41
2019.0,2019-12-01,12.0,13.0,22.289,MIA,PHI,W 37-31,False,2,20,10.00,0,1,1,6,6.00,0,100.0%,6.00,0,0,,0,0,0,0,0,0,0,0,0,16,23%,0,0%,6,19%,False,Myles Gaskin,True,37,31
2019.0,2019-12-08,13.0,14.0,22.296,MIA,NYJ,L 21-22,False,4,5,1.25,0,2,1,6,6.00,0,50.0%,3.00,0,0,,0,0,0,0,0,0,0,0,0,13,18%,0,0%,5,17%,True,Myles Gaskin,False,21,22
2019.0,2019-12-15,14.0,15.0,22.303,MIA,NYG,L 20-36,False,9,43,4.78,0,3,2,29,14.50,0,66.7%,9.67,0,0,,0,0,0,0,0,0,0,0,0,34,48%,0,0%,0,0%,True,Myles Gaskin,False,20,36
2019.0,2019-12-22,15.0,16.0,22.31,MIA,CIN,W 38-35,False,16,55,3.44,1,3,1,3,3.00,0,33.3%,1.00,0,0,,0,1,6,0,0,0,0,0,0,34,38%,0,0%,1,3%,False,Myles Gaskin,True,38,35
2019.0,2019-12-29,16.0,17.0,,MIA,NWE,W 27-24,True,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,True,Myles Gaskin,True,27,24
2020.0,2020-09-13,1.0,1.0,23.211,MIA,NWE,L 11-21,False,9,40,4.44,0,4,4,26,6.50,0,100.0%,6.50,0,0,,0,0,0,0,0,0,0,0,0,39,63%,0,0%,4,21%,True,Myles Gaskin,False,11,21
2020.0,2020-09-20,2.0,2.0,23.218,MIA,BUF,L 28-31,False,7,46,6.57,0,7,6,36,6.00,0,85.7%,5.14,0,0,,0,0,0,0,0,0,0,0,0,49,65%,0,0%,4,13%,False,Myles Gaskin,False,28,31
2020.0,2020-09-24,3.0,3.0,23.222,MIA,JAX,W 31-13,True,22,66,3.00,0,5,5,29,5.80,0,100.0%,5.80,0,0,,0,0,0,0,0,0,0,0,0,46,75%,0,0%,3,13%,True,Myles Gaskin,True,31,13
2020.0,2020-10-04,4.0,4.0,23.232,MIA,SEA,L 23-31,True,10,40,4.00,0,4,3,22,7.33,0,75.0%,5.50,0,0,,0,0,0,0,0,0,0,0,0,46,65%,0,0%,6,23%,False,Myles Gaskin,False,23,31
2020.0,2020-10-11,5.0,5.0,23.239,MIA,SFO,W 43-17,True,16,57,3.56,1,5,5,34,6.80,0,100.0%,6.80,0,0,,0,1,6,0,0,0,0,0,0,42,63%,0,0%,0,0%,True,Myles Gaskin,True,43,17
2020.0,2020-10-18,6.0,6.0,23.246,MIA,NYJ,W 24-0,True,18,91,5.06,0,4,4,35,8.75,0,100.0%,8.75,0,0,,0,0,0,0,0,0,0,0,0,39,70%,0,0%,0,0%,False,Myles Gaskin,True,24,0
2020.0,2020-11-01,7.0,8.0,23.26,MIA,LAR,W 28-17,True,18,47,2.61,1,6,3,16,5.33,0,50.0%,2.67,0,0,,0,1,6,1,1,0,0,0,0,43,88%,0,0%,0,0%,False,Myles Gaskin,True,28,17
2020.0,2020-11-08,8.0,9.0,,MIA,ARI,W 34-31,True,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,True,Myles Gaskin,True,34,31
2020.0,2020-11-15,9.0,10.0,,MIA,LAC,W 29-21,True,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,False,Myles Gaskin,True,29,21
2020.0,2020-11-22,10.0,11.0,,MIA,DEN,L 13-20,True,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,True,Myles Gaskin,False,13,20
2020.0,2020-11-29,11.0,12.0,,MIA,NYJ,W 20-3,True,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,True,Myles Gaskin,True,20,3
2020.0,2020-12-06,12.0,13.0,23.295,MIA,CIN,W 19-7,True,21,90,4.29,0,2,2,51,25.50,0,100.0%,25.50,0,0,,0,0,0,1,1,0,0,0,0,50,71%,0,0%,0,0%,False,Myles Gaskin,True,19,7
2020.0,2020-12-13,13.0,14.0,,MIA,KAN,L 27-33,True,COVID-19 List,COVID-19 List,COVID-19 List,COVID-19 List,COVID-19 List,COVID-19 List,COVID-19 List,COVID-19 List,COVID-19 List,COVID-19 List,COVID-19 List,COVID-19 List,COVID-19 List,COVID-19 List,COVID-19 List,COVID-19 List,COVID-19 List,COVID-19 List,COVID-19 List,COVID-19 List,COVID-19 List,COVID-19 List,COVID-19 List,COVID-19 List,COVID-19 List,COVID-19 List,COVID-19 List,COVID-19 List,COVID-19 List,False,Myles Gaskin,False,27,33
2020.0,2020-12-20,14.0,15.0,,MIA,NWE,W 22-12,True,COVID-19 List,COVID-19 List,COVID-19 List,COVID-19 List,COVID-19 List,COVID-19 List,COVID-19 List,COVID-19 List,COVID-19 List,COVID-19 List,COVID-19 List,COVID-19 List,COVID-19 List,COVID-19 List,COVID-19 List,COVID-19 List,COVID-19 List,COVID-19 List,COVID-19 List,COVID-19 List,COVID-19 List,COVID-19 List,COVID-19 List,COVID-19 List,COVID-19 List,COVID-19 List,COVID-19 List,COVID-19 List,COVID-19 List,False,Myles Gaskin,True,22,12
2020.0,2020-12-26,15.0,16.0,23.315,MIA,LVR,W 26-25,False,14,87,6.21,0,5,5,82,16.40,2,100.0%,16.40,0,0,,0,2,12,0,0,0,0,0,0,48,76%,0,0%,0,0%,True,Myles Gaskin,True,26,25
2020.0,2021-01-03,16.0,17.0,23.323,MIA,BUF,L 26-56,True,7,20,2.86,1,5,4,57,14.25,0,80.0%,11.40,0,0,,0,1,6,0,0,0,0,0,0,51,61%,0,0%,0,0%,True,Myles Gaskin,False,26,56
2021.0,2021-09-12,1.0,1.0,24.209,MIA,NWE,W 17-16,True,9,49,5.44,0,5,5,27,5.40,0,100.0%,5.40,0,0,,0,0,0,0,0,0,0,0,0,29,54%,0,0%,0,0%,True,Myles Gaskin,True,17,16
2021.0,2021-09-19,2.0,2.0,24.216,MIA,BUF,L 0-35,True,5,25,5.00,0,5,4,21,5.25,0,80.0%,4.20,0,0,,0,0,0,0,0,0,0,0,0,45,61%,0,0%,0,0%,False,Myles Gaskin,False,0,35
2021.0,2021-09-26,3.0,3.0,24.223,MIA,LVR,L 28-31,False,13,65,5.00,0,6,3,9,3.00,0,50.0%,1.50,0,0,,0,0,0,0,0,0,0,0,0,43,52%,0,0%,0,0%,True,Myles Gaskin,False,28,31
2021.0,2021-10-03,4.0,4.0,24.23,MIA,IND,L 17-27,False,2,3,1.50,0,0,0,0,,0,0.0%,,0,0,,0,0,0,0,0,0,0,0,0,12,23%,0,0%,0,0%,False,Myles Gaskin,False,17,27
2021.0,2021-10-10,5.0,5.0,24.237,MIA,TAM,L 17-45,True,5,25,5.00,0,10,10,74,7.40,2,100.0%,7.40,0,0,,0,2,12,0,0,0,0,0,0,37,69%,0,0%,0,0%,True,Myles Gaskin,False,17,45
2021.0,2021-10-17,6.0,6.0,24.244,MIA,JAX,L 20-23,True,5,9,1.80,0,6,2,5,2.50,0,33.3%,0.83,0,0,,0,0,0,1,0,0,1,0,0,25,36%,0,0%,0,0%,True,Myles Gaskin,False,20,23
2021.0,2021-10-24,7.0,7.0,24.251,MIA,ATL,L 28-30,False,15,67,4.47,0,4,4,10,2.50,1,100.0%,2.50,2,29,14.50,0,1,6,0,0,0,0,16,0,46,63%,0,0%,4,14%,False,Myles Gaskin,False,28,30
2021.0,2021-10-31,8.0,8.0,24.258,MIA,BUF,L 11-26,True,12,36,3.00,0,4,3,19,6.33,0,75.0%,4.75,0,0,,0,0,0,0,0,0,0,0,0,40,58%,0,0%,0,0%,True,Myles Gaskin,False,11,26
2021.0,2021-11-07,9.0,9.0,24.265,MIA,HOU,W 17-9,True,20,34,1.70,1,6,6,23,3.83,0,100.0%,3.83,0,0,,0,1,6,1,1,0,0,0,0,54,72%,0,0%,0,0%,False,Myles Gaskin,True,17,9
2021.0,2021-11-11,10.0,10.0,24.269,MIA,BAL,W 22-10,True,14,31,2.21,0,2,1,14,14.00,0,50.0%,7.00,0,0,,0,0,0,0,0,0,0,0,0,42,61%,0,0%,0,0%,False,Myles Gaskin,True,22,10
2021.0,2021-11-21,11.0,11.0,24.279,MIA,NYJ,W 24-17,True,23,89,3.87,0,4,3,7,2.33,1,75.0%,1.75,0,0,,0,1,6,0,0,0,0,0,0,53,74%,0,0%,0,0%,True,Myles Gaskin,True,24,17
2021.0,2021-11-28,12.0,12.0,24.286,MIA,CAR,W 33-10,True,16,49,3.06,2,2,2,3,1.50,0,100.0%,1.50,0,0,,0,2,12,0,0,0,0,0,0,37,50%,0,0%,0,0%,False,Myles Gaskin,True,33,10
2021.0,2021-12-05,13.0,13.0,24.293,MIA,NYG,W 20-9,True,15,44,2.93,0,2,2,5,2.50,0,100.0%,2.50,0,0,,0,0,0,0,0,0,0,0,0,44,64%,0,0%,0,0%,False,Myles Gaskin,True,20,9
2021.0,2021-12-19,14.0,15.0,24.307,MIA,NYJ,W 31-24,False,10,54,5.40,0,0,0,0,,0,0.0%,,0,0,,0,0,0,0,0,0,0,0,0,26,37%,0,0%,0,0%,False,Myles Gaskin,True,31,24
2021.0,2021-12-27,15.0,16.0,24.315,MIA,NOR,W 20-3,False,3,10,3.33,0,3,1,6,6.00,0,33.3%,2.00,0,0,,0,0,0,0,0,0,0,0,0,20,31%,0,0%,0,0%,True,Myles Gaskin,True,20,3
2021.0,2022-01-02,16.0,17.0,24.321,MIA,TEN,L 3-34,False,5,23,4.60,0,1,0,0,,0,0.0%,0.00,0,0,,0,0,0,0,0,0,0,0,0,15,24%,0,0%,0,0%,True,Myles Gaskin,False,3,34
2021.0,2022-01-09,17.0,18.0,24.328,MIA,NWE,W 33-24,False,1,-1,-1.00,0,3,3,11,3.67,0,100.0%,3.67,0,0,,0,0,0,0,0,0,0,0,0,7,10%,0,0%,0,0%,False,Myles Gaskin,True,33,24
,34 Games,,,,,,18-16-0,False,351,1329,3.79,7,122,97,673,6.94,6,79.5%,5.52,2,29,14.50,0,13,78,4,3,0,1,16,0,,,,,,,False,Myles Gaskin,False,16,0
