Year,Date,G#,Week,Age,Tm,Opp,GS,Receiving_Tgt,Receiving_Rec,Receiving_Yds,Receiving_Y/R,Receiving_TD,Receiving_Ctch%,Receiving_Y/Tgt,Rushing_Att,Rushing_Yds,Rushing_Y/A,Rushing_TD,Kick Returns_Rt,Kick Returns_Yds,Kick Returns_Y/Rt,Kick Returns_TD,Punt Returns_Ret,Punt Returns_Yds,Punt Returns_Y/R,Punt Returns_TD,Scoring_TD,Scoring_Pts,Fumbles_Fmb,Fumbles_FL,Fumbles_FF,Fumbles_FR,Fumbles_Yds,Fumbles_TD,Off. Snaps_Num,Off. Snaps_Pct,Def. Snaps_Num,Def. Snaps_Pct,ST Snaps_Num,ST Snaps_Pct,Away_status,Win,Score,Opp Score,Player
2010,2011-01-02,16,17,22.358,ARI,SFO,True,11,4,23,5.75,0,36.4%,2.09,0,0,,0,5,104,20.80,0,3,17,5.67,0,0,0,1,0,0,0,0,0,,,,,,,True,False,7,38,Andre Roberts
2011,2011-09-11,1,1,23.245,ARI,CAR,True,4,2,21,10.50,0,50.0%,5.25,0,0,,0,0,0,,0,0,0,,0,0,0,0,,0,0,0,0,,,,,,,False,True,28,21,Andre Roberts
2011,2011-09-18,2,2,23.252,ARI,WAS,True,7,3,30,10.00,0,42.9%,4.29,0,0,,0,0,0,,0,0,0,,0,0,0,0,,0,0,0,0,,,,,,,True,False,21,22,Andre Roberts
2011,2011-09-25,3,3,23.259,ARI,SEA,True,6,4,38,9.50,0,66.7%,6.33,0,0,,0,0,0,,0,0,0,,0,0,0,1,0,0,1,0,0,,,,,,,True,False,10,13,Andre Roberts
2011,2011-10-02,4,4,23.266,ARI,NYG,True,0,0,0,,0,0.0%,,0,0,,0,1,21,21.00,0,0,0,,0,0,0,0,,0,1,0,0,,,,,,,False,False,27,31,Andre Roberts
2011,2011-10-09,5,5,23.273,ARI,MIN,True,6,3,36,12.00,0,50.0%,6.00,0,0,,0,0,0,,0,0,0,,0,0,0,0,,0,0,0,0,,,,,,,True,False,10,34,Andre Roberts
2011,2011-10-23,6,7,23.287,ARI,PIT,True,5,1,8,8.00,0,20.0%,1.60,0,0,,0,0,0,,0,0,0,,0,0,0,0,,0,0,0,0,,,,,,,False,False,20,32,Andre Roberts
2011,2011-10-30,7,8,23.294,ARI,BAL,True,3,0,0,,0,0.0%,0.00,0,0,,0,0,0,,0,0,0,,0,0,0,0,,0,0,0,0,,,,,,,True,False,27,30,Andre Roberts
2011,2011-11-06,8,9,23.301,ARI,STL,True,7,5,55,11.00,0,71.4%,7.86,0,0,,0,0,0,,0,0,0,,0,0,0,0,,0,0,0,0,,,,,,,False,True,19,13,Andre Roberts
2011,2011-11-13,9,10,23.308,ARI,PHI,True,7,4,55,13.75,0,57.1%,7.86,1,12,12.00,0,1,12,12.00,0,0,0,,0,0,0,0,,0,0,0,0,,,,,,,True,True,21,17,Andre Roberts
2011,2011-11-20,10,11,23.315,ARI,SFO,True,9,3,51,17.00,0,33.3%,5.67,0,0,,0,0,0,,0,0,0,,0,0,0,0,,0,0,0,0,,,,,,,True,False,7,23,Andre Roberts
2011,2011-11-27,11,12,23.322,ARI,STL,True,5,2,14,7.00,0,40.0%,2.80,0,0,,0,0,0,,0,0,0,,0,0,0,0,,0,0,0,0,,,,,,,True,True,23,20,Andre Roberts
2011,2011-12-04,12,13,23.329,ARI,DAL,True,6,6,111,18.50,0,100.0%,18.50,0,0,,0,0,0,,0,0,0,,0,0,0,0,,0,0,0,0,,,,,,,False,True,19,13,Andre Roberts
2011,2011-12-11,13,14,23.336,ARI,SFO,True,5,2,8,4.00,1,40.0%,1.60,0,0,,0,0,0,,0,0,0,,0,1,6,0,,0,0,0,0,,,,,,,False,True,21,19,Andre Roberts
2011,2011-12-18,14,15,23.343,ARI,CLE,True,10,6,60,10.00,1,60.0%,6.00,1,7,7.00,0,0,0,,0,0,0,,0,1,6,0,,0,0,0,0,,,,,,,False,True,20,17,Andre Roberts
2011,2011-12-24,15,16,23.349,ARI,CIN,True,10,6,75,12.50,0,60.0%,7.50,0,0,,0,0,0,,0,2,-3,-1.50,0,0,0,0,,0,0,0,0,,,,,,,True,False,16,23,Andre Roberts
2011,2012-01-01,16,17,23.357,ARI,SEA,True,8,4,24,6.00,0,50.0%,3.00,1,8,8.00,0,0,0,,0,0,0,,0,0,0,0,,0,0,0,0,,,,,,,False,True,23,20,Andre Roberts
2012,2012-09-09,1,1,24.244,ARI,SEA,True,9,5,54,10.80,1,55.6%,6.00,1,15,15.00,0,0,0,,0,0,0,,0,1,6,0,0,0,0,0,0,51,82%,0,0%,0,0%,False,True,20,16,Andre Roberts
2012,2012-09-16,2,2,24.251,ARI,NWE,True,1,1,2,2.00,1,100.0%,2.00,0,0,,0,0,0,,0,0,0,,0,1,6,0,0,0,0,0,0,54,86%,0,0%,0,0%,True,True,20,18,Andre Roberts
2012,2012-09-23,3,3,24.258,ARI,PHI,True,6,3,55,18.33,0,50.0%,9.17,0,0,,0,0,0,,0,0,0,,0,0,0,0,0,0,0,0,0,46,74%,0,0%,0,0%,False,True,27,6,Andre Roberts
2012,2012-09-30,4,4,24.265,ARI,MIA,True,9,6,118,19.67,2,66.7%,13.11,0,0,,0,0,0,,0,0,0,,0,2,12,0,0,0,0,0,0,68,94%,0,0%,0,0%,False,True,24,21,Andre Roberts
2012,2012-10-04,5,5,24.269,ARI,STL,True,10,5,39,7.80,0,50.0%,3.90,1,3,3.00,0,0,0,,0,0,0,,0,0,0,0,0,0,0,0,0,77,95%,0,0%,2,8%,True,False,3,17,Andre Roberts
2012,2012-10-14,6,6,24.279,ARI,BUF,True,6,2,18,9.00,0,33.3%,3.00,0,0,,0,0,0,,0,0,0,,0,0,0,0,0,0,0,0,0,58,78%,0,0%,0,0%,False,False,16,19,Andre Roberts
2012,2012-10-21,7,7,24.286,ARI,MIN,True,9,7,103,14.71,1,77.8%,11.44,0,0,,0,0,0,,0,0,0,,0,1,6,0,0,0,0,0,0,53,75%,0,0%,0,0%,True,False,14,21,Andre Roberts
2012,2012-10-29,8,8,24.294,ARI,SFO,True,11,7,65,9.29,0,63.6%,5.91,0,0,,0,0,0,,0,0,0,,0,0,0,0,0,0,0,0,0,65,96%,0,0%,0,0%,False,False,3,24,Andre Roberts
2012,2012-11-04,9,9,24.300,ARI,GNB,True,7,4,86,21.50,0,57.1%,12.29,0,0,,0,0,0,,0,0,0,,0,0,0,1,0,0,0,0,0,55,83%,0,0%,0,0%,True,False,17,31,Andre Roberts
2012,2012-11-18,10,11,24.314,ARI,ATL,True,5,1,7,7.00,0,20.0%,1.40,0,0,,0,0,0,,0,1,10,10.00,0,0,0,0,0,0,0,0,0,50,86%,0,0%,1,3%,True,False,19,23,Andre Roberts
2012,2012-11-25,11,12,24.321,ARI,STL,True,13,9,92,10.22,0,69.2%,7.08,1,13,13.00,0,0,0,,0,0,0,,0,0,0,0,0,0,0,0,0,66,84%,0,0%,0,0%,False,False,17,31,Andre Roberts
2012,2012-12-02,12,13,,ARI,NYJ,True,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,True,False,6,7,Andre Roberts
2012,2012-12-09,13,14,24.335,ARI,SEA,True,5,3,36,12.00,0,60.0%,7.20,0,0,,0,0,0,,0,0,0,,0,0,0,0,0,0,0,0,0,44,75%,0,0%,0,0%,True,False,0,58,Andre Roberts
2012,2012-12-16,14,15,24.342,ARI,DET,True,5,3,22,7.33,0,60.0%,4.40,0,0,,0,0,0,,0,1,0,0.00,0,0,0,0,0,0,0,0,0,37,69%,0,0%,1,3%,False,True,38,10,Andre Roberts
2012,2012-12-23,15,16,24.349,ARI,CHI,True,12,5,44,8.80,0,41.7%,3.67,0,0,,0,0,0,,0,0,0,,0,0,0,0,0,0,0,0,0,68,92%,0,0%,0,0%,False,False,13,28,Andre Roberts
2012,2012-12-30,16,17,24.356,ARI,SFO,True,6,3,18,6.00,0,50.0%,3.00,1,-2,-2.00,0,0,0,,0,1,5,5.00,0,0,0,0,0,0,0,0,0,46,84%,0,0%,1,3%,True,False,13,27,Andre Roberts
2013,2013-09-08,1,1,25.242,ARI,STL,False,9,8,97,12.13,0,88.9%,10.78,0,0,,0,0,0,,0,0,0,,0,0,0,0,0,0,0,0,0,51,72%,0,0%,0,0%,True,False,24,27,Andre Roberts
2013,2013-09-15,2,2,25.249,ARI,DET,False,8,3,36,12.00,0,37.5%,4.50,0,0,,0,0,0,,0,0,0,,0,0,0,0,0,0,0,0,0,53,75%,0,0%,0,0%,False,True,25,21,Andre Roberts
2013,2013-09-22,3,3,25.256,ARI,NOR,False,4,1,6,6.00,0,25.0%,1.50,0,0,,0,0,0,,0,0,0,,0,0,0,0,0,0,0,0,0,31,53%,0,0%,0,0%,True,False,7,31,Andre Roberts
2013,2013-09-29,4,4,25.263,ARI,TAM,True,2,1,6,6.00,0,50.0%,3.00,0,0,,0,0,0,,0,0,0,,0,0,0,0,0,0,0,0,0,37,60%,0,0%,0,0%,True,True,13,10,Andre Roberts
2013,2013-10-06,5,5,25.270,ARI,CAR,False,1,0,0,,0,0.0%,0.00,0,0,,0,0,0,,0,0,0,,0,0,0,0,0,0,0,0,0,33,53%,0,0%,0,0%,False,True,22,6,Andre Roberts
2013,2013-10-13,6,6,25.277,ARI,SFO,False,4,1,5,5.00,0,25.0%,1.25,0,0,,0,0,0,,0,0,0,,0,0,0,0,0,0,0,0,0,46,70%,0,0%,0,0%,True,False,20,32,Andre Roberts
2013,2013-10-17,7,7,25.281,ARI,SEA,True,8,5,33,6.60,0,62.5%,4.13,0,0,,0,0,0,,0,0,0,,0,0,0,0,0,0,0,0,0,47,63%,0,0%,1,3%,False,False,22,34,Andre Roberts
2013,2013-10-27,8,8,25.291,ARI,ATL,False,2,1,8,8.00,0,50.0%,4.00,0,0,,0,0,0,,0,0,0,,0,0,0,0,0,0,0,0,0,22,41%,0,0%,0,0%,False,True,27,13,Andre Roberts
2013,2013-11-10,9,10,25.305,ARI,HOU,False,8,5,72,14.40,1,62.5%,9.00,0,0,,0,0,0,,0,0,0,,0,1,6,0,0,0,0,0,0,44,67%,0,0%,0,0%,False,True,27,24,Andre Roberts
2013,2013-11-17,10,11,25.312,ARI,JAX,False,4,3,14,4.67,0,75.0%,3.50,0,0,,0,0,0,,0,0,0,,0,0,0,0,0,0,0,0,0,36,52%,0,0%,0,0%,True,True,27,14,Andre Roberts
2013,2013-11-24,11,12,25.319,ARI,IND,False,5,3,43,14.33,0,60.0%,8.60,0,0,,0,0,0,,0,0,0,,0,0,0,0,0,0,0,0,0,36,48%,0,0%,0,0%,False,True,40,11,Andre Roberts
2013,2013-12-01,12,13,25.326,ARI,PHI,False,8,4,29,7.25,0,50.0%,3.63,0,0,,0,0,0,,0,0,0,,0,0,0,0,0,0,0,0,0,35,49%,0,0%,0,0%,True,False,21,24,Andre Roberts
2013,2013-12-08,13,14,25.333,ARI,STL,False,2,1,8,8.00,0,50.0%,4.00,0,0,,0,0,0,,0,0,0,,0,0,0,0,0,0,0,0,0,40,59%,0,0%,0,0%,False,True,30,10,Andre Roberts
2013,2013-12-15,14,15,25.340,ARI,TEN,False,3,2,15,7.50,0,66.7%,5.00,0,0,,0,0,0,,0,0,0,,0,0,0,0,0,0,0,0,0,41,60%,0,0%,0,0%,True,True,37,34,Andre Roberts
2013,2013-12-22,15,16,25.347,ARI,SEA,False,2,2,25,12.50,0,100.0%,12.50,0,0,,0,0,0,,0,0,0,,0,0,0,0,0,0,0,0,0,21,28%,0,0%,0,0%,True,True,17,10,Andre Roberts
2013,2013-12-29,16,17,25.354,ARI,SFO,False,6,3,74,24.67,1,50.0%,12.33,0,0,,0,0,0,,0,0,0,,0,1,6,0,0,0,0,0,0,32,44%,0,0%,0,0%,False,False,20,23,Andre Roberts
2014,2014-09-07,1,1,26.241,WAS,HOU,False,3,1,22,22.00,0,33.3%,7.33,0,0,,0,2,56,28.00,0,2,36,18.00,0,0,0,0,0,0,0,0,0,49,75%,0,0%,10,45%,True,False,6,17,Andre Roberts
2014,2014-09-14,2,2,26.248,WAS,JAX,False,5,4,57,14.25,0,80.0%,11.40,1,19,19.00,0,0,0,,0,7,59,8.43,0,0,0,0,0,0,0,0,0,65,76%,0,0%,11,33%,False,True,41,10,Andre Roberts
2014,2014-09-21,3,3,26.255,WAS,PHI,False,6,4,38,9.50,0,66.7%,6.33,0,0,,0,2,36,18.00,0,1,6,6.00,0,0,0,0,0,0,0,0,0,46,59%,0,0%,13,34%,True,False,34,37,Andre Roberts
2014,2014-09-25,4,4,26.259,WAS,NYG,True,5,1,18,18.00,1,20.0%,3.60,1,2,2.00,0,2,33,16.50,0,0,0,,0,1,6,0,0,0,0,0,0,39,71%,0,0%,12,43%,False,False,14,45,Andre Roberts
2014,2014-10-06,5,5,26.270,WAS,SEA,False,9,5,29,5.80,1,55.6%,3.22,0,0,,0,0,0,,0,0,0,,0,1,6,0,0,0,0,0,0,35,64%,0,0%,12,36%,False,False,17,27,Andre Roberts
2014,2014-10-12,6,6,26.276,WAS,ARI,True,9,5,55,11.00,0,55.6%,6.11,0,0,,0,1,23,23.00,0,1,12,12.00,0,0,0,1,1,0,0,0,0,49,82%,0,0%,14,41%,True,False,20,30,Andre Roberts
2014,2014-10-19,7,7,26.283,WAS,TEN,False,4,2,18,9.00,0,50.0%,4.50,0,0,,0,2,46,23.00,0,1,1,1.00,0,0,0,0,0,0,0,0,0,40,63%,0,0%,11,41%,False,True,19,17,Andre Roberts
2014,2014-10-27,8,8,26.291,WAS,DAL,False,5,1,11,11.00,0,20.0%,2.20,0,0,,0,0,0,,0,2,39,19.50,0,0,0,0,0,0,0,0,0,50,75%,0,0%,9,35%,True,True,20,17,Andre Roberts
2014,2014-11-02,9,9,26.297,WAS,MIN,False,5,2,18,9.00,0,40.0%,3.60,0,0,,0,2,64,32.00,0,3,1,0.33,0,0,0,1,0,0,1,0,0,44,66%,0,0%,11,39%,True,False,26,29,Andre Roberts
2014,2014-11-16,10,11,26.311,WAS,TAM,False,2,2,21,10.50,0,100.0%,10.50,0,0,,0,5,117,23.40,0,2,7,3.50,0,0,0,1,0,0,1,0,0,39,54%,0,0%,10,42%,False,False,7,27,Andre Roberts
2014,2014-11-23,11,12,26.318,WAS,SFO,True,4,1,7,7.00,0,25.0%,1.75,0,0,,0,2,37,18.50,0,2,11,5.50,0,0,0,0,0,0,0,0,0,36,65%,0,0%,6,22%,True,False,13,17,Andre Roberts
2014,2014-11-30,12,13,26.325,WAS,IND,False,5,2,46,23.00,0,40.0%,9.20,0,0,,0,1,18,18.00,0,2,17,8.50,0,0,0,0,0,0,0,0,0,52,65%,0,0%,11,31%,True,False,27,49,Andre Roberts
2014,2014-12-07,13,14,26.332,WAS,STL,True,2,2,11,5.50,0,100.0%,5.50,0,0,,0,4,91,22.75,0,2,3,1.50,0,0,0,0,0,0,0,0,0,45,80%,0,0%,9,39%,False,False,0,24,Andre Roberts
2014,2014-12-14,14,15,26.339,WAS,NYG,False,4,2,81,40.50,0,50.0%,20.25,0,0,,0,1,33,33.00,0,1,1,1.00,0,0,0,0,0,0,0,0,0,43,61%,0,0%,11,39%,True,False,13,24,Andre Roberts
2014,2014-12-20,15,16,26.345,WAS,PHI,False,2,1,14,14.00,0,50.0%,7.00,0,0,,0,4,95,23.75,0,0,0,,0,0,0,1,1,0,0,0,0,18,32%,0,0%,7,26%,False,True,27,24,Andre Roberts
2014,2014-12-28,16,17,26.353,WAS,DAL,False,3,1,7,7.00,0,33.3%,2.33,0,0,,0,2,61,30.50,0,2,15,7.50,0,0,0,0,0,0,0,0,0,46,67%,0,0%,13,41%,False,False,17,44,Andre Roberts
2015,2015-09-13,1,1,27.247,WAS,MIA,False,4,3,36,12.00,0,75.0%,9.00,0,0,,0,0,0,,0,0,0,,0,0,0,0,0,0,0,0,0,54,71%,0,0%,0,0%,False,False,10,17,Andre Roberts
2015,2015-09-20,2,2,27.254,WAS,STL,False,1,1,0,0.00,0,100.0%,0.00,0,0,,0,0,0,,0,0,0,,0,0,0,0,0,0,0,0,0,44,61%,0,0%,0,0%,False,True,24,10,Andre Roberts
2015,2015-09-24,3,3,27.258,WAS,NYG,False,3,1,18,18.00,0,33.3%,6.00,0,0,,0,0,0,,0,0,0,,0,0,0,0,0,0,0,0,0,54,71%,0,0%,0,0%,True,False,21,32,Andre Roberts
2015,2015-10-04,4,4,,WAS,PHI,True,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,False,True,23,20,Andre Roberts
2015,2015-10-11,5,5,27.275,WAS,ATL,False,0,0,0,,0,0.0%,,0,0,,0,0,0,,0,0,0,,0,0,0,0,0,0,0,0,0,9,15%,0,0%,0,0%,True,False,19,25,Andre Roberts
2015,2015-10-18,6,6,27.282,WAS,NYJ,False,4,1,6,6.00,0,25.0%,1.50,0,0,,0,0,0,,0,0,0,,0,0,0,0,0,0,0,0,0,32,51%,0,0%,0,0%,True,False,20,34,Andre Roberts
2015,2015-10-25,7,7,27.289,WAS,TAM,False,6,3,49,16.33,0,50.0%,8.17,0,0,,0,0,0,,0,0,0,,0,0,0,0,0,0,0,0,0,30,47%,0,0%,0,0%,False,True,31,30,Andre Roberts
2015,2015-11-08,8,9,27.303,WAS,NWE,False,2,2,26,13.00,0,100.0%,13.00,0,0,,0,2,30,15.00,0,0,0,,0,0,0,0,0,0,0,0,0,9,16%,0,0%,5,23%,True,False,10,27,Andre Roberts
2015,2015-11-15,9,10,,WAS,NOR,True,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,False,True,47,14,Andre Roberts
2015,2015-11-22,10,11,27.317,WAS,CAR,False,0,0,0,,0,0.0%,,0,0,,0,4,177,44.25,1,0,0,,0,1,6,0,0,0,0,0,0,18,38%,0,0%,9,28%,True,False,16,44,Andre Roberts
2015,2015-11-29,11,12,27.324,WAS,NYG,False,1,0,0,,0,0.0%,0.00,0,0,,0,1,24,24.00,0,0,0,,0,0,0,0,0,0,0,0,0,7,10%,0,0%,1,4%,False,True,20,14,Andre Roberts
2015,2015-12-07,12,13,,WAS,DAL,True,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,False,False,16,19,Andre Roberts
2015,2015-12-13,13,14,,WAS,CHI,True,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,True,True,24,21,Andre Roberts
2015,2015-12-20,14,15,,WAS,BUF,True,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,False,True,35,25,Andre Roberts
2015,2015-12-26,15,16,,WAS,PHI,True,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,True,True,38,24,Andre Roberts
2015,2016-01-03,16,17,,WAS,DAL,True,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,True,True,34,23,Andre Roberts
2016,2016-09-11,1,1,28.246,DET,IND,False,1,1,8,8.00,0,100.0%,8.00,0,0,,0,1,22,22.00,0,1,-1,-1.00,0,0,0,0,0,0,0,0,0,2,3%,0,0%,10,30%,True,True,39,35,Andre Roberts
2016,2016-09-18,2,2,28.253,DET,TEN,False,0,0,0,,0,0.0%,,0,0,,0,1,10,10.00,0,2,23,11.50,0,0,0,0,0,0,0,0,0,9,11%,0,0%,7,30%,False,False,15,16,Andre Roberts
2016,2016-09-25,3,3,28.260,DET,GNB,False,1,0,0,,0,0.0%,0.00,0,0,,0,3,68,22.67,0,2,16,8.00,0,0,0,0,0,0,0,0,0,10,15%,0,0%,8,28%,True,False,27,34,Andre Roberts
2016,2016-10-02,4,4,28.267,DET,CHI,False,1,1,8,8.00,0,100.0%,8.00,0,0,,0,3,71,23.67,0,2,100,50.00,1,1,6,0,0,0,0,0,0,27,43%,0,0%,8,35%,True,False,14,17,Andre Roberts
2016,2016-10-09,5,5,28.274,DET,PHI,False,1,0,0,,0,0.0%,0.00,0,0,,0,2,33,16.50,0,0,0,,0,0,0,0,0,0,0,0,0,18,30%,0,0%,7,29%,False,True,24,23,Andre Roberts
2016,2016-10-16,6,6,28.281,DET,LAR,False,2,2,13,6.50,1,100.0%,6.50,0,0,,0,2,44,22.00,0,1,4,4.00,0,1,6,0,0,0,0,0,0,11,18%,0,0%,7,29%,False,True,31,28,Andre Roberts
2016,2016-10-23,7,7,28.288,DET,WAS,False,2,1,20,20.00,0,50.0%,10.00,0,0,,0,0,0,,0,0,0,,0,0,0,0,0,0,0,0,0,20,38%,0,0%,5,23%,False,True,20,17,Andre Roberts
2016,2016-10-30,8,8,28.295,DET,HOU,False,0,0,0,,0,0.0%,,0,0,,0,5,134,26.80,0,3,5,1.67,0,0,0,0,0,0,0,0,0,4,7%,0,0%,9,35%,True,False,13,20,Andre Roberts
2016,2016-11-06,9,9,28.302,DET,MIN,False,1,1,27,27.00,0,100.0%,27.00,0,0,,0,3,50,16.67,0,0,0,,0,0,0,0,0,0,0,0,0,20,30%,0,0%,9,35%,True,True,22,16,Andre Roberts
2016,2016-11-20,10,11,28.316,DET,JAX,False,1,1,44,44.00,0,100.0%,44.00,0,0,,0,0,0,,0,2,55,27.50,1,1,6,1,1,0,0,0,0,13,23%,0,0%,11,34%,False,True,26,19,Andre Roberts
