Year,Date,G#,Week,Age,Tm,Unnamed: 7_level_1,Opp,Result,GS,Rushing_Att,Rushing_Yds,Rushing_Y/A,Rushing_TD,Receiving_Tgt,Receiving_Rec,Receiving_Yds,Receiving_Y/R,Receiving_TD,Receiving_Ctch%,Receiving_Y/Tgt,Scoring_2PM,Scoring_TD,Scoring_Pts,Fumbles_Fmb,Fumbles_FL,Fumbles_FF,Fumbles_FR,Fumbles_Yds,Fumbles_TD,Off. Snaps_Num,Off. Snaps_Pct,Def. Snaps_Num,Def. Snaps_Pct,ST Snaps_Num,ST Snaps_Pct,Away_status,Player
2017,2017-12-17,14,15,23.136,LAR,@,SEA,W 42-7,True,21,152,7.24,3,3,3,28,9.33,1,100.0%,9.33,,4,24,0,0,0,0,0,0,43,63%,0,0%,0,0%,True,Todd Gurley
2017,2017-12-24,15,16,23.143,LAR,@,TEN,W 27-23,True,22,118,5.36,0,13,10,158,15.80,2,76.9%,12.15,,2,12,0,0,0,0,0,0,62,93%,0,0%,0,0%,True,Todd Gurley
2017,2017-12-31,16,17,,LAR,,SFO,L 13-34,True,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,False,Todd Gurley
2018,2018-09-10,1,1,24.038,LAR,@,OAK,W 33-13,True,20,108,5.40,0,5,3,39,13.00,1,60.0%,7.80,,1,6,0,0,0,0,0,0,59,94%,0,0%,0,0%,True,Todd Gurley
2018,2018-09-16,2,2,24.044,LAR,,ARI,W 34-0,True,19,42,2.21,3,3,3,31,10.33,0,100.0%,10.33,2,3,22,0,0,0,0,0,0,49,68%,0,0%,0,0%,False,Todd Gurley
2018,2018-09-23,3,3,24.051,LAR,,LAC,W 35-23,True,23,105,4.57,1,6,5,51,10.20,0,83.3%,8.50,,1,6,1,1,0,0,0,0,64,83%,0,0%,0,0%,False,Todd Gurley
2018,2018-09-27,4,4,24.055,LAR,,MIN,W 38-31,True,17,83,4.88,0,6,4,73,18.25,1,66.7%,12.17,,1,6,0,0,0,0,0,0,53,96%,0,0%,0,0%,False,Todd Gurley
2018,2018-10-07,5,5,24.065,LAR,@,SEA,W 33-31,True,22,77,3.50,3,5,4,36,9.00,0,80.0%,7.20,,3,18,0,0,0,0,0,0,66,100%,0,0%,0,0%,True,Todd Gurley
2018,2018-10-14,6,6,24.072,LAR,@,DEN,W 23-20,True,28,208,7.43,2,5,2,17,8.50,0,40.0%,3.40,,2,12,0,0,0,0,0,0,58,78%,0,0%,0,0%,True,Todd Gurley
2018,2018-10-21,7,7,24.079,LAR,@,SFO,W 39-10,True,15,63,4.20,2,5,4,23,5.75,1,80.0%,4.60,,3,18,0,0,0,0,0,0,36,59%,0,0%,0,0%,True,Todd Gurley
2018,2018-10-28,8,8,24.086,LAR,,GNB,W 29-27,True,25,114,4.56,0,7,6,81,13.50,1,85.7%,11.57,1,1,8,0,0,0,0,0,0,70,90%,0,0%,0,0%,False,Todd Gurley
2018,2018-11-04,9,9,24.093,LAR,@,NOR,L 35-45,True,13,68,5.23,1,7,6,11,1.83,0,85.7%,1.57,,1,6,0,0,0,0,0,0,54,90%,0,0%,0,0%,True,Todd Gurley
2018,2018-11-11,10,10,24.100,LAR,,SEA,W 36-31,True,16,120,7.50,1,4,3,40,13.33,0,75.0%,10.00,,1,6,0,0,0,0,0,0,58,89%,0,0%,0,0%,False,Todd Gurley
2018,2018-11-19,11,11,24.108,LAR,,KAN,W 54-51,True,12,55,4.58,0,3,3,39,13.00,0,100.0%,13.00,,0,0,0,0,0,0,0,0,68,85%,0,0%,0,0%,False,Todd Gurley
2018,2018-12-02,12,13,24.121,LAR,@,DET,W 30-16,True,23,132,5.74,2,5,3,33,11.00,0,60.0%,6.60,,2,12,0,0,0,0,0,0,65,94%,0,0%,0,0%,True,Todd Gurley
2018,2018-12-09,13,14,24.128,LAR,@,CHI,L 6-15,True,11,28,2.55,0,7,3,30,10.00,0,42.9%,4.29,,0,0,0,0,0,0,0,0,62,98%,0,0%,0,0%,True,Todd Gurley
2018,2018-12-16,14,15,24.135,LAR,,PHI,L 23-30,True,12,48,4.00,2,13,10,76,7.60,0,76.9%,5.85,,2,12,0,0,0,0,0,0,63,83%,0,0%,0,0%,False,Todd Gurley
2018,2018-12-23,15,16,,LAR,@,ARI,W 31-9,True,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,True,Todd Gurley
2018,2018-12-30,16,17,,LAR,,SFO,W 48-32,True,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,False,Todd Gurley
2019,2019-09-08,1,1,25.036,LAR,@,CAR,W 30-27,True,14,97,6.93,0,1,1,4,4.00,0,100.0%,4.00,,0,0,0,0,0,0,0,0,53,70%,0,0%,0,0%,True,Todd Gurley
2019,2019-09-15,2,2,25.043,LAR,,NOR,W 27-9,True,16,63,3.94,1,4,3,4,1.33,0,75.0%,1.00,,1,6,0,0,0,0,0,0,42,63%,0,0%,0,0%,False,Todd Gurley
2019,2019-09-22,3,3,25.050,LAR,@,CLE,W 20-13,True,14,43,3.07,0,1,0,0,,0,0.0%,0.00,,0,0,0,0,0,0,0,0,47,73%,0,0%,0,0%,True,Todd Gurley
2019,2019-09-29,4,4,25.057,LAR,,TAM,L 40-55,True,5,16,3.20,2,11,7,54,7.71,0,63.6%,4.91,,2,12,0,0,0,0,0,0,67,75%,0,0%,0,0%,False,Todd Gurley
2019,2019-10-03,5,5,25.061,LAR,@,SEA,L 29-30,True,15,51,3.40,2,5,3,6,2.00,0,60.0%,1.20,,2,12,1,1,0,0,0,0,65,93%,0,0%,0,0%,True,Todd Gurley
2019,2019-10-13,6,6,,LAR,,SFO,L 7-20,True,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,False,Todd Gurley
2019,2019-10-20,7,7,25.078,LAR,@,ATL,W 37-10,True,18,41,2.28,0,1,1,13,13.00,1,100.0%,13.00,,1,6,0,0,0,0,0,0,46,61%,0,0%,0,0%,True,Todd Gurley
2019,2019-10-27,8,8,25.085,LAR,,CIN,W 24-10,True,10,44,4.40,1,1,0,0,,0,0.0%,0.00,,1,6,0,0,0,0,0,0,32,53%,0,0%,0,0%,False,Todd Gurley
2019,2019-11-10,9,10,25.099,LAR,@,PIT,L 12-17,True,12,73,6.08,0,4,0,0,,0,0.0%,0.00,,0,0,1,0,0,0,0,0,55,73%,0,0%,0,0%,True,Todd Gurley
2019,2019-11-17,10,11,25.106,LAR,,CHI,W 17-7,True,25,97,3.88,1,3,3,36,12.00,0,100.0%,12.00,,1,6,1,1,0,0,0,0,41,76%,0,0%,0,0%,False,Todd Gurley
2019,2019-11-25,11,12,25.114,LAR,,BAL,L 6-45,True,6,22,3.67,0,3,3,-3,-1.00,0,100.0%,-1.00,,0,0,0,0,0,0,0,0,50,96%,0,0%,0,0%,False,Todd Gurley
2019,2019-12-01,12,13,25.120,LAR,@,ARI,W 34-7,True,19,95,5.00,1,1,1,20,20.00,0,100.0%,20.00,,1,6,0,0,0,0,0,0,54,68%,0,0%,0,0%,True,Todd Gurley
2019,2019-12-08,13,14,25.127,LAR,,SEA,W 28-12,True,23,79,3.43,1,4,4,34,8.50,0,100.0%,8.50,,1,6,0,0,0,0,0,0,54,79%,0,0%,0,0%,False,Todd Gurley
2019,2019-12-15,14,15,25.134,LAR,@,DAL,L 21-44,True,11,20,1.82,1,6,3,18,6.00,1,50.0%,3.00,1,2,14,0,0,0,0,0,0,71,96%,0,0%,0,0%,True,Todd Gurley
2019,2019-12-21,15,16,25.140,LAR,@,SFO,L 31-34,True,15,48,3.20,2,2,0,0,,0,0.0%,0.00,,2,12,0,0,0,0,0,0,54,77%,0,0%,0,0%,True,Todd Gurley
2019,2019-12-29,16,17,25.148,LAR,,ARI,W 31-24,True,20,68,3.40,0,2,2,21,10.50,0,100.0%,10.50,,0,0,0,0,0,0,0,0,56,68%,0,0%,0,0%,False,Todd Gurley
2020,2020-09-13,1,1,26.041,ATL,,SEA,L 25-38,True,14,56,4.00,1,5,2,1,0.50,0,40.0%,0.20,,1,6,0,0,0,0,0,0,36,45%,0,0%,0,0%,False,Todd Gurley
2020,2020-09-20,2,2,26.048,ATL,@,DAL,L 39-40,True,21,61,2.90,0,0,0,0,,0,0.0%,,,0,0,0,0,0,0,0,0,48,64%,0,0%,0,0%,True,Todd Gurley
2020,2020-09-27,3,3,26.055,ATL,,CHI,L 26-30,True,14,80,5.71,1,2,1,2,2.00,0,50.0%,1.00,,1,6,1,0,0,0,0,0,35,51%,0,0%,0,0%,False,Todd Gurley
2020,2020-10-05,4,4,26.063,ATL,@,GNB,L 16-30,True,16,57,3.56,2,1,1,6,6.00,0,100.0%,6.00,,2,12,0,0,0,0,0,0,38,54%,0,0%,0,0%,True,Todd Gurley
2020,2020-10-11,5,5,26.069,ATL,,CAR,L 16-23,True,14,121,8.64,1,5,4,29,7.25,0,80.0%,5.80,,1,6,0,0,0,0,0,0,36,55%,0,0%,0,0%,False,Todd Gurley
2020,2020-10-18,6,6,26.076,ATL,@,MIN,W 40-23,True,20,47,2.35,0,4,3,20,6.67,0,75.0%,5.00,,0,0,0,0,0,0,0,0,46,58%,0,0%,0,0%,True,Todd Gurley
2020,2020-10-25,7,7,26.083,ATL,,DET,L 22-23,True,23,63,2.74,2,3,2,19,9.50,0,66.7%,6.33,,2,12,1,0,0,1,0,0,53,71%,0,0%,0,0%,False,Todd Gurley
2020,2020-10-29,8,8,26.087,ATL,@,CAR,W 25-17,True,18,46,2.56,1,0,0,0,,0,0.0%,,,1,6,0,0,0,0,0,0,36,51%,0,0%,0,0%,True,Todd Gurley
2020,2020-11-08,9,9,26.097,ATL,,DEN,W 34-27,True,19,53,2.79,1,2,2,2,1.00,0,100.0%,1.00,,1,6,0,0,0,0,0,0,44,62%,0,0%,0,0%,False,Todd Gurley
2020,2020-11-22,10,11,26.111,ATL,@,NOR,L 9-24,True,8,26,3.25,0,2,1,3,3.00,0,50.0%,1.50,,0,0,0,0,0,0,0,0,23,37%,0,0%,0,0%,True,Todd Gurley
2020,2020-11-29,11,12,,ATL,,LVR,W 43-6,True,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,False,Todd Gurley
2020,2020-12-06,12,13,26.125,ATL,,NOR,L 16-21,True,8,16,2.00,0,1,1,4,4.00,0,100.0%,4.00,,0,0,0,0,0,0,0,0,22,33%,0,0%,0,0%,False,Todd Gurley
2020,2020-12-13,13,14,26.132,ATL,@,LAC,L 17-20,True,6,19,3.17,0,3,2,12,6.00,0,66.7%,4.00,,0,0,0,0,0,0,0,0,19,33%,0,0%,0,0%,True,Todd Gurley
2020,2020-12-20,14,15,26.139,ATL,,TAM,L 27-31,True,1,-1,-1.00,0,2,2,15,7.50,0,100.0%,7.50,,0,0,0,0,0,0,0,0,16,25%,0,0%,0,0%,False,Todd Gurley
2020,2020-12-27,15,16,26.146,ATL,@,KAN,L 14-17,True,4,16,4.00,0,3,3,34,11.33,0,100.0%,11.33,,0,0,0,0,0,0,0,0,27,40%,0,0%,0,0%,True,Todd Gurley
2020,2021-01-03,16,17,26.153,ATL,@,TAM,L 27-44,True,9,18,2.00,0,2,1,17,17.00,0,50.0%,8.50,,0,0,0,0,0,1,0,0,28,39%,0,0%,0,0%,True,Todd Gurley
,88 Games,,,,,,,44-44-0,False,1460,6082,4.17,67,336,243,2254,9.28,12,72.3%,6.71,4,79,482,16,7,0,4,0,0,,,,,,,False,Todd Gurley
