Year,Date,G#,Week,Age,Tm,Opp,Result,GS,Rushing_Att,Rushing_Yds,Rushing_Y/A,Rushing_TD,Receiving_Tgt,Receiving_Rec,Receiving_Yds,Receiving_Y/R,Receiving_TD,Receiving_Ctch%,Receiving_Y/Tgt,Scoring_TD,Scoring_Pts,Sk,Tackles_Solo,Tackles_Ast,Tackles_Comb,Tackles_TFL,Tackles_QBHits,Fumbles_Fmb,Fumbles_FL,Fumbles_FF,Fumbles_FR,Fumbles_Yds,Fumbles_TD,Off. Snaps_Num,Off. Snaps_Pct,Def. Snaps_Num,Def. Snaps_Pct,ST Snaps_Num,ST Snaps_Pct,Away_status,Player,Win,Score,Opp Score
2018.0,2018-11-11,9.0,10.0,,ATL,CLE,L 16-28,True,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,True,Devonta Freeman,False,16,28
2018.0,2018-11-18,10.0,11.0,,ATL,DAL,L 19-22,True,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,False,Devonta Freeman,False,19,22
2018.0,2018-11-22,11.0,12.0,,ATL,NOR,L 17-31,True,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,True,Devonta Freeman,False,17,31
2018.0,2018-12-02,12.0,13.0,,ATL,BAL,L 16-26,True,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,False,Devonta Freeman,False,16,26
2018.0,2018-12-09,13.0,14.0,,ATL,GNB,L 20-34,True,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,True,Devonta Freeman,False,20,34
2018.0,2018-12-16,14.0,15.0,,ATL,ARI,W 40-14,True,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,False,Devonta Freeman,True,40,14
2018.0,2018-12-23,15.0,16.0,,ATL,CAR,W 24-10,True,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,True,Devonta Freeman,True,24,10
2018.0,2018-12-30,16.0,17.0,,ATL,TAM,W 34-32,True,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,True,Devonta Freeman,True,34,32
2019.0,2019-09-08,1.0,1.0,27.177,ATL,MIN,L 12-28,True,8,19,2.38,0,4,3,12,4.00,0,75.0%,3.00,0,0,0.0,0,0,0,0,0,1,1,0,0,0,0,36,49%,0,0%,0,0%,True,Devonta Freeman,False,12,28
2019.0,2019-09-15,2.0,2.0,27.184,ATL,PHI,W 24-20,True,11,22,2.00,0,4,3,42,14.00,0,75.0%,10.50,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,40,63%,0,0%,0,0%,False,Devonta Freeman,True,24,20
2019.0,2019-09-22,3.0,3.0,27.191,ATL,IND,L 24-27,True,16,88,5.50,0,4,3,7,2.33,0,75.0%,1.75,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,54,90%,0,0%,0,0%,True,Devonta Freeman,False,24,27
2019.0,2019-09-29,4.0,4.0,27.198,ATL,TEN,L 10-24,True,12,28,2.33,0,9,8,72,9.00,0,88.9%,8.00,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,49,62%,0,0%,0,0%,False,Devonta Freeman,False,10,24
2019.0,2019-10-06,5.0,5.0,27.205,ATL,HOU,L 32-53,True,11,30,2.73,0,5,5,40,8.00,1,100.0%,8.00,1,6,0.0,0,0,0,0,0,0,0,0,0,0,0,40,55%,0,0%,0,0%,True,Devonta Freeman,False,32,53
2019.0,2019-10-13,6.0,6.0,27.212,ATL,ARI,L 33-34,True,19,88,4.63,0,3,3,30,10.00,2,100.0%,10.00,2,12,0.0,0,0,0,0,0,0,0,0,0,0,0,48,72%,0,0%,0,0%,True,Devonta Freeman,False,33,34
2019.0,2019-10-20,7.0,7.0,27.219,ATL,LAR,L 10-37,True,7,19,2.71,0,3,2,6,3.00,0,66.7%,2.00,0,0,0.0,0,0,0,0,0,1,0,0,1,0,0,31,56%,0,0%,0,0%,False,Devonta Freeman,False,10,37
2019.0,2019-10-27,8.0,8.0,27.226,ATL,SEA,L 20-27,True,13,39,3.00,0,8,8,63,7.88,0,100.0%,7.88,0,0,0.0,0,0,0,0,0,1,1,0,0,0,0,60,79%,0,0%,0,0%,False,Devonta Freeman,False,20,27
2019.0,2019-11-10,9.0,10.0,27.24,ATL,NOR,W 26-9,True,10,38,3.80,0,4,3,10,3.33,0,75.0%,2.50,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,30,39%,0,0%,0,0%,True,Devonta Freeman,True,26,9
2019.0,2019-11-17,10.0,11.0,,ATL,CAR,W 29-3,True,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,True,Devonta Freeman,True,29,3
2019.0,2019-11-24,11.0,12.0,,ATL,TAM,L 22-35,True,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,False,Devonta Freeman,False,22,35
2019.0,2019-11-28,12.0,13.0,27.258,ATL,NOR,L 18-26,True,17,51,3.00,0,5,4,13,3.25,0,80.0%,2.60,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,60,66%,0,0%,0,0%,False,Devonta Freeman,False,18,26
2019.0,2019-12-08,13.0,14.0,27.268,ATL,CAR,W 40-20,True,17,84,4.94,1,4,4,10,2.50,0,100.0%,2.50,1,6,0.0,0,0,0,0,0,0,0,0,0,0,0,45,65%,0,0%,0,0%,False,Devonta Freeman,True,40,20
2019.0,2019-12-15,14.0,15.0,27.275,ATL,SFO,W 29-22,True,12,39,3.25,0,3,2,16,8.00,0,66.7%,5.33,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,53,79%,0,0%,0,0%,True,Devonta Freeman,True,29,22
2019.0,2019-12-22,15.0,16.0,27.282,ATL,JAX,W 24-12,True,13,53,4.08,1,10,9,74,8.22,1,90.0%,7.40,2,12,0.0,0,0,0,0,0,0,0,0,0,0,0,58,77%,0,0%,0,0%,False,Devonta Freeman,True,24,12
2019.0,2019-12-29,16.0,17.0,27.289,ATL,TAM,W 28-22,True,18,58,3.22,0,4,2,15,7.50,0,50.0%,3.75,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,54,61%,0,0%,0,0%,True,Devonta Freeman,True,28,22
2020.0,2020-09-27,3.0,3.0,28.196,NYG,SFO,L 9-36,False,5,10,2.00,0,0,0,0,,0,0.0%,,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,15,29%,0,0%,0,0%,False,Devonta Freeman,False,9,36
2020.0,2020-10-04,4.0,4.0,28.203,NYG,LAR,L 9-17,True,11,33,3.00,0,4,4,35,8.75,0,100.0%,8.75,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,37,54%,0,0%,0,0%,True,Devonta Freeman,False,9,17
2020.0,2020-10-11,5.0,5.0,28.21,NYG,DAL,L 34-37,True,17,60,3.53,1,3,2,27,13.50,0,66.7%,9.00,1,6,0.0,0,0,0,0,0,0,0,0,0,0,0,37,54%,0,0%,0,0%,True,Devonta Freeman,False,34,37
2020.0,2020-10-18,6.0,6.0,28.217,NYG,WAS,W 20-19,True,18,61,3.39,0,2,1,-4,-4.00,0,50.0%,-2.00,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,35,73%,0,0%,0,0%,False,Devonta Freeman,True,20,19
2020.0,2020-10-22,7.0,7.0,28.221,NYG,PHI,L 21-22,True,3,8,2.67,0,1,0,0,,0,0.0%,0.00,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,12,20%,0,0%,0,0%,True,Devonta Freeman,False,21,22
2020.0,2020-11-02,8.0,8.0,,NYG,TAM,L 23-25,True,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,False,Devonta Freeman,False,23,25
2020.0,2020-11-08,9.0,9.0,,NYG,WAS,W 23-20,True,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,True,Devonta Freeman,True,23,20
2020.0,2020-11-15,10.0,10.0,,NYG,PHI,W 27-17,True,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,False,Devonta Freeman,True,27,17
2020.0,2020-11-29,11.0,12.0,,NYG,CIN,W 19-17,True,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,True,Devonta Freeman,True,19,17
2020.0,2020-12-06,12.0,13.0,,NYG,SEA,W 17-12,True,COVID-19 List,COVID-19 List,COVID-19 List,COVID-19 List,COVID-19 List,COVID-19 List,COVID-19 List,COVID-19 List,COVID-19 List,COVID-19 List,COVID-19 List,COVID-19 List,COVID-19 List,COVID-19 List,COVID-19 List,COVID-19 List,COVID-19 List,COVID-19 List,COVID-19 List,COVID-19 List,COVID-19 List,COVID-19 List,COVID-19 List,COVID-19 List,COVID-19 List,COVID-19 List,COVID-19 List,COVID-19 List,COVID-19 List,COVID-19 List,COVID-19 List,True,Devonta Freeman,True,17,12
2020.0,2020-12-13,13.0,14.0,,NYG,ARI,L 7-26,True,COVID-19 List,COVID-19 List,COVID-19 List,COVID-19 List,COVID-19 List,COVID-19 List,COVID-19 List,COVID-19 List,COVID-19 List,COVID-19 List,COVID-19 List,COVID-19 List,COVID-19 List,COVID-19 List,COVID-19 List,COVID-19 List,COVID-19 List,COVID-19 List,COVID-19 List,COVID-19 List,COVID-19 List,COVID-19 List,COVID-19 List,COVID-19 List,COVID-19 List,COVID-19 List,COVID-19 List,COVID-19 List,COVID-19 List,COVID-19 List,COVID-19 List,False,Devonta Freeman,False,7,26
2020.0,2020-12-20,14.0,15.0,,NYG,CLE,L 6-20,True,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,False,Devonta Freeman,False,6,20
2020.0,2020-12-27,15.0,16.0,,NYG,BAL,L 13-27,True,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,True,Devonta Freeman,False,13,27
2020.0,2021-01-03,16.0,17.0,,NYG,DAL,W 23-19,True,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,False,Devonta Freeman,True,23,19
2021.0,2021-09-13,1.0,1.0,,BAL,LVR,L 27-33,True,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,True,Devonta Freeman,False,27,33
2021.0,2021-09-19,2.0,2.0,29.188,BAL,KAN,W 36-35,False,2,29,14.50,0,0,0,0,,0,0.0%,,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,10,13%,0,0%,0,0%,False,Devonta Freeman,True,36,35
2021.0,2021-09-26,3.0,3.0,29.195,BAL,DET,W 19-17,False,3,8,2.67,0,0,0,0,,0,0.0%,,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,9,16%,0,0%,0,0%,True,Devonta Freeman,True,19,17
2021.0,2021-10-03,4.0,4.0,29.202,BAL,DEN,W 23-7,False,1,4,4.00,0,0,0,0,,0,0.0%,,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,6,8%,0,0%,0,0%,True,Devonta Freeman,True,23,7
2021.0,2021-10-11,5.0,5.0,29.21,BAL,IND,W 31-25,False,1,1,1.00,0,4,3,34,11.33,0,75.0%,8.50,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,20,27%,0,0%,0,0%,False,Devonta Freeman,True,31,25
2021.0,2021-10-17,6.0,6.0,29.216,BAL,LAC,W 34-6,False,9,53,5.89,1,2,0,0,,0,0.0%,0.00,1,6,0.0,0,0,0,0,0,0,0,0,0,0,0,21,30%,0,0%,0,0%,False,Devonta Freeman,True,34,6
2021.0,2021-10-24,7.0,7.0,29.223,BAL,CIN,L 17-41,True,4,14,3.50,1,3,3,25,8.33,0,100.0%,8.33,1,6,0.0,0,0,0,0,0,0,0,0,0,0,0,29,40%,0,0%,0,0%,False,Devonta Freeman,False,17,41
2021.0,2021-11-07,8.0,9.0,29.237,BAL,MIN,W 34-31,True,13,79,6.08,0,3,2,4,2.00,1,66.7%,1.33,1,6,0.0,1,0,1,0,0,0,0,0,0,0,0,57,58%,0,0%,0,0%,False,Devonta Freeman,True,34,31
2021.0,2021-11-11,9.0,10.0,29.241,BAL,MIA,L 10-22,True,10,35,3.50,0,4,3,23,7.67,0,75.0%,5.75,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,42,58%,0,0%,0,0%,True,Devonta Freeman,False,10,22
2021.0,2021-11-21,10.0,11.0,29.251,BAL,CHI,W 16-13,True,16,49,3.06,1,6,6,31,5.17,0,100.0%,5.17,1,6,0.0,0,0,0,0,0,0,0,0,0,0,0,47,58%,0,0%,0,0%,True,Devonta Freeman,True,16,13
2021.0,2021-11-28,11.0,12.0,29.258,BAL,CLE,W 16-10,False,16,52,3.25,0,1,1,8,8.00,0,100.0%,8.00,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,40,49%,0,0%,0,0%,False,Devonta Freeman,True,16,10
2021.0,2021-12-05,12.0,13.0,29.265,BAL,PIT,L 19-20,True,14,52,3.71,1,8,5,45,9.00,0,62.5%,5.63,1,6,0.0,0,0,0,0,0,0,0,0,0,0,0,51,69%,0,0%,0,0%,True,Devonta Freeman,False,19,20
2021.0,2021-12-12,13.0,14.0,29.272,BAL,CLE,L 22-24,True,13,64,4.92,0,5,5,8,1.60,0,100.0%,1.60,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,49,66%,0,0%,0,0%,True,Devonta Freeman,False,22,24
2021.0,2021-12-19,14.0,15.0,29.279,BAL,GNB,L 30-31,False,6,22,3.67,0,1,1,2,2.00,0,100.0%,2.00,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,39,56%,0,0%,0,0%,False,Devonta Freeman,False,30,31
2021.0,2021-12-26,15.0,16.0,29.286,BAL,CIN,L 21-41,True,6,17,2.83,1,2,2,3,1.50,0,100.0%,1.50,1,6,0.0,0,0,0,0,0,0,0,0,0,0,0,33,56%,0,0%,0,0%,True,Devonta Freeman,False,21,41
2021.0,2022-01-02,16.0,17.0,29.293,BAL,LAR,L 19-20,False,14,76,5.43,0,1,1,1,1.00,0,100.0%,1.00,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,48,68%,0,0%,0,0%,False,Devonta Freeman,False,19,20
2021.0,2022-01-09,17.0,18.0,29.3,BAL,PIT,L 13-16,True,5,21,4.20,0,2,2,6,3.00,0,100.0%,3.00,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,27,38%,0,0%,0,0%,False,Devonta Freeman,False,13,16
,98 Games,,,,,,48-50-0,False,1138,4720,4.15,38,375,298,2263,7.59,12,79.5%,6.03,50,300,0.0,4,1,5,0,0,12,7,0,4,0,0,,,,,,,False,Devonta Freeman,False,50,0
