Year,Date,G#,Week,Age,Tm,Unnamed: 7_level_1,Opp,Result,GS,Rushing_Att,Rushing_Yds,Rushing_Y/A,Rushing_TD,Receiving_Tgt,Receiving_Rec,Receiving_Yds,Receiving_Y/R,Receiving_TD,Receiving_Ctch%,Receiving_Y/Tgt,Scoring_2PM,Scoring_TD,Scoring_Pts,Fumbles_Fmb,Fumbles_FL,Fumbles_FF,Fumbles_FR,Fumbles_Yds,Fumbles_TD,Off. Snaps_Num,Off. Snaps_Pct,Def. Snaps_Num,Def. Snaps_Pct,ST Snaps_Num,ST Snaps_Pct,Away_status,Player
2016,2016-10-13,6,6,23.183,SDG,,DEN,W 21-13,False,27,94,3.48,0,2,0,0,,0,0.0%,0.00,,0,0,0,0,0,0,0,0,52,79%,0,0%,0,0%,False,Melvin Gordon
2016,2016-10-23,7,7,23.193,SDG,@,ATL,W 33-30,True,22,68,3.09,2,7,6,53,8.83,1,85.7%,7.57,,3,18,0,0,0,0,0,0,65,87%,0,0%,0,0%,True,Melvin Gordon
2016,2016-10-30,8,8,23.200,SDG,@,DEN,L 19-27,True,23,111,4.83,0,7,4,44,11.00,0,57.1%,6.29,,0,0,0,0,0,0,0,0,65,80%,0,0%,0,0%,True,Melvin Gordon
2016,2016-11-06,9,9,23.207,SDG,,TEN,W 43-35,True,32,196,6.13,1,4,4,65,16.25,0,100.0%,16.25,,1,6,0,0,0,0,0,0,65,81%,0,0%,0,0%,False,Melvin Gordon
2016,2016-11-13,10,10,23.214,SDG,,MIA,L 24-31,True,24,70,2.92,0,8,5,62,12.40,0,62.5%,7.75,,0,0,0,0,0,0,0,0,70,91%,0,0%,0,0%,False,Melvin Gordon
2016,2016-11-27,11,12,23.228,SDG,@,HOU,W 21-13,True,17,70,4.12,0,4,4,19,4.75,0,100.0%,4.75,,0,0,0,0,0,0,0,0,51,91%,0,0%,0,0%,True,Melvin Gordon
2016,2016-12-04,12,13,23.235,SDG,,TAM,L 21-28,True,17,84,4.94,1,6,4,54,13.50,0,66.7%,9.00,,1,6,0,0,0,0,0,0,49,89%,0,0%,0,0%,False,Melvin Gordon
2016,2016-12-11,13,14,23.242,SDG,@,CAR,L 16-28,True,3,5,1.67,0,1,0,0,,0,0.0%,0.00,,0,0,0,0,0,0,0,0,8,12%,0,0%,0,0%,True,Melvin Gordon
2016,2016-12-18,14,15,,SDG,,OAK,L 16-19,True,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,False,Melvin Gordon
2016,2016-12-24,15,16,,SDG,@,CLE,L 17-20,True,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,True,Melvin Gordon
2016,2017-01-01,16,17,,SDG,,KAN,L 27-37,True,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,False,Melvin Gordon
2017,2017-09-11,1,1,24.151,LAC,@,DEN,L 21-24,True,18,54,3.00,0,6,5,25,5.00,1,83.3%,4.17,,1,6,0,0,0,0,0,0,44,76%,0,0%,0,0%,True,Melvin Gordon
2017,2017-09-17,2,2,24.157,LAC,,MIA,L 17-19,True,9,13,1.44,1,8,7,65,9.29,0,87.5%,8.13,,1,6,0,0,0,0,0,0,48,83%,0,0%,0,0%,False,Melvin Gordon
2017,2017-09-24,3,3,24.164,LAC,,KAN,L 10-24,True,17,79,4.65,1,2,0,0,,0,0.0%,0.00,,1,6,0,0,0,0,0,0,33,45%,0,0%,0,0%,False,Melvin Gordon
2017,2017-10-01,4,4,24.171,LAC,,PHI,L 24-26,True,10,22,2.20,0,3,1,7,7.00,0,33.3%,2.33,,0,0,0,0,0,0,0,0,42,74%,0,0%,0,0%,False,Melvin Gordon
2017,2017-10-08,5,5,24.178,LAC,@,NYG,W 27-22,True,20,105,5.25,0,8,6,58,9.67,2,75.0%,7.25,,2,12,0,0,0,0,0,0,65,83%,0,0%,0,0%,True,Melvin Gordon
2017,2017-10-15,6,6,24.185,LAC,@,OAK,W 17-16,True,25,83,3.32,1,12,9,67,7.44,1,75.0%,5.58,,2,12,0,0,0,0,0,0,58,89%,0,0%,0,0%,True,Melvin Gordon
2017,2017-10-22,7,7,24.192,LAC,,DEN,W 21-0,True,18,38,2.11,0,4,1,6,6.00,0,25.0%,1.50,,0,0,0,0,0,0,0,0,40,69%,0,0%,0,0%,False,Melvin Gordon
2017,2017-10-29,8,8,24.199,LAC,@,NWE,L 13-21,True,14,132,9.43,1,2,1,7,7.00,0,50.0%,3.50,,1,6,0,0,0,0,0,0,33,59%,0,0%,0,0%,True,Melvin Gordon
2017,2017-11-12,9,10,24.213,LAC,@,JAX,L 17-20,True,16,27,1.69,0,8,5,15,3.00,0,62.5%,1.88,,0,0,0,0,0,0,0,0,47,68%,0,0%,0,0%,True,Melvin Gordon
2017,2017-11-19,10,11,24.220,LAC,,BUF,W 54-24,True,20,80,4.00,1,2,0,0,,0,0.0%,0.00,,1,6,0,0,0,0,0,0,37,50%,0,0%,0,0%,False,Melvin Gordon
2017,2017-11-23,11,12,24.224,LAC,@,DAL,W 28-6,True,21,65,3.10,0,3,3,23,7.67,0,100.0%,7.67,,0,0,0,0,0,0,0,0,42,62%,0,0%,0,0%,True,Melvin Gordon
2017,2017-12-03,12,13,24.234,LAC,,CLE,W 19-10,True,19,77,4.05,0,4,4,29,7.25,0,100.0%,7.25,,0,0,0,0,0,0,0,0,53,76%,0,0%,0,0%,False,Melvin Gordon
2017,2017-12-10,13,14,24.241,LAC,,WAS,W 30-13,True,22,78,3.55,1,3,1,5,5.00,0,33.3%,1.67,,1,6,0,0,0,0,0,0,47,65%,0,0%,0,0%,False,Melvin Gordon
2017,2017-12-16,14,15,24.247,LAC,@,KAN,L 13-30,True,19,78,4.11,1,8,6,91,15.17,0,75.0%,11.38,,1,6,0,0,0,0,0,0,53,83%,0,0%,0,0%,True,Melvin Gordon
2017,2017-12-24,15,16,24.255,LAC,@,NYJ,W 14-7,True,19,81,4.26,1,3,3,47,15.67,0,100.0%,15.67,,1,6,0,0,0,0,0,0,53,73%,0,0%,0,0%,True,Melvin Gordon
2017,2017-12-31,16,17,24.262,LAC,,OAK,W 30-10,True,17,93,5.47,0,7,6,31,5.17,0,85.7%,4.43,,0,0,1,0,0,0,0,0,54,77%,0,0%,0,0%,False,Melvin Gordon
2018,2018-09-09,1,1,25.149,LAC,,KAN,L 28-38,True,15,64,4.27,0,13,9,102,11.33,0,69.2%,7.85,1,0,2,0,0,0,0,0,0,62,76%,0,0%,0,0%,False,Melvin Gordon
2018,2018-09-16,2,2,25.156,LAC,@,BUF,W 31-20,True,9,28,3.11,1,7,6,38,6.33,2,85.7%,5.43,,3,18,0,0,0,0,0,0,36,64%,0,0%,0,0%,True,Melvin Gordon
2018,2018-09-23,3,3,25.163,LAC,@,LAR,L 23-35,True,15,80,5.33,1,4,2,4,2.00,0,50.0%,1.00,,1,6,0,0,0,0,0,0,40,77%,0,0%,0,0%,True,Melvin Gordon
2018,2018-09-30,4,4,25.170,LAC,,SFO,W 29-27,True,15,104,6.93,0,10,7,55,7.86,1,70.0%,5.50,1,1,8,1,0,0,0,0,0,49,72%,0,0%,0,0%,False,Melvin Gordon
2018,2018-10-07,5,5,25.177,LAC,,OAK,W 26-10,True,19,58,3.05,1,4,4,62,15.50,0,100.0%,15.50,,1,6,0,0,0,0,0,0,45,70%,0,0%,0,0%,False,Melvin Gordon
2018,2018-10-14,6,6,25.184,LAC,@,CLE,W 38-14,True,18,132,7.33,3,4,2,18,9.00,0,50.0%,4.50,,3,18,0,0,0,0,0,0,38,63%,0,0%,0,0%,True,Melvin Gordon
2018,2018-10-21,7,7,,LAC,,TEN,W 20-19,True,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,False,Melvin Gordon
2018,2018-11-04,8,9,25.205,LAC,@,SEA,W 25-17,True,16,113,7.06,1,4,1,10,10.00,0,25.0%,2.50,,1,6,0,0,0,0,0,0,45,88%,0,0%,0,0%,True,Melvin Gordon
2018,2018-11-11,9,10,25.212,LAC,@,OAK,W 20-6,True,18,93,5.17,0,6,5,72,14.40,1,83.3%,12.00,,1,6,0,0,0,0,0,0,45,80%,0,0%,0,0%,True,Melvin Gordon
2018,2018-11-18,10,11,25.219,LAC,,DEN,L 22-23,True,18,69,3.83,0,6,6,87,14.50,0,100.0%,14.50,,0,0,0,0,0,0,0,0,64,83%,0,0%,0,0%,False,Melvin Gordon
2018,2018-11-25,11,12,25.226,LAC,,ARI,W 45-10,True,10,61,6.10,2,2,2,5,2.50,0,100.0%,2.50,,2,12,0,0,0,0,0,0,26,38%,0,0%,0,0%,False,Melvin Gordon
2018,2018-12-02,12,13,,LAC,@,PIT,W 33-30,True,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,True,Melvin Gordon
2018,2018-12-09,13,14,,LAC,,CIN,W 26-21,True,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,False,Melvin Gordon
2018,2018-12-13,14,15,,LAC,@,KAN,W 29-28,True,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,True,Melvin Gordon
2018,2018-12-22,15,16,25.253,LAC,,BAL,L 10-22,True,12,41,3.42,1,3,3,13,4.33,0,100.0%,4.33,,1,6,0,0,0,0,0,0,42,67%,0,0%,0,0%,False,Melvin Gordon
2018,2018-12-30,16,17,25.261,LAC,@,DEN,W 23-9,True,10,42,4.20,0,3,3,24,8.00,0,100.0%,8.00,,0,0,0,0,0,0,0,0,32,54%,0,0%,0,0%,True,Melvin Gordon
2019,2019-09-08,1,1,,LAC,,IND,W 30-24,False,,,,,,,,,,,,,,,,,,,,,,,,,,,False,Melvin Gordon
2019,2019-09-15,2,2,,LAC,@,DET,L 10-13,False,,,,,,,,,,,,,,,,,,,,,,,,,,,True,Melvin Gordon
2019,2019-09-22,3,3,,LAC,,HOU,L 20-27,False,,,,,,,,,,,,,,,,,,,,,,,,,,,False,Melvin Gordon
2019,2019-09-29,4,4,,LAC,@,MIA,W 30-10,True,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,True,Melvin Gordon
2019,2019-10-06,5,5,26.176,LAC,,DEN,L 13-20,True,12,31,2.58,0,6,4,7,1.75,0,66.7%,1.17,,0,0,0,0,0,0,0,0,32,46%,0,0%,0,0%,False,Melvin Gordon
2019,2019-10-13,6,6,26.183,LAC,,PIT,L 17-24,True,8,18,2.25,0,4,3,30,10.00,0,75.0%,7.50,,0,0,0,0,0,0,0,0,37,60%,0,0%,0,0%,False,Melvin Gordon
2019,2019-10-20,7,7,26.190,LAC,@,TEN,L 20-23,True,16,32,2.00,0,3,2,-3,-1.50,1,66.7%,-1.00,,1,6,2,1,0,1,0,0,33,52%,0,0%,0,0%,True,Melvin Gordon
2019,2019-10-27,8,8,26.197,LAC,@,CHI,W 17-16,True,8,31,3.88,1,3,2,3,1.50,0,66.7%,1.00,,1,6,0,0,0,0,0,0,25,56%,0,0%,0,0%,True,Melvin Gordon
2019,2019-11-03,9,9,26.204,LAC,,GNB,W 26-11,True,20,80,4.00,2,4,3,29,9.67,0,75.0%,7.25,,2,12,0,0,0,0,0,0,45,63%,0,0%,0,0%,False,Melvin Gordon
2019,2019-11-07,10,10,26.208,LAC,@,OAK,L 24-26,True,22,108,4.91,1,1,1,25,25.00,0,100.0%,25.00,,1,6,0,0,0,0,0,0,47,63%,0,0%,0,0%,True,Melvin Gordon
2019,2019-11-18,11,11,26.219,LAC,,KAN,L 17-24,True,14,69,4.93,0,5,3,21,7.00,0,60.0%,4.20,,0,0,0,0,0,0,0,0,41,52%,0,0%,0,0%,False,Melvin Gordon
2019,2019-12-01,12,13,26.232,LAC,@,DEN,L 20-23,True,20,99,4.95,0,3,2,11,5.50,0,66.7%,3.67,,0,0,0,0,0,0,0,0,40,65%,0,0%,0,0%,True,Melvin Gordon
2019,2019-12-08,13,14,26.239,LAC,@,JAX,W 45-10,False,12,55,4.58,1,5,5,29,5.80,0,100.0%,5.80,,1,6,0,0,0,0,0,0,29,48%,0,0%,0,0%,True,Melvin Gordon
2019,2019-12-15,14,15,26.246,LAC,,MIN,L 10-39,True,7,28,4.00,0,7,5,36,7.20,0,71.4%,5.14,,0,0,2,2,0,0,0,0,25,40%,0,0%,0,0%,False,Melvin Gordon
2019,2019-12-22,15,16,26.253,LAC,,OAK,L 17-24,True,9,15,1.67,2,7,6,32,5.33,0,85.7%,4.57,,2,12,0,0,0,0,0,0,37,61%,0,0%,0,0%,False,Melvin Gordon
2019,2019-12-29,16,17,26.260,LAC,@,KAN,L 21-31,True,14,46,3.29,1,7,6,76,12.67,0,85.7%,10.86,,1,6,0,0,0,0,0,0,36,47%,0,0%,0,0%,True,Melvin Gordon
2020,2020-09-14,1,1,27.154,DEN,,TEN,L 14-16,True,15,78,5.20,1,3,3,8,2.67,0,100.0%,2.67,,1,6,1,1,0,0,0,0,37,63%,0,0%,0,0%,False,Melvin Gordon
2020,2020-09-20,2,2,27.160,DEN,@,PIT,L 21-26,True,19,70,3.68,0,3,2,14,7.00,1,66.7%,4.67,,1,6,0,0,0,0,0,0,61,79%,0,0%,0,0%,True,Melvin Gordon
2020,2020-09-27,3,3,27.167,DEN,,TAM,L 10-28,True,8,26,3.25,0,6,4,12,3.00,0,66.7%,2.00,,0,0,0,0,0,0,0,0,39,62%,0,0%,0,0%,False,Melvin Gordon
2020,2020-10-01,4,4,27.171,DEN,@,NYJ,W 37-28,True,23,107,4.65,2,3,2,11,5.50,0,66.7%,3.67,,2,12,0,0,0,0,0,0,56,80%,0,0%,0,0%,True,Melvin Gordon
2020,2020-10-18,5,6,,DEN,@,NWE,W 18-12,True,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,True,Melvin Gordon
2020,2020-10-25,6,7,27.195,DEN,,KAN,L 16-43,False,17,68,4.00,1,4,2,12,6.00,0,50.0%,3.00,,1,6,2,2,0,0,-15,0,46,60%,0,0%,0,0%,False,Melvin Gordon
2020,2020-11-01,7,8,27.202,DEN,,LAC,W 31-30,True,8,26,3.25,0,7,6,21,3.50,0,85.7%,3.00,,0,0,0,0,0,0,0,0,36,55%,0,0%,0,0%,False,Melvin Gordon
2020,2020-11-08,8,9,27.209,DEN,@,ATL,L 27-34,False,6,18,3.00,0,1,1,9,9.00,0,100.0%,9.00,,0,0,0,0,0,0,0,0,44,60%,0,0%,0,0%,True,Melvin Gordon
2020,2020-11-15,9,10,27.216,DEN,@,LVR,L 12-37,True,11,46,4.18,0,2,0,0,,0,0.0%,0.00,,0,0,0,0,0,0,0,0,40,56%,0,0%,0,0%,True,Melvin Gordon
2020,2020-11-22,10,11,27.223,DEN,,MIA,W 20-13,False,15,84,5.60,2,0,0,0,,0,0.0%,,,2,12,1,1,0,0,0,0,34,52%,0,0%,0,0%,False,Melvin Gordon
2020,2020-11-29,11,12,27.230,DEN,,NOR,L 3-31,True,12,31,2.58,0,0,0,0,,0,0.0%,,,0,0,0,0,0,0,0,0,35,81%,0,0%,0,0%,False,Melvin Gordon
2020,2020-12-06,12,13,27.237,DEN,@,KAN,L 16-22,False,15,131,8.73,0,2,1,11,11.00,0,50.0%,5.50,,0,0,0,0,0,0,0,0,35,53%,0,0%,0,0%,True,Melvin Gordon
2020,2020-12-13,13,14,27.244,DEN,@,CAR,W 32-27,True,13,68,5.23,0,3,3,23,7.67,0,100.0%,7.67,,0,0,0,0,0,0,0,0,28,46%,0,0%,0,0%,True,Melvin Gordon
2020,2020-12-19,14,15,27.250,DEN,,BUF,L 19-48,False,11,61,5.55,2,4,4,20,5.00,0,100.0%,5.00,,2,12,0,0,0,0,0,0,34,53%,0,0%,0,0%,False,Melvin Gordon
2020,2020-12-27,15,16,27.258,DEN,@,LAC,L 16-19,True,16,79,4.94,0,0,0,0,,0,0.0%,,,0,0,0,0,0,0,0,0,51,66%,0,0%,0,0%,True,Melvin Gordon
2020,2021-01-03,16,17,27.265,DEN,,LVR,L 31-32,True,26,93,3.58,1,6,4,17,4.25,0,66.7%,2.83,,1,6,0,0,0,0,0,0,51,63%,0,0%,0,0%,False,Melvin Gordon
2021,2021-09-12,1,1,28.152,DEN,@,NYG,W 27-13,True,11,101,9.18,1,3,3,17,5.67,0,100.0%,5.67,,1,6,0,0,0,0,0,0,33,50%,0,0%,0,0%,True,Melvin Gordon
2021,2021-09-19,2,2,28.159,DEN,@,JAX,W 23-13,True,13,31,2.38,0,2,2,38,19.00,0,100.0%,19.00,,0,0,0,0,0,0,0,0,41,59%,0,0%,0,0%,True,Melvin Gordon
2021,2021-09-26,3,3,28.166,DEN,,NYJ,W 26-0,True,18,60,3.33,1,2,1,21,21.00,0,50.0%,10.50,,1,6,0,0,0,0,0,0,36,54%,0,0%,0,0%,False,Melvin Gordon
2021,2021-10-03,4,4,28.173,DEN,,BAL,L 7-23,True,9,56,6.22,0,4,2,11,5.50,0,50.0%,2.75,,0,0,0,0,0,0,0,0,30,49%,0,0%,0,0%,False,Melvin Gordon
2021,2021-10-10,5,5,28.180,DEN,@,PIT,L 19-27,True,9,34,3.78,0,2,2,9,4.50,0,100.0%,4.50,,0,0,0,0,0,0,0,0,36,60%,0,0%,0,0%,True,Melvin Gordon
2021,2021-10-17,6,6,28.187,DEN,,LVR,L 24-34,True,10,50,5.00,0,3,3,23,7.67,0,100.0%,7.67,,0,0,0,0,0,0,0,0,43,53%,0,0%,0,0%,False,Melvin Gordon
2021,2021-10-21,7,7,28.191,DEN,@,CLE,L 14-17,True,8,18,2.25,0,3,2,14,7.00,1,66.7%,4.67,,1,6,0,0,0,0,0,0,29,58%,0,0%,0,0%,True,Melvin Gordon
2021,2021-10-31,8,8,28.201,DEN,,WAS,W 17-10,True,10,47,4.70,1,3,3,15,5.00,1,100.0%,5.00,,2,12,1,1,0,0,0,0,30,57%,0,0%,0,0%,False,Melvin Gordon
2021,2021-11-07,9,9,28.208,DEN,@,DAL,W 30-16,True,21,80,3.81,1,2,2,15,7.50,0,100.0%,7.50,,1,6,0,0,0,0,0,0,41,53%,0,0%,0,0%,True,Melvin Gordon
2021,2021-11-14,10,10,28.215,DEN,,PHI,L 13-30,True,9,45,5.00,1,4,1,-2,-2.00,0,25.0%,-0.50,,1,6,1,1,0,0,0,0,25,43%,0,0%,0,0%,False,Melvin Gordon
2021,2021-11-28,11,12,28.229,DEN,,LAC,W 28-13,True,17,83,4.88,0,2,1,5,5.00,0,50.0%,2.50,,0,0,0,0,0,0,0,0,26,42%,0,0%,0,0%,False,Melvin Gordon
2021,2021-12-05,12,13,,DEN,@,KAN,L 9-22,True,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,True,Melvin Gordon
2021,2021-12-12,13,14,28.243,DEN,,DET,W 38-10,True,24,111,4.63,2,0,0,0,,0,0.0%,,,2,12,0,0,0,0,0,0,34,50%,0,0%,0,0%,False,Melvin Gordon
2021,2021-12-19,14,15,28.250,DEN,,CIN,L 10-15,True,15,53,3.53,0,1,1,8,8.00,0,100.0%,8.00,,0,0,0,0,0,0,0,0,31,41%,0,0%,0,0%,False,Melvin Gordon
2021,2021-12-26,15,16,28.257,DEN,@,LVR,L 13-17,True,7,-4,-0.57,0,1,1,4,4.00,0,100.0%,4.00,,0,0,0,0,0,0,0,0,23,55%,0,0%,0,0%,True,Melvin Gordon
2021,2022-01-02,16,17,28.264,DEN,@,LAC,L 13-34,True,10,43,4.30,0,4,3,29,9.67,0,75.0%,7.25,,0,0,0,0,0,0,0,0,30,50%,0,0%,0,0%,True,Melvin Gordon
2021,2022-01-08,17,18,28.270,DEN,,KAN,L 24-28,True,12,110,9.17,1,2,1,6,6.00,0,50.0%,3.00,,1,6,1,1,0,0,0,0,26,48%,0,0%,0,0%,False,Melvin Gordon
,98 Games,,,,,,,40-58-0,False,1477,6144,4.16,53,380,284,2244,7.90,14,74.7%,5.91,2,67,406,21,16,0,1,-15,0,,,,,,,False,Melvin Gordon
