Year,Date,G#,Week,Age,Tm,Unnamed: 7_level_1,Opp,Result,GS,Rushing_Att,Rushing_Yds,Rushing_Y/A,Rushing_TD,Receiving_Tgt,Receiving_Rec,Receiving_Yds,Receiving_Y/R,Receiving_TD,Receiving_Ctch%,Receiving_Y/Tgt,Kick Returns_Rt,Kick Returns_Yds,Kick Returns_Y/Rt,Kick Returns_TD,Scoring_TD,Scoring_Pts,Sk,Tackles_Solo,Tackles_Ast,Tackles_Comb,Tackles_TFL,Tackles_QBHits,Fumbles_Fmb,Fumbles_FL,Fumbles_FF,Fumbles_FR,Fumbles_Yds,Fumbles_TD,Off. Snaps_Num,Off. Snaps_Pct,Def. Snaps_Num,Def. Snaps_Pct,ST Snaps_Num,ST Snaps_Pct,Away_status,Player
2017,2017-11-23,11,12,23.053,NYG,@,WAS,L 10-20,False,9,37,4.11,0,2,2,6,3.00,0,100.0%,3.00,0,0,,0,0,0,0.0,1,0,1,0,0,0,0,0,0,0,0,22,38%,0,0%,20,67%,True,Wayne Gallman
2017,2017-12-03,12,13,23.063,NYG,@,OAK,L 17-24,False,3,11,3.67,0,1,1,8,8.00,0,100.0%,8.00,0,0,,0,0,0,0.0,1,0,1,0,0,0,0,0,0,0,0,14,23%,0,0%,18,64%,True,Wayne Gallman
2017,2017-12-10,13,14,23.070,NYG,,DAL,L 10-30,False,12,59,4.92,0,9,7,40,5.71,0,77.8%,4.44,0,0,,0,0,0,0.0,0,0,0,,,0,0,0,0,0,0,37,46%,0,0%,14,47%,False,Wayne Gallman
2017,2017-12-17,14,15,23.077,NYG,,PHI,L 29-34,False,8,39,4.88,0,7,6,40,6.67,0,85.7%,5.71,0,0,,0,0,0,0.0,1,0,1,0,0,0,0,0,0,0,0,36,41%,0,0%,17,55%,False,Wayne Gallman
2017,2017-12-24,15,16,23.084,NYG,@,ARI,L 0-23,True,10,18,1.80,0,8,6,44,7.33,0,75.0%,5.50,0,0,,0,0,0,0.0,0,0,0,,,0,0,0,0,0,0,51,72%,0,0%,14,58%,True,Wayne Gallman
2017,2017-12-31,16,17,23.091,NYG,,WAS,W 18-10,False,15,89,5.93,0,2,0,0,,0,0.0%,0.00,0,0,,0,0,0,0.0,0,0,0,0,0,1,0,0,1,0,0,26,33%,0,0%,18,58%,False,Wayne Gallman
2018,2018-09-09,1,1,23.343,NYG,,JAX,L 15-20,False,1,-1,-1.00,0,2,2,9,4.50,0,100.0%,4.50,0,0,,0,0,0,0.0,0,0,0,,,0,0,0,0,0,0,6,8%,0,0%,4,14%,False,Wayne Gallman
2018,2018-09-16,2,2,23.350,NYG,@,DAL,L 13-20,False,1,2,2.00,0,1,1,11,11.00,0,100.0%,11.00,0,0,,0,0,0,0.0,0,0,0,,,0,0,0,0,0,0,5,7%,0,0%,5,19%,True,Wayne Gallman
2018,2018-09-23,3,3,23.357,NYG,@,HOU,W 27-22,False,6,25,4.17,0,1,0,0,,0,0.0%,0.00,0,0,,0,0,0,0.0,0,0,0,,,0,0,0,0,0,0,16,26%,0,0%,7,26%,True,Wayne Gallman
2018,2018-09-30,4,4,23.364,NYG,,NOR,L 18-33,False,2,6,3.00,0,3,3,17,5.67,0,100.0%,5.67,0,0,,0,0,0,0.0,0,0,0,,,1,1,0,0,0,0,9,15%,0,0%,11,38%,False,Wayne Gallman
2018,2018-10-07,5,5,24.006,NYG,@,CAR,L 31-33,False,0,0,,0,0,0,0,,0,0.0%,,0,0,,0,0,0,0.0,0,0,0,,,0,0,0,0,0,0,8,14%,0,0%,9,28%,True,Wayne Gallman
2018,2018-10-11,6,6,24.010,NYG,,PHI,L 13-34,True,4,17,4.25,0,5,2,25,12.50,0,40.0%,5.00,0,0,,0,0,0,0.0,0,0,0,,,0,0,0,0,0,0,17,26%,0,0%,12,38%,False,Wayne Gallman
2018,2018-10-22,7,7,24.021,NYG,@,ATL,L 20-23,False,0,0,,0,0,0,0,,0,0.0%,,0,0,,0,0,0,0.0,0,0,0,,,0,0,0,0,0,0,5,8%,0,0%,6,24%,True,Wayne Gallman
2018,2018-10-28,8,8,24.027,NYG,,WAS,L 13-20,False,1,-1,-1.00,0,0,0,0,,0,0.0%,,0,0,,0,0,0,0.0,0,0,0,,,0,0,0,0,0,0,2,3%,0,0%,0,0%,False,Wayne Gallman
2018,2018-11-12,9,10,24.042,NYG,@,SFO,W 27-23,False,2,3,1.50,0,1,0,0,,0,0.0%,0.00,0,0,,0,0,0,0.0,0,0,0,,,0,0,0,0,0,0,5,8%,0,0%,0,0%,True,Wayne Gallman
2018,2018-11-18,10,11,24.048,NYG,,TAM,W 38-35,False,2,11,5.50,0,2,2,24,12.00,0,100.0%,12.00,0,0,,0,0,0,0.0,0,0,0,,,1,0,0,0,0,0,6,11%,0,0%,0,0%,False,Wayne Gallman
2018,2018-11-25,11,12,24.055,NYG,@,PHI,L 22-25,False,5,25,5.00,0,2,2,-2,-1.00,0,100.0%,-1.00,0,0,,0,0,0,0.0,0,0,0,,,0,0,0,0,0,0,14,23%,0,0%,0,0%,True,Wayne Gallman
2018,2018-12-02,12,13,24.062,NYG,,CHI,W 30-27,False,5,16,3.20,0,2,1,-2,-2.00,0,50.0%,-1.00,0,0,,0,0,0,0.0,0,0,0,,,0,0,0,0,0,0,15,21%,0,0%,11,30%,False,Wayne Gallman
2018,2018-12-09,13,14,24.069,NYG,@,WAS,W 40-16,False,14,38,2.71,0,2,0,0,,0,0.0%,0.00,0,0,,0,0,0,0.0,0,0,0,,,0,0,0,0,0,0,27,42%,0,0%,7,23%,True,Wayne Gallman
2018,2018-12-16,14,15,,NYG,,TEN,L 0-17,True,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,False,Wayne Gallman
2018,2018-12-23,15,16,24.083,NYG,@,IND,L 27-28,False,2,12,6.00,0,0,0,0,,0,0.0%,,0,0,,0,0,0,0.0,0,0,0,,,0,0,0,0,0,0,8,12%,0,0%,4,15%,True,Wayne Gallman
2018,2018-12-30,16,17,24.090,NYG,,DAL,L 35-36,False,6,23,3.83,1,1,1,7,7.00,0,100.0%,7.00,0,0,,0,1,6,0.0,0,0,0,0,0,0,0,0,0,0,0,12,17%,0,0%,8,29%,False,Wayne Gallman
2019,2019-09-08,1,1,24.342,NYG,@,DAL,L 17-35,False,2,17,8.50,1,3,3,24,8.00,0,100.0%,8.00,0,0,,0,1,6,0.0,0,0,0,0,0,0,0,0,0,0,0,14,21%,0,0%,8,31%,True,Wayne Gallman
2019,2019-09-15,2,2,24.349,NYG,,BUF,L 14-28,False,0,0,,0,1,0,0,,0,0.0%,0.00,0,0,,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,8,12%,0,0%,6,21%,False,Wayne Gallman
2019,2019-09-22,3,3,24.356,NYG,@,TAM,W 32-31,False,5,13,2.60,0,0,0,0,,0,0.0%,,0,0,,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,39,63%,0,0%,3,9%,True,Wayne Gallman
2019,2019-09-29,4,4,24.363,NYG,,WAS,W 24-3,True,18,63,3.50,1,7,6,55,9.17,1,85.7%,7.86,0,0,,0,2,12,0.0,0,0,0,0,0,1,1,0,0,0,0,46,60%,0,0%,0,0%,False,Wayne Gallman
2019,2019-10-06,5,5,25.005,NYG,,MIN,L 10-28,True,2,14,7.00,0,0,0,0,,0,0.0%,,0,0,,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,6,9%,0,0%,0,0%,False,Wayne Gallman
2019,2019-10-10,6,6,,NYG,@,NWE,L 14-35,True,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,True,Wayne Gallman
2019,2019-10-20,7,7,25.019,NYG,,ARI,L 21-27,False,,,,,,,,,,0.0%,,,,,,0,0,,,,,,,0,,,0,0,0,10,14%,0,0%,0,0%,False,Wayne Gallman
2019,2019-10-27,8,8,25.026,NYG,@,DET,L 26-31,False,0,0,,0,1,1,20,20.00,0,100.0%,20.00,0,0,,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,13,18%,0,0%,0,0%,True,Wayne Gallman
2019,2019-11-04,9,9,25.034,NYG,,DAL,L 18-37,False,0,0,,0,1,0,0,,0,0.0%,0.00,0,0,,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,13,18%,0,0%,0,0%,False,Wayne Gallman
2019,2019-11-10,10,10,25.040,NYG,@,NYJ,L 27-34,False,1,2,2.00,0,2,1,3,3.00,0,50.0%,1.50,0,0,,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,12,17%,0,0%,0,0%,True,Wayne Gallman
2019,2019-11-24,11,12,25.054,NYG,@,CHI,L 14-19,False,1,1,1.00,0,0,0,0,,0,0.0%,,0,0,,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,2,3%,0,0%,0,0%,True,Wayne Gallman
2019,2019-12-01,12,13,,NYG,,GNB,L 13-31,True,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,False,Wayne Gallman
2019,2019-12-09,13,14,,NYG,@,PHI,L 17-23,True,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,True,Wayne Gallman
2019,2019-12-15,14,15,,NYG,,MIA,W 36-20,True,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,False,Wayne Gallman
2019,2019-12-22,15,16,,NYG,@,WAS,W 41-35,True,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,True,Wayne Gallman
2019,2019-12-29,16,17,,NYG,,PHI,L 17-34,True,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,False,Wayne Gallman
2020,2020-09-14,1,1,25.349,NYG,,PIT,L 16-26,False,0,0,,0,1,1,14,14.00,0,100.0%,14.00,0,0,,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,3,4%,0,0%,0,0%,False,Wayne Gallman
2020,2020-09-20,2,2,,NYG,@,CHI,L 13-17,True,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,True,Wayne Gallman
2020,2020-09-27,3,3,25.362,NYG,,SFO,L 9-36,True,4,7,1.75,0,3,2,7,3.50,0,66.7%,2.33,0,0,,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,18,35%,0,0%,0,0%,False,Wayne Gallman
2020,2020-10-04,4,4,26.003,NYG,@,LAR,L 9-17,False,6,45,7.50,0,0,0,0,,0,0.0%,,0,0,,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,10,15%,0,0%,0,0%,True,Wayne Gallman
2020,2020-10-11,5,5,26.010,NYG,@,DAL,L 34-37,False,5,24,4.80,0,2,2,0,0.00,0,100.0%,0.00,0,0,,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,12,18%,0,0%,0,0%,True,Wayne Gallman
2020,2020-10-18,6,6,26.017,NYG,,WAS,W 20-19,False,,,,,,,,,,0.0%,,,,,,0,0,,,,,,,0,,,0,0,0,4,8%,0,0%,0,0%,False,Wayne Gallman
2020,2020-10-22,7,7,26.021,NYG,@,PHI,L 21-22,False,10,34,3.40,1,5,5,20,4.00,0,100.0%,4.00,0,0,,0,1,6,0.0,0,0,0,0,0,0,0,0,0,0,0,32,53%,0,0%,0,0%,True,Wayne Gallman
2020,2020-11-02,8,8,26.032,NYG,,TAM,L 23-25,True,12,44,3.67,1,1,1,18,18.00,0,100.0%,18.00,0,0,,0,1,6,0.0,0,0,0,0,0,0,0,0,0,0,0,32,43%,0,0%,0,0%,False,Wayne Gallman
2020,2020-11-08,9,9,26.038,NYG,@,WAS,W 23-20,True,14,68,4.86,1,2,1,9,9.00,0,50.0%,4.50,0,0,,0,1,6,0.0,0,0,0,0,0,0,0,0,0,0,0,44,57%,0,0%,0,0%,True,Wayne Gallman
2020,2020-11-15,10,10,26.045,NYG,,PHI,W 27-17,True,18,53,2.94,2,2,1,7,7.00,0,50.0%,3.50,0,0,,0,2,12,0.0,0,0,0,0,0,0,0,0,0,0,0,42,59%,0,0%,0,0%,False,Wayne Gallman
2020,2020-11-29,11,12,26.059,NYG,@,CIN,W 19-17,True,24,94,3.92,1,5,3,-3,-1.00,0,60.0%,-0.60,0,0,,0,1,6,0.0,0,0,0,0,0,0,0,0,0,0,0,51,63%,0,0%,0,0%,True,Wayne Gallman
2020,2020-12-06,12,13,26.066,NYG,@,SEA,W 17-12,True,16,135,8.44,0,0,0,0,,0,0.0%,,0,0,,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,28,50%,0,0%,0,0%,True,Wayne Gallman
2020,2020-12-13,13,14,26.073,NYG,,ARI,L 7-26,True,12,57,4.75,0,4,3,16,5.33,0,75.0%,4.00,0,0,,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,27,55%,0,0%,0,0%,False,Wayne Gallman
2020,2020-12-20,14,15,26.080,NYG,,CLE,L 6-20,True,9,29,3.22,0,0,0,0,,0,0.0%,,0,0,,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,23,43%,0,0%,0,0%,False,Wayne Gallman
2020,2020-12-27,15,16,26.087,NYG,@,BAL,L 13-27,True,6,27,4.50,0,2,2,26,13.00,0,100.0%,13.00,0,0,,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,32,50%,0,0%,0,0%,True,Wayne Gallman
2020,2021-01-03,16,17,26.094,NYG,,DAL,W 23-19,True,11,65,5.91,0,0,0,0,,0,0.0%,,0,0,,0,0,0,0.0,0,0,0,0,0,1,0,0,1,0,0,33,57%,0,0%,0,0%,False,Wayne Gallman
2021,2021-09-12,1,1,,ATL,,PHI,L 6-32,True,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,False,Wayne Gallman
2021,2021-09-19,2,2,,ATL,@,TAM,L 25-48,True,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,True,Wayne Gallman
2021,2021-09-26,3,3,,ATL,@,NYG,W 17-14,True,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,True,Wayne Gallman
2021,2021-10-03,4,4,27.002,ATL,,WAS,L 30-34,False,6,29,4.83,0,1,0,0,,0,0.0%,0.00,0,0,,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,10,13%,0,0%,7,26%,False,Wayne Gallman
2021,2021-10-10,5,5,27.009,ATL,,NYJ,W 27-20,False,1,2,2.00,0,0,0,0,,0,0.0%,,0,0,,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,3,4%,0,0%,4,17%,False,Wayne Gallman
2021,2021-10-24,6,7,27.023,ATL,@,MIA,W 30-28,False,1,2,2.00,0,0,0,0,,0,0.0%,,0,0,,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,3,5%,0,0%,11,39%,True,Wayne Gallman
2021,2021-10-31,7,8,,ATL,,CAR,L 13-19,True,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,False,Wayne Gallman
2021,2021-11-07,8,9,,ATL,@,NOR,W 27-25,True,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,True,Wayne Gallman
2021,2021-11-14,9,10,27.044,ATL,@,DAL,L 3-43,False,15,55,3.67,0,2,1,21,21.00,0,50.0%,10.50,0,0,,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,23,43%,0,0%,13,52%,True,Wayne Gallman
2021,2021-11-18,10,11,27.048,ATL,,NWE,L 0-25,False,1,-3,-3.00,0,0,0,0,,0,0.0%,,0,0,,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,2,4%,0,0%,1,4%,False,Wayne Gallman
2021,2021-11-28,11,12,27.058,ATL,@,JAX,W 21-14,False,4,19,4.75,0,0,0,0,,0,0.0%,,0,0,,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,5,8%,0,0%,0,0%,True,Wayne Gallman
2021,2021-12-05,12,13,,ATL,,TAM,L 17-30,True,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,False,Wayne Gallman
2021,2021-12-20,14,15,27.080,MIN,@,CHI,W 17-9,False,,,,,,,,,,0.0%,,,,,,0,0,,,,,,,,,,,,,0,0%,0,0%,2,10%,True,Wayne Gallman
2021,2021-12-26,15,16,27.086,MIN,,LAR,L 23-30,False,0,0,,0,0,0,0,,0,0.0%,,1,7,7.00,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0%,0,0%,8,26%,False,Wayne Gallman
2021,2022-01-02,16,17,,MIN,@,GNB,L 10-37,True,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,True,Wayne Gallman
2021,2022-01-09,17,18,,MIN,,CHI,W 31-17,True,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,False,Wayne Gallman
,61 Games,,,,,,,20-41-0,False,366,1548,4.23,9,115,81,519,6.41,2,70.4%,4.51,1,7,7.00,0,11,66,0.0,5,0,5,0,0,7,3,0,3,0,0,,,,,,,False,Wayne Gallman
