Year,Date,G#,Week,Age,Tm,Opp,GS,Receiving_Tgt,Receiving_Rec,Receiving_Yds,Receiving_Y/R,Receiving_TD,Receiving_Ctch%,Receiving_Y/Tgt,Rushing_Att,Rushing_Yds,Rushing_Y/A,Rushing_TD,Passing_Cmp,Passing_Att,Passing_Cmp%,Passing_Yds,Passing_TD,Passing_Int,Passing_Rate,Passing_Sk,Passing_Yds.1,Passing_Y/A,Passing_AY/A,Kick Returns_Rt,Kick Returns_Yds,Kick Returns_Y/Rt,Kick Returns_TD,Punt Returns_Ret,Punt Returns_Yds,Punt Returns_Y/R,Punt Returns_TD,Scoring_TD,Scoring_Pts,Sk,Tackles_Solo,Tackles_Ast,Tackles_Comb,Tackles_TFL,Tackles_QBHits,Fumbles_Fmb,Fumbles_FL,Fumbles_FF,Fumbles_FR,Fumbles_Yds,Fumbles_TD,Off. Snaps_Num,Off. Snaps_Pct,Def. Snaps_Num,Def. Snaps_Pct,ST Snaps_Num,ST Snaps_Pct,Away_status,Win,Score,Opp Score,Player
2015,2015-10-04,4,4,26.330,NYJ,MIA,False,0,0,0,,0,0.0%,,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,4,32,8.00,0,0,0,0.0,0,0,0,,,0,0,0,0,0,0,4,5%,0,0%,8,28%,True,True,27,14,Jeremy Kerley
2015,2015-10-18,5,6,26.344,NYJ,WAS,False,0,0,0,,0,0.0%,,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,3,34,11.33,0,0,0,0.0,0,0,0,,,0,0,0,0,0,0,8,12%,0,0%,7,22%,False,True,34,20,Jeremy Kerley
2015,2015-10-25,6,7,26.351,NYJ,NWE,False,4,3,27,9.00,1,75.0%,6.75,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,1,6,6.00,0,1,6,0.0,0,0,0,,,0,0,0,0,0,0,29,40%,0,0%,3,10%,True,False,23,30,Jeremy Kerley
2015,2015-11-01,7,8,26.358,NYJ,OAK,False,5,4,63,15.75,0,80.0%,12.60,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,2,10,5.00,0,0,0,0.0,0,0,0,,,0,0,0,0,0,0,56,77%,0,0%,3,10%,True,False,20,34,Jeremy Kerley
2015,2015-11-08,8,9,27.000,NYJ,JAX,False,3,2,22,11.00,0,66.7%,7.33,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,4,42,10.50,0,0,0,0.0,0,0,0,,,0,0,0,0,0,0,29,45%,0,0%,6,18%,False,True,28,23,Jeremy Kerley
2015,2015-11-12,9,10,27.004,NYJ,BUF,False,3,1,7,7.00,0,33.3%,2.33,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,4,14,3.50,0,0,0,0.0,0,0,0,,,0,0,0,0,0,0,9,15%,0,0%,9,28%,False,False,17,22,Jeremy Kerley
2015,2015-11-22,10,11,27.014,NYJ,HOU,False,0,0,0,,0,0.0%,,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,5,39,7.80,0,0,0,0.0,0,0,0,,,0,0,0,0,0,0,1,1%,0,0%,8,25%,True,False,17,24,Jeremy Kerley
2015,2015-11-29,11,12,27.021,NYJ,MIA,False,0,0,0,,0,0.0%,,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,6,96,16.00,0,0,0,0.0,0,0,0,,,0,0,0,0,0,0,2,3%,0,0%,10,30%,False,True,38,20,Jeremy Kerley
2015,2015-12-06,12,13,27.028,NYJ,NYG,False,0,0,0,,0,0.0%,,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,1,-1,-1.00,0,0,0,0.0,0,0,0,0,0,1,0,0,1,0,0,2,3%,0,0%,3,9%,True,True,23,20,Jeremy Kerley
2015,2015-12-13,13,14,27.035,NYJ,TEN,False,0,0,0,,0,0.0%,,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,3,21,7.00,0,0,0,0.0,0,0,0,,,0,0,0,0,0,0,2,3%,0,0%,4,16%,False,True,30,8,Jeremy Kerley
2015,2015-12-19,14,15,27.041,NYJ,DAL,False,0,0,0,,0,0.0%,,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,1,7,7.00,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,5,7%,0,0%,4,14%,True,True,19,16,Jeremy Kerley
2015,2015-12-27,15,16,27.049,NYJ,NWE,False,0,0,0,,0,0.0%,,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,1,8,8.00,0,0,0,0.0,0,0,0,,,0,0,0,0,0,0,0,0%,0,0%,4,14%,False,True,26,20,Jeremy Kerley
2015,2016-01-03,16,17,27.056,NYJ,BUF,False,0,0,0,,0,0.0%,,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,4,21,5.25,0,0,0,0.0,0,0,0,,,0,0,0,0,0,0,5,9%,0,0%,5,18%,True,False,17,22,Jeremy Kerley
2016,2016-09-12,1,1,27.309,SFO,LAR,True,11,7,61,8.71,0,63.6%,5.55,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,2,11,5.50,0,0,0,0.0,0,0,0,,,0,0,0,0,0,0,54,67%,0,0%,11,41%,False,True,28,0,Jeremy Kerley
2016,2016-09-18,2,2,27.315,SFO,CAR,True,6,3,29,9.67,0,50.0%,4.83,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,47,72%,0,0%,4,10%,True,False,27,46,Jeremy Kerley
2016,2016-09-25,3,3,27.322,SFO,SEA,True,6,2,24,12.00,0,33.3%,4.00,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,1,20,20.00,0,0,0,0.0,0,0,0,,,1,0,0,0,0,0,43,74%,0,0%,2,6%,True,False,18,37,Jeremy Kerley
2016,2016-10-02,4,4,27.329,SFO,DAL,True,9,6,88,14.67,1,66.7%,9.78,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,1,26,26.00,0,1,6,0.0,0,0,0,,,0,0,0,0,0,0,47,89%,0,0%,5,20%,False,False,17,24,Jeremy Kerley
2016,2016-10-06,5,5,27.333,SFO,ARI,True,14,8,102,12.75,1,57.1%,7.29,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,3,0,0.00,0,1,6,0.0,0,0,0,,,1,0,0,0,0,0,78,100%,0,0%,9,24%,False,False,21,33,Jeremy Kerley
2016,2016-10-16,6,6,27.343,SFO,BUF,True,7,2,12,6.00,0,28.6%,1.71,0,0,,0,0,0,,0,0,0,,0,0,,,1,20,20.00,0,1,12,12.00,0,0,0,0.0,0,0,0,,,0,0,0,0,0,0,57,93%,0,0%,7,21%,True,False,16,45,Jeremy Kerley
2016,2016-10-23,7,7,27.350,SFO,TAM,False,5,2,15,7.50,0,40.0%,3.00,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,41,59%,0,0%,3,10%,False,False,17,34,Jeremy Kerley
2016,2016-11-06,8,9,27.364,SFO,NOR,True,6,3,22,7.33,0,50.0%,3.67,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,3,23,7.67,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,45,75%,0,0%,4,12%,False,False,23,41,Jeremy Kerley
2016,2016-11-13,9,10,28.005,SFO,ARI,True,7,7,71,10.14,1,100.0%,10.14,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,2,28,14.00,0,1,6,0.0,0,0,0,,,1,1,0,0,0,0,51,81%,0,0%,4,14%,True,False,20,23,Jeremy Kerley
2016,2016-11-20,10,11,28.012,SFO,NWE,True,6,0,0,,0,0.0%,0.00,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,2,9,4.50,0,0,0,0.0,0,0,0,,,1,0,0,0,0,0,42,67%,0,0%,5,16%,False,False,17,30,Jeremy Kerley
2016,2016-11-27,11,12,28.019,SFO,MIA,True,4,2,24,12.00,0,50.0%,6.00,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,1,2,2.00,0,0,0,0.0,0,0,0,,,0,0,0,0,0,0,49,63%,0,0%,5,17%,True,False,24,31,Jeremy Kerley
2016,2016-12-04,12,13,28.026,SFO,CHI,True,2,1,18,18.00,0,50.0%,9.00,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,0,0,0.0,0,0,0,,,0,0,0,0,0,0,37,64%,0,0%,7,24%,True,False,6,26,Jeremy Kerley
2016,2016-12-11,13,14,28.033,SFO,NYJ,False,8,5,50,10.00,0,62.5%,6.25,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,1,10,10.00,0,0,0,0.0,0,0,0,,,0,0,0,0,0,0,40,70%,0,0%,7,23%,False,False,17,23,Jeremy Kerley
2016,2016-12-18,14,15,28.040,SFO,ATL,True,8,5,28,5.60,0,62.5%,3.50,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,52,95%,0,0%,2,7%,True,False,13,41,Jeremy Kerley
2016,2016-12-24,15,16,28.046,SFO,LAR,True,8,5,62,12.40,0,62.5%,7.75,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,2,9,4.50,0,0,0,0.0,0,0,0,,,0,0,0,0,0,0,58,77%,0,0%,8,27%,True,True,22,21,Jeremy Kerley
2016,2017-01-01,16,17,28.054,SFO,SEA,False,8,6,61,10.17,0,75.0%,7.63,0,0,,0,0,0,,0,0,0,,0,0,,,1,12,12.00,0,2,8,4.00,0,0,0,0.0,0,0,0,,,0,0,0,0,0,0,50,82%,0,0%,5,16%,False,False,23,25,Jeremy Kerley
2017,2017-09-10,1,1,,NYJ,BUF,True,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,True,False,12,21,Jeremy Kerley
2017,2017-09-17,2,2,28.313,NYJ,OAK,False,3,3,14,4.67,0,100.0%,4.67,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,0,0,0.0,0,0,0,,,0,0,0,0,0,0,44,79%,0,0%,0,0%,True,False,20,45,Jeremy Kerley
2017,2017-09-24,3,3,28.320,NYJ,MIA,True,5,5,42,8.40,0,100.0%,8.40,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,4,31,7.75,0,0,0,0.0,0,0,0,,,0,0,0,0,0,0,34,54%,0,0%,8,31%,False,True,20,6,Jeremy Kerley
2017,2017-10-01,4,4,28.327,NYJ,JAX,False,5,5,37,7.40,0,100.0%,7.40,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,1,7,7.00,0,0,0,0.0,0,0,0,,,0,0,0,0,0,0,46,66%,0,0%,8,22%,False,True,23,20,Jeremy Kerley
2017,2017-10-08,5,5,28.334,NYJ,CLE,False,4,4,39,9.75,0,100.0%,9.75,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,2,16,8.00,0,0,0,0.0,0,0,0,,,0,0,0,0,0,0,36,68%,0,0%,5,24%,True,True,17,14,Jeremy Kerley
2017,2017-10-15,6,6,28.341,NYJ,NWE,False,3,2,61,30.50,1,66.7%,20.33,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,2,-2,-1.00,0,1,6,0.0,0,0,0,,,0,0,0,0,0,0,47,62%,0,0%,5,20%,False,False,17,24,Jeremy Kerley
2017,2017-10-22,7,7,28.348,NYJ,MIA,True,4,2,17,8.50,0,50.0%,4.25,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,4,24,6.00,0,0,0,0.0,0,0,0,0,0,2,1,0,1,0,0,29,52%,0,0%,7,21%,True,False,28,31,Jeremy Kerley
2017,2017-10-29,8,8,28.355,NYJ,ATL,False,3,1,7,7.00,0,33.3%,2.33,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,2,6,3.00,0,0,0,0.0,0,0,0,0,0,1,1,0,0,0,0,35,57%,0,0%,6,19%,False,False,20,25,Jeremy Kerley
2017,2017-11-02,9,9,28.359,NYJ,BUF,False,0,0,0,,0,0.0%,,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,1,3,3.00,0,0,0,0.0,0,0,0,,,0,0,0,0,0,0,6,9%,0,0%,1,3%,False,True,34,21,Jeremy Kerley
2017,2017-11-12,10,10,,NYJ,TAM,True,Suspended,Suspended,Suspended,Suspended,Suspended,Suspended,Suspended,Suspended,Suspended,Suspended,Suspended,Suspended,Suspended,Suspended,Suspended,Suspended,Suspended,Suspended,Suspended,Suspended,Suspended,Suspended,Suspended,Suspended,Suspended,Suspended,Suspended,Suspended,Suspended,Suspended,Suspended,Suspended,Suspended,Suspended,Suspended,Suspended,Suspended,Suspended,Suspended,Suspended,Suspended,Suspended,Suspended,Suspended,Suspended,Suspended,Suspended,Suspended,Suspended,Suspended,True,False,10,15,Jeremy Kerley
2017,2017-11-26,11,12,,NYJ,CAR,True,Suspended,Suspended,Suspended,Suspended,Suspended,Suspended,Suspended,Suspended,Suspended,Suspended,Suspended,Suspended,Suspended,Suspended,Suspended,Suspended,Suspended,Suspended,Suspended,Suspended,Suspended,Suspended,Suspended,Suspended,Suspended,Suspended,Suspended,Suspended,Suspended,Suspended,Suspended,Suspended,Suspended,Suspended,Suspended,Suspended,Suspended,Suspended,Suspended,Suspended,Suspended,Suspended,Suspended,Suspended,Suspended,Suspended,Suspended,Suspended,Suspended,Suspended,False,False,27,35,Jeremy Kerley
2017,2017-12-03,12,13,,NYJ,KAN,True,Suspended,Suspended,Suspended,Suspended,Suspended,Suspended,Suspended,Suspended,Suspended,Suspended,Suspended,Suspended,Suspended,Suspended,Suspended,Suspended,Suspended,Suspended,Suspended,Suspended,Suspended,Suspended,Suspended,Suspended,Suspended,Suspended,Suspended,Suspended,Suspended,Suspended,Suspended,Suspended,Suspended,Suspended,Suspended,Suspended,Suspended,Suspended,Suspended,Suspended,Suspended,Suspended,Suspended,Suspended,Suspended,Suspended,Suspended,Suspended,Suspended,Suspended,False,True,38,31,Jeremy Kerley
2017,2017-12-10,13,14,,NYJ,DEN,True,Suspended,Suspended,Suspended,Suspended,Suspended,Suspended,Suspended,Suspended,Suspended,Suspended,Suspended,Suspended,Suspended,Suspended,Suspended,Suspended,Suspended,Suspended,Suspended,Suspended,Suspended,Suspended,Suspended,Suspended,Suspended,Suspended,Suspended,Suspended,Suspended,Suspended,Suspended,Suspended,Suspended,Suspended,Suspended,Suspended,Suspended,Suspended,Suspended,Suspended,Suspended,Suspended,Suspended,Suspended,Suspended,Suspended,Suspended,Suspended,Suspended,Suspended,True,False,0,23,Jeremy Kerley
2017,2017-12-17,14,15,,NYJ,NOR,True,Exempt List,Exempt List,Exempt List,Exempt List,Exempt List,Exempt List,Exempt List,Exempt List,Exempt List,Exempt List,Exempt List,Exempt List,Exempt List,Exempt List,Exempt List,Exempt List,Exempt List,Exempt List,Exempt List,Exempt List,Exempt List,Exempt List,Exempt List,Exempt List,Exempt List,Exempt List,Exempt List,Exempt List,Exempt List,Exempt List,Exempt List,Exempt List,Exempt List,Exempt List,Exempt List,Exempt List,Exempt List,Exempt List,Exempt List,Exempt List,Exempt List,Exempt List,Exempt List,Exempt List,Exempt List,Exempt List,Exempt List,Exempt List,Exempt List,Exempt List,True,False,19,31,Jeremy Kerley
2018,2018-09-09,1,1,29.305,BUF,BAL,True,4,2,7,3.50,0,50.0%,1.75,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,2,10,5.00,0,0,0,0.0,0,0,0,,,0,0,0,0,0,0,44,69%,0,0%,3,9%,True,False,3,47,Jeremy Kerley
,99 Games,,,,,,False,461,270,3116,11.54,13,58.6%,6.76,18,133,7.39,0,2,4,50.00,83,0,0,95.8,0,0,20.75,20.75,5,78,15.60,0,173,1503,8.69,1,14,84,0.0,1,0,1,0,0,16,7,0,4,1,0,,,,,,,False,False,58,0,Jeremy Kerley
