Year,Date,G#,Week,Age,Tm,Unnamed: 7_level_1,Opp,Result,GS,Passing_Cmp,Passing_Att,Passing_Cmp%,Passing_Yds,Passing_TD,Passing_Int,Passing_Rate,Passing_Sk,Passing_Yds.1,Passing_Y/A,Passing_AY/A,Rushing_Att,Rushing_Yds,Rushing_Y/A,Rushing_TD,Scoring_2PM,Scoring_TD,Scoring_Pts,Fumbles_Fmb,Fumbles_FL,Fumbles_FF,Fumbles_FR,Fumbles_Yds,Fumbles_TD,Off. Snaps_Num,Off. Snaps_Pct,Def. Snaps_Num,Def. Snaps_Pct,ST Snaps_Num,ST Snaps_Pct,Away_status,Player
2020,2020-11-01,7,8,,NOR,@,CHI,W 26-23,True,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,True,Jameis Winston
2020,2020-11-08,8,9,26.307,NOR,@,TAM,W 38-3,False,1,1,100.00,12,0,0,116.7,0,0,12.00,12.00,3,-3,-1.00,0,,0,0,0,0,0,0,0,0,10,14%,0,0%,0,0%,True,Jameis Winston
2020,2020-11-15,9,10,26.314,NOR,,SFO,W 27-13,False,6,10,60.00,63,0,0,78.3,2,11,6.30,6.30,4,-2,-0.50,0,,0,0,0,0,0,0,0,0,34,58%,0,0%,0,0%,False,Jameis Winston
2020,2020-11-22,10,11,,NOR,,ATL,W 24-9,True,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,False,Jameis Winston
2020,2020-11-29,11,12,26.328,NOR,@,DEN,W 31-3,False,,,,,,,,,,,,,,,,,0,0,0,,,0,0,0,3,5%,0,0%,0,0%,True,Jameis Winston
2020,2020-12-06,12,13,,NOR,@,ATL,W 21-16,True,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,True,Jameis Winston
2020,2020-12-13,13,14,,NOR,@,PHI,L 21-24,True,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,True,Jameis Winston
2020,2020-12-20,14,15,,NOR,,KAN,L 29-32,True,COVID-19 List,COVID-19 List,COVID-19 List,COVID-19 List,COVID-19 List,COVID-19 List,COVID-19 List,COVID-19 List,COVID-19 List,COVID-19 List,COVID-19 List,COVID-19 List,COVID-19 List,COVID-19 List,COVID-19 List,COVID-19 List,COVID-19 List,COVID-19 List,COVID-19 List,COVID-19 List,COVID-19 List,COVID-19 List,COVID-19 List,COVID-19 List,COVID-19 List,COVID-19 List,COVID-19 List,COVID-19 List,COVID-19 List,COVID-19 List,False,Jameis Winston
2020,2020-12-25,15,16,,NOR,,MIN,W 52-33,True,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,False,Jameis Winston
2020,2021-01-03,16,17,26.363,NOR,@,CAR,W 33-7,False,0,0,,0,0,0,,0,0,,,1,-1,-1.00,0,,0,0,0,0,0,0,0,0,7,11%,0,0%,0,0%,True,Jameis Winston
2021,2021-09-12,1,1,27.249,NOR,,GNB,W 38-3,True,14,20,70.00,148,5,0,130.8,0,0,7.40,12.40,6,37,6.17,0,,0,0,0,0,0,0,0,0,60,97%,0,0%,0,0%,False,Jameis Winston
2021,2021-09-19,2,2,27.256,NOR,@,CAR,L 7-26,True,11,22,50.00,111,0,2,26.9,4,31,5.05,0.95,3,19,6.33,1,,1,6,0,0,0,0,0,0,42,95%,0,0%,0,0%,True,Jameis Winston
2021,2021-09-26,3,3,27.263,NOR,@,NWE,W 28-13,True,13,21,61.90,128,2,0,110.8,3,18,6.10,8.00,5,4,0.80,0,,0,0,0,0,0,0,0,0,59,95%,0,0%,0,0%,True,Jameis Winston
2021,2021-10-03,4,4,27.270,NOR,,NYG,L 21-27,True,17,23,73.91,226,1,0,119.1,0,0,9.83,10.70,0,0,,0,,0,0,0,0,0,0,0,0,60,88%,0,0%,0,0%,False,Jameis Winston
2021,2021-10-10,5,5,27.277,NOR,@,WAS,W 33-22,True,15,30,50.00,279,4,1,108.2,2,8,9.30,10.47,6,26,4.33,0,,0,0,1,1,0,0,0,0,56,100%,0,0%,0,0%,True,Jameis Winston
2021,2021-10-25,6,7,27.292,NOR,@,SEA,W 13-10,True,19,35,54.29,222,1,0,83.3,2,12,6.34,6.91,8,40,5.00,0,,0,0,1,0,0,1,0,0,74,100%,0,0%,0,0%,True,Jameis Winston
2021,2021-10-31,7,8,27.298,NOR,,TAM,W 36-27,True,6,10,60.00,56,1,0,108.7,0,0,5.60,7.60,4,40,10.00,0,,0,0,0,0,0,0,0,0,20,26%,0,0%,0,0%,False,Jameis Winston
2021,2021-11-07,8,9,,NOR,,ATL,L 25-27,True,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,False,Jameis Winston
2021,2021-11-14,9,10,,NOR,@,TEN,L 21-23,True,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,True,Jameis Winston
2021,2021-11-21,10,11,,NOR,@,PHI,L 29-40,True,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,True,Jameis Winston
2021,2021-11-25,11,12,,NOR,,BUF,L 6-31,True,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,False,Jameis Winston
2021,2021-12-02,12,13,,NOR,,DAL,L 17-27,True,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,False,Jameis Winston
2021,2021-12-12,13,14,,NOR,@,NYJ,W 30-9,True,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,True,Jameis Winston
2021,2021-12-19,14,15,,NOR,@,TAM,W 9-0,True,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,True,Jameis Winston
2021,2021-12-27,15,16,,NOR,,MIA,L 3-20,True,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,False,Jameis Winston
2021,2022-01-02,16,17,,NOR,,CAR,W 18-10,True,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,False,Jameis Winston
2021,2022-01-09,17,18,,NOR,@,ATL,W 30-20,True,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,True,Jameis Winston
,83 Games,,,,,,,37-46-0,False,1665,2720,61.21,20982,135,91,87.8,182,1155,7.71,7.20,288,1204,4.18,11,2,11,70,52,24,0,20,-70,0,,,,,,,False,Jameis Winston
