Year,Date,G#,Week,Age,Tm,Opp,GS,Rushing_Att,Rushing_Yds,Rushing_Y/A,Rushing_TD,Passing_Cmp,Passing_Att,Passing_Cmp%,Passing_Yds,Passing_TD,Passing_Int,Passing_Rate,Passing_Sk,Passing_Yds.1,Passing_Y/A,Passing_AY/A,Sk,Tackles_Solo,Tackles_Ast,Tackles_Comb,Tackles_TFL,Tackles_QBHits,Fumbles_Fmb,Fumbles_FL,Fumbles_FF,Fumbles_FR,Fumbles_Yds,Fumbles_TD,Punting_Pnt,Punting_Yds,Punting_Y/P,Punting_Blck,Off. Snaps_Num,Off. Snaps_Pct,Def. Snaps_Num,Def. Snaps_Pct,ST Snaps_Num,ST Snaps_Pct,Away_status,Win,Score,Opp Score,Player
2017,2017-10-22,6,7,28.093,DAL,SFO,False,0,0,,0,0,0,,0,0,0,,0,0,,,0.0,0,0,0,,,0,0,0,0,0,0,3,142,47.33,0,0,0%,0,0%,8,33%,True,True,40,10,Chris Jones
2017,2017-10-29,7,8,28.100,DAL,WAS,False,0,0,,0,0,0,,0,0,0,,0,0,,,0.0,0,0,0,,,0,0,0,0,0,0,3,137,45.67,0,0,0%,0,0%,11,33%,True,True,33,19,Chris Jones
2017,2017-11-05,8,9,28.107,DAL,KAN,False,0,0,,0,0,0,,0,0,0,,0,0,,,0.0,0,0,0,,,0,0,0,0,0,0,5,195,39.00,0,0,0%,0,0%,9,36%,False,True,28,17,Chris Jones
2017,2017-11-12,9,10,28.114,DAL,ATL,False,0,0,,0,0,0,,0,0,0,,0,0,,,0.0,0,0,0,,,0,0,0,0,0,0,4,171,42.75,0,0,0%,0,0%,7,32%,True,False,7,27,Chris Jones
2017,2017-11-19,10,11,28.121,DAL,PHI,False,0,0,,0,0,0,,0,0,0,,0,0,,,0.0,0,0,0,,,0,0,0,0,0,0,5,234,46.80,0,0,0%,0,0%,8,31%,False,False,9,37,Chris Jones
2017,2017-11-23,11,12,28.125,DAL,LAC,False,0,0,,0,0,0,,0,0,0,,0,0,,,0.0,0,0,0,,,0,0,0,0,0,0,5,208,41.60,0,0,0%,0,0%,5,26%,False,False,6,28,Chris Jones
2017,2017-11-30,12,13,28.132,DAL,WAS,False,0,0,,0,0,0,,0,0,0,,0,0,,,0.0,0,0,0,,,0,0,0,0,0,0,5,211,42.20,0,0,0%,0,0%,11,39%,False,True,38,14,Chris Jones
2017,2017-12-10,13,14,28.142,DAL,NYG,False,0,0,,0,0,0,,0,0,0,,0,0,,,0.0,0,0,0,,,0,0,0,0,0,0,4,190,47.50,0,0,0%,0,0%,11,37%,True,True,30,10,Chris Jones
2017,2017-12-17,14,15,28.149,DAL,OAK,False,1,24,24.00,0,0,0,,0,0,0,,0,0,,,0.0,0,0,0,,,0,0,0,0,0,0,2,86,43.00,0,0,0%,0,0%,7,29%,True,True,20,17,Chris Jones
2017,2017-12-24,15,16,28.156,DAL,SEA,False,0,0,,0,0,0,,0,0,0,,0,0,,,0.0,0,0,0,,,0,0,0,0,0,0,2,100,50.00,0,0,0%,0,0%,8,30%,False,False,12,21,Chris Jones
2017,2017-12-31,16,17,28.163,DAL,PHI,False,0,0,,0,0,0,,0,0,0,,0,0,,,0.0,0,0,0,,,0,0,0,0,0,0,8,356,44.50,0,0,0%,0,0%,10,50%,True,True,6,0,Chris Jones
2018,2018-09-09,1,1,29.050,DAL,CAR,False,0,0,,0,0,0,,0,0,0,,0,0,,,0.0,0,0,0,,,0,0,0,0,0,0,6,293,48.83,0,0,0%,0,0%,7,32%,True,False,8,16,Chris Jones
2018,2018-09-16,2,2,29.057,DAL,NYG,False,0,0,,0,0,0,,0,0,0,,0,0,,,0.0,0,0,0,,,0,0,0,0,0,0,4,173,43.25,0,0,0%,0,0%,8,31%,False,True,20,13,Chris Jones
2018,2018-09-23,3,3,29.064,DAL,SEA,False,0,0,,0,0,0,,0,0,0,,0,0,,,0.0,0,0,0,,,0,0,0,0,0,0,5,240,48.00,0,0,0%,0,0%,9,31%,True,False,13,24,Chris Jones
2018,2018-09-30,4,4,29.071,DAL,DET,False,0,0,,0,0,0,,0,0,0,,0,0,,,0.0,0,0,0,,,0,0,0,0,0,0,2,78,39.00,0,0,0%,0,0%,8,30%,False,True,26,24,Chris Jones
2018,2018-10-07,5,5,29.078,DAL,HOU,False,0,0,,0,0,0,,0,0,0,,0,0,,,0.0,0,0,0,,,0,0,0,0,0,0,5,220,44.00,0,0,0%,0,0%,9,31%,True,False,16,19,Chris Jones
2018,2018-10-14,6,6,29.085,DAL,JAX,False,0,0,,0,0,0,,0,0,0,,0,0,,,0.0,0,0,0,,,0,0,0,0,0,0,3,123,41.00,0,0,0%,0,0%,13,42%,False,True,40,7,Chris Jones
2018,2018-10-21,7,7,29.092,DAL,WAS,False,0,0,,0,0,0,,0,0,0,,0,0,,,0.0,0,0,0,,,0,0,0,0,0,0,5,208,41.60,0,0,0%,0,0%,9,32%,True,False,17,20,Chris Jones
2018,2018-11-05,8,9,29.107,DAL,TEN,False,0,0,,0,0,0,,0,0,0,,0,0,,,0.0,0,0,0,,,0,0,0,0,0,0,3,134,44.67,0,0,0%,0,0%,6,30%,False,False,14,28,Chris Jones
2018,2018-11-11,9,10,29.113,DAL,PHI,False,0,0,,0,0,0,,0,0,0,,0,0,,,0.0,0,0,0,,,0,0,0,0,0,0,4,163,40.75,0,0,0%,0,0%,11,39%,True,True,27,20,Chris Jones
2018,2018-11-18,10,11,29.120,DAL,ATL,False,0,0,,0,0,0,,0,0,0,,0,0,,,0.0,0,0,0,,,0,0,0,0,0,0,3,133,44.33,0,0,0%,0,0%,8,31%,True,True,22,19,Chris Jones
2018,2018-11-22,11,12,29.124,DAL,WAS,False,0,0,,0,0,0,,0,0,0,,0,0,,,0.0,1,0,1,0,0,0,0,0,0,0,0,6,287,47.83,0,0,0%,0,0%,11,35%,False,True,31,23,Chris Jones
2018,2018-11-29,12,13,29.131,DAL,NOR,False,0,0,,0,0,0,,0,0,0,,0,0,,,0.0,0,0,0,,,0,0,0,0,0,0,3,153,51.00,0,0,0%,0,0%,6,30%,False,True,13,10,Chris Jones
2018,2018-12-09,13,14,29.141,DAL,PHI,False,0,0,,0,0,0,,0,0,0,,0,0,,,0.0,0,0,0,,,0,0,0,0,0,0,2,102,51.00,0,0,0%,0,0%,8,28%,False,True,29,23,Chris Jones
2018,2018-12-16,14,15,29.148,DAL,IND,False,0,0,,0,0,0,,0,0,0,,0,0,,,0.0,0,0,0,,,0,0,0,0,0,0,2,81,40.50,0,0,0%,0,0%,3,20%,True,False,0,23,Chris Jones
2018,2018-12-23,15,16,29.155,DAL,TAM,False,0,0,,0,0,0,,0,0,0,,0,0,,,0.0,0,0,0,,,0,0,0,0,0,0,4,166,41.50,0,0,0%,0,0%,9,33%,False,True,27,20,Chris Jones
2018,2018-12-30,16,17,29.162,DAL,NYG,False,0,0,,0,0,0,,0,0,0,,0,0,,,0.0,0,0,0,,,0,0,0,0,0,0,3,116,38.67,0,0,0%,0,0%,8,29%,True,True,36,35,Chris Jones
2019,2019-09-08,1,1,30.049,DAL,NYG,False,0,0,,0,0,0,,0,0,0,,0,0,,,0.0,0,0,0,0,0,0,0,0,0,0,0,4,165,41.25,0,0,0%,0,0%,9,35%,False,True,35,17,Chris Jones
2019,2019-09-15,2,2,30.056,DAL,WAS,False,0,0,,0,0,0,,0,0,0,,0,0,,,0.0,0,0,0,0,0,0,0,0,0,0,0,2,101,50.50,0,0,0%,0,0%,7,29%,True,True,31,21,Chris Jones
2019,2019-09-22,3,3,30.063,DAL,MIA,False,0,0,,0,0,0,,0,0,0,,0,0,,,0.0,0,0,0,0,0,0,0,0,0,0,0,3,133,44.33,0,0,0%,0,0%,9,32%,False,True,31,6,Chris Jones
2019,2019-09-29,4,4,30.070,DAL,NOR,False,0,0,,0,0,0,,0,0,0,,0,0,,,0.0,0,0,0,0,0,0,0,0,0,0,0,4,181,45.25,0,0,0%,0,0%,6,29%,True,False,10,12,Chris Jones
2019,2019-10-06,5,5,30.077,DAL,GNB,False,0,0,,0,0,0,,0,0,0,,0,0,,,0.0,0,0,0,0,0,0,0,0,0,0,0,3,100,33.33,0,0,0%,0,0%,10,29%,False,False,24,34,Chris Jones
2019,2019-10-13,6,6,30.084,DAL,NYJ,False,0,0,,0,0,0,,0,0,0,,0,0,,,0.0,0,0,0,0,0,0,0,0,0,0,0,3,137,45.67,0,0,0%,0,0%,8,31%,True,False,22,24,Chris Jones
2019,2019-10-20,7,7,30.091,DAL,PHI,False,0,0,,0,0,0,,0,0,0,,0,0,,,0.0,0,0,0,0,0,0,0,0,0,0,0,3,127,42.33,0,0,0%,0,0%,10,40%,False,True,37,10,Chris Jones
2019,2019-11-04,8,9,30.106,DAL,NYG,False,0,0,,0,0,0,,0,0,0,,0,0,,,0.0,0,0,0,0,0,0,0,0,0,0,0,2,80,40.00,0,0,0%,0,0%,10,32%,True,True,37,18,Chris Jones
2019,2019-11-10,9,10,30.112,DAL,MIN,False,0,0,,0,0,0,,0,0,0,,0,0,,,0.0,0,0,0,0,0,0,0,0,0,0,0,2,72,36.00,0,0,0%,0,0%,7,28%,False,False,24,28,Chris Jones
2019,2019-11-17,10,11,30.119,DAL,DET,False,0,0,,0,0,0,,0,0,0,,0,0,,,0.0,0,0,0,0,0,0,0,0,0,0,0,3,124,41.33,0,0,0%,0,0%,8,26%,True,True,35,27,Chris Jones
2019,2019-11-24,11,12,30.126,DAL,NWE,False,0,0,,0,0,0,,0,0,0,,0,0,,,0.0,0,0,0,0,0,0,0,0,0,0,0,4,160,40.00,1,0,0%,0,0%,10,34%,True,False,9,13,Chris Jones
2019,2019-11-28,12,13,30.130,DAL,BUF,False,0,0,,0,0,0,,0,0,0,,0,0,,,0.0,0,0,0,0,0,0,0,0,0,0,0,2,81,40.50,0,0,0%,0,0%,5,22%,False,False,15,26,Chris Jones
2019,2019-12-05,13,14,30.137,DAL,CHI,False,0,0,,0,0,0,,0,0,0,,0,0,,,0.0,0,0,0,0,0,0,0,0,0,0,0,5,224,44.80,0,0,0%,0,0%,10,33%,True,False,24,31,Chris Jones
2019,2019-12-15,14,15,30.147,DAL,LAR,False,0,0,,0,0,0,,0,0,0,,0,0,,,0.0,0,0,0,0,0,0,0,0,0,0,0,2,95,47.50,0,0,0%,0,0%,10,32%,False,True,44,21,Chris Jones
2019,2019-12-22,15,16,30.154,DAL,PHI,False,0,0,,0,0,0,,0,0,0,,0,0,,,0.0,0,0,0,0,0,0,0,0,0,0,0,6,237,39.50,0,0,0%,0,0%,11,39%,True,False,9,17,Chris Jones
2019,2019-12-29,16,17,30.161,DAL,WAS,False,0,0,,0,0,0,,0,0,0,,0,0,,,0.0,0,0,0,0,0,0,0,0,0,0,0,2,62,31.00,0,1,1%,0,0%,11,32%,False,True,47,16,Chris Jones
2020,2020-09-13,1,1,31.054,DAL,LAR,False,0,0,,0,0,0,,0,0,0,,0,0,,,0.0,0,0,0,0,0,0,0,0,0,0,0,4,156,39.00,0,0,0%,0,0%,8,31%,True,False,17,20,Chris Jones
2020,2020-09-20,2,2,31.061,DAL,ATL,False,0,0,,0,0,1,0.00,0,0,0,39.6,0,0,0.00,0.00,0.0,0,0,0,0,0,0,0,0,0,0,0,1,43,43.00,0,0,0%,0,0%,9,24%,False,True,40,39,Chris Jones
2020,2020-09-27,3,3,31.068,DAL,SEA,False,0,0,,0,0,0,,0,0,0,,0,0,,,0.0,0,0,0,0,0,0,0,0,0,0,0,3,139,46.33,0,0,0%,0,0%,10,29%,True,False,31,38,Chris Jones
2020,2020-10-04,4,4,31.075,DAL,CLE,False,0,0,,0,0,0,,0,0,0,,0,0,,,0.0,0,0,0,0,0,0,0,0,0,0,0,3,133,44.33,0,0,0%,0,0%,5,16%,False,False,38,49,Chris Jones
2020,2020-10-11,5,5,31.082,DAL,NYG,False,0,0,,0,0,0,,0,0,0,,0,0,,,0.0,0,0,0,0,0,0,0,0,0,0,0,2,87,43.50,0,0,0%,0,0%,9,27%,False,True,37,34,Chris Jones
2020,2020-10-19,6,6,31.090,DAL,ARI,False,0,0,,0,0,0,,0,0,0,,0,0,,,0.0,0,0,0,0,0,0,0,0,0,0,0,3,130,43.33,0,0,0%,0,0%,6,22%,False,False,10,38,Chris Jones
2020,2020-10-25,7,7,31.096,DAL,WAS,False,0,0,,0,0,0,,0,0,0,,0,0,,,0.0,0,0,0,0,0,0,0,0,0,0,0,5,217,43.40,0,0,0%,0,0%,7,35%,True,False,3,25,Chris Jones
2020,2020-11-01,8,8,31.103,DAL,PHI,False,1,0,0.00,0,0,0,,0,0,0,,0,0,,,0.0,0,0,0,0,0,0,0,0,0,0,0,3,117,39.00,0,0,0%,0,0%,9,43%,True,False,9,23,Chris Jones
2020,2020-11-08,9,9,,DAL,PIT,True,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,False,False,19,24,Chris Jones
2020,2020-11-22,10,11,,DAL,MIN,True,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,True,True,31,28,Chris Jones
2020,2020-11-26,11,12,,DAL,WAS,True,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,False,False,16,41,Chris Jones
2020,2020-12-08,12,13,,DAL,BAL,True,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,True,False,17,34,Chris Jones
2020,2020-12-13,13,14,,DAL,CIN,True,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,True,True,30,7,Chris Jones
2020,2020-12-20,14,15,,DAL,SFO,True,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,False,True,41,33,Chris Jones
2020,2020-12-27,15,16,,DAL,PHI,True,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,False,True,37,17,Chris Jones
2020,2021-01-03,16,17,,DAL,NYG,True,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,True,False,19,23,Chris Jones
,126 Games,,,,,,False,3,54,18.00,0,0,1,0.00,0,0,0,39.6,0,0,0.00,0.00,0.0,5,1,6,0,0,0,0,0,1,0,0,483,21478,44.47,4,,,,,,,False,False,57,0,Chris Jones
