Year,Date,G#,Week,Age,Tm,Unnamed: 7_level_1,Opp,Result,GS,Rushing_Att,Rushing_Yds,Rushing_Y/A,Rushing_TD,Receiving_Tgt,Receiving_Rec,Receiving_Yds,Receiving_Y/R,Receiving_TD,Receiving_Ctch%,Receiving_Y/Tgt,Kick Returns_Rt,Kick Returns_Yds,Kick Returns_Y/Rt,Kick Returns_TD,Scoring_2PM,Scoring_TD,Scoring_Pts,Sk,Tackles_Solo,Tackles_Ast,Tackles_Comb,Tackles_TFL,Tackles_QBHits,Fumbles_Fmb,Fumbles_FL,Fumbles_FF,Fumbles_FR,Fumbles_Yds,Fumbles_TD,Off. Snaps_Num,Off. Snaps_Pct,Def. Snaps_Num,Def. Snaps_Pct,ST Snaps_Num,ST Snaps_Pct,Away_status,Player
2014,2014-12-28,16,17,24.344,OAK,@,DEN,L 14-47,True,10,37,3.70,0,4,4,60,15.00,0,100.0%,15.00,0,0,,0,,0,0,0.0,0,0,0,,,0,0,0,0,0,0,34,59%,0,0%,0,0%,True,Latavius Murray
2015,2015-09-13,1,1,25.238,OAK,,CIN,L 13-33,True,11,44,4.00,0,7,7,36,5.14,0,100.0%,5.14,0,0,,0,,0,0,0.0,0,0,0,,,0,0,0,0,0,0,36,57%,0,0%,0,0%,False,Latavius Murray
2015,2015-09-20,2,2,25.245,OAK,,BAL,W 37-33,True,15,65,4.33,1,3,3,22,7.33,0,100.0%,7.33,0,0,,0,,1,6,0.0,0,0,0,,,0,0,0,0,0,0,56,76%,0,0%,0,0%,False,Latavius Murray
2015,2015-09-27,3,3,25.252,OAK,@,CLE,W 27-20,True,26,139,5.35,1,1,1,10,10.00,0,100.0%,10.00,0,0,,0,,1,6,0.0,0,0,0,,,0,0,0,0,0,0,50,74%,0,0%,0,0%,True,Latavius Murray
2015,2015-10-04,4,4,25.259,OAK,@,CHI,L 20-22,True,15,49,3.27,0,5,3,12,4.00,0,60.0%,2.40,0,0,,0,,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,39,67%,0,0%,0,0%,True,Latavius Murray
2015,2015-10-11,5,5,25.266,OAK,,DEN,L 10-16,True,13,39,3.00,0,4,3,18,6.00,0,75.0%,4.50,0,0,,0,,0,0,0.0,0,0,0,,,0,0,0,0,0,0,28,40%,0,0%,0,0%,False,Latavius Murray
2015,2015-10-25,6,7,25.280,OAK,@,SDG,W 37-29,True,15,85,5.67,1,1,1,1,1.00,0,100.0%,1.00,0,0,,0,,1,6,0.0,0,0,0,,,0,0,0,0,0,0,34,55%,0,0%,0,0%,True,Latavius Murray
2015,2015-11-01,7,8,25.287,OAK,,NYJ,W 34-20,True,20,113,5.65,0,2,1,6,6.00,0,50.0%,3.00,0,0,,0,,0,0,0.0,0,0,0,,,0,0,0,0,0,0,40,65%,0,0%,0,0%,False,Latavius Murray
2015,2015-11-08,8,9,25.294,OAK,@,PIT,L 35-38,True,17,96,5.65,0,2,2,-1,-0.50,0,100.0%,-0.50,0,0,,0,,0,0,0.0,0,0,0,,,2,1,0,0,0,0,33,47%,0,0%,0,0%,True,Latavius Murray
2015,2015-11-15,9,10,25.301,OAK,,MIN,L 14-30,True,12,48,4.00,0,5,5,29,5.80,0,100.0%,5.80,0,0,,0,,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,38,59%,0,0%,0,0%,False,Latavius Murray
2015,2015-11-22,10,11,25.308,OAK,@,DET,L 13-18,True,13,28,2.15,1,0,0,0,,0,0.0%,,0,0,,0,,1,6,0.0,0,0,0,,,0,0,0,0,0,0,28,55%,0,0%,0,0%,True,Latavius Murray
2015,2015-11-29,11,12,25.315,OAK,@,TEN,W 24-21,True,22,59,2.68,0,3,1,23,23.00,0,33.3%,7.67,0,0,,0,,0,0,0.0,0,0,0,,,0,0,0,0,0,0,52,73%,0,0%,0,0%,True,Latavius Murray
2015,2015-12-06,12,13,25.322,OAK,,KAN,L 20-34,True,20,86,4.30,1,6,4,11,2.75,0,66.7%,1.83,0,0,,0,,1,6,0.0,0,0,0,0,0,2,0,0,1,0,0,51,65%,0,0%,0,0%,False,Latavius Murray
2015,2015-12-13,13,14,25.329,OAK,@,DEN,W 15-12,True,16,27,1.69,0,1,0,0,,0,0.0%,0.00,0,0,,0,,0,0,0.0,0,0,0,,,0,0,0,0,0,0,45,79%,0,0%,0,0%,True,Latavius Murray
2015,2015-12-20,14,15,25.336,OAK,,GNB,L 20-30,True,21,78,3.71,0,2,1,2,2.00,0,50.0%,1.00,0,0,,0,,0,0,0.0,0,0,0,,,0,0,0,0,0,0,53,69%,0,0%,0,0%,False,Latavius Murray
2015,2015-12-24,15,16,25.340,OAK,,SDG,W 23-20,True,19,79,4.16,1,5,5,38,7.60,0,100.0%,7.60,0,0,,0,,1,6,0.0,0,0,0,,,0,0,0,0,0,0,57,81%,0,0%,0,0%,False,Latavius Murray
2015,2016-01-03,16,17,25.350,OAK,@,KAN,L 17-23,True,11,31,2.82,0,6,4,25,6.25,0,66.7%,4.17,0,0,,0,,0,0,0.0,0,0,0,,,0,0,0,0,0,0,40,70%,0,0%,0,0%,True,Latavius Murray
2016,2016-09-11,1,1,26.237,OAK,@,NOR,W 35-34,True,14,59,4.21,1,2,1,13,13.00,0,50.0%,6.50,0,0,,0,,1,6,0.0,0,0,0,,,0,0,0,0,0,0,45,62%,0,0%,0,0%,True,Latavius Murray
2016,2016-09-18,2,2,26.244,OAK,,ATL,L 28-35,True,8,57,7.13,1,6,6,44,7.33,0,100.0%,7.33,0,0,,0,,1,6,0.0,0,0,0,,,0,0,0,0,0,0,36,48%,0,0%,0,0%,False,Latavius Murray
2016,2016-09-25,3,3,26.251,OAK,@,TEN,W 17-10,True,10,37,3.70,1,1,1,1,1.00,0,100.0%,1.00,0,0,,0,,1,6,0.0,0,0,0,,,0,0,0,0,0,0,31,48%,0,0%,0,0%,True,Latavius Murray
2016,2016-10-02,4,4,26.258,OAK,@,BAL,W 28-27,True,8,19,2.38,0,2,2,5,2.50,0,100.0%,2.50,0,0,,0,,0,0,0.0,0,0,0,,,0,0,0,0,0,0,34,57%,0,0%,0,0%,True,Latavius Murray
2016,2016-10-09,5,5,,OAK,,SDG,W 34-31,True,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,False,Latavius Murray
2016,2016-10-16,6,6,,OAK,,KAN,L 10-26,True,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,False,Latavius Murray
2016,2016-10-23,7,7,26.279,OAK,@,JAX,W 33-16,False,18,59,3.28,2,5,2,4,2.00,0,40.0%,0.80,0,0,,0,,2,12,0.0,0,0,0,,,0,0,0,0,0,0,42,58%,0,0%,0,0%,True,Latavius Murray
2016,2016-10-30,8,8,26.286,OAK,@,TAM,W 30-24,True,11,48,4.36,0,7,5,23,4.60,0,71.4%,3.29,0,0,,0,,0,0,0.0,0,0,0,,,0,0,0,0,0,0,36,38%,0,0%,0,0%,True,Latavius Murray
2016,2016-11-06,9,9,26.293,OAK,,DEN,W 30-20,True,20,114,5.70,3,1,1,13,13.00,0,100.0%,13.00,0,0,,0,,3,18,0.0,0,0,0,,,0,0,0,0,0,0,43,49%,0,0%,0,0%,False,Latavius Murray
2016,2016-11-21,10,11,26.308,OAK,,HOU,W 27-20,False,12,33,2.75,0,5,5,59,11.80,0,100.0%,11.80,0,0,,0,,0,0,0.0,0,0,0,,,0,0,0,0,0,0,29,55%,0,0%,0,0%,False,Latavius Murray
2016,2016-11-27,11,12,26.314,OAK,,CAR,W 35-32,True,19,45,2.37,1,4,3,43,14.33,0,75.0%,10.75,0,0,,0,,1,6,0.0,0,0,0,,,0,0,0,0,0,0,49,66%,0,0%,0,0%,False,Latavius Murray
2016,2016-12-04,12,13,26.321,OAK,,BUF,W 38-24,True,20,82,4.10,2,5,3,23,7.67,0,60.0%,4.60,0,0,,0,,2,12,0.0,0,0,0,,,0,0,0,0,0,0,50,70%,0,0%,0,0%,False,Latavius Murray
2016,2016-12-08,13,14,26.325,OAK,@,KAN,L 13-21,True,22,103,4.68,1,1,0,0,,0,0.0%,0.00,0,0,,0,,1,6,0.0,0,0,0,,,0,0,0,0,0,0,52,69%,0,0%,0,0%,True,Latavius Murray
2016,2016-12-18,14,15,26.335,OAK,@,SDG,W 19-16,True,13,81,6.23,0,1,1,11,11.00,0,100.0%,11.00,0,0,,0,,0,0,0.0,0,0,0,,,2,1,0,0,0,0,31,50%,0,0%,0,0%,True,Latavius Murray
2016,2016-12-24,15,16,26.341,OAK,,IND,W 33-25,True,15,40,2.67,0,2,2,11,5.50,0,100.0%,5.50,0,0,,0,,0,0,0.0,0,0,0,,,0,0,0,0,0,0,31,41%,0,0%,0,0%,False,Latavius Murray
2016,2017-01-01,16,17,26.349,OAK,@,DEN,L 6-24,True,5,11,2.20,0,1,1,14,14.00,0,100.0%,14.00,0,0,,0,,0,0,0.0,0,0,0,,,0,0,0,0,0,0,16,30%,0,0%,0,0%,True,Latavius Murray
2017,2017-09-11,1,1,27.236,MIN,,NOR,W 29-19,False,2,6,3.00,0,0,0,0,,0,0.0%,,0,0,,0,,0,0,0.0,0,0,0,,,1,0,0,0,0,0,3,5%,0,0%,0,0%,False,Latavius Murray
2017,2017-09-17,2,2,27.242,MIN,@,PIT,L 9-26,False,3,6,2.00,0,0,0,0,,0,0.0%,,0,0,,0,,0,0,0.0,0,0,0,,,0,0,0,0,0,0,6,9%,0,0%,0,0%,True,Latavius Murray
2017,2017-09-24,3,3,27.249,MIN,,TAM,W 34-17,False,2,5,2.50,0,0,0,0,,0,0.0%,,0,0,,0,,0,0,0.0,0,0,0,,,0,0,0,0,0,0,8,11%,0,0%,0,0%,False,Latavius Murray
2017,2017-10-01,4,4,27.256,MIN,,DET,L 7-14,False,7,21,3.00,0,2,2,8,4.00,0,100.0%,4.00,0,0,,0,,0,0,0.0,0,0,0,,,0,0,0,0,0,0,19,34%,0,0%,0,0%,False,Latavius Murray
2017,2017-10-09,5,5,27.264,MIN,@,CHI,W 20-17,True,12,31,2.58,0,2,2,12,6.00,0,100.0%,6.00,0,0,,0,,0,0,0.0,0,0,0,,,0,0,0,0,0,0,22,31%,0,0%,0,0%,True,Latavius Murray
2017,2017-10-15,6,6,27.270,MIN,,GNB,W 23-10,True,15,28,1.87,0,1,1,10,10.00,0,100.0%,10.00,0,0,,0,,0,0,0.0,0,0,0,,,0,0,0,0,0,0,33,43%,0,0%,0,0%,False,Latavius Murray
2017,2017-10-22,7,7,27.277,MIN,,BAL,W 24-16,True,18,113,6.28,1,0,0,0,,0,0.0%,,0,0,,0,,1,6,0.0,0,0,0,,,0,0,0,0,0,0,31,47%,0,0%,0,0%,False,Latavius Murray
2017,2017-10-29,8,8,27.284,MIN,@,CLE,W 33-16,True,19,39,2.05,0,1,1,8,8.00,0,100.0%,8.00,0,0,,0,,0,0,0.0,0,0,0,,,0,0,0,0,0,0,31,36%,0,0%,0,0%,True,Latavius Murray
2017,2017-11-12,9,10,27.298,MIN,@,WAS,W 38-30,True,17,68,4.00,1,0,0,0,,0,0.0%,,0,0,,0,,1,6,0.0,0,0,0,,,0,0,0,0,0,0,30,49%,0,0%,0,0%,True,Latavius Murray
2017,2017-11-19,10,11,27.305,MIN,,LAR,W 24-7,True,15,95,6.33,2,2,1,1,1.00,0,50.0%,0.50,0,0,,0,,2,12,0.0,0,0,0,,,0,0,0,0,0,0,33,42%,0,0%,0,0%,False,Latavius Murray
2017,2017-11-23,11,12,27.309,MIN,@,DET,W 30-23,True,20,84,4.20,1,1,0,0,,0,0.0%,0.00,0,0,,0,,1,6,0.0,0,0,0,,,0,0,0,0,0,0,40,54%,0,0%,0,0%,True,Latavius Murray
2017,2017-12-03,12,13,27.319,MIN,@,ATL,W 14-9,True,16,76,4.75,0,3,3,21,7.00,0,100.0%,7.00,0,0,,0,,0,0,0.0,0,0,0,,,0,0,0,0,0,0,30,45%,0,0%,0,0%,True,Latavius Murray
2017,2017-12-10,13,14,27.326,MIN,@,CAR,L 24-31,True,9,14,1.56,0,2,2,6,3.00,0,100.0%,3.00,0,0,,0,,0,0,0.0,0,0,0,,,0,0,0,0,0,0,32,43%,0,0%,0,0%,True,Latavius Murray
2017,2017-12-17,14,15,27.333,MIN,,CIN,W 34-7,True,20,76,3.80,1,1,1,28,28.00,0,100.0%,28.00,0,0,,0,,1,6,0.0,0,0,0,,,0,0,0,0,0,0,32,49%,0,0%,0,0%,False,Latavius Murray
2017,2017-12-23,15,16,27.339,MIN,@,GNB,W 16-0,True,21,69,3.29,0,1,1,6,6.00,0,100.0%,6.00,0,0,,0,,0,0,0.0,0,0,0,,,0,0,0,0,0,0,40,62%,0,0%,0,0%,True,Latavius Murray
2017,2017-12-31,16,17,27.347,MIN,,CHI,W 23-10,False,20,111,5.55,2,1,1,3,3.00,0,100.0%,3.00,0,0,,0,,2,12,0.0,0,0,0,,,0,0,0,0,0,0,31,41%,0,0%,0,0%,False,Latavius Murray
2018,2018-09-09,1,1,28.234,MIN,,SFO,W 24-16,False,11,42,3.82,0,0,0,0,,0,0.0%,,0,0,,0,,0,0,0.0,0,0,0,,,0,0,0,0,0,0,14,20%,0,0%,0,0%,False,Latavius Murray
2018,2018-09-16,2,2,28.241,MIN,@,GNB,T 29-29,False,4,19,4.75,0,0,0,0,,0,0.0%,,0,0,,0,,0,0,0.0,0,0,0,,,0,0,0,0,0,0,23,32%,0,0%,0,0%,True,Latavius Murray
2018,2018-09-23,3,3,28.248,MIN,,BUF,L 6-27,True,2,1,0.50,0,7,5,30,6.00,0,71.4%,4.29,0,0,,0,,0,0,0.0,0,0,0,,,0,0,0,0,0,0,38,58%,0,0%,0,0%,False,Latavius Murray
2018,2018-09-27,4,4,28.252,MIN,@,LAR,L 31-38,False,2,2,1.00,0,2,2,16,8.00,0,100.0%,8.00,0,0,,0,1,0,2,0.0,0,0,0,,,0,0,0,0,0,0,41,55%,0,0%,0,0%,True,Latavius Murray
2018,2018-10-07,5,5,28.262,MIN,@,PHI,W 23-21,True,11,42,3.82,0,2,2,14,7.00,0,100.0%,7.00,0,0,,0,,0,0,0.0,0,0,0,,,0,0,0,0,0,0,46,74%,0,0%,0,0%,True,Latavius Murray
2018,2018-10-14,6,6,28.269,MIN,,ARI,W 27-17,True,24,155,6.46,1,2,1,3,3.00,0,50.0%,1.50,0,0,,0,,1,6,0.0,0,0,0,,,0,0,0,0,0,0,58,82%,0,0%,0,0%,False,Latavius Murray
2018,2018-10-21,7,7,28.276,MIN,@,NYJ,W 37-17,True,15,69,4.60,2,2,2,14,7.00,0,100.0%,7.00,0,0,,0,,2,12,0.0,0,0,0,,,0,0,0,0,0,0,58,84%,0,0%,0,0%,True,Latavius Murray
2018,2018-10-28,8,8,28.283,MIN,,NOR,L 20-30,True,13,56,4.31,1,6,5,39,7.80,0,83.3%,6.50,0,0,,0,,1,6,0.0,0,0,0,,,0,0,0,0,0,0,61,84%,0,0%,0,0%,False,Latavius Murray
2018,2018-11-04,9,9,28.290,MIN,,DET,W 24-9,True,10,31,3.10,1,1,1,16,16.00,0,100.0%,16.00,0,0,,0,,1,6,0.0,0,0,0,,,0,0,0,0,0,0,22,45%,0,0%,0,0%,False,Latavius Murray
2018,2018-11-18,10,11,28.304,MIN,@,CHI,L 20-25,False,4,5,1.25,0,0,0,0,,0,0.0%,,0,0,,0,,0,0,0.0,0,0,0,,,0,0,0,0,0,0,6,9%,0,0%,0,0%,True,Latavius Murray
2018,2018-11-25,11,12,28.311,MIN,,GNB,W 24-17,False,11,33,3.00,0,0,0,0,,0,0.0%,,0,0,,0,,0,0,0.0,0,0,0,,,0,0,0,0,0,0,28,40%,0,0%,0,0%,False,Latavius Murray
2018,2018-12-02,12,13,28.318,MIN,@,NWE,L 10-24,False,4,11,2.75,0,2,2,3,1.50,0,100.0%,1.50,0,0,,0,,0,0,0.0,0,0,0,,,0,0,0,0,0,0,12,20%,0,0%,0,0%,True,Latavius Murray
2018,2018-12-10,13,14,28.326,MIN,@,SEA,L 7-21,False,3,4,1.33,0,0,0,0,,0,0.0%,,0,0,,0,,0,0,0.0,0,0,0,,,0,0,0,0,0,0,8,14%,0,0%,1,5%,True,Latavius Murray
2018,2018-12-16,14,15,28.332,MIN,,MIA,W 41-17,False,15,68,4.53,1,0,0,0,,0,0.0%,,0,0,,0,,1,6,0.0,0,0,0,,,0,0,0,0,0,0,27,39%,0,0%,0,0%,False,Latavius Murray
2018,2018-12-23,15,16,28.339,MIN,@,DET,W 27-9,False,9,22,2.44,0,2,2,6,3.00,0,100.0%,3.00,0,0,,0,,0,0,0.0,0,0,0,,,0,0,0,0,0,0,15,25%,0,0%,0,0%,True,Latavius Murray
2018,2018-12-30,16,17,28.346,MIN,,CHI,L 10-24,False,2,18,9.00,0,0,0,0,,0,0.0%,,0,0,,0,,0,0,0.0,0,0,0,,,0,0,0,0,0,0,4,7%,0,0%,0,0%,False,Latavius Murray
2019,2019-09-09,1,1,29.234,NOR,,HOU,W 30-28,False,6,43,7.17,1,3,2,4,2.00,0,66.7%,1.33,0,0,,0,,1,6,0.0,0,0,0,0,0,0,0,0,0,0,0,18,27%,0,0%,0,0%,False,Latavius Murray
2019,2019-09-15,2,2,29.240,NOR,@,LAR,L 9-27,False,5,7,1.40,0,1,1,16,16.00,0,100.0%,16.00,0,0,,0,,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,22,35%,0,0%,0,0%,True,Latavius Murray
2019,2019-09-22,3,3,29.247,NOR,@,SEA,W 33-27,False,2,2,1.00,0,0,0,0,,0,0.0%,,0,0,,0,,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,12,21%,0,0%,0,0%,True,Latavius Murray
2019,2019-09-29,4,4,29.254,NOR,,DAL,W 12-10,True,4,14,3.50,0,1,1,6,6.00,0,100.0%,6.00,0,0,,0,,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,17,24%,0,0%,0,0%,False,Latavius Murray
2019,2019-10-06,5,5,29.261,NOR,,TAM,W 31-24,False,7,28,4.00,0,2,2,6,3.00,0,100.0%,3.00,0,0,,0,,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,23,33%,0,0%,0,0%,False,Latavius Murray
2019,2019-10-13,6,6,29.268,NOR,@,JAX,W 13-6,False,8,44,5.50,0,3,3,35,11.67,0,100.0%,11.67,0,0,,0,,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,28,42%,0,0%,0,0%,True,Latavius Murray
2019,2019-10-20,7,7,29.275,NOR,@,CHI,W 36-25,True,27,119,4.41,2,6,5,31,6.20,0,83.3%,5.17,0,0,,0,,2,12,0.0,0,0,0,0,0,0,0,0,0,0,0,64,84%,0,0%,0,0%,True,Latavius Murray
2019,2019-10-27,8,8,29.282,NOR,,ARI,W 31-9,True,21,102,4.86,1,12,9,55,6.11,1,75.0%,4.58,0,0,,0,,2,12,0.0,0,0,0,0,0,0,0,0,0,0,0,61,82%,0,0%,0,0%,False,Latavius Murray
2019,2019-11-10,9,10,29.296,NOR,,ATL,L 9-26,True,5,12,2.40,0,2,2,7,3.50,0,100.0%,3.50,0,0,,0,,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,16,24%,0,0%,0,0%,False,Latavius Murray
2019,2019-11-17,10,11,29.303,NOR,@,TAM,W 34-17,True,10,27,2.70,0,3,2,5,2.50,0,66.7%,1.67,0,0,,0,,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,27,40%,0,0%,0,0%,True,Latavius Murray
2019,2019-11-24,11,12,29.310,NOR,,CAR,W 34-31,True,7,64,9.14,1,0,0,0,,0,0.0%,,0,0,,0,,1,6,0.0,0,0,0,0,0,0,0,0,0,0,0,25,39%,0,0%,0,0%,False,Latavius Murray
2019,2019-11-28,12,13,29.314,NOR,@,ATL,W 26-18,False,4,2,0.50,0,0,0,0,,0,0.0%,,0,0,,0,,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,13,27%,0,0%,0,0%,True,Latavius Murray
2019,2019-12-08,13,14,29.324,NOR,,SFO,L 46-48,False,7,69,9.86,0,3,2,25,12.50,0,66.7%,8.33,0,0,,0,,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,24,33%,0,0%,0,0%,False,Latavius Murray
2019,2019-12-16,14,15,29.332,NOR,,IND,W 34-7,True,9,29,3.22,0,3,2,20,10.00,0,66.7%,6.67,0,0,,0,,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,22,33%,0,0%,0,0%,False,Latavius Murray
2019,2019-12-22,15,16,29.338,NOR,@,TEN,W 38-28,False,7,14,2.00,0,3,2,11,5.50,0,66.7%,3.67,0,0,,0,,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,25,36%,0,0%,0,0%,True,Latavius Murray
2019,2019-12-29,16,17,29.345,NOR,@,CAR,W 42-10,True,17,61,3.59,0,1,1,14,14.00,0,100.0%,14.00,0,0,,0,,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,37,54%,0,0%,0,0%,True,Latavius Murray
2020,2020-09-13,1,1,30.239,NOR,,TAM,W 34-23,False,15,48,3.20,0,1,0,0,,0,0.0%,0.00,0,0,,0,,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,23,34%,0,0%,0,0%,False,Latavius Murray
2020,2020-09-21,2,2,30.247,NOR,@,LVR,L 24-34,False,3,14,4.67,0,2,2,19,9.50,0,100.0%,9.50,0,0,,0,,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,16,27%,0,0%,0,0%,True,Latavius Murray
2020,2020-09-27,3,3,30.253,NOR,,GNB,L 30-37,True,12,58,4.83,0,1,1,7,7.00,0,100.0%,7.00,0,0,,0,,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,21,34%,0,0%,0,0%,False,Latavius Murray
2020,2020-10-04,4,4,30.260,NOR,@,DET,W 35-29,False,14,64,4.57,2,2,1,19,19.00,0,50.0%,9.50,0,0,,0,,2,12,0.0,0,0,0,0,0,0,0,0,0,0,0,29,41%,0,0%,0,0%,True,Latavius Murray
2020,2020-10-12,5,5,30.268,NOR,,LAC,W 30-27,True,8,34,4.25,0,2,2,23,11.50,0,100.0%,11.50,0,0,,0,,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,21,28%,0,0%,0,0%,False,Latavius Murray
2020,2020-10-25,6,7,30.281,NOR,,CAR,W 27-24,False,11,47,4.27,0,1,1,9,9.00,0,100.0%,9.00,0,0,,0,,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,23,33%,0,0%,0,0%,False,Latavius Murray
