Year,Date,G#,Week,Age,Tm,Opp,Result,GS,Receiving_Tgt,Receiving_Rec,Receiving_Yds,Receiving_Y/R,Receiving_TD,Receiving_Ctch%,Receiving_Y/Tgt,Rushing_Att,Rushing_Yds,Rushing_Y/A,Rushing_TD,Kick Returns_Rt,Kick Returns_Yds,Kick Returns_Y/Rt,Kick Returns_TD,Scoring_2PM,Scoring_TD,Scoring_Pts,Sk,Tackles_Solo,Tackles_Ast,Tackles_Comb,Tackles_TFL,Tackles_QBHits,Fumbles_Fmb,Fumbles_FL,Fumbles_FF,Fumbles_FR,Fumbles_Yds,Fumbles_TD,Off. Snaps_Num,Off. Snaps_Pct,Def. Snaps_Num,Def. Snaps_Pct,ST Snaps_Num,ST Snaps_Pct,Away_status,Player,Win,Score,Opp Score
2018.0,2018-09-23,3.0,3.0,31.169,OAK,MIA,L 20-28,True,6,5,31,6.20,0,83.3%,5.17,0,0,,0,0,0,,0,,0,0,0.0,0,0,0,,,0,0,0,0,0,0,62,82%,0,0%,0,0%,True,Jared Cook,False,20,28
2018.0,2018-09-30,4.0,4.0,31.176,OAK,CLE,W 45-42,True,13,8,110,13.75,2,61.5%,8.46,0,0,,0,0,0,,0,,2,12,0.0,0,0,0,0,0,0,0,0,0,0,0,76,83%,0,0%,0,0%,False,Jared Cook,True,45,42
2018.0,2018-10-07,5.0,5.0,31.183,OAK,LAC,L 10-26,True,6,4,20,5.00,0,66.7%,3.33,0,0,,0,0,0,,0,,0,0,0.0,0,0,0,,,0,0,0,0,0,0,48,91%,0,0%,0,0%,True,Jared Cook,False,10,26
2018.0,2018-10-14,6.0,6.0,31.19,OAK,SEA,L 3-27,True,2,2,10,5.00,0,100.0%,5.00,0,0,,0,0,0,,0,,0,0,0.0,0,0,0,,,0,0,0,0,0,0,51,85%,0,0%,0,0%,False,Jared Cook,False,3,27
2018.0,2018-10-28,7.0,8.0,31.204,OAK,IND,L 28-42,False,5,4,74,18.50,1,80.0%,14.80,0,0,,0,0,0,,0,,1,6,0.0,0,0,0,,,0,0,0,0,0,0,31,62%,0,0%,0,0%,False,Jared Cook,False,28,42
2018.0,2018-11-01,8.0,9.0,31.208,OAK,SFO,L 3-34,True,2,2,20,10.00,0,100.0%,10.00,0,0,,0,0,0,,0,,0,0,0.0,0,0,0,,,0,0,0,0,0,0,34,60%,0,0%,0,0%,True,Jared Cook,False,3,34
2018.0,2018-11-11,9.0,10.0,31.218,OAK,LAC,L 6-20,True,9,4,52,13.00,0,44.4%,5.78,0,0,,0,0,0,,0,,0,0,0.0,0,0,0,,,0,0,0,0,0,0,37,59%,0,0%,0,0%,False,Jared Cook,False,6,20
2018.0,2018-11-18,10.0,11.0,31.225,OAK,ARI,W 23-21,False,6,3,31,10.33,1,50.0%,5.17,0,0,,0,0,0,,0,,1,6,0.0,0,0,0,,,0,0,0,0,0,0,39,57%,0,0%,0,0%,True,Jared Cook,True,23,21
2018.0,2018-11-25,11.0,12.0,31.232,OAK,BAL,L 17-34,True,5,2,32,16.00,1,40.0%,6.40,0,0,,0,0,0,,0,,1,6,0.0,0,0,0,,,0,0,0,0,0,0,32,55%,0,0%,0,0%,True,Jared Cook,False,17,34
2018.0,2018-12-02,12.0,13.0,31.239,OAK,KAN,L 33-40,True,8,7,100,14.29,1,87.5%,12.50,0,0,,0,0,0,,0,,1,6,0.0,0,0,0,0,0,0,0,0,0,0,0,55,72%,0,0%,0,0%,False,Jared Cook,False,33,40
2018.0,2018-12-09,13.0,14.0,31.246,OAK,PIT,W 24-21,True,10,7,116,16.57,0,70.0%,11.60,0,0,,0,0,0,,0,,0,0,0.0,0,0,0,,,0,0,0,0,0,0,57,85%,0,0%,0,0%,False,Jared Cook,True,24,21
2018.0,2018-12-16,14.0,15.0,31.253,OAK,CIN,L 16-30,True,5,2,23,11.50,0,40.0%,4.60,0,0,,0,0,0,,0,,0,0,0.0,0,0,0,,,0,0,0,0,0,0,52,88%,0,0%,0,0%,True,Jared Cook,False,16,30
2018.0,2018-12-24,15.0,16.0,31.261,OAK,DEN,W 27-14,True,3,2,20,10.00,0,66.7%,6.67,0,0,,0,0,0,,0,,0,0,0.0,0,0,0,,,0,0,0,0,0,0,34,55%,0,0%,1,4%,False,Jared Cook,True,27,14
2018.0,2018-12-30,16.0,17.0,31.267,OAK,KAN,L 3-35,True,5,3,28,9.33,0,60.0%,5.60,0,0,,0,0,0,,0,,0,0,0.0,0,0,0,,,0,0,0,0,0,0,43,65%,0,0%,0,0%,True,Jared Cook,False,3,35
2019.0,2019-09-09,1.0,1.0,32.155,NOR,HOU,W 30-28,False,3,2,37,18.50,0,66.7%,12.33,0,0,,0,0,0,,0,,0,0,0.0,0,0,0,0,0,0,0,0,1,2,0,42,64%,0,0%,0,0%,False,Jared Cook,True,30,28
2019.0,2019-09-15,2.0,2.0,32.161,NOR,LAR,L 9-27,False,7,2,25,12.50,0,28.6%,3.57,0,0,,0,0,0,,0,,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,43,68%,0,0%,0,0%,True,Jared Cook,False,9,27
2019.0,2019-09-22,3.0,3.0,32.168,NOR,SEA,W 33-27,True,2,1,7,7.00,0,50.0%,3.50,0,0,,0,0,0,,0,,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,42,75%,0,0%,0,0%,True,Jared Cook,True,33,27
2019.0,2019-09-29,4.0,4.0,32.175,NOR,DAL,W 12-10,True,6,3,21,7.00,0,50.0%,3.50,0,0,,0,0,0,,0,,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,39,56%,0,0%,0,0%,False,Jared Cook,True,12,10
