Year,Date,G#,Week,Age,Tm,Opp,Result,GS,Rushing_Att,Rushing_Yds,Rushing_Y/A,Rushing_TD,Passing_Cmp,Passing_Att,Passing_Cmp%,Passing_Yds,Passing_TD,Passing_Int,Passing_Rate,Passing_Sk,Passing_Yds.1,Passing_Y/A,Passing_AY/A,Sk,Tackles_Solo,Tackles_Ast,Tackles_Comb,Tackles_TFL,Tackles_QBHits,Fumbles_Fmb,Fumbles_FL,Fumbles_FF,Fumbles_FR,Fumbles_Yds,Fumbles_TD,Punting_Pnt,Punting_Yds,Punting_Y/P,Punting_Blck,Off. Snaps_Num,Off. Snaps_Pct,Def. Snaps_Num,Def. Snaps_Pct,ST Snaps_Num,ST Snaps_Pct,Away_status,Player,Win,Score,Opp Score
2014.0,2014-09-07,1.0,1.0,23.223,PIT,CLE,W 30-27,False,0,0,,0,0,0,,0,0,0,,0,0,,,0.0,0,0,0,,,0,0,0,0,0,0,6,262,43.67,0,0.0,0%,0.0,0%,13.0,36%,False,Brad Wing,True,30,27
2014.0,2014-09-11,2.0,2.0,23.227,PIT,BAL,L 6-26,False,0,0,,0,0,0,,0,0,0,,0,0,,,0.0,1,0,1,0.0,0.0,0,0,0,0,0,0,4,183,45.75,0,0.0,0%,0.0,0%,6.0,25%,True,Brad Wing,False,6,26
2014.0,2014-09-21,3.0,3.0,23.237,PIT,CAR,W 37-19,False,0,0,,0,0,0,,0,0,0,,0,0,,,0.0,0,0,0,,,0,0,0,0,0,0,3,138,46.0,0,0.0,0%,0.0,0%,10.0,34%,True,Brad Wing,True,37,19
2014.0,2014-09-28,4.0,4.0,23.244,PIT,TAM,L 24-27,False,0,0,,0,0,0,,0,0,0,,0,0,,,0.0,0,0,0,,,0,0,0,0,0,0,4,148,37.0,0,0.0,0%,0.0,0%,9.0,31%,False,Brad Wing,False,24,27
2014.0,2014-10-05,5.0,5.0,23.251,PIT,JAX,W 17-9,False,0,0,,0,0,0,,0,0,0,,0,0,,,0.0,0,0,0,,,0,0,0,0,0,0,5,227,45.4,0,0.0,0%,0.0,0%,8.0,31%,True,Brad Wing,True,17,9
2014.0,2014-10-12,6.0,6.0,23.258,PIT,CLE,L 10-31,False,1,0,0.0,0,0,0,,0,0,0,,0,0,,,0.0,0,0,0,0.0,0.0,1,0,0,1,-15,0,7,322,46.0,0,0.0,0%,0.0,0%,10.0,33%,True,Brad Wing,False,10,31
2014.0,2014-10-20,7.0,7.0,23.266,PIT,HOU,W 30-23,False,0,0,,0,0,0,,0,0,0,,0,0,,,0.0,0,0,0,,,0,0,0,0,0,0,4,176,44.0,0,0.0,0%,0.0,0%,10.0,31%,False,Brad Wing,True,30,23
2014.0,2014-10-26,8.0,8.0,23.272,PIT,IND,W 51-34,False,0,0,,0,0,0,,0,0,0,,0,0,,,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,2,89,44.5,0,0.0,0%,0.0,0%,10.0,29%,False,Brad Wing,True,51,34
2014.0,2014-11-02,9.0,9.0,23.279,PIT,BAL,W 43-23,False,0,0,,0,0,0,,0,0,0,,0,0,,,0.0,0,0,0,,,0,0,0,0,0,0,6,251,41.83,0,0.0,0%,0.0,0%,12.0,36%,False,Brad Wing,True,43,23
2014.0,2014-11-09,10.0,10.0,23.286,PIT,NYJ,L 13-20,False,0,0,,0,0,0,,0,0,0,,0,0,,,0.0,0,0,0,,,0,0,0,0,0,0,2,92,46.0,0,0.0,0%,0.0,0%,6.0,23%,True,Brad Wing,False,13,20
2014.0,2014-11-17,11.0,11.0,23.294,PIT,TEN,W 27-24,False,0,0,,0,0,0,,0,0,0,,0,0,,,0.0,0,0,0,,,0,0,0,0,0,0,2,81,40.5,0,0.0,0%,0.0,0%,7.0,27%,True,Brad Wing,True,27,24
2014.0,2014-11-30,12.0,13.0,23.307,PIT,NOR,L 32-35,False,0,0,,0,0,0,,0,0,0,,0,0,,,0.0,0,0,0,,,0,0,0,0,0,0,2,75,37.5,0,0.0,0%,0.0,0%,7.0,23%,False,Brad Wing,False,32,35
2014.0,2014-12-07,13.0,14.0,23.314,PIT,CIN,W 42-21,False,0,0,,0,0,0,,0,0,0,,0,0,,,0.0,0,0,0,,,0,0,0,0,0,0,6,285,47.5,0,0.0,0%,0.0,0%,12.0,34%,True,Brad Wing,True,42,21
2014.0,2014-12-14,14.0,15.0,23.321,PIT,ATL,W 27-20,False,0,0,,0,0,0,,0,0,0,,0,0,,,0.0,0,0,0,,,0,0,0,0,0,0,3,129,43.0,0,0.0,0%,0.0,0%,8.0,31%,True,Brad Wing,True,27,20
2014.0,2014-12-21,15.0,16.0,23.328,PIT,KAN,W 20-12,False,0,0,,0,0,0,,0,0,0,,0,0,,,0.0,0,0,0,,,0,0,0,0,0,0,2,90,45.0,0,0.0,0%,0.0,0%,6.0,27%,False,Brad Wing,True,20,12
2014.0,2014-12-28,16.0,17.0,23.335,PIT,CIN,W 27-17,False,0,0,,0,0,1,0.0,0,0,1,0.0,0,0,0.0,-45.0,0.0,0,0,0,,,0,0,0,0,0,0,3,119,39.67,0,0.0,0%,0.0,0%,9.0,35%,False,Brad Wing,True,27,17
2015.0,2015-09-13,1.0,1.0,24.229,NYG,DAL,L 26-27,False,0,0,,0,0,0,,0,0,0,,0,0,,,0.0,0,0,0,,,0,0,0,0,0,0,4,179,44.75,0,0.0,0%,0.0,0%,10.0,33%,True,Brad Wing,False,26,27
2015.0,2015-09-20,2.0,2.0,24.236,NYG,ATL,L 20-24,False,0,0,,0,0,0,,0,0,0,,0,0,,,0.0,0,0,0,,,0,0,0,0,0,0,4,164,41.0,0,0.0,0%,0.0,0%,10.0,33%,False,Brad Wing,False,20,24
2015.0,2015-09-24,3.0,3.0,24.24,NYG,WAS,W 32-21,False,0,0,,0,0,0,,0,0,0,,0,0,,,0.0,0,0,0,,,0,0,0,0,0,0,4,171,42.75,0,0.0,0%,0.0,0%,10.0,34%,False,Brad Wing,True,32,21
2015.0,2015-10-04,4.0,4.0,24.25,NYG,BUF,W 24-10,False,0,0,,0,0,0,,0,0,0,,0,0,,,0.0,0,0,0,,,0,0,0,0,0,0,8,355,44.38,0,0.0,0%,0.0,0%,12.0,40%,True,Brad Wing,True,24,10
2015.0,2015-10-11,5.0,5.0,24.257,NYG,SFO,W 30-27,False,0,0,,0,0,0,,0,0,0,,0,0,,,0.0,0,0,0,,,0,0,0,0,0,0,2,90,45.0,0,0.0,0%,0.0,0%,8.0,28%,False,Brad Wing,True,30,27
2015.0,2015-10-19,6.0,6.0,24.265,NYG,PHI,L 7-27,False,0,0,,0,0,0,,0,0,0,,0,0,,,0.0,0,0,0,,,0,0,0,0,0,0,8,339,42.38,0,0.0,0%,0.0,0%,9.0,33%,True,Brad Wing,False,7,27
2015.0,2015-10-25,7.0,7.0,24.271,NYG,DAL,W 27-20,False,0,0,,0,0,0,,0,0,0,,0,0,,,0.0,0,0,0,,,0,0,0,0,0,0,5,235,47.0,0,0.0,0%,0.0,0%,10.0,37%,False,Brad Wing,True,27,20
2015.0,2015-11-01,8.0,8.0,24.278,NYG,NOR,L 49-52,False,0,0,,0,0,0,,0,0,0,,0,0,,,0.0,1,0,1,0.0,0.0,0,0,0,0,0,0,4,212,53.0,0,0.0,0%,0.0,0%,11.0,30%,True,Brad Wing,False,49,52
2015.0,2015-11-08,9.0,9.0,24.285,NYG,TAM,W 32-18,False,0,0,,0,0,0,,0,0,0,,0,0,,,0.0,0,0,0,,,0,0,0,0,0,0,1,64,64.0,0,1.0,1%,0.0,0%,7.0,26%,True,Brad Wing,True,32,18
2015.0,2015-11-15,10.0,10.0,24.292,NYG,NWE,L 26-27,False,0,0,,0,0,0,,0,0,0,,0,0,,,0.0,0,0,0,,,0,0,0,0,0,0,4,164,41.0,0,0.0,0%,0.0,0%,10.0,31%,False,Brad Wing,False,26,27
2015.0,2015-11-29,11.0,12.0,24.306,NYG,WAS,L 14-20,False,0,0,,0,0,0,,0,0,0,,0,0,,,0.0,0,0,0,,,0,0,0,0,0,0,7,353,50.43,0,0.0,0%,0.0,0%,9.0,32%,True,Brad Wing,False,14,20
2015.0,2015-12-06,12.0,13.0,24.313,NYG,NYJ,L 20-23,False,0,0,,0,0,0,,0,0,0,,0,0,,,0.0,0,0,0,,,0,0,0,0,0,0,5,211,42.2,0,0.0,0%,0.0,0%,12.0,35%,False,Brad Wing,False,20,23
2015.0,2015-12-14,13.0,14.0,24.321,NYG,MIA,W 31-24,False,0,0,,0,0,0,,0,0,0,,0,0,,,0.0,0,0,0,,,0,0,0,0,0,0,4,180,45.0,0,0.0,0%,0.0,0%,10.0,31%,True,Brad Wing,True,31,24
2015.0,2015-12-20,14.0,15.0,24.327,NYG,CAR,L 35-38,False,0,0,,0,0,0,,0,0,0,,0,0,,,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,7,315,45.0,0,0.0,0%,0.0,0%,12.0,32%,False,Brad Wing,False,35,38
2015.0,2015-12-27,15.0,16.0,24.334,NYG,MIN,L 17-49,False,0,0,,0,0,0,,0,0,0,,0,0,,,0.0,0,0,0,0.0,0.0,0,0,0,1,0,0,6,241,40.17,0,0.0,0%,0.0,0%,9.0,24%,True,Brad Wing,False,17,49
2015.0,2016-01-03,16.0,17.0,24.341,NYG,PHI,L 30-35,False,0,0,,0,0,0,,0,0,0,,0,0,,,0.0,0,0,0,0.0,0.0,0,0,0,1,0,0,3,107,35.67,0,0.0,0%,0.0,0%,9.0,30%,False,Brad Wing,False,30,35
2016.0,2016-09-11,1.0,1.0,25.228,NYG,DAL,W 20-19,False,0,0,,0,0,0,,0,0,0,,0,0,,,0.0,0,0,0,,,0,0,0,0,0,0,5,257,51.4,0,0.0,0%,0.0,0%,8.0,30%,True,Brad Wing,True,20,19
2016.0,2016-09-18,2.0,2.0,25.235,NYG,NOR,W 16-13,False,0,0,,0,0,0,,0,0,0,,0,0,,,0.0,0,0,0,,,0,0,0,0,0,0,2,116,58.0,0,0.0,0%,0.0,0%,7.0,26%,False,Brad Wing,True,16,13
2016.0,2016-09-25,3.0,3.0,25.242,NYG,WAS,L 27-29,False,0,0,,0,0,0,,0,0,0,,0,0,,,0.0,0,0,0,,,0,0,0,0,0,0,3,142,47.33,0,0.0,0%,0.0,0%,8.0,24%,False,Brad Wing,False,27,29
2016.0,2016-10-03,4.0,4.0,25.25,NYG,MIN,L 10-24,False,0,0,,0,0,0,,0,0,0,,0,0,,,0.0,0,0,0,,,0,0,0,0,0,0,6,280,46.67,0,0.0,0%,0.0,0%,8.0,30%,True,Brad Wing,False,10,24
2016.0,2016-10-09,5.0,5.0,25.256,NYG,GNB,L 16-23,False,0,0,,0,0,0,,0,0,0,,0,0,,,0.0,0,0,0,,,0,0,0,0,0,0,6,235,39.17,0,0.0,0%,0.0,0%,10.0,33%,True,Brad Wing,False,16,23
2016.0,2016-10-16,6.0,6.0,25.263,NYG,BAL,W 27-23,False,0,0,,0,0,0,,0,0,0,,0,0,,,0.0,0,0,0,,,0,0,0,0,0,0,4,205,51.25,0,0.0,0%,0.0,0%,9.0,28%,False,Brad Wing,True,27,23
2016.0,2016-10-23,7.0,7.0,25.27,NYG,LAR,W 17-10,False,0,0,,0,0,0,,0,0,0,,0,0,,,0.0,0,0,0,,,0,0,0,0,0,0,8,398,49.75,0,0.0,0%,0.0,0%,11.0,41%,True,Brad Wing,True,17,10
2016.0,2016-11-06,8.0,9.0,25.284,NYG,PHI,W 28-23,False,0,0,,0,0,0,,0,0,0,,0,0,,,0.0,0,0,0,,,0,0,0,0,0,0,7,322,46.0,0,0.0,0%,0.0,0%,11.0,35%,False,Brad Wing,True,28,23
2016.0,2016-11-14,9.0,10.0,25.292,NYG,CIN,W 21-20,False,0,0,,0,0,0,,0,0,0,,0,0,,,0.0,0,0,0,,,0,0,0,0,0,0,6,276,46.0,0,0.0,0%,0.0,0%,9.0,31%,False,Brad Wing,True,21,20
2016.0,2016-11-20,10.0,11.0,25.298,NYG,CHI,W 22-16,False,0,0,,0,0,0,,0,0,0,,0,0,,,0.0,0,0,0,,,0,0,0,0,0,0,6,267,44.5,0,0.0,0%,0.0,0%,10.0,34%,False,Brad Wing,True,22,16
2016.0,2016-11-27,11.0,12.0,25.305,NYG,CLE,W 27-13,False,0,0,,0,0,0,,0,0,0,,0,0,,,0.0,0,0,0,,,0,0,0,0,0,0,9,427,47.44,0,0.0,0%,0.0,0%,13.0,41%,True,Brad Wing,True,27,13
2016.0,2016-12-04,12.0,13.0,25.312,NYG,PIT,L 14-24,False,0,0,,0,0,0,,0,0,0,,0,0,,,0.0,1,0,1,0.0,0.0,0,0,0,0,0,0,4,177,44.25,0,0.0,0%,0.0,0%,7.0,29%,True,Brad Wing,False,14,24
2016.0,2016-12-11,13.0,14.0,25.319,NYG,DAL,W 10-7,False,0,0,,0,0,0,,0,0,0,,0,0,,,0.0,0,0,0,,,0,0,0,0,0,0,9,389,43.22,0,0.0,0%,0.0,0%,11.0,41%,False,Brad Wing,True,10,7
2016.0,2016-12-18,14.0,15.0,25.326,NYG,DET,W 17-6,False,0,0,,0,0,0,,0,0,0,,0,0,,,0.0,0,0,0,,,0,0,0,0,0,0,7,298,42.57,0,0.0,0%,0.0,0%,10.0,40%,False,Brad Wing,True,17,6
2016.0,2016-12-22,15.0,16.0,25.33,NYG,PHI,L 19-24,False,0,0,,0,0,0,,0,0,0,,0,0,,,0.0,0,0,0,,,0,0,0,0,0,0,3,145,48.33,0,0.0,0%,0.0,0%,8.0,29%,True,Brad Wing,False,19,24
2016.0,2017-01-01,16.0,17.0,25.34,NYG,WAS,W 19-10,False,0,0,,0,0,0,,0,0,0,,0,0,,,0.0,0,0,0,,,0,0,0,0,0,0,8,363,45.38,0,0.0,0%,0.0,0%,11.0,39%,True,Brad Wing,True,19,10
2017.0,2017-09-10,1.0,1.0,26.226,NYG,DAL,L 3-19,False,0,0,,0,0,0,,0,0,0,,0,0,,,0.0,0,0,0,,,0,0,0,0,0,0,6,269,44.83,0,0.0,0%,0.0,0%,7.0,29%,True,Brad Wing,False,3,19
2017.0,2017-09-18,2.0,2.0,26.234,NYG,DET,L 10-24,False,0,0,,0,0,0,,0,0,0,,0,0,,,0.0,0,0,0,,,0,0,0,0,0,0,5,239,47.8,0,0.0,0%,0.0,0%,7.0,28%,False,Brad Wing,False,10,24
2017.0,2017-09-24,3.0,3.0,26.24,NYG,PHI,L 24-27,False,0,0,,0,0,0,,0,0,0,,0,0,,,0.0,0,0,0,,,0,0,0,0,0,0,4,154,38.5,0,0.0,0%,0.0,0%,8.0,29%,True,Brad Wing,False,24,27
2017.0,2017-10-01,4.0,4.0,26.247,NYG,TAM,L 23-25,False,0,0,,0,0,0,,0,0,0,,0,0,,,0.0,0,0,0,,,0,0,0,0,0,0,5,205,41.0,0,0.0,0%,0.0,0%,9.0,31%,True,Brad Wing,False,23,25
2017.0,2017-10-08,5.0,5.0,26.254,NYG,LAC,L 22-27,False,0,0,,0,0,0,,0,0,0,,0,0,,,0.0,0,0,0,,,0,0,0,0,0,0,8,353,44.13,0,0.0,0%,0.0,0%,10.0,31%,False,Brad Wing,False,22,27
2017.0,2017-10-15,6.0,6.0,26.261,NYG,DEN,W 23-10,False,0,0,,0,0,0,,0,0,0,,0,0,,,0.0,0,0,0,,,0,0,0,0,0,0,6,299,49.83,0,0.0,0%,0.0,0%,12.0,43%,True,Brad Wing,True,23,10
2017.0,2017-10-22,7.0,7.0,26.268,NYG,SEA,L 7-24,False,0,0,,0,0,0,,0,0,0,,0,0,,,0.0,0,0,0,,,0,0,0,0,0,0,7,304,43.43,0,0.0,0%,0.0,0%,10.0,38%,False,Brad Wing,False,7,24
2017.0,2017-11-05,8.0,9.0,26.282,NYG,LAR,L 17-51,False,0,0,,0,0,0,,0,0,0,,0,0,,,0.0,1,0,1,0.0,0.0,0,0,0,0,0,0,4,213,53.25,1,0.0,0%,0.0,0%,9.0,26%,False,Brad Wing,False,17,51
2017.0,2017-11-12,9.0,10.0,26.289,NYG,SFO,L 21-31,False,0,0,,0,0,0,,0,0,0,,0,0,,,0.0,0,0,0,,,0,0,0,0,0,0,3,124,41.33,0,0.0,0%,0.0,0%,7.0,29%,True,Brad Wing,False,21,31
2017.0,2017-11-19,10.0,11.0,26.296,NYG,KAN,W 12-9,False,0,0,,0,0,0,,0,0,0,,0,0,,,0.0,0,0,0,,,0,0,0,0,0,0,6,272,45.33,0,0.0,0%,0.0,0%,10.0,38%,False,Brad Wing,True,12,9
2017.0,2017-11-23,11.0,12.0,26.3,NYG,WAS,L 10-20,False,0,0,,0,0,0,,0,0,0,,0,0,,,0.0,0,0,0,,,0,0,0,0,0,0,9,371,41.22,0,0.0,0%,0.0,0%,11.0,37%,True,Brad Wing,False,10,20
2017.0,2017-12-03,12.0,13.0,26.31,NYG,OAK,L 17-24,False,0,0,,0,0,0,,0,0,0,,0,0,,,0.0,0,0,0,,,0,0,0,0,0,0,7,339,48.43,0,0.0,0%,0.0,0%,10.0,36%,True,Brad Wing,False,17,24
2017.0,2017-12-10,13.0,14.0,26.317,NYG,DAL,L 10-30,False,0,0,,0,0,0,,0,0,0,,0,0,,,0.0,0,0,0,,,0,0,0,0,0,0,8,347,43.38,0,0.0,0%,0.0,0%,10.0,33%,False,Brad Wing,False,10,30
2017.0,2017-12-17,14.0,15.0,26.324,NYG,PHI,L 29-34,False,0,0,,0,0,0,,0,0,0,,0,0,,,0.0,0,0,0,,,0,0,0,0,0,0,2,74,37.0,1,0.0,0%,0.0,0%,8.0,26%,False,Brad Wing,False,29,34
2017.0,2017-12-24,15.0,16.0,26.331,NYG,ARI,L 0-23,False,0,0,,0,0,0,,0,0,0,,0,0,,,0.0,0,0,0,,,0,0,0,0,0,0,6,263,43.83,0,0.0,0%,0.0,0%,7.0,29%,True,Brad Wing,False,0,23
2017.0,2017-12-31,16.0,17.0,26.338,NYG,WAS,W 18-10,False,0,0,,0,0,0,,0,0,0,,0,0,,,0.0,1,0,1,0.0,0.0,0,0,0,0,0,0,9,363,40.33,0,0.0,0%,0.0,0%,12.0,39%,False,Brad Wing,True,18,10
,64 Games,,,,,,31-33-0,False,1,0,0.0,0,0,1,0.0,0,0,1,0.0,0,0,0.0,-45.0,0.0,5,0,5,0.0,0.0,1,0,0,3,-15,0,325,14533,44.72,2,,,,,,,False,Brad Wing,False,33,0
