Year,Date,G#,Week,Age,Tm,Opp,Result,GS,Receiving_Tgt,Receiving_Rec,Receiving_Yds,Receiving_Y/R,Receiving_TD,Receiving_Ctch%,Receiving_Y/Tgt,Rushing_Att,Rushing_Yds,Rushing_Y/A,Rushing_TD,Passing_Cmp,Passing_Att,Passing_Cmp%,Passing_Yds,Passing_TD,Passing_Int,Passing_Rate,Passing_Sk,Passing_Yds.1,Passing_Y/A,Passing_AY/A,Kick Returns_Rt,Kick Returns_Yds,Kick Returns_Y/Rt,Kick Returns_TD,Punt Returns_Ret,Punt Returns_Yds,Punt Returns_Y/R,Punt Returns_TD,Scoring_2PM,Scoring_TD,Scoring_Pts,Sk,Tackles_Solo,Tackles_Ast,Tackles_Comb,Tackles_TFL,Tackles_QBHits,Fumbles_Fmb,Fumbles_FL,Fumbles_FF,Fumbles_FR,Fumbles_Yds,Fumbles_TD,Off. Snaps_Num,Off. Snaps_Pct,Def. Snaps_Num,Def. Snaps_Pct,ST Snaps_Num,ST Snaps_Pct,Away_status,Player,Win,Score,Opp Score
2015.0,2015-09-14,1.0,1.0,,MIN,SFO,L 3-20,True,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,True,Stefon Diggs,False,3,20
2015.0,2015-09-20,2.0,2.0,,MIN,DET,W 26-16,True,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,False,Stefon Diggs,True,26,16
2015.0,2015-09-27,3.0,3.0,,MIN,SDG,W 31-14,True,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,False,Stefon Diggs,True,31,14
2015.0,2015-11-29,11.0,12.0,22.0,MIN,ATL,W 20-10,True,4,4,31,7.75,0,100.0%,7.75,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,,0,0,0.0,0,0,0,,,0,0,0,0,0,0,54,77%,0,0%,0,0%,True,Stefon Diggs,True,20,10
2015.0,2015-12-06,12.0,13.0,22.007,MIN,SEA,L 7-38,False,6,2,22,11.00,0,33.3%,3.67,1,-6,-6.00,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,45,87%,0,0%,0,0%,False,Stefon Diggs,False,7,38
2015.0,2015-12-10,13.0,14.0,22.011,MIN,ARI,L 20-23,True,7,2,12,6.00,0,28.6%,1.71,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,,0,0,0.0,0,0,0,,,0,0,0,0,0,0,68,100%,0,0%,0,0%,True,Stefon Diggs,False,20,23
2015.0,2015-12-20,14.0,15.0,22.021,MIN,CHI,W 38-17,False,4,3,55,18.33,2,75.0%,13.75,0,0,,0,0,0,,0,0,0,,0,0,,,1,22,22.00,0,0,0,,0,,2,12,0.0,0,0,0,,,0,0,0,0,0,0,41,66%,0,0%,2,7%,False,Stefon Diggs,True,38,17
2015.0,2015-12-27,15.0,16.0,22.028,MIN,NYG,W 49-17,False,5,4,19,4.75,0,80.0%,3.80,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,,0,0,0.0,0,0,0,,,0,0,0,0,0,0,54,76%,0,0%,0,0%,False,Stefon Diggs,True,49,17
2015.0,2016-01-03,16.0,17.0,22.035,MIN,GNB,W 20-13,True,2,1,8,8.00,0,50.0%,4.00,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,,0,0,0.0,0,0,0,,,0,0,0,0,0,0,38,79%,0,0%,0,0%,True,Stefon Diggs,True,20,13
2016.0,2016-09-11,1.0,1.0,22.287,MIN,TEN,W 25-16,True,9,7,103,14.71,0,77.8%,11.44,1,-1,-1.00,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,,0,0,0.0,0,0,0,,,0,0,0,0,0,0,56,89%,0,0%,0,0%,True,Stefon Diggs,True,25,16
2016.0,2016-09-18,2.0,2.0,22.294,MIN,GNB,W 17-14,True,11,9,182,20.22,1,81.8%,16.55,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,,1,6,0.0,0,0,0,,,0,0,0,0,0,0,51,88%,0,0%,0,0%,False,Stefon Diggs,True,17,14
2016.0,2016-09-25,3.0,3.0,22.301,MIN,CAR,W 22-10,True,7,4,40,10.00,0,57.1%,5.71,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,,0,0,0.0,0,0,0,,,0,0,0,0,0,0,49,89%,0,0%,0,0%,True,Stefon Diggs,True,22,10
2016.0,2016-10-03,4.0,4.0,22.309,MIN,NYG,W 24-10,True,7,5,47,9.40,0,71.4%,6.71,1,-1,-1.00,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,,0,0,0.0,0,0,0,,,0,0,0,0,0,0,69,93%,0,0%,0,0%,False,Stefon Diggs,True,24,10
2016.0,2016-10-09,5.0,5.0,,MIN,HOU,W 31-13,True,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,False,Stefon Diggs,True,31,13
2016.0,2016-10-23,6.0,7.0,22.329,MIN,PHI,L 10-21,True,5,2,18,9.00,0,40.0%,3.60,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,,0,0,0.0,0,0,0,,,0,0,0,0,0,0,61,80%,0,0%,0,0%,True,Stefon Diggs,False,10,21
2016.0,2016-10-31,7.0,8.0,22.337,MIN,CHI,L 10-20,True,13,8,76,9.50,1,61.5%,5.85,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,2,11,5.50,0,,1,6,0.0,0,0,0,,,0,0,0,0,0,0,55,90%,0,0%,2,8%,True,Stefon Diggs,False,10,20
2016.0,2016-11-06,8.0,9.0,22.343,MIN,DET,L 16-22,True,14,13,80,6.15,0,92.9%,5.71,1,12,12.00,0,0,0,,0,0,0,,0,0,,,0,0,,0,3,29,9.67,0,,0,0,0.0,0,0,0,,,0,0,0,0,0,0,57,81%,0,0%,4,15%,False,Stefon Diggs,False,16,22
2016.0,2016-11-13,9.0,10.0,22.35,MIN,WAS,L 20-26,True,15,13,164,12.62,0,86.7%,10.93,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,1,5,5.00,0,,0,0,0.0,0,0,0,,,0,0,0,0,0,0,51,76%,0,0%,2,8%,True,Stefon Diggs,False,20,26
2016.0,2016-11-20,10.0,11.0,22.357,MIN,ARI,W 30-24,False,7,6,37,6.17,0,85.7%,5.29,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,,0,0,0.0,0,0,0,,,0,0,0,0,0,0,43,74%,0,0%,0,0%,False,Stefon Diggs,True,30,24
2016.0,2016-11-24,11.0,12.0,,MIN,DET,L 13-16,True,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,True,Stefon Diggs,False,13,16
2016.0,2016-12-01,12.0,13.0,23.002,MIN,DAL,L 15-17,True,8,8,59,7.38,0,100.0%,7.38,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,,0,0,0.0,0,0,0,,,0,0,0,0,0,0,58,78%,0,0%,0,0%,False,Stefon Diggs,False,15,17
2016.0,2016-12-11,13.0,14.0,23.012,MIN,JAX,W 25-16,True,5,3,55,18.33,0,60.0%,11.00,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,,0,0,0.0,0,0,0,,,0,0,0,0,0,0,38,58%,0,0%,0,0%,True,Stefon Diggs,True,25,16
2016.0,2016-12-18,14.0,15.0,23.019,MIN,IND,L 6-34,False,5,2,13,6.50,0,40.0%,2.60,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,49,84%,0,0%,0,0%,False,Stefon Diggs,False,6,34
2016.0,2016-12-24,15.0,16.0,23.025,MIN,GNB,L 25-38,True,6,4,29,7.25,1,66.7%,4.83,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,,1,6,0.0,0,0,0,,,0,0,0,0,0,0,57,73%,0,0%,0,0%,True,Stefon Diggs,False,25,38
2016.0,2017-01-01,16.0,17.0,,MIN,CHI,W 38-10,True,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,False,Stefon Diggs,True,38,10
2017.0,2017-09-11,1.0,1.0,23.286,MIN,NOR,W 29-19,True,8,7,93,13.29,2,87.5%,11.63,1,-6,-6.00,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,,2,12,0.0,0,0,0,,,0,0,0,0,0,0,58,89%,0,0%,0,0%,False,Stefon Diggs,True,29,19
2017.0,2017-09-17,2.0,2.0,23.292,MIN,PIT,L 9-26,True,6,2,27,13.50,0,33.3%,4.50,1,4,4.00,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,,0,0,0.0,0,0,0,,,0,0,0,0,0,0,60,92%,0,0%,0,0%,True,Stefon Diggs,False,9,26
2017.0,2017-09-24,3.0,3.0,23.299,MIN,TAM,W 34-17,True,11,8,173,21.63,2,72.7%,15.73,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,,2,12,0.0,0,0,0,,,0,0,0,0,0,0,52,70%,0,0%,0,0%,False,Stefon Diggs,True,34,17
2017.0,2017-10-01,4.0,4.0,23.306,MIN,DET,L 7-14,True,7,5,98,19.60,0,71.4%,14.00,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,,0,0,0.0,0,0,0,,,0,0,0,0,0,0,48,86%,0,0%,0,0%,False,Stefon Diggs,False,7,14
2017.0,2017-10-09,5.0,5.0,23.314,MIN,CHI,W 20-17,True,4,1,4,4.00,0,25.0%,1.00,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,,0,0,0.0,0,0,0,,,0,0,0,0,0,0,49,70%,0,0%,0,0%,True,Stefon Diggs,True,20,17
2017.0,2017-10-15,6.0,6.0,,MIN,GNB,W 23-10,True,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,False,Stefon Diggs,True,23,10
2017.0,2017-10-22,7.0,7.0,,MIN,BAL,W 24-16,True,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,False,Stefon Diggs,True,24,16
2017.0,2017-10-29,8.0,8.0,23.334,MIN,CLE,W 33-16,True,6,4,27,6.75,0,66.7%,4.50,1,-1,-1.00,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,65,76%,0,0%,0,0%,True,Stefon Diggs,True,33,16
2017.0,2017-11-12,9.0,10.0,23.348,MIN,WAS,W 38-30,True,5,4,78,19.50,1,80.0%,15.60,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,,1,6,0.0,0,0,0,,,0,0,0,0,0,0,51,84%,0,0%,0,0%,True,Stefon Diggs,True,38,30
2017.0,2017-11-19,10.0,11.0,23.355,MIN,LAR,W 24-7,True,6,4,32,8.00,0,66.7%,5.33,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,,0,0,0.0,0,0,0,,,0,0,0,0,0,0,53,68%,0,0%,0,0%,False,Stefon Diggs,True,24,7
2017.0,2017-11-23,11.0,12.0,23.359,MIN,DET,W 30-23,True,7,5,66,13.20,0,71.4%,9.43,1,9,9.00,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,,0,0,0.0,0,0,0,,,0,0,0,0,0,0,67,91%,0,0%,0,0%,True,Stefon Diggs,True,30,23
2017.0,2017-12-03,12.0,13.0,24.004,MIN,ATL,W 14-9,True,5,2,32,16.00,0,40.0%,6.40,1,5,5.00,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,,0,0,0.0,0,0,0,,,0,0,0,0,0,0,48,73%,0,0%,0,0%,True,Stefon Diggs,True,14,9
2017.0,2017-12-10,13.0,14.0,24.011,MIN,CAR,L 24-31,True,10,6,64,10.67,0,60.0%,6.40,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,70,95%,0,0%,0,0%,True,Stefon Diggs,False,24,31
2017.0,2017-12-17,14.0,15.0,24.018,MIN,CIN,W 34-7,True,6,5,30,6.00,1,83.3%,5.00,1,7,7.00,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,,1,6,0.0,0,0,0,,,0,0,0,0,0,0,44,68%,0,0%,0,0%,False,Stefon Diggs,True,34,7
2017.0,2017-12-23,15.0,16.0,24.024,MIN,GNB,W 16-0,True,8,5,60,12.00,1,62.5%,7.50,1,3,3.00,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,,1,6,0.0,0,0,0,,,0,0,0,0,0,0,53,82%,0,0%,0,0%,True,Stefon Diggs,True,16,0
2017.0,2017-12-31,16.0,17.0,24.032,MIN,CHI,W 23-10,True,6,6,65,10.83,1,100.0%,10.83,1,-8,-8.00,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,,1,6,0.0,0,0,0,,,0,0,0,0,0,0,62,83%,0,0%,0,0%,False,Stefon Diggs,True,23,10
2018.0,2018-09-09,1.0,1.0,24.284,MIN,SFO,W 24-16,True,6,3,43,14.33,1,50.0%,7.17,1,8,8.00,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,,1,6,0.0,0,0,0,,,0,0,0,0,0,0,61,86%,0,0%,0,0%,False,Stefon Diggs,True,24,16
2018.0,2018-09-16,2.0,2.0,24.291,MIN,GNB,T 29-29,True,13,9,128,14.22,2,69.2%,9.85,1,1,1.00,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,1,2,14,0.0,0,0,0,,,0,0,0,0,0,0,62,85%,0,0%,0,0%,True,Stefon Diggs,False,29,29
2018.0,2018-09-23,3.0,3.0,24.298,MIN,BUF,L 6-27,True,10,4,17,4.25,0,40.0%,1.70,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,,0,0,0.0,0,0,0,,,0,0,0,0,0,0,57,86%,0,0%,0,0%,False,Stefon Diggs,False,6,27
2018.0,2018-09-27,4.0,4.0,24.302,MIN,LAR,L 31-38,True,15,11,123,11.18,0,73.3%,8.20,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,,0,0,0.0,0,0,0,,,0,0,0,0,0,0,63,85%,0,0%,0,0%,True,Stefon Diggs,False,31,38
2018.0,2018-10-07,5.0,5.0,24.312,MIN,PHI,W 23-21,True,11,10,91,9.10,0,90.9%,8.27,2,25,12.50,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,,0,0,0.0,0,0,0,,,0,0,0,0,0,0,53,85%,0,0%,0,0%,True,Stefon Diggs,True,23,21
2018.0,2018-10-14,6.0,6.0,24.319,MIN,ARI,W 27-17,True,4,3,33,11.00,0,75.0%,8.25,1,9,9.00,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,63,89%,0,0%,0,0%,False,Stefon Diggs,True,27,17
2018.0,2018-10-21,7.0,7.0,24.326,MIN,NYJ,W 37-17,True,15,8,33,4.13,0,53.3%,2.20,2,-7,-3.50,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,,0,0,0.0,0,0,0,0,0,0,0,0,1,0,0,63,91%,0,0%,0,0%,True,Stefon Diggs,True,37,17
2018.0,2018-10-28,8.0,8.0,24.333,MIN,NOR,L 20-30,True,11,10,119,11.90,1,90.9%,10.82,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,,1,6,0.0,0,0,0,,,0,0,0,0,0,0,64,88%,0,0%,0,0%,False,Stefon Diggs,False,20,30
2018.0,2018-11-04,9.0,9.0,,MIN,DET,W 24-9,True,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,False,Stefon Diggs,True,24,9
2018.0,2018-11-18,10.0,11.0,24.354,MIN,CHI,L 20-25,True,18,13,126,9.69,1,72.2%,7.00,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,,1,6,0.0,0,0,0,,,0,0,0,0,0,0,62,93%,0,0%,0,0%,True,Stefon Diggs,False,20,25
2018.0,2018-11-25,11.0,12.0,24.361,MIN,GNB,W 24-17,True,11,8,77,9.63,1,72.7%,7.00,1,12,12.00,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,,1,6,0.0,0,0,0,,,0,0,0,0,0,0,66,94%,0,0%,0,0%,False,Stefon Diggs,True,24,17
2018.0,2018-12-02,12.0,13.0,25.003,MIN,NWE,L 10-24,True,6,5,49,9.80,0,83.3%,8.17,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,,0,0,0.0,0,0,0,,,0,0,0,0,0,0,47,77%,0,0%,0,0%,True,Stefon Diggs,False,10,24
2018.0,2018-12-10,13.0,14.0,25.011,MIN,SEA,L 7-21,True,6,4,76,19.00,0,66.7%,12.67,1,5,5.00,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,,0,0,0.0,0,0,0,,,0,0,0,0,0,0,50,86%,0,0%,0,0%,True,Stefon Diggs,False,7,21
2018.0,2018-12-16,14.0,15.0,25.017,MIN,MIA,W 41-17,True,7,4,49,12.25,1,57.1%,7.00,1,9,9.00,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,,1,6,0.0,0,0,0,,,0,0,0,0,0,0,55,80%,0,0%,0,0%,False,Stefon Diggs,True,41,17
2018.0,2018-12-23,15.0,16.0,25.024,MIN,DET,W 27-9,False,6,2,10,5.00,1,33.3%,1.67,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,,1,6,0.0,0,0,0,,,0,0,0,0,0,0,52,85%,0,0%,0,0%,True,Stefon Diggs,True,27,9
2018.0,2018-12-30,16.0,17.0,25.031,MIN,CHI,L 10-24,True,10,8,47,5.88,1,80.0%,4.70,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,,1,6,0.0,0,0,0,,,0,0,0,0,0,0,56,98%,0,0%,0,0%,False,Stefon Diggs,False,10,24
2019.0,2019-09-08,1.0,1.0,25.283,MIN,ATL,W 28-12,True,2,2,37,18.50,0,100.0%,18.50,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,32,59%,0,0%,0,0%,False,Stefon Diggs,True,28,12
