Year,Date,G#,Week,Age,Tm,Opp,Result,GS,Receiving_Tgt,Receiving_Rec,Receiving_Yds,Receiving_Y/R,Receiving_TD,Receiving_Ctch%,Receiving_Y/Tgt,Rushing_Att,Rushing_Yds,Rushing_Y/A,Rushing_TD,Passing_Cmp,Passing_Att,Passing_Cmp%,Passing_Yds,Passing_TD,Passing_Int,Passing_Rate,Passing_Sk,Passing_Yds.1,Passing_Y/A,Passing_AY/A,Kick Returns_Rt,Kick Returns_Yds,Kick Returns_Y/Rt,Kick Returns_TD,Punt Returns_Ret,Punt Returns_Yds,Punt Returns_Y/R,Punt Returns_TD,Scoring_2PM,Scoring_TD,Scoring_Pts,Sk,Tackles_Solo,Tackles_Ast,Tackles_Comb,Tackles_TFL,Tackles_QBHits,Fumbles_Fmb,Fumbles_FL,Fumbles_FF,Fumbles_FR,Fumbles_Yds,Fumbles_TD,Off. Snaps_Num,Off. Snaps_Pct,Def. Snaps_Num,Def. Snaps_Pct,ST Snaps_Num,ST Snaps_Pct,Away_status,Player,Win,Score,Opp Score
2015.0,2015-09-13,1.0,1.0,22.088,WAS,MIA,L 10-17,False,1,1,0,0.00,0,100.0%,0.00,1,2,2.00,0,0,0,,0,0,0,,0,0,,,0,0,,0,2,23,11.50,0,,0,0,0.0,0,0,0,,,0,0,0,0,0,0,14,18%,0,0%,4,20%,False,Jamison Crowder,False,10,17
2015.0,2015-09-20,2.0,2.0,22.095,WAS,STL,W 24-10,False,1,1,7,7.00,0,100.0%,7.00,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,5,12,2.40,0,,0,0,0.0,0,0,0,,,0,0,0,0,0,0,9,12%,0,0%,10,33%,False,Jamison Crowder,True,24,10
2015.0,2015-09-24,3.0,3.0,22.099,WAS,NYG,L 21-32,False,6,6,45,7.50,0,100.0%,7.50,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,1,10,10.00,0,1,0,2,0.0,0,0,0,,,0,0,0,0,0,0,51,67%,0,0%,4,14%,True,Jamison Crowder,False,21,32
2015.0,2015-10-04,4.0,4.0,22.109,WAS,PHI,W 23-20,False,12,7,65,9.29,0,58.3%,5.42,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,2,2,1.00,0,,0,0,0.0,0,0,0,,,0,0,0,0,0,0,61,72%,0,0%,6,20%,False,Jamison Crowder,True,23,20
2015.0,2015-10-11,5.0,5.0,22.116,WAS,ATL,L 19-25,True,8,8,87,10.88,0,100.0%,10.88,1,0,0.00,0,0,0,,0,0,0,,0,0,,,0,0,,0,1,10,10.00,0,,0,0,0.0,0,0,0,,,1,0,0,0,0,0,49,80%,0,0%,1,4%,True,Jamison Crowder,False,19,25
2015.0,2015-10-18,6.0,6.0,22.123,WAS,NYJ,L 20-34,False,9,4,40,10.00,0,44.4%,4.44,0,0,,0,0,1,0.00,0,0,0,39.6,0,0,0.00,0.00,0,0,,0,0,0,,0,,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,51,81%,0,0%,3,9%,True,Jamison Crowder,False,20,34
2015.0,2015-10-25,7.0,7.0,22.13,WAS,TAM,W 31-30,True,5,5,48,9.60,0,100.0%,9.60,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,1,4,4.00,0,,0,0,0.0,0,0,0,,,0,0,0,0,0,0,52,81%,0,0%,2,7%,False,Jamison Crowder,True,31,30
2015.0,2015-11-08,8.0,9.0,22.144,WAS,NWE,L 10-27,True,8,6,50,8.33,0,75.0%,6.25,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,1,9,9.00,0,,0,0,0.0,0,0,0,0,0,1,0,0,0,0,0,55,95%,0,0%,2,9%,True,Jamison Crowder,False,10,27
2015.0,2015-11-15,9.0,10.0,22.151,WAS,NOR,W 47-14,False,5,4,60,15.00,1,80.0%,12.00,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,4,26,6.50,0,,1,6,0.0,0,0,0,0,0,1,0,0,1,0,0,46,74%,0,0%,4,14%,False,Jamison Crowder,True,47,14
2015.0,2015-11-22,10.0,11.0,22.158,WAS,CAR,L 16-44,True,1,1,5,5.00,0,100.0%,5.00,0,0,,0,0,0,,0,0,0,,0,0,,,1,13,13.00,0,2,3,1.50,0,,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,43,90%,0,0%,6,19%,True,Jamison Crowder,False,16,44
2015.0,2015-11-29,11.0,12.0,22.165,WAS,NYG,W 20-14,False,4,2,12,6.00,0,50.0%,3.00,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,2,24,12.00,0,,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,58,82%,0,0%,5,18%,False,Jamison Crowder,True,20,14
2015.0,2015-12-07,12.0,13.0,22.173,WAS,DAL,L 16-19,True,4,3,29,9.67,0,75.0%,7.25,0,0,,0,0,0,,0,0,0,,0,0,,,0,6,,0,1,7,7.00,0,,0,0,0.0,0,0,0,,,0,0,0,0,0,0,54,83%,0,0%,3,10%,False,Jamison Crowder,False,16,19
2015.0,2015-12-13,13.0,14.0,22.179,WAS,CHI,W 24-21,False,1,1,13,13.00,0,100.0%,13.00,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,2,7,3.50,0,,0,0,0.0,0,0,0,,,0,0,0,0,0,0,49,70%,0,0%,9,35%,True,Jamison Crowder,True,24,21
2015.0,2015-12-20,14.0,15.0,22.186,WAS,BUF,W 35-25,False,3,3,21,7.00,0,100.0%,7.00,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,2,5,2.50,0,,0,0,0.0,0,0,0,,,1,1,0,0,0,0,40,70%,0,0%,4,15%,False,Jamison Crowder,True,35,25
