Year,Date,G#,Week,Age,Tm,Opp,Result,GS,Rushing_Att,Rushing_Yds,Rushing_Y/A,Rushing_TD,Receiving_Tgt,Receiving_Rec,Receiving_Yds,Receiving_Y/R,Receiving_TD,Receiving_Ctch%,Receiving_Y/Tgt,Scoring_2PM,Scoring_TD,Scoring_Pts,Sk,Tackles_Solo,Tackles_Ast,Tackles_Comb,Tackles_TFL,Tackles_QBHits,Fumbles_Fmb,Fumbles_FL,Fumbles_FF,Fumbles_FR,Fumbles_Yds,Fumbles_TD,Off. Snaps_Num,Off. Snaps_Pct,Def. Snaps_Num,Def. Snaps_Pct,ST Snaps_Num,ST Snaps_Pct,Away_status,Player,Win,Score,Opp Score
2021.0,2021-09-12,1.0,1.0,23.034,JAX,HOU,L 21-37,True,5,25,5.00,0,6,3,29,9.67,0,50.0%,4.83,,0,0,0.0,0,0,0,0,0,1,0,0,0,0,0,47,63%,0,0%,0,0%,True,James Robinson,False,21,37
2021.0,2021-09-19,2.0,2.0,23.041,JAX,DEN,L 13-23,True,11,47,4.27,0,3,3,17,5.67,0,100.0%,5.67,,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,41,73%,0,0%,0,0%,False,James Robinson,False,13,23
2021.0,2021-09-26,3.0,3.0,23.048,JAX,ARI,L 19-31,True,15,88,5.87,1,6,6,46,7.67,0,100.0%,7.67,,1,6,0.0,0,0,0,0,0,1,0,0,0,0,0,40,59%,0,0%,0,0%,False,James Robinson,False,19,31
2021.0,2021-09-30,4.0,4.0,23.052,JAX,CIN,L 21-24,True,18,78,4.33,2,2,1,-2,-2.00,0,50.0%,-1.00,,2,12,0.0,0,0,0,0,0,0,0,0,0,0,0,53,95%,0,0%,0,0%,True,James Robinson,False,21,24
2021.0,2021-10-10,5.0,5.0,23.062,JAX,TEN,L 19-37,True,18,149,8.28,1,1,1,-2,-2.00,0,100.0%,-2.00,,1,6,0.0,0,0,0,0,0,0,0,0,0,0,0,48,68%,0,0%,0,0%,False,James Robinson,False,19,37
2021.0,2021-10-17,6.0,6.0,23.069,JAX,MIA,W 23-20,True,17,73,4.29,1,4,3,28,9.33,0,75.0%,7.00,,1,6,0.0,0,0,0,0,0,0,0,0,0,0,0,56,85%,0,0%,0,0%,False,James Robinson,True,23,20
2021.0,2021-10-31,7.0,8.0,23.083,JAX,SEA,L 7-31,True,4,22,5.50,0,2,1,17,17.00,0,50.0%,8.50,,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,8,11%,0,0%,0,0%,True,James Robinson,False,7,31
2021.0,2021-11-07,8.0,9.0,,JAX,BUF,W 9-6,True,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,False,James Robinson,True,9,6
2021.0,2021-11-14,9.0,10.0,23.097,JAX,IND,L 17-23,False,12,57,4.75,1,5,4,27,6.75,0,80.0%,5.40,,1,6,0.0,0,0,0,0,0,0,0,0,0,0,0,39,59%,0,0%,0,0%,True,James Robinson,False,17,23
2021.0,2021-11-21,10.0,11.0,23.104,JAX,SFO,L 10-30,True,12,29,2.42,1,3,2,9,4.50,0,66.7%,3.00,,1,6,0.0,0,0,0,0,0,0,0,0,0,0,0,29,63%,0,0%,0,0%,False,James Robinson,False,10,30
2021.0,2021-11-28,11.0,12.0,23.111,JAX,ATL,L 14-21,True,17,86,5.06,0,4,3,29,9.67,0,75.0%,7.25,,0,0,0.0,0,0,0,0,0,1,1,0,0,0,0,38,52%,0,0%,0,0%,False,James Robinson,False,14,21
2021.0,2021-12-05,12.0,13.0,23.118,JAX,LAR,L 7-37,True,8,24,3.00,0,4,1,11,11.00,0,25.0%,2.75,,0,0,0.0,0,0,0,0,0,1,1,0,0,0,0,26,44%,0,0%,0,0%,True,James Robinson,False,7,37
2021.0,2021-12-12,13.0,14.0,23.125,JAX,TEN,L 0-20,True,6,4,0.67,0,0,0,0,,0,0.0%,,,0,0,0.0,0,1,1,0,0,0,0,0,0,0,0,35,64%,0,0%,0,0%,True,James Robinson,False,0,20
2021.0,2021-12-19,14.0,15.0,23.132,JAX,HOU,L 16-30,True,18,75,4.17,1,6,3,13,4.33,0,50.0%,2.17,,1,6,0.0,0,0,0,0,0,0,0,0,0,0,0,59,84%,0,0%,0,0%,False,James Robinson,False,16,30
2021.0,2021-12-26,15.0,16.0,23.139,JAX,NYJ,L 21-26,True,3,10,3.33,0,0,0,0,,0,0.0%,,,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,11,15%,0,0%,0,0%,True,James Robinson,False,21,26
2021.0,2022-01-02,16.0,17.0,,JAX,NWE,L 10-50,True,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,True,James Robinson,False,10,50
2021.0,2022-01-09,17.0,18.0,,JAX,IND,W 26-11,True,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,False,James Robinson,True,26,11
,28 Games,,,,,,2-26-0,False,404,1837,4.55,15,106,80,566,7.08,3,75.5%,5.34,1,18,110,0.0,0,1,1,0,0,7,3,0,1,0,0,,,,,,,False,James Robinson,False,26,0
