Year,Date,G#,Week,Age,Tm,Unnamed: 7_level_1,Opp,Result,GS,Receiving_Tgt,Receiving_Rec,Receiving_Yds,Receiving_Y/R,Receiving_TD,Receiving_Ctch%,Receiving_Y/Tgt,Rushing_Att,Rushing_Yds,Rushing_Y/A,Rushing_TD,Passing_Cmp,Passing_Att,Passing_Cmp%,Passing_Yds,Passing_TD,Passing_Int,Passing_Rate,Passing_Sk,Passing_Yds.1,Passing_Y/A,Passing_AY/A,Scoring_2PM,Scoring_TD,Scoring_Pts,Fumbles_Fmb,Fumbles_FL,Fumbles_FF,Fumbles_FR,Fumbles_Yds,Fumbles_TD,Off. Snaps_Num,Off. Snaps_Pct,Def. Snaps_Num,Def. Snaps_Pct,ST Snaps_Num,ST Snaps_Pct,Away_status,Player
2010,2010-10-03,4,4,27.033,ARI,@,SDG,L 10-41,True,11,7,56,8.00,0,63.6%,5.09,0,0,,0,0,0,,0,0,0,,0,0,,,,0,0,0,,0,0,0,0,,,,,,,True,Larry Fitzgerald
2010,2010-10-10,5,5,27.040,ARI,,NOR,W 30-20,True,9,7,93,13.29,0,77.8%,10.33,0,0,,0,0,0,,0,0,0,,0,0,,,,0,0,0,,0,1,0,0,,,,,,,False,Larry Fitzgerald
2010,2010-10-24,6,7,27.054,ARI,@,SEA,L 10-22,True,10,3,30,10.00,0,30.0%,3.00,0,0,,0,0,0,,0,0,0,,0,0,,,,0,0,0,,0,0,0,0,,,,,,,True,Larry Fitzgerald
2010,2010-10-31,7,8,27.061,ARI,,TAM,L 35-38,True,12,6,72,12.00,2,50.0%,6.00,0,0,,0,0,0,,0,0,0,,0,0,,,,2,12,0,,0,0,0,0,,,,,,,False,Larry Fitzgerald
2010,2010-11-07,8,9,27.068,ARI,@,MIN,L 24-27,True,10,7,107,15.29,0,70.0%,10.70,0,0,,0,0,0,,0,0,0,,0,0,,,,0,0,0,,0,0,0,0,,,,,,,True,Larry Fitzgerald
2010,2010-11-14,9,10,27.075,ARI,,SEA,L 18-36,True,15,7,91,13.00,0,46.7%,6.07,0,0,,0,0,0,,0,0,0,,0,0,,,1,0,2,0,,0,0,0,0,,,,,,,False,Larry Fitzgerald
2010,2010-11-21,10,11,27.082,ARI,@,KAN,L 13-31,True,11,6,90,15.00,1,54.5%,8.18,0,0,,0,0,0,,0,0,0,,0,0,,,,1,6,0,,0,0,0,0,,,,,,,True,Larry Fitzgerald
2010,2010-11-29,11,12,27.090,ARI,,SFO,L 6-27,True,9,4,37,9.25,0,44.4%,4.11,0,0,,0,0,0,,0,0,0,,0,0,,,,0,0,0,,0,0,0,0,,,,,,,False,Larry Fitzgerald
2010,2010-12-05,12,13,27.096,ARI,,STL,L 6-19,True,11,4,61,15.25,0,36.4%,5.55,0,0,,0,0,0,,0,0,0,,0,0,,,,0,0,0,,0,0,0,0,,,,,,,False,Larry Fitzgerald
2010,2010-12-12,13,14,27.103,ARI,,DEN,W 43-13,True,11,6,72,12.00,0,54.5%,6.55,0,0,,0,0,0,,0,0,0,,0,0,,,,0,0,0,,0,0,0,0,,,,,,,False,Larry Fitzgerald
2010,2010-12-19,14,15,27.110,ARI,@,CAR,L 12-19,True,10,9,125,13.89,0,90.0%,12.50,0,0,,0,0,0,,0,0,0,,0,0,,,,0,0,0,,0,0,0,0,,,,,,,True,Larry Fitzgerald
2010,2010-12-25,15,16,27.116,ARI,,DAL,W 27-26,True,3,1,26,26.00,0,33.3%,8.67,0,0,,0,0,0,,0,0,0,,0,0,,,,0,0,0,,0,0,0,0,,,,,,,False,Larry Fitzgerald
2010,2011-01-02,16,17,27.124,ARI,@,SFO,L 7-38,True,17,11,125,11.36,1,64.7%,7.35,0,0,,0,0,0,,0,0,0,,0,0,,,,1,6,0,,0,0,0,0,,,,,,,True,Larry Fitzgerald
2011,2011-09-11,1,1,28.011,ARI,,CAR,W 28-21,True,7,3,62,20.67,0,42.9%,8.86,0,0,,0,0,0,,0,0,0,,0,0,,,,0,0,0,,0,0,0,0,,,,,,,False,Larry Fitzgerald
2011,2011-09-18,2,2,28.018,ARI,@,WAS,L 21-22,True,9,7,133,19.00,1,77.8%,14.78,0,0,,0,0,0,,0,0,0,,0,0,,,,1,6,0,,0,0,0,0,,,,,,,True,Larry Fitzgerald
2011,2011-09-25,3,3,28.025,ARI,@,SEA,L 10-13,True,8,5,64,12.80,1,62.5%,8.00,0,0,,0,0,0,,0,0,0,,0,0,,,,1,6,0,,0,0,0,0,,,,,,,True,Larry Fitzgerald
2011,2011-10-02,4,4,28.032,ARI,,NYG,L 27-31,True,11,8,102,12.75,0,72.7%,9.27,0,0,,0,0,0,,0,0,0,,0,0,,,,0,0,0,,0,0,0,0,,,,,,,False,Larry Fitzgerald
2011,2011-10-09,5,5,28.039,ARI,@,MIN,L 10-34,True,8,4,66,16.50,0,50.0%,8.25,0,0,,0,0,0,,0,0,0,,0,0,,,,0,0,0,,0,0,0,0,,,,,,,True,Larry Fitzgerald
2011,2011-10-23,6,7,28.053,ARI,,PIT,L 20-32,True,10,4,78,19.50,0,40.0%,7.80,0,0,,0,0,0,,0,0,0,,0,0,,,,0,0,0,,0,0,0,0,,,,,,,False,Larry Fitzgerald
2011,2011-10-30,7,8,28.060,ARI,@,BAL,L 27-30,True,5,3,98,32.67,0,60.0%,19.60,0,0,,0,0,0,,0,0,0,,0,0,,,,0,0,0,,0,0,0,0,,,,,,,True,Larry Fitzgerald
2011,2011-11-06,8,9,28.067,ARI,,STL,W 19-13,True,12,4,43,10.75,1,33.3%,3.58,0,0,,0,0,0,,0,0,0,,0,0,,,,1,6,0,,0,0,0,0,,,,,,,False,Larry Fitzgerald
2011,2011-11-13,9,10,28.074,ARI,@,PHI,W 21-17,True,13,7,146,20.86,2,53.8%,11.23,0,0,,0,0,0,,0,0,0,,0,0,,,,2,12,0,,0,0,0,0,,,,,,,True,Larry Fitzgerald
2011,2011-11-20,10,11,28.081,ARI,@,SFO,L 7-23,True,9,3,41,13.67,1,33.3%,4.56,0,0,,0,0,0,,0,0,0,,0,0,,,,1,6,0,,0,0,0,0,,,,,,,True,Larry Fitzgerald
2011,2011-11-27,11,12,28.088,ARI,@,STL,W 23-20,True,9,3,55,18.33,0,33.3%,6.11,0,0,,0,0,0,,0,0,0,,0,0,,,,0,0,0,,0,0,0,0,,,,,,,True,Larry Fitzgerald
2011,2011-12-04,12,13,28.095,ARI,,DAL,W 19-13,True,7,4,55,13.75,0,57.1%,7.86,0,0,,0,0,0,,0,0,0,,0,0,,,,0,0,0,,0,0,0,0,,,,,,,False,Larry Fitzgerald
2011,2011-12-11,13,14,28.102,ARI,,SFO,W 21-19,True,9,7,149,21.29,1,77.8%,16.56,0,0,,0,0,0,,0,0,0,,0,0,,,,1,6,0,,0,0,0,0,,,,,,,False,Larry Fitzgerald
2011,2011-12-18,14,15,28.109,ARI,,CLE,W 20-17,True,8,3,65,21.67,0,37.5%,8.13,0,0,,0,0,0,,0,0,0,,0,0,,,,0,0,0,,0,0,0,0,,,,,,,False,Larry Fitzgerald
2011,2011-12-24,15,16,28.115,ARI,@,CIN,L 16-23,True,11,6,105,17.50,1,54.5%,9.55,0,0,,0,0,0,,0,0,0,,0,0,,,,1,6,0,,0,0,0,0,,,,,,,True,Larry Fitzgerald
2011,2012-01-01,16,17,28.123,ARI,,SEA,W 23-20,True,18,9,149,16.56,0,50.0%,8.28,0,0,,0,0,0,,0,0,0,,0,0,,,,0,0,0,,0,0,0,0,,,,,,,False,Larry Fitzgerald
2012,2012-09-09,1,1,29.009,ARI,,SEA,W 20-16,True,11,4,63,15.75,0,36.4%,5.73,0,0,,0,0,0,,0,0,0,,0,0,,,,0,0,0,0,0,0,0,0,59,95%,0,0%,0,0%,False,Larry Fitzgerald
2012,2012-09-16,2,2,29.016,ARI,@,NWE,W 20-18,True,5,1,4,4.00,0,20.0%,0.80,0,0,,0,0,0,,0,0,0,,0,0,,,,0,0,0,0,0,0,0,0,62,98%,0,0%,0,0%,True,Larry Fitzgerald
2012,2012-09-23,3,3,29.023,ARI,,PHI,W 27-6,True,9,9,114,12.67,1,100.0%,12.67,0,0,,0,0,0,,0,0,0,,0,0,,,,1,6,0,0,0,0,0,0,56,90%,0,0%,0,0%,False,Larry Fitzgerald
2012,2012-09-30,4,4,29.030,ARI,,MIA,W 24-21,True,15,8,64,8.00,1,53.3%,4.27,0,0,,0,0,0,,0,0,0,,0,0,,,,1,6,0,0,0,0,0,0,72,100%,0,0%,0,0%,False,Larry Fitzgerald
2012,2012-10-04,5,5,29.034,ARI,@,STL,L 3-17,True,15,8,92,11.50,0,53.3%,6.13,0,0,,0,0,0,,0,0,0,,0,0,,,,0,0,0,0,0,0,0,0,80,99%,0,0%,0,0%,True,Larry Fitzgerald
2012,2012-10-14,6,6,29.044,ARI,,BUF,L 16-19,True,12,6,93,15.50,1,50.0%,7.75,0,0,,0,0,0,,0,0,0,,0,0,,,,1,6,0,0,0,0,0,0,74,100%,0,0%,0,0%,False,Larry Fitzgerald
2012,2012-10-21,7,7,29.051,ARI,@,MIN,L 14-21,True,7,4,29,7.25,0,57.1%,4.14,0,0,,0,0,0,,0,0,0,,0,0,,,,0,0,0,0,0,0,0,0,71,100%,0,0%,0,0%,True,Larry Fitzgerald
2012,2012-10-29,8,8,29.059,ARI,,SFO,L 3-24,True,11,5,52,10.40,0,45.5%,4.73,0,0,,0,0,0,,0,0,0,,0,0,,,,0,0,0,0,0,0,0,0,67,99%,0,0%,0,0%,False,Larry Fitzgerald
2012,2012-11-04,9,9,29.065,ARI,@,GNB,L 17-31,True,12,6,74,12.33,1,50.0%,6.17,0,0,,0,0,0,,0,0,0,,0,0,,,,1,6,0,0,0,0,0,0,64,97%,0,0%,0,0%,True,Larry Fitzgerald
2012,2012-11-18,10,11,29.079,ARI,@,ATL,L 19-23,True,7,1,11,11.00,0,14.3%,1.57,0,0,,0,0,0,,0,0,0,,0,0,,,,0,0,0,0,0,0,0,0,58,100%,0,0%,0,0%,True,Larry Fitzgerald
2012,2012-11-25,11,12,29.086,ARI,,STL,L 17-31,True,12,3,31,10.33,0,25.0%,2.58,0,0,,0,0,0,,0,0,0,,0,0,,,,0,0,0,0,0,0,0,0,76,96%,0,0%,0,0%,False,Larry Fitzgerald
2012,2012-12-02,12,13,29.093,ARI,@,NYJ,L 6-7,True,7,1,23,23.00,0,14.3%,3.29,0,0,,0,0,0,,0,0,0,,0,0,,,,0,0,0,0,0,0,0,0,54,100%,0,0%,0,0%,True,Larry Fitzgerald
2012,2012-12-09,13,14,29.100,ARI,@,SEA,L 0-58,True,11,1,2,2.00,0,9.1%,0.18,0,0,,0,0,0,,0,0,0,,0,0,,,,0,0,0,0,0,0,0,0,59,100%,0,0%,0,0%,True,Larry Fitzgerald
2012,2012-12-16,14,15,29.107,ARI,,DET,W 38-10,True,5,4,22,5.50,0,80.0%,4.40,0,0,,0,0,0,,0,0,0,,0,0,,,,0,0,0,0,0,0,0,0,49,91%,0,0%,0,0%,False,Larry Fitzgerald
2012,2012-12-23,15,16,29.114,ARI,,CHI,L 13-28,True,12,8,111,13.88,0,66.7%,9.25,0,0,,0,0,0,,0,0,0,,0,0,,,,0,0,0,0,0,0,0,0,74,100%,0,0%,0,0%,False,Larry Fitzgerald
2012,2012-12-30,16,17,29.121,ARI,@,SFO,L 13-27,True,5,2,13,6.50,0,40.0%,2.60,0,0,,0,0,0,,0,0,0,,0,0,,,,0,0,0,0,0,0,0,0,55,100%,0,0%,0,0%,True,Larry Fitzgerald
2013,2013-09-08,1,1,30.008,ARI,@,STL,L 24-27,True,14,8,80,10.00,2,57.1%,5.71,0,0,,0,0,0,,0,0,0,,0,0,,,,2,12,0,0,0,0,0,0,71,100%,0,0%,0,0%,True,Larry Fitzgerald
2013,2013-09-15,2,2,30.015,ARI,,DET,W 25-21,True,5,2,33,16.50,0,40.0%,6.60,0,0,,0,0,0,,0,0,0,,0,0,,,,0,0,0,0,0,0,0,0,46,65%,0,0%,0,0%,False,Larry Fitzgerald
2013,2013-09-22,3,3,30.022,ARI,@,NOR,L 7-31,True,6,5,64,12.80,0,83.3%,10.67,0,0,,0,0,0,,0,0,0,,0,0,,,,0,0,0,0,0,0,0,0,57,98%,0,0%,0,0%,True,Larry Fitzgerald
2013,2013-09-29,4,4,30.029,ARI,@,TAM,W 13-10,True,9,6,68,11.33,1,66.7%,7.56,0,0,,0,0,0,,0,0,0,,0,0,,,,1,6,0,0,0,0,0,0,60,97%,0,0%,0,0%,True,Larry Fitzgerald
2013,2013-10-06,5,5,30.036,ARI,,CAR,W 22-6,True,6,3,43,14.33,0,50.0%,7.17,0,0,,0,0,0,,0,0,0,,0,0,,,,0,0,0,0,0,0,0,0,58,94%,0,0%,0,0%,False,Larry Fitzgerald
2013,2013-10-13,6,6,30.043,ARI,@,SFO,L 20-32,True,12,6,117,19.50,1,50.0%,9.75,1,4,4.00,0,0,0,,0,0,0,,0,0,,,,1,6,1,1,0,0,0,0,61,92%,0,0%,0,0%,True,Larry Fitzgerald
2013,2013-10-17,7,7,30.047,ARI,,SEA,L 22-34,True,5,2,17,8.50,0,40.0%,3.40,0,0,,0,0,0,,0,0,0,,0,0,,,,0,0,0,0,0,0,0,0,72,96%,0,0%,0,0%,False,Larry Fitzgerald
2013,2013-10-27,8,8,30.057,ARI,,ATL,W 27-13,True,7,4,48,12.00,1,57.1%,6.86,0,0,,0,0,0,,0,0,0,,0,0,,,,1,6,0,0,0,0,0,0,49,91%,0,0%,1,4%,False,Larry Fitzgerald
2013,2013-11-10,9,10,30.071,ARI,,HOU,W 27-24,True,6,3,23,7.67,0,50.0%,3.83,0,0,,0,0,0,,0,0,0,,0,0,,,,0,0,0,0,0,0,0,0,63,95%,0,0%,0,0%,False,Larry Fitzgerald
2013,2013-11-17,10,11,30.078,ARI,@,JAX,W 27-14,True,9,6,61,10.17,1,66.7%,6.78,0,0,,0,0,0,,0,0,0,,0,0,,,,1,6,0,0,0,0,0,0,64,93%,0,0%,0,0%,True,Larry Fitzgerald
2013,2013-11-24,11,12,30.085,ARI,,IND,W 40-11,True,11,5,52,10.40,2,45.5%,4.73,1,4,4.00,0,0,1,0.00,0,0,0,39.6,0,0,0.00,0.00,,2,12,0,0,0,0,0,0,71,95%,0,0%,1,4%,False,Larry Fitzgerald
2013,2013-12-01,12,13,30.092,ARI,@,PHI,L 21-24,True,8,5,72,14.40,1,62.5%,9.00,0,0,,0,0,0,,0,0,0,,0,0,,,,1,6,0,0,0,0,0,0,69,97%,0,0%,0,0%,True,Larry Fitzgerald
2013,2013-12-08,13,14,30.099,ARI,,STL,W 30-10,True,12,12,96,8.00,1,100.0%,8.00,0,0,,0,0,0,,0,0,0,,0,0,,,,1,6,0,0,0,0,0,0,64,94%,0,0%,0,0%,False,Larry Fitzgerald
2013,2013-12-15,14,15,30.106,ARI,@,TEN,W 37-34,True,9,6,49,8.17,0,66.7%,5.44,0,0,,0,0,0,,0,0,0,,0,0,,,,0,0,0,0,0,0,0,0,59,87%,0,0%,2,6%,True,Larry Fitzgerald
2013,2013-12-22,15,16,30.113,ARI,@,SEA,W 17-10,True,5,3,18,6.00,0,60.0%,3.60,0,0,,0,0,0,,0,0,0,,0,0,,,,0,0,0,0,0,0,0,0,64,85%,0,0%,0,0%,True,Larry Fitzgerald
2013,2013-12-29,16,17,30.120,ARI,,SFO,L 20-23,True,11,6,113,18.83,0,54.5%,10.27,0,0,,0,0,0,,0,0,0,,0,0,,,,0,0,0,0,0,0,0,0,70,96%,0,0%,0,0%,False,Larry Fitzgerald
2014,2014-09-08,1,1,31.008,ARI,,SDG,W 18-17,True,4,1,22,22.00,0,25.0%,5.50,0,0,,0,0,0,,0,0,0,,0,0,,,,0,0,0,0,0,0,0,0,60,86%,0,0%,0,0%,False,Larry Fitzgerald
2014,2014-09-14,2,2,31.014,ARI,@,NYG,W 25-14,True,10,6,51,8.50,0,60.0%,5.10,0,0,,0,0,0,,0,0,0,,0,0,,,,0,0,0,0,0,0,0,0,55,81%,0,0%,0,0%,True,Larry Fitzgerald
2014,2014-09-21,3,3,31.021,ARI,,SFO,W 23-14,True,7,3,34,11.33,0,42.9%,4.86,0,0,,0,0,0,,0,0,0,,0,0,,,,0,0,1,1,0,0,0,0,62,93%,0,0%,0,0%,False,Larry Fitzgerald
2014,2014-10-05,4,5,31.035,ARI,@,DEN,L 20-41,False,7,3,57,19.00,0,42.9%,8.14,0,0,,0,0,0,,0,0,0,,0,0,,,,0,0,0,0,0,0,0,0,52,91%,0,0%,0,0%,True,Larry Fitzgerald
2014,2014-10-12,5,6,31.042,ARI,,WAS,W 30-20,True,6,6,98,16.33,1,100.0%,16.33,0,0,,0,0,0,,0,0,0,,0,0,,,,1,6,0,0,0,0,0,0,66,94%,0,0%,1,3%,False,Larry Fitzgerald
2014,2014-10-19,6,7,31.049,ARI,@,OAK,W 24-13,True,5,4,21,5.25,0,80.0%,4.20,0,0,,0,0,0,,0,0,0,,0,0,,,,0,0,0,0,0,0,0,0,72,96%,0,0%,0,0%,True,Larry Fitzgerald
2014,2014-10-26,7,8,31.056,ARI,,PHI,W 24-20,True,10,7,160,22.86,1,70.0%,16.00,0,0,,0,0,0,,0,0,0,,0,0,,,,1,6,0,0,0,0,0,0,65,93%,0,0%,0,0%,False,Larry Fitzgerald
2014,2014-11-02,8,9,31.063,ARI,@,DAL,W 28-17,True,6,5,70,14.00,0,83.3%,11.67,0,0,,0,0,0,,0,0,0,,0,0,,,,0,0,0,0,0,0,0,0,62,93%,0,0%,1,4%,True,Larry Fitzgerald
2014,2014-11-09,9,10,31.070,ARI,,STL,W 31-14,True,10,9,112,12.44,0,90.0%,11.20,0,0,,0,0,0,,0,0,0,,0,0,,,,0,0,0,0,0,0,0,0,64,97%,0,0%,0,0%,False,Larry Fitzgerald
2014,2014-11-16,10,11,31.077,ARI,,DET,W 14-6,True,4,2,33,16.50,0,50.0%,8.25,0,0,,0,0,0,,0,0,0,,0,0,,,,0,0,0,0,0,0,0,0,56,90%,0,0%,0,0%,False,Larry Fitzgerald
2014,2014-11-23,11,12,,ARI,@,SEA,L 3-19,True,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,True,Larry Fitzgerald
2014,2014-11-30,12,13,,ARI,@,ATL,L 18-29,True,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,True,Larry Fitzgerald
2014,2014-12-07,13,14,31.098,ARI,,KAN,W 17-14,True,9,4,34,8.50,0,44.4%,3.78,0,0,,0,0,0,,0,0,0,,0,0,,,,0,0,0,0,0,0,0,0,58,84%,0,0%,0,0%,False,Larry Fitzgerald
2014,2014-12-11,14,15,31.102,ARI,@,STL,W 12-6,True,10,7,30,4.29,0,70.0%,3.00,0,0,,0,0,0,,0,0,0,,0,0,,,,0,0,0,0,0,0,0,0,56,82%,0,0%,0,0%,True,Larry Fitzgerald
2014,2014-12-21,15,16,31.112,ARI,,SEA,L 6-35,True,11,4,33,8.25,0,36.4%,3.00,0,0,,0,0,0,,0,0,0,,0,0,,,,0,0,0,0,0,0,0,0,65,94%,0,0%,0,0%,False,Larry Fitzgerald
2014,2014-12-28,16,17,31.119,ARI,@,SFO,L 17-20,True,4,2,29,14.50,0,50.0%,7.25,0,0,,0,0,0,,0,0,0,,0,0,,,,0,0,0,0,0,0,0,0,62,89%,0,0%,0,0%,True,Larry Fitzgerald
2015,2015-09-13,1,1,32.013,ARI,,NOR,W 31-19,True,8,6,87,14.50,0,75.0%,10.88,0,0,,0,0,0,,0,0,0,,0,0,,,,0,0,0,0,0,0,0,0,58,94%,0,0%,0,0%,False,Larry Fitzgerald
2015,2015-09-20,2,2,32.020,ARI,@,CHI,W 48-23,True,9,8,112,14.00,3,88.9%,12.44,0,0,,0,0,0,,0,0,0,,0,0,,,,3,18,0,0,0,0,0,0,57,97%,0,0%,0,0%,True,Larry Fitzgerald
2015,2015-09-27,3,3,32.027,ARI,,SFO,W 47-7,True,11,9,134,14.89,2,81.8%,12.18,0,0,,0,0,0,,0,0,0,,0,0,,,,2,12,0,0,0,0,0,0,64,86%,0,0%,0,0%,False,Larry Fitzgerald
2015,2015-10-04,4,4,32.034,ARI,,STL,L 22-24,True,9,7,99,14.14,0,77.8%,11.00,0,0,,0,0,0,,0,0,0,,0,0,,,,0,0,1,1,0,0,0,0,70,95%,0,0%,0,0%,False,Larry Fitzgerald
2015,2015-10-11,5,5,32.041,ARI,@,DET,W 42-17,True,7,5,58,11.60,1,71.4%,8.29,0,0,,0,0,0,,0,0,0,,0,0,,,,1,6,0,0,0,0,0,0,35,76%,0,0%,2,7%,True,Larry Fitzgerald
2015,2015-10-18,6,6,32.048,ARI,@,PIT,L 13-25,True,10,8,93,11.63,0,80.0%,9.30,0,0,,0,0,0,,0,0,0,,0,0,,,,0,0,0,0,0,0,0,0,67,93%,0,0%,0,0%,True,Larry Fitzgerald
2015,2015-10-26,7,7,32.056,ARI,,BAL,W 26-18,True,5,3,39,13.00,0,60.0%,7.80,0,0,,0,0,0,,0,0,0,,0,0,,,,0,0,0,0,0,0,0,0,59,95%,0,0%,1,4%,False,Larry Fitzgerald
2015,2015-11-01,8,8,32.062,ARI,@,CLE,W 34-20,True,11,9,84,9.33,1,81.8%,7.64,0,0,,0,0,0,,0,0,0,,0,0,,,,1,6,1,1,0,0,0,0,77,95%,0,0%,0,0%,True,Larry Fitzgerald
2015,2015-11-15,9,10,32.076,ARI,@,SEA,W 39-32,True,14,10,130,13.00,0,71.4%,9.29,0,0,,0,0,0,,0,0,0,,0,0,,,,0,0,0,0,0,0,0,0,82,92%,0,0%,1,3%,True,Larry Fitzgerald
2015,2015-11-22,10,11,32.083,ARI,,CIN,W 34-31,True,13,8,90,11.25,0,61.5%,6.92,0,0,,0,0,0,,0,0,0,,0,0,,,,0,0,0,0,0,0,0,0,59,97%,0,0%,0,0%,False,Larry Fitzgerald
2015,2015-11-29,11,12,32.090,ARI,@,SFO,W 19-13,True,14,10,66,6.60,0,71.4%,4.71,0,0,,0,0,0,,0,0,0,,0,0,,,,0,0,0,0,0,0,0,0,73,90%,0,0%,0,0%,True,Larry Fitzgerald
2015,2015-12-06,12,13,32.097,ARI,@,STL,W 27-3,True,11,8,55,6.88,0,72.7%,5.00,0,0,,0,0,0,,0,0,0,,0,0,,,,0,0,0,0,0,0,0,0,72,86%,0,0%,0,0%,True,Larry Fitzgerald
2015,2015-12-10,13,14,32.101,ARI,,MIN,W 23-20,True,6,5,41,8.20,0,83.3%,6.83,0,0,,0,0,0,,0,0,0,,0,0,,,,0,0,0,0,0,0,0,0,65,97%,0,0%,0,0%,False,Larry Fitzgerald
2015,2015-12-20,14,15,32.111,ARI,@,PHI,W 40-17,True,5,3,43,14.33,0,60.0%,8.60,0,0,,0,0,0,,0,0,0,,0,0,,,,0,0,0,0,0,0,0,0,61,80%,0,0%,0,0%,True,Larry Fitzgerald
2015,2015-12-27,15,16,32.118,ARI,,GNB,W 38-8,True,5,4,29,7.25,1,80.0%,5.80,0,0,,0,0,0,,0,0,0,,0,0,,,,1,6,0,0,0,0,0,0,44,76%,0,0%,0,0%,False,Larry Fitzgerald
2015,2016-01-03,16,17,32.125,ARI,,SEA,L 6-36,True,7,6,55,9.17,1,85.7%,7.86,0,0,,0,0,0,,0,0,0,,0,0,,,,1,6,0,0,0,0,0,0,41,71%,0,0%,0,0%,False,Larry Fitzgerald
2016,2016-09-11,1,1,33.011,ARI,,NWE,L 21-23,True,10,8,81,10.13,2,80.0%,8.10,0,0,,0,0,0,,0,0,0,,0,0,,,,2,12,0,0,0,0,0,0,59,97%,0,0%,0,0%,False,Larry Fitzgerald
2016,2016-09-18,2,2,33.018,ARI,,TAM,W 40-7,True,10,5,77,15.40,1,50.0%,7.70,1,4,4.00,0,0,0,,0,0,0,,0,0,,,,1,6,0,0,0,0,0,0,59,89%,0,0%,0,0%,False,Larry Fitzgerald
2016,2016-09-25,3,3,33.025,ARI,@,BUF,L 18-33,True,12,7,60,8.57,0,58.3%,5.00,0,0,,0,0,0,,0,0,0,,0,0,,,,0,0,0,0,0,0,0,0,80,98%,0,0%,0,0%,True,Larry Fitzgerald
2016,2016-10-02,4,4,33.032,ARI,,LAR,L 13-17,True,7,5,62,12.40,0,71.4%,8.86,1,1,1.00,0,0,0,,0,0,0,,0,0,,,,0,0,0,0,0,0,0,0,72,94%,0,0%,0,0%,False,Larry Fitzgerald
2016,2016-10-06,5,5,33.036,ARI,@,SFO,W 33-21,True,8,6,81,13.50,2,75.0%,10.13,0,0,,0,0,0,,0,0,0,,0,0,,,,2,12,0,0,0,0,0,0,62,91%,0,0%,2,5%,True,Larry Fitzgerald
2016,2016-10-17,6,6,33.047,ARI,,NYJ,W 28-3,True,9,6,49,8.17,0,66.7%,5.44,0,0,,0,0,0,,0,0,0,,0,0,,,,0,0,1,0,0,0,0,0,67,87%,0,0%,0,0%,False,Larry Fitzgerald
2016,2016-10-23,7,7,33.053,ARI,,SEA,T 6-6,True,14,9,70,7.78,0,64.3%,5.00,0,0,,0,0,0,,0,0,0,,0,0,,,,0,0,0,0,0,0,0,0,93,98%,0,0%,0,0%,False,Larry Fitzgerald
2016,2016-10-30,8,8,33.060,ARI,@,CAR,L 20-30,True,11,10,74,7.40,0,90.9%,6.73,0,0,,0,0,0,,0,0,0,,0,0,,,,0,0,0,0,0,0,0,0,56,79%,0,0%,0,0%,True,Larry Fitzgerald
2016,2016-11-13,9,10,33.074,ARI,,SFO,W 23-20,True,18,12,132,11.00,0,66.7%,7.33,0,0,,0,0,0,,0,0,0,,0,0,,,,0,0,0,0,0,0,0,0,69,87%,0,0%,0,0%,False,Larry Fitzgerald
2016,2016-11-20,10,11,33.081,ARI,@,MIN,L 24-30,True,7,6,63,10.50,0,85.7%,9.00,0,0,,0,0,0,,0,0,0,,0,0,,,,0,0,0,0,0,0,0,0,72,97%,0,0%,0,0%,True,Larry Fitzgerald
2016,2016-11-27,11,12,33.088,ARI,@,ATL,L 19-38,True,4,4,53,13.25,0,100.0%,13.25,0,0,,0,0,0,,0,0,0,,0,0,,,,0,0,0,0,0,0,0,0,64,97%,0,0%,0,0%,True,Larry Fitzgerald
2016,2016-12-04,12,13,33.095,ARI,,WAS,W 31-23,True,11,10,78,7.80,0,90.9%,7.09,0,0,,0,0,0,,0,0,0,,0,0,,,,0,0,0,0,0,0,0,0,70,92%,0,0%,0,0%,False,Larry Fitzgerald
2016,2016-12-11,13,14,33.102,ARI,@,MIA,L 23-26,True,9,3,12,4.00,0,33.3%,1.33,0,0,,0,0,0,,0,0,0,,0,0,,,,0,0,0,0,0,0,0,0,68,97%,0,0%,0,0%,True,Larry Fitzgerald
2016,2016-12-18,14,15,33.109,ARI,,NOR,L 41-48,True,9,7,57,8.14,0,77.8%,6.33,0,0,,0,0,0,,0,0,0,,0,0,,,,0,0,1,1,0,0,0,0,59,100%,1,1%,0,0%,False,Larry Fitzgerald
2016,2016-12-24,15,16,33.115,ARI,@,SEA,W 34-31,True,4,4,31,7.75,0,100.0%,7.75,0,0,,0,0,1,0.00,0,0,0,39.6,0,0,0.00,0.00,,0,0,0,0,0,0,0,0,56,93%,0,0%,1,3%,True,Larry Fitzgerald
