Year,Date,G#,Week,Age,Tm,Opp,Result,GS,Receiving_Tgt,Receiving_Rec,Receiving_Yds,Receiving_Y/R,Receiving_TD,Receiving_Ctch%,Receiving_Y/Tgt,Rushing_Att,Rushing_Yds,Rushing_Y/A,Rushing_TD,Passing_Cmp,Passing_Att,Passing_Cmp%,Passing_Yds,Passing_TD,Passing_Int,Passing_Rate,Passing_Sk,Passing_Yds.1,Passing_Y/A,Passing_AY/A,Kick Returns_Rt,Kick Returns_Yds,Kick Returns_Y/Rt,Kick Returns_TD,Punt Returns_Ret,Punt Returns_Yds,Punt Returns_Y/R,Punt Returns_TD,Scoring_2PM,Scoring_TD,Scoring_Pts,Sk,Tackles_Solo,Tackles_Ast,Tackles_Comb,Tackles_TFL,Tackles_QBHits,Fumbles_Fmb,Fumbles_FL,Fumbles_FF,Fumbles_FR,Fumbles_Yds,Fumbles_TD,Off. Snaps_Num,Off. Snaps_Pct,Def. Snaps_Num,Def. Snaps_Pct,ST Snaps_Num,ST Snaps_Pct,Away_status,Player,Win,Score,Opp Score
2010.0,2010-09-19,2.0,2.0,24.12,NWE,NYJ,L 14-28,False,2,1,6,6.00,0,50.0%,3.00,0,0,,0,0,0,,0,0,0,,,,,,0,0,,0,2,26,13.00,0,,0,0,0.0,0,0,0,,,0,,0,0,0,0,,,,,,,True,Julian Edelman,False,14,28
2010.0,2010-09-26,3.0,3.0,24.127,NWE,BUF,W 38-30,True,3,3,8,2.67,0,100.0%,2.67,1,1,1.00,0,0,0,,0,0,0,,,,,,0,0,,0,0,0,,0,,0,0,0.0,0,0,0,,,0,,0,0,0,0,,,,,,,False,Julian Edelman,True,38,30
2010.0,2010-10-04,4.0,4.0,24.135,NWE,MIA,W 41-14,False,,,,,,0.0%,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0.0,,,,,,0,,,0,0,0,,,,,,,True,Julian Edelman,True,41,14
2010.0,2010-10-17,5.0,6.0,24.148,NWE,BAL,W 23-20,False,1,0,0,,0,0.0%,0.00,0,0,,0,0,0,,0,0,0,,,,,,0,0,,0,2,16,8.00,0,,0,0,0.0,0,0,0,,,0,,0,0,0,0,,,,,,,False,Julian Edelman,True,23,20
2010.0,2010-10-24,6.0,7.0,24.155,NWE,SDG,W 23-20,False,0,0,0,,0,0.0%,,0,0,,0,0,0,,0,0,0,,,,,,0,0,,0,2,37,18.50,0,,0,0,0.0,0,0,0,,,0,,0,0,0,0,,,,,,,True,Julian Edelman,True,23,20
2010.0,2010-10-31,7.0,8.0,24.162,NWE,MIN,W 28-18,False,0,0,0,,0,0.0%,,0,0,,0,0,0,,0,0,0,,,,,,0,0,,0,1,4,4.00,0,,0,0,0.0,0,0,0,,,0,,0,0,0,0,,,,,,,False,Julian Edelman,True,28,18
2010.0,2010-11-07,8.0,9.0,24.169,NWE,CLE,L 14-34,False,1,0,0,,0,0.0%,0.00,0,0,,0,0,0,,0,0,0,,,,,,0,0,,0,0,0,,0,,0,0,0.0,0,0,0,0,0,0,,0,0,0,0,,,,,,,True,Julian Edelman,False,14,34
2010.0,2010-11-14,9.0,10.0,24.176,NWE,PIT,W 39-26,False,0,0,0,,0,0.0%,,0,0,,0,0,0,,0,0,0,,,,,,0,0,,0,1,12,12.00,0,,0,0,0.0,0,0,0,,,0,,0,0,0,0,,,,,,,True,Julian Edelman,True,39,26
2010.0,2010-11-21,10.0,11.0,24.183,NWE,IND,W 31-28,False,1,0,0,,0,0.0%,0.00,0,0,,0,0,0,,0,0,0,,,,,,0,0,,0,0,0,,0,,0,0,0.0,0,0,0,,,0,,0,0,0,0,,,,,,,False,Julian Edelman,True,31,28
2010.0,2010-11-25,11.0,12.0,24.187,NWE,DET,W 45-24,False,0,0,0,,0,0.0%,,0,0,,0,0,0,,0,0,0,,,,,,0,0,,0,3,47,15.67,0,,0,0,0.0,0,0,0,,,0,,0,0,0,0,,,,,,,True,Julian Edelman,True,45,24
2010.0,2010-12-06,12.0,13.0,24.198,NWE,NYJ,W 45-3,False,0,0,0,,0,0.0%,,0,0,,0,0,0,,0,0,0,,,,,,0,0,,0,1,13,13.00,0,,0,0,0.0,0,0,0,,,0,,0,0,0,0,,,,,,,False,Julian Edelman,True,45,3
2010.0,2010-12-12,13.0,14.0,24.204,NWE,CHI,W 36-7,True,0,0,0,,0,0.0%,,0,0,,0,0,0,,0,0,0,,,,,,0,0,,0,2,43,21.50,0,,0,0,0.0,0,0,0,,,0,,0,0,0,0,,,,,,,True,Julian Edelman,True,36,7
2010.0,2010-12-19,14.0,15.0,24.211,NWE,GNB,W 31-27,False,1,0,0,,0,0.0%,0.00,0,0,,0,0,0,,0,0,0,,,,,,0,0,,0,3,11,3.67,0,,0,0,0.0,0,0,0,,,1,0,0,0,0,0,,,,,,,False,Julian Edelman,True,31,27
2010.0,2010-12-26,15.0,16.0,24.218,NWE,BUF,W 34-3,False,0,0,0,,0,0.0%,,0,0,,0,0,0,,0,0,0,,,,,,0,0,,0,0,0,,0,,0,0,0.0,0,0,0,,,0,,0,0,0,0,,,,,,,True,Julian Edelman,True,34,3
2010.0,2011-01-02,16.0,17.0,24.225,NWE,MIA,W 38-7,True,5,3,72,24.00,0,60.0%,14.40,1,13,13.00,0,0,0,,0,0,0,,,,,,0,0,,0,4,112,28.00,1,,1,6,0.0,0,0,0,,,0,,0,0,0,0,,,,,,,False,Julian Edelman,True,38,7
2011.0,2011-09-12,1.0,1.0,25.113,NWE,MIA,W 38-24,False,2,1,9,9.00,0,50.0%,4.50,0,0,,0,0,0,,0,0,0,,0,0,,,2,65,32.50,0,5,59,11.80,0,,0,0,0.0,0,0,0,0,0,0,,0,0,0,0,,,,,,,True,Julian Edelman,True,38,24
2011.0,2011-09-18,2.0,2.0,25.119,NWE,SDG,W 35-21,False,0,0,0,,0,0.0%,,0,0,,0,0,0,,0,0,0,,0,0,,,2,39,19.50,0,0,0,,0,,0,0,0.0,0,0,0,0,0,0,,0,0,0,0,,,,,,,False,Julian Edelman,True,35,21
2011.0,2011-09-25,3.0,3.0,25.126,NWE,BUF,L 31-34,False,3,1,5,5.00,0,33.3%,1.67,2,3,1.50,0,0,0,,0,0,0,,0,0,,,3,63,21.00,0,3,31,10.33,0,,0,0,0.0,0,0,0,,,0,,0,0,0,0,,,,,,,True,Julian Edelman,False,31,34
2011.0,2011-10-02,4.0,4.0,25.133,NWE,OAK,W 31-19,False,1,1,11,11.00,0,100.0%,11.00,1,-1,-1.00,0,0,0,,0,0,0,,0,0,,,2,47,23.50,0,1,15,15.00,0,,0,0,0.0,0,0,0,0,1,0,,0,0,0,0,,,,,,,True,Julian Edelman,True,31,19
2011.0,2011-10-09,5.0,5.0,,NWE,NYJ,W 30-21,True,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,False,Julian Edelman,True,30,21
2011.0,2011-10-16,6.0,6.0,,NWE,DAL,W 20-16,True,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,False,Julian Edelman,True,20,16
2011.0,2011-10-30,7.0,8.0,,NWE,PIT,L 17-25,True,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,True,Julian Edelman,False,17,25
2011.0,2011-11-06,8.0,9.0,25.168,NWE,NYG,L 20-24,False,2,0,2,,0,0.0%,1.00,0,0,,0,0,0,,0,0,0,,0,0,,,1,22,22.00,0,5,17,3.40,0,,0,0,0.0,0,0,0,,,1,1,0,0,0,0,,,,,,,False,Julian Edelman,False,20,24
2011.0,2011-11-13,9.0,10.0,25.175,NWE,NYJ,W 37-16,False,0,0,0,,0,0.0%,,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,1,16,16.00,0,,0,0,0.0,1,0,1,0,0,0,,0,0,0,0,,,,,,,True,Julian Edelman,True,37,16
2011.0,2011-11-21,10.0,11.0,25.183,NWE,KAN,W 34-3,False,0,0,0,,0,0.0%,,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,2,81,40.50,1,,1,6,0.0,1,0,1,0,0,0,,0,0,0,0,,,,,,,False,Julian Edelman,True,34,3
2011.0,2011-11-27,11.0,12.0,25.189,NWE,PHI,W 38-20,False,0,0,0,,0,0.0%,,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,2,13,6.50,0,,0,0,0.0,2,1,3,0,1,0,,0,0,0,0,,,,,,,True,Julian Edelman,True,38,20
2011.0,2011-12-04,12.0,13.0,25.196,NWE,IND,W 31-24,False,0,0,0,,0,0.0%,,0,0,,0,0,0,,0,0,0,,0,0,,,2,48,24.00,0,2,15,7.50,0,,0,0,0.0,0,0,0,0,0,1,0,0,1,0,0,,,,,,,False,Julian Edelman,True,31,24
2011.0,2011-12-11,13.0,14.0,25.203,NWE,WAS,W 34-27,False,0,0,0,,0,0.0%,,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,2,18,9.00,0,,0,0,0.0,2,3,5,0,0,0,,0,0,0,0,,,,,,,True,Julian Edelman,True,34,27
2011.0,2011-12-18,14.0,15.0,25.21,NWE,DEN,W 41-23,False,1,1,7,7.00,0,100.0%,7.00,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,3,23,7.67,0,,0,0,0.0,3,0,3,0,0,0,,0,0,0,0,,,,,,,True,Julian Edelman,True,41,23
2011.0,2011-12-24,15.0,16.0,25.216,NWE,MIA,W 27-24,False,0,0,0,,0,0.0%,,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,2,8,4.00,0,,0,0,0.0,0,0,0,0,0,1,0,0,1,0,0,,,,,,,False,Julian Edelman,True,27,24
2011.0,2012-01-01,16.0,17.0,25.224,NWE,BUF,W 49-21,False,0,0,0,,0,0.0%,,1,6,6.00,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,,0,0,0.0,4,1,5,0,0,0,,0,0,0,0,,,,,,,False,Julian Edelman,True,49,21
2012.0,2012-09-09,1.0,1.0,26.11,NWE,TEN,W 34-13,False,2,1,7,7.00,0,50.0%,3.50,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,3,27,9.00,0,,0,0,0.0,0,0,0,,,0,0,0,0,0,0,23,34%,0,0%,4,14%,True,Julian Edelman,True,34,13
2012.0,2012-09-16,2.0,2.0,26.117,NWE,ARI,L 18-20,True,6,5,50,10.00,0,83.3%,8.33,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,2,25,12.50,0,,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,73,91%,0,0%,5,16%,False,Julian Edelman,False,18,20
2012.0,2012-09-23,3.0,3.0,26.124,NWE,BAL,L 30-31,False,7,4,28,7.00,1,57.1%,4.00,2,-5,-2.50,0,0,0,,0,0,0,,0,0,,,0,0,,0,1,11,11.00,0,,1,6,0.0,0,0,0,,,0,0,0,0,0,0,37,45%,0,0%,1,3%,True,Julian Edelman,False,30,31
2012.0,2012-09-30,4.0,4.0,,NWE,BUF,W 52-28,True,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,True,Julian Edelman,True,52,28
2012.0,2012-10-07,5.0,5.0,,NWE,DEN,W 31-21,True,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,False,Julian Edelman,True,31,21
2012.0,2012-10-14,6.0,6.0,,NWE,SEA,L 23-24,True,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,True,Julian Edelman,False,23,24
2012.0,2012-10-21,7.0,7.0,26.152,NWE,NYJ,W 29-26,False,2,2,7,3.50,0,100.0%,3.50,0,0,,0,0,0,,0,0,0,,0,0,,,1,6,6.00,0,0,0,,0,,0,0,0.0,1,0,1,0,0,0,0,0,0,0,0,7,9%,0,0%,8,23%,False,Julian Edelman,True,29,26
2012.0,2012-10-28,8.0,8.0,26.159,NWE,STL,W 45-7,False,2,1,8,8.00,0,50.0%,4.00,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,3,16,5.33,0,,0,0,0.0,0,0,0,,,0,0,0,0,0,0,24,34%,0,0%,15,56%,True,Julian Edelman,True,45,7
2012.0,2012-11-11,9.0,10.0,26.173,NWE,BUF,W 37-31,False,0,0,0,,0,0.0%,,0,0,,0,0,0,,0,0,0,,0,0,,,1,32,32.00,0,2,10,5.00,0,,0,0,0.0,0,0,0,,,0,0,0,0,0,0,17,24%,0,0%,13,43%,False,Julian Edelman,True,37,31
2012.0,2012-11-18,10.0,11.0,26.18,NWE,IND,W 59-24,True,7,5,58,11.60,1,71.4%,8.29,1,47,47.00,0,0,0,,0,0,0,,0,0,,,0,0,,0,2,117,58.50,1,,2,12,0.0,1,0,1,0,0,0,0,1,0,0,0,52,85%,0,0%,11,31%,False,Julian Edelman,True,59,24
2012.0,2012-11-22,11.0,12.0,26.184,NWE,NYJ,W 49-19,False,3,2,64,32.00,1,66.7%,21.33,1,3,3.00,0,0,0,,0,0,0,,0,0,,,1,0,0.00,0,2,32,16.00,0,,2,12,0.0,0,0,0,0,0,1,1,0,1,22,1,14,21%,0,0%,8,26%,True,Julian Edelman,True,49,19
2012.0,2012-12-02,12.0,13.0,26.194,NWE,MIA,W 23-16,True,3,1,13,13.00,0,33.3%,4.33,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,2,25,12.50,0,,0,0,0.0,0,0,0,,,0,0,0,0,0,0,50,62%,0,0%,9,29%,True,Julian Edelman,True,23,16
2012.0,2012-12-10,13.0,14.0,,NWE,HOU,W 42-14,True,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,False,Julian Edelman,True,42,14
2012.0,2012-12-16,14.0,15.0,,NWE,SFO,L 34-41,True,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,False,Julian Edelman,False,34,41
2012.0,2012-12-23,15.0,16.0,,NWE,JAX,W 23-16,True,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,True,Julian Edelman,True,23,16
2012.0,2012-12-30,16.0,17.0,,NWE,MIA,W 28-0,True,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,False,Julian Edelman,True,28,0
