Year,Date,G#,Week,Age,Tm,Opp,Result,GS,Rushing_Att,Rushing_Yds,Rushing_Y/A,Rushing_TD,Receiving_Tgt,Receiving_Rec,Receiving_Yds,Receiving_Y/R,Receiving_TD,Receiving_Ctch%,Receiving_Y/Tgt,Kick Returns_Rt,Kick Returns_Yds,Kick Returns_Y/Rt,Kick Returns_TD,Scoring_TD,Scoring_Pts,Fumbles_Fmb,Fumbles_FL,Fumbles_FF,Fumbles_FR,Fumbles_Yds,Fumbles_TD,Off. Snaps_Num,Off. Snaps_Pct,Def. Snaps_Num,Def. Snaps_Pct,ST Snaps_Num,ST Snaps_Pct,Away_status,Player,Win,Score,Opp Score
2018.0,2018-11-25,11.0,12.0,23.358,GNB,MIN,L 17-24,True,17,72,4.24,1,5,3,21,7.00,0,60.0%,4.20,0,0,,0,1,6,0,0,0,0,0,0,40,75%,0,0%,0,0%,True,Aaron Jones,False,17,24
2018.0,2018-12-02,12.0,13.0,24.0,GNB,ARI,L 17-20,True,11,36,3.27,1,4,4,16,4.00,0,100.0%,4.00,0,0,,0,1,6,0,0,0,0,0,0,39,51%,0,0%,0,0%,False,Aaron Jones,False,17,20
2018.0,2018-12-09,13.0,14.0,24.007,GNB,ATL,W 34-20,False,17,78,4.59,1,3,3,28,9.33,0,100.0%,9.33,0,0,,0,1,6,0,0,0,0,0,0,42,65%,0,0%,1,4%,False,Aaron Jones,True,34,20
2018.0,2018-12-16,14.0,15.0,24.014,GNB,CHI,L 17-24,True,4,8,2.00,0,0,0,0,,0,0.0%,,0,0,,0,0,0,0,0,0,0,0,0,7,10%,0,0%,0,0%,True,Aaron Jones,False,17,24
2018.0,2018-12-23,15.0,16.0,,GNB,NYJ,W 44-38,True,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,True,Aaron Jones,True,44,38
2018.0,2018-12-30,16.0,17.0,,GNB,DET,L 0-31,True,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,False,Aaron Jones,False,0,31
2019.0,2019-09-05,1.0,1.0,24.277,GNB,CHI,W 10-3,True,13,39,3.00,0,1,1,0,0.00,0,100.0%,0.00,0,0,,0,0,0,1,0,0,1,0,0,37,61%,0,0%,0,0%,True,Aaron Jones,True,10,3
2019.0,2019-09-15,2.0,2.0,24.287,GNB,MIN,W 21-16,True,23,116,5.04,1,6,4,34,8.50,0,66.7%,5.67,0,0,,0,1,6,0,0,0,0,0,0,42,59%,0,0%,0,0%,False,Aaron Jones,True,21,16
2019.0,2019-09-22,3.0,3.0,24.294,GNB,DEN,W 27-16,True,10,19,1.90,2,1,1,4,4.00,0,100.0%,4.00,0,0,,0,2,12,0,0,0,0,0,0,21,39%,0,0%,0,0%,False,Aaron Jones,True,27,16
2019.0,2019-09-26,4.0,4.0,24.298,GNB,PHI,L 27-34,True,13,21,1.62,1,7,6,37,6.17,0,85.7%,5.29,0,0,,0,1,6,0,0,0,0,0,0,66,84%,0,0%,0,0%,False,Aaron Jones,False,27,34
2019.0,2019-10-06,5.0,5.0,24.308,GNB,DAL,W 34-24,True,19,107,5.63,4,8,7,75,10.71,0,87.5%,9.38,0,0,,0,4,24,0,0,0,0,0,0,48,67%,0,0%,0,0%,True,Aaron Jones,True,34,24
2019.0,2019-10-14,6.0,6.0,24.316,GNB,DET,W 23-22,True,11,47,4.27,0,7,4,13,3.25,0,57.1%,1.86,0,0,,0,0,0,1,1,0,0,0,0,36,49%,0,0%,0,0%,False,Aaron Jones,True,23,22
2019.0,2019-10-20,7.0,7.0,24.322,GNB,OAK,W 42-24,True,12,50,4.17,0,4,4,33,8.25,1,100.0%,8.25,0,0,,0,1,6,0,0,0,0,0,0,33,57%,0,0%,0,0%,False,Aaron Jones,True,42,24
2019.0,2019-10-27,8.0,8.0,24.329,GNB,KAN,W 31-24,True,13,67,5.15,0,8,7,159,22.71,2,87.5%,19.88,0,0,,0,2,12,0,0,0,0,0,0,42,63%,0,0%,0,0%,True,Aaron Jones,True,31,24
2019.0,2019-11-03,9.0,9.0,24.336,GNB,LAC,L 11-26,True,8,30,3.75,0,3,1,-1,-1.00,0,33.3%,-0.33,0,0,,0,0,0,0,0,0,0,0,0,30,60%,0,0%,0,0%,True,Aaron Jones,False,11,26
2019.0,2019-11-10,10.0,10.0,24.343,GNB,CAR,W 24-16,True,13,93,7.15,3,0,0,0,,0,0.0%,,0,0,,0,3,18,0,0,0,0,0,0,32,50%,0,0%,0,0%,False,Aaron Jones,True,24,16
2019.0,2019-11-24,11.0,12.0,24.357,GNB,SFO,L 8-37,True,13,38,2.92,0,1,0,0,,0,0.0%,0.00,0,0,,0,0,0,0,0,0,0,0,0,41,52%,0,0%,0,0%,True,Aaron Jones,False,8,37
2019.0,2019-12-01,12.0,13.0,24.364,GNB,NYG,W 31-13,True,11,18,1.64,0,6,4,13,3.25,0,66.7%,2.17,0,0,,0,0,0,0,0,0,0,0,0,38,58%,0,0%,0,0%,True,Aaron Jones,True,31,13
2019.0,2019-12-08,13.0,14.0,25.006,GNB,WAS,W 20-15,True,16,134,8.38,1,7,6,58,9.67,0,85.7%,8.29,0,0,,0,1,6,0,0,0,0,0,0,35,58%,0,0%,0,0%,False,Aaron Jones,True,20,15
2019.0,2019-12-15,14.0,15.0,25.013,GNB,CHI,W 21-13,True,13,51,3.92,2,0,0,0,,0,0.0%,,0,0,,0,2,12,0,0,0,0,0,0,35,59%,0,0%,0,0%,False,Aaron Jones,True,21,13
2019.0,2019-12-23,15.0,16.0,25.021,GNB,MIN,W 23-10,True,23,154,6.70,2,3,2,6,3.00,0,66.7%,2.00,0,0,,0,2,12,1,1,0,0,0,0,52,68%,0,0%,0,0%,True,Aaron Jones,True,23,10
2019.0,2019-12-29,16.0,17.0,25.027,GNB,DET,W 23-20,True,25,100,4.00,0,6,2,43,21.50,0,33.3%,7.17,0,0,,0,0,0,0,0,0,0,0,0,75,85%,0,0%,0,0%,True,Aaron Jones,True,23,20
2020.0,2020-09-13,1.0,1.0,25.286,GNB,MIN,W 43-34,True,16,66,4.13,1,6,4,10,2.50,0,66.7%,1.67,0,0,,0,1,6,1,0,0,0,0,0,42,54%,0,0%,0,0%,True,Aaron Jones,True,43,34
2020.0,2020-09-20,2.0,2.0,25.293,GNB,DET,W 42-21,True,18,168,9.33,2,8,4,68,17.00,1,50.0%,8.50,0,0,,0,3,18,0,0,0,0,0,0,35,48%,0,0%,0,0%,False,Aaron Jones,True,42,21
2020.0,2020-09-27,3.0,3.0,25.3,GNB,NOR,W 37-30,True,16,69,4.31,1,4,2,17,8.50,0,50.0%,4.25,0,0,,0,1,6,0,0,0,0,0,0,44,71%,0,0%,0,0%,True,Aaron Jones,True,37,30
2020.0,2020-10-05,4.0,4.0,25.308,GNB,ATL,W 30-16,True,15,71,4.73,0,5,5,40,8.00,1,100.0%,8.00,0,0,,0,1,6,0,0,0,0,0,0,33,52%,0,0%,0,0%,False,Aaron Jones,True,30,16
2020.0,2020-10-18,5.0,6.0,25.321,GNB,TAM,L 10-38,True,10,15,1.50,1,5,3,26,8.67,0,60.0%,5.20,0,0,,0,1,6,0,0,0,0,0,0,36,57%,0,0%,0,0%,True,Aaron Jones,False,10,38
2020.0,2020-10-25,6.0,7.0,,GNB,HOU,W 35-20,True,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,True,Aaron Jones,True,35,20
2020.0,2020-11-01,7.0,8.0,,GNB,MIN,L 22-28,True,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,False,Aaron Jones,False,22,28
2020.0,2020-11-05,8.0,9.0,25.339,GNB,SFO,W 34-17,True,15,58,3.87,0,5,5,21,4.20,0,100.0%,4.20,0,0,,0,0,0,0,0,0,0,0,0,40,61%,0,0%,0,0%,True,Aaron Jones,True,34,17
2020.0,2020-11-15,9.0,10.0,25.349,GNB,JAX,W 24-20,True,13,46,3.54,0,6,5,49,9.80,0,83.3%,8.17,0,0,,0,0,0,1,0,0,0,0,0,41,63%,0,0%,0,0%,False,Aaron Jones,True,24,20
2020.0,2020-11-22,10.0,11.0,25.356,GNB,IND,L 31-34,True,10,41,4.10,1,4,4,30,7.50,0,100.0%,7.50,0,0,,0,1,6,0,0,0,0,0,0,30,50%,0,0%,0,0%,True,Aaron Jones,False,31,34
2020.0,2020-11-29,11.0,12.0,25.363,GNB,CHI,W 41-25,True,17,90,5.29,0,2,1,0,0.00,0,50.0%,0.00,0,0,,0,0,0,0,0,0,0,0,0,38,54%,0,0%,0,0%,False,Aaron Jones,True,41,25
2020.0,2020-12-06,12.0,13.0,26.004,GNB,PHI,W 30-16,True,15,130,8.67,1,3,3,18,6.00,0,100.0%,6.00,0,0,,0,1,6,0,0,0,1,0,0,40,66%,0,0%,0,0%,False,Aaron Jones,True,30,16
2020.0,2020-12-13,13.0,14.0,26.011,GNB,DET,W 31-24,True,15,69,4.60,0,3,2,6,3.00,0,66.7%,2.00,0,0,,0,0,0,0,0,0,0,0,0,47,70%,0,0%,0,0%,True,Aaron Jones,True,31,24
2020.0,2020-12-19,14.0,15.0,26.017,GNB,CAR,W 24-16,True,20,145,7.25,1,4,3,13,4.33,0,75.0%,3.25,0,0,,0,1,6,0,0,0,0,0,0,56,90%,0,0%,0,0%,False,Aaron Jones,True,24,16
2020.0,2020-12-27,15.0,16.0,26.025,GNB,TEN,W 40-14,True,10,94,9.40,0,3,2,14,7.00,0,66.7%,4.67,0,0,,0,0,0,0,0,0,0,0,0,25,38%,0,0%,0,0%,False,Aaron Jones,True,40,14
2020.0,2021-01-03,16.0,17.0,26.032,GNB,CHI,W 35-16,True,11,42,3.82,1,5,4,43,10.75,0,80.0%,8.60,0,0,,0,1,6,0,0,0,0,0,0,32,70%,0,0%,0,0%,True,Aaron Jones,True,35,16
2021.0,2021-09-12,1.0,1.0,26.284,GNB,NOR,L 3-38,True,5,9,1.80,0,2,2,13,6.50,0,100.0%,6.50,0,0,,0,0,0,0,0,0,0,0,0,28,49%,0,0%,0,0%,True,Aaron Jones,False,3,38
2021.0,2021-09-20,2.0,2.0,26.292,GNB,DET,W 35-17,True,17,67,3.94,1,6,6,48,8.00,3,100.0%,8.00,0,0,,0,4,24,0,0,0,0,0,0,45,69%,0,0%,0,0%,False,Aaron Jones,True,35,17
2021.0,2021-09-26,3.0,3.0,26.298,GNB,SFO,W 30-28,True,19,82,4.32,1,2,2,14,7.00,0,100.0%,7.00,0,0,,0,1,6,1,0,0,0,0,0,46,73%,0,0%,0,0%,True,Aaron Jones,True,30,28
2021.0,2021-10-03,4.0,4.0,26.305,GNB,PIT,W 27-17,True,15,48,3.20,0,4,3,51,17.00,0,75.0%,12.75,1,10,10.00,0,0,0,1,1,0,0,0,0,45,63%,0,0%,1,4%,False,Aaron Jones,True,27,17
2021.0,2021-10-10,5.0,5.0,26.312,GNB,CIN,W 25-22,True,14,103,7.36,0,5,4,6,1.50,0,80.0%,1.20,0,0,,0,0,0,0,0,0,0,0,0,44,69%,0,0%,0,0%,True,Aaron Jones,True,25,22
2021.0,2021-10-17,6.0,6.0,26.319,GNB,CHI,W 24-14,True,13,76,5.85,0,4,4,34,8.50,1,100.0%,8.50,0,0,,0,1,6,0,0,0,0,0,0,35,59%,0,0%,0,0%,True,Aaron Jones,True,24,14
2021.0,2021-10-24,7.0,7.0,26.326,GNB,WAS,W 24-10,True,6,19,3.17,0,5,5,20,4.00,0,100.0%,4.00,0,0,,0,0,0,0,0,0,0,0,0,41,73%,0,0%,1,5%,False,Aaron Jones,True,24,10
2021.0,2021-10-28,8.0,8.0,26.33,GNB,ARI,W 24-21,True,15,59,3.93,1,11,7,51,7.29,0,63.6%,4.64,0,0,,0,1,6,0,0,0,0,0,0,48,66%,0,0%,0,0%,True,Aaron Jones,True,24,21
2021.0,2021-11-07,9.0,9.0,26.34,GNB,KAN,L 7-13,True,12,53,4.42,0,2,0,0,,0,0.0%,0.00,0,0,,0,0,0,0,0,0,0,0,0,40,63%,0,0%,0,0%,True,Aaron Jones,False,7,13
2021.0,2021-11-14,10.0,10.0,26.347,GNB,SEA,W 17-0,True,7,25,3.57,0,6,4,61,15.25,0,66.7%,10.17,0,0,,0,0,0,0,0,0,0,0,0,34,46%,0,0%,0,0%,False,Aaron Jones,True,17,0
2021.0,2021-11-21,11.0,11.0,,GNB,MIN,L 31-34,True,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,True,Aaron Jones,False,31,34
2021.0,2021-11-28,12.0,12.0,26.361,GNB,LAR,W 36-28,True,10,23,2.30,0,1,0,0,,0,0.0%,0.00,0,0,,0,0,0,0,0,0,0,0,0,40,49%,0,0%,0,0%,False,Aaron Jones,True,36,28
2021.0,2021-12-12,13.0,14.0,27.01,GNB,CHI,W 45-30,True,5,35,7.00,1,3,3,30,10.00,1,100.0%,10.00,0,0,,0,2,12,0,0,0,0,0,0,29,45%,0,0%,0,0%,False,Aaron Jones,True,45,30
2021.0,2021-12-19,14.0,15.0,27.017,GNB,BAL,W 31-30,True,13,58,4.46,0,2,2,12,6.00,1,100.0%,6.00,1,9,9.00,0,1,6,0,0,0,0,0,0,39,63%,0,0%,2,8%,True,Aaron Jones,True,31,30
2021.0,2021-12-25,15.0,16.0,27.023,GNB,CLE,W 24-22,True,12,66,5.50,0,6,5,21,4.20,0,83.3%,3.50,0,0,,0,0,0,0,0,0,0,0,0,33,56%,0,0%,0,0%,False,Aaron Jones,True,24,22
2021.0,2022-01-02,16.0,17.0,27.031,GNB,MIN,W 37-10,True,8,76,9.50,0,6,5,30,6.00,0,83.3%,5.00,0,0,,0,0,0,0,0,0,0,0,0,31,41%,0,0%,0,0%,False,Aaron Jones,True,37,10
2021.0,2022-01-09,17.0,18.0,,GNB,DET,L 30-37,True,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,True,Aaron Jones,False,30,37
,69 Games,,,,,,48-21-0,False,822,4163,5.06,41,249,183,1448,7.91,12,73.5%,5.82,2,19,9.50,0,53,318,8,4,0,2,0,0,,,,,,,False,Aaron Jones,False,21,0
