Year,Date,G#,Week,Age,Tm,Opp,GS,Passing_Cmp,Passing_Att,Passing_Cmp%,Passing_Yds,Passing_TD,Passing_Int,Passing_Rate,Passing_Sk,Passing_Yds.1,Passing_Y/A,Passing_AY/A,Rushing_Att,Rushing_Yds,Rushing_Y/A,Rushing_TD,Scoring_XPM,Scoring_XPA,Scoring_XP%,Scoring_FGM,Scoring_FGA,Scoring_FG%,Scoring_TD,Scoring_Pts,Sk,Tackles_Solo,Tackles_Ast,Tackles_Comb,Tackles_TFL,Tackles_QBHits,Fumbles_Fmb,Fumbles_FL,Fumbles_FF,Fumbles_FR,Fumbles_Yds,Fumbles_TD,Punting_Pnt,Punting_Yds,Punting_Y/P,Punting_Blck,Off. Snaps_Num,Off. Snaps_Pct,Def. Snaps_Num,Def. Snaps_Pct,ST Snaps_Num,ST Snaps_Pct,Away_status,Win,Score,Opp Score,Player
2003,2003-12-07,13,14,23.060,SDG,DET,False,,,,,,,,,,,,,,,,,,,,,,0,0,0.0,,,,,,0,,,0,0,0,0,0,,,,,,,,,True,True,14,7,Mike Scifres
2003,2003-12-14,14,15,23.067,SDG,GNB,False,,,,,,,,,,,,,,,,,,,,,,0,0,0.0,1,0,1,0,,0,,0,0,0,0,0,0,,,,,,,,,False,False,21,38,Mike Scifres
2003,2003-12-21,15,16,,SDG,PIT,True,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,True,False,24,40,Mike Scifres
2003,2003-12-28,16,17,23.081,SDG,OAK,False,,,,,,,,,,,,,,,,,,,,,,0,0,0.0,,,,,,0,,,0,0,0,0,0,,,,,,,,,False,True,21,14,Mike Scifres
2004,2004-09-12,1,1,23.340,SDG,HOU,False,0,0,,0,0,0,,0,,,,0,0,,0,,,,,,,0,0,0.0,,,,,,0,0,0,0,0,0,4,156,39.00,0,,,,,,,True,True,27,20,Mike Scifres
2004,2004-09-19,2,2,23.347,SDG,NYJ,False,0,0,,0,0,0,,0,,,,0,0,,0,,,,,,,0,0,0.0,,,,,,0,0,0,0,0,0,4,157,39.25,0,,,,,,,False,False,28,34,Mike Scifres
2004,2004-09-26,3,3,23.354,SDG,DEN,False,0,0,,0,0,0,,0,,,,0,0,,0,,,,,,,0,0,0.0,,,,,,0,,0,0,0,0,6,295,49.17,0,,,,,,,True,False,13,23,Mike Scifres
2004,2004-10-03,4,4,23.361,SDG,TEN,False,0,0,,0,0,0,,0,,,,0,0,,0,,,,,,,0,0,0.0,,,,,,0,,0,0,0,0,4,176,44.00,0,,,,,,,False,True,38,17,Mike Scifres
2004,2004-10-10,5,5,24.002,SDG,JAX,False,0,0,,0,0,0,,0,,,,0,0,,0,,,,,,,0,0,0.0,,,,,,0,0,0,0,0,0,4,166,41.50,0,,,,,,,False,True,34,21,Mike Scifres
2004,2004-10-17,6,6,24.009,SDG,ATL,False,0,0,,0,0,0,,0,,,,0,0,,0,,,,,,,0,0,0.0,,,,,,0,0,0,0,0,0,5,217,43.40,0,,,,,,,True,False,20,21,Mike Scifres
2004,2004-10-24,7,7,24.016,SDG,CAR,False,0,0,,0,0,0,,0,,,,0,0,,0,,,,,,,0,0,0.0,,,,,,0,,0,0,0,0,5,175,35.00,0,,,,,,,True,True,17,6,Mike Scifres
2004,2004-10-31,8,8,24.023,SDG,OAK,False,0,0,,0,0,0,,0,,,,0,0,,0,,,,,,,0,0,0.0,,,,,,0,0,0,0,0,0,3,146,48.67,0,,,,,,,False,True,42,14,Mike Scifres
2004,2004-11-07,9,9,24.030,SDG,NOR,False,0,0,,0,0,0,,0,,,,0,0,,0,,,,,,,0,0,0.0,,,,,,0,,0,0,0,0,1,31,31.00,0,,,,,,,False,True,43,17,Mike Scifres
2004,2004-11-21,10,11,24.044,SDG,OAK,False,0,0,,0,0,0,,0,,,,0,0,,0,,,,,,,0,0,0.0,,,,,,0,0,0,0,0,0,4,173,43.25,0,,,,,,,True,True,23,17,Mike Scifres
2004,2004-11-28,11,12,24.051,SDG,KAN,False,0,0,,0,0,0,,0,,,,0,0,,0,,,,,,,0,0,0.0,,,,,,0,0,0,0,0,0,3,135,45.00,0,,,,,,,True,True,34,31,Mike Scifres
2004,2004-12-05,12,13,24.058,SDG,DEN,False,0,0,,0,0,0,,0,,,,0,0,,0,,,,,,,0,0,0.0,1,0,1,0,,0,0,0,0,0,0,8,372,46.50,0,,,,,,,False,True,20,17,Mike Scifres
2004,2004-12-12,13,14,24.065,SDG,TAM,False,0,0,,0,0,0,,0,,,,0,0,,0,,,,,,,0,0,0.0,,,,,,0,0,0,0,0,0,4,187,46.75,0,,,,,,,False,True,31,24,Mike Scifres
2004,2004-12-19,14,15,24.072,SDG,CLE,False,0,0,,0,0,0,,0,,,,0,0,,0,,,,,,,0,0,0.0,,,,,,0,0,0,0,0,0,6,233,38.83,0,,,,,,,True,True,21,0,Mike Scifres
2004,2004-12-26,15,16,24.079,SDG,IND,False,0,0,,0,0,0,,0,,,,0,0,,0,,,,,,,0,0,0.0,,,,,,0,0,0,0,0,0,4,199,49.75,0,,,,,,,True,False,31,34,Mike Scifres
2004,2005-01-02,16,17,24.086,SDG,KAN,False,0,1,0.00,0,0,1,0.0,0,0,0.00,-45.00,0,0,,0,,,,,,,0,0,0.0,0,0,0,0,,1,0,0,1,0,0,4,156,39.00,0,,,,,,,False,True,24,17,Mike Scifres
2005,2005-09-11,1,1,24.338,SDG,DAL,False,0,0,,0,0,0,,,,,,0,0,,0,,,,,,,0,0,0.0,,,,,,0,0,0,0,0,0,2,63,31.50,0,,,,,,,False,False,24,28,Mike Scifres
2005,2005-09-18,2,2,24.345,SDG,DEN,False,0,0,,0,0,0,,,,,,0,0,,0,,,,,,,0,0,0.0,,,,,,0,0,0,0,0,0,6,275,45.83,0,,,,,,,True,False,17,20,Mike Scifres
2005,2005-09-25,3,3,24.352,SDG,NYG,False,0,0,,0,0,0,,,,,,0,0,,0,,,,,,,0,0,0.0,,,,,,0,,0,0,0,0,2,85,42.50,0,,,,,,,False,True,45,23,Mike Scifres
2005,2005-10-02,4,4,24.359,SDG,NWE,False,0,0,,0,0,0,,,,,,0,0,,0,,,,,,,0,0,0.0,,,,,,0,0,0,0,0,0,3,151,50.33,0,,,,,,,True,True,41,17,Mike Scifres
2005,2005-10-10,5,5,25.002,SDG,PIT,False,0,0,,0,0,0,,,,,,0,0,,0,,,,,,,0,0,0.0,,,,,,0,,0,0,0,0,4,193,48.25,0,,,,,,,False,False,22,24,Mike Scifres
2005,2005-10-16,6,6,25.008,SDG,OAK,False,0,0,,0,0,0,,,,,,0,0,,0,,,,,,,0,0,0.0,0,0,0,0,,1,0,0,1,0,0,7,298,42.57,0,,,,,,,True,True,27,14,Mike Scifres
2005,2005-10-23,7,7,25.015,SDG,PHI,False,0,0,,0,0,0,,,,,,0,0,,0,,,,,,,0,0,0.0,,,,,,0,0,0,0,0,0,7,312,44.57,0,,,,,,,True,False,17,20,Mike Scifres
2005,2005-10-30,8,8,25.022,SDG,KAN,False,0,0,,0,0,0,,,,,,0,0,,0,,,,,,,0,0,0.0,1,0,1,0,,0,0,0,0,0,0,6,295,49.17,0,,,,,,,False,True,28,20,Mike Scifres
2005,2005-11-06,9,9,25.029,SDG,NYJ,False,0,0,,0,0,0,,,,,,0,0,,0,,,,,,,0,0,0.0,,,,,,0,0,0,0,0,0,2,115,57.50,0,,,,,,,True,True,31,26,Mike Scifres
2005,2005-11-20,10,11,25.043,SDG,BUF,False,0,0,,0,0,0,,,,,,0,0,,0,,,,,,,0,0,0.0,,,,,,0,,0,0,0,0,1,53,53.00,0,,,,,,,False,True,48,10,Mike Scifres
2005,2005-11-27,11,12,25.050,SDG,WAS,False,0,0,,0,0,0,,,,,,0,0,,0,,,,,,,0,0,0.0,,,,,,0,0,0,0,0,0,6,230,38.33,0,,,,,,,True,True,23,17,Mike Scifres
2005,2005-12-04,12,13,25.057,SDG,OAK,False,0,0,,0,0,0,,,,,,0,0,,0,,,,,,,0,0,0.0,,,,,,0,,0,0,0,0,4,172,43.00,0,,,,,,,False,True,34,10,Mike Scifres
2005,2005-12-11,13,14,25.064,SDG,MIA,False,0,0,,0,0,0,,,,,,0,0,,0,,,,,,,0,0,0.0,,,,,,0,,0,0,0,0,4,139,34.75,0,,,,,,,False,False,21,23,Mike Scifres
2005,2005-12-18,14,15,25.071,SDG,IND,False,0,0,,0,0,0,,,,,,0,0,,0,,,,,,,0,0,0.0,,,,,,0,0,0,0,0,0,4,167,41.75,0,,,,,,,True,True,26,17,Mike Scifres
2005,2005-12-24,15,16,25.077,SDG,KAN,False,0,0,,0,0,0,,,,,,0,0,,0,,,,,,,0,0,0.0,1,0,1,0,,0,0,0,0,0,0,6,245,40.83,0,,,,,,,True,False,7,20,Mike Scifres
2005,2005-12-31,16,17,25.084,SDG,DEN,False,0,0,,0,0,0,,,,,,0,0,,0,,,,,,,0,0,0.0,,,,,,0,0,0,0,0,0,7,311,44.43,0,,,,,,,False,False,7,23,Mike Scifres
2006,2006-09-11,1,1,25.338,SDG,OAK,False,0,0,,0,0,0,,0,,,,0,0,,0,,,,,,,0,0,0.0,,,,,,0,0,0,0,0,0,5,219,43.80,0,,,,,,,True,True,27,0,Mike Scifres
2006,2006-09-17,2,2,25.344,SDG,TEN,False,0,0,,0,0,0,,0,,,,0,0,,0,,,,,,,0,0,0.0,,,,,,0,,0,0,0,0,2,77,38.50,0,,,,,,,False,True,40,7,Mike Scifres
2006,2006-10-01,3,4,25.358,SDG,BAL,False,0,1,0.00,0,0,0,39.6,0,0,0.00,0.00,1,-7,-7.00,0,,,,,,,0,0,0.0,0,0,0,0,0,1,0,0,1,0,0,5,269,53.80,0,,,,,,,True,False,13,16,Mike Scifres
2006,2006-10-08,4,5,26.000,SDG,PIT,False,0,0,,0,0,0,,0,,,,0,0,,0,,,,,,,0,0,0.0,,,,,,0,0,0,0,0,0,3,134,44.67,0,,,,,,,False,True,23,13,Mike Scifres
2006,2006-10-15,5,6,26.007,SDG,SFO,False,0,0,,0,0,0,,0,,,,0,0,,0,,,,,,,0,0,0.0,,,,,,0,0,0,0,0,0,1,53,53.00,0,,,,,,,True,True,48,19,Mike Scifres
2006,2006-10-22,6,7,26.014,SDG,KAN,False,0,0,,0,0,0,,0,,,,0,0,,0,,,,,,,0,0,0.0,,,,,,0,,0,0,0,0,3,121,40.33,0,,,,,,,True,False,27,30,Mike Scifres
2006,2006-10-29,7,8,26.021,SDG,STL,False,0,0,,0,0,0,,0,,,,0,0,,0,,,,,,,0,0,0.0,,,,,,0,,0,0,0,0,3,130,43.33,0,,,,,,,False,True,38,24,Mike Scifres
2006,2006-11-05,8,9,26.028,SDG,CLE,False,0,0,,0,0,0,,0,,,,0,0,,0,,,,,,,0,0,0.0,,,,,,0,0,0,0,0,0,6,291,48.50,0,,,,,,,False,True,32,25,Mike Scifres
2006,2006-11-12,9,10,26.035,SDG,CIN,False,0,0,,0,0,0,,0,,,,0,0,,0,,,,,,,0,0,0.0,,,,,,0,0,0,0,0,0,5,186,37.20,0,,,,,,,True,True,49,41,Mike Scifres
2006,2006-11-19,10,11,26.042,SDG,DEN,False,0,0,,0,0,0,,0,,,,0,0,,0,,,,,,,0,0,0.0,,,,,,0,,0,0,0,0,3,110,36.67,0,,,,,,,True,True,35,27,Mike Scifres
2006,2006-11-26,11,12,26.049,SDG,OAK,False,0,0,,0,0,0,,0,,,,0,0,,0,,,,,,,0,0,0.0,,,,,,0,0,0,0,0,0,5,194,38.80,0,,,,,,,False,True,21,14,Mike Scifres
2006,2006-12-03,12,13,26.056,SDG,BUF,False,0,0,,0,0,0,,0,,,,0,0,,0,,,,,,,0,0,0.0,,,,,,0,0,0,0,0,0,6,250,41.67,0,,,,,,,True,True,24,21,Mike Scifres
2006,2006-12-10,13,14,26.063,SDG,DEN,False,0,0,,0,0,0,,0,,,,0,0,,0,,,,,,,0,0,0.0,,,,,,0,,0,0,0,0,3,133,44.33,0,,,,,,,False,True,48,20,Mike Scifres
2006,2006-12-17,14,15,26.070,SDG,KAN,False,0,0,,0,0,0,,0,,,,0,0,,0,,,,,,,0,0,0.0,,,,,,0,0,0,0,0,0,6,173,28.83,0,,,,,,,False,True,20,9,Mike Scifres
2006,2006-12-24,15,16,26.077,SDG,SEA,False,0,0,,0,0,0,,0,,,,0,0,,0,,,,,,,0,0,0.0,,,,,,0,0,0,0,0,0,10,425,42.50,0,,,,,,,True,True,20,17,Mike Scifres
2006,2006-12-31,16,17,26.084,SDG,ARI,False,0,0,,0,0,0,,0,,,,0,0,,0,,,,,,,0,0,0.0,,,,,,0,,0,0,0,0,3,128,42.67,0,,,,,,,False,True,27,20,Mike Scifres
2007,2007-09-09,1,1,26.336,SDG,CHI,False,0,0,,0,0,0,,0,,,,0,0,,0,,,,,,,0,0,0.0,,,,,,0,,0,0,0,0,6,244,40.67,0,,,,,,,False,True,14,3,Mike Scifres
2007,2007-09-16,2,2,26.343,SDG,NWE,False,0,0,,0,0,0,,0,,,,0,0,,0,,,,,,,0,0,0.0,,,,,,0,,0,0,0,0,5,248,49.60,0,,,,,,,True,False,14,38,Mike Scifres
2007,2007-09-23,3,3,26.350,SDG,GNB,False,0,0,,0,0,0,,0,,,,0,0,,0,,,,,,,0,0,0.0,,,,,,0,,0,0,0,0,5,230,46.00,0,,,,,,,True,False,24,31,Mike Scifres
2007,2007-09-30,4,4,26.357,SDG,KAN,False,0,0,,0,0,0,,0,,,,0,0,,0,,,,,,,0,0,0.0,,,,,,0,,0,0,0,0,4,155,38.75,0,,,,,,,False,False,16,30,Mike Scifres
2007,2007-10-07,5,5,26.364,SDG,DEN,False,0,0,,0,0,0,,0,,,,0,0,,0,,,,,,,0,0,0.0,,,,,,0,,0,0,0,0,2,111,55.50,1,,,,,,,True,True,41,3,Mike Scifres
2007,2007-10-14,6,6,27.006,SDG,OAK,False,0,0,,0,0,0,,0,,,,0,0,,0,,,,,,,0,0,0.0,,,,,,0,,0,0,0,0,4,142,35.50,0,,,,,,,False,True,28,14,Mike Scifres
2007,2007-10-28,7,8,27.020,SDG,HOU,False,0,0,,0,0,0,,0,,,,0,0,,0,,,,,,,0,0,0.0,,,,,,0,,0,0,0,0,5,264,52.80,0,,,,,,,False,True,35,10,Mike Scifres
2007,2007-11-04,8,9,27.027,SDG,MIN,False,0,0,,0,0,0,,0,,,,0,0,,0,,,,,,,0,0,0.0,,,,,,0,,0,0,0,0,8,439,54.88,0,,,,,,,True,False,17,35,Mike Scifres
2007,2007-11-11,9,10,27.034,SDG,IND,False,0,0,,0,0,0,,0,,,,0,0,,0,,,,,,,0,0,0.0,,,,,,0,,0,0,0,0,5,225,45.00,0,,,,,,,False,True,23,21,Mike Scifres
2007,2007-11-18,10,11,27.041,SDG,JAX,False,0,0,,0,0,0,,0,,,,0,0,,0,,,,,,,0,0,0.0,,,,,,0,,0,0,0,0,4,179,44.75,0,,,,,,,True,False,17,24,Mike Scifres
2007,2007-11-25,11,12,27.048,SDG,BAL,False,0,0,,0,0,0,,0,,,,0,0,,0,,,,,,,0,0,0.0,,,,,,0,,0,0,0,0,4,192,48.00,0,,,,,,,False,True,32,14,Mike Scifres
2007,2007-12-02,12,13,27.055,SDG,KAN,False,0,0,,0,0,0,,0,,,,0,0,,0,,,,,,,0,0,0.0,,,,,,0,,0,0,0,0,7,296,42.29,0,,,,,,,True,True,24,10,Mike Scifres
2007,2007-12-09,13,14,27.062,SDG,TEN,False,0,0,,0,0,0,,0,,,,0,0,,0,,,,,,,0,0,0.0,,,,,,0,,0,0,0,0,8,382,47.75,0,,,,,,,True,True,23,17,Mike Scifres
2007,2007-12-16,14,15,27.069,SDG,DET,False,0,0,,0,0,0,,0,,,,0,0,,0,,,,,,,0,0,0.0,,,,,,0,,0,0,0,0,2,103,51.50,0,,,,,,,False,True,51,14,Mike Scifres
2007,2007-12-24,15,16,27.077,SDG,DEN,False,0,0,,0,0,0,,0,,,,0,0,,0,,,,,,,0,0,0.0,,,,,,0,,0,0,0,0,5,220,44.00,0,,,,,,,False,True,23,3,Mike Scifres
2007,2007-12-30,16,17,27.083,SDG,OAK,False,0,0,,0,0,0,,0,,,,0,0,,0,,,,,,,0,0,0.0,,,,,,0,,0,0,0,0,7,305,43.57,0,,,,,,,True,True,30,17,Mike Scifres
2008,2008-09-07,1,1,27.335,SDG,CAR,False,0,0,,0,0,0,,,,,,0,0,,0,,,,,,,0,0,0.0,0,0,0,,,0,,0,0,0,0,5,238,47.60,0,,,,,,,False,False,24,26,Mike Scifres
2008,2008-09-14,2,2,27.342,SDG,DEN,False,0,0,,0,0,0,,,,,,0,0,,0,,,,,,,0,0,0.0,0,0,0,,,0,,0,0,0,0,1,52,52.00,0,,,,,,,True,False,38,39,Mike Scifres
2008,2008-09-22,3,3,27.350,SDG,NYJ,False,0,0,,0,0,0,,,,,,0,0,,0,,,,,,,0,0,0.0,0,0,0,,,0,,0,0,0,0,1,48,48.00,0,,,,,,,False,True,48,29,Mike Scifres
2008,2008-09-28,4,4,27.356,SDG,OAK,False,0,0,,0,0,0,,,,,,0,0,,0,,,,,,,0,0,0.0,0,0,0,,,0,,0,0,0,0,4,222,55.50,0,,,,,,,True,True,28,18,Mike Scifres
2008,2008-10-05,5,5,27.363,SDG,MIA,False,0,0,,0,0,0,,,,,,0,0,,0,,,,,,,0,0,0.0,0,0,0,,,0,,0,0,0,0,6,335,55.83,0,,,,,,,True,False,10,17,Mike Scifres
2008,2008-10-12,6,6,28.004,SDG,NWE,False,0,0,,0,0,0,,,,,,0,0,,0,,,,,,,0,0,0.0,0,0,0,,,0,,0,0,0,0,3,118,39.33,0,,,,,,,False,True,30,10,Mike Scifres
2008,2008-10-19,7,7,28.011,SDG,BUF,False,0,0,,0,0,0,,,,,,0,0,,0,,,,,,,0,0,0.0,0,0,0,,,0,,0,0,0,0,3,112,37.33,0,,,,,,,True,False,14,23,Mike Scifres
2008,2008-10-26,8,8,28.018,SDG,NOR,False,0,0,,0,0,0,,,,,,0,0,,0,,,,,,,0,0,0.0,0,0,0,,,0,,0,0,0,0,2,96,48.00,0,,,,,,,True,False,32,37,Mike Scifres
2008,2008-11-09,9,10,28.032,SDG,KAN,False,0,0,,0,0,0,,,,,,0,0,,0,,,,,,,0,0,0.0,0,0,0,,,0,,0,0,0,0,3,132,44.00,0,,,,,,,False,True,20,19,Mike Scifres
2008,2008-11-16,10,11,28.039,SDG,PIT,False,0,0,,0,0,0,,,,,,0,0,,0,,,,,,,0,0,0.0,0,0,0,,,0,,0,0,0,0,2,87,43.50,0,,,,,,,True,False,10,11,Mike Scifres
2008,2008-11-23,11,12,28.046,SDG,IND,False,0,0,,0,0,0,,,,,,0,0,,0,,,,,,,0,0,0.0,0,0,0,,,0,,0,0,0,0,3,123,41.00,0,,,,,,,False,False,20,23,Mike Scifres
2008,2008-11-30,12,13,28.053,SDG,ATL,False,0,0,,0,0,0,,,,,,0,0,,0,,,,,,,0,0,0.0,1,0,1,0,0,0,,0,0,0,0,4,174,43.50,0,,,,,,,False,False,16,22,Mike Scifres
2008,2008-12-04,13,14,28.057,SDG,OAK,False,0,0,,0,0,0,,,,,,0,0,,0,,,,,,,0,0,0.0,0,0,0,,,0,,0,0,0,0,5,230,46.00,0,,,,,,,False,True,34,7,Mike Scifres
2008,2008-12-14,14,15,28.067,SDG,KAN,False,0,0,,0,0,0,,,,,,0,0,,0,,,,,,,0,0,0.0,0,0,0,,,0,,0,0,0,0,4,144,36.00,0,,,,,,,True,True,22,21,Mike Scifres
2008,2008-12-21,15,16,28.074,SDG,TAM,False,0,0,,0,0,0,,,,,,0,0,,0,,,,,,,0,0,0.0,0,0,0,,,0,,0,0,0,0,4,178,44.50,0,,,,,,,True,True,41,24,Mike Scifres
2008,2008-12-28,16,17,28.081,SDG,DEN,False,0,0,,0,0,0,,,,,,0,0,,0,,,,,,,0,0,0.0,0,0,0,,,0,,0,0,0,0,1,43,43.00,0,,,,,,,False,True,52,21,Mike Scifres
2009,2009-09-14,1,1,28.341,SDG,OAK,False,0,0,,0,0,0,,,,,,0,0,,0,,,,,,,0,0,0.0,0,0,0,,,0,,0,0,0,0,5,265,53.00,0,,,,,,,True,True,24,20,Mike Scifres
2009,2009-09-20,2,2,28.347,SDG,BAL,False,0,0,,0,0,0,,,,,,0,0,,0,,,,,,,0,0,0.0,0,0,0,,,0,,0,0,0,0,2,75,37.50,0,,,,,,,False,False,26,31,Mike Scifres
2009,2009-09-27,3,3,28.354,SDG,MIA,False,0,0,,0,0,0,,,,,,0,0,,0,,,,,,,0,0,0.0,0,0,0,,,0,,0,0,0,0,2,85,42.50,0,,,,,,,False,True,23,13,Mike Scifres
2009,2009-10-04,4,4,28.361,SDG,PIT,False,0,0,,0,0,0,,,,,,0,0,,0,,,,,,,0,0,0.0,0,0,0,,,0,,0,0,0,0,6,291,48.50,0,,,,,,,True,False,28,38,Mike Scifres
2009,2009-10-19,5,6,29.011,SDG,DEN,False,0,0,,0,0,0,,,,,,0,0,,0,,,,,,,0,0,0.0,0,0,0,,,0,,0,0,0,0,3,151,50.33,0,,,,,,,False,False,23,34,Mike Scifres
