Year,Date,G#,Week,Age,Tm,Unnamed: 7_level_1,Opp,Result,GS,Scoring_XPM,Scoring_XPA,Scoring_XP%,Scoring_FGM,Scoring_FGA,Scoring_FG%,Scoring_TD,Scoring_Pts,Sk,Tackles_Solo,Tackles_Ast,Tackles_Comb,Tackles_TFL,Tackles_QBHits,Off. Snaps_Num,Off. Snaps_Pct,Def. Snaps_Num,Def. Snaps_Pct,ST Snaps_Num,ST Snaps_Pct,Away_status,Player
2021.0,2021-09-19,2.0,2.0,,DAL,@,LAC,W 20-17,True,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,True,Lirim Hajrullahu
2021.0,2021-11-14,9.0,10.0,31.204,DAL,,ATL,W 43-3,False,5,5,100.0,,,,0,5,0.0,0,0,0,0,0,0,0%,0,0%,13,52%,False,Lirim Hajrullahu
2021.0,2021-11-21,10.0,11.0,,DAL,@,KAN,L 9-19,True,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,True,Lirim Hajrullahu
2021.0,2021-12-12,13.0,14.0,,WAS,,DAL,L 20-27,True,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,False,Lirim Hajrullahu
2021.0,2021-12-21,14.0,15.0,,WAS,@,PHI,L 17-27,True,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,True,Lirim Hajrullahu
2021.0,2021-12-26,15.0,16.0,31.246,CAR,,TAM,L 6-32,False,,,,2,2,100.0,0,6,0.0,0,0,0,0,0,0,0%,0,0%,5,19%,False,Lirim Hajrullahu
2021.0,2022-01-02,16.0,17.0,31.253,CAR,@,NOR,L 10-18,False,1,1,100.0,1,2,50.0,0,4,0.0,0,0,0,0,0,0,0%,0,0%,6,22%,True,Lirim Hajrullahu
2021.0,2022-01-09,17.0,18.0,31.26,CAR,@,TAM,L 17-41,False,2,2,100.0,1,1,100.0,0,5,0.0,1,0,1,0,0,0,0%,0,0%,7,25%,True,Lirim Hajrullahu
,4 Games,,,,,,,1-3-0,False,8,8,100.0,4,5,80.0,0,20,0.0,1,0,1,0,0,,,,,,,False,Lirim Hajrullahu
