Year,Date,G#,Week,Age,Tm,Opp,Result,GS,Passing_Cmp,Passing_Att,Passing_Cmp%,Passing_Yds,Passing_TD,Passing_Int,Passing_Rate,Passing_Sk,Passing_Yds.1,Passing_Y/A,Passing_AY/A,Rushing_Att,Rushing_Yds,Rushing_Y/A,Rushing_TD,Receiving_Tgt,Receiving_Rec,Receiving_Yds,Receiving_Y/R,Receiving_TD,Receiving_Ctch%,Receiving_Y/Tgt,Scoring_TD,Scoring_Pts,Fumbles_Fmb,Fumbles_FL,Fumbles_FF,Fumbles_FR,Fumbles_Yds,Fumbles_TD,Off. Snaps_Num,Off. Snaps_Pct,Def. Snaps_Num,Def. Snaps_Pct,ST Snaps_Num,ST Snaps_Pct,Away_status,Player,Win,Score,Opp Score
2012.0,2012-09-09,1.0,1.0,28.331,CLE,PHI,L 16-17,True,12,35,34.29,118,0,4,5.1,2,7,3.37,-1.77,2,25,12.50,0,0,0,0,,0,0.0%,,0,0,2,0,0,0,-3,0,61,100%,0,0%,0,0%,False,Brandon Weeden,False,16,17
2012.0,2012-09-16,2.0,2.0,28.338,CLE,CIN,L 27-34,True,26,37,70.27,322,2,0,114.9,2,13,8.70,9.78,2,6,3.00,0,0,0,0,,0,0.0%,,0,0,0,0,0,0,0,0,65,100%,0,0%,0,0%,True,Brandon Weeden,False,27,34
2012.0,2012-09-23,3.0,3.0,28.345,CLE,BUF,L 14-24,True,27,43,62.79,237,1,2,65.7,4,30,5.51,3.88,0,0,,0,0,0,0,,0,0.0%,,0,0,0,0,0,0,0,0,63,100%,0,0%,0,0%,False,Brandon Weeden,False,14,24
2012.0,2012-09-27,4.0,4.0,28.349,CLE,BAL,L 16-23,True,25,52,48.08,320,0,1,59.8,1,6,6.15,5.29,0,0,,0,0,0,0,,0,0.0%,,0,0,0,0,0,0,0,0,71,100%,0,0%,0,0%,True,Brandon Weeden,False,16,23
2012.0,2012-10-07,5.0,5.0,28.359,CLE,NYG,L 27-41,True,22,35,62.86,291,2,2,84.3,0,0,8.31,6.89,1,2,2.00,0,0,0,0,,0,0.0%,,0,0,0,0,0,0,0,0,58,100%,0,0%,0,0%,True,Brandon Weeden,False,27,41
2012.0,2012-10-14,6.0,6.0,29.0,CLE,CIN,W 34-24,True,17,29,58.62,231,2,1,92.7,2,13,7.97,7.79,3,3,1.00,0,0,0,0,,0,0.0%,,0,0,0,0,0,0,0,0,65,100%,0,0%,0,0%,False,Brandon Weeden,True,34,24
2012.0,2012-10-21,7.0,7.0,29.007,CLE,IND,L 13-17,True,25,41,60.98,264,2,0,96.0,0,0,6.44,7.41,1,13,13.00,0,1,0,-9,,0,0.0%,-9.00,0,0,1,0,0,0,0,0,60,100%,0,0%,0,0%,True,Brandon Weeden,False,13,17
2012.0,2012-10-28,8.0,8.0,29.014,CLE,SDG,W 7-6,True,11,27,40.74,129,0,0,55.9,2,12,4.78,4.78,4,4,1.00,0,0,0,0,,0,0.0%,,0,0,0,0,0,0,0,0,63,100%,0,0%,0,0%,False,Brandon Weeden,True,7,6
2012.0,2012-11-04,9.0,9.0,29.021,CLE,BAL,L 15-25,True,20,37,54.05,176,0,2,44.4,1,2,4.76,2.32,2,11,5.50,0,0,0,0,,0,0.0%,,0,0,0,0,0,0,0,0,70,100%,0,0%,0,0%,False,Brandon Weeden,False,15,25
2012.0,2012-11-18,10.0,11.0,29.035,CLE,DAL,L 20-23,True,20,35,57.14,210,2,0,93.7,2,18,6.00,7.14,0,0,,0,0,0,0,,0,0.0%,,0,0,1,1,0,0,0,0,70,100%,0,0%,0,0%,True,Brandon Weeden,False,20,23
