Year,Date,G#,Week,Age,Tm,Opp,GS,Receiving_Tgt,Receiving_Rec,Receiving_Yds,Receiving_Y/R,Receiving_TD,Receiving_Ctch%,Receiving_Y/Tgt,Rushing_Att,Rushing_Yds,Rushing_Y/A,Rushing_TD,Scoring_TD,Scoring_Pts,Sk,Tackles_Solo,Tackles_Ast,Tackles_Comb,Tackles_TFL,Tackles_QBHits,Fumbles_Fmb,Fumbles_FL,Fumbles_FF,Fumbles_FR,Fumbles_Yds,Fumbles_TD,Off. Snaps_Num,Off. Snaps_Pct,Def. Snaps_Num,Def. Snaps_Pct,ST Snaps_Num,ST Snaps_Pct,Away_status,Win,Score,Opp Score,Player
2007,2007-12-02,12,13,24.180,NOR,TAM,True,2,2,39,19.50,0,100.0%,19.50,0,0,,0,0,0,0.0,,,,,,0,,0,0,0,0,,,,,,,False,False,23,27,Marques Colston
2007,2007-12-10,13,14,24.188,NOR,ATL,True,13,9,92,10.22,2,69.2%,7.08,0,0,,0,2,12,0.0,,,,,,0,,0,0,0,0,,,,,,,True,True,34,14,Marques Colston
2007,2007-12-16,14,15,24.194,NOR,ARI,True,8,8,114,14.25,1,100.0%,14.25,0,0,,0,1,6,0.0,,,,,,0,,0,0,0,0,,,,,,,False,True,31,24,Marques Colston
2007,2007-12-23,15,16,24.201,NOR,PHI,True,3,3,16,5.33,0,100.0%,5.33,0,0,,0,0,0,0.0,,,,,,0,,0,0,0,0,,,,,,,False,False,23,38,Marques Colston
2007,2007-12-30,16,17,24.208,NOR,CHI,True,15,8,94,11.75,2,53.3%,6.27,0,0,,0,2,12,0.0,,,,,,0,,0,0,0,0,,,,,,,True,False,25,33,Marques Colston
2008,2008-09-07,1,1,25.094,NOR,TAM,True,6,3,26,8.67,0,50.0%,4.33,0,0,,0,0,0,0.0,0,0,0,,,0,,0,0,0,0,,,,,,,False,True,24,20,Marques Colston
2008,2008-09-14,2,2,,NOR,WAS,True,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,True,False,24,29,Marques Colston
2008,2008-09-21,3,3,,NOR,DEN,True,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,True,False,32,34,Marques Colston
2008,2008-09-28,4,4,,NOR,SFO,True,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,False,True,31,17,Marques Colston
2008,2008-10-06,5,5,,NOR,MIN,True,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,False,False,27,30,Marques Colston
2008,2008-10-12,6,6,,NOR,OAK,True,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,False,True,34,3,Marques Colston
2008,2008-10-19,7,7,25.136,NOR,CAR,False,4,0,0,,0,0.0%,0.00,,,,,0,0,0.0,,,,,,0,,,0,0,0,,,,,,,True,False,7,30,Marques Colston
2008,2008-10-26,8,8,25.143,NOR,SDG,False,3,2,56,28.00,0,66.7%,18.67,0,0,,0,0,0,0.0,0,0,0,,,0,,0,0,0,0,,,,,,,False,True,37,32,Marques Colston
2008,2008-11-09,9,10,25.157,NOR,ATL,True,11,7,140,20.00,0,63.6%,12.73,0,0,,0,0,0,0.0,0,0,0,,,1,0,0,0,0,0,,,,,,,True,False,20,34,Marques Colston
2008,2008-11-16,10,11,25.164,NOR,KAN,True,7,3,30,10.00,0,42.9%,4.29,0,0,,0,0,0,0.0,0,0,0,,,0,,0,0,0,0,,,,,,,True,True,30,20,Marques Colston
2008,2008-11-24,11,12,25.172,NOR,GNB,False,1,1,70,70.00,1,100.0%,70.00,0,0,,0,1,6,0.0,0,0,0,,,0,,0,0,0,0,,,,,,,False,True,51,29,Marques Colston
2008,2008-11-30,12,13,25.178,NOR,TAM,True,12,6,106,17.67,0,50.0%,8.83,0,0,,0,0,0,0.0,0,0,0,0,0,0,,0,0,0,0,,,,,,,True,False,20,23,Marques Colston
2008,2008-12-07,13,14,25.185,NOR,ATL,True,8,3,26,8.67,0,37.5%,3.25,0,0,,0,0,0,0.0,0,0,0,,,0,,0,0,0,0,,,,,,,False,True,29,25,Marques Colston
2008,2008-12-11,14,15,25.189,NOR,CHI,False,12,6,84,14.00,1,50.0%,7.00,0,0,,0,1,6,0.0,0,0,0,,,0,,0,0,0,0,,,,,,,True,False,24,27,Marques Colston
2008,2008-12-21,15,16,25.199,NOR,DET,False,12,9,99,11.00,2,75.0%,8.25,0,0,,0,2,12,0.0,0,0,0,,,0,,0,0,0,0,,,,,,,True,True,42,7,Marques Colston
2008,2008-12-28,16,17,25.206,NOR,CAR,True,12,7,123,17.57,1,58.3%,10.25,0,0,,0,1,6,0.0,0,0,0,,,0,,0,0,0,0,,,,,,,False,False,31,33,Marques Colston
2009,2009-09-13,1,1,26.100,NOR,DET,True,6,3,30,10.00,1,50.0%,5.00,0,0,,0,1,6,0.0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,False,True,45,27,Marques Colston
2009,2009-09-20,2,2,26.107,NOR,PHI,True,8,8,98,12.25,2,100.0%,12.25,0,0,,0,2,12,0.0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,True,True,48,22,Marques Colston
2009,2009-09-27,3,3,26.114,NOR,BUF,True,7,4,67,16.75,0,57.1%,9.57,0,0,,0,0,0,0.0,0,0,0,,,0,0,0,0,0,0,,,,,,,True,True,27,7,Marques Colston
2009,2009-10-04,4,4,26.121,NOR,NYJ,True,6,2,33,16.50,0,33.3%,5.50,0,0,,0,0,0,0.0,0,0,0,,,0,0,0,0,0,0,,,,,,,False,True,24,10,Marques Colston
2009,2009-10-18,5,6,26.135,NOR,NYG,True,8,8,166,20.75,1,100.0%,20.75,0,0,,0,1,6,0.0,0,0,0,,,0,0,0,0,0,0,,,,,,,False,True,48,27,Marques Colston
2009,2009-10-25,6,7,26.142,NOR,MIA,True,12,5,72,14.40,1,41.7%,6.00,0,0,,0,1,6,0.0,0,0,0,,,0,0,0,0,0,0,,,,,,,True,True,46,34,Marques Colston
2009,2009-11-02,7,8,26.150,NOR,ATL,True,6,6,85,14.17,1,100.0%,14.17,0,0,,0,1,6,0.0,0,0,0,,,0,0,0,0,0,0,,,,,,,False,True,35,27,Marques Colston
2009,2009-11-08,8,9,26.156,NOR,CAR,True,6,1,45,45.00,0,16.7%,7.50,0,0,,0,0,0,0.0,0,0,0,,,0,0,0,0,0,0,,,,,,,False,True,30,20,Marques Colston
2009,2009-11-15,9,10,26.163,NOR,STL,False,2,2,17,8.50,0,100.0%,8.50,1,6,6.00,0,0,0,0.0,0,0,0,,,1,0,0,0,0,0,,,,,,,True,True,28,23,Marques Colston
2009,2009-11-22,10,11,26.170,NOR,TAM,True,7,5,74,14.80,0,71.4%,10.57,0,0,,0,0,0,0.0,0,0,0,,,0,0,0,0,0,0,,,,,,,True,True,38,7,Marques Colston
2009,2009-11-30,11,12,26.178,NOR,NWE,True,5,4,121,30.25,1,80.0%,24.20,0,0,,0,1,6,0.0,0,0,0,,,0,0,0,0,0,0,,,,,,,False,True,38,17,Marques Colston
2009,2009-12-06,12,13,26.184,NOR,WAS,True,8,2,46,23.00,1,25.0%,5.75,0,0,,0,1,6,0.0,0,0,0,,,0,0,0,0,0,0,,,,,,,True,True,33,30,Marques Colston
2009,2009-12-13,13,14,26.191,NOR,ATL,True,7,6,54,9.00,1,85.7%,7.71,0,0,,0,1,6,0.0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,True,True,26,23,Marques Colston
2009,2009-12-19,14,15,26.197,NOR,DAL,True,8,5,86,17.20,0,62.5%,10.75,0,0,,0,0,0,0.0,0,0,0,,,0,0,0,0,0,0,,,,,,,False,False,17,24,Marques Colston
2009,2009-12-27,15,16,26.205,NOR,TAM,False,9,8,77,9.63,0,88.9%,8.56,0,0,,0,0,0,0.0,0,0,0,0,0,1,0,0,0,0,0,,,,,,,False,False,17,20,Marques Colston
2009,2010-01-03,16,17,26.212,NOR,CAR,True,2,1,3,3.00,0,50.0%,1.50,0,0,,0,0,0,0.0,0,0,0,,,0,0,0,0,0,0,,,,,,,True,False,10,23,Marques Colston
2010,2010-09-09,1,1,27.096,NOR,MIN,True,6,5,62,12.40,0,83.3%,10.33,0,0,,0,0,0,0.0,0,0,0,,,0,,0,0,0,0,,,,,,,False,True,14,9,Marques Colston
2010,2010-09-20,2,2,27.107,NOR,SFO,True,8,5,67,13.40,0,62.5%,8.38,0,0,,0,0,0,0.0,0,0,0,,,0,,0,0,0,0,,,,,,,True,True,25,22,Marques Colston
2010,2010-09-26,3,3,27.113,NOR,ATL,False,5,4,25,6.25,0,80.0%,5.00,0,0,,0,0,0,0.0,0,0,0,,,0,,0,0,0,0,,,,,,,False,False,24,27,Marques Colston
2010,2010-10-03,4,4,27.120,NOR,CAR,True,8,4,36,9.00,0,50.0%,4.50,0,0,,0,0,0,0.0,0,0,0,,,0,,0,0,0,0,,,,,,,False,True,16,14,Marques Colston
2010,2010-10-10,5,5,27.127,NOR,ARI,True,12,7,97,13.86,0,58.3%,8.08,0,0,,0,0,0,0.0,0,0,0,,,0,,0,0,0,0,,,,,,,True,False,20,30,Marques Colston
2010,2010-10-17,6,6,27.134,NOR,TAM,True,7,5,53,10.60,0,71.4%,7.57,0,0,,0,0,0,0.0,0,0,0,,,0,,0,0,0,0,,,,,,,True,True,31,6,Marques Colston
2010,2010-10-24,7,7,27.141,NOR,CLE,True,14,10,112,11.20,1,71.4%,8.00,0,0,,0,1,6,0.0,0,0,0,0,0,0,,0,0,0,0,,,,,,,False,False,17,30,Marques Colston
2010,2010-10-31,8,8,27.148,NOR,PIT,False,9,6,75,12.50,1,66.7%,8.33,1,1,1.00,0,1,6,0.0,0,0,0,,,0,,0,0,0,0,,,,,,,False,True,20,10,Marques Colston
2010,2010-11-07,9,9,27.155,NOR,CAR,False,9,8,65,8.13,0,88.9%,7.22,0,0,,0,0,0,0.0,0,0,0,0,0,0,,0,0,0,0,,,,,,,True,True,34,3,Marques Colston
2010,2010-11-21,10,11,27.169,NOR,SEA,True,11,8,113,14.13,2,72.7%,10.27,0,0,,0,2,12,0.0,0,0,0,,,0,,0,0,0,0,,,,,,,False,True,34,19,Marques Colston
2010,2010-11-25,11,12,27.173,NOR,DAL,True,9,6,105,17.50,0,66.7%,11.67,0,0,,0,0,0,0.0,0,0,0,,,0,,0,0,0,0,,,,,,,True,True,30,27,Marques Colston
2010,2010-12-05,12,13,27.183,NOR,CIN,True,4,3,65,21.67,1,75.0%,16.25,0,0,,0,1,6,0.0,0,0,0,,,0,,0,0,0,0,,,,,,,True,True,34,30,Marques Colston
2010,2010-12-12,13,14,27.190,NOR,STL,True,13,5,46,9.20,2,38.5%,3.54,0,0,,0,2,12,0.0,0,0,0,,,0,,0,0,0,0,,,,,,,False,True,31,13,Marques Colston
2010,2010-12-19,14,15,27.197,NOR,BAL,True,11,6,81,13.50,0,54.5%,7.36,0,0,,0,0,0,0.0,0,0,0,0,0,0,,0,0,0,0,,,,,,,True,False,24,30,Marques Colston
2010,2010-12-27,15,16,27.205,NOR,ATL,False,5,2,21,10.50,0,40.0%,4.20,0,0,,0,0,0,0.0,0,0,0,,,0,,0,0,0,0,,,,,,,True,True,17,14,Marques Colston
2010,2011-01-02,16,17,,NOR,TAM,True,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,False,False,13,23,Marques Colston
2011,2011-09-08,1,1,28.095,NOR,GNB,True,9,6,81,13.50,0,66.7%,9.00,0,0,,0,0,0,0.0,1,0,1,0,0,1,1,0,0,0,0,,,,,,,True,False,34,42,Marques Colston
2011,2011-09-18,2,2,,NOR,CHI,True,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,False,True,30,13,Marques Colston
2011,2011-09-25,3,3,,NOR,HOU,True,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,False,True,40,33,Marques Colston
2011,2011-10-02,4,4,28.119,NOR,JAX,False,3,1,8,8.00,0,33.3%,2.67,0,0,,0,0,0,0.0,0,0,0,,,0,,0,0,0,0,,,,,,,True,True,23,10,Marques Colston
2011,2011-10-09,5,5,28.126,NOR,CAR,True,6,5,69,13.80,0,83.3%,11.50,0,0,,0,0,0,0.0,0,0,0,,,0,,0,0,0,0,,,,,,,True,True,30,27,Marques Colston
2011,2011-10-16,6,6,28.133,NOR,TAM,False,11,7,118,16.86,1,63.6%,10.73,0,0,,0,1,6,0.0,0,0,0,0,0,0,,0,0,0,0,,,,,,,True,False,20,26,Marques Colston
2011,2011-10-23,7,7,28.140,NOR,IND,True,7,7,98,14.00,2,100.0%,14.00,0,0,,0,2,12,0.0,0,0,0,,,0,,0,0,0,0,,,,,,,False,True,62,7,Marques Colston
2011,2011-10-30,8,8,28.147,NOR,STL,True,6,3,50,16.67,0,50.0%,8.33,0,0,,0,0,0,0.0,0,0,0,,,0,,0,0,0,0,,,,,,,True,False,21,31,Marques Colston
2011,2011-11-06,9,9,28.154,NOR,TAM,False,5,5,52,10.40,0,100.0%,10.40,0,0,,0,0,0,0.0,0,0,0,,,0,,0,0,0,0,,,,,,,False,True,27,16,Marques Colston
2011,2011-11-13,10,10,28.161,NOR,ATL,True,9,8,113,14.13,0,88.9%,12.56,0,0,,0,0,0,0.0,0,0,0,,,0,,0,0,0,0,,,,,,,True,True,26,23,Marques Colston
2011,2011-11-28,11,12,28.176,NOR,NYG,True,6,3,78,26.00,0,50.0%,13.00,0,0,,0,0,0,0.0,0,0,0,,,0,,0,0,0,0,,,,,,,False,True,49,24,Marques Colston
2011,2011-12-04,12,13,28.182,NOR,DET,False,8,6,54,9.00,0,75.0%,6.75,0,0,,0,0,0,0.0,0,0,0,,,0,,0,0,0,0,,,,,,,False,True,31,17,Marques Colston
2011,2011-12-11,13,14,28.189,NOR,TEN,False,7,7,105,15.00,2,100.0%,15.00,0,0,,0,2,12,0.0,0,0,0,,,0,,0,0,0,0,,,,,,,True,True,22,17,Marques Colston
2011,2011-12-18,14,15,28.196,NOR,MIN,True,9,8,91,11.38,0,88.9%,10.11,0,0,,0,0,0,0.0,0,0,0,,,0,,0,0,0,0,,,,,,,True,True,42,20,Marques Colston
2011,2011-12-26,15,16,28.204,NOR,ATL,False,11,7,81,11.57,1,63.6%,7.36,0,0,,0,1,6,0.0,0,0,0,,,0,,0,0,0,0,,,,,,,False,True,45,16,Marques Colston
2011,2012-01-01,16,17,28.210,NOR,CAR,False,10,7,145,20.71,2,70.0%,14.50,0,0,,0,2,12,0.0,0,0,0,,,0,,0,0,0,0,,,,,,,False,True,45,17,Marques Colston
2012,2012-09-09,1,1,29.096,NOR,WAS,True,11,4,71,17.75,0,36.4%,6.45,0,0,,0,0,0,0.0,0,0,0,,,1,1,0,0,0,0,57,79%,0,0%,0,0%,False,False,32,40,Marques Colston
2012,2012-09-16,2,2,29.103,NOR,CAR,True,4,3,49,16.33,0,75.0%,12.25,0,0,,0,0,0,0.0,0,0,0,,,0,0,0,0,0,0,54,69%,0,0%,1,3%,True,False,27,35,Marques Colston
2012,2012-09-23,3,3,29.110,NOR,KAN,False,4,3,40,13.33,0,75.0%,10.00,0,0,,0,0,0,0.0,0,0,0,,,0,0,0,0,0,0,34,57%,0,0%,0,0%,False,False,24,27,Marques Colston
2012,2012-09-30,4,4,29.117,NOR,GNB,True,13,9,153,17.00,1,69.2%,11.77,0,0,,0,1,6,0.0,0,0,0,,,0,0,0,0,0,0,64,82%,0,0%,0,0%,True,False,27,28,Marques Colston
2012,2012-10-07,5,5,29.124,NOR,SDG,True,18,9,131,14.56,3,50.0%,7.28,0,0,,0,3,18,0.0,0,0,0,,,0,0,0,0,0,0,58,82%,0,0%,0,0%,False,True,31,24,Marques Colston
2012,2012-10-21,6,7,29.138,NOR,TAM,True,10,7,73,10.43,1,70.0%,7.30,0,0,,0,1,6,0.0,0,0,0,,,0,0,0,0,0,0,57,89%,0,0%,1,3%,True,True,35,28,Marques Colston
2012,2012-10-28,7,8,29.145,NOR,DEN,True,10,5,63,12.60,0,50.0%,6.30,0,0,,0,0,0,0.0,0,0,0,,,0,0,0,0,0,0,57,93%,0,0%,1,3%,True,False,14,34,Marques Colston
2012,2012-11-05,8,9,29.153,NOR,PHI,True,4,4,46,11.50,1,100.0%,11.50,0,0,,0,1,6,0.0,0,0,0,,,0,0,0,0,0,0,44,79%,0,0%,0,0%,False,True,28,13,Marques Colston
2012,2012-11-11,9,10,29.159,NOR,ATL,True,6,3,26,8.67,1,50.0%,4.33,0,0,,0,1,6,0.0,0,0,0,0,0,0,0,0,0,0,0,41,66%,0,0%,0,0%,False,True,31,27,Marques Colston
2012,2012-11-18,10,11,29.166,NOR,OAK,True,6,4,69,17.25,0,66.7%,11.50,0,0,,0,0,0,0.0,0,0,0,,,0,0,0,0,0,0,35,61%,0,0%,0,0%,True,True,38,17,Marques Colston
2012,2012-11-25,11,12,29.173,NOR,SFO,True,5,4,36,9.00,1,80.0%,7.20,0,0,,0,1,6,0.0,0,0,0,,,0,0,0,0,0,0,43,61%,0,0%,0,0%,False,False,21,31,Marques Colston
2012,2012-11-29,12,13,29.177,NOR,ATL,True,11,6,71,11.83,0,54.5%,6.45,0,0,,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,66,86%,0,0%,0,0%,True,False,13,23,Marques Colston
2012,2012-12-09,13,14,29.187,NOR,NYG,False,4,4,61,15.25,0,100.0%,15.25,0,0,,0,0,0,0.0,0,0,0,0,0,1,1,0,0,0,0,54,75%,0,0%,0,0%,True,False,27,52,Marques Colston
2012,2012-12-16,14,15,29.194,NOR,TAM,False,3,3,60,20.00,0,100.0%,20.00,0,0,,0,0,0,0.0,0,0,0,,,0,0,0,0,0,0,48,69%,0,0%,0,0%,False,True,41,0,Marques Colston
2012,2012-12-23,15,16,29.201,NOR,DAL,True,13,10,153,15.30,0,76.9%,11.77,0,0,,0,0,0,0.0,0,0,0,,,2,0,0,0,0,0,69,73%,0,0%,1,3%,True,True,34,31,Marques Colston
2012,2012-12-30,16,17,29.208,NOR,CAR,True,8,5,52,10.40,2,62.5%,6.50,0,0,,0,2,12,0.0,0,0,0,,,0,0,0,0,0,0,50,78%,0,0%,2,5%,False,False,38,44,Marques Colston
2013,2013-09-08,1,1,30.095,NOR,ATL,False,6,5,68,13.60,1,83.3%,11.33,0,0,,0,1,6,0.0,0,0,0,0,0,0,0,0,0,0,0,51,74%,0,0%,0,0%,False,True,23,17,Marques Colston
2013,2013-09-15,2,2,30.102,NOR,TAM,True,7,4,63,15.75,0,57.1%,9.00,0,0,,0,0,0,0.0,0,0,0,,,0,0,0,0,0,0,69,95%,0,0%,0,0%,True,True,16,14,Marques Colston
2013,2013-09-22,3,3,30.109,NOR,ARI,True,8,5,71,14.20,0,62.5%,8.88,0,0,,0,0,0,0.0,0,0,0,,,0,0,0,0,0,0,58,77%,0,0%,0,0%,False,True,31,7,Marques Colston
2013,2013-09-30,4,4,30.117,NOR,MIA,False,8,7,96,13.71,0,87.5%,12.00,0,0,,0,0,0,0.0,0,0,0,,,0,0,0,0,0,0,44,66%,0,0%,1,4%,False,True,38,17,Marques Colston
2013,2013-10-06,5,5,30.123,NOR,CHI,True,2,2,15,7.50,0,100.0%,7.50,0,0,,0,0,0,0.0,0,0,0,,,0,0,0,0,0,0,41,62%,0,0%,1,4%,True,True,26,18,Marques Colston
