Year,Date,G#,Week,Age,Tm,Opp,GS,Receiving_Tgt,Receiving_Rec,Receiving_Yds,Receiving_Y/R,Receiving_TD,Receiving_Ctch%,Receiving_Y/Tgt,Rushing_Att,Rushing_Yds,Rushing_Y/A,Rushing_TD,Scoring_2PM,Scoring_TD,Scoring_Pts,Sk,Tackles_Solo,Tackles_Ast,Tackles_Comb,Tackles_TFL,Tackles_QBHits,Fumbles_Fmb,Fumbles_FL,Fumbles_FF,Fumbles_FR,Fumbles_Yds,Fumbles_TD,Off. Snaps_Num,Off. Snaps_Pct,Def. Snaps_Num,Def. Snaps_Pct,ST Snaps_Num,ST Snaps_Pct,Away_status,Win,Score,Opp Score,Player
2013,2013-11-03,8,9,25.267,OAK,PHI,True,6,5,98,19.60,0,83.3%,16.33,0,0,,0,,0,0,0.0,0,0,0,,,0,0,0,0,0,0,50,53%,0,0%,0,0%,False,False,20,49,Rod Streater
2013,2013-11-10,9,10,25.274,OAK,NYG,False,4,1,6,6.00,0,25.0%,1.50,0,0,,0,,0,0,0.0,0,0,0,,,0,0,0,0,0,0,40,70%,0,0%,0,0%,True,False,20,24,Rod Streater
2013,2013-11-17,10,11,25.281,OAK,HOU,False,8,6,84,14.00,1,75.0%,10.50,1,8,8.00,0,,1,6,0.0,0,0,0,,,0,0,0,0,0,0,52,78%,0,0%,0,0%,True,True,28,23,Rod Streater
2013,2013-11-24,11,12,25.288,OAK,TEN,True,10,5,93,18.60,0,50.0%,9.30,0,0,,0,,0,0,0.0,0,0,0,,,1,1,0,0,0,0,41,72%,0,0%,0,0%,False,False,19,23,Rod Streater
2013,2013-11-28,12,13,25.292,OAK,DAL,True,4,3,57,19.00,0,75.0%,14.25,0,0,,0,,0,0,0.0,0,0,0,,,0,0,0,0,0,0,43,77%,0,0%,0,0%,True,False,24,31,Rod Streater
2013,2013-12-08,13,14,25.302,OAK,NYJ,True,10,7,130,18.57,1,70.0%,13.00,0,0,,0,,1,6,0.0,0,0,0,,,0,0,0,0,0,0,50,72%,0,0%,1,3%,True,False,27,37,Rod Streater
2013,2013-12-15,14,15,25.309,OAK,KAN,True,9,4,59,14.75,0,44.4%,6.56,0,0,,0,,0,0,0.0,0,0,0,,,0,0,0,0,0,0,53,67%,0,0%,0,0%,False,False,31,56,Rod Streater
2013,2013-12-22,15,16,25.316,OAK,SDG,True,5,1,2,2.00,0,20.0%,0.40,0,0,,0,,0,0,0.0,0,0,0,,,0,0,0,0,0,0,51,88%,0,0%,0,0%,True,False,13,26,Rod Streater
2013,2013-12-29,16,17,25.323,OAK,DEN,True,9,5,40,8.00,1,55.6%,4.44,0,0,,0,,1,6,0.0,0,0,0,,,0,0,0,0,0,0,54,89%,0,0%,3,10%,False,False,14,34,Rod Streater
2014,2014-09-07,1,1,26.210,OAK,NYJ,True,7,5,46,9.20,1,71.4%,6.57,0,0,,0,,1,6,0.0,0,0,0,,,0,0,0,0,0,0,50,96%,0,0%,0,0%,True,False,14,19,Rod Streater
2014,2014-09-14,2,2,26.217,OAK,HOU,True,3,1,6,6.00,0,33.3%,2.00,0,0,,0,,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,17,27%,0,0%,0,0%,False,False,14,30,Rod Streater
2014,2014-09-21,3,3,26.224,OAK,NWE,True,3,3,32,10.67,0,100.0%,10.67,0,0,,0,,0,0,0.0,0,0,0,,,0,0,0,0,0,0,19,32%,0,0%,0,0%,True,False,9,16,Rod Streater
2014,2014-09-28,4,4,,OAK,MIA,True,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,False,False,14,38,Rod Streater
2014,2014-10-12,5,6,,OAK,SDG,True,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,False,False,28,31,Rod Streater
2014,2014-10-19,6,7,,OAK,ARI,True,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,False,False,13,24,Rod Streater
2014,2014-10-26,7,8,,OAK,CLE,True,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,True,False,13,23,Rod Streater
2014,2014-11-02,8,9,,OAK,SEA,True,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,True,False,24,30,Rod Streater
2014,2014-11-09,9,10,,OAK,DEN,True,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,False,False,17,41,Rod Streater
2014,2014-11-16,10,11,,OAK,SDG,True,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,True,False,6,13,Rod Streater
2014,2014-11-20,11,12,,OAK,KAN,True,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,False,True,24,20,Rod Streater
2014,2014-11-30,12,13,,OAK,STL,True,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,True,False,0,52,Rod Streater
2014,2014-12-07,13,14,,OAK,SFO,True,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,False,True,24,13,Rod Streater
2014,2014-12-14,14,15,,OAK,KAN,True,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,True,False,13,31,Rod Streater
2014,2014-12-21,15,16,,OAK,BUF,True,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,False,True,26,24,Rod Streater
2014,2014-12-28,16,17,,OAK,DEN,True,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,True,False,14,47,Rod Streater
2015,2015-09-13,1,1,27.216,OAK,CIN,False,1,1,8,8.00,0,100.0%,8.00,0,0,,0,,0,0,0.0,0,0,0,,,0,0,0,0,0,0,10,16%,0,0%,0,0%,False,False,13,33,Rod Streater
2015,2015-09-20,2,2,,OAK,BAL,True,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,False,True,37,33,Rod Streater
2015,2015-09-27,3,3,,OAK,CLE,True,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,True,True,27,20,Rod Streater
2015,2015-10-04,4,4,,OAK,CHI,True,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,True,False,20,22,Rod Streater
2015,2015-10-11,5,5,,OAK,DEN,True,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,False,False,10,16,Rod Streater
2015,2015-10-25,6,7,,OAK,SDG,True,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,True,True,37,29,Rod Streater
2015,2015-11-01,7,8,,OAK,NYJ,True,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,False,True,34,20,Rod Streater
2015,2015-11-08,8,9,,OAK,PIT,True,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,True,False,35,38,Rod Streater
2015,2015-11-15,9,10,,OAK,MIN,True,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,False,False,14,30,Rod Streater
2015,2015-11-22,10,11,,OAK,DET,True,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,True,False,13,18,Rod Streater
2015,2015-11-29,11,12,,OAK,TEN,True,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,True,True,24,21,Rod Streater
2015,2015-12-06,12,13,,OAK,KAN,True,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,False,False,20,34,Rod Streater
2015,2015-12-13,13,14,,OAK,DEN,True,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,True,True,15,12,Rod Streater
2015,2015-12-20,14,15,,OAK,GNB,True,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,False,False,20,30,Rod Streater
2015,2015-12-24,15,16,,OAK,SDG,True,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,False,True,23,20,Rod Streater
2015,2016-01-03,16,17,,OAK,KAN,True,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,True,False,17,23,Rod Streater
2016,2016-09-12,1,1,28.216,SFO,LAR,False,0,0,0,,0,0.0%,,0,0,,0,,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,10,12%,0,0%,1,4%,False,True,28,0,Rod Streater
2016,2016-09-18,2,2,28.222,SFO,CAR,False,2,1,13,13.00,0,50.0%,6.50,0,0,,0,,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,11,17%,0,0%,17,42%,True,False,27,46,Rod Streater
2016,2016-09-25,3,3,28.229,SFO,SEA,False,1,1,19,19.00,0,100.0%,19.00,0,0,,0,,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,8,14%,0,0%,12,39%,True,False,18,37,Rod Streater
2016,2016-10-02,4,4,28.236,SFO,DAL,False,0,0,0,,0,0.0%,,0,0,,0,,0,0,0.0,0,0,0,,,0,0,0,0,0,0,2,4%,0,0%,3,12%,False,False,17,24,Rod Streater
2016,2016-10-06,5,5,28.240,SFO,ARI,False,1,0,0,,0,0.0%,0.00,0,0,,0,,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,9,12%,0,0%,5,14%,False,False,21,33,Rod Streater
2016,2016-10-16,6,6,28.250,SFO,BUF,False,1,1,16,16.00,0,100.0%,16.00,0,0,,0,,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,10,16%,0,0%,5,15%,True,False,16,45,Rod Streater
2016,2016-10-23,7,7,28.257,SFO,TAM,False,1,0,0,,0,0.0%,0.00,0,0,,0,,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,9,13%,0,0%,17,57%,False,False,17,34,Rod Streater
2016,2016-11-06,8,9,28.271,SFO,NOR,False,0,0,0,,0,0.0%,,0,0,,0,,0,0,0.0,1,1,2,0,0,0,0,0,0,0,0,6,10%,0,0%,14,44%,False,False,23,41,Rod Streater
2016,2016-11-13,9,10,28.278,SFO,ARI,False,2,1,11,11.00,0,50.0%,5.50,0,0,,0,,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,9,14%,0,0%,9,31%,True,False,20,23,Rod Streater
2016,2016-11-20,10,11,28.285,SFO,NWE,False,1,0,0,,0,0.0%,0.00,0,0,,0,,0,0,0.0,1,0,1,0,0,0,0,0,0,0,0,7,11%,0,0%,17,55%,False,False,17,30,Rod Streater
2016,2016-11-27,11,12,28.292,SFO,MIA,False,5,4,46,11.50,0,80.0%,9.20,0,0,,0,,0,0,0.0,0,2,2,0,0,0,0,0,0,0,0,44,56%,0,0%,15,52%,True,False,24,31,Rod Streater
2016,2016-12-04,12,13,28.299,SFO,CHI,False,1,0,0,,0,0.0%,0.00,0,0,,0,,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,14,24%,0,0%,17,59%,True,False,6,26,Rod Streater
2016,2016-12-11,13,14,28.306,SFO,NYJ,False,1,1,7,7.00,0,100.0%,7.00,0,0,,0,,0,0,0.0,2,0,2,0,0,0,0,0,0,0,0,8,14%,0,0%,15,50%,False,False,17,23,Rod Streater
2016,2016-12-18,14,15,28.313,SFO,ATL,False,3,2,11,5.50,1,66.7%,3.67,0,0,,0,,1,6,0.0,0,0,0,,,0,0,0,0,0,0,20,36%,0,0%,17,59%,True,False,13,41,Rod Streater
2016,2016-12-24,15,16,28.319,SFO,LAR,True,7,6,63,10.50,1,85.7%,9.00,0,0,,0,,1,6,0.0,1,0,1,0,0,0,0,0,0,0,0,51,68%,0,0%,15,50%,True,True,22,21,Rod Streater
2016,2017-01-01,16,17,28.327,SFO,SEA,True,1,1,5,5.00,0,100.0%,5.00,0,0,,0,,0,0,0.0,0,0,0,,,0,0,0,0,0,0,34,56%,0,0%,11,34%,False,False,23,25,Rod Streater
2018,2018-09-20,3,3,,CLE,NYJ,True,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,False,True,21,17,Rod Streater
2018,2018-09-30,4,4,30.233,CLE,OAK,False,0,0,0,,0,0.0%,,0,0,,0,,0,0,0.0,0,0,0,,,0,0,0,0,0,0,5,6%,0,0%,17,40%,True,False,42,45,Rod Streater
2018,2018-10-07,5,5,30.240,CLE,BAL,False,0,0,0,,0,0.0%,,1,-11,-11.00,0,,0,0,0.0,0,1,1,0,0,0,0,0,0,0,0,18,22%,0,0%,22,65%,False,True,12,9,Rod Streater
