Year,Date,G#,Week,Age,Tm,Opp,GS,Receiving_Tgt,Receiving_Rec,Receiving_Yds,Receiving_Y/R,Receiving_TD,Receiving_Ctch%,Receiving_Y/Tgt,Scoring_TD,Scoring_Pts,Sk,Tackles_Solo,Tackles_Ast,Tackles_Comb,Tackles_TFL,Tackles_QBHits,Fumbles_Fmb,Fumbles_FL,Fumbles_FF,Fumbles_FR,Fumbles_Yds,Fumbles_TD,Off. Snaps_Num,Off. Snaps_Pct,Def. Snaps_Num,Def. Snaps_Pct,ST Snaps_Num,ST Snaps_Pct,Away_status,Win,Score,Opp Score,Player
2011,2011-11-20,10,11,,SDG,CHI,True,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,True,False,20,31,Malcom Floyd
2011,2011-11-27,11,12,,SDG,DEN,True,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,False,False,13,16,Malcom Floyd
2011,2011-12-05,12,13,30.088,SDG,JAX,True,4,4,108,27.00,1,100.0%,27.00,1,6,0.0,0,0,0,,,0,,0,0,0,0,,,,,,,True,True,38,14,Malcom Floyd
2011,2011-12-11,13,14,30.094,SDG,BUF,True,2,2,29,14.50,0,100.0%,14.50,0,0,0.0,0,0,0,,,0,,0,0,0,0,,,,,,,False,True,37,10,Malcom Floyd
2011,2011-12-18,14,15,30.101,SDG,BAL,False,6,5,96,19.20,1,83.3%,16.00,1,6,0.0,0,0,0,,,0,,0,0,0,0,,,,,,,False,True,34,14,Malcom Floyd
2011,2011-12-24,15,16,30.107,SDG,DET,True,13,6,95,15.83,1,46.2%,7.31,1,6,0.0,0,0,0,,,0,,0,0,0,0,,,,,,,True,False,10,38,Malcom Floyd
2011,2012-01-01,16,17,30.115,SDG,OAK,True,9,7,127,18.14,1,77.8%,14.11,1,6,0.0,0,0,0,,,0,,0,0,0,0,,,,,,,True,True,38,26,Malcom Floyd
2012,2012-09-10,1,1,31.002,SDG,OAK,True,6,4,66,16.50,1,66.7%,11.00,1,6,0.0,0,0,0,,,0,0,0,0,0,0,49,88%,0,0%,1,4%,True,True,22,14,Malcom Floyd
2012,2012-09-16,2,2,31.008,SDG,TEN,True,8,6,109,18.17,0,75.0%,13.63,0,0,0.0,0,0,0,,,0,0,0,0,0,0,63,78%,0,0%,0,0%,False,True,38,10,Malcom Floyd
2012,2012-09-23,3,3,31.015,SDG,ATL,True,9,3,52,17.33,0,33.3%,5.78,0,0,0.0,0,0,0,,,0,0,0,0,0,0,53,95%,0,0%,0,0%,False,False,3,27,Malcom Floyd
2012,2012-09-30,4,4,31.022,SDG,KAN,True,3,2,23,11.50,0,66.7%,7.67,0,0,0.0,0,0,0,,,0,0,0,0,0,0,57,90%,0,0%,1,3%,True,True,37,20,Malcom Floyd
2012,2012-10-07,5,5,31.029,SDG,NOR,True,8,5,108,21.60,0,62.5%,13.50,0,0,0.0,0,0,0,,,0,0,0,0,0,0,65,94%,0,0%,0,0%,True,False,24,31,Malcom Floyd
2012,2012-10-15,6,6,31.037,SDG,DEN,True,5,5,60,12.00,0,100.0%,12.00,0,0,0.0,0,0,0,,,0,0,0,0,0,0,72,96%,0,0%,0,0%,False,False,24,35,Malcom Floyd
2012,2012-10-28,7,8,31.050,SDG,CLE,True,7,4,43,10.75,0,57.1%,6.14,0,0,0.0,0,0,0,,,0,0,0,0,0,0,67,97%,0,0%,0,0%,True,False,6,7,Malcom Floyd
2012,2012-11-01,8,9,31.054,SDG,KAN,True,4,4,48,12.00,1,100.0%,12.00,1,6,0.0,0,0,0,,,0,0,0,0,0,0,41,85%,0,0%,1,4%,False,True,31,13,Malcom Floyd
2012,2012-11-11,9,10,31.064,SDG,TAM,True,7,6,63,10.50,1,85.7%,9.00,1,6,0.0,0,0,0,,,0,0,0,0,0,0,58,88%,0,0%,0,0%,True,False,24,34,Malcom Floyd
2012,2012-11-18,10,11,31.071,SDG,DEN,True,6,4,67,16.75,0,66.7%,11.17,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,68,99%,0,0%,0,0%,True,False,23,30,Malcom Floyd
2012,2012-11-25,11,12,31.078,SDG,BAL,True,5,4,65,16.25,1,80.0%,13.00,1,6,0.0,0,0,0,,,0,0,0,0,0,0,67,99%,0,0%,1,3%,False,False,13,16,Malcom Floyd
2012,2012-12-02,12,13,31.085,SDG,CIN,True,7,4,61,15.25,0,57.1%,8.71,0,0,0.0,0,0,0,,,0,0,0,0,0,0,66,99%,0,0%,0,0%,False,False,13,20,Malcom Floyd
2012,2012-12-09,13,14,31.092,SDG,PIT,True,8,3,10,3.33,1,37.5%,1.25,1,6,0.0,0,0,0,,,0,0,0,0,0,0,74,94%,0,0%,4,11%,True,True,34,24,Malcom Floyd
2012,2012-12-16,14,15,31.099,SDG,CAR,True,2,2,39,19.50,0,100.0%,19.50,0,0,0.0,0,0,0,,,0,0,0,0,0,0,46,98%,0,0%,0,0%,False,False,7,31,Malcom Floyd
2012,2012-12-23,15,16,,SDG,NYJ,True,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,True,True,27,17,Malcom Floyd
2012,2012-12-30,16,17,,SDG,OAK,True,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,False,True,24,21,Malcom Floyd
2013,2013-09-09,1,1,32.001,SDG,HOU,True,5,1,47,47.00,0,20.0%,9.40,0,0,0.0,0,0,0,,,0,0,0,0,0,0,52,98%,0,0%,0,0%,False,False,28,31,Malcom Floyd
2013,2013-09-15,2,2,32.007,SDG,PHI,True,6,5,102,20.40,0,83.3%,17.00,0,0,0.0,0,0,0,,,0,0,0,0,0,0,36,43%,0,0%,0,0%,True,True,33,30,Malcom Floyd
2013,2013-09-22,3,3,,SDG,TEN,True,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,True,False,17,20,Malcom Floyd
2013,2013-09-29,4,4,,SDG,DAL,True,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,False,True,30,21,Malcom Floyd
2013,2013-10-06,5,5,,SDG,OAK,True,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,True,False,17,27,Malcom Floyd
2013,2013-10-14,6,6,,SDG,IND,True,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,False,True,19,9,Malcom Floyd
2013,2013-10-20,7,7,,SDG,JAX,True,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,True,True,24,6,Malcom Floyd
2013,2013-11-03,8,9,,SDG,WAS,True,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,True,False,24,30,Malcom Floyd
2013,2013-11-10,9,10,,SDG,DEN,True,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,False,False,20,28,Malcom Floyd
2013,2013-11-17,10,11,,SDG,MIA,True,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,True,False,16,20,Malcom Floyd
2013,2013-11-24,11,12,,SDG,KAN,True,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,True,True,41,38,Malcom Floyd
2013,2013-12-01,12,13,,SDG,CIN,True,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,False,False,10,17,Malcom Floyd
2013,2013-12-08,13,14,,SDG,NYG,True,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,False,True,37,14,Malcom Floyd
2013,2013-12-12,14,15,,SDG,DEN,True,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,True,True,27,20,Malcom Floyd
2013,2013-12-22,15,16,,SDG,OAK,True,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,False,True,26,13,Malcom Floyd
2013,2013-12-29,16,17,,SDG,KAN,True,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,False,True,27,24,Malcom Floyd
2014,2014-09-08,1,1,33.000,SDG,ARI,True,6,4,50,12.50,1,66.7%,8.33,1,6,0.0,0,0,0,,,0,0,0,0,0,0,53,87%,0,0%,0,0%,True,False,17,18,Malcom Floyd
2014,2014-09-14,2,2,33.006,SDG,SEA,True,1,0,0,,0,0.0%,0.00,0,0,0.0,0,0,0,,,0,0,0,0,0,0,71,87%,0,0%,0,0%,False,True,30,21,Malcom Floyd
2014,2014-09-21,3,3,33.013,SDG,BUF,True,4,2,98,49.00,0,50.0%,24.50,0,0,0.0,0,0,0,,,0,0,0,0,0,0,59,89%,0,0%,1,4%,True,True,22,10,Malcom Floyd
2014,2014-09-28,4,4,33.020,SDG,JAX,True,4,3,39,13.00,1,75.0%,9.75,1,6,0.0,0,0,0,,,0,0,0,0,0,0,52,83%,0,0%,0,0%,False,True,33,14,Malcom Floyd
2014,2014-10-05,5,5,33.027,SDG,NYJ,True,3,3,72,24.00,0,100.0%,24.00,0,0,0.0,0,0,0,,,0,0,0,0,0,0,33,45%,0,0%,0,0%,False,True,31,0,Malcom Floyd
2014,2014-10-12,6,6,33.034,SDG,OAK,True,7,5,103,20.60,1,71.4%,14.71,1,6,0.0,0,0,0,,,0,0,0,0,0,0,61,85%,0,0%,0,0%,True,True,31,28,Malcom Floyd
2014,2014-10-19,7,7,33.041,SDG,KAN,True,7,3,50,16.67,0,42.9%,7.14,0,0,0.0,0,0,0,,,0,0,0,0,0,0,49,94%,0,0%,1,3%,False,False,20,23,Malcom Floyd
2014,2014-10-23,8,8,33.045,SDG,DEN,True,7,4,58,14.50,0,57.1%,8.29,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,54,87%,0,0%,0,0%,True,False,21,35,Malcom Floyd
2014,2014-11-02,9,9,33.055,SDG,MIA,True,5,4,60,15.00,0,80.0%,12.00,0,0,0.0,0,0,0,,,0,0,0,0,0,0,44,86%,0,0%,0,0%,True,False,0,37,Malcom Floyd
2014,2014-11-16,10,11,33.069,SDG,OAK,True,6,4,44,11.00,1,66.7%,7.33,1,6,0.0,0,0,0,,,0,0,0,0,0,0,66,92%,0,0%,1,3%,False,True,13,6,Malcom Floyd
2014,2014-11-23,11,12,33.076,SDG,STL,True,5,4,30,7.50,0,80.0%,6.00,0,0,0.0,0,0,0,,,0,0,0,0,0,0,59,94%,0,0%,1,3%,False,True,27,24,Malcom Floyd
2014,2014-11-30,12,13,33.083,SDG,BAL,True,6,3,85,28.33,0,50.0%,14.17,0,0,0.0,0,0,0,,,0,0,0,0,0,0,69,96%,0,0%,0,0%,True,True,34,33,Malcom Floyd
2014,2014-12-07,13,14,33.090,SDG,NWE,True,6,3,54,18.00,1,50.0%,9.00,1,6,0.0,0,0,0,,,0,0,0,0,0,0,56,98%,0,0%,0,0%,False,False,14,23,Malcom Floyd
2014,2014-12-14,14,15,33.097,SDG,DEN,True,7,3,34,11.33,0,42.9%,4.86,0,0,0.0,0,0,0,,,0,0,0,0,0,0,66,100%,0,0%,0,0%,False,False,10,22,Malcom Floyd
2014,2014-12-20,15,16,33.103,SDG,SFO,True,10,4,50,12.50,1,40.0%,5.00,1,6,0.0,0,0,0,,,0,0,0,0,0,0,81,96%,0,0%,0,0%,True,True,38,35,Malcom Floyd
2014,2014-12-28,16,17,33.111,SDG,KAN,True,8,3,29,9.67,0,37.5%,3.63,0,0,0.0,0,0,0,,,0,0,0,0,0,0,69,99%,0,0%,0,0%,True,False,7,19,Malcom Floyd
2015,2015-09-13,1,1,34.005,SDG,DET,True,1,1,29,29.00,0,100.0%,29.00,0,0,0.0,0,0,0,,,0,0,0,0,0,0,67,89%,0,0%,1,3%,False,True,33,28,Malcom Floyd
2015,2015-09-20,2,2,34.012,SDG,CIN,True,4,2,55,27.50,1,50.0%,13.75,1,6,0.0,0,0,0,0,0,0,0,0,0,0,0,60,95%,0,0%,0,0%,True,False,19,24,Malcom Floyd
2015,2015-09-27,3,3,34.019,SDG,MIN,False,7,4,63,15.75,0,57.1%,9.00,0,0,0.0,0,0,0,,,0,0,0,0,0,0,65,89%,0,0%,0,0%,True,False,14,31,Malcom Floyd
2015,2015-10-04,4,4,34.026,SDG,CLE,True,2,1,20,20.00,0,50.0%,10.00,0,0,0.0,0,0,0,,,0,0,0,0,0,0,12,18%,0,0%,0,0%,False,True,30,27,Malcom Floyd
2015,2015-10-12,5,5,34.034,SDG,PIT,True,4,3,48,16.00,0,75.0%,12.00,0,0,0.0,0,0,0,,,0,0,0,0,0,0,70,93%,0,0%,0,0%,False,False,20,24,Malcom Floyd
2015,2015-10-18,6,6,34.040,SDG,GNB,True,12,5,95,19.00,0,41.7%,7.92,0,0,0.0,0,0,0,,,0,0,0,0,0,0,91,99%,0,0%,0,0%,True,False,20,27,Malcom Floyd
2015,2015-10-25,7,7,34.047,SDG,OAK,True,3,1,7,7.00,0,33.3%,2.33,0,0,0.0,0,0,0,,,0,0,0,0,0,0,50,56%,0,0%,0,0%,False,False,29,37,Malcom Floyd
2015,2015-11-01,8,8,34.054,SDG,BAL,True,6,4,92,23.00,2,66.7%,15.33,2,12,0.0,0,0,0,,,0,0,0,0,0,0,64,96%,0,0%,0,0%,True,False,26,29,Malcom Floyd
2015,2015-11-09,9,9,34.062,SDG,CHI,True,1,0,0,,0,0.0%,0.00,0,0,0.0,0,0,0,,,0,0,0,0,0,0,17,24%,0,0%,0,0%,False,False,19,22,Malcom Floyd
2015,2015-11-22,10,11,,SDG,KAN,True,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,False,False,3,33,Malcom Floyd
2015,2015-11-29,11,12,34.082,SDG,JAX,True,4,1,12,12.00,0,25.0%,3.00,0,0,0.0,0,0,0,,,0,0,0,0,0,0,59,78%,0,0%,0,0%,True,True,31,25,Malcom Floyd
2015,2015-12-06,12,13,34.089,SDG,DEN,False,4,1,15,15.00,0,25.0%,3.75,0,0,0.0,0,0,0,0,0,1,1,0,0,0,0,58,88%,0,0%,0,0%,False,False,3,17,Malcom Floyd
2015,2015-12-13,13,14,34.096,SDG,KAN,True,9,3,56,18.67,0,33.3%,6.22,0,0,0.0,0,0,0,,,0,0,0,0,0,0,63,94%,0,0%,0,0%,True,False,3,10,Malcom Floyd
2015,2015-12-20,14,15,34.103,SDG,MIA,True,3,1,27,27.00,0,33.3%,9.00,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,69,87%,0,0%,1,3%,False,True,30,14,Malcom Floyd
2015,2015-12-24,15,16,34.107,SDG,OAK,True,6,3,42,14.00,0,50.0%,7.00,0,0,0.0,0,0,0,,,0,0,0,0,0,0,72,92%,1,1%,0,0%,True,False,20,23,Malcom Floyd
2015,2016-01-03,16,17,34.117,SDG,DEN,True,2,0,0,,0,0.0%,0.00,0,0,0.0,0,0,0,,,0,0,0,0,0,0,15,21%,0,0%,0,0%,True,False,20,27,Malcom Floyd
,121 Games,,,,,,False,570,321,5550,17.29,34,56.3%,9.74,34,204,0.0,5,0,5,0,0,2,1,0,0,0,0,,,,,,,False,False,53,0,Malcom Floyd
