Year,Date,G#,Week,Age,Tm,Unnamed: 7_level_1,Opp,Result,GS,Rushing_Att,Rushing_Yds,Rushing_Y/A,Rushing_TD,Passing_Cmp,Passing_Att,Passing_Cmp%,Passing_Yds,Passing_TD,Passing_Int,Passing_Rate,Passing_Sk,Passing_Yds.1,Passing_Y/A,Passing_AY/A,Sk,Tackles_Solo,Tackles_Ast,Tackles_Comb,Tackles_TFL,Tackles_QBHits,Fumbles_Fmb,Fumbles_FL,Fumbles_FF,Fumbles_FR,Fumbles_Yds,Fumbles_TD,Punting_Pnt,Punting_Yds,Punting_Y/P,Punting_Blck,Off. Snaps_Num,Off. Snaps_Pct,Def. Snaps_Num,Def. Snaps_Pct,ST Snaps_Num,ST Snaps_Pct,Away_status,Player
2009,2009-11-29,11,12,22.211,IND,@,HOU,W 35-27,False,0,0,,0,0,0,,0,0,0,,,,,,0.0,0,0,0,,,0,,0,0,0,0,2,105,52.50,0,,,,,,,True,Pat McAfee
2009,2009-12-06,12,13,22.218,IND,,TEN,W 27-17,False,0,0,,0,0,0,,0,0,0,,,,,,0.0,0,0,0,,,0,,0,0,0,0,3,117,39.00,0,,,,,,,False,Pat McAfee
2009,2009-12-13,13,14,22.225,IND,,DEN,W 28-16,False,0,0,,0,0,0,,0,0,0,,,,,,0.0,0,0,0,0,0,0,,0,0,0,0,5,211,42.20,0,,,,,,,False,Pat McAfee
2009,2009-12-17,14,15,22.229,IND,@,JAX,W 35-31,False,0,0,,0,0,0,,0,0,0,,,,,,0.0,1,0,1,0,0,0,,0,0,0,0,3,129,43.00,0,,,,,,,True,Pat McAfee
2009,2009-12-27,15,16,22.239,IND,,NYJ,L 15-29,False,0,0,,0,0,0,,0,0,0,,,,,,0.0,0,0,0,,,0,,0,0,0,0,6,277,46.17,0,,,,,,,False,Pat McAfee
2009,2010-01-03,16,17,22.246,IND,@,BUF,L 7-30,False,0,0,,0,0,0,,0,0,0,,,,,,0.0,0,0,0,,,0,,0,0,0,0,6,271,45.17,0,,,,,,,True,Pat McAfee
2010,2010-09-12,1,1,23.133,IND,@,HOU,L 24-34,False,0,0,,0,0,0,,0,0,0,,,,,,0.0,0,0,0,,,0,,0,0,0,0,5,178,35.60,0,,,,,,,True,Pat McAfee
2010,2010-09-19,2,2,23.140,IND,,NYG,W 38-14,False,0,0,,0,0,0,,0,0,0,,,,,,0.0,0,0,0,,,0,,0,0,0,0,5,205,41.00,0,,,,,,,False,Pat McAfee
2010,2010-09-26,3,3,23.147,IND,@,DEN,W 27-13,False,0,0,,0,0,0,,0,0,0,,,,,,0.0,1,0,1,0,0,0,,0,0,0,0,6,287,47.83,0,,,,,,,True,Pat McAfee
2010,2010-10-03,4,4,23.154,IND,@,JAX,L 28-31,False,0,0,,0,0,0,,0,0,0,,,,,,0.0,0,0,0,,,0,,0,0,0,0,2,110,55.00,0,,,,,,,True,Pat McAfee
2010,2010-10-10,5,5,23.161,IND,,KAN,W 19-9,False,0,0,,0,0,0,,0,0,0,,,,,,0.0,0,0,0,,,0,,0,0,0,0,2,105,52.50,0,,,,,,,False,Pat McAfee
2010,2010-10-17,6,6,23.168,IND,@,WAS,W 27-24,False,0,0,,0,0,0,,0,0,0,,,,,,0.0,0,0,0,,,0,,0,0,0,0,4,187,46.75,0,,,,,,,True,Pat McAfee
2010,2010-11-01,7,8,,IND,,HOU,W 30-17,True,Suspended,Suspended,Suspended,Suspended,Suspended,Suspended,Suspended,Suspended,Suspended,Suspended,Suspended,Suspended,Suspended,Suspended,Suspended,Suspended,Suspended,Suspended,Suspended,Suspended,Suspended,Suspended,Suspended,Suspended,Suspended,Suspended,Suspended,Suspended,Suspended,Suspended,Suspended,Suspended,Suspended,Suspended,Suspended,Suspended,Suspended,False,Pat McAfee
2010,2010-11-07,8,9,23.189,IND,@,PHI,L 24-26,False,0,0,,0,0,0,,0,0,0,,,,,,0.0,0,0,0,,,0,,0,0,0,0,5,189,37.80,0,,,,,,,True,Pat McAfee
2010,2010-11-14,9,10,23.196,IND,,CIN,W 23-17,False,0,0,,0,0,0,,0,0,0,,,,,,0.0,0,1,1,0,0,0,,0,0,0,0,7,289,41.29,0,,,,,,,False,Pat McAfee
2010,2010-11-21,10,11,23.203,IND,@,NWE,L 28-31,False,0,0,,0,0,0,,0,0,0,,,,,,0.0,0,0,0,,,0,,0,0,0,0,2,81,40.50,0,,,,,,,True,Pat McAfee
2010,2010-11-28,11,12,23.210,IND,,SDG,L 14-36,False,0,0,,0,0,0,,0,0,0,,,,,,0.0,0,0,0,,,0,,0,0,0,0,4,166,41.50,0,,,,,,,False,Pat McAfee
2010,2010-12-05,12,13,23.217,IND,,DAL,L 35-38,False,0,0,,0,0,0,,0,0,0,,,,,,0.0,0,0,0,,,0,,0,0,0,0,3,125,41.67,0,,,,,,,False,Pat McAfee
2010,2010-12-09,13,14,23.221,IND,@,TEN,W 30-28,False,0,0,,0,0,0,,0,0,0,,,,,,0.0,0,0,0,,,0,,0,0,0,0,3,126,42.00,0,,,,,,,True,Pat McAfee
2010,2010-12-19,14,15,23.231,IND,,JAX,W 34-24,False,0,0,,0,0,0,,0,0,0,,,,,,0.0,0,0,0,,,0,,0,0,0,0,6,235,39.17,0,,,,,,,False,Pat McAfee
2010,2010-12-26,15,16,23.238,IND,@,OAK,W 31-26,False,0,0,,0,0,0,,0,0,0,,,,,,0.0,0,0,0,,,0,,0,0,0,0,6,257,42.83,0,,,,,,,True,Pat McAfee
2010,2011-01-02,16,17,23.245,IND,,TEN,W 23-20,False,0,0,,0,0,0,,0,0,0,,,,,,0.0,0,0,0,,,0,,0,0,0,0,5,191,38.20,0,,,,,,,False,Pat McAfee
2011,2011-09-11,1,1,24.132,IND,@,HOU,L 7-34,False,0,0,,0,0,0,,0,0,0,,0,0,,,0.0,0,0,0,,,0,,0,0,0,0,6,281,46.83,0,,,,,,,True,Pat McAfee
2011,2011-09-18,2,2,24.139,IND,,CLE,L 19-27,False,0,0,,0,0,0,,0,0,0,,0,0,,,0.0,1,0,1,0,0,0,,0,0,0,0,4,208,52.00,0,,,,,,,False,Pat McAfee
2011,2011-09-25,3,3,24.146,IND,,PIT,L 20-23,False,0,0,,0,0,0,,0,0,0,,0,0,,,0.0,1,0,1,0,0,0,,0,0,0,0,7,311,44.43,0,,,,,,,False,Pat McAfee
2011,2011-10-03,4,4,24.154,IND,@,TAM,L 17-24,False,0,0,,0,0,0,,0,0,0,,0,0,,,0.0,0,0,0,,,0,,0,0,0,0,6,266,44.33,0,,,,,,,True,Pat McAfee
2011,2011-10-09,5,5,24.160,IND,,KAN,L 24-28,False,0,0,,0,0,0,,0,0,0,,0,0,,,0.0,0,0,0,,,0,,0,0,0,0,5,277,55.40,0,,,,,,,False,Pat McAfee
2011,2011-10-16,6,6,24.167,IND,@,CIN,L 17-27,False,0,0,,0,0,0,,0,0,0,,0,0,,,0.0,1,0,1,0,0,0,,0,0,0,0,4,208,52.00,0,,,,,,,True,Pat McAfee
2011,2011-10-23,7,7,24.174,IND,@,NOR,L 7-62,False,0,0,,0,0,0,,0,0,0,,0,0,,,0.0,0,0,0,,,0,,0,0,0,0,6,279,46.50,0,,,,,,,True,Pat McAfee
2011,2011-10-30,8,8,24.181,IND,@,TEN,L 10-27,False,0,0,,0,0,0,,0,0,0,,0,0,,,0.0,1,0,1,0,0,0,,0,0,0,0,6,269,44.83,1,,,,,,,True,Pat McAfee
2011,2011-11-06,9,9,24.188,IND,,ATL,L 7-31,False,0,0,,0,0,0,,0,0,0,,0,0,,,0.0,0,0,0,,,0,,0,0,0,0,9,451,50.11,0,,,,,,,False,Pat McAfee
2011,2011-11-13,10,10,24.195,IND,,JAX,L 3-17,False,0,0,,0,0,0,,0,0,0,,0,0,,,0.0,0,0,0,,,0,,0,0,0,0,6,246,41.00,0,,,,,,,False,Pat McAfee
2011,2011-11-27,11,12,24.209,IND,,CAR,L 19-27,False,0,0,,0,0,0,,0,0,0,,0,0,,,0.0,2,0,2,0,0,0,,0,0,0,0,5,228,45.60,0,,,,,,,False,Pat McAfee
2011,2011-12-04,12,13,24.216,IND,@,NWE,L 24-31,False,0,0,,0,0,0,,0,0,0,,0,0,,,0.0,0,0,0,,,0,,0,0,0,0,3,144,48.00,0,,,,,,,True,Pat McAfee
2011,2011-12-11,13,14,24.223,IND,@,BAL,L 10-24,False,0,0,,0,0,0,,0,0,0,,0,0,,,0.0,1,0,1,0,0,0,,0,0,0,0,6,268,44.67,0,,,,,,,True,Pat McAfee
2011,2011-12-18,14,15,24.230,IND,,TEN,W 27-13,False,0,0,,0,0,0,,0,0,0,,0,0,,,0.0,0,0,0,0,0,0,,0,0,0,0,7,321,45.86,0,,,,,,,False,Pat McAfee
2011,2011-12-22,15,16,24.234,IND,,HOU,W 19-16,False,0,0,,0,0,0,,0,0,0,,0,0,,,0.0,0,0,0,,,0,,0,0,0,0,5,209,41.80,0,,,,,,,False,Pat McAfee
2011,2012-01-01,16,17,24.244,IND,@,JAX,L 13-19,False,0,0,,0,0,0,,0,0,0,,0,0,,,0.0,0,0,0,0,0,0,,0,0,0,0,3,136,45.33,0,,,,,,,True,Pat McAfee
2012,2012-09-09,1,1,25.130,IND,@,CHI,L 21-41,False,0,0,,0,0,0,,0,0,0,,0,0,,,0.0,0,1,1,,,0,0,0,0,0,0,5,257,51.40,0,0,0%,0,0%,13,39%,True,Pat McAfee
2012,2012-09-16,2,2,25.137,IND,,MIN,W 23-20,False,0,0,,0,0,0,,0,0,0,,0,0,,,0.0,1,0,1,0,0,0,0,0,0,0,0,5,268,53.60,0,0,0%,0,0%,17,57%,False,Pat McAfee
2012,2012-09-23,3,3,25.144,IND,,JAX,L 17-22,False,0,0,,0,0,0,,0,0,0,,0,0,,,0.0,0,0,0,0,0,0,0,0,0,0,0,6,280,46.67,0,0,0%,0,0%,14,45%,False,Pat McAfee
2012,2012-10-07,4,5,25.158,IND,,GNB,W 30-27,False,0,0,,0,0,0,,0,0,0,,0,0,,,0.0,0,0,0,,,0,0,0,0,0,0,5,223,44.60,0,0,0%,0,0%,17,50%,False,Pat McAfee
2012,2012-10-14,5,6,25.165,IND,@,NYJ,L 9-35,False,0,0,,0,0,0,,0,0,0,,0,0,,,0.0,0,0,0,,,0,0,0,0,0,0,3,131,43.67,0,0,0%,0,0%,10,37%,True,Pat McAfee
2012,2012-10-21,6,7,25.172,IND,,CLE,W 17-13,False,0,0,,0,0,0,,0,0,0,,0,0,,,0.0,1,0,1,0,0,0,0,0,0,0,0,5,242,48.40,0,0,0%,0,0%,13,57%,False,Pat McAfee
2012,2012-10-28,7,8,25.179,IND,@,TEN,W 19-13,False,0,0,,0,0,0,,0,0,0,,0,0,,,0.0,0,0,0,,,0,0,0,0,0,0,2,87,43.50,0,0,0%,0,0%,10,45%,True,Pat McAfee
2012,2012-11-04,8,9,25.186,IND,,MIA,W 23-20,False,0,0,,0,0,0,,0,0,0,,0,0,,,0.0,1,0,1,0,0,0,0,0,0,0,0,2,99,49.50,0,0,0%,0,0%,15,54%,False,Pat McAfee
2012,2012-11-08,9,10,25.190,IND,@,JAX,W 27-10,False,0,0,,0,0,0,,0,0,0,,0,0,,,0.0,0,0,0,,,0,0,0,0,0,0,3,135,45.00,0,0,0%,0,0%,14,56%,True,Pat McAfee
2012,2012-11-18,10,11,25.200,IND,@,NWE,L 24-59,False,0,0,,0,0,0,,0,0,0,,0,0,,,0.0,1,0,1,0,0,0,0,0,0,0,0,3,139,46.33,0,0,0%,0,0%,13,37%,True,Pat McAfee
2012,2012-11-25,11,12,25.207,IND,,BUF,W 20-13,False,0,0,,0,0,0,,0,0,0,,0,0,,,0.0,0,0,0,,,0,0,0,0,0,0,5,256,51.20,0,0,0%,0,0%,14,50%,False,Pat McAfee
2012,2012-12-02,12,13,25.214,IND,@,DET,W 35-33,False,0,0,,0,0,0,,0,0,0,,0,0,,,0.0,0,0,0,,,0,0,0,0,0,0,8,400,50.00,0,0,0%,0,0%,18,45%,True,Pat McAfee
2012,2012-12-09,13,14,25.221,IND,,TEN,W 27-23,False,0,0,,0,0,0,,0,0,0,,0,0,,,0.0,0,0,0,,,0,0,0,0,0,0,4,213,53.25,0,0,0%,0,0%,15,50%,False,Pat McAfee
2012,2012-12-16,14,15,25.228,IND,@,HOU,L 17-29,False,0,0,,0,0,0,,0,0,0,,0,0,,,0.0,0,0,0,,,0,0,0,0,0,0,5,242,48.40,1,0,0%,0,0%,13,41%,True,Pat McAfee
2012,2012-12-23,15,16,25.235,IND,@,KAN,W 20-13,False,0,0,,0,0,0,,0,0,0,,0,0,,,0.0,0,0,0,0,0,0,0,0,0,0,0,7,318,45.43,0,0,0%,0,0%,16,59%,True,Pat McAfee
2012,2012-12-30,16,17,25.242,IND,,HOU,W 28-16,False,0,0,,0,0,0,,0,0,0,,0,0,,,0.0,0,0,0,,,0,0,0,0,0,0,5,230,46.00,0,0,0%,0,0%,14,54%,False,Pat McAfee
2013,2013-09-08,1,1,26.129,IND,,OAK,W 21-17,False,0,0,,0,0,0,,0,0,0,,0,0,,,0.0,0,0,0,,,0,0,0,0,0,0,3,117,39.00,0,0,0%,0,0%,10,50%,False,Pat McAfee
2013,2013-09-15,2,2,26.136,IND,,MIA,L 20-24,False,0,0,,0,0,0,,0,0,0,,0,0,,,0.0,0,0,0,,,0,0,0,0,0,0,4,206,51.50,0,0,0%,0,0%,14,52%,False,Pat McAfee
2013,2013-09-22,3,3,26.143,IND,@,SFO,W 27-7,False,0,0,,0,0,0,,0,0,0,,0,0,,,0.0,0,0,0,0,0,0,0,0,0,0,0,4,192,48.00,0,0,0%,0,0%,16,62%,True,Pat McAfee
2013,2013-09-29,4,4,26.150,IND,@,JAX,W 37-3,False,0,0,,0,0,0,,0,0,0,,0,0,,,0.0,0,0,0,,,0,0,0,0,0,0,3,138,46.00,0,0,0%,0,0%,18,67%,True,Pat McAfee
2013,2013-10-06,5,5,26.157,IND,,SEA,W 34-28,False,0,0,,0,0,0,,0,0,0,,0,0,,,0.0,0,0,0,0,0,0,0,0,0,0,0,2,93,46.50,1,0,0%,0,0%,15,48%,False,Pat McAfee
2013,2013-10-14,6,6,26.165,IND,@,SDG,L 9-19,False,0,0,,0,0,0,,0,0,0,,0,0,,,0.0,0,0,0,0,0,0,0,0,0,0,0,5,203,40.60,0,0,0%,0,0%,11,44%,True,Pat McAfee
2013,2013-10-20,7,7,26.171,IND,,DEN,W 39-33,False,0,0,,0,0,0,,0,0,0,,0,0,,,0.0,1,0,1,0,0,0,0,0,0,0,0,9,440,48.89,0,0,0%,0,0%,27,57%,False,Pat McAfee
2013,2013-11-03,8,9,26.185,IND,@,HOU,W 27-24,False,0,0,,0,0,0,,0,0,0,,0,0,,,0.0,1,0,1,0,0,0,0,0,0,0,0,5,222,44.40,0,0,0%,0,0%,16,50%,True,Pat McAfee
2013,2013-11-10,9,10,26.192,IND,,STL,L 8-38,False,0,0,,0,0,0,,0,0,0,,0,0,,,0.0,0,0,0,,,0,0,0,0,0,0,6,298,49.67,0,0,0%,0,0%,8,31%,False,Pat McAfee
2013,2013-11-14,10,11,26.196,IND,@,TEN,W 30-27,False,0,0,,0,0,0,,0,0,0,,0,0,,,0.0,0,0,0,,,0,0,0,0,0,0,3,111,37.00,0,0,0%,0,0%,15,52%,True,Pat McAfee
2013,2013-11-24,11,12,26.206,IND,@,ARI,L 11-40,False,0,0,,0,0,0,,0,0,0,,0,0,,,0.0,0,0,0,,,0,0,0,0,0,0,5,223,44.60,0,0,0%,0,0%,9,32%,True,Pat McAfee
2013,2013-12-01,12,13,26.213,IND,,TEN,W 22-14,False,0,0,,0,0,0,,0,0,0,,0,0,,,0.0,0,0,0,,,0,0,0,0,0,0,5,227,45.40,0,0,0%,0,0%,17,61%,False,Pat McAfee
2013,2013-12-08,13,14,26.220,IND,@,CIN,L 28-42,False,0,0,,0,0,0,,0,0,0,,0,0,,,0.0,1,0,1,0,0,0,0,0,0,0,0,7,333,47.57,0,0,0%,0,0%,17,49%,True,Pat McAfee
2013,2013-12-15,14,15,26.227,IND,,HOU,W 25-3,False,0,0,,0,0,0,,0,0,0,,0,0,,,0.0,0,0,0,,,0,0,0,0,0,0,6,258,43.00,0,0,0%,0,0%,18,60%,False,Pat McAfee
2013,2013-12-22,15,16,26.234,IND,@,KAN,W 23-7,False,0,0,,0,0,0,,0,0,0,,0,0,,,0.0,1,0,1,0,0,0,0,0,0,0,0,4,201,50.25,0,0,0%,0,0%,16,64%,True,Pat McAfee
2013,2013-12-29,16,17,26.241,IND,,JAX,W 30-10,False,0,0,,0,0,0,,0,0,0,,0,0,,,0.0,0,0,0,,,0,0,0,0,0,0,5,237,47.40,0,0,0%,0,0%,17,63%,False,Pat McAfee
2014,2014-09-07,1,1,27.128,IND,@,DEN,L 24-31,False,0,0,,0,0,0,,0,0,0,,0,0,,,0.0,0,0,0,,,0,0,0,0,0,0,4,199,49.75,0,0,0%,0,0%,13,45%,True,Pat McAfee
2014,2014-09-15,2,2,27.136,IND,,PHI,L 27-30,False,0,0,,0,0,0,,0,0,0,,0,0,,,0.0,0,0,0,,,0,0,0,0,0,0,4,221,55.25,0,0,0%,0,0%,15,47%,False,Pat McAfee
2014,2014-09-21,3,3,27.142,IND,@,JAX,W 44-17,False,0,0,,0,0,0,,0,0,0,,0,0,,,0.0,0,0,0,,,0,0,0,0,0,0,2,107,53.50,0,0,0%,0,0%,19,61%,True,Pat McAfee
2014,2014-09-28,4,4,27.149,IND,,TEN,W 41-17,False,0,0,,0,0,0,,0,0,0,,0,0,,,0.0,0,0,0,0,0,0,0,0,0,0,0,4,168,42.00,0,0,0%,0,0%,19,59%,False,Pat McAfee
2014,2014-10-05,5,5,27.156,IND,,BAL,W 20-13,False,0,0,,0,0,0,,0,0,0,,0,0,,,0.0,0,0,0,,,0,0,0,0,0,0,3,143,47.67,0,0,0%,0,0%,13,54%,False,Pat McAfee
2014,2014-10-09,6,6,27.160,IND,@,HOU,W 33-28,False,0,0,,0,0,0,,0,0,0,,0,0,,,0.0,0,0,0,,,0,0,0,0,0,0,4,159,39.75,0,0,0%,0,0%,16,52%,True,Pat McAfee
2014,2014-10-19,7,7,27.170,IND,,CIN,W 27-0,False,0,0,,0,0,0,,0,0,0,,0,0,,,0.0,0,1,1,0,0,0,0,0,0,0,0,6,288,48.00,0,0,0%,0,0%,17,59%,False,Pat McAfee
2014,2014-10-26,8,8,27.177,IND,@,PIT,L 34-51,False,0,0,,0,0,0,,0,0,0,,0,0,,,0.0,0,0,0,0,0,0,0,0,0,0,0,3,153,51.00,0,0,0%,0,0%,16,47%,True,Pat McAfee
2014,2014-11-03,9,9,27.185,IND,@,NYG,W 40-24,False,0,0,,0,0,0,,0,0,0,,0,0,,,0.0,0,0,0,0,0,0,0,0,0,0,0,6,240,40.00,0,0,0%,0,0%,23,58%,True,Pat McAfee
2014,2014-11-16,10,11,27.198,IND,,NWE,L 20-42,False,0,0,,0,0,0,,0,0,0,,0,0,,,0.0,0,0,0,,,0,0,0,0,0,0,3,170,56.67,0,0,0%,0,0%,12,46%,False,Pat McAfee
2014,2014-11-23,11,12,27.205,IND,,JAX,W 23-3,False,0,0,,0,0,0,,0,0,0,,0,0,,,0.0,0,0,0,0,0,0,0,0,0,0,0,3,146,48.67,0,0,0%,0,0%,14,58%,False,Pat McAfee
2014,2014-11-30,12,13,27.212,IND,,WAS,W 49-27,False,0,0,,0,0,0,,0,0,0,,0,0,,,0.0,0,0,0,,,0,0,0,0,0,0,3,138,46.00,0,0,0%,0,0%,18,51%,False,Pat McAfee
2014,2014-12-07,13,14,27.219,IND,@,CLE,W 25-24,False,0,0,,0,0,0,,0,0,0,,0,0,,,0.0,2,0,2,0,0,0,0,0,0,0,0,7,329,47.00,0,0,0%,0,0%,16,46%,True,Pat McAfee
2014,2014-12-14,14,15,27.226,IND,,HOU,W 17-10,False,0,0,,0,0,0,,0,0,0,,0,0,,,0.0,0,0,0,,,0,0,0,0,0,0,7,325,46.43,0,0,0%,0,0%,14,52%,False,Pat McAfee
2014,2014-12-21,15,16,27.233,IND,@,DAL,L 7-42,False,0,0,,0,0,1,0.00,0,0,0,39.6,0,0,0.00,0.00,0.0,0,0,0,0,0,0,0,0,0,0,0,5,232,46.40,0,0,0%,0,0%,9,36%,True,Pat McAfee
2014,2014-12-28,16,17,27.240,IND,@,TEN,W 27-10,False,0,0,,0,0,0,,0,0,0,,0,0,,,0.0,0,0,0,,,0,0,0,0,0,0,5,203,40.60,0,0,0%,0,0%,16,55%,True,Pat McAfee
2015,2015-09-13,1,1,28.134,IND,@,BUF,L 14-27,False,0,0,,0,0,0,,0,0,0,,0,0,,,0.0,0,0,0,,,0,0,0,0,0,0,4,177,44.25,0,0,0%,0,0%,8,33%,True,Pat McAfee
2015,2015-09-21,2,2,28.142,IND,,NYJ,L 7-20,False,0,0,,0,0,0,,0,0,0,,0,0,,,0.0,0,0,0,,,0,0,0,0,0,0,3,149,49.67,0,0,0%,0,0%,7,32%,False,Pat McAfee
2015,2015-09-27,3,3,28.148,IND,@,TEN,W 35-33,False,1,18,18.00,0,0,0,,0,0,0,,0,0,,,0.0,0,0,0,,,0,0,0,0,0,0,5,249,49.80,0,0,0%,0,0%,17,50%,True,Pat McAfee
2015,2015-10-04,4,4,28.155,IND,,JAX,W 16-13,False,0,0,,0,0,0,,0,0,0,,0,0,,,0.0,0,0,0,,,0,0,0,0,0,0,6,287,47.83,0,0,0%,0,0%,15,45%,False,Pat McAfee
2015,2015-10-08,5,5,28.159,IND,@,HOU,W 27-20,False,0,0,,0,0,0,,0,0,0,,0,0,,,0.0,0,0,0,,,0,0,0,0,0,0,3,147,49.00,0,0,0%,0,0%,14,56%,True,Pat McAfee
2015,2015-10-18,6,6,28.169,IND,,NWE,L 27-34,False,0,0,,0,0,0,,0,0,0,,0,0,,,0.0,0,0,0,,,0,0,0,0,0,0,6,287,47.83,0,0,0%,0,0%,16,47%,False,Pat McAfee
2015,2015-10-25,7,7,28.176,IND,,NOR,L 21-27,False,0,0,,0,0,0,,0,0,0,,0,0,,,0.0,0,0,0,,,0,0,0,0,0,0,10,517,51.70,0,0,0%,0,0%,18,46%,False,Pat McAfee
2015,2015-11-02,8,8,28.184,IND,@,CAR,L 26-29,False,0,0,,0,0,0,,0,0,0,,0,0,,,0.0,1,0,1,0,0,0,0,0,0,0,0,6,292,48.67,0,0,0%,0,0%,18,47%,True,Pat McAfee
2015,2015-11-08,9,9,28.190,IND,,DEN,W 27-24,False,0,0,,0,0,0,,0,0,0,,0,0,,,0.0,0,0,0,,,0,0,0,0,0,0,5,226,45.20,0,0,0%,0,0%,17,57%,False,Pat McAfee
2015,2015-11-22,10,11,28.204,IND,@,ATL,W 24-21,False,0,0,,0,0,0,,0,0,0,,0,0,,,0.0,0,0,0,,,0,0,0,0,0,0,5,260,52.00,0,0,0%,0,0%,14,52%,True,Pat McAfee
2015,2015-11-29,11,12,28.211,IND,,TAM,W 25-12,False,0,0,,0,0,0,,0,0,0,,0,0,,,0.0,0,0,0,,,0,0,0,0,0,0,3,156,52.00,0,0,0%,0,0%,17,61%,False,Pat McAfee
2015,2015-12-06,12,13,28.218,IND,@,PIT,L 10-45,False,0,0,,0,0,0,,0,0,0,,0,0,,,0.0,0,0,0,0,0,0,0,0,0,0,0,5,211,42.20,0,0,0%,0,0%,10,36%,True,Pat McAfee
2015,2015-12-13,13,14,28.225,IND,@,JAX,L 16-51,False,0,0,,0,0,0,,0,0,0,,0,0,,,0.0,0,0,0,,,0,0,0,0,0,0,7,335,47.86,0,0,0%,0,0%,16,42%,True,Pat McAfee
2015,2015-12-20,14,15,28.232,IND,,HOU,L 10-16,False,0,0,,0,0,0,,0,0,0,,0,0,,,0.0,0,0,0,,,0,0,0,0,0,0,7,288,41.14,0,0,0%,0,0%,13,50%,False,Pat McAfee
2015,2015-12-27,15,16,28.239,IND,@,MIA,W 18-12,False,0,0,,0,0,0,,0,0,0,,0,0,,,0.0,0,0,0,,,0,0,0,0,0,0,5,255,51.00,0,0,0%,0,0%,13,57%,True,Pat McAfee
2015,2016-01-03,16,17,28.246,IND,,TEN,W 30-24,False,0,0,,0,0,0,,0,0,0,,0,0,,,0.0,0,0,0,,,0,0,0,0,0,0,5,216,43.20,0,0,0%,0,0%,18,55%,False,Pat McAfee
2016,2016-09-11,1,1,29.132,IND,,DET,L 35-39,False,0,0,,0,0,0,,0,0,0,,0,0,,,0.0,0,0,0,,,0,0,0,0,0,0,4,195,48.75,0,0,0%,0,0%,16,48%,False,Pat McAfee
2016,2016-09-18,2,2,29.139,IND,@,DEN,L 20-34,False,0,0,,0,0,0,,0,0,0,,0,0,,,0.0,0,0,0,,,0,0,0,0,0,0,4,226,56.50,0,0,0%,0,0%,13,43%,True,Pat McAfee
