Year,Date,G#,Week,Age,Tm,Opp,Result,GS,Scoring_XPM,Scoring_XPA,Scoring_XP%,Scoring_FGM,Scoring_FGA,Scoring_FG%,Scoring_TD,Scoring_Pts,Sk,Tackles_Solo,Tackles_Ast,Tackles_Comb,Tackles_TFL,Tackles_QBHits,Off. Snaps_Num,Off. Snaps_Pct,Def. Snaps_Num,Def. Snaps_Pct,ST Snaps_Num,ST Snaps_Pct,Away_status,Player,Win,Score,Opp Score
2016.0,2016-10-09,5.0,5.0,,CLE,NWE,L 13-33,True,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,False,Patrick Murray,False,13,33
2016.0,2016-10-16,6.0,6.0,,CLE,TEN,L 26-28,True,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,True,Patrick Murray,False,26,28
2016.0,2016-10-23,7.0,7.0,,CLE,CIN,L 17-31,True,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,True,Patrick Murray,False,17,31
2016.0,2016-10-30,8.0,8.0,,CLE,NYJ,L 28-31,True,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,False,Patrick Murray,False,28,31
2016.0,2016-11-06,9.0,9.0,,CLE,DAL,L 10-35,True,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,False,Patrick Murray,False,10,35
2016.0,2016-11-10,10.0,10.0,,CLE,BAL,L 7-28,True,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,True,Patrick Murray,False,7,28
2016.0,2016-11-20,11.0,11.0,,CLE,PIT,L 9-24,True,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,False,Patrick Murray,False,9,24
2016.0,2016-11-27,12.0,12.0,,CLE,NYG,L 13-27,True,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,False,Patrick Murray,False,13,27
2016.0,2016-12-11,13.0,14.0,,CLE,CIN,L 10-23,True,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,False,Patrick Murray,False,10,23
2016.0,2016-12-18,14.0,15.0,,CLE,BUF,L 13-33,True,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,True,Patrick Murray,False,13,33
2017.0,2017-10-15,5.0,6.0,26.115,TAM,ARI,L 33-38,False,1,1,100.0,,,,0,1,0.0,0,0,0,,,0,0%,0,0%,7,27%,True,Patrick Murray,False,33,38
2017.0,2017-10-22,6.0,7.0,26.122,TAM,BUF,L 27-30,False,3,3,100.0,2,2,100.0,0,9,0.0,0,0,0,,,0,0%,0,0%,11,38%,True,Patrick Murray,False,27,30
2017.0,2017-10-29,7.0,8.0,26.129,TAM,CAR,L 3-17,False,,,,1,1,100.0,0,3,0.0,1,0,1,0,0,0,0%,0,0%,3,13%,False,Patrick Murray,False,3,17
2017.0,2017-11-05,8.0,9.0,26.136,TAM,NOR,L 10-30,False,1,1,100.0,1,2,50.0,0,4,0.0,0,0,0,,,0,0%,0,0%,6,22%,True,Patrick Murray,False,10,30
2017.0,2017-11-12,9.0,10.0,26.143,TAM,NYJ,W 15-10,False,,,,3,3,100.0,0,9,0.0,0,0,0,,,0,0%,0,0%,8,32%,False,Patrick Murray,True,15,10
2017.0,2017-11-19,10.0,11.0,26.15,TAM,MIA,W 30-20,False,3,3,100.0,3,4,75.0,0,12,0.0,0,0,0,,,0,0%,0,0%,13,43%,True,Patrick Murray,True,30,20
2017.0,2017-11-26,11.0,12.0,26.157,TAM,ATL,L 20-34,False,2,2,100.0,2,2,100.0,0,8,0.0,0,0,0,,,0,0%,0,0%,9,35%,True,Patrick Murray,False,20,34
2017.0,2017-12-03,12.0,13.0,26.164,TAM,GNB,L 20-26,False,2,2,100.0,2,2,100.0,0,8,0.0,1,0,1,0,0,0,0%,0,0%,10,36%,True,Patrick Murray,False,20,26
2017.0,2017-12-10,13.0,14.0,26.171,TAM,DET,L 21-24,False,3,3,100.0,,,,0,3,0.0,0,0,0,,,0,0%,0,0%,7,29%,False,Patrick Murray,False,21,24
2017.0,2017-12-18,14.0,15.0,26.179,TAM,ATL,L 21-24,False,3,3,100.0,,1,0.0,0,3,0.0,0,0,0,,,0,0%,0,0%,8,31%,False,Patrick Murray,False,21,24
2017.0,2017-12-24,15.0,16.0,26.185,TAM,CAR,L 19-22,False,1,1,100.0,4,5,80.0,0,13,0.0,0,0,0,,,0,0%,0,0%,12,43%,True,Patrick Murray,False,19,22
2017.0,2017-12-31,16.0,17.0,26.192,TAM,NOR,W 31-24,False,2,3,66.7,1,1,100.0,0,5,0.0,0,0,0,,,0,0%,0,0%,10,38%,False,Patrick Murray,True,31,24
,30 Games,,,,,,5-25-0,False,55,57,96.5,40,49,81.6,0,175,0.0,3,0,3,0,0,,,,,,,False,Patrick Murray,False,25,0
