Year,Date,G#,Week,Age,Tm,Unnamed: 7_level_1,Opp,Result,GS,Rushing_Att,Rushing_Yds,Rushing_Y/A,Rushing_TD,Receiving_Tgt,Receiving_Rec,Receiving_Yds,Receiving_Y/R,Receiving_TD,Receiving_Ctch%,Receiving_Y/Tgt,Scoring_2PM,Scoring_TD,Scoring_Pts,Fumbles_Fmb,Fumbles_FL,Fumbles_FF,Fumbles_FR,Fumbles_Yds,Fumbles_TD,Off. Snaps_Num,Off. Snaps_Pct,Def. Snaps_Num,Def. Snaps_Pct,ST Snaps_Num,ST Snaps_Pct,Away_status,Player
2020,2020-11-08,9,9,,NYG,@,WAS,W 23-20,True,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,True,Saquon Barkley
2020,2020-11-15,10,10,,NYG,,PHI,W 27-17,True,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,False,Saquon Barkley
2020,2020-11-29,11,12,,NYG,@,CIN,W 19-17,True,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,True,Saquon Barkley
2020,2020-12-06,12,13,,NYG,@,SEA,W 17-12,True,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,True,Saquon Barkley
2020,2020-12-13,13,14,,NYG,,ARI,L 7-26,True,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,False,Saquon Barkley
2020,2020-12-20,14,15,,NYG,,CLE,L 6-20,True,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,False,Saquon Barkley
2020,2020-12-27,15,16,,NYG,@,BAL,L 13-27,True,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,True,Saquon Barkley
2020,2021-01-03,16,17,,NYG,,DAL,W 23-19,True,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,False,Saquon Barkley
2021,2021-09-12,1,1,24.215,NYG,,DEN,L 13-27,True,10,26,2.60,0,3,1,1,1.00,0,33.3%,0.33,,0,0,0,0,0,0,0,0,29,48%,0,0%,0,0%,False,Saquon Barkley
2021,2021-09-16,2,2,24.219,NYG,@,WAS,L 29-30,True,13,57,4.38,0,3,2,12,6.00,0,66.7%,4.00,,0,0,0,0,0,0,0,0,58,84%,0,0%,0,0%,True,Saquon Barkley
2021,2021-09-26,3,3,24.229,NYG,,ATL,L 14-17,True,16,51,3.19,1,7,6,43,7.17,0,85.7%,6.14,,1,6,0,0,0,0,0,0,60,86%,0,0%,0,0%,False,Saquon Barkley
2021,2021-10-03,4,4,24.236,NYG,@,NOR,W 27-21,True,13,52,4.00,1,6,5,74,14.80,1,83.3%,12.33,,2,12,1,0,0,0,0,0,56,89%,0,0%,0,0%,True,Saquon Barkley
2021,2021-10-10,5,5,24.243,NYG,@,DAL,L 20-44,True,2,9,4.50,0,1,0,0,,0,0.0%,0.00,,0,0,0,0,0,0,0,0,6,9%,0,0%,0,0%,True,Saquon Barkley
2021,2021-10-17,6,6,,NYG,,LAR,L 11-38,True,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,False,Saquon Barkley
2021,2021-10-24,7,7,,NYG,,CAR,W 25-3,True,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,False,Saquon Barkley
2021,2021-11-01,8,8,,NYG,@,KAN,L 17-20,True,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,True,Saquon Barkley
2021,2021-11-07,9,9,,NYG,,LVR,W 23-16,True,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,False,Saquon Barkley
2021,2021-11-22,10,11,24.286,NYG,@,TAM,L 10-30,True,6,25,4.17,0,6,6,31,5.17,0,100.0%,5.17,,0,0,0,0,0,0,0,0,36,62%,0,0%,0,0%,True,Saquon Barkley
2021,2021-11-28,11,12,24.292,NYG,,PHI,W 13-7,True,13,40,3.08,0,5,4,13,3.25,0,80.0%,2.60,,0,0,0,0,0,0,0,0,52,87%,0,0%,0,0%,False,Saquon Barkley
2021,2021-12-05,12,13,24.299,NYG,@,MIA,L 9-20,True,11,55,5.00,0,9,6,19,3.17,0,66.7%,2.11,,0,0,0,0,0,0,0,0,49,75%,0,0%,0,0%,True,Saquon Barkley
2021,2021-12-12,13,14,24.306,NYG,@,LAC,L 21-37,True,16,64,4.00,0,3,3,31,10.33,1,100.0%,10.33,,1,6,0,0,0,0,0,0,38,55%,0,0%,0,0%,True,Saquon Barkley
2021,2021-12-19,14,15,24.313,NYG,,DAL,L 6-21,True,15,50,3.33,0,8,4,24,6.00,0,50.0%,3.00,,0,0,1,1,0,0,0,0,37,59%,0,0%,0,0%,False,Saquon Barkley
2021,2021-12-26,15,16,24.320,NYG,@,PHI,L 10-34,True,15,32,2.13,0,1,1,-4,-4.00,0,100.0%,-4.00,,0,0,0,0,0,0,0,0,26,34%,0,0%,0,0%,True,Saquon Barkley
2021,2022-01-02,16,17,24.327,NYG,@,CHI,L 3-29,True,21,102,4.86,0,1,0,0,,0,0.0%,0.00,,0,0,0,0,0,0,0,0,30,54%,0,0%,0,0%,True,Saquon Barkley
2021,2022-01-09,17,18,24.334,NYG,,WAS,L 7-22,True,11,30,2.73,0,4,3,19,6.33,0,75.0%,4.75,,0,0,0,0,0,0,0,0,36,60%,0,0%,0,0%,False,Saquon Barkley
,44 Games,,,,,,,10-34-0,False,659,2937,4.46,19,260,190,1482,7.80,8,73.1%,5.70,1,27,164,3,1,0,2,0,0,,,,,,,False,Saquon Barkley
