Year,Date,G#,Week,Age,Tm,Unnamed: 7_level_1,Opp,Result,GS,Rushing_Att,Rushing_Yds,Rushing_Y/A,Rushing_TD,Passing_Cmp,Passing_Att,Passing_Cmp%,Passing_Yds,Passing_TD,Passing_Int,Passing_Rate,Passing_Sk,Passing_Yds.1,Passing_Y/A,Passing_AY/A,Sk,Tackles_Solo,Tackles_Ast,Tackles_Comb,Tackles_TFL,Tackles_QBHits,Fumbles_Fmb,Fumbles_FL,Fumbles_FF,Fumbles_FR,Fumbles_Yds,Fumbles_TD,Punting_Pnt,Punting_Yds,Punting_Y/P,Punting_Blck,Off. Snaps_Num,Off. Snaps_Pct,Def. Snaps_Num,Def. Snaps_Pct,ST Snaps_Num,ST Snaps_Pct,Away_status,Player
2007,2007-11-11,9,10,25.350,GNB,,MIN,W 34-0,False,0,0,,0,0,0,,0,0,0,,,,,,0.0,,,,,,0,,0,0,0,0,3,152,50.67,0,,,,,,,False,Jon Ryan
2007,2007-11-18,10,11,25.357,GNB,,CAR,W 31-17,False,0,0,,0,0,0,,0,0,0,,,,,,0.0,,,,,,0,,0,0,0,0,4,142,35.50,0,,,,,,,False,Jon Ryan
2007,2007-11-22,11,12,25.361,GNB,@,DET,W 37-26,False,0,0,,0,0,0,,0,0,0,,,,,,0.0,,,,,,0,,0,0,0,0,4,174,43.50,0,,,,,,,True,Jon Ryan
2007,2007-11-29,12,13,26.003,GNB,@,DAL,L 27-37,False,0,0,,0,0,0,,0,0,0,,,,,,0.0,,,,,,0,0,0,0,0,0,3,149,49.67,0,,,,,,,True,Jon Ryan
2007,2007-12-09,13,14,26.013,GNB,,OAK,W 38-7,False,0,0,,0,0,0,,0,0,0,,,,,,0.0,,,,,,0,0,0,0,0,0,2,73,36.50,0,,,,,,,False,Jon Ryan
2007,2007-12-16,14,15,26.020,GNB,@,STL,W 33-14,False,0,0,,0,0,0,,0,0,0,,,,,,0.0,,,,,,0,,0,0,0,0,1,60,60.00,0,,,,,,,True,Jon Ryan
2007,2007-12-23,15,16,26.027,GNB,@,CHI,L 7-35,False,1,0,0.00,0,0,0,,0,0,0,,,,,,0.0,0,0,0,0,0,1,0,0,1,-10,0,3,95,31.67,2,,,,,,,True,Jon Ryan
2007,2007-12-30,16,17,26.034,GNB,,DET,W 34-13,False,0,0,,0,0,0,,0,0,0,,,,,,0.0,,,,,,0,,0,0,0,0,4,196,49.00,0,,,,,,,False,Jon Ryan
2008,2008-09-14,2,2,26.293,SEA,,SFO,L 30-33,False,0,0,,0,0,0,,0,0,0,,,,,,0.0,0,0,0,,,0,,0,0,0,0,3,117,39.00,1,,,,,,,False,Jon Ryan
2008,2008-09-21,3,3,26.300,SEA,,STL,W 37-13,False,0,0,,0,0,0,,0,0,0,,,,,,0.0,0,0,0,,,0,,0,0,0,0,3,126,42.00,0,,,,,,,False,Jon Ryan
2008,2008-10-05,4,5,26.314,SEA,@,NYG,L 6-44,False,0,0,,0,0,0,,0,0,0,,,,,,0.0,0,0,0,,,0,,0,0,0,0,8,369,46.13,0,,,,,,,True,Jon Ryan
2008,2008-10-12,5,6,26.321,SEA,,GNB,L 17-27,False,0,0,,0,0,0,,0,0,0,,,,,,0.0,0,0,0,,,0,,0,0,0,0,5,244,48.80,0,,,,,,,False,Jon Ryan
2008,2008-10-19,6,7,26.328,SEA,@,TAM,L 10-20,False,0,0,,0,0,0,,0,0,0,,,,,,0.0,0,0,0,,,0,,0,0,0,0,5,237,47.40,0,,,,,,,True,Jon Ryan
2008,2008-10-26,7,8,26.335,SEA,@,SFO,W 34-13,False,0,0,,0,0,0,,0,0,0,,,,,,0.0,0,0,0,,,0,,0,0,0,0,5,267,53.40,0,,,,,,,True,Jon Ryan
2008,2008-11-02,8,9,26.342,SEA,,PHI,L 7-26,False,0,0,,0,0,0,,0,0,0,,,,,,0.0,0,0,0,,,0,,0,0,0,0,11,508,46.18,0,,,,,,,False,Jon Ryan
2008,2008-11-09,9,10,26.349,SEA,@,MIA,L 19-21,False,0,0,,0,0,0,,0,0,0,,,,,,0.0,0,0,0,,,0,,0,0,0,0,5,198,39.60,0,,,,,,,True,Jon Ryan
2008,2008-11-16,10,11,26.356,SEA,,ARI,L 20-26,False,0,0,,0,0,0,,0,0,0,,,,,,0.0,0,0,0,,,0,,0,0,0,0,4,178,44.50,0,,,,,,,False,Jon Ryan
2008,2008-11-23,11,12,26.363,SEA,,WAS,L 17-20,False,0,0,,0,0,0,,0,0,0,,,,,,0.0,0,0,0,,,0,,0,0,0,0,4,191,47.75,0,,,,,,,False,Jon Ryan
2008,2008-11-27,12,13,27.001,SEA,@,DAL,L 9-34,False,0,0,,0,0,0,,0,0,0,,,,,,0.0,0,0,0,,,0,,0,0,0,0,7,351,50.14,0,,,,,,,True,Jon Ryan
2008,2008-12-07,13,14,27.011,SEA,,NWE,L 21-24,False,0,0,,0,0,0,,0,0,0,,,,,,0.0,0,0,0,,,0,,0,0,0,0,5,197,39.40,0,,,,,,,False,Jon Ryan
2008,2008-12-14,14,15,27.018,SEA,@,STL,W 23-20,False,0,0,,0,0,0,,0,0,0,,,,,,0.0,0,0,0,,,0,,0,0,0,0,4,209,52.25,0,,,,,,,True,Jon Ryan
2008,2008-12-21,15,16,27.025,SEA,,NYJ,W 13-3,False,0,0,,0,0,0,,0,0,0,,,,,,0.0,0,0,0,,,0,,0,0,0,0,5,184,36.80,0,,,,,,,False,Jon Ryan
2008,2008-12-28,16,17,27.032,SEA,@,ARI,L 21-34,False,0,0,,0,0,0,,0,0,0,,,,,,0.0,0,0,0,,,0,,0,0,0,0,4,181,45.25,0,,,,,,,True,Jon Ryan
2009,2009-09-13,1,1,27.291,SEA,,STL,W 28-0,False,0,0,,0,0,0,,0,0,0,,0,,,,0.0,0,0,0,,,0,,0,0,0,0,5,266,53.20,0,,,,,,,False,Jon Ryan
2009,2009-09-20,2,2,27.298,SEA,@,SFO,L 10-23,False,0,0,,0,0,0,,0,0,0,,0,,,,0.0,0,0,0,,,0,,0,0,0,0,7,365,52.14,0,,,,,,,True,Jon Ryan
2009,2009-09-27,3,3,27.305,SEA,,CHI,L 19-25,False,0,0,,0,0,0,,0,0,0,,0,,,,0.0,0,0,0,,,0,,0,0,0,0,2,108,54.00,0,,,,,,,False,Jon Ryan
2009,2009-10-04,4,4,27.312,SEA,@,IND,L 17-34,False,0,0,,0,0,0,,0,0,0,,0,,,,0.0,1,0,1,0,0,0,,0,0,0,0,5,245,49.00,0,,,,,,,True,Jon Ryan
2009,2009-10-11,5,5,27.319,SEA,,JAX,W 41-0,False,0,0,,0,0,0,,0,0,0,,0,,,,0.0,0,0,0,,,0,,0,0,0,0,3,133,44.33,0,,,,,,,False,Jon Ryan
2009,2009-10-18,6,6,27.326,SEA,,ARI,L 3-27,False,0,0,,0,1,1,100.00,42,0,0,118.7,0,0,42.00,42.00,0.0,1,0,1,0,0,0,,0,0,0,0,8,380,47.50,0,,,,,,,False,Jon Ryan
2009,2009-11-01,7,8,27.340,SEA,@,DAL,L 17-38,False,0,0,,0,0,0,,0,0,0,,0,,,,0.0,0,0,0,,,0,,0,0,0,0,6,242,40.33,0,,,,,,,True,Jon Ryan
2009,2009-11-08,8,9,27.347,SEA,,DET,W 32-20,False,0,0,,0,0,0,,0,0,0,,0,,,,0.0,0,0,0,,,0,,0,0,0,0,3,109,36.33,0,,,,,,,False,Jon Ryan
2009,2009-11-15,9,10,27.354,SEA,@,ARI,L 20-31,False,0,0,,0,0,0,,0,0,0,,0,,,,0.0,0,0,0,,,0,,0,0,0,0,7,298,42.57,0,,,,,,,True,Jon Ryan
2009,2009-11-22,10,11,27.361,SEA,@,MIN,L 9-35,False,0,0,,0,0,0,,0,0,0,,0,,,,0.0,0,0,0,,,0,,0,0,0,0,7,359,51.29,0,,,,,,,True,Jon Ryan
2009,2009-11-29,11,12,28.003,SEA,@,STL,W 27-17,False,0,0,,0,0,0,,0,0,0,,0,,,,0.0,0,0,0,,,0,,0,0,0,0,5,235,47.00,0,,,,,,,True,Jon Ryan
2009,2009-12-06,12,13,28.010,SEA,,SFO,W 20-17,False,0,0,,0,0,0,,0,0,0,,0,,,,0.0,0,0,0,,,0,,0,0,0,0,9,415,46.11,0,,,,,,,False,Jon Ryan
2009,2009-12-13,13,14,28.017,SEA,@,HOU,L 7-34,False,0,0,,0,0,0,,0,0,0,,0,,,,0.0,0,0,0,,,0,,0,0,0,0,7,343,49.00,0,,,,,,,True,Jon Ryan
2009,2009-12-20,14,15,28.024,SEA,,TAM,L 7-24,False,1,0,0.00,0,0,0,,0,0,0,,0,,,,0.0,1,0,1,0,0,0,0,0,0,0,0,4,172,43.00,0,,,,,,,False,Jon Ryan
2009,2009-12-27,15,16,28.031,SEA,@,GNB,L 10-48,False,0,0,,0,0,0,,0,0,0,,0,,,,0.0,0,0,0,,,0,,0,0,0,0,4,191,47.75,0,,,,,,,True,Jon Ryan
2009,2010-01-03,16,17,28.038,SEA,,TEN,L 13-17,False,0,0,,0,0,0,,0,0,0,,0,,,,0.0,0,0,0,,,0,,0,0,0,0,6,207,34.50,0,,,,,,,False,Jon Ryan
2010,2010-09-12,1,1,28.290,SEA,,SFO,W 31-6,False,0,0,,0,0,0,,0,0,0,,,,,,0.0,0,0,0,,,0,,0,0,0,0,5,207,41.40,0,,,,,,,False,Jon Ryan
2010,2010-09-19,2,2,28.297,SEA,@,DEN,L 14-31,False,0,0,,0,0,0,,0,0,0,,,,,,0.0,0,0,0,,,0,,0,0,0,0,2,107,53.50,0,,,,,,,True,Jon Ryan
2010,2010-09-26,3,3,28.304,SEA,,SDG,W 27-20,False,0,0,,0,0,0,,0,0,0,,,,,,0.0,0,0,0,,,0,,0,0,0,0,5,202,40.40,0,,,,,,,False,Jon Ryan
2010,2010-10-03,4,4,28.311,SEA,@,STL,L 3-20,False,1,-9,-9.00,0,0,0,,0,0,0,,,,,,0.0,0,0,0,,,0,,0,0,0,0,7,305,43.57,0,,,,,,,True,Jon Ryan
2010,2010-10-17,5,6,28.325,SEA,@,CHI,W 23-20,False,0,0,,0,0,0,,0,0,0,,,,,,0.0,0,0,0,,,0,,0,0,0,0,10,397,39.70,0,,,,,,,True,Jon Ryan
2010,2010-10-24,6,7,28.332,SEA,,ARI,W 22-10,False,0,0,,0,0,0,,0,0,0,,,,,,0.0,0,0,0,,,0,,0,0,0,0,5,237,47.40,0,,,,,,,False,Jon Ryan
2010,2010-10-31,7,8,28.339,SEA,@,OAK,L 3-33,False,0,0,,0,0,0,,0,0,0,,,,,,0.0,0,0,0,,,0,,0,0,0,0,9,406,45.11,0,,,,,,,True,Jon Ryan
2010,2010-11-07,8,9,28.346,SEA,,NYG,L 7-41,False,0,0,,0,0,0,,0,0,0,,,,,,0.0,0,0,0,,,0,,0,0,0,0,5,209,41.80,0,,,,,,,False,Jon Ryan
2010,2010-11-14,9,10,28.353,SEA,@,ARI,W 36-18,False,0,0,,0,0,0,,0,0,0,,,,,,0.0,0,0,0,,,0,,0,0,0,0,1,42,42.00,0,,,,,,,True,Jon Ryan
2010,2010-11-21,10,11,28.360,SEA,@,NOR,L 19-34,False,0,0,,0,0,0,,0,0,0,,,,,,0.0,0,0,0,,,0,,0,0,0,0,2,78,39.00,0,,,,,,,True,Jon Ryan
2010,2010-11-28,11,12,29.002,SEA,,KAN,L 24-42,False,0,0,,0,0,0,,0,0,0,,,,,,0.0,0,0,0,,,0,,0,0,0,0,4,161,40.25,0,,,,,,,False,Jon Ryan
2010,2010-12-05,12,13,29.009,SEA,,CAR,W 31-14,False,0,0,,0,0,0,,0,0,0,,,,,,0.0,0,0,0,,,0,,0,0,0,0,3,153,51.00,0,,,,,,,False,Jon Ryan
2010,2010-12-12,13,14,29.016,SEA,@,SFO,L 21-40,False,0,0,,0,0,0,,0,0,0,,,,,,0.0,0,0,0,,,0,,0,0,0,0,2,82,41.00,0,,,,,,,True,Jon Ryan
2010,2010-12-19,14,15,29.023,SEA,,ATL,L 18-34,False,0,0,,0,0,0,,0,0,0,,,,,,0.0,0,0,0,,,0,,0,0,0,0,4,165,41.25,0,,,,,,,False,Jon Ryan
2010,2010-12-26,15,16,29.030,SEA,@,TAM,L 15-38,False,0,0,,0,0,0,,0,0,0,,,,,,0.0,0,0,0,,,0,,0,0,0,0,7,260,37.14,0,,,,,,,True,Jon Ryan
2010,2011-01-02,16,17,29.037,SEA,,STL,W 16-6,False,0,0,,0,0,0,,0,0,0,,,,,,0.0,0,0,0,,,0,,0,0,0,0,7,243,34.71,0,,,,,,,False,Jon Ryan
2011,2011-09-11,1,1,29.289,SEA,@,SFO,L 17-33,False,0,0,,0,0,0,,0,0,0,,0,0,,,0.0,0,0,0,,,0,,0,0,0,0,7,342,48.86,0,,,,,,,True,Jon Ryan
2011,2011-09-18,2,2,29.296,SEA,@,PIT,L 0-24,False,0,0,,0,0,0,,0,0,0,,0,0,,,0.0,0,0,0,,,0,,0,0,0,0,8,347,43.38,0,,,,,,,True,Jon Ryan
2011,2011-09-25,3,3,29.303,SEA,,ARI,W 13-10,False,0,0,,0,0,0,,0,0,0,,0,0,,,0.0,0,0,0,,,0,,0,0,0,0,8,358,44.75,0,,,,,,,False,Jon Ryan
2011,2011-10-02,4,4,29.310,SEA,,ATL,L 28-30,False,0,0,,0,0,0,,0,0,0,,0,0,,,0.0,0,0,0,,,0,,0,0,0,0,3,149,49.67,0,,,,,,,False,Jon Ryan
2011,2011-10-09,5,5,29.317,SEA,@,NYG,W 36-25,False,0,0,,0,0,0,,0,0,0,,0,0,,,0.0,0,0,0,0,0,0,,0,0,0,0,7,312,44.57,0,,,,,,,True,Jon Ryan
2011,2011-10-23,6,7,29.331,SEA,@,CLE,L 3-6,False,0,0,,0,0,0,,0,0,0,,0,0,,,0.0,0,0,0,,,0,,0,0,0,0,7,351,50.14,0,,,,,,,True,Jon Ryan
2011,2011-10-30,7,8,29.338,SEA,,CIN,L 12-34,False,0,0,,0,0,0,,0,0,0,,0,0,,,0.0,1,0,1,0,0,0,,0,0,0,0,6,320,53.33,0,,,,,,,False,Jon Ryan
2011,2011-11-06,8,9,29.345,SEA,@,DAL,L 13-23,False,0,0,,0,0,0,,0,0,0,,0,0,,,0.0,0,0,0,0,0,0,,0,0,0,0,3,183,61.00,0,,,,,,,True,Jon Ryan
2011,2011-11-13,9,10,29.352,SEA,,BAL,W 22-17,False,0,0,,0,0,0,,0,0,0,,0,0,,,0.0,0,0,0,0,0,0,,0,0,0,0,5,218,43.60,0,,,,,,,False,Jon Ryan
2011,2011-11-20,10,11,29.359,SEA,@,STL,W 24-7,False,0,0,,0,0,0,,0,0,0,,0,0,,,0.0,0,0,0,0,0,0,,0,0,0,0,9,447,49.67,0,,,,,,,True,Jon Ryan
2011,2011-11-27,11,12,30.001,SEA,,WAS,L 17-23,False,0,0,,0,0,0,,0,0,0,,0,0,,,0.0,0,0,0,,,0,,0,0,0,0,6,267,44.50,0,,,,,,,False,Jon Ryan
2011,2011-12-01,12,13,30.005,SEA,,PHI,W 31-14,False,0,0,,0,0,0,,0,0,0,,0,0,,,0.0,0,0,0,,,0,,0,0,0,0,5,199,39.80,0,,,,,,,False,Jon Ryan
2011,2011-12-12,13,14,30.016,SEA,,STL,W 30-13,False,0,0,,0,0,0,,0,0,0,,0,0,,,0.0,0,0,0,0,0,0,,0,0,0,0,3,113,37.67,0,,,,,,,False,Jon Ryan
2011,2011-12-18,14,15,30.022,SEA,@,CHI,W 38-14,False,0,0,,0,0,0,,0,0,0,,0,0,,,0.0,0,0,0,0,0,0,,0,0,0,0,5,201,40.20,0,,,,,,,True,Jon Ryan
2011,2011-12-24,15,16,30.028,SEA,,SFO,L 17-19,False,0,0,,0,0,0,,0,0,0,,0,0,,,0.0,1,0,1,0,0,0,,0,0,0,0,5,227,45.40,0,,,,,,,False,Jon Ryan
2011,2012-01-01,16,17,30.036,SEA,@,ARI,L 20-23,False,0,0,,0,0,0,,0,0,0,,0,0,,,0.0,1,0,1,0,0,0,,0,0,0,0,8,357,44.63,0,,,,,,,True,Jon Ryan
2012,2012-09-09,1,1,30.288,SEA,@,ARI,L 16-20,False,0,0,,0,0,0,,0,0,0,,0,0,,,0.0,0,0,0,,,0,0,0,0,0,0,4,185,46.25,0,0,0%,0,0%,11,37%,True,Jon Ryan
2012,2012-09-16,2,2,30.295,SEA,,DAL,W 27-7,False,0,0,,0,0,0,,0,0,0,,0,0,,,0.0,0,0,0,,,0,0,0,0,0,0,4,215,53.75,0,0,0%,0,0%,9,38%,False,Jon Ryan
2012,2012-09-24,3,3,30.303,SEA,,GNB,W 14-12,False,0,0,,0,0,0,,0,0,0,,0,0,,,0.0,0,0,0,,,0,0,0,0,0,0,6,309,51.50,0,0,0%,0,0%,8,35%,False,Jon Ryan
2012,2012-09-30,4,4,30.309,SEA,@,STL,L 13-19,False,0,0,,0,0,0,,0,0,0,,0,0,,,0.0,0,0,0,,,0,0,0,0,0,0,4,196,49.00,0,0,0%,0,0%,7,27%,True,Jon Ryan
2012,2012-10-07,5,5,30.316,SEA,@,CAR,W 16-12,False,1,-18,-18.00,0,0,0,,0,0,0,,0,0,,,0.0,0,0,0,0,0,0,0,0,0,0,0,3,122,40.67,0,0,0%,0,0%,9,33%,True,Jon Ryan
2012,2012-10-14,6,6,30.323,SEA,,NWE,W 24-23,False,1,0,0.00,0,0,0,,0,0,0,,0,0,,,0.0,0,0,0,0,0,1,0,0,1,-14,0,4,240,60.00,0,0,0%,0,0%,9,32%,False,Jon Ryan
2012,2012-10-18,7,7,30.327,SEA,@,SFO,L 6-13,False,0,0,,0,0,0,,0,0,0,,0,0,,,0.0,0,0,0,,,0,0,0,0,0,0,4,194,48.50,0,0,0%,0,0%,8,35%,True,Jon Ryan
2012,2012-10-28,8,8,30.337,SEA,@,DET,L 24-28,False,0,0,,0,0,0,,0,0,0,,0,0,,,0.0,0,0,0,,,0,0,0,0,0,0,3,145,48.33,0,0,0%,0,0%,9,33%,True,Jon Ryan
2012,2012-11-04,9,9,30.344,SEA,,MIN,W 30-20,False,0,0,,0,0,0,,0,0,0,,0,0,,,0.0,0,0,0,,,0,0,0,0,0,0,4,195,48.75,0,0,0%,0,0%,9,33%,False,Jon Ryan
2012,2012-11-11,10,10,30.351,SEA,,NYJ,W 28-7,False,0,0,,0,0,0,,0,0,0,,0,0,,,0.0,0,0,0,,,0,0,0,0,0,0,6,255,42.50,0,0,0%,0,0%,10,40%,False,Jon Ryan
2012,2012-11-25,11,12,30.365,SEA,@,MIA,L 21-24,False,0,0,,0,0,0,,0,0,0,,0,0,,,0.0,0,0,0,,,0,0,0,0,0,0,7,280,40.00,0,0,0%,0,0%,11,39%,True,Jon Ryan
2012,2012-12-02,12,13,31.006,SEA,@,CHI,W 23-17,False,0,0,,0,0,0,,0,0,0,,0,0,,,0.0,0,0,0,,,0,0,0,0,0,0,5,198,39.60,0,0,0%,0,0%,8,33%,True,Jon Ryan
2012,2012-12-09,13,14,31.013,SEA,,ARI,W 58-0,False,0,0,,0,0,0,,0,0,0,,0,0,,,0.0,0,0,0,,,0,0,0,0,0,0,3,126,42.00,0,0,0%,0,0%,13,42%,False,Jon Ryan
2012,2012-12-16,14,15,31.020,SEA,@,BUF,W 50-17,False,0,0,,0,0,0,,0,0,0,,0,0,,,0.0,0,0,0,,,0,0,0,0,0,0,2,79,39.50,0,0,0%,0,0%,12,38%,True,Jon Ryan
2012,2012-12-23,15,16,31.027,SEA,,SFO,W 42-13,False,0,0,,0,0,0,,0,0,0,,0,0,,,0.0,0,0,0,,,0,0,0,0,0,0,1,41,41.00,0,0,0%,0,0%,7,28%,False,Jon Ryan
2012,2012-12-30,16,17,31.034,SEA,,STL,W 20-13,False,0,0,,0,0,0,,0,0,0,,0,0,,,0.0,0,0,0,,,0,0,0,0,0,0,5,183,36.60,0,0,0%,0,0%,10,36%,False,Jon Ryan
2013,2013-09-08,1,1,31.286,SEA,@,CAR,W 12-7,False,0,0,,0,0,0,,0,0,0,,0,0,,,0.0,0,0,0,,,0,0,0,0,0,0,4,198,49.50,0,0,0%,0,0%,6,32%,True,Jon Ryan
2013,2013-09-15,2,2,31.293,SEA,,SFO,W 29-3,False,0,0,,0,0,0,,0,0,0,,0,0,,,0.0,0,0,0,,,0,0,0,0,0,0,4,170,42.50,1,0,0%,0,0%,10,42%,False,Jon Ryan
2013,2013-09-22,3,3,31.300,SEA,,JAX,W 45-17,False,0,0,,0,0,0,,0,0,0,,0,0,,,0.0,0,0,0,,,0,0,0,0,0,0,4,140,35.00,0,0,0%,0,0%,11,33%,False,Jon Ryan
2013,2013-09-29,4,4,31.307,SEA,@,HOU,W 23-20,False,0,0,,0,0,0,,0,0,0,,0,0,,,0.0,0,0,0,,,0,0,0,0,0,0,6,278,46.33,0,0,0%,0,0%,11,32%,True,Jon Ryan
2013,2013-10-06,5,5,31.314,SEA,@,IND,L 28-34,False,0,0,,0,0,0,,0,0,0,,0,0,,,0.0,0,0,0,,,0,0,0,0,0,0,2,77,38.50,0,0,0%,0,0%,9,29%,True,Jon Ryan
2013,2013-10-13,6,6,31.321,SEA,,TEN,W 20-13,False,0,0,,0,0,0,,0,0,0,,0,0,,,0.0,0,0,0,,,0,0,0,0,0,0,3,146,48.67,0,0,0%,0,0%,8,33%,False,Jon Ryan
2013,2013-10-17,7,7,31.325,SEA,@,ARI,W 34-22,False,0,0,,0,0,0,,0,0,0,,0,0,,,0.0,0,0,0,,,0,0,0,0,0,0,3,124,41.33,0,0,0%,0,0%,9,30%,True,Jon Ryan
2013,2013-10-28,8,8,31.336,SEA,@,STL,W 14-9,False,0,0,,0,0,0,,0,0,0,,0,0,,,0.0,0,0,0,,,0,0,0,0,0,0,9,403,44.78,0,0,0%,0,0%,11,42%,True,Jon Ryan
