Year,Date,G#,Week,Age,Tm,Opp,Result,GS,Passing_Cmp,Passing_Att,Passing_Cmp%,Passing_Yds,Passing_TD,Passing_Int,Passing_Rate,Passing_Sk,Passing_Yds.1,Passing_Y/A,Passing_AY/A,Rushing_Att,Rushing_Yds,Rushing_Y/A,Rushing_TD,Scoring_TD,Scoring_Pts,Fumbles_Fmb,Fumbles_FL,Fumbles_FF,Fumbles_FR,Fumbles_Yds,Fumbles_TD,Off. Snaps_Num,Off. Snaps_Pct,Def. Snaps_Num,Def. Snaps_Pct,ST Snaps_Num,ST Snaps_Pct,Away_status,Player,Win,Score,Opp Score
2017.0,2017-09-10,1.0,1.0,,SFO,CAR,L 3-23,True,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,False,C.J. Beathard,False,3,23
2017.0,2017-09-17,2.0,2.0,,SFO,SEA,L 9-12,True,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,True,C.J. Beathard,False,9,12
2017.0,2017-09-21,3.0,3.0,,SFO,LAR,L 39-41,True,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,False,C.J. Beathard,False,39,41
2017.0,2017-10-01,4.0,4.0,23.319,SFO,ARI,L 15-18,False,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,0,0,0,0,0,0,1,1%,0,0%,0,0%,True,C.J. Beathard,False,15,18
2017.0,2017-10-08,5.0,5.0,,SFO,IND,L 23-26,True,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,True,C.J. Beathard,False,23,26
2017.0,2017-10-15,6.0,6.0,23.333,SFO,WAS,L 24-26,False,19,36,52.78,245,1,1,72.1,2,19,6.81,6.11,1,14,14.00,0,0,0,0,0,0,0,0,0,54,75%,0,0%,0,0%,True,C.J. Beathard,False,24,26
2017.0,2017-10-22,7.0,7.0,23.34,SFO,DAL,L 10-40,True,22,38,57.89,235,0,0,76.1,5,48,6.18,6.18,5,30,6.00,1,1,6,2,2,0,0,0,0,66,100%,0,0%,0,0%,False,C.J. Beathard,False,10,40
2017.0,2017-10-29,8.0,8.0,23.347,SFO,PHI,L 10-33,True,17,36,47.22,167,1,2,46.9,4,23,4.64,2.69,6,40,6.67,0,0,0,0,0,0,0,0,0,66,100%,0,0%,0,0%,True,C.J. Beathard,False,10,33
2017.0,2017-11-05,9.0,9.0,23.354,SFO,ARI,L 10-20,True,24,51,47.06,294,0,1,57.1,5,28,5.76,4.88,3,16,5.33,1,1,6,0,0,0,0,0,0,75,100%,0,0%,0,0%,False,C.J. Beathard,False,10,20
2017.0,2017-11-12,10.0,10.0,23.361,SFO,NYG,W 31-21,True,19,25,76.00,288,2,1,123.4,0,0,11.52,11.32,5,15,3.00,1,1,6,0,0,0,0,0,0,61,100%,0,0%,0,0%,False,C.J. Beathard,True,31,21
2017.0,2017-11-26,11.0,12.0,24.01,SFO,SEA,L 13-24,True,22,38,57.89,201,0,1,61.4,3,23,5.29,4.11,6,21,3.50,0,0,0,1,0,0,1,0,0,68,96%,0,0%,0,0%,False,C.J. Beathard,False,13,24
2017.0,2017-12-03,12.0,13.0,,SFO,CHI,W 15-14,True,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,True,C.J. Beathard,True,15,14
2017.0,2017-12-10,13.0,14.0,,SFO,HOU,W 26-16,True,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,True,C.J. Beathard,True,26,16
2017.0,2017-12-17,14.0,15.0,,SFO,TEN,W 25-23,True,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,False,C.J. Beathard,True,25,23
