Year,Date,G#,Week,Age,Tm,Opp,GS,Receiving_Tgt,Receiving_Rec,Receiving_Yds,Receiving_Y/R,Receiving_TD,Receiving_Ctch%,Receiving_Y/Tgt,Rushing_Att,Rushing_Yds,Rushing_Y/A,Rushing_TD,Kick Returns_Rt,Kick Returns_Yds,Kick Returns_Y/Rt,Kick Returns_TD,Scoring_2PM,Scoring_TD,Scoring_Pts,Sk,Tackles_Solo,Tackles_Ast,Tackles_Comb,Tackles_TFL,Tackles_QBHits,Fumbles_Fmb,Fumbles_FL,Fumbles_FF,Fumbles_FR,Fumbles_Yds,Fumbles_TD,Off. Snaps_Num,Off. Snaps_Pct,Def. Snaps_Num,Def. Snaps_Pct,ST Snaps_Num,ST Snaps_Pct,Away_status,Win,Score,Opp Score,Player
2006,2006-11-26,11,12,23.220,PHI,IND,False,,0,0,,0,0.0%,,0,0,,0,0,0,,0,,0,0,0.0,,,,,,0,,0,0,0,0,,,,,,,True,False,21,45,Jason Avant
2006,2006-12-04,12,13,,PHI,CAR,True,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,False,True,27,24,Jason Avant
2006,2006-12-10,13,14,,PHI,WAS,True,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,True,True,21,19,Jason Avant
2006,2006-12-17,14,15,,PHI,NYG,True,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,True,True,36,22,Jason Avant
2006,2006-12-25,15,16,,PHI,DAL,True,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,True,True,23,7,Jason Avant
2006,2006-12-31,16,17,23.255,PHI,ATL,False,6,4,40,10.00,1,66.7%,6.67,0,0,,0,0,0,,0,,1,6,0.0,1,0,1,0,0,0,,0,0,0,0,,,,,,,False,True,24,17,Jason Avant
2007,2007-09-09,1,1,24.142,PHI,GNB,False,4,3,54,18.00,1,75.0%,13.50,0,0,,0,0,0,,0,,1,6,0.0,,,,,,0,,0,0,0,0,,,,,,,True,False,13,16,Jason Avant
2007,2007-09-17,2,2,24.150,PHI,WAS,False,5,5,55,11.00,0,100.0%,11.00,0,0,,0,0,0,,0,,0,0,0.0,1,0,1,0,0,0,,0,0,0,0,,,,,,,False,False,12,20,Jason Avant
2007,2007-09-23,3,3,24.156,PHI,DET,True,1,1,9,9.00,0,100.0%,9.00,0,0,,0,0,0,,0,,0,0,0.0,,,,,,0,,0,0,0,0,,,,,,,False,True,56,21,Jason Avant
2007,2007-09-30,4,4,24.163,PHI,NYG,True,4,1,12,12.00,0,25.0%,3.00,0,0,,0,0,0,,0,,0,0,0.0,,,,,,0,,0,0,0,0,,,,,,,True,False,3,16,Jason Avant
2007,2007-10-14,5,6,24.177,PHI,NYJ,False,2,0,0,,0,0.0%,0.00,0,0,,0,0,0,,0,,0,0,0.0,,,,,,0,,0,0,0,0,,,,,,,True,True,16,9,Jason Avant
2007,2007-10-21,6,7,24.184,PHI,CHI,False,3,2,15,7.50,0,66.7%,5.00,0,0,,0,0,0,,0,,0,0,0.0,1,0,1,0,0,0,,0,0,0,0,,,,,,,False,False,16,19,Jason Avant
2007,2007-10-28,7,8,24.191,PHI,MIN,True,0,0,0,,0,0.0%,,0,0,,0,0,0,,0,,0,0,0.0,2,0,2,0,0,0,,0,0,0,0,,,,,,,True,True,23,16,Jason Avant
2007,2007-11-04,8,9,,PHI,DAL,True,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,False,False,17,38,Jason Avant
2007,2007-11-11,9,10,24.205,PHI,WAS,True,2,2,27,13.50,0,100.0%,13.50,0,0,,0,0,0,,0,,0,0,0.0,0,2,2,0,0,0,,0,0,0,0,,,,,,,True,True,33,25,Jason Avant
2007,2007-11-18,10,11,24.212,PHI,MIA,False,2,1,4,4.00,1,50.0%,2.00,0,0,,0,0,0,,0,,1,6,0.0,0,0,0,0,0,0,,0,0,0,0,,,,,,,False,True,17,7,Jason Avant
2007,2007-11-25,11,12,24.219,PHI,NWE,False,2,1,21,21.00,0,50.0%,10.50,1,1,1.00,0,0,0,,0,,0,0,0.0,0,1,1,0,0,0,,0,0,0,0,,,,,,,True,False,28,31,Jason Avant
2007,2007-12-02,12,13,24.226,PHI,SEA,True,,0,0,,0,0.0%,,0,0,,0,0,0,,0,,0,0,0.0,,,,,,0,,0,0,0,0,,,,,,,False,False,24,28,Jason Avant
2007,2007-12-09,13,14,24.233,PHI,NYG,False,2,1,5,5.00,0,50.0%,2.50,0,0,,0,0,0,,0,,0,0,0.0,,,,,,0,,0,0,0,0,,,,,,,False,False,13,16,Jason Avant
2007,2007-12-16,14,15,24.240,PHI,DAL,False,0,0,0,,0,0.0%,,0,0,,0,0,0,,0,,0,0,0.0,1,0,1,0,0,0,,0,0,0,0,,,,,,,True,True,10,6,Jason Avant
2007,2007-12-23,15,16,24.247,PHI,NOR,False,4,4,35,8.75,0,100.0%,8.75,0,0,,0,0,0,,0,,0,0,0.0,,,,,,0,,0,0,0,0,,,,,,,True,True,38,23,Jason Avant
2007,2007-12-30,16,17,24.254,PHI,BUF,False,2,2,30,15.00,0,100.0%,15.00,0,0,,0,0,0,,0,,0,0,0.0,2,1,3,0,0,0,,0,0,0,0,,,,,,,False,True,17,9,Jason Avant
2008,2008-09-07,1,1,25.140,PHI,STL,False,4,3,45,15.00,0,75.0%,11.25,0,0,,0,0,0,,0,,0,0,0.0,1,0,1,0,0,0,,0,0,0,0,,,,,,,False,True,38,3,Jason Avant
2008,2008-09-15,2,2,25.148,PHI,DAL,False,4,2,28,14.00,0,50.0%,7.00,0,0,,0,0,0,,0,,0,0,0.0,0,0,0,,,0,,0,0,0,0,,,,,,,True,False,37,41,Jason Avant
2008,2008-09-21,3,3,25.154,PHI,PIT,False,4,2,24,12.00,0,50.0%,6.00,0,0,,0,0,0,,0,,0,0,0.0,0,0,0,,,0,,0,0,0,0,,,,,,,False,True,15,6,Jason Avant
2008,2008-09-28,4,4,25.161,PHI,CHI,False,5,4,29,7.25,0,80.0%,5.80,0,0,,0,0,0,,0,,0,0,0.0,0,0,0,,,0,,0,0,0,0,,,,,,,True,False,20,24,Jason Avant
2008,2008-10-05,5,5,25.168,PHI,WAS,True,3,1,3,3.00,0,33.3%,1.00,0,0,,0,0,0,,0,,0,0,0.0,0,0,0,,,0,,0,0,0,0,,,,,,,False,False,17,23,Jason Avant
2008,2008-10-12,6,6,25.175,PHI,SFO,True,2,1,17,17.00,0,50.0%,8.50,0,0,,0,0,0,,0,,0,0,0.0,0,0,0,,,0,,0,0,0,0,,,,,,,True,True,40,26,Jason Avant
2008,2008-10-26,7,8,25.189,PHI,ATL,False,1,0,0,,0,0.0%,0.00,,,,,,,,,,0,0,0.0,,,,,,0,,,0,0,0,,,,,,,False,True,27,14,Jason Avant
2008,2008-11-02,8,9,,PHI,SEA,True,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,True,True,26,7,Jason Avant
2008,2008-11-09,9,10,25.203,PHI,NYG,True,4,2,25,12.50,1,50.0%,6.25,0,0,,0,0,0,,0,,1,6,0.0,1,0,1,0,0,0,,0,0,0,0,,,,,,,False,False,31,36,Jason Avant
2008,2008-11-16,10,11,25.210,PHI,CIN,False,5,3,32,10.67,0,60.0%,6.40,0,0,,0,0,0,,0,,0,0,0.0,0,0,0,,,0,,0,0,0,0,,,,,,,True,False,13,13,Jason Avant
2008,2008-11-23,11,12,25.217,PHI,BAL,True,5,2,23,11.50,0,40.0%,4.60,0,0,,0,1,13,13.00,0,,0,0,0.0,1,0,1,0,0,0,,0,0,0,0,,,,,,,True,False,7,36,Jason Avant
2008,2008-11-27,12,13,25.221,PHI,ARI,True,6,4,25,6.25,1,66.7%,4.17,0,0,,0,0,0,,0,,1,6,0.0,0,0,0,,,0,,0,0,0,0,,,,,,,False,True,48,20,Jason Avant
2008,2008-12-07,13,14,25.231,PHI,NYG,False,1,1,9,9.00,0,100.0%,9.00,0,0,,0,0,0,,0,,0,0,0.0,0,0,0,,,0,,0,0,0,0,,,,,,,True,True,20,14,Jason Avant
2008,2008-12-15,14,15,25.239,PHI,CLE,False,6,5,101,20.20,0,83.3%,16.83,0,0,,0,0,0,,0,,0,0,0.0,0,0,0,,,0,,0,0,0,0,,,,,,,False,True,30,10,Jason Avant
2008,2008-12-21,15,16,25.245,PHI,WAS,True,6,2,16,8.00,0,33.3%,2.67,0,0,,0,0,0,,0,,0,0,0.0,0,0,0,,,0,,0,0,0,0,,,,,,,True,False,3,10,Jason Avant
2008,2008-12-28,16,17,25.252,PHI,DAL,False,1,0,0,,0,0.0%,0.00,,,,,,,,,,0,0,0.0,,,,,,0,,,0,0,0,,,,,,,False,True,44,6,Jason Avant
2009,2009-09-13,1,1,26.146,PHI,CAR,False,1,1,18,18.00,0,100.0%,18.00,0,0,,0,0,0,,0,,0,0,0.0,0,0,0,,,0,,0,0,0,0,,,,,,,True,True,38,10,Jason Avant
2009,2009-09-20,2,2,26.153,PHI,NOR,False,8,7,79,11.29,1,87.5%,9.88,0,0,,0,0,0,,0,,1,6,0.0,0,0,0,,,0,,0,0,0,0,,,,,,,False,False,22,48,Jason Avant
2009,2009-09-27,3,3,26.160,PHI,KAN,True,4,2,14,7.00,0,50.0%,3.50,0,0,,0,0,0,,0,,0,0,0.0,0,0,0,,,1,0,0,0,0,0,,,,,,,False,True,34,14,Jason Avant
2009,2009-10-11,4,5,26.174,PHI,TAM,False,2,1,12,12.00,0,50.0%,6.00,0,0,,0,0,0,,0,,0,0,0.0,0,0,0,,,0,,0,0,0,0,,,,,,,False,True,33,14,Jason Avant
2009,2009-10-18,5,6,26.181,PHI,OAK,False,2,0,0,,0,0.0%,0.00,0,0,,0,0,0,,0,,0,0,0.0,1,0,1,0,0,0,,1,0,0,0,,,,,,,True,False,9,13,Jason Avant
2009,2009-10-26,6,7,26.189,PHI,WAS,False,1,0,0,,0,0.0%,0.00,,,,,,,,,,0,0,0.0,,,,,,0,,,0,0,0,,,,,,,True,True,27,17,Jason Avant
2009,2009-11-01,7,8,26.195,PHI,NYG,True,2,2,32,16.00,0,100.0%,16.00,0,0,,0,0,0,,0,,0,0,0.0,0,0,0,,,0,,0,0,0,0,,,,,,,False,True,40,17,Jason Avant
2009,2009-11-08,8,9,26.202,PHI,DAL,True,2,2,43,21.50,0,100.0%,21.50,0,0,,0,0,0,,0,,0,0,0.0,0,0,0,,,0,,0,0,0,0,,,,,,,False,False,16,20,Jason Avant
2009,2009-11-15,9,10,26.209,PHI,SDG,False,9,8,156,19.50,0,88.9%,17.33,0,0,,0,0,0,,0,,0,0,0.0,1,0,1,0,0,0,,0,0,0,0,,,,,,,True,False,23,31,Jason Avant
2009,2009-11-22,10,11,26.216,PHI,CHI,False,5,4,26,6.50,1,80.0%,5.20,0,0,,0,0,0,,0,,1,6,0.0,0,0,0,,,0,,0,0,0,0,,,,,,,True,True,24,20,Jason Avant
2009,2009-11-29,11,12,26.223,PHI,WAS,True,6,5,94,18.80,0,83.3%,15.67,0,0,,0,0,0,,0,,0,0,0.0,0,0,0,,,0,,0,0,0,0,,,,,,,False,True,27,24,Jason Avant
2009,2009-12-06,12,13,26.230,PHI,ATL,True,5,3,36,12.00,0,60.0%,7.20,0,0,,0,0,0,,0,,0,0,0.0,0,0,0,,,0,,0,0,0,0,,,,,,,True,True,34,7,Jason Avant
2009,2009-12-13,13,14,26.237,PHI,NYG,True,2,0,0,,0,0.0%,0.00,0,0,,0,0,0,,0,1,0,2,0.0,0,0,0,,,0,,0,0,0,0,,,,,,,True,True,45,38,Jason Avant
2009,2009-12-20,14,15,26.244,PHI,SFO,True,5,3,44,14.67,0,60.0%,8.80,0,0,,0,0,0,,0,,0,0,0.0,0,0,0,,,0,,0,0,0,0,,,,,,,False,True,27,13,Jason Avant
2009,2009-12-27,15,16,26.251,PHI,DEN,True,2,2,25,12.50,1,100.0%,12.50,0,0,,0,0,0,,0,,1,6,0.0,1,0,1,0,0,0,,0,0,0,0,,,,,,,False,True,30,27,Jason Avant
2009,2010-01-03,16,17,26.258,PHI,DAL,True,2,1,8,8.00,0,50.0%,4.00,0,0,,0,0,0,,0,,0,0,0.0,0,0,0,,,0,,0,0,0,0,,,,,,,True,False,0,24,Jason Avant
2010,2010-09-12,1,1,27.145,PHI,GNB,True,7,4,41,10.25,0,57.1%,5.86,0,0,,0,0,0,,0,,0,0,0.0,0,0,0,,,0,,0,0,0,0,,,,,,,False,False,20,27,Jason Avant
2010,2010-09-19,2,2,27.152,PHI,DET,True,5,3,33,11.00,0,60.0%,6.60,0,0,,0,0,0,,0,,0,0,0.0,2,0,2,0,0,0,,0,0,0,0,,,,,,,True,True,35,32,Jason Avant
2010,2010-09-26,3,3,27.159,PHI,JAX,False,1,0,0,,0,0.0%,0.00,,,,,,,,,,0,0,0.0,,,,,,0,,,0,0,0,,,,,,,True,True,28,3,Jason Avant
2010,2010-10-03,4,4,27.166,PHI,WAS,False,6,4,31,7.75,0,66.7%,5.17,0,0,,0,0,0,,0,,0,0,0.0,0,0,0,,,0,,0,0,0,0,,,,,,,False,False,12,17,Jason Avant
2010,2010-10-10,5,5,27.173,PHI,SFO,False,2,2,13,6.50,0,100.0%,6.50,0,0,,0,0,0,,0,,0,0,0.0,0,0,0,,,0,,0,0,0,0,,,,,,,True,True,27,24,Jason Avant
2010,2010-10-17,6,6,27.180,PHI,ATL,False,5,5,62,12.40,0,100.0%,12.40,0,0,,0,0,0,,0,,0,0,0.0,0,0,0,,,0,,0,0,0,0,,,,,,,False,True,31,17,Jason Avant
2010,2010-10-24,7,7,27.187,PHI,TEN,True,8,6,60,10.00,0,75.0%,7.50,0,0,,0,0,0,,0,,0,0,0.0,0,0,0,,,0,,0,0,0,0,,,,,,,True,False,19,37,Jason Avant
2010,2010-11-07,8,9,27.201,PHI,IND,False,5,2,41,20.50,0,40.0%,8.20,0,0,,0,0,0,,0,,0,0,0.0,0,0,0,,,0,,0,0,0,0,,,,,,,False,True,26,24,Jason Avant
2010,2010-11-15,9,10,27.209,PHI,WAS,False,5,5,76,15.20,1,100.0%,15.20,0,0,,0,0,0,,0,,1,6,0.0,0,0,0,,,0,,0,0,0,0,,,,,,,True,True,59,28,Jason Avant
2010,2010-11-21,10,11,27.215,PHI,NYG,False,4,2,39,19.50,0,50.0%,9.75,0,0,,0,0,0,,0,1,0,2,0.0,0,0,0,,,0,,0,0,0,0,,,,,,,False,True,27,17,Jason Avant
2010,2010-11-28,11,12,27.222,PHI,CHI,False,9,8,83,10.38,0,88.9%,9.22,0,0,,0,0,0,,0,,0,0,0.0,0,0,0,0,0,0,,0,1,0,0,,,,,,,True,False,26,31,Jason Avant
2010,2010-12-02,12,13,27.226,PHI,HOU,False,3,1,4,4.00,0,33.3%,1.33,0,0,,0,0,0,,0,,0,0,0.0,0,0,0,,,0,,0,0,0,0,,,,,,,False,True,34,24,Jason Avant
2010,2010-12-12,13,14,27.236,PHI,DAL,False,3,3,18,6.00,0,100.0%,6.00,0,0,,0,0,0,,0,,0,0,0.0,0,0,0,0,0,0,,0,0,0,0,,,,,,,True,True,30,27,Jason Avant
2010,2010-12-19,14,15,27.243,PHI,NYG,False,5,3,35,11.67,0,60.0%,7.00,0,0,,0,0,0,,0,,0,0,0.0,0,0,0,0,0,0,,0,0,0,0,,,,,,,True,True,38,31,Jason Avant
2010,2010-12-28,15,16,27.252,PHI,MIN,False,4,2,16,8.00,0,50.0%,4.00,0,0,,0,0,0,,0,,0,0,0.0,0,0,0,,,0,,0,0,0,0,,,,,,,False,False,14,24,Jason Avant
2010,2011-01-02,16,17,27.257,PHI,DAL,False,4,1,21,21.00,0,25.0%,5.25,0,0,,0,0,0,,0,,0,0,0.0,0,0,0,,,0,,0,0,0,0,,,,,,,False,False,13,14,Jason Avant
2011,2011-09-11,1,1,28.144,PHI,STL,True,7,3,40,13.33,0,42.9%,5.71,0,0,,0,0,0,,0,,0,0,0.0,0,0,0,,,0,0,0,0,0,0,,,,,,,True,True,31,13,Jason Avant
2011,2011-09-18,2,2,28.151,PHI,ATL,True,4,1,29,29.00,0,25.0%,7.25,0,0,,0,0,0,,0,,0,0,0.0,0,1,1,0,0,0,0,0,0,0,0,,,,,,,True,False,31,35,Jason Avant
2011,2011-09-25,3,3,28.158,PHI,NYG,False,5,4,33,8.25,0,80.0%,6.60,0,0,,0,0,0,,0,,0,0,0.0,0,0,0,,,0,0,0,0,0,0,,,,,,,False,False,16,29,Jason Avant
2011,2011-10-02,4,4,28.165,PHI,SFO,False,8,6,69,11.50,0,75.0%,8.63,0,0,,0,0,0,,0,,0,0,0.0,1,0,1,0,0,0,0,0,0,0,0,,,,,,,False,False,23,24,Jason Avant
2011,2011-10-09,5,5,28.172,PHI,BUF,True,10,9,139,15.44,0,90.0%,13.90,0,0,,0,0,0,,0,,0,0,0.0,0,0,0,0,0,1,0,0,0,0,0,,,,,,,True,False,24,31,Jason Avant
2011,2011-10-16,6,6,28.179,PHI,WAS,False,4,3,28,9.33,0,75.0%,7.00,0,0,,0,0,0,,0,,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,True,True,20,13,Jason Avant
2011,2011-10-30,7,8,28.193,PHI,DAL,True,5,5,74,14.80,0,100.0%,14.80,0,0,,0,0,0,,0,,0,0,0.0,0,0,0,,,0,0,0,0,0,0,,,,,,,False,True,34,7,Jason Avant
2011,2011-11-07,8,9,28.201,PHI,CHI,False,3,2,20,10.00,0,66.7%,6.67,0,0,,0,0,0,,0,,0,0,0.0,0,0,0,,,0,0,0,0,0,0,,,,,,,False,False,24,30,Jason Avant
2011,2011-11-13,9,10,28.207,PHI,ARI,False,1,1,2,2.00,0,100.0%,2.00,0,0,,0,0,0,,0,,0,0,0.0,0,0,0,,,0,0,0,0,0,0,,,,,,,False,False,17,21,Jason Avant
2011,2011-11-20,10,11,28.214,PHI,NYG,True,2,1,13,13.00,0,50.0%,6.50,0,0,,0,0,0,,0,,0,0,0.0,0,0,0,,,0,0,0,0,0,0,,,,,,,True,True,17,10,Jason Avant
2011,2011-11-27,11,12,28.221,PHI,NWE,False,14,8,110,13.75,1,57.1%,7.86,0,0,,0,0,0,,0,,1,6,0.0,0,0,0,,,0,0,0,0,0,0,,,,,,,False,False,20,38,Jason Avant
2011,2011-12-01,12,13,28.225,PHI,SEA,True,2,1,10,10.00,0,50.0%,5.00,0,0,,0,0,0,,0,,0,0,0.0,0,0,0,,,0,0,0,0,0,0,,,,,,,True,False,14,31,Jason Avant
2011,2011-12-11,13,14,28.235,PHI,MIA,True,4,2,35,17.50,0,50.0%,8.75,0,0,,0,0,0,,0,,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,True,True,26,10,Jason Avant
2011,2011-12-18,14,15,28.242,PHI,NYJ,False,2,0,0,,0,0.0%,0.00,0,0,,0,0,0,,0,,0,0,0.0,0,0,0,,,0,0,0,0,0,0,,,,,,,False,True,45,19,Jason Avant
2011,2011-12-24,15,16,28.248,PHI,DAL,False,4,2,35,17.50,0,50.0%,8.75,0,0,,0,0,0,,0,,0,0,0.0,0,0,0,,,1,0,0,0,0,0,,,,,,,True,True,20,7,Jason Avant
2011,2012-01-01,16,17,28.256,PHI,WAS,False,6,4,42,10.50,0,66.7%,7.00,0,0,,0,0,0,,0,,0,0,0.0,0,0,0,,,0,0,0,0,0,0,,,,,,,False,True,34,10,Jason Avant
2012,2012-09-09,1,1,29.142,PHI,CLE,False,5,4,27,6.75,0,80.0%,5.40,0,0,,0,0,0,,0,,0,0,0.0,1,0,1,0,0,0,0,0,0,0,0,62,66%,0,0%,5,17%,True,True,17,16,Jason Avant
2012,2012-09-16,2,2,29.149,PHI,BAL,False,2,2,33,16.50,0,100.0%,16.50,0,0,,0,0,0,,0,,0,0,0.0,0,0,0,,,0,0,0,0,0,0,55,70%,0,0%,5,16%,False,True,24,23,Jason Avant
2012,2012-09-23,3,3,29.156,PHI,ARI,True,4,3,38,12.67,0,75.0%,9.50,0,0,,0,0,0,,0,,0,0,0.0,0,0,0,,,0,0,0,0,0,0,56,88%,0,0%,5,19%,True,False,6,27,Jason Avant
2012,2012-09-30,4,4,29.163,PHI,NYG,False,2,2,30,15.00,0,100.0%,15.00,0,0,,0,0,0,,0,,0,0,0.0,0,0,0,,,0,0,0,0,0,0,33,48%,0,0%,4,14%,False,True,19,17,Jason Avant
2012,2012-10-07,5,5,29.170,PHI,PIT,False,3,3,34,11.33,0,100.0%,11.33,0,0,,0,0,0,,0,,0,0,0.0,0,0,0,,,0,0,0,0,0,0,29,51%,0,0%,5,22%,True,False,14,16,Jason Avant
2012,2012-10-14,6,6,29.177,PHI,DET,False,4,2,21,10.50,0,50.0%,5.25,0,0,,0,0,0,,0,,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,51,62%,0,0%,7,19%,False,False,23,26,Jason Avant
2012,2012-10-28,7,8,29.191,PHI,ATL,True,7,4,45,11.25,0,57.1%,6.43,0,0,,0,0,0,,0,,0,0,0.0,0,0,0,,,1,0,0,0,0,0,46,73%,0,0%,6,24%,False,False,17,30,Jason Avant
2012,2012-11-05,8,9,29.199,PHI,NOR,False,9,6,56,9.33,0,66.7%,6.22,0,0,,0,0,0,,0,,0,0,0.0,0,0,0,,,0,0,0,0,0,0,44,56%,0,0%,7,29%,True,False,13,28,Jason Avant
2012,2012-11-11,9,10,29.205,PHI,DAL,True,2,1,-1,-1.00,0,50.0%,-0.50,0,0,,0,0,0,,0,,0,0,0.0,0,0,0,,,0,0,0,0,0,0,12,15%,0,0%,1,3%,False,False,23,38,Jason Avant
2012,2012-11-18,10,11,,PHI,WAS,True,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,True,False,6,31,Jason Avant
