Year,Date,G#,Week,Age,Tm,Opp,Result,GS,Passing_Cmp,Passing_Att,Passing_Cmp%,Passing_Yds,Passing_TD,Passing_Int,Passing_Rate,Passing_Sk,Passing_Yds.1,Passing_Y/A,Passing_AY/A,Rushing_Att,Rushing_Yds,Rushing_Y/A,Rushing_TD,Receiving_Tgt,Receiving_Rec,Receiving_Yds,Receiving_Y/R,Receiving_TD,Receiving_Ctch%,Receiving_Y/Tgt,Scoring_TD,Scoring_Pts,Fumbles_Fmb,Fumbles_FL,Fumbles_FF,Fumbles_FR,Fumbles_Yds,Fumbles_TD,Off. Snaps_Num,Off. Snaps_Pct,Def. Snaps_Num,Def. Snaps_Pct,ST Snaps_Num,ST Snaps_Pct,Away_status,Player,Win,Score,Opp Score
2000.0,2000-10-08,5.0,6.0,24.198,IND,NWE,L 16-24,True,31,54,57.41,334,1,3,58.7,2,10,6.19,4.06,1,7,7.00,0,0,0,0,,0,0.0%,,0,0,1,0,0,0,0,0,,,,,,,True,Peyton Manning,False,16,24
2000.0,2000-10-15,6.0,7.0,24.205,IND,SEA,W 37-24,True,20,30,66.67,281,1,0,107.8,1,1,9.37,10.03,1,0,0.00,0,0,0,0,,0,0.0%,,0,0,0,,0,0,0,0,,,,,,,True,Peyton Manning,True,37,24
2000.0,2000-10-22,7.0,8.0,24.212,IND,NWE,W 30-23,True,16,20,80.00,268,3,0,158.3,0,0,13.40,16.40,0,0,,0,0,0,0,,0,0.0%,,0,0,0,,0,0,0,0,,,,,,,False,Peyton Manning,True,30,23
2000.0,2000-10-29,8.0,9.0,24.219,IND,DET,W 30-18,True,22,33,66.67,288,3,2,99.1,1,7,8.73,7.82,0,0,,0,0,0,0,,0,0.0%,,0,0,0,,0,0,0,0,,,,,,,False,Peyton Manning,True,30,18
2000.0,2000-11-05,9.0,10.0,24.226,IND,CHI,L 24-27,True,26,39,66.67,302,2,1,96.3,2,21,7.74,7.62,3,22,7.33,0,0,0,0,,0,0.0%,,0,0,1,1,0,0,0,0,,,,,,,True,Peyton Manning,False,24,27
2000.0,2000-11-12,10.0,11.0,24.233,IND,NYJ,W 23-15,True,21,35,60.00,210,1,0,86.6,0,0,6.00,6.57,4,2,0.50,0,0,0,0,,0,0.0%,,0,0,0,,0,0,0,0,,,,,,,False,Peyton Manning,True,23,15
2000.0,2000-11-19,11.0,12.0,24.24,IND,GNB,L 24-26,True,25,44,56.82,294,3,1,90.5,4,27,6.68,7.02,0,0,,0,0,0,0,,0,0.0%,,0,0,1,0,0,1,0,0,,,,,,,True,Peyton Manning,False,24,26
2000.0,2000-11-26,12.0,13.0,24.247,IND,MIA,L 14-17,True,16,34,47.06,209,2,1,74.3,0,0,6.15,6.00,5,26,5.20,0,0,0,0,,0,0.0%,,0,0,0,,0,0,0,0,,,,,,,False,Peyton Manning,False,14,17
2000.0,2000-12-03,13.0,14.0,24.254,IND,NYJ,L 17-27,True,27,51,52.94,339,2,2,70.6,3,13,6.65,5.67,1,0,0.00,0,0,0,0,,0,0.0%,,0,0,1,0,0,0,0,0,,,,,,,True,Peyton Manning,False,17,27
2000.0,2000-12-11,14.0,15.0,24.262,IND,BUF,W 44-20,True,13,24,54.17,132,0,0,70.1,2,16,5.50,5.50,2,-2,-1.00,0,0,0,0,,0,0.0%,,0,0,0,,0,0,0,0,,,,,,,False,Peyton Manning,True,44,20
2000.0,2000-12-17,15.0,16.0,24.268,IND,MIA,W 20-13,True,21,28,75.00,206,1,0,107.1,1,11,7.36,8.07,3,20,6.67,1,0,0,0,,0,0.0%,,1,6,0,,0,0,0,0,,,,,,,True,Peyton Manning,True,20,13
2000.0,2000-12-24,16.0,17.0,24.275,IND,MIN,W 31-10,True,25,36,69.44,283,4,1,118.2,0,0,7.86,8.83,1,-1,-1.00,0,0,0,0,,0,0.0%,,0,0,0,,0,0,0,0,,,,,,,False,Peyton Manning,True,31,10
2001.0,2001-09-09,1.0,1.0,25.169,IND,NYJ,W 45-24,True,22,32,68.75,231,2,2,84.2,1,9,7.22,5.66,2,19,9.50,0,0,0,0,,0,0.0%,,0,0,0,,0,1,0,0,,,,,,,True,Peyton Manning,True,45,24
2001.0,2001-09-23,2.0,2.0,25.183,IND,BUF,W 42-26,True,23,29,79.31,421,4,2,129.6,1,3,14.52,14.17,7,26,3.71,1,0,0,0,,0,0.0%,,1,6,0,,0,0,0,0,,,,,,,False,Peyton Manning,True,42,26
2001.0,2001-09-30,3.0,3.0,25.19,IND,NWE,L 13-44,True,20,34,58.82,196,1,3,48.2,2,7,5.76,2.38,2,14,7.00,1,0,0,0,,0,0.0%,,1,6,0,,0,0,0,0,,,,,,,True,Peyton Manning,False,13,44
2001.0,2001-10-14,4.0,5.0,25.204,IND,OAK,L 18-23,True,26,41,63.41,241,2,2,75.4,1,7,5.88,4.66,1,2,2.00,0,0,0,0,,0,0.0%,,0,0,0,,0,0,0,0,,,,,,,False,Peyton Manning,False,18,23
2001.0,2001-10-21,5.0,6.0,25.211,IND,NWE,L 17-38,True,22,34,64.71,335,1,0,106.9,4,30,9.85,10.44,2,1,0.50,0,0,0,0,,0,0.0%,,0,0,2,1,0,1,-1,0,,,,,,,False,Peyton Manning,False,17,38
2001.0,2001-10-25,6.0,7.0,25.215,IND,KAN,W 35-28,True,19,30,63.33,201,2,0,105.0,3,22,6.70,8.03,2,5,2.50,0,0,0,0,,0,0.0%,,0,0,1,1,0,0,0,0,,,,,,,True,Peyton Manning,True,35,28
2001.0,2001-11-04,7.0,8.0,25.225,IND,BUF,W 30-14,True,17,27,62.96,199,1,0,97.6,4,38,7.37,8.11,3,44,14.67,1,0,0,0,,0,0.0%,,1,6,0,,0,0,0,0,,,,,,,True,Peyton Manning,True,30,14
2001.0,2001-11-11,8.0,9.0,25.232,IND,MIA,L 24-27,True,20,33,60.61,253,3,2,89.6,3,29,7.67,6.76,1,5,5.00,0,0,0,0,,0,0.0%,,0,0,1,0,0,0,0,0,,,,,,,False,Peyton Manning,False,24,27
2001.0,2001-11-18,9.0,10.0,25.239,IND,NOR,L 20-34,True,18,28,64.29,262,1,1,91.7,0,0,9.36,8.46,4,7,1.75,0,0,0,0,,0,0.0%,,0,0,0,,0,0,0,0,,,,,,,True,Peyton Manning,False,20,34
2001.0,2001-11-25,10.0,11.0,25.246,IND,SFO,L 21-40,True,31,51,60.78,370,1,4,56.8,1,6,7.25,4.12,1,0,0.00,0,0,0,0,,0,0.0%,,0,0,2,0,0,1,-1,0,,,,,,,False,Peyton Manning,False,21,40
2001.0,2001-12-02,11.0,12.0,25.253,IND,BAL,L 27-39,True,27,48,56.25,310,2,1,81.1,3,47,6.46,6.35,1,9,9.00,0,0,0,0,,0,0.0%,,0,0,1,1,0,0,0,0,,,,,,,True,Peyton Manning,False,27,39
2001.0,2001-12-10,12.0,13.0,25.261,IND,MIA,L 6-41,True,19,32,59.38,173,0,3,35.0,1,3,5.41,1.19,1,5,5.00,0,0,0,0,,0,0.0%,,0,0,0,,0,0,0,0,,,,,,,True,Peyton Manning,False,6,41
2001.0,2001-12-16,13.0,14.0,25.267,IND,ATL,W 41-27,True,23,35,65.71,325,3,1,112.2,0,0,9.29,9.71,4,10,2.50,0,0,0,0,,0,0.0%,,0,0,0,,0,0,0,0,,,,,,,False,Peyton Manning,True,41,27
2001.0,2001-12-23,14.0,15.0,25.274,IND,NYJ,L 28-29,True,25,35,71.43,228,1,0,98.3,2,7,6.51,7.09,1,7,7.00,0,0,0,0,,0,0.0%,,0,0,0,,0,0,0,0,,,,,,,False,Peyton Manning,False,28,29
2001.0,2001-12-30,15.0,16.0,25.281,IND,STL,L 17-42,True,15,28,53.57,195,0,1,60.9,2,17,6.96,5.36,1,1,1.00,1,0,0,0,,0,0.0%,,1,6,0,,0,0,0,0,,,,,,,True,Peyton Manning,False,17,42
2001.0,2002-01-06,16.0,17.0,25.288,IND,DEN,W 29-10,True,16,30,53.33,191,2,1,81.4,1,7,6.37,6.20,2,2,1.00,0,0,0,0,,0,0.0%,,0,0,0,,0,0,0,0,,,,,,,False,Peyton Manning,True,29,10
2002.0,2002-09-08,1.0,1.0,26.168,IND,JAX,W 28-25,True,19,31,61.29,211,3,0,113.8,1,8,6.81,8.74,2,5,2.50,0,0,0,0,,0,0.0%,,0,0,0,,0,0,0,0,,,,,,,True,Peyton Manning,True,28,25
2002.0,2002-09-15,2.0,2.0,26.175,IND,MIA,L 13-21,True,26,45,57.78,289,1,3,56.6,0,0,6.42,3.87,1,5,5.00,0,0,0,0,,0,0.0%,,0,0,0,,0,0,0,0,,,,,,,False,Peyton Manning,False,13,21
2002.0,2002-09-22,3.0,3.0,26.182,IND,HOU,W 23-3,True,21,28,75.00,272,2,0,128.9,3,21,9.71,11.14,2,0,0.00,0,0,0,0,,0,0.0%,,0,0,0,,0,0,0,0,,,,,,,True,Peyton Manning,True,23,3
2002.0,2002-10-06,4.0,5.0,26.196,IND,CIN,W 28-21,True,21,34,61.76,224,2,1,88.4,0,0,6.59,6.44,2,10,5.00,1,0,0,0,,0,0.0%,,1,6,0,,0,0,0,0,,,,,,,False,Peyton Manning,True,28,21
2002.0,2002-10-13,5.0,6.0,26.203,IND,BAL,W 22-20,True,30,40,75.00,284,1,1,92.1,5,27,7.10,6.48,2,17,8.50,0,0,0,0,,0,0.0%,,0,0,1,0,0,0,0,0,,,,,,,False,Peyton Manning,True,22,20
2002.0,2002-10-21,6.0,7.0,26.211,IND,PIT,L 10-28,True,32,48,66.67,304,1,3,64.9,2,9,6.33,3.94,1,10,10.00,0,0,0,0,,0,0.0%,,0,0,0,,0,0,0,0,,,,,,,True,Peyton Manning,False,10,28
2002.0,2002-10-27,7.0,8.0,26.217,IND,WAS,L 21-26,True,21,32,65.63,214,2,2,79.4,3,19,6.69,5.13,1,1,1.00,1,0,0,0,,0,0.0%,,1,6,0,,0,0,0,0,,,,,,,True,Peyton Manning,False,21,26
2002.0,2002-11-03,8.0,9.0,26.224,IND,TEN,L 15-23,True,37,50,74.00,327,2,1,96.0,3,29,6.54,6.44,1,12,12.00,0,0,0,0,,0,0.0%,,0,0,1,1,0,0,0,0,,,,,,,False,Peyton Manning,False,15,23
2002.0,2002-11-10,9.0,10.0,26.231,IND,PHI,W 35-13,True,18,23,78.26,319,3,0,158.3,0,0,13.87,16.48,2,11,5.50,0,0,0,0,,0,0.0%,,0,0,0,,0,0,0,0,,,,,,,True,Peyton Manning,True,35,13
2002.0,2002-11-17,10.0,11.0,26.238,IND,DAL,W 20-3,True,29,38,76.32,252,2,1,99.9,0,0,6.63,6.50,5,4,0.80,0,0,0,0,,0,0.0%,,0,0,0,,0,0,0,0,,,,,,,False,Peyton Manning,True,20,3
2002.0,2002-11-24,11.0,12.0,26.245,IND,DEN,W 23-20,True,27,44,61.36,229,0,1,65.4,2,13,5.20,4.18,6,22,3.67,0,0,0,0,,0,0.0%,,0,0,3,1,0,1,-1,0,,,,,,,True,Peyton Manning,True,23,20
2002.0,2002-12-01,12.0,13.0,26.252,IND,HOU,W 19-3,True,15,28,53.57,190,1,0,86.9,0,0,6.79,7.50,3,-2,-0.67,0,0,0,0,,0,0.0%,,0,0,0,,0,0,0,0,,,,,,,False,Peyton Manning,True,19,3
2002.0,2002-12-08,13.0,14.0,26.259,IND,TEN,L 17-27,True,26,42,61.90,297,1,3,61.3,1,0,7.07,4.33,2,10,5.00,0,0,0,0,,0,0.0%,,0,0,1,0,0,1,0,0,,,,,,,True,Peyton Manning,False,17,27
2002.0,2002-12-15,14.0,15.0,26.266,IND,CLE,W 28-23,True,20,34,58.82,277,2,1,92.4,1,3,8.15,8.00,6,24,4.00,0,0,0,0,,0,0.0%,,0,0,0,,0,0,0,0,,,,,,,True,Peyton Manning,True,28,23
2002.0,2002-12-22,15.0,16.0,26.273,IND,NYG,L 27-44,True,30,46,65.22,365,3,2,93.1,2,16,7.93,7.28,0,0,,0,0,0,0,,0,0.0%,,0,0,0,,0,0,0,0,,,,,,,False,Peyton Manning,False,27,44
2002.0,2002-12-29,16.0,17.0,26.28,IND,JAX,W 20-13,True,20,28,71.43,146,1,0,95.2,0,0,5.21,5.93,2,19,9.50,0,0,0,0,,0,0.0%,,0,0,0,,0,0,0,0,,,,,,,False,Peyton Manning,True,20,13
2003.0,2003-09-07,1.0,1.0,27.167,IND,CLE,W 9-6,True,27,43,62.79,211,0,2,55.5,1,7,4.91,2.81,0,0,,0,0,0,0,,0,0.0%,,0,0,0,,0,0,0,0,,,,,,,True,Peyton Manning,True,9,6
2003.0,2003-09-14,2.0,2.0,27.174,IND,TEN,W 33-7,True,14,21,66.67,173,1,0,107.8,1,9,8.24,9.19,2,0,0.00,0,0,0,0,,0,0.0%,,0,0,1,0,0,2,-6,0,,,,,,,False,Peyton Manning,True,33,7
2003.0,2003-09-21,3.0,3.0,27.181,IND,JAX,W 23-13,True,21,33,63.64,216,2,1,90.0,0,0,6.55,6.39,3,-3,-1.00,0,0,0,0,,0,0.0%,,0,0,0,,0,0,0,0,,,,,,,False,Peyton Manning,True,23,13
2003.0,2003-09-28,4.0,4.0,27.188,IND,NOR,W 55-21,True,20,25,80.00,314,6,0,158.3,1,9,12.56,17.36,1,1,1.00,0,0,0,0,,0,0.0%,,0,0,0,,0,0,0,0,,,,,,,True,Peyton Manning,True,55,21
2003.0,2003-10-06,5.0,5.0,27.196,IND,TAM,W 38-35,True,34,47,72.34,386,2,1,101.9,1,5,8.21,8.11,0,0,,0,0,0,0,,0,0.0%,,0,0,0,,0,0,0,0,,,,,,,True,Peyton Manning,True,38,35
2003.0,2003-10-12,6.0,6.0,27.202,IND,CAR,L 20-23,True,23,34,67.65,293,1,1,91.9,0,0,8.62,7.88,1,6,6.00,0,0,0,0,,0,0.0%,,0,0,0,,0,0,0,0,,,,,,,False,Peyton Manning,False,20,23
2003.0,2003-10-26,7.0,8.0,27.216,IND,HOU,W 30-21,True,22,30,73.33,269,3,0,133.9,0,0,8.97,10.97,2,4,2.00,0,0,0,0,,0,0.0%,,0,0,0,,0,0,0,0,,,,,,,False,Peyton Manning,True,30,21
2003.0,2003-11-02,8.0,9.0,27.223,IND,MIA,W 23-17,True,23,37,62.16,266,1,1,81.6,4,25,7.19,6.51,3,-2,-0.67,0,0,0,0,,0,0.0%,,0,0,0,,0,0,0,0,,,,,,,True,Peyton Manning,True,23,17
2003.0,2003-11-09,9.0,10.0,27.23,IND,JAX,L 23-28,True,28,45,62.22,347,2,2,82.4,0,0,7.71,6.60,0,0,,0,0,0,0,,0,0.0%,,0,0,0,,0,0,0,0,,,,,,,True,Peyton Manning,False,23,28
2003.0,2003-11-16,10.0,11.0,27.237,IND,NYJ,W 38-31,True,27,36,75.00,401,1,0,120.3,1,8,11.14,11.69,2,-3,-1.50,0,0,0,0,,0,0.0%,,0,0,0,,0,0,0,0,,,,,,,False,Peyton Manning,True,38,31
2003.0,2003-11-23,11.0,12.0,27.244,IND,BUF,W 17-14,True,26,42,61.90,229,0,0,76.4,1,6,5.45,5.45,2,-5,-2.50,0,0,0,0,,0,0.0%,,0,0,0,,0,0,0,0,,,,,,,True,Peyton Manning,True,17,14
2003.0,2003-11-30,12.0,13.0,27.251,IND,NWE,L 34-38,True,29,48,60.42,278,4,1,95.7,2,6,5.79,6.52,2,1,0.50,0,0,0,0,,0,0.0%,,0,0,2,1,0,1,-2,0,,,,,,,False,Peyton Manning,False,34,38
2003.0,2003-12-07,13.0,14.0,27.258,IND,TEN,W 29-27,True,22,34,64.71,228,0,0,83.9,2,4,6.71,6.71,5,17,3.40,0,1,1,-2,-2.00,0,100.0%,-2.00,0,0,0,,0,0,0,0,,,,,,,True,Peyton Manning,True,29,27
2003.0,2003-12-14,14.0,15.0,27.265,IND,ATL,W 38-7,True,25,30,83.33,290,5,0,146.5,1,9,9.67,13.00,0,0,,0,0,0,0,,0,0.0%,,0,0,0,,0,0,0,0,,,,,,,False,Peyton Manning,True,38,7
2003.0,2003-12-21,15.0,16.0,27.272,IND,DEN,L 17-31,True,12,23,52.17,146,0,0,72.0,2,10,6.35,6.35,2,5,2.50,0,0,0,0,,0,0.0%,,0,0,3,0,0,1,-1,0,,,,,,,False,Peyton Manning,False,17,31
2003.0,2003-12-28,16.0,17.0,27.279,IND,HOU,W 20-17,True,26,38,68.42,220,1,1,81.0,1,9,5.79,5.13,3,5,1.67,0,0,0,0,,0,0.0%,,0,0,0,,0,0,0,0,,,,,,,True,Peyton Manning,True,20,17
2004.0,2004-09-09,1.0,1.0,28.169,IND,NWE,L 24-27,True,16,29,55.17,256,2,1,93.5,1,12,8.83,8.66,2,18,9.00,0,0,0,0,,0,0.0%,,0,0,0,,0,0,0,0,,,,,,,True,Peyton Manning,False,24,27
2004.0,2004-09-19,2.0,2.0,28.179,IND,TEN,W 31-17,True,24,33,72.73,254,2,0,115.0,1,10,7.70,8.91,2,5,2.50,0,0,0,0,,0,0.0%,,0,0,0,,0,0,0,0,,,,,,,True,Peyton Manning,True,31,17
2004.0,2004-09-26,3.0,3.0,28.186,IND,GNB,W 45-31,True,28,40,70.00,393,5,0,140.9,0,0,9.83,12.33,2,-2,-1.00,0,0,0,0,,0,0.0%,,0,0,0,,0,0,0,0,,,,,,,False,Peyton Manning,True,45,31
2004.0,2004-10-03,4.0,4.0,28.193,IND,JAX,W 24-17,True,20,29,68.97,220,2,1,99.8,0,0,7.59,7.41,3,-3,-1.00,0,0,0,0,,0,0.0%,,0,0,0,,0,0,0,0,,,,,,,True,Peyton Manning,True,24,17
