Year,Date,G#,Week,Age,Tm,Unnamed: 7_level_1,Opp,Result,GS,Receiving_Tgt,Receiving_Rec,Receiving_Yds,Receiving_Y/R,Receiving_TD,Receiving_Ctch%,Receiving_Y/Tgt,Rushing_Att,Rushing_Yds,Rushing_Y/A,Rushing_TD,Passing_Cmp,Passing_Att,Passing_Cmp%,Passing_Yds,Passing_TD,Passing_Int,Passing_Rate,Passing_Sk,Passing_Yds.1,Passing_Y/A,Passing_AY/A,Kick Returns_Rt,Kick Returns_Yds,Kick Returns_Y/Rt,Kick Returns_TD,Punt Returns_Ret,Punt Returns_Yds,Punt Returns_Y/R,Punt Returns_TD,Scoring_2PM,Scoring_TD,Scoring_Pts,Sk,Tackles_Solo,Tackles_Ast,Tackles_Comb,Tackles_TFL,Tackles_QBHits,Fumbles_Fmb,Fumbles_FL,Fumbles_FF,Fumbles_FR,Fumbles_Yds,Fumbles_TD,Off. Snaps_Num,Off. Snaps_Pct,Def. Snaps_Num,Def. Snaps_Pct,ST Snaps_Num,ST Snaps_Pct,Away_status,Player
2013,2013-10-27,7,8,,GNB,@,MIN,W 44-31,True,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,True,Randall Cobb
2013,2013-11-04,8,9,,GNB,,CHI,L 20-27,True,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,False,Randall Cobb
2013,2013-11-10,9,10,,GNB,,PHI,L 13-27,True,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,False,Randall Cobb
2013,2013-11-17,10,11,,GNB,@,NYG,L 13-27,True,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,True,Randall Cobb
2013,2013-11-24,11,12,,GNB,,MIN,T 26-26,True,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,False,Randall Cobb
2013,2013-11-28,12,13,,GNB,@,DET,L 10-40,True,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,True,Randall Cobb
2013,2013-12-08,13,14,,GNB,,ATL,W 22-21,True,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,False,Randall Cobb
2013,2013-12-15,14,15,,GNB,@,DAL,W 37-36,True,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,True,Randall Cobb
2013,2013-12-22,15,16,,GNB,,PIT,L 31-38,True,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,False,Randall Cobb
2013,2013-12-29,16,17,23.129,GNB,@,CHI,W 33-28,False,2,2,55,27.50,2,100.0%,27.50,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,,2,12,0.0,0,0,0,,,0,0,0,0,0,0,37,47%,0,0%,0,0%,True,Randall Cobb
2014,2014-09-04,1,1,24.013,GNB,@,SEA,L 16-36,True,9,6,58,9.67,1,66.7%,6.44,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,,1,6,0.0,0,0,0,,,0,0,0,0,0,0,57,92%,0,0%,3,11%,True,Randall Cobb
2014,2014-09-14,2,2,24.023,GNB,,NYJ,W 31-24,True,6,5,39,7.80,2,83.3%,6.50,2,6,3.00,0,0,0,,0,0,0,,0,0,,,0,0,,0,1,7,7.00,0,1,2,14,0.0,0,0,0,,,0,0,0,0,0,0,67,94%,0,0%,4,13%,False,Randall Cobb
2014,2014-09-21,3,3,24.030,GNB,@,DET,L 7-19,True,6,3,29,9.67,0,50.0%,4.83,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,2,23,11.50,0,,0,0,0.0,0,0,0,,,0,0,0,0,0,0,44,83%,0,0%,2,10%,True,Randall Cobb
2014,2014-09-28,4,4,24.037,GNB,@,CHI,W 38-17,True,9,7,113,16.14,2,77.8%,12.56,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,,2,12,0.0,0,0,0,,,0,0,0,0,0,0,52,100%,0,0%,0,0%,True,Randall Cobb
2014,2014-10-02,5,5,24.041,GNB,,MIN,W 42-10,True,4,3,34,11.33,1,75.0%,8.50,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,3,18,6.00,0,,1,6,0.0,0,0,0,0,0,0,0,0,0,0,0,43,80%,0,0%,5,16%,False,Randall Cobb
2014,2014-10-12,6,6,24.051,GNB,@,MIA,W 27-24,True,7,5,58,11.60,1,71.4%,8.29,1,1,1.00,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,,1,6,0.0,0,0,0,,,0,0,0,0,0,0,73,91%,0,0%,0,0%,True,Randall Cobb
2014,2014-10-19,7,7,24.058,GNB,,CAR,W 38-17,True,7,6,121,20.17,1,85.7%,17.29,1,2,2.00,0,0,0,,0,0,0,,0,0,,,0,0,,0,2,38,19.00,0,,1,6,0.0,0,0,0,,,0,0,0,0,0,0,46,79%,0,0%,2,6%,False,Randall Cobb
2014,2014-10-26,8,8,24.065,GNB,@,NOR,L 23-44,True,7,5,126,25.20,1,71.4%,18.00,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,,1,6,0.0,0,0,0,,,0,0,0,0,0,0,63,93%,0,0%,0,0%,True,Randall Cobb
2014,2014-11-09,9,10,24.079,GNB,,CHI,W 55-14,True,6,4,72,18.00,1,66.7%,12.00,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,2,16,8.00,0,,1,6,0.0,0,0,0,,,1,1,0,0,0,0,44,66%,0,0%,2,6%,False,Randall Cobb
2014,2014-11-16,10,11,24.086,GNB,,PHI,W 53-20,True,13,10,129,12.90,0,76.9%,9.92,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,,0,0,0.0,0,0,0,,,0,0,0,0,0,0,56,82%,0,0%,2,6%,False,Randall Cobb
2014,2014-11-23,11,12,24.093,GNB,@,MIN,W 24-21,True,5,4,58,14.50,0,80.0%,11.60,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,1,3,3.00,0,,0,0,0.0,0,0,0,,,0,0,0,0,0,0,57,88%,0,0%,2,8%,True,Randall Cobb
2014,2014-11-30,12,13,24.100,GNB,,NWE,W 26-21,True,11,7,85,12.14,0,63.6%,7.73,2,8,4.00,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,,0,0,0.0,0,0,0,,,0,0,0,0,0,0,67,92%,0,0%,0,0%,False,Randall Cobb
2014,2014-12-08,13,14,24.108,GNB,,ATL,W 43-37,True,5,4,58,14.50,0,80.0%,11.60,1,-1,-1.00,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,,0,0,0.0,0,0,0,,,0,0,0,0,0,0,61,90%,0,0%,0,0%,False,Randall Cobb
2014,2014-12-14,14,15,24.114,GNB,@,BUF,L 13-21,True,13,7,96,13.71,0,53.8%,7.38,2,15,7.50,0,0,0,,0,0,0,,0,0,,,0,0,,0,1,5,5.00,0,,0,0,0.0,0,0,0,,,0,0,0,0,0,0,70,99%,0,0%,1,3%,True,Randall Cobb
2014,2014-12-21,15,16,24.121,GNB,@,TAM,W 20-3,True,14,11,131,11.91,0,78.6%,9.36,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,2,2,1.00,0,,0,0,0.0,0,0,0,0,0,1,0,0,1,0,0,62,84%,0,0%,4,18%,True,Randall Cobb
2014,2014-12-28,16,17,24.128,GNB,,DET,W 30-20,True,5,4,80,20.00,2,80.0%,16.00,2,6,3.00,0,0,0,,0,0,0,,0,0,,,1,0,0.00,0,0,0,,0,,2,12,0.0,0,0,0,,,1,1,0,0,0,0,60,91%,0,0%,7,29%,False,Randall Cobb
2015,2015-09-13,1,1,25.022,GNB,@,CHI,W 31-23,True,5,5,38,7.60,1,100.0%,7.60,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,,1,6,0.0,0,0,0,,,0,0,0,0,0,0,53,90%,0,0%,0,0%,True,Randall Cobb
2015,2015-09-20,2,2,25.029,GNB,,SEA,W 27-17,True,11,8,116,14.50,0,72.7%,10.55,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,,0,0,0.0,0,0,0,,,0,0,0,0,0,0,70,99%,0,0%,0,0%,False,Randall Cobb
2015,2015-09-28,3,3,25.037,GNB,,KAN,W 38-28,True,12,7,91,13.00,3,58.3%,7.58,1,12,12.00,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,,3,18,0.0,0,0,0,,,0,0,0,0,0,0,66,87%,0,0%,0,0%,False,Randall Cobb
2015,2015-10-04,4,4,25.043,GNB,@,SFO,W 17-3,True,8,5,44,8.80,0,62.5%,5.50,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,,0,0,0.0,0,0,0,,,0,0,0,0,0,0,61,84%,0,0%,0,0%,True,Randall Cobb
2015,2015-10-11,5,5,25.050,GNB,,STL,W 24-10,True,6,3,23,7.67,0,50.0%,3.83,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,54,87%,0,0%,0,0%,False,Randall Cobb
2015,2015-10-18,6,6,25.057,GNB,,SDG,W 27-20,True,5,2,38,19.00,0,40.0%,7.60,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,,0,0,0.0,0,0,0,,,0,0,0,0,0,0,48,91%,0,0%,0,0%,False,Randall Cobb
2015,2015-11-01,7,8,25.071,GNB,@,DEN,L 10-29,True,9,6,27,4.50,0,66.7%,3.00,1,10,10.00,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,,0,0,0.0,0,0,0,,,0,0,0,0,0,0,51,96%,0,0%,0,0%,True,Randall Cobb
2015,2015-11-08,8,9,25.078,GNB,@,CAR,L 29-37,True,12,4,99,24.75,1,33.3%,8.25,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,,1,6,0.0,0,0,0,0,0,0,0,0,0,0,0,72,94%,0,0%,0,0%,True,Randall Cobb
2015,2015-11-15,9,10,25.085,GNB,,DET,L 16-18,True,10,5,53,10.60,0,50.0%,5.30,1,-3,-3.00,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,,0,0,0.0,0,0,0,,,0,0,0,0,0,0,82,94%,0,0%,0,0%,False,Randall Cobb
