Year,Date,G#,Week,Age,Tm,Opp,GS,Rushing_Att,Rushing_Yds,Rushing_Y/A,Rushing_TD,Receiving_Tgt,Receiving_Rec,Receiving_Yds,Receiving_Y/R,Receiving_TD,Receiving_Ctch%,Receiving_Y/Tgt,Kick Returns_Rt,Kick Returns_Yds,Kick Returns_Y/Rt,Kick Returns_TD,Scoring_TD,Scoring_Pts,Sk,Tackles_Solo,Tackles_Ast,Tackles_Comb,Tackles_TFL,Tackles_QBHits,Fumbles_Fmb,Fumbles_FL,Fumbles_FF,Fumbles_FR,Fumbles_Yds,Fumbles_TD,Off. Snaps_Num,Off. Snaps_Pct,Def. Snaps_Num,Def. Snaps_Pct,ST Snaps_Num,ST Snaps_Pct,Away_status,Win,Score,Opp Score,Player
2011,2011-12-04,12,13,,CAR,TAM,True,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,True,True,38,19,Mike Goodson
2011,2011-12-11,13,14,,CAR,ATL,True,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,False,False,23,31,Mike Goodson
2011,2011-12-18,14,15,,CAR,HOU,True,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,True,True,28,13,Mike Goodson
2011,2011-12-24,15,16,,CAR,TAM,True,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,False,True,48,16,Mike Goodson
2011,2012-01-01,16,17,,CAR,NOR,True,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,True,False,17,45,Mike Goodson
2012,2012-09-10,1,1,25.110,OAK,SDG,False,2,13,6.50,0,0,0,0,,0,0.0%,,0,0,,0,0,0,0.0,0,0,0,,,0,0,0,0,0,0,3,4%,0,0%,14,52%,False,False,14,22,Mike Goodson
2012,2012-09-16,2,2,25.116,OAK,MIA,False,1,-6,-6.00,0,3,3,83,27.67,1,100.0%,27.67,2,41,20.50,0,1,6,0.0,0,0,0,0,0,0,0,0,0,0,0,17,26%,0,0%,16,46%,True,False,13,35,Mike Goodson
2012,2012-09-23,3,3,25.123,OAK,PIT,False,1,1,1.00,0,0,0,0,,0,0.0%,,1,51,51.00,0,0,0,0.0,0,0,0,,,0,0,0,0,0,0,3,5%,0,0%,15,54%,False,True,34,31,Mike Goodson
2012,2012-09-30,4,4,25.130,OAK,DEN,False,3,22,7.33,0,3,3,-5,-1.67,0,100.0%,-1.67,0,0,,0,0,0,0.0,1,0,1,0,0,0,0,0,0,0,0,18,33%,0,0%,16,57%,True,False,6,37,Mike Goodson
2012,2012-10-14,5,6,25.144,OAK,ATL,False,4,59,14.75,0,1,1,37,37.00,0,100.0%,37.00,2,25,12.50,0,0,0,0.0,0,0,0,,,0,0,0,0,0,0,12,16%,0,0%,17,57%,True,False,20,23,Mike Goodson
2012,2012-10-21,6,7,25.151,OAK,JAX,False,0,0,,0,1,1,6,6.00,0,100.0%,6.00,4,99,24.75,0,0,0,0.0,0,0,0,,,0,0,0,0,0,0,7,9%,0,0%,23,58%,False,True,26,23,Mike Goodson
2012,2012-10-28,7,8,25.158,OAK,KAN,False,4,22,5.50,0,0,0,0,,0,0.0%,,2,46,23.00,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,6,10%,0,0%,19,54%,True,True,26,16,Mike Goodson
2012,2012-11-04,8,9,25.165,OAK,TAM,False,2,0,0.00,0,6,6,52,8.67,0,100.0%,8.67,1,22,22.00,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,33,41%,0,0%,10,29%,False,False,32,42,Mike Goodson
2012,2012-11-11,9,10,,OAK,BAL,True,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,True,False,20,55,Mike Goodson
2012,2012-11-18,10,11,,OAK,NOR,True,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,False,False,17,38,Mike Goodson
2012,2012-11-25,11,12,,OAK,CIN,True,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,True,False,10,34,Mike Goodson
2012,2012-12-02,12,13,,OAK,CLE,True,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,False,False,17,20,Mike Goodson
2012,2012-12-06,13,14,25.197,OAK,DEN,False,0,0,,0,0,0,0,,0,0.0%,,2,34,17.00,0,0,0,0.0,0,0,0,,,0,0,0,0,0,0,0,0%,0,0%,10,42%,False,False,13,26,Mike Goodson
2012,2012-12-16,14,15,25.207,OAK,KAN,False,13,89,6.85,0,1,1,14,14.00,0,100.0%,14.00,0,0,,0,0,0,0.0,1,0,1,0,0,0,0,0,0,0,0,29,38%,0,0%,12,52%,False,True,15,0,Mike Goodson
2012,2012-12-23,15,16,25.214,OAK,CAR,False,4,12,3.00,0,1,1,8,8.00,0,100.0%,8.00,1,26,26.00,0,0,0,0.0,0,0,0,,,0,0,0,0,0,0,11,18%,0,0%,11,50%,True,False,6,17,Mike Goodson
2012,2012-12-30,16,17,25.221,OAK,SDG,False,1,9,9.00,0,0,0,0,,0,0.0%,,1,15,15.00,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,4,6%,0,0%,4,13%,True,False,21,24,Mike Goodson
2013,2013-09-08,1,1,,NYJ,TAM,True,Suspended,Suspended,Suspended,Suspended,Suspended,Suspended,Suspended,Suspended,Suspended,Suspended,Suspended,Suspended,Suspended,Suspended,Suspended,Suspended,Suspended,Suspended,Suspended,Suspended,Suspended,Suspended,Suspended,Suspended,Suspended,Suspended,Suspended,Suspended,Suspended,Suspended,Suspended,Suspended,Suspended,Suspended,Suspended,False,True,18,17,Mike Goodson
2013,2013-09-12,2,2,,NYJ,NWE,True,Suspended,Suspended,Suspended,Suspended,Suspended,Suspended,Suspended,Suspended,Suspended,Suspended,Suspended,Suspended,Suspended,Suspended,Suspended,Suspended,Suspended,Suspended,Suspended,Suspended,Suspended,Suspended,Suspended,Suspended,Suspended,Suspended,Suspended,Suspended,Suspended,Suspended,Suspended,Suspended,Suspended,Suspended,Suspended,True,False,10,13,Mike Goodson
2013,2013-09-22,3,3,,NYJ,BUF,True,Suspended,Suspended,Suspended,Suspended,Suspended,Suspended,Suspended,Suspended,Suspended,Suspended,Suspended,Suspended,Suspended,Suspended,Suspended,Suspended,Suspended,Suspended,Suspended,Suspended,Suspended,Suspended,Suspended,Suspended,Suspended,Suspended,Suspended,Suspended,Suspended,Suspended,Suspended,Suspended,Suspended,Suspended,Suspended,False,True,27,20,Mike Goodson
2013,2013-09-29,4,4,,NYJ,TEN,True,Suspended,Suspended,Suspended,Suspended,Suspended,Suspended,Suspended,Suspended,Suspended,Suspended,Suspended,Suspended,Suspended,Suspended,Suspended,Suspended,Suspended,Suspended,Suspended,Suspended,Suspended,Suspended,Suspended,Suspended,Suspended,Suspended,Suspended,Suspended,Suspended,Suspended,Suspended,Suspended,Suspended,Suspended,Suspended,True,False,13,38,Mike Goodson
2013,2013-10-07,5,5,26.137,NYJ,ATL,False,3,32,10.67,0,2,1,9,9.00,0,50.0%,4.50,0,0,,0,0,0,0.0,0,0,0,,,0,0,0,0,0,0,11,24%,0,0%,0,0%,True,True,30,28,Mike Goodson
2013,2013-10-13,6,6,26.143,NYJ,PIT,False,4,29,7.25,0,1,1,10,10.00,0,100.0%,10.00,0,0,,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,19,33%,0,0%,1,3%,False,False,6,19,Mike Goodson
2013,2013-10-20,7,7,,NYJ,NWE,True,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,False,True,30,27,Mike Goodson
2013,2013-10-27,8,8,,NYJ,CIN,True,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,True,False,9,49,Mike Goodson
2013,2013-11-03,9,9,,NYJ,NOR,True,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,False,True,26,20,Mike Goodson
