Year,Date,G#,Week,Age,Tm,Opp,GS,Receiving_Tgt,Receiving_Rec,Receiving_Yds,Receiving_Y/R,Receiving_TD,Receiving_Ctch%,Receiving_Y/Tgt,Rushing_Att,Rushing_Yds,Rushing_Y/A,Rushing_TD,Kick Returns_Rt,Kick Returns_Yds,Kick Returns_Y/Rt,Kick Returns_TD,Punt Returns_Ret,Punt Returns_Yds,Punt Returns_Y/R,Punt Returns_TD,Scoring_TD,Scoring_Pts,Fumbles_Fmb,Fumbles_FL,Fumbles_FF,Fumbles_FR,Fumbles_Yds,Fumbles_TD,Off. Snaps_Num,Off. Snaps_Pct,Def. Snaps_Num,Def. Snaps_Pct,ST Snaps_Num,ST Snaps_Pct,Away_status,Win,Score,Opp Score,Player
2012,2012-12-16,14,15,24.007,OAK,KAN,True,8,5,46,9.20,0,62.5%,5.75,0,0,,0,0,0,,0,0,0,,0,0,0,1,0,0,0,0,0,62,81%,0,0%,6,26%,False,True,15,0,Denarius Moore
2012,2012-12-23,15,16,24.014,OAK,CAR,True,7,3,12,4.00,0,42.9%,1.71,0,0,,0,0,0,,0,2,0,0.00,0,0,0,0,0,0,0,0,0,48,77%,0,0%,2,9%,True,False,6,17,Denarius Moore
2012,2012-12-30,16,17,24.021,OAK,SDG,True,6,1,5,5.00,1,16.7%,0.83,0,0,,0,0,0,,0,4,24,6.00,0,1,6,1,0,0,1,0,0,53,83%,0,0%,6,20%,True,False,21,24,Denarius Moore
2013,2013-09-08,1,1,24.273,OAK,IND,True,7,5,43,8.60,1,71.4%,6.14,0,0,,0,0,0,,0,0,0,,0,1,6,0,0,0,0,0,0,49,78%,0,0%,0,0%,True,False,17,21,Denarius Moore
2013,2013-09-15,2,2,24.280,OAK,JAX,False,2,0,0,,0,0.0%,0.00,0,0,,0,0,0,,0,0,0,,0,0,0,0,0,0,0,0,0,44,70%,0,0%,0,0%,False,True,19,9,Denarius Moore
2013,2013-09-23,3,3,24.288,OAK,DEN,True,11,6,124,20.67,1,54.5%,11.27,0,0,,0,0,0,,0,0,0,,0,1,6,0,0,0,0,0,0,39,72%,0,0%,0,0%,True,False,21,37,Denarius Moore
2013,2013-09-29,4,4,24.294,OAK,WAS,True,6,4,66,16.50,0,66.7%,11.00,0,0,,0,0,0,,0,0,0,,0,0,0,0,0,0,0,0,0,49,74%,0,0%,0,0%,False,False,14,24,Denarius Moore
2013,2013-10-06,5,5,24.301,OAK,SDG,True,8,5,84,16.80,1,62.5%,10.50,0,0,,0,0,0,,0,0,0,,0,1,6,0,0,0,0,0,0,39,67%,0,0%,0,0%,False,True,27,17,Denarius Moore
2013,2013-10-13,6,6,24.308,OAK,KAN,True,10,5,82,16.40,1,50.0%,8.20,0,0,,0,0,0,,0,0,0,,0,1,6,0,0,0,0,0,0,56,76%,0,0%,0,0%,True,False,7,24,Denarius Moore
2013,2013-10-27,7,8,24.322,OAK,PIT,True,4,2,32,16.00,0,50.0%,8.00,0,0,,0,0,0,,0,0,0,,0,0,0,0,0,0,0,0,0,46,78%,0,0%,0,0%,False,True,21,18,Denarius Moore
2013,2013-11-03,8,9,24.329,OAK,PHI,True,11,5,82,16.40,0,45.5%,7.45,0,0,,0,0,0,,0,0,0,,0,0,0,0,0,0,0,0,0,76,80%,0,0%,0,0%,False,False,20,49,Denarius Moore
2013,2013-11-10,9,10,24.336,OAK,NYG,True,9,3,45,15.00,0,33.3%,5.00,0,0,,0,0,0,,0,0,0,,0,0,0,0,0,0,0,0,0,45,79%,0,0%,0,0%,True,False,20,24,Denarius Moore
2013,2013-11-17,10,11,24.343,OAK,HOU,True,6,2,11,5.50,1,33.3%,1.83,0,0,,0,0,0,,0,0,0,,0,1,6,0,0,0,0,0,0,42,63%,0,0%,0,0%,True,True,28,23,Denarius Moore
2013,2013-11-24,11,12,,OAK,TEN,True,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,False,False,19,23,Denarius Moore
2013,2013-11-28,12,13,,OAK,DAL,True,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,True,False,24,31,Denarius Moore
2013,2013-12-08,13,14,,OAK,NYJ,True,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,True,False,27,37,Denarius Moore
2013,2013-12-15,14,15,25.006,OAK,KAN,False,2,2,46,23.00,0,100.0%,23.00,0,0,,0,0,0,,0,0,0,,0,0,0,0,0,0,0,0,0,35,44%,0,0%,0,0%,False,False,31,56,Denarius Moore
2013,2013-12-22,15,16,25.013,OAK,SDG,True,3,3,17,5.67,0,100.0%,5.67,0,0,,0,0,0,,0,0,0,,0,0,0,0,0,0,0,0,0,29,50%,0,0%,0,0%,True,False,13,26,Denarius Moore
2013,2013-12-29,16,17,25.020,OAK,DEN,False,7,4,63,15.75,0,57.1%,9.00,0,0,,0,0,0,,0,0,0,,0,0,0,0,0,0,0,0,0,41,67%,0,0%,0,0%,False,False,14,34,Denarius Moore
2014,2014-09-07,1,1,25.272,OAK,NYJ,True,8,2,8,4.00,0,25.0%,1.00,0,0,,0,0,0,,0,0,0,,0,0,0,0,0,0,0,0,0,46,88%,0,0%,0,0%,True,False,14,19,Denarius Moore
2014,2014-09-14,2,2,25.279,OAK,HOU,False,5,3,29,9.67,0,60.0%,5.80,0,0,,0,0,0,,0,0,0,,0,0,0,0,0,0,0,0,0,45,73%,0,0%,0,0%,False,False,14,30,Denarius Moore
2014,2014-09-21,3,3,25.286,OAK,NWE,True,7,3,23,7.67,0,42.9%,3.29,0,0,,0,0,0,,0,0,0,,0,0,0,0,0,0,0,0,0,37,63%,0,0%,0,0%,True,False,9,16,Denarius Moore
2014,2014-09-28,4,4,,OAK,MIA,True,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,False,False,14,38,Denarius Moore
2014,2014-10-12,5,6,25.307,OAK,SDG,False,1,1,9,9.00,0,100.0%,9.00,0,0,,0,0,0,,0,0,0,,0,0,0,0,0,0,0,0,0,22,38%,0,0%,0,0%,False,False,28,31,Denarius Moore
2014,2014-10-19,6,7,25.314,OAK,ARI,False,1,1,13,13.00,0,100.0%,13.00,0,0,,0,0,0,,0,1,3,3.00,0,0,0,0,0,0,0,0,0,15,29%,0,0%,1,4%,False,False,13,24,Denarius Moore
2014,2014-10-26,7,8,25.321,OAK,CLE,False,1,1,5,5.00,0,100.0%,5.00,0,0,,0,0,0,,0,1,1,1.00,0,0,0,0,0,0,0,0,0,25,30%,0,0%,1,3%,True,False,13,23,Denarius Moore
2014,2014-11-02,8,9,25.328,OAK,SEA,False,2,0,0,,0,0.0%,0.00,0,0,,0,0,0,,0,1,23,23.00,0,0,0,0,0,0,0,0,0,17,28%,0,0%,3,8%,True,False,24,30,Denarius Moore
2014,2014-11-09,9,10,25.335,OAK,DEN,False,2,1,28,28.00,0,50.0%,14.00,1,1,1.00,0,0,0,,0,1,4,4.00,0,0,0,0,0,0,0,0,0,23,37%,0,0%,5,14%,False,False,17,41,Denarius Moore
2014,2014-11-16,10,11,25.342,OAK,SDG,False,0,0,0,,0,0.0%,,0,0,,0,0,0,,0,3,7,2.33,0,0,0,0,0,0,0,0,0,0,0%,0,0%,9,29%,True,False,6,13,Denarius Moore
2014,2014-11-20,11,12,25.346,OAK,KAN,False,0,0,0,,0,0.0%,,0,0,,0,0,0,,0,1,0,0.00,0,0,0,1,1,0,0,0,0,0,0%,0,0%,5,16%,False,True,24,20,Denarius Moore
2014,2014-11-30,12,13,,OAK,STL,True,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,True,False,0,52,Denarius Moore
2014,2014-12-07,13,14,,OAK,SFO,True,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,False,True,24,13,Denarius Moore
2014,2014-12-14,14,15,,OAK,KAN,True,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,True,False,13,31,Denarius Moore
2014,2014-12-21,15,16,,OAK,BUF,True,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,False,True,26,24,Denarius Moore
2014,2014-12-28,16,17,,OAK,DEN,True,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,True,False,14,47,Denarius Moore
2015,2015-10-11,5,5,26.306,BUF,TEN,False,0,0,0,,0,0.0%,,0,0,,0,0,0,,0,3,40,13.33,0,0,0,1,1,0,0,0,0,0,0%,0,0%,6,23%,True,True,14,13,Denarius Moore
2015,2015-10-18,6,6,26.313,BUF,CIN,False,0,0,0,,0,0.0%,,0,0,,0,2,39,19.50,0,0,0,,0,0,0,0,0,0,0,0,0,4,6%,0,0%,6,21%,False,False,21,34,Denarius Moore
2015,2015-10-25,7,7,26.320,BUF,JAX,False,0,0,0,,0,0.0%,,0,0,,0,0,0,,0,2,37,18.50,0,0,0,0,0,0,0,0,0,2,3%,0,0%,6,19%,True,False,31,34,Denarius Moore
2015,2015-11-08,8,9,26.334,BUF,MIA,False,0,0,0,,0,0.0%,,0,0,,0,2,17,8.50,0,0,0,,0,0,0,0,0,0,0,0,0,2,4%,0,0%,6,24%,False,True,33,17,Denarius Moore
2015,2015-11-23,10,11,26.349,BUF,NWE,False,0,0,0,,0,0.0%,,0,0,,0,1,14,14.00,0,0,0,,0,0,0,0,0,0,0,0,0,1,1%,0,0%,5,16%,True,False,13,20,Denarius Moore
,56 Games,,,,,,False,303,142,2169,15.27,17,46.9%,7.16,7,57,8.14,1,7,107,15.29,0,47,363,7.72,0,18,108,6,2,0,2,0,0,,,,,,,False,False,38,0,Denarius Moore
