Year,Date,G#,Week,Age,Tm,Opp,GS,Receiving_Tgt,Receiving_Rec,Receiving_Yds,Receiving_Y/R,Receiving_TD,Receiving_Ctch%,Receiving_Y/Tgt,Rushing_Att,Rushing_Yds,Rushing_Y/A,Rushing_TD,Scoring_TD,Scoring_Pts,Sk,Tackles_Solo,Tackles_Ast,Tackles_Comb,Tackles_TFL,Tackles_QBHits,Fumbles_Fmb,Fumbles_FL,Fumbles_FF,Fumbles_FR,Fumbles_Yds,Fumbles_TD,Off. Snaps_Num,Off. Snaps_Pct,Def. Snaps_Num,Def. Snaps_Pct,ST Snaps_Num,ST Snaps_Pct,Away_status,Win,Score,Opp Score,Player
2011,2011-09-25,3,3,24.043,STL,BAL,True,7,5,55,11.00,1,71.4%,7.86,0,0,,0,1,6,0.0,0,0,0,,,0,,0,0,0,0,,,,,,,False,False,7,37,Brandon Gibson
2011,2011-10-02,4,4,24.050,STL,WAS,True,1,1,14,14.00,0,100.0%,14.00,0,0,,0,0,0,0.0,0,0,0,,,0,,0,0,0,0,,,,,,,False,False,10,17,Brandon Gibson
2011,2011-10-16,5,6,24.064,STL,GNB,True,10,4,43,10.75,0,40.0%,4.30,1,5,5.00,0,0,0,0.0,0,0,0,,,0,,0,0,0,0,,,,,,,True,False,3,24,Brandon Gibson
2011,2011-10-23,6,7,,STL,DAL,True,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,True,False,7,34,Brandon Gibson
2011,2011-10-30,7,8,24.078,STL,NOR,True,6,2,27,13.50,0,33.3%,4.50,1,11,11.00,0,0,0,0.0,0,0,0,,,0,,0,0,0,0,,,,,,,False,True,31,21,Brandon Gibson
2011,2011-11-06,8,9,24.085,STL,ARI,False,5,5,54,10.80,0,100.0%,10.80,0,0,,0,0,0,0.0,0,0,0,,,0,,0,0,0,0,,,,,,,True,False,13,19,Brandon Gibson
2011,2011-11-13,9,10,24.092,STL,CLE,True,3,0,0,,0,0.0%,0.00,0,0,,0,0,0,0.0,0,1,1,,,0,,0,0,0,0,,,,,,,True,True,13,12,Brandon Gibson
2011,2011-11-20,10,11,24.099,STL,SEA,True,7,4,37,9.25,0,57.1%,5.29,0,0,,0,0,0,0.0,0,0,0,,,0,,0,0,0,0,,,,,,,False,False,7,24,Brandon Gibson
2011,2011-11-27,11,12,24.106,STL,ARI,True,7,2,30,15.00,0,28.6%,4.29,0,0,,0,0,0,0.0,0,0,0,,,0,,0,0,0,0,,,,,,,False,False,20,23,Brandon Gibson
2011,2011-12-04,12,13,24.113,STL,SFO,False,7,4,42,10.50,0,57.1%,6.00,0,0,,0,0,0,0.0,0,0,0,,,0,,0,0,0,0,,,,,,,True,False,0,26,Brandon Gibson
2011,2011-12-12,13,14,24.121,STL,SEA,False,1,1,6,6.00,0,100.0%,6.00,0,0,,0,0,0,0.0,0,0,0,,,0,,0,0,0,0,,,,,,,True,False,13,30,Brandon Gibson
2011,2011-12-18,14,15,24.127,STL,CIN,False,,,,,,0.0%,,,,,,0,0,0.0,,,,,,0,,,0,0,0,,,,,,,False,False,13,20,Brandon Gibson
2011,2011-12-24,15,16,24.133,STL,PIT,False,1,0,0,,0,0.0%,0.00,0,0,,0,0,0,0.0,0,0,0,,,0,,0,0,0,0,,,,,,,True,False,0,27,Brandon Gibson
2011,2012-01-01,16,17,24.141,STL,SFO,False,3,1,21,21.00,0,33.3%,7.00,0,0,,0,0,0,0.0,0,0,0,,,0,,0,0,0,0,,,,,,,False,False,27,34,Brandon Gibson
2012,2012-09-09,1,1,25.027,STL,DET,True,5,4,51,12.75,1,80.0%,10.20,0,0,,0,1,6,0.0,0,0,0,,,0,0,0,0,0,0,45,79%,0,0%,0,0%,True,False,23,27,Brandon Gibson
2012,2012-09-16,2,2,25.034,STL,WAS,True,4,2,53,26.50,1,50.0%,13.25,0,0,,0,1,6,0.0,0,0,0,,,0,0,0,0,0,0,49,72%,0,0%,0,0%,False,True,31,28,Brandon Gibson
2012,2012-09-23,3,3,25.041,STL,CHI,True,6,2,19,9.50,0,33.3%,3.17,0,0,,0,0,0,0.0,0,0,0,,,0,0,0,0,0,0,42,72%,0,0%,0,0%,True,False,6,23,Brandon Gibson
2012,2012-09-30,4,4,25.048,STL,SEA,True,4,2,28,14.00,0,50.0%,7.00,0,0,,0,0,0,0.0,0,0,0,,,0,0,0,0,0,0,36,59%,0,0%,0,0%,False,True,19,13,Brandon Gibson
2012,2012-10-04,5,5,25.052,STL,ARI,True,4,3,33,11.00,0,75.0%,8.25,0,0,,0,0,0,0.0,0,0,0,,,0,0,0,0,0,0,35,62%,0,0%,0,0%,False,True,17,3,Brandon Gibson
2012,2012-10-14,6,6,25.062,STL,MIA,True,9,7,91,13.00,0,77.8%,10.11,0,0,,0,0,0,0.0,0,0,0,,,0,0,0,0,0,0,47,64%,0,0%,0,0%,True,False,14,17,Brandon Gibson
2012,2012-10-21,7,7,25.069,STL,GNB,True,7,5,60,12.00,0,71.4%,8.57,0,0,,0,0,0,0.0,0,0,0,,,0,0,0,0,0,0,43,72%,0,0%,0,0%,False,False,20,30,Brandon Gibson
2012,2012-10-28,8,8,25.076,STL,NWE,True,3,3,46,15.33,0,100.0%,15.33,0,0,,0,0,0,0.0,0,0,0,,,0,0,0,0,0,0,31,53%,0,0%,0,0%,False,False,7,45,Brandon Gibson
2012,2012-11-11,9,10,25.090,STL,SFO,False,6,3,47,15.67,0,50.0%,7.83,0,0,,0,0,0,0.0,0,0,0,,,0,0,0,0,0,0,72,86%,0,0%,0,0%,True,False,24,24,Brandon Gibson
2012,2012-11-18,10,11,25.097,STL,NYJ,False,5,3,9,3.00,2,60.0%,1.80,0,0,,0,2,12,0.0,0,0,0,,,0,0,0,0,0,0,51,75%,0,0%,0,0%,False,False,13,27,Brandon Gibson
2012,2012-11-25,11,12,25.104,STL,ARI,True,3,0,0,,0,0.0%,0.00,0,0,,0,0,0,0.0,0,0,0,,,0,0,0,0,0,0,43,74%,0,0%,0,0%,True,True,31,17,Brandon Gibson
2012,2012-12-02,12,13,25.111,STL,SFO,True,,,,,,0.0%,,,,,,0,0,0.0,,,,,,0,,,0,0,0,66,90%,0,0%,0,0%,False,True,16,13,Brandon Gibson
2012,2012-12-09,13,14,25.118,STL,BUF,True,9,6,100,16.67,1,66.7%,11.11,0,0,,0,1,6,0.0,0,0,0,,,0,0,0,0,0,0,56,81%,0,0%,1,4%,True,True,15,12,Brandon Gibson
2012,2012-12-16,14,15,25.125,STL,MIN,True,8,6,76,12.67,0,75.0%,9.50,0,0,,0,0,0,0.0,0,0,0,,,0,0,0,0,0,0,64,79%,0,0%,0,0%,False,False,22,36,Brandon Gibson
2012,2012-12-23,15,16,25.132,STL,TAM,False,3,2,33,16.50,0,66.7%,11.00,0,0,,0,0,0,0.0,0,0,0,,,0,0,0,0,0,0,30,55%,0,0%,0,0%,True,True,28,13,Brandon Gibson
2012,2012-12-30,16,17,25.139,STL,SEA,True,6,3,45,15.00,0,50.0%,7.50,0,0,,0,0,0,0.0,0,0,0,,,0,0,0,0,0,0,53,83%,0,0%,0,0%,True,False,13,20,Brandon Gibson
2013,2013-09-08,1,1,26.026,MIA,CLE,False,10,7,77,11.00,0,70.0%,7.70,0,0,,0,0,0,0.0,0,0,0,,,0,0,0,0,0,0,40,59%,0,0%,0,0%,True,True,23,10,Brandon Gibson
2013,2013-09-15,2,2,26.033,MIA,IND,False,2,1,11,11.00,0,50.0%,5.50,0,0,,0,0,0,0.0,0,0,0,,,0,0,0,0,0,0,29,44%,0,0%,0,0%,True,True,24,20,Brandon Gibson
2013,2013-09-22,3,3,26.040,MIA,ATL,True,8,6,49,8.17,0,75.0%,6.13,0,0,,0,0,0,0.0,0,0,0,,,0,0,0,0,0,0,40,71%,0,0%,0,0%,False,True,27,23,Brandon Gibson
2013,2013-09-30,4,4,26.048,MIA,NOR,True,8,6,71,11.83,0,75.0%,8.88,0,0,,0,0,0,0.0,0,0,0,,,0,0,0,0,0,0,49,82%,0,0%,0,0%,True,False,17,38,Brandon Gibson
2013,2013-10-06,5,5,26.054,MIA,BAL,True,5,4,74,18.50,0,80.0%,14.80,0,0,,0,0,0,0.0,0,0,0,,,0,0,0,0,0,0,47,81%,0,0%,0,0%,False,False,23,26,Brandon Gibson
2013,2013-10-20,6,7,26.068,MIA,BUF,False,8,5,40,8.00,2,62.5%,5.00,0,0,,0,2,12,0.0,0,0,0,,,0,0,0,0,0,0,37,56%,0,0%,0,0%,False,False,21,23,Brandon Gibson
2013,2013-10-27,7,8,26.075,MIA,NWE,False,2,1,4,4.00,1,50.0%,2.00,0,0,,0,1,6,0.0,0,0,0,,,0,0,0,0,0,0,10,13%,0,0%,0,0%,True,False,17,27,Brandon Gibson
2013,2013-10-31,8,9,,MIA,CIN,True,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,False,True,22,20,Brandon Gibson
2013,2013-11-11,9,10,,MIA,TAM,True,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,True,False,19,22,Brandon Gibson
2013,2013-11-17,10,11,,MIA,SDG,True,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,False,True,20,16,Brandon Gibson
2013,2013-11-24,11,12,,MIA,CAR,True,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,False,False,16,20,Brandon Gibson
2013,2013-12-01,12,13,,MIA,NYJ,True,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,True,True,23,3,Brandon Gibson
2013,2013-12-08,13,14,,MIA,PIT,True,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,True,True,34,28,Brandon Gibson
2013,2013-12-15,14,15,,MIA,NWE,True,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,False,True,24,20,Brandon Gibson
2013,2013-12-22,15,16,,MIA,BUF,True,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,True,False,0,19,Brandon Gibson
2013,2013-12-29,16,17,,MIA,NYJ,True,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,False,False,7,20,Brandon Gibson
2014,2014-09-07,1,1,27.025,MIA,NWE,False,1,1,9,9.00,0,100.0%,9.00,0,0,,0,0,0,0.0,0,0,0,,,0,0,0,0,0,0,35,47%,0,0%,0,0%,False,True,33,20,Brandon Gibson
2014,2014-09-14,2,2,27.032,MIA,BUF,True,4,3,27,9.00,0,75.0%,6.75,0,0,,0,0,0,0.0,0,0,0,,,0,0,0,0,0,0,40,51%,0,0%,0,0%,True,False,10,29,Brandon Gibson
2014,2014-09-21,3,3,27.039,MIA,KAN,True,4,1,3,3.00,0,25.0%,0.75,0,0,,0,0,0,0.0,0,0,0,,,0,0,0,0,0,0,41,59%,0,0%,0,0%,False,False,15,34,Brandon Gibson
2014,2014-09-28,4,4,27.046,MIA,OAK,True,4,2,26,13.00,0,50.0%,6.50,0,0,,0,0,0,0.0,0,0,0,,,0,0,0,0,0,0,30,43%,0,0%,1,4%,True,True,38,14,Brandon Gibson
2014,2014-10-12,5,6,,MIA,GNB,True,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,False,False,24,27,Brandon Gibson
2014,2014-10-19,6,7,,MIA,CHI,True,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,True,True,27,14,Brandon Gibson
2014,2014-10-26,7,8,27.074,MIA,JAX,False,3,1,7,7.00,0,33.3%,2.33,0,0,,0,0,0,0.0,0,0,0,,,0,0,0,0,0,0,27,46%,0,0%,0,0%,True,True,27,13,Brandon Gibson
2014,2014-11-02,8,9,27.081,MIA,SDG,False,2,1,18,18.00,0,50.0%,9.00,0,0,,0,0,0,0.0,0,0,0,,,0,0,0,0,0,0,36,47%,0,0%,0,0%,False,True,37,0,Brandon Gibson
2014,2014-11-09,9,10,27.088,MIA,DET,False,2,2,20,10.00,0,100.0%,10.00,0,0,,0,0,0,0.0,0,0,0,,,0,0,0,0,0,0,30,49%,0,0%,0,0%,True,False,16,20,Brandon Gibson
2014,2014-11-13,10,11,27.092,MIA,BUF,True,3,2,13,6.50,1,66.7%,4.33,0,0,,0,1,6,0.0,0,0,0,,,0,0,0,0,0,0,35,52%,0,0%,0,0%,False,True,22,9,Brandon Gibson
2014,2014-11-23,11,12,27.102,MIA,DEN,False,6,5,42,8.40,0,83.3%,7.00,0,0,,0,0,0,0.0,0,0,0,,,2,0,0,0,0,0,35,56%,0,0%,0,0%,True,False,36,39,Brandon Gibson
2014,2014-12-01,12,13,27.110,MIA,NYJ,True,3,2,17,8.50,0,66.7%,5.67,0,0,,0,0,0,0.0,0,0,0,,,0,0,0,0,0,0,51,86%,0,0%,0,0%,True,True,16,13,Brandon Gibson
2014,2014-12-07,13,14,27.116,MIA,BAL,False,3,1,7,7.00,0,33.3%,2.33,0,0,,0,0,0,0.0,0,0,0,,,0,0,0,0,0,0,22,39%,0,0%,0,0%,False,False,13,28,Brandon Gibson
2014,2014-12-14,14,15,27.123,MIA,NWE,False,4,3,29,9.67,0,75.0%,7.25,0,0,,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,41,53%,0,0%,0,0%,True,False,13,41,Brandon Gibson
2014,2014-12-21,15,16,27.130,MIA,MIN,False,5,2,50,25.00,0,40.0%,10.00,0,0,,0,0,0,0.0,0,0,0,,,0,0,0,0,0,0,37,44%,0,0%,1,3%,False,True,37,35,Brandon Gibson
2014,2014-12-28,16,17,27.137,MIA,NYJ,False,7,3,27,9.00,0,42.9%,3.86,0,0,,0,0,0,0.0,0,0,0,,,0,0,0,0,0,0,43,61%,0,0%,0,0%,False,False,24,37,Brandon Gibson
,76 Games,,,,,,False,407,233,2711,11.64,13,57.2%,6.66,5,44,8.80,0,13,78,0.0,0,1,1,0,0,4,1,0,1,0,0,,,,,,,False,False,47,1,Brandon Gibson
