Year,Date,G#,Week,Age,Tm,Unnamed: 7_level_1,Opp,Result,GS,Passing_Cmp,Passing_Att,Passing_Cmp%,Passing_Yds,Passing_TD,Passing_Int,Passing_Rate,Passing_Sk,Passing_Yds.1,Passing_Y/A,Passing_AY/A,Rushing_Att,Rushing_Yds,Rushing_Y/A,Rushing_TD,Receiving_Tgt,Receiving_Rec,Receiving_Yds,Receiving_Y/R,Receiving_TD,Receiving_Ctch%,Receiving_Y/Tgt,Scoring_2PM,Scoring_TD,Scoring_Pts,Fumbles_Fmb,Fumbles_FL,Fumbles_FF,Fumbles_FR,Fumbles_Yds,Fumbles_TD,Off. Snaps_Num,Off. Snaps_Pct,Def. Snaps_Num,Def. Snaps_Pct,ST Snaps_Num,ST Snaps_Pct,Away_status,Player
2003,2003-11-23,11,12,,DAL,,CAR,W 24-20,True,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,False,Tony Romo
2003,2003-11-27,12,13,,DAL,,MIA,L 21-40,True,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,False,Tony Romo
2003,2003-12-07,13,14,,DAL,@,PHI,L 10-36,True,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,True,Tony Romo
2003,2003-12-14,14,15,,DAL,@,WAS,W 27-0,True,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,True,Tony Romo
2003,2003-12-21,15,16,,DAL,,NYG,W 19-3,True,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,False,Tony Romo
2003,2003-12-28,16,17,,DAL,@,NOR,L 7-13,True,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,True,Tony Romo
2004,2004-09-12,1,1,24.144,DAL,@,MIN,L 17-35,False,,,,,,,,,,,,,,,,,,,,,0.0%,,,0,0,0,,,0,0,0,,,,,,,True,Tony Romo
2004,2004-09-19,2,2,24.151,DAL,,CLE,W 19-12,False,,,,,,,,,,,,,,,,,,,,,0.0%,,,0,0,0,,,0,0,0,,,,,,,False,Tony Romo
2004,2004-09-27,3,3,24.159,DAL,@,WAS,W 21-18,False,,,,,,,,,,,,,,,,,,,,,0.0%,,,0,0,0,,,0,0,0,,,,,,,True,Tony Romo
2004,2004-10-10,4,5,24.172,DAL,,NYG,L 10-26,False,,,,,,,,,,,,,,,,,,,,,0.0%,,,0,0,0,,,0,0,0,,,,,,,False,Tony Romo
2004,2004-10-17,5,6,24.179,DAL,,PIT,L 20-24,False,,,,,,,,,,,,,,,,,,,,,0.0%,,,0,0,0,,,0,0,0,,,,,,,False,Tony Romo
2004,2004-10-24,6,7,24.186,DAL,@,GNB,L 20-41,False,,,,,,,,,,,,,,,,,,,,,0.0%,,,0,0,0,,,0,0,0,,,,,,,True,Tony Romo
2004,2004-10-31,7,8,,DAL,,DET,W 31-21,True,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,False,Tony Romo
2004,2004-11-07,8,9,,DAL,@,CIN,L 3-26,True,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,True,Tony Romo
2004,2004-11-15,9,10,,DAL,,PHI,L 21-49,True,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,False,Tony Romo
2004,2004-11-21,10,11,,DAL,@,BAL,L 10-30,True,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,True,Tony Romo
2004,2004-11-25,11,12,,DAL,,CHI,W 21-7,True,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,False,Tony Romo
2004,2004-12-06,12,13,,DAL,@,SEA,W 43-39,True,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,True,Tony Romo
2004,2004-12-12,13,14,,DAL,,NOR,L 13-27,True,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,False,Tony Romo
2004,2004-12-19,14,15,,DAL,@,PHI,L 7-12,True,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,True,Tony Romo
2004,2004-12-26,15,16,,DAL,,WAS,W 13-10,True,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,False,Tony Romo
2004,2005-01-02,16,17,,DAL,@,NYG,L 24-28,True,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,True,Tony Romo
2005,2005-09-11,1,1,25.143,DAL,@,SDG,W 28-24,False,0,0,,0,0,0,,,,,,0,0,,0,,0,0,,0,0.0%,,,0,0,0,,0,0,0,0,,,,,,,True,Tony Romo
2005,2005-09-19,2,2,25.151,DAL,,WAS,L 13-14,False,0,0,,0,0,0,,,,,,0,0,,0,,0,0,,0,0.0%,,,0,0,0,,0,0,0,0,,,,,,,False,Tony Romo
2005,2005-09-25,3,3,25.157,DAL,@,SFO,W 34-31,False,0,0,,0,0,0,,,,,,0,0,,0,,0,0,,0,0.0%,,,0,0,0,,0,0,0,0,,,,,,,True,Tony Romo
2005,2005-10-02,4,4,25.164,DAL,@,OAK,L 13-19,False,0,0,,0,0,0,,,,,,0,0,,0,,0,0,,0,0.0%,,,0,0,0,,0,0,0,0,,,,,,,True,Tony Romo
2005,2005-10-09,5,5,25.171,DAL,,PHI,W 33-10,False,0,0,,0,0,0,,,,,,2,-2,-1.00,0,0,0,0,,0,0.0%,,,0,0,0,,0,0,0,0,,,,,,,False,Tony Romo
2005,2005-10-16,6,6,25.178,DAL,,NYG,W 16-13,False,0,0,,0,0,0,,,,,,0,0,,0,,0,0,,0,0.0%,,,0,0,0,,0,0,0,0,,,,,,,False,Tony Romo
2005,2005-10-23,7,7,25.185,DAL,@,SEA,L 10-13,False,0,0,,0,0,0,,,,,,0,0,,0,,0,0,,0,0.0%,,,0,0,0,,0,0,0,0,,,,,,,True,Tony Romo
2005,2005-10-30,8,8,25.192,DAL,,ARI,W 34-13,False,0,0,,0,0,0,,,,,,0,0,,0,,0,0,,0,0.0%,,,0,0,0,,0,0,0,0,,,,,,,False,Tony Romo
2005,2005-11-14,9,10,25.207,DAL,@,PHI,W 21-20,False,0,0,,0,0,0,,,,,,0,0,,0,,0,0,,0,0.0%,,,0,0,0,,0,0,0,0,,,,,,,True,Tony Romo
2005,2005-11-20,10,11,25.213,DAL,,DET,W 20-7,False,0,0,,0,0,0,,,,,,0,0,,0,,0,0,,0,0.0%,,,0,0,0,,0,0,0,0,,,,,,,False,Tony Romo
2005,2005-11-24,11,12,25.217,DAL,,DEN,L 21-24,False,0,0,,0,0,0,,,,,,0,0,,0,,0,0,,0,0.0%,,,0,0,0,,0,0,0,0,,,,,,,False,Tony Romo
2005,2005-12-04,12,13,25.227,DAL,@,NYG,L 10-17,False,0,0,,0,0,0,,,,,,0,0,,0,,0,0,,0,0.0%,,,0,0,0,,0,0,0,0,,,,,,,True,Tony Romo
2005,2005-12-11,13,14,25.234,DAL,,KAN,W 31-28,False,0,0,,0,0,0,,,,,,0,0,,0,,0,0,,0,0.0%,,,0,0,0,,0,0,0,0,,,,,,,False,Tony Romo
2005,2005-12-18,14,15,25.241,DAL,@,WAS,L 7-35,False,0,0,,0,0,0,,,,,,0,0,,0,,0,0,,0,0.0%,,,0,0,0,,0,0,0,0,,,,,,,True,Tony Romo
2005,2005-12-24,15,16,25.247,DAL,@,CAR,W 24-20,False,0,0,,0,0,0,,,,,,0,0,,0,,0,0,,0,0.0%,,,0,0,0,,0,0,0,0,,,,,,,True,Tony Romo
2005,2006-01-01,16,17,25.255,DAL,,STL,L 10-20,False,0,0,,0,0,0,,,,,,0,0,,0,,0,0,,0,0.0%,,,0,0,0,,0,0,0,0,,,,,,,False,Tony Romo
2006,2006-09-10,1,1,26.142,DAL,@,JAX,L 17-24,False,0,0,,0,0,0,,0,,,,0,0,,0,,0,0,,0,0.0%,,,0,0,0,,0,0,0,0,,,,,,,True,Tony Romo
2006,2006-09-17,2,2,26.149,DAL,,WAS,W 27-10,False,0,0,,0,0,0,,0,,,,0,0,,0,,0,0,,0,0.0%,,,0,0,0,,0,0,0,0,,,,,,,False,Tony Romo
2006,2006-10-01,3,4,26.163,DAL,@,TEN,W 45-14,False,0,0,,0,0,0,,0,,,,3,0,0.00,0,0,0,0,,0,0.0%,,,0,0,0,,0,0,0,0,,,,,,,True,Tony Romo
2006,2006-10-08,4,5,26.170,DAL,@,PHI,L 24-38,False,0,0,,0,0,0,,0,,,,0,0,,0,,0,0,,0,0.0%,,,0,0,0,,0,0,0,0,,,,,,,True,Tony Romo
2006,2006-10-15,5,6,26.177,DAL,,HOU,W 34-6,False,2,2,100.00,35,1,0,158.3,0,0,17.50,27.50,0,0,,0,0,0,0,,0,0.0%,,,0,0,0,,0,0,0,0,,,,,,,False,Tony Romo
2006,2006-10-23,6,7,26.185,DAL,,NYG,L 22-36,False,14,25,56.00,227,2,3,73.7,2,8,9.08,5.28,1,9,9.00,0,0,0,0,,0,0.0%,,1,0,2,0,,0,0,0,0,,,,,,,False,Tony Romo
2006,2006-10-29,7,8,26.191,DAL,@,CAR,W 35-14,True,24,36,66.67,270,1,1,86.6,2,12,7.50,6.81,4,18,4.50,0,0,0,0,,0,0.0%,,,0,0,0,,0,0,0,0,,,,,,,True,Tony Romo
2006,2006-11-05,8,9,26.198,DAL,@,WAS,L 19-22,True,24,36,66.67,284,2,0,109.0,2,17,7.89,9.00,1,1,1.00,0,0,0,0,,0,0.0%,,,0,0,0,,0,0,0,0,,,,,,,True,Tony Romo
2006,2006-11-12,9,10,26.205,DAL,@,ARI,W 27-10,True,20,29,68.97,308,2,0,126.8,0,0,10.62,12.00,2,7,3.50,0,0,0,0,,0,0.0%,,,0,0,1,0,0,0,-8,0,,,,,,,True,Tony Romo
2006,2006-11-19,10,11,26.212,DAL,,IND,W 21-14,True,19,23,82.61,226,0,1,89.5,1,1,9.83,7.87,5,3,0.60,0,0,0,0,,0,0.0%,,,0,0,1,1,0,0,0,0,,,,,,,False,Tony Romo
2006,2006-11-23,11,12,26.216,DAL,,TAM,W 38-10,True,22,29,75.86,306,5,0,148.9,1,8,10.55,14.00,3,-4,-1.33,0,0,0,0,,0,0.0%,,,0,0,0,,0,0,0,0,,,,,,,False,Tony Romo
2006,2006-12-03,12,13,26.226,DAL,@,NYG,W 23-20,True,20,34,58.82,257,0,2,58.1,1,2,7.56,4.91,1,10,10.00,0,0,0,0,,0,0.0%,,,0,0,1,0,0,0,0,0,,,,,,,True,Tony Romo
2006,2006-12-10,13,14,26.233,DAL,,NOR,L 17-42,True,16,33,48.48,249,1,2,58.8,2,18,7.55,5.42,4,1,0.25,0,0,0,0,,0,0.0%,,,0,0,0,,0,0,0,0,,,,,,,False,Tony Romo
2006,2006-12-16,14,15,26.239,DAL,@,ATL,W 38-28,True,22,29,75.86,278,2,1,113.9,3,20,9.59,9.41,3,-1,-0.33,0,0,0,0,,0,0.0%,,,0,0,2,0,0,1,-12,0,,,,,,,True,Tony Romo
2006,2006-12-25,15,16,26.248,DAL,,PHI,L 7-23,True,14,29,48.28,142,1,2,45.5,3,24,4.90,2.48,3,42,14.00,0,0,0,0,,0,0.0%,,,0,0,0,0,0,1,0,0,,,,,,,False,Tony Romo
2006,2006-12-31,16,17,26.254,DAL,,DET,L 31-39,True,23,32,71.88,321,2,1,111.6,4,14,10.03,9.88,4,16,4.00,0,0,0,0,,0,0.0%,,,0,0,4,2,0,1,0,0,,,,,,,False,Tony Romo
2007,2007-09-09,1,1,27.141,DAL,,NYG,W 45-35,True,15,24,62.50,345,4,1,128.5,1,9,14.38,15.83,3,11,3.67,1,0,0,0,,0,0.0%,,,1,6,0,,0,0,0,0,,,,,,,False,Tony Romo
2007,2007-09-16,2,2,27.148,DAL,@,MIA,W 37-20,True,14,29,48.28,186,2,0,92.0,1,0,6.41,7.79,4,36,9.00,0,0,0,0,,0,0.0%,,,0,0,0,,0,0,0,0,,,,,,,True,Tony Romo
2007,2007-09-23,3,3,27.155,DAL,@,CHI,W 34-10,True,22,35,62.86,329,2,1,100.8,3,29,9.40,9.26,0,0,,0,0,0,0,,0,0.0%,,,0,0,0,,0,0,0,0,,,,,,,True,Tony Romo
2007,2007-09-30,4,4,27.162,DAL,,STL,W 35-7,True,21,33,63.64,339,3,1,115.6,1,8,10.27,10.73,3,24,8.00,1,0,0,0,,0,0.0%,,,1,6,0,,0,1,0,0,,,,,,,False,Tony Romo
2007,2007-10-08,5,5,27.170,DAL,@,BUF,W 25-24,True,29,50,58.00,309,2,5,49.9,0,0,6.18,2.48,2,7,3.50,0,0,0,0,,0,0.0%,,,0,0,1,1,0,0,0,0,,,,,,,True,Tony Romo
2007,2007-10-14,6,6,27.176,DAL,,NWE,L 27-48,True,18,29,62.07,199,2,1,91.0,2,13,6.86,6.69,1,-1,-1.00,0,0,0,0,,0,0.0%,,,0,0,0,,0,0,0,0,,,,,,,False,Tony Romo
2007,2007-10-21,7,7,27.183,DAL,,MIN,W 24-14,True,31,39,79.49,277,1,0,104.8,3,24,7.10,7.62,1,4,4.00,0,0,0,0,,0,0.0%,,,0,0,2,1,0,1,0,0,,,,,,,False,Tony Romo
2007,2007-11-04,8,9,27.197,DAL,@,PHI,W 38-17,True,20,25,80.00,324,3,1,141.7,0,0,12.96,13.56,0,0,,0,0,0,0,,0,0.0%,,,0,0,0,,0,0,0,0,,,,,,,True,Tony Romo
2007,2007-11-11,9,10,27.204,DAL,@,NYG,W 31-20,True,20,28,71.43,247,4,1,123.1,1,4,8.82,10.07,2,-2,-1.00,0,0,0,0,,0,0.0%,,,0,0,1,0,0,0,0,0,,,,,,,True,Tony Romo
2007,2007-11-18,10,11,27.211,DAL,,WAS,W 28-23,True,22,32,68.75,293,4,1,124.1,1,6,9.16,10.25,2,2,1.00,0,0,0,0,,0,0.0%,,,0,0,1,0,0,2,-3,0,,,,,,,False,Tony Romo
2007,2007-11-22,11,12,27.215,DAL,,NYJ,W 34-3,True,21,28,75.00,195,2,1,102.5,3,25,6.96,6.79,2,7,3.50,0,0,0,0,,0,0.0%,,,0,0,1,0,0,0,0,0,,,,,,,False,Tony Romo
2007,2007-11-29,12,13,27.222,DAL,,GNB,W 37-27,True,19,30,63.33,309,4,1,123.5,0,0,10.30,11.47,2,-2,-1.00,0,0,0,0,,0,0.0%,,,0,0,0,,0,0,0,0,,,,,,,False,Tony Romo
2007,2007-12-09,13,14,27.232,DAL,@,DET,W 28-27,True,35,44,79.55,302,2,0,110.4,3,21,6.86,7.77,1,15,15.00,0,0,0,0,,0,0.0%,,,0,0,1,0,0,0,0,0,,,,,,,True,Tony Romo
2007,2007-12-16,14,15,27.239,DAL,,PHI,L 6-10,True,13,36,36.11,214,0,3,22.2,4,27,5.94,2.19,2,15,7.50,0,0,0,0,,0,0.0%,,,0,0,2,0,0,0,0,0,,,,,,,False,Tony Romo
2007,2007-12-22,15,16,27.245,DAL,@,CAR,W 20-13,True,28,42,66.67,257,1,1,81.2,0,0,6.12,5.52,6,13,2.17,0,0,0,0,,0,0.0%,,,0,0,1,0,0,1,-1,0,,,,,,,True,Tony Romo
2007,2007-12-30,16,17,27.253,DAL,@,WAS,L 6-27,True,7,16,43.75,86,0,1,34.9,1,10,5.38,2.56,0,0,,0,0,0,0,,0,0.0%,,,0,0,0,,0,0,0,0,,,,,,,True,Tony Romo
2008,2008-09-07,1,1,28.139,DAL,@,CLE,W 28-10,True,24,32,75.00,320,1,1,103.6,0,0,10.00,9.22,1,-1,-1.00,0,0,0,0,,0,0.0%,,,0,0,0,,0,0,0,0,,,,,,,True,Tony Romo
2008,2008-09-15,2,2,28.147,DAL,,PHI,W 41-37,True,21,30,70.00,312,3,1,123.2,0,0,10.40,10.90,3,-5,-1.67,0,0,0,0,,0,0.0%,,,0,0,1,1,0,0,0,0,,,,,,,False,Tony Romo
2008,2008-09-21,3,3,28.153,DAL,@,GNB,W 27-16,True,17,30,56.67,260,1,1,82.6,3,24,8.67,7.83,1,-1,-1.00,0,0,0,0,,0,0.0%,,,0,0,1,0,0,0,0,0,,,,,,,True,Tony Romo
2008,2008-09-28,4,4,28.160,DAL,,WAS,L 24-26,True,28,47,59.57,300,3,1,90.7,0,0,6.38,6.70,1,7,7.00,0,0,0,0,,0,0.0%,,,0,0,0,,0,0,0,0,,,,,,,False,Tony Romo
2008,2008-10-05,5,5,28.167,DAL,,CIN,W 31-22,True,14,23,60.87,176,3,1,106.2,1,1,7.65,8.30,4,7,1.75,0,0,0,0,,0,0.0%,,,0,0,1,1,0,0,0,0,,,,,,,False,Tony Romo
2008,2008-10-12,6,6,28.174,DAL,@,ARI,L 24-30,True,24,38,63.16,321,3,0,116.2,3,20,8.45,10.03,1,0,0.00,0,0,0,0,,0,0.0%,,,0,0,3,1,0,2,-16,0,,,,,,,True,Tony Romo
2008,2008-10-19,7,7,,DAL,@,STL,L 14-34,True,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,True,Tony Romo
