Year,Date,G#,Week,Age,Tm,Opp,Result,GS,Passing_Cmp,Passing_Att,Passing_Cmp%,Passing_Yds,Passing_TD,Passing_Int,Passing_Rate,Passing_Sk,Passing_Yds.1,Passing_Y/A,Passing_AY/A,Rushing_Att,Rushing_Yds,Rushing_Y/A,Rushing_TD,Scoring_TD,Scoring_Pts,Fumbles_Fmb,Fumbles_FL,Fumbles_FF,Fumbles_FR,Fumbles_Yds,Fumbles_TD,Off. Snaps_Num,Off. Snaps_Pct,Def. Snaps_Num,Def. Snaps_Pct,ST Snaps_Num,ST Snaps_Pct,Away_status,Player,Win,Score,Opp Score
2013.0,2013-11-24,11.0,12.0,25.28,HOU,JAX,L 6-13,True,18,34,52.94,169,0,1,54.7,2,28,4.97,3.65,1,2,2.00,0,0,0,0,0,0,0,0,0,57,100%,0,0%,0,0%,False,Case Keenum,False,6,13
2013.0,2013-12-01,12.0,13.0,25.287,HOU,NWE,L 31-34,True,15,30,50.00,272,0,1,67.6,1,8,9.07,7.57,3,6,2.00,1,1,6,0,0,0,0,0,0,60,100%,0,0%,0,0%,False,Case Keenum,False,31,34
2013.0,2013-12-05,13.0,14.0,25.291,HOU,JAX,L 20-27,True,16,29,55.17,159,1,1,68.0,1,6,5.48,4.62,1,13,13.00,0,0,0,1,0,0,0,0,0,48,58%,0,0%,0,0%,True,Case Keenum,False,20,27
2013.0,2013-12-15,14.0,15.0,25.301,HOU,IND,L 3-25,True,18,34,52.94,168,0,2,42.3,4,36,4.94,2.29,1,2,2.00,0,0,0,1,0,0,0,0,0,65,100%,0,0%,0,0%,True,Case Keenum,False,3,25
2013.0,2013-12-22,15.0,16.0,,HOU,DEN,L 13-37,True,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,False,Case Keenum,False,13,37
2013.0,2013-12-29,16.0,17.0,,HOU,TEN,L 10-16,True,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,True,Case Keenum,False,10,16
2014.0,2014-09-07,1.0,1.0,,STL,MIN,L 6-34,True,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,False,Case Keenum,False,6,34
2014.0,2014-09-14,2.0,2.0,,STL,TAM,W 19-17,True,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,True,Case Keenum,True,19,17
2014.0,2014-09-21,3.0,3.0,,STL,DAL,L 31-34,True,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,False,Case Keenum,False,31,34
2014.0,2014-10-05,4.0,5.0,,STL,PHI,L 28-34,True,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,True,Case Keenum,False,28,34
2014.0,2014-10-13,5.0,6.0,,STL,SFO,L 17-31,True,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,False,Case Keenum,False,17,31
2014.0,2014-10-19,6.0,7.0,,STL,SEA,W 28-26,True,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,False,Case Keenum,True,28,26
2014.0,2014-10-26,7.0,8.0,,STL,KAN,L 7-34,True,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,True,Case Keenum,False,7,34
2014.0,2014-12-21,15.0,16.0,26.307,HOU,BAL,W 25-13,True,20,42,47.62,185,0,1,50.2,0,0,4.40,3.33,4,19,4.75,0,0,0,0,0,0,0,0,0,84,100%,0,0%,0,0%,False,Case Keenum,True,25,13
2014.0,2014-12-28,16.0,17.0,26.314,HOU,JAX,W 23-17,True,25,35,71.43,250,2,1,98.5,3,15,7.14,7.00,6,16,2.67,0,0,0,1,1,0,0,0,0,81,100%,0,0%,0,0%,False,Case Keenum,True,23,17
2015.0,2015-09-13,1.0,1.0,,STL,SEA,W 34-31,True,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,False,Case Keenum,True,34,31
2015.0,2015-09-20,2.0,2.0,,STL,WAS,L 10-24,True,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,True,Case Keenum,False,10,24
2015.0,2015-09-27,3.0,3.0,,STL,PIT,L 6-12,True,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,False,Case Keenum,False,6,12
2015.0,2015-10-04,4.0,4.0,,STL,ARI,W 24-22,True,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,True,Case Keenum,True,24,22
2015.0,2015-10-11,5.0,5.0,,STL,GNB,L 10-24,True,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,True,Case Keenum,False,10,24
2015.0,2015-10-25,6.0,7.0,,STL,CLE,W 24-6,True,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,False,Case Keenum,True,24,6
2015.0,2015-11-01,7.0,8.0,,STL,SFO,W 27-6,True,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,False,Case Keenum,True,27,6
2015.0,2015-11-08,8.0,9.0,,STL,MIN,L 18-21,True,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,True,Case Keenum,False,18,21
2015.0,2015-11-15,9.0,10.0,27.271,STL,CHI,L 13-37,False,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,0,0,0,0,0,0,5,8%,0,0%,0,0%,False,Case Keenum,False,13,37
2015.0,2015-11-22,10.0,11.0,27.278,STL,BAL,L 13-16,True,12,26,46.15,136,1,0,75.2,1,5,5.23,6.00,2,0,0.00,0,0,0,3,2,0,0,-12,0,61,100%,0,0%,0,0%,True,Case Keenum,False,13,16
2015.0,2015-11-29,11.0,12.0,,STL,CIN,L 7-31,True,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,True,Case Keenum,False,7,31
2015.0,2015-12-06,12.0,13.0,,STL,ARI,L 3-27,True,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,False,Case Keenum,False,3,27
2015.0,2015-12-13,13.0,14.0,27.299,STL,DET,W 21-14,True,14,22,63.64,124,0,1,59.7,1,10,5.64,3.59,2,2,1.00,0,0,0,0,0,0,0,0,0,55,100%,0,0%,0,0%,False,Case Keenum,True,21,14
2015.0,2015-12-17,14.0,15.0,27.303,STL,TAM,W 31-23,True,14,17,82.35,234,2,0,158.0,2,13,13.76,16.12,3,-3,-1.00,0,0,0,0,0,0,0,0,0,52,100%,0,0%,0,0%,False,Case Keenum,True,31,23
2015.0,2015-12-27,15.0,16.0,27.313,STL,SEA,W 23-17,True,14,23,60.87,103,1,0,86.0,0,0,4.48,5.35,4,4,1.00,0,0,0,0,0,0,0,0,0,55,100%,0,0%,0,0%,True,Case Keenum,True,23,17
2015.0,2016-01-03,16.0,17.0,27.32,STL,SFO,L 16-19,True,22,37,59.46,231,0,0,77.6,0,0,6.24,6.24,1,2,2.00,0,0,0,0,0,0,0,0,0,71,100%,0,0%,0,0%,True,Case Keenum,False,16,19
2016.0,2016-09-12,1.0,1.0,28.208,LAR,SFO,L 0-28,True,17,35,48.57,130,0,2,34.2,2,10,3.71,1.14,3,10,3.33,0,0,0,0,0,0,0,0,0,61,100%,0,0%,0,0%,True,Case Keenum,False,0,28
2016.0,2016-09-18,2.0,2.0,28.214,LAR,SEA,W 9-3,True,18,30,60.00,239,0,0,85.3,3,20,7.97,7.97,3,5,1.67,0,0,0,0,0,0,0,0,0,62,100%,0,0%,0,0%,False,Case Keenum,True,9,3
2016.0,2016-09-25,3.0,3.0,28.221,LAR,TAM,W 37-32,True,14,26,53.85,190,2,1,87.0,1,7,7.31,7.12,2,1,0.50,0,0,0,0,0,0,0,0,0,65,100%,0,0%,0,0%,True,Case Keenum,True,37,32
2016.0,2016-10-02,4.0,4.0,28.228,LAR,ARI,W 17-13,True,18,30,60.00,266,2,0,111.2,2,19,8.87,10.20,3,14,4.67,0,0,0,1,1,0,0,0,0,59,100%,0,0%,0,0%,True,Case Keenum,True,17,13
2016.0,2016-10-09,5.0,5.0,28.235,LAR,BUF,L 19-30,True,21,31,67.74,271,0,2,68.1,4,28,8.74,5.84,0,0,,0,0,0,0,0,0,0,0,0,66,100%,0,0%,0,0%,False,Case Keenum,False,19,30
2016.0,2016-10-16,6.0,6.0,28.242,LAR,DET,L 28-31,True,27,32,84.38,321,3,1,126.7,1,10,10.03,10.50,3,7,2.33,1,1,6,1,0,0,1,0,0,58,100%,0,0%,0,0%,True,Case Keenum,False,28,31
2016.0,2016-10-23,7.0,7.0,28.249,LAR,NYG,L 10-17,True,32,53,60.38,291,1,4,50.1,3,20,5.49,2.47,1,3,3.00,0,0,0,2,0,0,2,0,0,79,100%,0,0%,0,0%,False,Case Keenum,False,10,17
2016.0,2016-11-06,8.0,9.0,28.263,LAR,CAR,L 10-13,True,27,46,58.70,296,1,1,76.0,4,16,6.43,5.89,0,0,,0,0,0,1,0,0,0,0,0,68,100%,0,0%,0,0%,False,Case Keenum,False,10,13
2016.0,2016-11-13,9.0,10.0,28.27,LAR,NYJ,W 9-6,True,17,30,56.67,165,0,0,72.2,3,10,5.50,5.50,5,11,2.20,0,0,0,0,0,0,0,0,0,69,100%,0,0%,0,0%,True,Case Keenum,True,9,6
2016.0,2016-11-20,10.0,11.0,,LAR,MIA,L 10-14,True,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,False,Case Keenum,False,10,14
2016.0,2016-11-27,11.0,12.0,,LAR,NOR,L 21-49,True,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,True,Case Keenum,False,21,49
2016.0,2016-12-04,12.0,13.0,,LAR,NWE,L 10-26,True,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,True,Case Keenum,False,10,26
2016.0,2016-12-11,13.0,14.0,,LAR,ATL,L 14-42,True,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,False,Case Keenum,False,14,42
2016.0,2016-12-15,14.0,15.0,28.302,LAR,SEA,L 3-24,False,5,9,55.56,32,0,0,63.2,0,0,3.56,3.56,0,0,,0,0,0,0,0,0,0,0,0,9,15%,0,0%,0,0%,True,Case Keenum,False,3,24
2016.0,2016-12-24,15.0,16.0,,LAR,SFO,L 21-22,True,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,False,Case Keenum,False,21,22
2016.0,2017-01-01,16.0,17.0,,LAR,ARI,L 6-44,True,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,False,Case Keenum,False,6,44
2017.0,2017-09-11,1.0,1.0,,MIN,NOR,W 29-19,True,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,False,Case Keenum,True,29,19
2017.0,2017-09-17,2.0,2.0,29.212,MIN,PIT,L 9-26,True,20,37,54.05,167,0,0,65.9,2,21,4.51,4.51,0,0,,0,0,0,0,0,0,0,0,0,65,100%,0,0%,0,0%,True,Case Keenum,False,9,26
2017.0,2017-09-24,3.0,3.0,29.219,MIN,TAM,W 34-17,True,25,33,75.76,369,3,0,142.1,0,0,11.18,13.00,6,18,3.00,0,0,0,0,0,0,0,0,0,74,100%,0,0%,0,0%,False,Case Keenum,True,34,17
2017.0,2017-10-01,4.0,4.0,29.226,MIN,DET,L 7-14,True,16,30,53.33,219,0,0,76.9,2,22,7.30,7.30,0,0,,0,0,0,0,0,0,0,0,0,56,100%,0,0%,0,0%,False,Case Keenum,False,7,14
2017.0,2017-10-09,5.0,5.0,29.234,MIN,CHI,W 20-17,False,17,21,80.95,140,1,0,110.3,0,0,6.67,7.62,1,22,22.00,0,0,0,0,0,0,0,0,0,44,63%,0,0%,0,0%,True,Case Keenum,True,20,17
2017.0,2017-10-15,6.0,6.0,29.24,MIN,GNB,W 23-10,True,24,38,63.16,239,1,1,78.7,0,0,6.29,5.63,2,15,7.50,0,0,0,0,0,0,0,0,0,77,100%,0,0%,0,0%,False,Case Keenum,True,23,10
2017.0,2017-10-22,7.0,7.0,29.247,MIN,BAL,W 24-16,True,20,31,64.52,188,0,1,67.7,0,0,6.06,4.61,1,9,9.00,0,0,0,0,0,0,0,0,0,66,100%,0,0%,0,0%,False,Case Keenum,True,24,16
2017.0,2017-10-29,8.0,8.0,29.254,MIN,CLE,W 33-16,True,27,43,62.79,288,2,1,88.1,1,1,6.70,6.58,0,0,,0,0,0,0,0,0,0,0,0,85,100%,0,0%,0,0%,True,Case Keenum,True,33,16
2017.0,2017-11-12,9.0,10.0,29.268,MIN,WAS,W 38-30,True,21,29,72.41,304,4,2,117.0,0,0,10.48,10.14,3,-1,-0.33,0,0,0,0,0,0,0,0,0,61,100%,0,0%,0,0%,True,Case Keenum,True,38,30
2017.0,2017-11-19,10.0,11.0,29.275,MIN,LAR,W 24-7,True,27,38,71.05,280,1,0,100.8,0,0,7.37,7.89,3,20,6.67,0,0,0,0,0,0,0,0,0,78,100%,0,0%,0,0%,False,Case Keenum,True,24,7
2017.0,2017-11-23,11.0,12.0,29.279,MIN,DET,W 30-23,True,21,30,70.00,282,2,0,121.8,2,10,9.40,10.73,7,20,2.86,1,1,6,0,0,0,0,0,0,74,100%,0,0%,0,0%,True,Case Keenum,True,30,23
2017.0,2017-12-03,12.0,13.0,29.289,MIN,ATL,W 14-9,True,25,30,83.33,227,2,0,120.4,2,20,7.57,8.90,4,-1,-0.25,0,0,0,0,0,0,0,0,0,66,100%,0,0%,0,0%,True,Case Keenum,True,14,9
2017.0,2017-12-10,13.0,14.0,29.296,MIN,CAR,L 24-31,True,27,44,61.36,280,2,2,75.9,6,24,6.36,5.23,5,40,8.00,0,0,0,1,1,0,0,0,0,74,100%,0,0%,0,0%,True,Case Keenum,False,24,31
2017.0,2017-12-17,14.0,15.0,29.303,MIN,CIN,W 34-7,True,20,23,86.96,236,2,0,138.4,2,14,10.26,12.00,1,20,20.00,0,0,0,0,0,0,0,0,0,56,86%,0,0%,0,0%,False,Case Keenum,True,34,7
2017.0,2017-12-23,15.0,16.0,29.309,MIN,GNB,W 16-0,True,14,25,56.00,139,1,0,85.2,3,15,5.56,6.36,4,-2,-0.50,0,0,0,0,0,0,0,0,0,65,100%,0,0%,0,0%,True,Case Keenum,True,16,0
2017.0,2017-12-31,16.0,17.0,29.317,MIN,CHI,W 23-10,True,21,29,72.41,189,1,0,101.1,2,9,6.52,7.21,3,0,0.00,0,0,0,0,0,0,0,0,0,75,100%,0,0%,0,0%,False,Case Keenum,True,23,10
2018.0,2018-09-09,1.0,1.0,30.204,DEN,SEA,W 27-24,True,25,39,64.10,329,3,3,84.2,1,5,8.44,6.51,0,0,,0,0,0,0,0,0,0,0,0,74,100%,0,0%,0,0%,False,Case Keenum,True,27,24
2018.0,2018-09-16,2.0,2.0,30.211,DEN,OAK,W 20-19,True,19,35,54.29,222,0,1,61.8,1,5,6.34,5.06,3,16,5.33,1,1,6,0,0,0,0,0,0,66,100%,0,0%,0,0%,False,Case Keenum,True,20,19
2018.0,2018-09-23,3.0,3.0,30.218,DEN,BAL,L 14-27,True,22,34,64.71,192,0,1,67.3,3,19,5.65,4.32,0,0,,0,0,0,1,0,0,0,0,0,68,100%,0,0%,0,0%,True,Case Keenum,False,14,27
2018.0,2018-10-01,4.0,4.0,30.226,DEN,KAN,L 23-27,True,21,33,63.64,245,0,1,73.4,4,19,7.42,6.06,0,0,,0,0,0,0,0,0,0,0,0,60,100%,0,0%,0,0%,False,Case Keenum,False,23,27
2018.0,2018-10-07,5.0,5.0,30.232,DEN,NYJ,L 16-34,True,35,51,68.63,377,2,1,95.0,4,33,7.39,7.29,0,0,,0,0,0,2,0,0,1,0,0,77,100%,0,0%,0,0%,True,Case Keenum,False,16,34
2018.0,2018-10-14,6.0,6.0,30.239,DEN,LAR,L 20-23,True,25,41,60.98,322,2,1,91.7,2,25,7.85,7.73,1,6,6.00,0,0,0,1,0,0,1,0,0,65,98%,0,0%,0,0%,False,Case Keenum,False,20,23
2018.0,2018-10-18,7.0,7.0,30.243,DEN,ARI,W 45-10,True,14,21,66.67,161,1,1,85.6,2,11,7.67,6.48,4,4,1.00,0,0,0,0,0,0,0,0,0,59,100%,0,0%,0,0%,True,Case Keenum,True,45,10
2018.0,2018-10-28,8.0,8.0,30.253,DEN,KAN,L 23-30,True,23,34,67.65,262,2,1,97.9,5,40,7.71,7.56,1,9,9.00,0,0,0,2,1,0,0,0,0,73,100%,0,0%,0,0%,True,Case Keenum,False,23,30
