Year,Date,G#,Week,Age,Tm,Opp,Result,GS,Passing_Cmp,Passing_Att,Passing_Cmp%,Passing_Yds,Passing_TD,Passing_Int,Passing_Rate,Passing_Sk,Passing_Yds.1,Passing_Y/A,Passing_AY/A,Rushing_Att,Rushing_Yds,Rushing_Y/A,Rushing_TD,Scoring_TD,Scoring_Pts,Fumbles_Fmb,Fumbles_FL,Fumbles_FF,Fumbles_FR,Fumbles_Yds,Fumbles_TD,Off. Snaps_Num,Off. Snaps_Pct,Def. Snaps_Num,Def. Snaps_Pct,ST Snaps_Num,ST Snaps_Pct,Away_status,Player,Win,Score,Opp Score
2006.0,2006-10-08,5.0,5.0,,CLE,CAR,L 12-20,True,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,True,Derek Anderson,False,12,20
2006.0,2006-10-22,6.0,7.0,23.129,CLE,DEN,L 7-17,False,0,0,,0,0,0,,0,,,,0,0,,0,0,0,0,,0,0,0,0,,,,,,,False,Derek Anderson,False,7,17
2006.0,2006-10-29,7.0,8.0,,CLE,NYJ,W 20-13,True,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,False,Derek Anderson,True,20,13
2006.0,2006-11-05,8.0,9.0,,CLE,SDG,L 25-32,True,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,True,Derek Anderson,False,25,32
2006.0,2006-11-12,9.0,10.0,,CLE,ATL,W 17-13,True,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,True,Derek Anderson,True,17,13
2006.0,2006-11-19,10.0,11.0,,CLE,PIT,L 20-24,True,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,False,Derek Anderson,False,20,24
2006.0,2006-11-26,11.0,12.0,,CLE,CIN,L 0-30,True,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,False,Derek Anderson,False,0,30
2006.0,2006-12-03,12.0,13.0,23.171,CLE,KAN,W 31-28,False,12,21,57.14,171,2,1,95.5,1,5,8.14,7.90,2,44,22.00,0,0,0,0,,0,0,0,0,,,,,,,False,Derek Anderson,True,31,28
2006.0,2006-12-07,13.0,14.0,23.175,CLE,PIT,L 7-27,True,21,37,56.76,276,1,1,78.2,0,0,7.46,6.78,1,4,4.00,0,0,0,1,1,0,0,0,0,,,,,,,True,Derek Anderson,False,7,27
2006.0,2006-12-17,14.0,15.0,23.185,CLE,BAL,L 17-27,True,23,32,71.88,223,2,2,85.8,5,41,6.97,5.41,0,0,,0,0,0,1,0,0,0,0,0,,,,,,,True,Derek Anderson,False,17,27
2006.0,2006-12-24,15.0,16.0,23.192,CLE,TAM,L 7-22,True,10,27,37.04,123,0,4,12.3,2,20,4.56,-2.11,1,-1,-1.00,0,0,0,0,,0,0,0,0,,,,,,,False,Derek Anderson,False,7,22
2006.0,2006-12-31,16.0,17.0,,CLE,HOU,L 6-14,True,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,True,Derek Anderson,False,6,14
2007.0,2007-09-09,1.0,1.0,24.086,CLE,PIT,L 7-34,False,13,28,46.43,184,1,1,65.2,1,12,6.57,5.68,1,-1,-1.00,0,0,0,1,1,0,0,0,0,,,,,,,False,Derek Anderson,False,7,34
2007.0,2007-09-16,2.0,2.0,24.093,CLE,CIN,W 51-45,True,20,33,60.61,328,5,1,121.0,0,0,9.94,11.61,1,-1,-1.00,0,0,0,1,0,0,1,0,0,,,,,,,False,Derek Anderson,True,51,45
2007.0,2007-09-23,3.0,3.0,24.1,CLE,OAK,L 24-26,True,18,37,48.65,248,1,2,57.0,1,24,6.70,4.81,2,12,6.00,1,1,6,1,0,0,0,0,0,,,,,,,True,Derek Anderson,False,24,26
2007.0,2007-09-30,4.0,4.0,24.107,CLE,BAL,W 27-13,True,10,18,55.56,204,2,1,109.5,0,0,11.33,11.06,3,0,0.00,0,0,0,0,,0,0,0,0,,,,,,,False,Derek Anderson,True,27,13
2007.0,2007-10-07,5.0,5.0,24.114,CLE,NWE,L 17-34,True,22,43,51.16,287,2,3,59.0,3,26,6.67,4.47,3,7,2.33,0,0,0,0,,0,0,0,0,,,,,,,True,Derek Anderson,False,17,34
2007.0,2007-10-14,6.0,6.0,24.121,CLE,MIA,W 41-31,True,18,25,72.00,245,3,0,142.5,1,1,9.80,12.20,5,13,2.60,1,1,6,0,,0,0,0,0,,,,,,,False,Derek Anderson,True,41,31
2007.0,2007-10-28,7.0,8.0,24.135,CLE,STL,W 27-20,True,18,25,72.00,248,3,0,143.0,2,12,9.92,12.32,1,-1,-1.00,0,0,0,0,,0,0,0,0,,,,,,,True,Derek Anderson,True,27,20
2007.0,2007-11-04,8.0,9.0,24.142,CLE,SEA,W 33-30,True,29,48,60.42,364,0,1,75.3,0,0,7.58,6.65,2,21,10.50,0,0,0,0,,0,0,0,0,,,,,,,False,Derek Anderson,True,33,30
