Year,Date,G#,Week,Age,Tm,Opp,Result,GS,Rushing_Att,Rushing_Yds,Rushing_Y/A,Rushing_TD,Receiving_Tgt,Receiving_Rec,Receiving_Yds,Receiving_Y/R,Receiving_TD,Receiving_Ctch%,Receiving_Y/Tgt,Passing_Cmp,Passing_Att,Passing_Cmp%,Passing_Yds,Passing_TD,Passing_Int,Passing_Rate,Passing_Sk,Passing_Yds.1,Passing_Y/A,Passing_AY/A,Scoring_2PM,Scoring_TD,Scoring_Pts,Sk,Tackles_Solo,Tackles_Ast,Tackles_Comb,Tackles_TFL,Tackles_QBHits,Fumbles_Fmb,Fumbles_FL,Fumbles_FF,Fumbles_FR,Fumbles_Yds,Fumbles_TD,Off. Snaps_Num,Off. Snaps_Pct,Def. Snaps_Num,Def. Snaps_Pct,ST Snaps_Num,ST Snaps_Pct,Away_status,Player,Win,Score,Opp Score
2016.0,2016-11-24,11.0,12.0,21.125,DAL,WAS,W 31-26,True,20,97,4.85,2,2,2,23,11.50,0,100.0%,11.50,0,0,,0,0,0,,0,0,,,,2,12,0.0,0,0,0,,,0,0,0,0,0,0,46,82%,0,0%,1,4%,False,Ezekiel Elliott,True,31,26
2016.0,2016-12-01,12.0,13.0,21.132,DAL,MIN,W 17-15,True,20,86,4.30,1,5,4,19,4.75,0,80.0%,3.80,0,0,,0,0,0,,0,0,,,,1,6,0.0,0,0,0,0,0,1,0,0,2,0,0,43,83%,0,0%,1,4%,True,Ezekiel Elliott,True,17,15
2016.0,2016-12-11,13.0,14.0,21.142,DAL,NYG,L 7-10,True,24,107,4.46,0,2,0,0,,0,0.0%,0.00,0,0,,0,0,0,,0,0,,,,0,0,0.0,0,0,0,,,0,0,0,0,0,0,44,67%,0,0%,0,0%,True,Ezekiel Elliott,False,7,10
2016.0,2016-12-18,14.0,15.0,21.149,DAL,TAM,W 26-20,True,23,159,6.91,1,3,3,29,9.67,0,100.0%,9.67,0,0,,0,0,0,,0,0,,,,1,6,0.0,0,0,0,,,1,0,0,0,-7,0,58,78%,0,0%,0,0%,False,Ezekiel Elliott,True,26,20
2016.0,2016-12-26,15.0,16.0,21.157,DAL,DET,W 42-21,True,12,80,6.67,2,1,1,12,12.00,0,100.0%,12.00,0,0,,0,0,0,,0,0,,,,2,12,0.0,0,0,0,,,0,0,0,0,0,0,29,51%,0,0%,0,0%,False,Ezekiel Elliott,True,42,21
2016.0,2017-01-01,16.0,17.0,,DAL,PHI,L 13-27,True,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,True,Ezekiel Elliott,False,13,27
2017.0,2017-09-10,1.0,1.0,22.05,DAL,NYG,W 19-3,True,24,104,4.33,0,5,5,36,7.20,0,100.0%,7.20,0,0,,0,0,0,,0,0,,,,0,0,0.0,0,0,0,,,0,0,0,0,0,0,60,81%,0,0%,0,0%,False,Ezekiel Elliott,True,19,3
2017.0,2017-09-17,2.0,2.0,22.057,DAL,DEN,L 17-42,True,9,8,0.89,0,5,4,14,3.50,0,80.0%,2.80,0,0,,0,0,0,,0,0,,,,0,0,0.0,0,0,0,,,0,0,0,0,0,0,63,89%,0,0%,0,0%,True,Ezekiel Elliott,False,17,42
2017.0,2017-09-25,3.0,3.0,22.065,DAL,ARI,W 28-17,True,22,80,3.64,1,4,3,14,4.67,0,75.0%,3.50,0,0,,0,0,0,,0,0,,,,1,6,0.0,0,0,0,,,0,0,0,0,0,0,43,91%,0,0%,0,0%,True,Ezekiel Elliott,True,28,17
2017.0,2017-10-01,4.0,4.0,22.071,DAL,LAR,L 30-35,True,21,85,4.05,1,5,4,54,13.50,1,80.0%,10.80,0,0,,0,0,0,,0,0,,,,2,12,0.0,0,0,0,,,0,0,0,0,0,0,64,90%,0,0%,0,0%,False,Ezekiel Elliott,False,30,35
2017.0,2017-10-08,5.0,5.0,22.078,DAL,GNB,L 31-35,True,29,116,4.00,0,2,1,16,16.00,0,50.0%,8.00,0,0,,0,0,0,,0,0,,,,0,0,0.0,0,0,0,,,0,0,0,0,0,0,64,86%,0,0%,0,0%,False,Ezekiel Elliott,False,31,35
2017.0,2017-10-22,6.0,7.0,22.092,DAL,SFO,W 40-10,True,26,147,5.65,2,3,1,72,72.00,1,33.3%,24.00,0,0,,0,0,0,,0,0,,,,3,18,0.0,0,0,0,,,0,0,0,0,0,0,50,67%,0,0%,1,4%,True,Ezekiel Elliott,True,40,10
2017.0,2017-10-29,7.0,8.0,22.099,DAL,WAS,W 33-19,True,33,150,4.55,2,2,1,4,4.00,0,50.0%,2.00,0,0,,0,0,0,,0,0,,,,2,12,0.0,0,0,0,,,1,1,0,0,0,0,58,85%,0,0%,1,3%,True,Ezekiel Elliott,True,33,19
2017.0,2017-11-05,8.0,9.0,22.106,DAL,KAN,W 28-17,True,27,93,3.44,1,0,0,0,,0,0.0%,,0,0,,0,0,0,,0,0,,,,1,6,0.0,0,0,0,,,0,0,0,0,0,0,62,93%,0,0%,0,0%,False,Ezekiel Elliott,True,28,17
2017.0,2017-11-12,9.0,10.0,,DAL,ATL,L 7-27,True,Suspended,Suspended,Suspended,Suspended,Suspended,Suspended,Suspended,Suspended,Suspended,Suspended,Suspended,Suspended,Suspended,Suspended,Suspended,Suspended,Suspended,Suspended,Suspended,Suspended,Suspended,Suspended,Suspended,Suspended,Suspended,Suspended,Suspended,Suspended,Suspended,Suspended,Suspended,Suspended,Suspended,Suspended,Suspended,Suspended,Suspended,Suspended,Suspended,Suspended,Suspended,Suspended,Suspended,True,Ezekiel Elliott,False,7,27
2017.0,2017-11-19,10.0,11.0,,DAL,PHI,L 9-37,True,Suspended,Suspended,Suspended,Suspended,Suspended,Suspended,Suspended,Suspended,Suspended,Suspended,Suspended,Suspended,Suspended,Suspended,Suspended,Suspended,Suspended,Suspended,Suspended,Suspended,Suspended,Suspended,Suspended,Suspended,Suspended,Suspended,Suspended,Suspended,Suspended,Suspended,Suspended,Suspended,Suspended,Suspended,Suspended,Suspended,Suspended,Suspended,Suspended,Suspended,Suspended,Suspended,Suspended,False,Ezekiel Elliott,False,9,37
2017.0,2017-11-23,11.0,12.0,,DAL,LAC,L 6-28,True,Suspended,Suspended,Suspended,Suspended,Suspended,Suspended,Suspended,Suspended,Suspended,Suspended,Suspended,Suspended,Suspended,Suspended,Suspended,Suspended,Suspended,Suspended,Suspended,Suspended,Suspended,Suspended,Suspended,Suspended,Suspended,Suspended,Suspended,Suspended,Suspended,Suspended,Suspended,Suspended,Suspended,Suspended,Suspended,Suspended,Suspended,Suspended,Suspended,Suspended,Suspended,Suspended,Suspended,False,Ezekiel Elliott,False,6,28
2017.0,2017-11-30,12.0,13.0,,DAL,WAS,W 38-14,True,Suspended,Suspended,Suspended,Suspended,Suspended,Suspended,Suspended,Suspended,Suspended,Suspended,Suspended,Suspended,Suspended,Suspended,Suspended,Suspended,Suspended,Suspended,Suspended,Suspended,Suspended,Suspended,Suspended,Suspended,Suspended,Suspended,Suspended,Suspended,Suspended,Suspended,Suspended,Suspended,Suspended,Suspended,Suspended,Suspended,Suspended,Suspended,Suspended,Suspended,Suspended,Suspended,Suspended,False,Ezekiel Elliott,True,38,14
2017.0,2017-12-10,13.0,14.0,,DAL,NYG,W 30-10,True,Suspended,Suspended,Suspended,Suspended,Suspended,Suspended,Suspended,Suspended,Suspended,Suspended,Suspended,Suspended,Suspended,Suspended,Suspended,Suspended,Suspended,Suspended,Suspended,Suspended,Suspended,Suspended,Suspended,Suspended,Suspended,Suspended,Suspended,Suspended,Suspended,Suspended,Suspended,Suspended,Suspended,Suspended,Suspended,Suspended,Suspended,Suspended,Suspended,Suspended,Suspended,Suspended,Suspended,True,Ezekiel Elliott,True,30,10
2017.0,2017-12-17,14.0,15.0,,DAL,OAK,W 20-17,True,Suspended,Suspended,Suspended,Suspended,Suspended,Suspended,Suspended,Suspended,Suspended,Suspended,Suspended,Suspended,Suspended,Suspended,Suspended,Suspended,Suspended,Suspended,Suspended,Suspended,Suspended,Suspended,Suspended,Suspended,Suspended,Suspended,Suspended,Suspended,Suspended,Suspended,Suspended,Suspended,Suspended,Suspended,Suspended,Suspended,Suspended,Suspended,Suspended,Suspended,Suspended,Suspended,Suspended,True,Ezekiel Elliott,True,20,17
2017.0,2017-12-24,15.0,16.0,22.155,DAL,SEA,L 12-21,True,24,97,4.04,0,7,4,21,5.25,0,57.1%,3.00,0,0,,0,0,0,,0,0,,,,0,0,0.0,0,0,0,,,0,0,0,0,0,0,66,89%,0,0%,0,0%,False,Ezekiel Elliott,False,12,21
2017.0,2017-12-31,16.0,17.0,22.162,DAL,PHI,W 6-0,True,27,103,3.81,0,5,3,38,12.67,0,60.0%,7.60,0,0,,0,0,0,,0,0,,,,0,0,0.0,0,0,0,,,0,0,0,0,0,0,59,87%,0,0%,0,0%,True,Ezekiel Elliott,True,6,0
2018.0,2018-09-09,1.0,1.0,23.049,DAL,CAR,L 8-16,True,15,69,4.60,1,4,3,17,5.67,0,75.0%,4.25,0,0,,0,0,0,,0,0,,,,1,6,0.0,0,0,0,,,0,0,0,0,0,0,59,92%,0,0%,0,0%,True,Ezekiel Elliott,False,8,16
2018.0,2018-09-16,2.0,2.0,23.056,DAL,NYG,W 20-13,True,17,78,4.59,1,6,5,9,1.80,0,83.3%,1.50,0,0,,0,0,0,,0,0,,,,1,6,0.0,0,0,0,,,0,0,0,0,0,0,50,94%,0,0%,2,8%,False,Ezekiel Elliott,True,20,13
2018.0,2018-09-23,3.0,3.0,23.063,DAL,SEA,L 13-24,True,16,127,7.94,0,8,3,11,3.67,0,37.5%,1.38,0,0,,0,0,0,,0,0,,,,0,0,0.0,0,0,0,0,0,1,1,0,0,0,0,56,95%,0,0%,0,0%,True,Ezekiel Elliott,False,13,24
2018.0,2018-09-30,4.0,4.0,23.07,DAL,DET,W 26-24,True,25,152,6.08,0,4,4,88,22.00,1,100.0%,22.00,0,0,,0,0,0,,0,0,,,,1,6,0.0,0,0,0,,,1,0,0,0,0,0,53,77%,0,0%,0,0%,False,Ezekiel Elliott,True,26,24
2018.0,2018-10-07,5.0,5.0,23.077,DAL,HOU,L 16-19,True,20,54,2.70,0,7,7,30,4.29,0,100.0%,4.29,0,0,,0,0,0,,0,0,,,,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,50,81%,0,0%,0,0%,True,Ezekiel Elliott,False,16,19
2018.0,2018-10-14,6.0,6.0,23.084,DAL,JAX,W 40-7,True,24,106,4.42,1,1,1,11,11.00,0,100.0%,11.00,0,0,,0,0,0,,0,0,,,,1,6,0.0,0,0,0,,,0,0,0,0,0,0,63,86%,0,0%,0,0%,False,Ezekiel Elliott,True,40,7
2018.0,2018-10-21,7.0,7.0,23.091,DAL,WAS,L 17-20,True,15,33,2.20,0,6,2,9,4.50,0,33.3%,1.50,0,0,,0,0,0,,0,0,,,,0,0,0.0,0,0,0,,,0,0,0,0,0,0,66,100%,0,0%,0,0%,True,Ezekiel Elliott,False,17,20
2018.0,2018-11-05,8.0,9.0,23.106,DAL,TEN,L 14-28,True,17,61,3.59,0,5,4,51,12.75,0,80.0%,10.20,0,0,,0,0,0,,0,0,,,,0,0,0.0,0,0,0,,,0,0,0,0,0,0,52,88%,0,0%,0,0%,False,Ezekiel Elliott,False,14,28
2018.0,2018-11-11,9.0,10.0,23.112,DAL,PHI,W 27-20,True,19,151,7.95,1,7,6,36,6.00,1,85.7%,5.14,0,0,,0,0,0,,0,0,,,,2,12,0.0,0,0,0,,,1,0,0,0,0,0,61,88%,0,0%,0,0%,True,Ezekiel Elliott,True,27,20
2018.0,2018-11-18,10.0,11.0,23.119,DAL,ATL,W 22-19,True,23,122,5.30,1,8,7,79,11.29,0,87.5%,9.88,0,0,,0,0,0,,0,0,,,,1,6,0.0,0,0,0,,,1,0,0,0,0,0,56,88%,0,0%,0,0%,True,Ezekiel Elliott,True,22,19
2018.0,2018-11-22,11.0,12.0,23.123,DAL,WAS,W 31-23,True,26,121,4.65,1,6,5,22,4.40,0,83.3%,3.67,0,0,,0,0,0,,0,0,,,,1,6,0.0,0,0,0,,,0,0,0,0,0,0,65,93%,0,0%,1,3%,False,Ezekiel Elliott,True,31,23
2018.0,2018-11-29,12.0,13.0,23.13,DAL,NOR,W 13-10,True,23,75,3.26,0,6,6,60,10.00,1,100.0%,10.00,0,0,,0,0,0,,0,0,,,,1,6,0.0,0,0,0,,,0,0,0,0,0,0,63,89%,0,0%,0,0%,False,Ezekiel Elliott,True,13,10
2018.0,2018-12-09,13.0,14.0,23.14,DAL,PHI,W 29-23,True,28,113,4.04,0,13,12,79,6.58,0,92.3%,6.08,0,0,,0,0,0,,0,0,,,,0,0,0.0,0,0,0,,,0,0,0,0,0,0,86,87%,0,0%,1,3%,False,Ezekiel Elliott,True,29,23
2018.0,2018-12-16,14.0,15.0,23.147,DAL,IND,L 0-23,True,18,87,4.83,0,8,7,41,5.86,0,87.5%,5.13,0,0,,0,0,0,,0,0,,,,0,0,0.0,0,0,0,0,0,1,0,0,1,0,0,61,88%,0,0%,0,0%,True,Ezekiel Elliott,False,0,23
2018.0,2018-12-23,15.0,16.0,23.154,DAL,TAM,W 27-20,True,18,85,4.72,0,6,5,24,4.80,0,83.3%,4.00,0,0,,0,0,0,,0,0,,,,0,0,0.0,0,0,0,,,1,0,0,0,0,0,49,94%,0,0%,1,4%,False,Ezekiel Elliott,True,27,20
2018.0,2018-12-30,16.0,17.0,,DAL,NYG,W 36-35,True,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,True,Ezekiel Elliott,True,36,35
2019.0,2019-09-08,1.0,1.0,24.048,DAL,NYG,W 35-17,True,13,53,4.08,1,2,1,10,10.00,0,50.0%,5.00,0,0,,0,0,0,,0,0,,,,1,6,0.0,0,0,0,0,0,0,0,0,0,0,0,37,54%,0,0%,1,4%,False,Ezekiel Elliott,True,35,17
2019.0,2019-09-15,2.0,2.0,24.055,DAL,WAS,W 31-21,True,23,111,4.83,1,2,2,9,4.50,0,100.0%,4.50,0,0,,0,0,0,,0,0,,,,1,6,0.0,0,0,0,0,0,0,0,0,0,0,0,53,77%,0,0%,1,4%,True,Ezekiel Elliott,True,31,21
2019.0,2019-09-22,3.0,3.0,24.062,DAL,MIA,W 31-6,True,19,125,6.58,0,3,2,14,7.00,0,66.7%,4.67,0,0,,0,0,0,,0,0,,,,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,48,67%,0,0%,0,0%,False,Ezekiel Elliott,True,31,6
2019.0,2019-09-29,4.0,4.0,24.069,DAL,NOR,L 10-12,True,18,35,1.94,1,7,6,30,5.00,0,85.7%,4.29,0,0,,0,0,0,,0,0,,,,1,6,0.0,0,0,0,0,0,1,1,0,0,0,0,56,97%,0,0%,0,0%,True,Ezekiel Elliott,False,10,12
2019.0,2019-10-06,5.0,5.0,24.076,DAL,GNB,L 24-34,True,12,62,5.17,1,3,2,29,14.50,0,66.7%,9.67,0,0,,0,0,0,,0,0,,,,1,6,0.0,0,0,0,0,0,0,0,0,0,0,0,66,93%,0,0%,0,0%,False,Ezekiel Elliott,False,24,34
2019.0,2019-10-13,6.0,6.0,24.083,DAL,NYJ,L 22-24,True,28,105,3.75,1,6,5,48,9.60,0,83.3%,8.00,0,0,,0,0,0,,0,0,,,,1,6,0.0,0,0,0,0,0,0,0,0,0,0,0,75,91%,0,0%,0,0%,True,Ezekiel Elliott,False,22,24
2019.0,2019-10-20,7.0,7.0,24.09,DAL,PHI,W 37-10,True,22,111,5.05,1,7,6,36,6.00,0,85.7%,5.14,0,0,,0,0,0,,0,0,,,,1,6,0.0,0,0,0,0,0,0,0,0,0,0,0,55,80%,0,0%,0,0%,False,Ezekiel Elliott,True,37,10
2019.0,2019-11-04,8.0,9.0,24.105,DAL,NYG,W 37-18,True,23,139,6.04,0,0,0,0,,0,0.0%,,0,0,,0,0,0,,0,0,,,,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,57,83%,0,0%,0,0%,True,Ezekiel Elliott,True,37,18
2019.0,2019-11-10,9.0,10.0,24.111,DAL,MIN,L 24-28,True,20,47,2.35,0,3,2,16,8.00,0,66.7%,5.33,0,0,,0,0,0,,0,0,,,,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,70,99%,0,0%,0,0%,False,Ezekiel Elliott,False,24,28
2019.0,2019-11-17,10.0,11.0,24.118,DAL,DET,W 35-27,True,16,45,2.81,1,3,2,28,14.00,1,66.7%,9.33,0,0,,0,0,0,,0,0,,,,2,12,0.0,0,0,0,0,0,1,1,0,0,0,0,65,89%,0,0%,0,0%,True,Ezekiel Elliott,True,35,27
2019.0,2019-11-24,11.0,12.0,24.125,DAL,NWE,L 9-13,True,21,86,4.10,0,4,4,40,10.00,0,100.0%,10.00,0,0,,0,0,0,,0,0,,,,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,55,87%,0,0%,0,0%,True,Ezekiel Elliott,False,9,13
2019.0,2019-11-28,12.0,13.0,24.129,DAL,BUF,L 15-26,True,12,71,5.92,0,10,7,66,9.43,0,70.0%,6.60,0,0,,0,0,0,,0,0,,,,0,0,0.0,0,0,0,0,0,1,0,0,1,0,0,67,88%,0,0%,0,0%,False,Ezekiel Elliott,False,15,26
2019.0,2019-12-05,13.0,14.0,24.136,DAL,CHI,L 24-31,True,19,81,4.26,2,5,2,12,6.00,0,40.0%,2.40,0,0,,0,0,0,,0,0,,,,2,12,0.0,0,0,0,0,0,0,0,0,0,0,0,72,99%,0,0%,0,0%,True,Ezekiel Elliott,False,24,31
2019.0,2019-12-15,14.0,15.0,24.146,DAL,LAR,W 44-21,True,24,117,4.88,2,4,3,43,14.33,0,75.0%,10.75,0,0,,0,0,0,,0,0,,,,2,12,0.0,0,0,0,0,0,0,0,0,0,0,0,50,71%,0,0%,2,6%,False,Ezekiel Elliott,True,44,21
2019.0,2019-12-22,15.0,16.0,24.153,DAL,PHI,L 9-17,True,13,47,3.62,0,7,7,37,5.29,0,100.0%,5.29,0,0,,0,0,0,,0,0,,,,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,60,97%,0,0%,0,0%,True,Ezekiel Elliott,False,9,17
2019.0,2019-12-29,16.0,17.0,24.16,DAL,WAS,W 47-16,True,18,122,6.78,1,5,3,2,0.67,1,60.0%,0.40,0,0,,0,0,0,,0,0,,,,2,12,0.0,0,0,0,0,0,0,0,0,0,0,0,51,67%,0,0%,0,0%,False,Ezekiel Elliott,True,47,16
2020.0,2020-09-13,1.0,1.0,25.053,DAL,LAR,L 17-20,True,22,96,4.36,1,4,3,31,10.33,1,75.0%,7.75,0,0,,0,0,0,,0,0,,,,2,12,0.0,0,0,0,0,0,0,0,0,0,0,0,63,88%,0,0%,0,0%,True,Ezekiel Elliott,False,17,20
2020.0,2020-09-20,2.0,2.0,25.06,DAL,ATL,W 40-39,True,22,89,4.05,1,7,6,33,5.50,0,85.7%,4.71,0,0,,0,0,0,,0,0,,,,1,6,0.0,0,0,0,0,0,2,1,0,1,0,0,76,93%,0,0%,0,0%,False,Ezekiel Elliott,True,40,39
2020.0,2020-09-27,3.0,3.0,25.067,DAL,SEA,L 31-38,True,14,34,2.43,1,11,6,24,4.00,0,54.5%,2.18,0,0,,0,0,0,,0,0,,,,1,6,0.0,0,0,0,0,0,0,0,0,0,0,0,80,98%,0,0%,0,0%,True,Ezekiel Elliott,False,31,38
2020.0,2020-10-04,4.0,4.0,25.074,DAL,CLE,L 38-49,True,12,54,4.50,0,8,8,71,8.88,0,100.0%,8.88,0,0,,0,0,0,,0,0,,,1,0,2,0.0,0,0,0,0,0,1,1,0,0,0,0,63,77%,0,0%,0,0%,False,Ezekiel Elliott,False,38,49
2020.0,2020-10-11,5.0,5.0,25.081,DAL,NYG,W 37-34,True,19,91,4.79,2,2,1,14,14.00,0,50.0%,7.00,0,0,,0,0,0,,0,0,,,,2,12,0.0,0,0,0,0,0,0,0,0,0,0,0,54,82%,0,0%,0,0%,False,Ezekiel Elliott,True,37,34
2020.0,2020-10-19,6.0,6.0,25.089,DAL,ARI,L 10-38,True,12,49,4.08,0,10,8,31,3.88,0,80.0%,3.10,0,0,,0,0,0,,0,0,,,,0,0,0.0,0,0,0,0,0,2,2,0,0,0,0,54,61%,0,0%,0,0%,False,Ezekiel Elliott,False,10,38
2020.0,2020-10-25,7.0,7.0,25.095,DAL,WAS,L 3-25,True,12,45,3.75,0,2,1,6,6.00,0,50.0%,3.00,0,0,,0,0,0,,0,0,,,,0,0,0.0,0,0,0,0,0,0,0,0,1,0,0,38,67%,0,0%,0,0%,True,Ezekiel Elliott,False,3,25
2020.0,2020-11-01,8.0,8.0,25.102,DAL,PHI,L 9-23,True,19,63,3.32,0,2,1,10,10.00,0,50.0%,5.00,0,0,,0,0,0,,0,0,,,,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,62,78%,0,0%,0,0%,True,Ezekiel Elliott,False,9,23
2020.0,2020-11-08,9.0,9.0,25.109,DAL,PIT,L 19-24,True,18,51,2.83,0,3,2,18,9.00,0,66.7%,6.00,0,0,,0,0,0,,0,0,,,,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,47,65%,0,0%,0,0%,False,Ezekiel Elliott,False,19,24
2020.0,2020-11-22,10.0,11.0,25.123,DAL,MIN,W 31-28,True,21,103,4.90,0,2,2,11,5.50,1,100.0%,5.50,0,0,,0,0,0,,0,0,,,,1,6,0.0,0,0,0,0,0,0,0,0,0,0,0,46,70%,0,0%,0,0%,True,Ezekiel Elliott,True,31,28
2020.0,2020-11-26,11.0,12.0,25.127,DAL,WAS,L 16-41,True,10,32,3.20,0,3,1,7,7.00,0,33.3%,2.33,0,0,,0,0,0,,0,0,,,,0,0,0.0,0,0,0,0,0,1,1,0,0,0,0,39,66%,0,0%,0,0%,False,Ezekiel Elliott,False,16,41
2020.0,2020-12-08,12.0,13.0,25.139,DAL,BAL,L 17-34,True,18,77,4.28,0,6,4,18,4.50,0,66.7%,3.00,0,0,,0,0,0,,0,0,,,,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,50,63%,0,0%,0,0%,True,Ezekiel Elliott,False,17,34
2020.0,2020-12-13,13.0,14.0,25.144,DAL,CIN,W 30-7,True,12,48,4.00,0,3,2,11,5.50,0,66.7%,3.67,0,0,,0,0,0,,0,0,,,,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,32,63%,0,0%,0,0%,True,Ezekiel Elliott,True,30,7
2020.0,2020-12-20,14.0,15.0,,DAL,SFO,W 41-33,True,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,False,Ezekiel Elliott,True,41,33
