Year,Date,G#,Week,Age,Tm,Unnamed: 7_level_1,Opp,Result,GS,Scoring_XPM,Scoring_XPA,Scoring_XP%,Scoring_FGM,Scoring_FGA,Scoring_FG%,Scoring_TD,Scoring_Pts,Sk,Tackles_Solo,Tackles_Ast,Tackles_Comb,Tackles_TFL,Tackles_QBHits,Fumbles_Fmb,Fumbles_FL,Fumbles_FF,Fumbles_FR,Fumbles_Yds,Fumbles_TD,Off. Snaps_Num,Off. Snaps_Pct,Def. Snaps_Num,Def. Snaps_Pct,ST Snaps_Num,ST Snaps_Pct,Away_status,Player
2013,2013-11-03,9,9,29.279,NWE,,PIT,W 55-31,False,7,7,100.0,2,2,100.0,0,13,0.0,0,0,0,,,0,0,0,0,0,0,0,0%,0,0%,19,54%,False,Stephen Gostkowski
2013,2013-11-18,10,11,29.294,NWE,@,CAR,L 20-24,False,2,2,100.0,2,2,100.0,0,8,0.0,0,0,0,,,0,0,0,0,0,0,0,0%,0,0%,9,43%,True,Stephen Gostkowski
2013,2013-11-24,11,12,29.300,NWE,,DEN,W 34-31,False,4,4,100.0,2,2,100.0,0,10,0.0,0,0,0,,,0,0,0,0,0,0,0,0%,0,0%,13,33%,False,Stephen Gostkowski
2013,2013-12-01,12,13,29.307,NWE,@,HOU,W 34-31,False,4,4,100.0,2,3,66.7,0,10,0.0,0,1,1,0,0,0,0,0,0,0,0,0,0%,0,0%,14,45%,True,Stephen Gostkowski
2013,2013-12-08,13,14,29.314,NWE,,CLE,W 27-26,False,1,1,100.0,2,2,100.0,0,7,0.0,0,0,0,,,0,0,0,0,0,0,0,0%,0,0%,9,29%,False,Stephen Gostkowski
2013,2013-12-15,14,15,29.321,NWE,@,MIA,L 20-24,False,2,2,100.0,2,3,66.7,0,8,0.0,0,0,0,,,0,0,0,0,0,0,0,0%,0,0%,10,37%,True,Stephen Gostkowski
2013,2013-12-22,15,16,29.328,NWE,@,BAL,W 41-7,False,5,5,100.0,2,2,100.0,0,11,0.0,0,0,0,,,0,0,0,0,0,0,0,0%,0,0%,15,47%,True,Stephen Gostkowski
2013,2013-12-29,16,17,29.335,NWE,,BUF,W 34-20,False,2,2,100.0,4,4,100.0,0,14,0.0,0,0,0,,,0,0,0,0,0,0,0,0%,0,0%,13,46%,False,Stephen Gostkowski
2014,2014-09-07,1,1,30.222,NWE,@,MIA,L 20-33,False,2,2,100.0,2,2,100.0,0,8,0.0,0,0,0,,,0,0,0,0,0,0,0,0%,0,0%,10,30%,True,Stephen Gostkowski
2014,2014-09-14,2,2,30.229,NWE,@,MIN,W 30-7,False,3,3,100.0,3,3,100.0,0,12,0.0,0,0,0,,,0,0,0,0,0,0,0,0%,0,0%,14,50%,True,Stephen Gostkowski
2014,2014-09-21,3,3,30.236,NWE,,OAK,W 16-9,False,1,1,100.0,3,3,100.0,0,10,0.0,0,0,0,,,0,0,0,0,0,0,0,0%,0,0%,8,32%,False,Stephen Gostkowski
2014,2014-09-29,4,4,30.244,NWE,@,KAN,L 14-41,False,2,2,100.0,,,,0,2,0.0,0,0,0,,,0,0,0,0,0,0,0,0%,0,0%,5,17%,True,Stephen Gostkowski
2014,2014-10-05,5,5,30.250,NWE,,CIN,W 43-17,False,4,4,100.0,5,5,100.0,0,19,0.0,0,0,0,,,0,0,0,0,0,0,0,0%,0,0%,19,56%,False,Stephen Gostkowski
2014,2014-10-12,6,6,30.257,NWE,@,BUF,W 37-22,False,4,4,100.0,3,4,75.0,0,13,0.0,0,0,0,,,0,0,0,0,0,0,0,0%,0,0%,15,48%,True,Stephen Gostkowski
2014,2014-10-16,7,7,30.261,NWE,,NYJ,W 27-25,False,3,3,100.0,2,2,100.0,0,9,0.0,0,0,0,,,0,0,0,0,0,0,0,0%,0,0%,10,32%,False,Stephen Gostkowski
2014,2014-10-26,8,8,30.271,NWE,,CHI,W 51-23,False,6,6,100.0,3,3,100.0,0,15,0.0,0,0,0,,,0,0,0,0,0,0,0,0%,0,0%,19,66%,False,Stephen Gostkowski
2014,2014-11-02,9,9,30.278,NWE,,DEN,W 43-21,False,4,4,100.0,3,3,100.0,0,13,0.0,0,0,0,,,0,0,0,0,0,0,0,0%,0,0%,17,52%,False,Stephen Gostkowski
2014,2014-11-16,10,11,30.292,NWE,@,IND,W 42-20,False,6,6,100.0,,,,0,6,0.0,0,0,0,,,0,0,0,0,0,0,0,0%,0,0%,13,50%,True,Stephen Gostkowski
2014,2014-11-23,11,12,30.299,NWE,,DET,W 34-9,False,4,4,100.0,2,2,100.0,0,10,0.0,0,0,0,,,0,0,0,0,0,0,0,0%,0,0%,13,42%,False,Stephen Gostkowski
2014,2014-11-30,12,13,30.306,NWE,@,GNB,L 21-26,False,3,3,100.0,,1,0.0,0,3,0.0,0,0,0,,,0,0,0,0,0,0,0,0%,0,0%,8,30%,True,Stephen Gostkowski
2014,2014-12-07,13,14,30.313,NWE,@,SDG,W 23-14,False,2,2,100.0,3,3,100.0,0,11,0.0,0,0,0,,,0,0,0,0,0,0,0,0%,0,0%,12,40%,True,Stephen Gostkowski
2014,2014-12-14,14,15,30.320,NWE,,MIA,W 41-13,False,5,5,100.0,2,2,100.0,0,11,0.0,0,0,0,,,0,0,0,0,0,0,0,0%,0,0%,15,50%,False,Stephen Gostkowski
2014,2014-12-21,15,16,30.327,NWE,@,NYJ,W 17-16,False,2,2,100.0,1,1,100.0,0,5,0.0,0,0,0,,,0,0,0,0,0,0,0,0%,0,0%,7,27%,True,Stephen Gostkowski
2014,2014-12-28,16,17,30.334,NWE,,BUF,L 9-17,False,,,,3,3,100.0,0,9,0.0,1,0,1,0,0,0,0,0,0,0,0,0,0%,0,0%,7,30%,False,Stephen Gostkowski
2015,2015-09-10,1,1,31.225,NWE,,PIT,W 28-21,False,4,4,100.0,,,,0,4,0.0,0,0,0,,,0,0,0,0,0,0,0,0%,0,0%,9,35%,False,Stephen Gostkowski
2015,2015-09-20,2,2,31.235,NWE,@,BUF,W 40-32,False,4,4,100.0,4,4,100.0,0,16,0.0,0,0,0,,,0,0,0,0,0,0,0,0%,0,0%,17,49%,True,Stephen Gostkowski
2015,2015-09-27,3,3,31.242,NWE,,JAX,W 51-17,False,6,6,100.0,3,3,100.0,0,15,0.0,0,0,0,,,0,0,0,0,0,0,0,0%,0,0%,19,61%,False,Stephen Gostkowski
2015,2015-10-11,4,5,31.256,NWE,@,DAL,W 30-6,False,3,3,100.0,3,3,100.0,0,12,0.0,0,0,0,,,0,0,0,0,0,0,0,0%,0,0%,13,46%,True,Stephen Gostkowski
2015,2015-10-18,5,6,31.263,NWE,@,IND,W 34-27,False,4,4,100.0,2,2,100.0,0,10,0.0,0,0,0,,,0,0,0,0,0,0,0,0%,0,0%,13,38%,True,Stephen Gostkowski
2015,2015-10-25,6,7,31.270,NWE,,NYJ,W 30-23,False,3,3,100.0,3,3,100.0,0,12,0.0,0,0,0,,,0,0,0,0,0,0,0,0%,0,0%,13,42%,False,Stephen Gostkowski
2015,2015-10-29,7,8,31.274,NWE,,MIA,W 36-7,False,4,4,100.0,2,2,100.0,0,10,0.0,0,0,0,,,0,0,0,0,0,0,0,0%,0,0%,13,43%,False,Stephen Gostkowski
2015,2015-11-08,8,9,31.284,NWE,,WAS,W 27-10,False,3,3,100.0,2,2,100.0,0,9,0.0,0,0,0,,,0,0,0,0,0,0,0,0%,0,0%,11,50%,False,Stephen Gostkowski
2015,2015-11-15,9,10,31.291,NWE,@,NYG,W 27-26,False,3,3,100.0,2,2,100.0,0,9,0.0,0,0,0,,,0,0,0,0,0,0,0,0%,0,0%,11,34%,True,Stephen Gostkowski
2015,2015-11-23,10,11,31.299,NWE,,BUF,W 20-13,False,2,2,100.0,2,3,66.7,0,8,0.0,0,0,0,,,0,0,0,0,0,0,0,0%,0,0%,10,31%,False,Stephen Gostkowski
2015,2015-11-29,11,12,31.305,NWE,@,DEN,L 24-30,False,3,3,100.0,1,1,100.0,0,6,0.0,0,0,0,,,0,0,0,0,0,0,0,0%,0,0%,8,22%,True,Stephen Gostkowski
2015,2015-12-06,12,13,31.312,NWE,,PHI,L 28-35,False,4,4,100.0,,,,0,4,0.0,0,0,0,,,0,0,0,0,0,0,0,0%,0,0%,9,26%,False,Stephen Gostkowski
2015,2015-12-13,13,14,31.319,NWE,@,HOU,W 27-6,False,3,3,100.0,2,2,100.0,0,9,0.0,0,0,0,,,0,0,0,0,0,0,0,0%,0,0%,11,38%,True,Stephen Gostkowski
2015,2015-12-20,14,15,31.326,NWE,,TEN,W 33-16,False,3,3,100.0,4,5,80.0,0,15,0.0,0,0,0,,,0,0,0,0,0,0,0,0%,0,0%,16,50%,False,Stephen Gostkowski
2015,2015-12-27,15,16,31.333,NWE,@,NYJ,L 20-26,False,2,2,100.0,2,2,100.0,0,8,0.0,0,0,0,,,0,0,0,0,0,0,0,0%,0,0%,10,36%,True,Stephen Gostkowski
2015,2016-01-03,16,17,31.340,NWE,@,MIA,L 10-20,False,1,1,100.0,1,2,50.0,0,4,0.0,0,0,0,,,0,0,0,0,0,0,0,0%,0,0%,6,20%,True,Stephen Gostkowski
2016,2016-09-11,1,1,32.227,NWE,@,ARI,W 23-21,False,2,2,100.0,3,3,100.0,0,11,0.0,0,0,0,,,0,0,0,0,0,0,0,0%,0,0%,11,42%,True,Stephen Gostkowski
2016,2016-09-18,2,2,32.234,NWE,,MIA,W 31-24,False,4,4,100.0,1,2,50.0,0,7,0.0,0,0,0,,,0,0,0,0,0,0,0,0%,0,0%,12,43%,False,Stephen Gostkowski
2016,2016-09-22,3,3,32.238,NWE,,HOU,W 27-0,False,3,3,100.0,2,2,100.0,0,9,0.0,0,0,0,,,0,0,0,0,0,0,0,0%,0,0%,11,44%,False,Stephen Gostkowski
2016,2016-10-02,4,4,32.248,NWE,,BUF,L 0-16,False,,,,,1,0.0,0,0,0.0,0,0,0,,,0,0,0,0,0,0,0,0%,0,0%,2,9%,False,Stephen Gostkowski
2016,2016-10-09,5,5,32.255,NWE,@,CLE,W 33-13,False,4,4,100.0,1,2,50.0,0,7,0.0,0,0,0,,,0,0,0,0,0,0,0,0%,0,0%,12,43%,True,Stephen Gostkowski
2016,2016-10-16,6,6,32.262,NWE,,CIN,W 35-17,False,3,4,75.0,2,2,100.0,0,9,0.0,0,0,0,,,0,0,0,0,0,0,0,0%,0,0%,13,46%,False,Stephen Gostkowski
2016,2016-10-23,7,7,32.269,NWE,@,PIT,W 27-16,False,3,4,75.0,,,,0,3,0.0,0,0,0,,,0,0,0,0,0,0,0,0%,0,0%,9,30%,True,Stephen Gostkowski
2016,2016-10-30,8,8,32.276,NWE,@,BUF,W 41-25,False,5,5,100.0,2,2,100.0,0,11,0.0,0,0,0,,,0,0,0,0,0,0,0,0%,0,0%,14,47%,True,Stephen Gostkowski
2016,2016-11-13,9,10,32.290,NWE,,SEA,L 24-31,False,3,3,100.0,1,1,100.0,0,6,0.0,0,0,0,,,0,0,0,0,0,0,0,0%,0,0%,9,33%,False,Stephen Gostkowski
2016,2016-11-20,10,11,32.297,NWE,@,SFO,W 30-17,False,3,4,75.0,1,1,100.0,0,6,0.0,0,0,0,,,0,0,0,0,0,0,0,0%,0,0%,11,35%,True,Stephen Gostkowski
2016,2016-11-27,11,12,32.304,NWE,@,NYJ,W 22-17,False,1,1,100.0,3,4,75.0,0,10,0.0,0,0,0,,,0,0,0,0,0,0,0,0%,0,0%,11,41%,True,Stephen Gostkowski
2016,2016-12-04,12,13,32.311,NWE,,LAR,W 26-10,False,2,2,100.0,4,4,100.0,0,14,0.0,0,0,0,,,0,0,0,0,0,0,0,0%,0,0%,13,41%,False,Stephen Gostkowski
2016,2016-12-12,13,14,32.319,NWE,,BAL,W 30-23,False,4,4,100.0,,,,0,4,0.0,0,0,0,,,0,0,0,0,0,0,0,0%,0,0%,9,26%,False,Stephen Gostkowski
2016,2016-12-18,14,15,32.325,NWE,@,DEN,W 16-3,False,1,1,100.0,3,3,100.0,0,10,0.0,0,0,0,,,0,0,0,0,0,0,0,0%,0,0%,9,35%,True,Stephen Gostkowski
2016,2016-12-24,15,16,32.331,NWE,,NYJ,W 41-3,False,5,5,100.0,2,2,100.0,0,11,0.0,0,0,0,,,0,0,0,0,0,0,0,0%,0,0%,16,57%,False,Stephen Gostkowski
2016,2017-01-01,16,17,32.339,NWE,@,MIA,W 35-14,False,3,3,100.0,2,3,66.7,0,9,0.0,0,0,0,,,0,0,0,0,0,0,0,0%,0,0%,13,50%,True,Stephen Gostkowski
2017,2017-09-07,1,1,33.222,NWE,,KAN,L 27-42,False,3,3,100.0,2,2,100.0,0,9,0.0,0,0,0,,,0,0,0,0,0,0,0,0%,0,0%,11,29%,False,Stephen Gostkowski
2017,2017-09-17,2,2,33.232,NWE,@,NOR,W 36-20,False,3,4,75.0,3,3,100.0,0,12,0.0,0,0,0,,,0,0,0,0,0,0,0,0%,0,0%,14,45%,True,Stephen Gostkowski
2017,2017-09-24,3,3,33.239,NWE,,HOU,W 36-33,False,4,4,100.0,,,,0,4,0.0,0,0,0,,,0,0,0,0,0,0,0,0%,0,0%,10,29%,False,Stephen Gostkowski
2017,2017-10-01,4,4,33.246,NWE,,CAR,L 30-33,False,3,3,100.0,3,3,100.0,0,12,0.0,0,0,0,,,0,0,0,0,0,0,0,0%,0,0%,12,43%,False,Stephen Gostkowski
2017,2017-10-05,5,5,33.250,NWE,@,TAM,W 19-14,False,1,1,100.0,4,4,100.0,0,13,0.0,0,0,0,,,0,0,0,0,0,0,0,0%,0,0%,11,38%,True,Stephen Gostkowski
2017,2017-10-15,6,6,33.260,NWE,@,NYJ,W 24-17,False,3,3,100.0,1,2,50.0,0,6,0.0,0,0,0,,,0,0,0,0,0,0,0,0%,0,0%,10,40%,True,Stephen Gostkowski
2017,2017-10-22,7,7,33.267,NWE,,ATL,W 23-7,False,2,2,100.0,3,3,100.0,0,11,0.0,0,0,0,,,0,0,0,0,0,0,0,0%,0,0%,11,55%,False,Stephen Gostkowski
2017,2017-10-29,8,8,33.274,NWE,,LAC,W 21-13,False,1,1,100.0,4,6,66.7,0,13,0.0,0,0,0,,,0,0,0,0,0,0,0,0%,0,0%,13,46%,False,Stephen Gostkowski
2017,2017-11-12,9,10,33.288,NWE,@,DEN,W 41-16,False,5,5,100.0,2,2,100.0,0,11,0.0,0,0,0,,,0,0,0,0,0,0,0,0%,0,0%,15,52%,True,Stephen Gostkowski
2017,2017-11-19,10,11,33.295,NWE,@,OAK,W 33-8,False,3,3,100.0,4,4,100.0,0,15,0.0,0,0,0,,,0,0,0,0,0,0,0,0%,0,0%,14,64%,True,Stephen Gostkowski
2017,2017-11-26,11,12,33.302,NWE,,MIA,W 35-17,False,5,5,100.0,,,,0,5,0.0,0,0,0,,,0,0,0,0,0,0,0,0%,0,0%,11,41%,False,Stephen Gostkowski
2017,2017-12-03,12,13,33.309,NWE,@,BUF,W 23-3,False,2,2,100.0,3,3,100.0,0,11,0.0,0,0,0,,,0,0,0,0,0,0,0,0%,0,0%,11,52%,True,Stephen Gostkowski
2017,2017-12-11,13,14,33.317,NWE,@,MIA,L 20-27,False,2,2,100.0,2,2,100.0,0,8,0.0,0,0,0,,,0,0,0,0,0,0,0,0%,0,0%,9,26%,True,Stephen Gostkowski
2017,2017-12-17,14,15,33.323,NWE,@,PIT,W 27-24,False,1,2,50.0,2,2,100.0,0,7,0.0,0,0,0,,,0,0,0,0,0,0,0,0%,0,0%,10,40%,True,Stephen Gostkowski
2017,2017-12-24,15,16,33.330,NWE,,BUF,W 37-16,False,4,4,100.0,3,3,100.0,0,13,0.0,0,0,0,,,0,0,0,0,0,0,0,0%,0,0%,15,54%,False,Stephen Gostkowski
2017,2017-12-31,16,17,33.337,NWE,,NYJ,W 26-6,False,3,3,100.0,1,1,100.0,0,6,0.0,0,0,0,,,0,0,0,0,0,0,0,0%,0,0%,9,29%,False,Stephen Gostkowski
2018,2018-09-09,1,1,34.224,NWE,,HOU,W 27-20,False,3,3,100.0,2,2,100.0,0,9,0.0,0,0,0,,,0,0,0,0,0,0,0,0%,0,0%,11,34%,False,Stephen Gostkowski
2018,2018-09-16,2,2,34.231,NWE,@,JAX,L 20-31,False,2,2,100.0,2,3,66.7,0,8,0.0,0,0,0,,,0,0,0,0,0,0,0,0%,0,0%,10,36%,True,Stephen Gostkowski
2018,2018-09-23,3,3,34.238,NWE,@,DET,L 10-26,False,1,1,100.0,1,1,100.0,0,4,0.0,0,0,0,,,0,0,0,0,0,0,0,0%,0,0%,5,20%,True,Stephen Gostkowski
2018,2018-09-30,4,4,34.245,NWE,,MIA,W 38-7,False,5,5,100.0,1,1,100.0,0,8,0.0,0,0,0,,,0,0,0,0,0,0,0,0%,0,0%,13,52%,False,Stephen Gostkowski
2018,2018-10-04,5,5,34.249,NWE,,IND,W 38-24,False,5,5,100.0,1,1,100.0,0,8,0.0,0,0,0,,,0,0,0,0,0,0,0,0%,0,0%,14,45%,False,Stephen Gostkowski
2018,2018-10-14,6,6,34.259,NWE,,KAN,W 43-40,False,4,4,100.0,5,5,100.0,0,19,0.0,0,0,0,,,0,0,0,0,0,0,0,0%,0,0%,18,50%,False,Stephen Gostkowski
2018,2018-10-21,7,7,34.266,NWE,@,CHI,W 38-31,False,5,5,100.0,1,1,100.0,0,8,0.0,0,0,0,,,0,0,0,0,0,0,0,0%,0,0%,13,39%,True,Stephen Gostkowski
2018,2018-10-29,8,8,34.274,NWE,@,BUF,W 25-6,False,1,1,100.0,4,5,80.0,0,13,0.0,0,0,0,,,0,0,0,0,0,0,0,0%,0,0%,14,50%,True,Stephen Gostkowski
2018,2018-11-04,9,9,34.280,NWE,,GNB,W 31-17,False,4,4,100.0,1,1,100.0,0,7,0.0,0,0,0,,,0,0,0,0,0,0,0,0%,0,0%,11,41%,False,Stephen Gostkowski
2018,2018-11-11,10,10,34.287,NWE,@,TEN,L 10-34,False,1,1,100.0,1,2,50.0,0,4,0.0,0,0,0,,,0,0,0,0,0,0,0,0%,0,0%,6,20%,True,Stephen Gostkowski
2018,2018-11-25,11,12,34.301,NWE,@,NYJ,W 27-13,False,3,3,100.0,2,2,100.0,0,9,0.0,0,0,0,,,0,0,0,0,0,0,0,0%,0,0%,11,41%,True,Stephen Gostkowski
2018,2018-12-02,12,13,34.308,NWE,,MIN,W 24-10,False,3,3,100.0,1,2,50.0,0,6,0.0,0,0,0,,,0,0,0,0,0,0,0,0%,0,0%,10,40%,False,Stephen Gostkowski
2018,2018-12-09,13,14,34.315,NWE,@,MIA,L 33-34,False,3,4,75.0,2,3,66.7,0,9,0.0,0,0,0,,,0,0,0,0,0,0,0,0%,0,0%,14,44%,True,Stephen Gostkowski
2018,2018-12-16,14,15,34.322,NWE,@,PIT,L 10-17,False,1,1,100.0,1,1,100.0,0,4,0.0,0,0,0,,,0,0,0,0,0,0,0,0%,0,0%,5,25%,True,Stephen Gostkowski
2018,2018-12-23,15,16,34.329,NWE,,BUF,W 24-12,False,3,3,100.0,1,1,100.0,0,6,0.0,0,0,0,,,0,0,0,0,0,0,0,0%,0,0%,9,31%,False,Stephen Gostkowski
2018,2018-12-30,16,17,34.336,NWE,,NYJ,W 38-3,False,5,5,100.0,1,1,100.0,0,8,0.0,0,0,0,,,0,0,0,0,0,0,0,0%,0,0%,13,52%,False,Stephen Gostkowski
2019,2019-09-08,1,1,35.223,NWE,,PIT,W 33-3,False,3,3,100.0,4,4,100.0,0,15,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0%,0,0%,15,58%,False,Stephen Gostkowski
2019,2019-09-15,2,2,35.230,NWE,@,MIA,W 43-0,False,4,6,66.7,1,2,50.0,0,7,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0%,0,0%,16,59%,True,Stephen Gostkowski
2019,2019-09-22,3,3,35.237,NWE,,NYJ,W 30-14,False,3,4,75.0,1,1,100.0,0,6,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0%,0,0%,11,31%,False,Stephen Gostkowski
2019,2019-09-29,4,4,35.244,NWE,@,BUF,W 16-10,False,1,2,50.0,1,1,100.0,0,4,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0%,0,0%,7,25%,True,Stephen Gostkowski
2019,2019-10-06,5,5,,NWE,@,WAS,W 33-7,True,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,True,Stephen Gostkowski
2019,2019-10-10,6,6,,NWE,,NYG,W 35-14,True,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,False,Stephen Gostkowski
2019,2019-10-21,7,7,,NWE,@,NYJ,W 33-0,True,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,True,Stephen Gostkowski
2019,2019-10-27,8,8,,NWE,,CLE,W 27-13,True,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,False,Stephen Gostkowski
2019,2019-11-03,9,9,,NWE,@,BAL,L 20-37,True,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,True,Stephen Gostkowski
2019,2019-11-17,10,11,,NWE,@,PHI,W 17-10,True,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,True,Stephen Gostkowski
2019,2019-11-24,11,12,,NWE,,DAL,W 13-9,True,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,False,Stephen Gostkowski
2019,2019-12-01,12,13,,NWE,@,HOU,L 22-28,True,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,True,Stephen Gostkowski
2019,2019-12-08,13,14,,NWE,,KAN,L 16-23,True,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,False,Stephen Gostkowski
2019,2019-12-15,14,15,,NWE,@,CIN,W 34-13,True,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,True,Stephen Gostkowski
2019,2019-12-21,15,16,,NWE,,BUF,W 24-17,True,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,False,Stephen Gostkowski
2019,2019-12-29,16,17,,NWE,,MIA,L 24-27,True,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,False,Stephen Gostkowski
2020,2020-09-14,1,1,36.230,TEN,@,DEN,W 16-14,False,1,2,50.0,1,4,25.0,0,4,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0%,0,0%,10,42%,True,Stephen Gostkowski
2020,2020-09-20,2,2,36.236,TEN,,JAX,W 33-30,False,3,4,75.0,2,2,100.0,0,9,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0%,0,0%,12,43%,False,Stephen Gostkowski
2020,2020-09-27,3,3,36.243,TEN,@,MIN,W 31-30,False,1,1,100.0,6,6,100.0,0,19,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0%,0,0%,16,44%,True,Stephen Gostkowski
2020,2020-10-13,4,5,36.259,TEN,,BUF,W 42-16,False,6,6,100.0,,,,0,6,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0%,0,0%,13,52%,False,Stephen Gostkowski
2020,2020-10-18,5,6,36.264,TEN,,HOU,W 42-36,False,4,4,100.0,,2,0.0,0,4,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0%,0,0%,12,41%,False,Stephen Gostkowski
2020,2020-10-25,6,7,36.271,TEN,,PIT,L 24-27,False,3,3,100.0,1,2,50.0,0,6,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0%,0,0%,10,36%,False,Stephen Gostkowski
2020,2020-11-01,7,8,36.278,TEN,@,CIN,L 20-31,False,2,2,100.0,,1,0.0,0,2,0.0,0,0,0,0,0,0,0,0,0,0,0,1,2%,0,0%,7,30%,True,Stephen Gostkowski
