Year,Date,G#,Week,Age,Tm,Opp,Result,GS,Receiving_Tgt,Receiving_Rec,Receiving_Yds,Receiving_Y/R,Receiving_TD,Receiving_Ctch%,Receiving_Y/Tgt,Rushing_Att,Rushing_Yds,Rushing_Y/A,Rushing_TD,Kick Returns_Rt,Kick Returns_Yds,Kick Returns_Y/Rt,Kick Returns_TD,Scoring_2PM,Scoring_TD,Scoring_Pts,Fumbles_Fmb,Fumbles_FL,Fumbles_FF,Fumbles_FR,Fumbles_Yds,Fumbles_TD,Off. Snaps_Num,Off. Snaps_Pct,Def. Snaps_Num,Def. Snaps_Pct,ST Snaps_Num,ST Snaps_Pct,Away_status,Player,Win,Score,Opp Score
2013.0,2013-12-29,16.0,17.0,23.049,PHI,DAL,W 24-22,False,5,3,43,14.33,0,60.0%,8.60,0,0,,0,0,0,,0,,0,0,0,0,0,0,0,0,22,33%,0,0%,10,37%,True,Zach Ertz,True,24,22
2014.0,2014-09-07,1.0,1.0,23.301,PHI,JAX,W 34-17,True,5,3,77,25.67,1,60.0%,15.40,0,0,,0,0,0,,0,,1,6,0,0,0,0,0,0,53,61%,0,0%,10,28%,False,Zach Ertz,True,34,17
2014.0,2014-09-15,2.0,2.0,23.309,PHI,IND,W 30-27,False,6,4,86,21.50,0,66.7%,14.33,0,0,,0,0,0,,0,,0,0,0,0,0,0,0,0,52,76%,0,0%,13,41%,True,Zach Ertz,True,30,27
2014.0,2014-09-21,3.0,3.0,23.315,PHI,WAS,W 37-34,False,3,2,14,7.00,0,66.7%,4.67,0,0,,0,0,0,,0,,0,0,0,0,0,0,0,0,38,52%,0,0%,15,39%,False,Zach Ertz,True,37,34
2014.0,2014-09-28,4.0,4.0,23.322,PHI,SFO,L 21-26,False,6,4,43,10.75,0,66.7%,7.17,0,0,,0,0,0,,0,,0,0,1,1,0,0,0,0,43,72%,0,0%,10,31%,True,Zach Ertz,False,21,26
2014.0,2014-10-05,5.0,5.0,23.329,PHI,STL,W 34-28,False,6,3,39,13.00,0,50.0%,6.50,0,0,,0,0,0,,0,,0,0,0,0,0,0,0,0,29,40%,0,0%,11,35%,False,Zach Ertz,True,34,28
2014.0,2014-10-12,6.0,6.0,23.336,PHI,NYG,W 27-0,False,5,3,47,15.67,1,60.0%,9.40,0,0,,0,0,0,,0,,1,6,0,0,0,0,0,0,30,42%,0,0%,6,21%,False,Zach Ertz,True,27,0
2014.0,2014-10-26,7.0,8.0,23.35,PHI,ARI,L 20-24,True,8,5,48,9.60,0,62.5%,6.00,0,0,,0,0,0,,0,,0,0,0,0,0,0,0,0,47,51%,0,0%,9,28%,True,Zach Ertz,False,20,24
2014.0,2014-11-02,8.0,9.0,23.357,PHI,HOU,W 31-21,False,2,1,4,4.00,0,50.0%,2.00,0,0,,0,0,0,,0,,0,0,0,0,0,0,0,0,24,29%,0,0%,9,33%,True,Zach Ertz,True,31,21
2014.0,2014-11-10,9.0,10.0,24.0,PHI,CAR,W 45-21,False,3,1,17,17.00,0,33.3%,5.67,0,0,,0,0,0,,0,,0,0,0,0,0,0,0,0,31,50%,0,0%,18,50%,False,Zach Ertz,True,45,21
2014.0,2014-11-16,10.0,11.0,24.006,PHI,GNB,L 20-53,False,7,4,55,13.75,0,57.1%,7.86,0,0,,0,0,0,,0,,0,0,0,0,0,0,0,0,27,35%,0,0%,14,41%,True,Zach Ertz,False,20,53
2014.0,2014-11-23,11.0,12.0,24.013,PHI,TEN,W 43-24,True,6,4,30,7.50,0,66.7%,5.00,0,0,,0,0,0,,0,,0,0,0,0,0,0,0,0,26,30%,0,0%,14,37%,False,Zach Ertz,True,43,24
2014.0,2014-11-27,12.0,13.0,24.017,PHI,DAL,W 33-10,False,1,0,0,,0,0.0%,0.00,0,0,,0,0,0,,0,,0,0,0,0,0,0,0,0,20,26%,0,0%,15,54%,True,Zach Ertz,True,33,10
2014.0,2014-12-07,13.0,14.0,24.027,PHI,SEA,L 14-24,False,3,2,39,19.50,1,66.7%,13.00,0,0,,0,0,0,,0,,1,6,0,0,0,1,9,0,25,54%,0,0%,14,48%,False,Zach Ertz,False,14,24
2014.0,2014-12-14,14.0,15.0,24.034,PHI,DAL,L 27-38,False,4,3,32,10.67,0,75.0%,8.00,0,0,,0,0,0,,0,,0,0,0,0,0,0,0,0,26,47%,0,0%,17,53%,False,Zach Ertz,False,27,38
2014.0,2014-12-20,15.0,16.0,24.04,PHI,WAS,L 24-27,True,18,15,115,7.67,0,83.3%,6.39,0,0,,0,0,0,,0,,0,0,0,0,0,0,0,0,70,78%,0,0%,15,56%,True,Zach Ertz,False,24,27
2014.0,2014-12-28,16.0,17.0,24.048,PHI,NYG,W 34-26,True,6,4,56,14.00,0,66.7%,9.33,0,0,,0,0,0,,0,,0,0,0,0,0,0,0,0,47,64%,0,0%,20,51%,True,Zach Ertz,True,34,26
2015.0,2015-09-14,1.0,1.0,24.308,PHI,ATL,L 24-26,False,8,3,46,15.33,0,37.5%,5.75,0,0,,0,0,0,,0,,0,0,0,0,0,0,0,0,52,71%,0,0%,7,22%,True,Zach Ertz,False,24,26
2015.0,2015-09-20,2.0,2.0,24.314,PHI,DAL,L 10-20,False,7,3,17,5.67,0,42.9%,2.43,0,0,,0,0,0,,0,,0,0,0,0,0,0,0,0,40,65%,0,0%,6,23%,False,Zach Ertz,False,10,20
2015.0,2015-09-27,3.0,3.0,24.321,PHI,NYJ,W 24-17,False,2,2,30,15.00,0,100.0%,15.00,0,0,,0,0,0,,0,,0,0,0,0,0,0,0,0,35,50%,0,0%,4,12%,True,Zach Ertz,True,24,17
2015.0,2015-10-04,4.0,4.0,24.328,PHI,WAS,L 20-23,True,3,2,11,5.50,0,66.7%,3.67,0,0,,0,0,0,,0,,0,0,0,0,0,0,0,0,38,68%,0,0%,6,20%,True,Zach Ertz,False,20,23
2015.0,2015-10-11,5.0,5.0,24.335,PHI,NOR,W 39-17,False,7,5,60,12.00,0,71.4%,8.57,0,0,,0,0,0,,0,,0,0,0,0,0,0,0,0,56,67%,0,0%,3,10%,False,Zach Ertz,True,39,17
2015.0,2015-10-19,6.0,6.0,24.343,PHI,NYG,W 27-7,True,7,4,43,10.75,0,57.1%,6.14,0,0,,0,0,0,,0,,0,0,0,0,0,0,0,0,68,86%,0,0%,2,7%,False,Zach Ertz,True,27,7
2015.0,2015-10-25,7.0,7.0,24.349,PHI,CAR,L 16-27,False,8,5,63,12.60,0,62.5%,7.88,0,0,,0,0,0,,0,,0,0,0,0,0,0,0,0,75,90%,0,0%,6,20%,True,Zach Ertz,False,16,27
2015.0,2015-11-08,8.0,9.0,24.363,PHI,DAL,W 33-27,True,6,5,44,8.80,0,83.3%,7.33,0,0,,0,0,0,,0,,0,0,0,0,0,0,0,0,60,81%,0,0%,7,21%,True,Zach Ertz,True,33,27
2015.0,2015-11-15,9.0,10.0,25.005,PHI,MIA,L 19-20,False,10,7,68,9.71,0,70.0%,6.80,0,0,,0,0,0,,0,,0,0,0,0,0,0,0,0,76,79%,0,0%,5,15%,False,Zach Ertz,False,19,20
2015.0,2015-11-22,10.0,11.0,25.012,PHI,TAM,L 17-45,True,4,2,12,6.00,0,50.0%,3.00,0,0,,0,0,0,,0,,0,0,0,0,0,0,0,0,14,20%,0,0%,3,9%,False,Zach Ertz,False,17,45
2015.0,2015-11-26,11.0,12.0,,PHI,DET,L 14-45,True,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,True,Zach Ertz,False,14,45
2015.0,2015-12-06,12.0,13.0,25.026,PHI,NWE,W 35-28,True,4,2,9,4.50,1,50.0%,2.25,0,0,,0,0,0,,0,,1,6,0,0,0,0,0,0,53,87%,0,0%,5,14%,True,Zach Ertz,True,35,28
2015.0,2015-12-13,13.0,14.0,25.033,PHI,BUF,W 23-20,False,7,5,98,19.60,0,71.4%,14.00,0,0,,0,0,0,,0,,0,0,0,0,0,0,0,0,60,78%,0,0%,5,15%,False,Zach Ertz,True,23,20
2015.0,2015-12-20,14.0,15.0,25.04,PHI,ARI,L 17-40,False,13,8,78,9.75,1,61.5%,6.00,0,0,,0,0,0,,0,,1,6,0,0,0,0,0,0,49,77%,0,0%,8,28%,False,Zach Ertz,False,17,40
2015.0,2015-12-26,15.0,16.0,25.046,PHI,WAS,L 24-38,True,17,13,122,9.38,0,76.5%,7.18,0,0,,0,0,0,,0,,0,0,1,1,0,0,0,0,64,79%,0,0%,8,23%,False,Zach Ertz,False,24,38
2015.0,2016-01-03,16.0,17.0,25.054,PHI,NYG,W 35-30,False,9,9,152,16.89,0,100.0%,16.89,0,0,,0,1,9,9.00,0,,0,0,0,0,0,0,0,0,49,74%,0,0%,8,27%,True,Zach Ertz,True,35,30
2016.0,2016-09-11,1.0,1.0,25.306,PHI,CLE,W 29-10,True,7,6,58,9.67,0,85.7%,8.29,0,0,,0,0,0,,0,,0,0,0,0,0,0,0,0,60,78%,0,0%,9,31%,False,Zach Ertz,True,29,10
2016.0,2016-09-19,2.0,2.0,,PHI,CHI,W 29-14,True,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,True,Zach Ertz,True,29,14
2016.0,2016-09-25,3.0,3.0,,PHI,PIT,W 34-3,True,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,False,Zach Ertz,True,34,3
2016.0,2016-10-09,4.0,5.0,25.334,PHI,DET,L 23-24,True,3,3,37,12.33,0,100.0%,12.33,0,0,,0,0,0,,0,,0,0,0,0,0,0,0,0,52,85%,0,0%,10,42%,True,Zach Ertz,False,23,24
2016.0,2016-10-16,5.0,6.0,25.341,PHI,WAS,L 20-27,True,3,1,22,22.00,0,33.3%,7.33,0,0,,0,0,0,,0,,0,0,0,0,0,0,0,0,46,88%,0,0%,10,33%,True,Zach Ertz,False,20,27
2016.0,2016-10-23,6.0,7.0,25.348,PHI,MIN,W 21-10,True,3,1,14,14.00,0,33.3%,4.67,0,0,,0,0,0,,0,,0,0,0,0,0,0,0,0,48,83%,0,0%,7,30%,False,Zach Ertz,True,21,10
2016.0,2016-10-30,7.0,8.0,25.355,PHI,DAL,L 23-29,True,4,4,19,4.75,0,100.0%,4.75,0,0,,0,0,0,,0,,0,0,0,0,0,0,0,0,61,80%,0,0%,12,33%,True,Zach Ertz,False,23,29
2016.0,2016-11-06,8.0,9.0,25.362,PHI,NYG,L 23-28,True,8,8,97,12.13,0,100.0%,12.13,0,0,,0,0,0,,0,,0,0,0,0,0,0,0,0,62,83%,0,0%,11,35%,True,Zach Ertz,False,23,28
2016.0,2016-11-13,9.0,10.0,26.003,PHI,ATL,W 24-15,True,7,6,55,9.17,0,85.7%,7.86,0,0,,0,0,0,,0,,0,0,0,0,0,0,0,0,59,75%,0,0%,11,39%,False,Zach Ertz,True,24,15
2016.0,2016-11-20,10.0,11.0,26.01,PHI,SEA,L 15-26,True,11,6,35,5.83,1,54.5%,3.18,0,0,,0,0,0,,0,,1,6,0,0,0,0,0,0,70,88%,0,0%,7,24%,True,Zach Ertz,False,15,26
2016.0,2016-11-28,11.0,12.0,26.018,PHI,GNB,L 13-27,True,6,3,36,12.00,0,50.0%,6.00,0,0,,0,0,0,,0,,0,0,0,0,0,0,0,0,55,93%,0,0%,9,41%,False,Zach Ertz,False,13,27
2016.0,2016-12-04,12.0,13.0,26.024,PHI,CIN,L 14-32,False,15,9,79,8.78,1,60.0%,5.27,0,0,,0,1,8,8.00,0,,1,6,0,0,0,0,0,0,70,88%,0,0%,10,40%,True,Zach Ertz,False,14,32
2016.0,2016-12-11,13.0,14.0,26.031,PHI,WAS,L 22-27,True,13,10,112,11.20,0,76.9%,8.62,0,0,,0,0,0,,0,,0,0,0,0,0,0,0,0,67,86%,0,0%,12,48%,False,Zach Ertz,False,22,27
2016.0,2016-12-18,14.0,15.0,26.038,PHI,BAL,L 26-27,True,8,6,80,13.33,0,75.0%,10.00,0,0,,0,0,0,,0,,0,0,0,0,0,0,0,0,81,93%,0,0%,10,36%,True,Zach Ertz,False,26,27
2016.0,2016-12-22,15.0,16.0,26.042,PHI,NYG,W 24-19,True,2,2,33,16.50,0,100.0%,16.50,0,0,,0,0,0,,0,,0,0,0,0,0,0,0,0,48,86%,0,0%,10,36%,False,Zach Ertz,True,24,19
2016.0,2017-01-01,16.0,17.0,26.052,PHI,DAL,W 27-13,False,16,13,139,10.69,2,81.3%,8.69,0,0,,0,0,0,,0,,2,12,0,0,0,0,0,0,70,92%,0,0%,9,32%,False,Zach Ertz,True,27,13
2017.0,2017-09-10,1.0,1.0,26.304,PHI,WAS,W 30-17,True,8,8,93,11.63,0,100.0%,11.63,0,0,,0,0,0,,0,,0,0,0,0,0,0,0,0,60,87%,0,0%,8,31%,True,Zach Ertz,True,30,17
2017.0,2017-09-17,2.0,2.0,26.311,PHI,KAN,L 20-27,True,10,5,97,19.40,0,50.0%,9.70,0,0,,0,0,0,,0,,0,0,0,0,0,0,0,0,60,83%,0,0%,11,37%,True,Zach Ertz,False,20,27
2017.0,2017-09-24,3.0,3.0,26.318,PHI,NYG,W 27-24,True,10,8,55,6.88,1,80.0%,5.50,0,0,,0,0,0,,0,,1,6,1,1,0,0,0,0,75,99%,0,0%,11,39%,False,Zach Ertz,True,27,24
2017.0,2017-10-01,4.0,4.0,26.325,PHI,LAC,W 26-24,True,8,5,81,16.20,0,62.5%,10.13,0,0,,0,0,0,,0,,0,0,0,0,0,0,0,0,60,76%,0,0%,10,37%,True,Zach Ertz,True,26,24
2017.0,2017-10-08,5.0,5.0,26.332,PHI,ARI,W 34-7,True,12,6,61,10.17,1,50.0%,5.08,0,0,,0,0,0,,0,,1,6,0,0,0,0,0,0,57,85%,0,0%,8,29%,False,Zach Ertz,True,34,7
2017.0,2017-10-12,6.0,6.0,26.336,PHI,CAR,W 28-23,True,5,2,18,9.00,2,40.0%,3.60,0,0,,0,0,0,,0,,2,12,0,0,0,0,0,0,49,79%,0,0%,10,31%,True,Zach Ertz,True,28,23
2017.0,2017-10-23,7.0,7.0,26.347,PHI,WAS,W 34-24,False,5,5,89,17.80,1,100.0%,17.80,0,0,,0,0,0,,0,,1,6,0,0,0,0,0,0,53,82%,0,0%,9,28%,False,Zach Ertz,True,34,24
2017.0,2017-10-29,8.0,8.0,26.353,PHI,SFO,W 33-10,True,6,4,34,8.50,1,66.7%,5.67,0,0,,0,0,0,,0,,1,6,0,0,0,0,0,0,64,91%,0,0%,8,25%,False,Zach Ertz,True,33,10
2017.0,2017-11-05,9.0,9.0,,PHI,DEN,W 51-23,True,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,False,Zach Ertz,True,51,23
2017.0,2017-11-19,10.0,11.0,27.009,PHI,DAL,W 37-9,True,5,2,8,4.00,0,40.0%,1.60,0,0,,0,0,0,,0,,0,0,0,0,0,0,0,0,60,94%,0,0%,2,8%,True,Zach Ertz,True,37,9
2017.0,2017-11-26,11.0,12.0,27.016,PHI,CHI,W 31-3,True,12,10,103,10.30,1,83.3%,8.58,0,0,,0,0,0,,0,,1,6,0,0,0,0,0,0,65,83%,0,0%,5,22%,False,Zach Ertz,True,31,3
2017.0,2017-12-03,12.0,13.0,27.023,PHI,SEA,L 10-24,True,4,2,24,12.00,0,50.0%,6.00,0,0,,0,0,0,,0,,0,0,0,0,0,0,0,0,45,60%,0,0%,1,5%,True,Zach Ertz,False,10,24
2017.0,2017-12-10,13.0,14.0,,PHI,LAR,W 43-35,True,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,True,Zach Ertz,True,43,35
2017.0,2017-12-17,14.0,15.0,27.037,PHI,NYG,W 34-29,True,9,6,56,9.33,1,66.7%,6.22,0,0,,0,0,0,,0,,1,6,0,0,0,0,0,0,59,88%,0,0%,0,0%,True,Zach Ertz,True,34,29
2017.0,2017-12-25,15.0,16.0,27.045,PHI,OAK,W 19-10,True,14,9,81,9.00,0,64.3%,5.79,0,0,,0,0,0,,0,,0,0,0,0,0,0,0,0,55,82%,0,0%,0,0%,False,Zach Ertz,True,19,10
2017.0,2017-12-31,16.0,17.0,27.051,PHI,DAL,L 0-6,True,2,2,24,12.00,0,100.0%,12.00,0,0,,0,0,0,,0,,0,0,0,0,0,0,0,0,14,24%,0,0%,0,0%,False,Zach Ertz,False,0,6
2018.0,2018-09-06,1.0,1.0,27.3,PHI,ATL,W 18-12,True,10,5,48,9.60,0,50.0%,4.80,0,0,,0,0,0,,0,,0,0,0,0,0,0,0,0,70,97%,0,0%,0,0%,False,Zach Ertz,True,18,12
2018.0,2018-09-16,2.0,2.0,27.31,PHI,TAM,L 21-27,True,13,11,94,8.55,0,84.6%,7.23,0,0,,0,0,0,,0,,0,0,0,0,0,0,0,0,74,94%,0,0%,0,0%,True,Zach Ertz,False,21,27
2018.0,2018-09-23,3.0,3.0,27.317,PHI,IND,W 20-16,True,10,5,73,14.60,0,50.0%,7.30,0,0,,0,0,0,,0,,0,0,0,0,0,0,0,0,81,99%,0,0%,0,0%,False,Zach Ertz,True,20,16
2018.0,2018-09-30,4.0,4.0,27.324,PHI,TEN,L 23-26,True,14,10,112,11.20,0,71.4%,8.00,0,0,,0,0,0,,0,,0,0,0,0,0,0,0,0,76,97%,0,0%,0,0%,True,Zach Ertz,False,23,26
2018.0,2018-10-07,5.0,5.0,27.331,PHI,MIN,L 21-23,True,11,10,110,11.00,1,90.9%,10.00,0,0,,0,0,0,,0,,1,6,0,0,0,0,0,0,57,97%,0,0%,1,4%,False,Zach Ertz,False,21,23
2018.0,2018-10-11,6.0,6.0,27.335,PHI,NYG,W 34-13,True,9,7,43,6.14,1,77.8%,4.78,0,0,,0,0,0,,0,,1,6,0,0,0,0,0,0,71,100%,0,0%,0,0%,True,Zach Ertz,True,34,13
2018.0,2018-10-21,7.0,7.0,27.345,PHI,CAR,L 17-21,True,11,9,138,15.33,0,81.8%,12.55,0,0,,0,0,0,,0,,0,0,0,0,0,0,0,0,65,97%,0,0%,0,0%,False,Zach Ertz,False,17,21
2018.0,2018-10-28,8.0,8.0,27.352,PHI,JAX,W 24-18,True,6,4,26,6.50,1,66.7%,4.33,0,0,,0,0,0,,0,,1,6,0,0,0,0,0,0,57,92%,0,0%,0,0%,True,Zach Ertz,True,24,18
2018.0,2018-11-11,9.0,10.0,28.001,PHI,DAL,L 20-27,True,16,14,145,10.36,2,87.5%,9.06,0,0,,0,0,0,,0,,2,12,0,0,0,0,0,0,62,100%,0,0%,0,0%,False,Zach Ertz,False,20,27
2018.0,2018-11-18,10.0,11.0,28.008,PHI,NOR,L 7-48,True,3,2,15,7.50,0,66.7%,5.00,0,0,,0,0,0,,0,,0,0,0,0,0,0,0,0,47,92%,0,0%,0,0%,True,Zach Ertz,False,7,48
2018.0,2018-11-25,11.0,12.0,28.015,PHI,NYG,W 25-22,True,8,7,91,13.00,1,87.5%,11.38,0,0,,0,0,0,,0,,1,6,0,0,0,0,0,0,52,80%,0,0%,0,0%,False,Zach Ertz,True,25,22
2018.0,2018-12-03,12.0,13.0,28.023,PHI,WAS,W 28-13,True,10,9,83,9.22,0,90.0%,8.30,0,0,,0,0,0,,0,,0,0,0,0,0,0,0,0,59,79%,0,0%,0,0%,False,Zach Ertz,True,28,13
2018.0,2018-12-09,13.0,14.0,28.029,PHI,DAL,L 23-29,True,8,5,38,7.60,0,62.5%,4.75,0,0,,0,0,0,,0,,0,0,0,0,0,0,0,0,44,85%,0,0%,0,0%,True,Zach Ertz,False,23,29
2018.0,2018-12-16,14.0,15.0,28.036,PHI,LAR,W 30-23,True,7,3,22,7.33,0,42.9%,3.14,0,0,,0,0,0,,0,,0,0,0,0,0,0,0,0,59,92%,0,0%,1,3%,True,Zach Ertz,True,30,23
2018.0,2018-12-23,15.0,16.0,28.043,PHI,HOU,W 32-30,True,16,12,110,9.17,2,75.0%,6.88,0,0,,0,0,0,,0,,2,12,1,0,0,0,0,0,73,89%,0,0%,0,0%,False,Zach Ertz,True,32,30
2018.0,2018-12-30,16.0,17.0,28.05,PHI,WAS,W 24-0,True,4,3,15,5.00,0,75.0%,3.75,0,0,,0,0,0,,0,,0,0,0,0,0,0,0,0,53,75%,0,0%,0,0%,True,Zach Ertz,True,24,0
2019.0,2019-09-08,1.0,1.0,28.302,PHI,WAS,W 32-27,True,7,5,54,10.80,0,71.4%,7.71,0,0,,0,0,0,,0,,0,0,0,0,0,0,0,0,61,82%,0,0%,1,3%,False,Zach Ertz,True,32,27
2019.0,2019-09-15,2.0,2.0,28.309,PHI,ATL,L 20-24,True,16,8,72,9.00,0,50.0%,4.50,0,0,,0,0,0,,0,1,0,2,0,0,0,0,0,0,80,100%,0,0%,2,8%,True,Zach Ertz,False,20,24
2019.0,2019-09-22,3.0,3.0,28.316,PHI,DET,L 24-27,True,7,4,64,16.00,0,57.1%,9.14,0,0,,0,0,0,,0,,0,0,0,0,0,0,0,0,74,100%,0,0%,0,0%,False,Zach Ertz,False,24,27
2019.0,2019-09-26,4.0,4.0,28.32,PHI,GNB,W 34-27,True,8,7,65,9.29,0,87.5%,8.13,0,0,,0,0,0,,0,,0,0,0,0,0,0,0,0,47,76%,0,0%,0,0%,True,Zach Ertz,True,34,27
2019.0,2019-10-06,5.0,5.0,28.33,PHI,NYJ,W 31-6,True,7,5,57,11.40,1,71.4%,8.14,0,0,,0,0,0,,0,,1,6,0,0,0,0,0,0,56,85%,0,0%,0,0%,False,Zach Ertz,True,31,6
2019.0,2019-10-13,6.0,6.0,28.337,PHI,MIN,L 20-38,True,9,4,54,13.50,0,44.4%,6.00,0,0,,0,0,0,,0,,0,0,1,1,0,0,0,0,51,80%,0,0%,0,0%,True,Zach Ertz,False,20,38
2019.0,2019-10-20,7.0,7.0,28.344,PHI,DAL,L 10-37,True,6,2,38,19.00,0,33.3%,6.33,0,0,,0,0,0,,0,,0,0,0,0,0,0,0,0,48,80%,0,0%,0,0%,True,Zach Ertz,False,10,37
2019.0,2019-10-27,8.0,8.0,28.351,PHI,BUF,W 31-13,True,4,2,20,10.00,0,50.0%,5.00,0,0,,0,0,0,,0,,0,0,0,0,0,0,0,0,66,90%,0,0%,0,0%,True,Zach Ertz,True,31,13
2019.0,2019-11-03,9.0,9.0,28.358,PHI,CHI,W 22-14,True,11,9,103,11.44,1,81.8%,9.36,0,0,,0,0,0,,0,,1,6,0,0,0,0,0,0,65,77%,0,0%,0,0%,False,Zach Ertz,True,22,14
