Year,Date,G#,Week,Age,Tm,Opp,Result,GS,Receiving_Tgt,Receiving_Rec,Receiving_Yds,Receiving_Y/R,Receiving_TD,Receiving_Ctch%,Receiving_Y/Tgt,Rushing_Att,Rushing_Yds,Rushing_Y/A,Rushing_TD,Kick Returns_Rt,Kick Returns_Yds,Kick Returns_Y/Rt,Kick Returns_TD,Scoring_TD,Scoring_Pts,Sk,Tackles_Solo,Tackles_Ast,Tackles_Comb,Tackles_TFL,Tackles_QBHits,Fumbles_Fmb,Fumbles_FL,Fumbles_FF,Fumbles_FR,Fumbles_Yds,Fumbles_TD,Off. Snaps_Num,Off. Snaps_Pct,Def. Snaps_Num,Def. Snaps_Pct,ST Snaps_Num,ST Snaps_Pct,Away_status,Player,Win,Score,Opp Score
2016.0,2016-10-02,4.0,4.0,,IND,JAX,L 27-30,True,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,True,Donte Moncrief,False,27,30
2016.0,2016-10-09,5.0,5.0,,IND,CHI,W 29-23,True,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,False,Donte Moncrief,True,29,23
2016.0,2016-10-16,6.0,6.0,,IND,HOU,L 23-26,True,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,True,Donte Moncrief,False,23,26
2016.0,2016-10-23,7.0,7.0,,IND,TEN,W 34-26,True,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,True,Donte Moncrief,True,34,26
2016.0,2016-10-30,8.0,8.0,23.085,IND,KAN,L 14-30,True,9,4,41,10.25,1,44.4%,4.56,1,-1,-1.00,0,0,0,,0,1,6,0.0,0,0,0,0,0,0,0,0,0,0,0,59,89%,0,0%,0,0%,False,Donte Moncrief,False,14,30
2016.0,2016-11-06,9.0,9.0,23.092,IND,GNB,W 31-26,True,6,3,55,18.33,1,50.0%,9.17,0,0,,0,0,0,,0,1,6,0.0,0,0,0,,,0,0,0,0,0,0,66,97%,0,0%,1,3%,True,Donte Moncrief,True,31,26
2016.0,2016-11-20,10.0,11.0,23.106,IND,TEN,W 24-17,False,7,4,37,9.25,1,57.1%,5.29,0,0,,0,0,0,,0,1,6,0.0,0,0,0,,,0,0,0,0,0,0,56,93%,0,0%,0,0%,False,Donte Moncrief,True,24,17
2016.0,2016-11-24,11.0,12.0,23.11,IND,PIT,L 7-28,True,11,6,45,7.50,1,54.5%,4.09,0,0,,0,0,0,,0,1,6,0.0,0,0,0,0,0,0,0,0,0,0,0,62,98%,0,0%,1,5%,False,Donte Moncrief,False,7,28
2016.0,2016-12-05,12.0,13.0,23.121,IND,NYJ,W 41-10,True,6,4,26,6.50,1,66.7%,4.33,0,0,,0,0,0,,0,1,6,0.0,0,0,0,,,0,0,0,0,0,0,64,88%,0,0%,0,0%,True,Donte Moncrief,True,41,10
2016.0,2016-12-11,13.0,14.0,23.127,IND,HOU,L 17-22,True,4,0,0,,0,0.0%,0.00,0,0,,0,0,0,,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,47,71%,0,0%,0,0%,False,Donte Moncrief,False,17,22
