Year,Date,G#,Week,Age,Tm,Unnamed: 7_level_1,Opp,Result,GS,Scoring_XPM,Scoring_XPA,Scoring_XP%,Scoring_FGM,Scoring_FGA,Scoring_FG%,Scoring_TD,Scoring_Pts,Sk,Tackles_Solo,Tackles_Ast,Tackles_Comb,Tackles_TFL,Tackles_QBHits,Fumbles_Fmb,Fumbles_FL,Fumbles_FF,Fumbles_FR,Fumbles_Yds,Fumbles_TD,Off. Snaps_Num,Off. Snaps_Pct,Def. Snaps_Num,Def. Snaps_Pct,ST Snaps_Num,ST Snaps_Pct,Away_status,Player
2019,2019-12-22,15,16,29.033,JAX,@,ATL,L 12-24,False,,,,2,2,100.0,0,6,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0%,0,0%,4,16%,True,Josh Lambo
2019,2019-12-29,16,17,29.040,JAX,,IND,W 38-20,False,3,3,100.0,3,3,100.0,0,12,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0%,0,0%,10,37%,False,Josh Lambo
2020,2020-09-13,1,1,29.299,JAX,,IND,W 27-20,False,3,3,100.0,2,2,100.0,0,9,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0%,0,0%,8,33%,False,Josh Lambo
2020,2020-09-20,2,2,29.306,JAX,@,TEN,L 30-33,False,3,4,75.0,1,1,100.0,0,6,0.0,0,0,0,0,0,0,0,0,0,0,0,1,1%,0,0%,6,21%,True,Josh Lambo
2020,2020-09-24,3,3,,JAX,,MIA,L 13-31,True,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,False,Josh Lambo
2020,2020-10-04,4,4,,JAX,@,CIN,L 25-33,True,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,True,Josh Lambo
2020,2020-10-11,5,5,,JAX,@,HOU,L 14-30,True,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,True,Josh Lambo
2020,2020-10-18,6,6,,JAX,,DET,L 16-34,True,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,False,Josh Lambo
2020,2020-10-25,7,7,29.341,JAX,@,LAC,L 29-39,False,1,1,100.0,,,,0,1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0%,0,0%,1,3%,True,Josh Lambo
2020,2020-11-08,8,9,29.355,JAX,,HOU,L 25-27,False,1,2,50.0,2,2,100.0,0,7,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0%,0,0%,5,16%,False,Josh Lambo
