Year,Date,G#,Week,Age,Tm,Opp,GS,Receiving_Tgt,Receiving_Rec,Receiving_Yds,Receiving_Y/R,Receiving_TD,Receiving_Ctch%,Receiving_Y/Tgt,Rushing_Att,Rushing_Yds,Rushing_Y/A,Rushing_TD,Passing_Cmp,Passing_Att,Passing_Cmp%,Passing_Yds,Passing_TD,Passing_Int,Passing_Rate,Passing_Sk,Passing_Yds.1,Passing_Y/A,Passing_AY/A,Kick Returns_Rt,Kick Returns_Yds,Kick Returns_Y/Rt,Kick Returns_TD,Punt Returns_Ret,Punt Returns_Yds,Punt Returns_Y/R,Punt Returns_TD,Scoring_TD,Scoring_Pts,Sk,Tackles_Solo,Tackles_Ast,Tackles_Comb,Tackles_TFL,Tackles_QBHits,Fumbles_Fmb,Fumbles_FL,Fumbles_FF,Fumbles_FR,Fumbles_Yds,Fumbles_TD,Off. Snaps_Num,Off. Snaps_Pct,Def. Snaps_Num,Def. Snaps_Pct,ST Snaps_Num,ST Snaps_Pct,Away_status,Win,Score,Opp Score,Player
2008,2008-09-14,2,2,25.025,ARI,MIA,True,3,1,18,18.00,0,33.3%,6.00,1,4,4.00,0,0,0,,0,0,0,,0,0,,,1,27,27.00,0,2,18,9.00,0,0,0,0.0,0,0,0,,,0,,0,0,0,0,,,,,,,False,True,31,10,Steve Breaston
2008,2008-09-21,3,3,25.032,ARI,WAS,True,3,0,0,,0,0.0%,0.00,0,0,,0,0,0,,0,0,0,,0,0,,,5,103,20.60,0,2,3,1.50,0,0,0,0.0,0,0,0,,,0,,0,0,0,0,,,,,,,True,False,17,24,Steve Breaston
2008,2008-09-28,4,4,25.039,ARI,NYJ,False,10,9,122,13.56,0,90.0%,12.20,0,0,,0,0,0,,0,0,0,,0,0,,,8,192,24.00,0,2,10,5.00,0,0,0,0.0,0,0,0,,,0,,0,0,0,0,,,,,,,True,False,35,56,Steve Breaston
2008,2008-10-05,5,5,25.046,ARI,BUF,True,8,7,77,11.00,0,87.5%,9.63,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,0,0,0.0,0,0,0,,,0,,0,0,0,0,,,,,,,False,True,41,17,Steve Breaston
2008,2008-10-12,6,6,25.053,ARI,DAL,True,9,8,102,12.75,1,88.9%,11.33,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,5,48,9.60,0,1,6,0.0,0,0,0,0,0,0,,0,0,0,0,,,,,,,False,True,30,24,Steve Breaston
2008,2008-10-26,7,8,25.067,ARI,CAR,True,14,9,91,10.11,0,64.3%,6.50,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,2,0,0.00,0,0,0,0.0,0,0,0,,,0,,0,0,0,0,,,,,,,True,False,23,27,Steve Breaston
2008,2008-11-02,8,9,25.074,ARI,STL,False,4,2,39,19.50,0,50.0%,9.75,0,0,,0,0,0,,0,0,0,,0,0,,,2,34,17.00,0,5,15,3.00,0,0,0,0.0,0,0,0,,,0,,0,0,0,0,,,,,,,True,True,34,13,Steve Breaston
2008,2008-11-10,9,10,25.082,ARI,SFO,True,8,7,124,17.71,0,87.5%,15.50,0,0,,0,0,0,,0,0,0,,0,0,,,4,106,26.50,0,2,32,16.00,0,0,0,0.0,0,0,0,,,0,,0,0,0,0,,,,,,,False,True,29,24,Steve Breaston
2008,2008-11-16,10,11,25.088,ARI,SEA,False,3,2,15,7.50,0,66.7%,5.00,0,0,,0,0,0,,0,0,0,,0,0,,,1,25,25.00,0,2,19,9.50,0,0,0,0.0,0,0,0,,,0,,0,0,0,0,,,,,,,True,True,26,20,Steve Breaston
2008,2008-11-23,11,12,25.095,ARI,NYG,False,9,6,86,14.33,0,66.7%,9.56,1,4,4.00,0,0,0,,0,0,0,,0,0,,,0,0,,0,2,-5,-2.50,0,0,0,0.0,0,0,0,0,0,0,,0,0,0,0,,,,,,,False,False,29,37,Steve Breaston
2008,2008-11-27,12,13,25.099,ARI,PHI,False,10,6,45,7.50,1,60.0%,4.50,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,2,9,4.50,0,1,6,0.0,0,0,0,0,0,1,0,0,2,0,0,,,,,,,True,False,20,48,Steve Breaston
2008,2008-12-07,13,14,25.109,ARI,STL,False,8,7,90,12.86,0,87.5%,11.25,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,1,18,18.00,0,0,0,0.0,0,0,0,0,0,0,,0,0,0,0,,,,,,,False,True,34,10,Steve Breaston
2008,2008-12-14,14,15,25.116,ARI,MIN,True,8,4,46,11.50,0,50.0%,5.75,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,3,32,10.67,0,0,0,0.0,0,0,0,,,0,,0,0,0,0,,,,,,,False,False,14,35,Steve Breaston
2008,2008-12-21,15,16,25.123,ARI,NWE,True,3,1,6,6.00,0,33.3%,2.00,0,0,,0,0,0,,0,0,0,,0,0,,,9,141,15.67,0,0,0,,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,True,False,7,47,Steve Breaston
2008,2008-12-28,16,17,25.130,ARI,SEA,True,7,5,91,18.20,1,71.4%,13.00,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,2,21,10.50,0,1,6,0.0,0,0,0,,,0,,0,0,0,0,,,,,,,False,True,34,21,Steve Breaston
2009,2009-09-13,1,1,,ARI,SFO,True,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,False,False,16,20,Steve Breaston
2009,2009-09-20,2,2,26.031,ARI,JAX,False,5,5,83,16.60,0,100.0%,16.60,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,0,0,0.0,0,0,0,,,0,,0,0,0,0,,,,,,,True,True,31,17,Steve Breaston
2009,2009-09-27,3,3,26.038,ARI,IND,False,10,7,94,13.43,0,70.0%,9.40,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,3,13,4.33,0,0,0,0.0,0,0,0,,,0,,0,0,0,0,,,,,,,False,False,10,31,Steve Breaston
2009,2009-10-11,4,5,26.052,ARI,HOU,False,6,4,66,16.50,0,66.7%,11.00,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,2,2,1.00,0,0,0,0.0,0,0,0,,,0,,0,0,0,0,,,,,,,False,True,28,21,Steve Breaston
2009,2009-10-18,5,6,26.059,ARI,SEA,False,9,7,77,11.00,1,77.8%,8.56,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,3,64,21.33,0,1,6,0.0,0,0,0,,,0,,0,0,0,0,,,,,,,True,True,27,3,Steve Breaston
2009,2009-10-25,6,7,26.066,ARI,NYG,True,2,1,23,23.00,0,50.0%,11.50,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,1,1,1.00,0,0,0,0.0,0,0,0,,,0,,0,0,0,0,,,,,,,True,True,24,17,Steve Breaston
2009,2009-11-01,7,8,26.073,ARI,CAR,False,8,6,57,9.50,0,75.0%,7.13,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,4,27,6.75,0,0,0,0.0,0,0,0,0,0,1,0,0,1,0,0,,,,,,,False,False,21,34,Steve Breaston
2009,2009-11-08,8,9,26.080,ARI,CHI,True,6,5,66,13.20,1,83.3%,11.00,1,25,25.00,0,0,0,,0,0,0,,0,0,,,0,0,,0,4,16,4.00,0,1,6,0.0,0,0,0,,,0,,0,0,0,0,,,,,,,True,True,41,21,Steve Breaston
2009,2009-11-15,9,10,26.087,ARI,SEA,False,6,4,79,19.75,1,66.7%,13.17,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,4,18,4.50,0,1,6,0.0,0,0,0,,,0,,0,0,0,0,,,,,,,False,True,31,20,Steve Breaston
2009,2009-11-22,10,11,26.094,ARI,STL,False,0,0,0,,0,0.0%,,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,2,19,9.50,0,0,0,0.0,0,0,0,,,0,,0,0,0,0,,,,,,,True,True,21,13,Steve Breaston
2009,2009-11-29,11,12,26.101,ARI,TEN,False,6,4,26,6.50,0,66.7%,4.33,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,1,-1,-1.00,0,0,0,0.0,0,0,0,,,0,,0,0,0,0,,,,,,,True,False,17,20,Steve Breaston
2009,2009-12-06,12,13,26.108,ARI,MIN,True,2,1,8,8.00,0,50.0%,4.00,1,19,19.00,0,0,0,,0,0,0,,0,0,,,0,0,,0,2,71,35.50,0,0,0,0.0,0,0,0,,,0,,0,0,0,0,,,,,,,False,True,30,17,Steve Breaston
2009,2009-12-14,13,14,26.116,ARI,SFO,False,6,1,15,15.00,0,16.7%,2.50,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,2,-3,-1.50,0,0,0,0.0,0,0,0,0,0,0,,0,0,0,0,,,,,,,True,False,9,24,Steve Breaston
2009,2009-12-20,14,15,26.122,ARI,DET,True,5,3,38,12.67,0,60.0%,7.60,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,4,5,1.25,0,0,0,0.0,0,0,0,0,0,1,1,0,0,0,0,,,,,,,True,True,31,24,Steve Breaston
2009,2009-12-27,15,16,26.129,ARI,STL,True,7,4,64,16.00,0,57.1%,9.14,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,4,17,4.25,0,0,0,0.0,0,0,0,,,0,,0,0,0,0,,,,,,,False,True,31,10,Steve Breaston
2009,2010-01-03,16,17,26.136,ARI,GNB,True,4,3,16,5.33,0,75.0%,4.00,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,2,4,2.00,0,0,0,0.0,0,0,0,,,0,,0,0,0,0,,,,,,,False,False,7,33,Steve Breaston
2010,2010-09-12,1,1,27.023,ARI,STL,True,7,7,132,18.86,0,100.0%,18.86,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,0,0,0.0,0,0,0,0,0,0,,0,0,0,0,,,,,,,True,True,17,13,Steve Breaston
2010,2010-09-19,2,2,27.030,ARI,ATL,True,5,3,10,3.33,0,60.0%,2.00,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,0,0,0.0,0,0,0,,,0,,0,0,0,0,,,,,,,True,False,7,41,Steve Breaston
2010,2010-09-26,3,3,27.037,ARI,OAK,True,8,4,41,10.25,1,50.0%,5.13,1,4,4.00,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,1,6,0.0,0,0,0,,,0,,0,0,0,0,,,,,,,False,True,24,23,Steve Breaston
2010,2010-10-03,4,4,,ARI,SDG,True,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,True,False,10,41,Steve Breaston
2010,2010-10-10,5,5,,ARI,NOR,True,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,False,True,30,20,Steve Breaston
2010,2010-10-24,6,7,,ARI,SEA,True,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,True,False,10,22,Steve Breaston
2010,2010-10-31,7,8,27.072,ARI,TAM,True,11,8,147,18.38,0,72.7%,13.36,1,14,14.00,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,0,0,0.0,0,0,0,,,0,,0,0,0,0,,,,,,,False,False,35,38,Steve Breaston
2010,2010-11-07,8,9,27.079,ARI,MIN,True,6,3,28,9.33,0,50.0%,4.67,0,0,,0,1,1,100.00,17,0,0,118.7,0,0,17.00,17.00,0,0,,0,0,0,,0,0,0,0.0,0,0,0,,,0,,0,0,0,0,,,,,,,True,False,24,27,Steve Breaston
2010,2010-11-14,9,10,27.086,ARI,SEA,True,10,4,98,24.50,0,40.0%,9.80,0,0,,0,0,0,,0,0,0,,0,0,,,5,123,24.60,0,0,0,,0,0,0,0.0,0,0,0,,,0,,0,0,0,0,,,,,,,False,False,18,36,Steve Breaston
2010,2010-11-21,10,11,27.093,ARI,KAN,True,12,5,92,18.40,0,41.7%,7.67,0,0,,0,0,0,,0,0,0,,0,0,,,2,39,19.50,0,0,0,,0,0,0,0.0,0,0,0,,,0,,0,0,0,0,,,,,,,True,False,13,31,Steve Breaston
2010,2010-11-29,11,12,27.101,ARI,SFO,True,5,2,22,11.00,0,40.0%,4.40,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,0,0,0.0,0,0,0,0,0,0,,0,0,0,0,,,,,,,False,False,6,27,Steve Breaston
2010,2010-12-05,12,13,27.107,ARI,STL,True,6,3,62,20.67,0,50.0%,10.33,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,0,0,0.0,0,0,0,0,0,0,,0,0,0,0,,,,,,,False,False,6,19,Steve Breaston
2010,2010-12-12,13,14,27.114,ARI,DEN,False,6,2,18,9.00,0,33.3%,3.00,1,17,17.00,0,0,1,0.00,0,0,0,39.6,0,0,0.00,0.00,0,0,,0,0,0,,0,0,0,0.0,0,0,0,,,0,,0,0,0,0,,,,,,,False,True,43,13,Steve Breaston
2010,2010-12-19,14,15,27.121,ARI,CAR,True,5,2,42,21.00,0,40.0%,8.40,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,1,6,0.0,0,0,0,0,0,0,,0,1,0,1,,,,,,,True,False,12,19,Steve Breaston
2010,2010-12-25,15,16,27.127,ARI,DAL,True,,0,0,,0,0.0%,,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,0,0,0.0,0,0,0,0,0,0,,0,1,0,0,,,,,,,False,True,27,26,Steve Breaston
2010,2011-01-02,16,17,27.135,ARI,SFO,False,6,4,26,6.50,0,66.7%,4.33,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,0,0,0.0,0,0,0,,,0,,0,0,0,0,,,,,,,True,False,7,38,Steve Breaston
2011,2011-09-11,1,1,28.022,KAN,BUF,True,2,2,26,13.00,0,100.0%,13.00,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,0,0,0.0,0,0,0,,,0,,0,0,0,0,,,,,,,False,False,7,41,Steve Breaston
2011,2011-09-18,2,2,28.029,KAN,DET,False,2,1,7,7.00,0,50.0%,3.50,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,0,0,0.0,0,0,0,,,0,,0,0,0,0,,,,,,,True,False,3,48,Steve Breaston
2011,2011-09-25,3,3,28.036,KAN,SDG,True,6,3,55,18.33,0,50.0%,9.17,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,0,0,0.0,0,0,0,,,0,,0,0,0,0,,,,,,,True,False,17,20,Steve Breaston
2011,2011-10-02,4,4,28.043,KAN,MIN,False,5,4,91,22.75,0,80.0%,18.20,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,0,0,0.0,0,0,0,,,0,,0,0,0,0,,,,,,,False,True,22,17,Steve Breaston
2011,2011-10-09,5,5,28.050,KAN,IND,True,5,4,50,12.50,2,80.0%,10.00,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,2,12,0.0,0,0,0,,,0,,0,0,0,0,,,,,,,True,True,28,24,Steve Breaston
2011,2011-10-23,6,7,28.064,KAN,OAK,True,9,5,64,12.80,0,55.6%,7.11,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,0,0,0.0,0,0,0,,,0,,0,0,0,0,,,,,,,True,True,28,0,Steve Breaston
2011,2011-10-31,7,8,28.072,KAN,SDG,True,4,3,42,14.00,0,75.0%,10.50,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,0,0,0.0,0,0,0,,,0,,0,0,0,0,,,,,,,False,True,23,20,Steve Breaston
2011,2011-11-06,8,9,28.078,KAN,MIA,True,11,7,115,16.43,0,63.6%,10.45,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,0,0,0.0,0,0,0,,,0,,0,0,0,0,,,,,,,False,False,3,31,Steve Breaston
2011,2011-11-13,9,10,28.085,KAN,DEN,True,6,4,33,8.25,0,66.7%,5.50,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,0,0,0.0,0,0,0,,,0,,0,0,0,0,,,,,,,False,False,10,17,Steve Breaston
2011,2011-11-21,10,11,28.093,KAN,NWE,True,8,6,73,12.17,0,75.0%,9.13,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,0,0,0.0,0,0,0,,,0,,0,0,0,0,,,,,,,True,False,3,34,Steve Breaston
2011,2011-11-27,11,12,28.099,KAN,PIT,True,8,4,44,11.00,0,50.0%,5.50,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,0,0,0.0,0,0,0,,,0,,0,0,0,0,,,,,,,False,False,9,13,Steve Breaston
2011,2011-12-04,12,13,28.106,KAN,CHI,True,7,5,41,8.20,0,71.4%,5.86,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,0,0,0.0,0,0,0,,,0,,0,0,0,0,,,,,,,True,True,10,3,Steve Breaston
2011,2011-12-11,13,14,28.113,KAN,NYJ,True,6,4,44,11.00,0,66.7%,7.33,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,0,0,0.0,0,0,0,0,0,0,,0,0,0,0,,,,,,,True,False,10,37,Steve Breaston
2011,2011-12-18,14,15,28.120,KAN,GNB,True,6,4,50,12.50,0,66.7%,8.33,1,25,25.00,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,0,0,0.0,0,0,0,,,0,,0,0,0,0,,,,,,,False,True,19,14,Steve Breaston
2011,2011-12-24,15,16,28.126,KAN,OAK,False,8,4,41,10.25,0,50.0%,5.13,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,0,0,0.0,0,0,0,,,0,,0,0,0,0,,,,,,,False,False,13,16,Steve Breaston
2011,2012-01-01,16,17,28.134,KAN,DEN,True,5,1,9,9.00,0,20.0%,1.80,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,0,0,0.0,0,0,0,,,0,,0,0,0,0,,,,,,,True,True,7,3,Steve Breaston
2012,2012-09-09,1,1,29.020,KAN,ATL,True,4,2,30,15.00,0,50.0%,7.50,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,0,0,0.0,0,0,0,,,0,0,0,0,0,0,52,75%,0,0%,0,0%,False,False,24,40,Steve Breaston
2012,2012-09-16,2,2,29.027,KAN,BUF,True,1,0,0,,0,0.0%,0.00,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,1,21,21.00,0,0,0,0.0,0,0,0,0,0,1,0,0,1,0,0,40,55%,0,0%,3,9%,True,False,17,35,Steve Breaston
2012,2012-09-23,3,3,29.034,KAN,NOR,True,3,1,2,2.00,0,33.3%,0.67,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,0,0,0.0,0,0,0,,,0,0,0,0,0,0,47,50%,0,0%,0,0%,True,True,27,24,Steve Breaston
2012,2012-09-30,4,4,29.041,KAN,SDG,False,1,1,12,12.00,0,100.0%,12.00,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,0,0,0.0,0,0,0,,,0,0,0,0,0,0,15,21%,0,0%,0,0%,False,False,20,37,Steve Breaston
2012,2012-10-07,5,5,29.048,KAN,BAL,False,,,,,,0.0%,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0.0,,,,0,0,0,,,0,0,0,6,8%,0,0%,0,0%,False,False,6,9,Steve Breaston
2012,2012-10-14,6,6,29.055,KAN,TAM,False,,,,,,0.0%,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0.0,,,,,,0,,,0,0,0,4,6%,0,0%,0,0%,True,False,10,38,Steve Breaston
2012,2012-10-28,7,8,29.069,KAN,OAK,False,1,0,0,,0,0.0%,0.00,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,0,0,0.0,0,0,0,,,0,0,0,0,0,0,23,37%,0,0%,0,0%,False,False,16,26,Steve Breaston
2012,2012-11-01,8,9,29.073,KAN,SDG,False,2,2,17,8.50,0,100.0%,8.50,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,0,0,0.0,0,0,0,,,0,0,0,0,0,0,15,24%,0,0%,0,0%,True,False,13,31,Steve Breaston
