Year,Date,G#,Week,Age,Tm,Opp,GS,Rushing_Att,Rushing_Yds,Rushing_Y/A,Rushing_TD,Receiving_Tgt,Receiving_Rec,Receiving_Yds,Receiving_Y/R,Receiving_TD,Receiving_Ctch%,Receiving_Y/Tgt,Kick Returns_Rt,Kick Returns_Yds,Kick Returns_Y/Rt,Kick Returns_TD,Scoring_TD,Scoring_Pts,Sk,Tackles_Solo,Tackles_Ast,Tackles_Comb,Tackles_TFL,Tackles_QBHits,Fumbles_Fmb,Fumbles_FL,Fumbles_FF,Fumbles_FR,Fumbles_Yds,Fumbles_TD,Off. Snaps_Num,Off. Snaps_Pct,Def. Snaps_Num,Def. Snaps_Pct,ST Snaps_Num,ST Snaps_Pct,Away_status,Win,Score,Opp Score,Player
2005,2005-12-24,15,16,23.314,SDG,KAN,False,0,0,,0,0,0,0,,0,0.0%,,0,0,,0,0,0,0.0,1,0,1,0,,0,,0,0,0,0,,,,,,,True,False,7,20,Michael Turner
2005,2005-12-31,16,17,23.321,SDG,DEN,False,1,-1,-1.00,0,0,0,0,,0,0.0%,,0,0,,0,0,0,0.0,,,,,,0,,0,0,0,0,,,,,,,False,False,7,23,Michael Turner
2006,2006-09-11,1,1,24.210,SDG,OAK,False,10,37,3.70,1,0,0,0,,0,0.0%,,1,20,20.00,0,1,6,0.0,1,0,1,0,0,0,,0,0,0,0,,,,,,,True,True,27,0,Michael Turner
2006,2006-09-17,2,2,24.216,SDG,TEN,False,13,138,10.62,0,2,2,17,8.50,0,100.0%,8.50,2,26,13.00,0,0,0,0.0,1,0,1,0,0,0,,0,0,0,0,,,,,,,False,True,40,7,Michael Turner
2006,2006-10-01,3,4,24.230,SDG,BAL,False,7,46,6.57,0,0,0,0,,0,0.0%,,2,63,31.50,0,0,0,0.0,,,,,,0,,0,0,0,0,,,,,,,True,False,13,16,Michael Turner
2006,2006-10-08,4,5,24.237,SDG,PIT,False,11,56,5.09,0,0,0,0,,0,0.0%,,2,66,33.00,0,0,0,0.0,,,,,,0,,0,0,0,0,,,,,,,False,True,23,13,Michael Turner
2006,2006-10-15,5,6,24.244,SDG,SFO,False,1,0,0.00,0,0,0,0,,0,0.0%,,3,35,11.67,0,0,0,0.0,,,,,,0,,0,0,0,0,,,,,,,True,True,48,19,Michael Turner
2006,2006-10-22,6,7,24.251,SDG,KAN,False,4,18,4.50,0,0,0,0,,0,0.0%,,2,47,23.50,0,0,0,0.0,,,,,,0,,0,0,0,0,,,,,,,True,False,27,30,Michael Turner
2006,2006-10-29,7,8,24.258,SDG,STL,False,5,28,5.60,1,0,0,0,,0,0.0%,,3,64,21.33,0,1,6,0.0,,,,,,0,,0,0,0,0,,,,,,,False,True,38,24,Michael Turner
2006,2006-11-05,8,9,24.265,SDG,CLE,False,2,21,10.50,0,0,0,0,,0,0.0%,,4,92,23.00,0,0,0,0.0,,,,,,0,,0,0,0,0,,,,,,,False,True,32,25,Michael Turner
2006,2006-11-12,9,10,24.272,SDG,CIN,False,1,1,1.00,0,0,0,0,,0,0.0%,,6,188,31.33,0,0,0,0.0,,,,,,0,,0,0,0,0,,,,,,,True,True,49,41,Michael Turner
2006,2006-11-19,10,11,24.279,SDG,DEN,False,4,12,3.00,0,0,0,0,,0,0.0%,,4,146,36.50,0,0,0,0.0,,,,,,0,,0,0,0,0,,,,,,,True,True,35,27,Michael Turner
2006,2006-11-26,11,12,,SDG,OAK,True,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,False,True,21,14,Michael Turner
2006,2006-12-03,12,13,,SDG,BUF,True,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,True,True,24,21,Michael Turner
2006,2006-12-10,13,14,,SDG,DEN,True,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,False,True,48,20,Michael Turner
2006,2006-12-17,14,15,24.307,SDG,KAN,False,7,58,8.29,0,0,0,0,,0,0.0%,,4,137,34.25,0,0,0,0.0,1,0,1,0,0,0,,0,0,0,0,,,,,,,False,True,20,9,Michael Turner
2006,2006-12-24,15,16,24.314,SDG,SEA,False,4,29,7.25,0,0,0,0,,0,0.0%,,3,70,23.33,0,0,0,0.0,,,,,,0,,0,0,0,0,,,,,,,True,True,20,17,Michael Turner
2006,2006-12-31,16,17,24.321,SDG,ARI,False,11,58,5.27,0,1,1,30,30.00,0,100.0%,30.00,0,0,,0,0,0,0.0,,,,,,0,,0,0,0,0,,,,,,,False,True,27,20,Michael Turner
2007,2007-09-09,1,1,25.208,SDG,CHI,False,10,41,4.10,0,0,0,0,,0,0.0%,,1,15,15.00,0,0,0,0.0,,,,,,0,,0,0,0,0,,,,,,,False,True,14,3,Michael Turner
2007,2007-09-16,2,2,25.215,SDG,NWE,False,1,3,3.00,0,2,2,14,7.00,0,100.0%,7.00,4,98,24.50,0,0,0,0.0,,,,,,0,,0,0,0,0,,,,,,,True,False,14,38,Michael Turner
2007,2007-09-23,3,3,25.222,SDG,GNB,False,4,12,3.00,0,0,0,0,,0,0.0%,,0,0,,0,0,0,0.0,,,,,,0,,0,0,0,0,,,,,,,True,False,24,31,Michael Turner
2007,2007-09-30,4,4,25.229,SDG,KAN,False,2,-2,-1.00,0,0,0,0,,0,0.0%,,0,0,,0,0,0,0.0,,,,,,1,1,0,0,0,0,,,,,,,False,False,16,30,Michael Turner
2007,2007-10-07,5,5,25.236,SDG,DEN,False,10,147,14.70,1,0,0,0,,0,0.0%,,0,0,,0,1,6,0.0,,,,,,0,,0,0,0,0,,,,,,,True,True,41,3,Michael Turner
2007,2007-10-14,6,6,25.243,SDG,OAK,False,5,8,1.60,0,0,0,0,,0,0.0%,,0,0,,0,0,0,0.0,,,,,,0,,0,0,0,0,,,,,,,False,True,28,14,Michael Turner
2007,2007-10-28,7,8,25.257,SDG,HOU,False,4,10,2.50,0,0,0,0,,0,0.0%,,0,0,,0,0,0,0.0,,,,,,0,,0,0,0,0,,,,,,,False,True,35,10,Michael Turner
2007,2007-11-04,8,9,25.264,SDG,MIN,False,1,-3,-3.00,0,0,0,0,,0,0.0%,,0,0,,0,0,0,0.0,1,0,1,0,0,0,,0,0,0,0,,,,,,,True,False,17,35,Michael Turner
2007,2007-11-11,9,10,25.271,SDG,IND,False,0,0,,0,1,0,0,,0,0.0%,0.00,0,0,,0,0,0,0.0,,,,,,0,,0,0,0,0,,,,,,,False,True,23,21,Michael Turner
2007,2007-11-18,10,11,25.278,SDG,JAX,False,0,0,,0,1,0,0,,0,0.0%,0.00,0,0,,0,0,0,0.0,,,,,,0,,0,0,0,0,,,,,,,True,False,17,24,Michael Turner
2007,2007-11-25,11,12,25.285,SDG,BAL,False,2,2,1.00,0,0,0,0,,0,0.0%,,0,0,,0,0,0,0.0,,,,,,0,,0,0,0,0,,,,,,,False,True,32,14,Michael Turner
2007,2007-12-02,12,13,25.292,SDG,KAN,False,7,16,2.29,0,0,0,0,,0,0.0%,,0,0,,0,0,0,0.0,,,,,,0,,0,0,0,0,,,,,,,True,True,24,10,Michael Turner
2007,2007-12-09,13,14,25.299,SDG,TEN,False,2,1,0.50,0,0,0,0,,0,0.0%,,1,26,26.00,0,0,0,0.0,1,1,2,0,0,0,,0,0,0,0,,,,,,,True,True,23,17,Michael Turner
2007,2007-12-16,14,15,25.306,SDG,DET,False,5,28,5.60,0,1,1,-6,-6.00,0,100.0%,-6.00,0,0,,0,0,0,0.0,,,,,,0,,0,0,0,0,,,,,,,False,True,51,14,Michael Turner
2007,2007-12-24,15,16,25.314,SDG,DEN,False,7,11,1.57,0,1,1,8,8.00,0,100.0%,8.00,0,0,,0,0,0,0.0,,,,,,0,,0,0,0,0,,,,,,,False,True,23,3,Michael Turner
2007,2007-12-30,16,17,25.320,SDG,OAK,False,11,42,3.82,0,1,0,0,,0,0.0%,0.00,0,0,,0,0,0,0.0,,,,,,0,,0,0,0,0,,,,,,,True,True,30,17,Michael Turner
2008,2008-09-07,1,1,26.207,ATL,DET,True,22,220,10.00,2,1,1,6,6.00,0,100.0%,6.00,0,0,,0,2,12,0.0,0,0,0,,,0,,0,0,0,0,,,,,,,False,True,34,21,Michael Turner
2008,2008-09-14,2,2,26.214,ATL,TAM,True,14,42,3.00,0,1,1,6,6.00,0,100.0%,6.00,0,0,,0,0,0,0.0,0,0,0,,,0,,0,0,0,0,,,,,,,True,False,9,24,Michael Turner
2008,2008-09-21,3,3,26.221,ATL,KAN,True,23,104,4.52,3,0,0,0,,0,0.0%,,0,0,,0,3,18,0.0,0,0,0,,,0,,0,0,0,0,,,,,,,False,True,38,14,Michael Turner
2008,2008-09-28,4,4,26.228,ATL,CAR,True,18,56,3.11,0,3,1,-1,-1.00,0,33.3%,-0.33,0,0,,0,0,0,0.0,0,0,0,,,0,,0,0,0,0,,,,,,,True,False,9,24,Michael Turner
2008,2008-10-05,5,5,26.235,ATL,GNB,True,26,121,4.65,1,0,0,0,,0,0.0%,,0,0,,0,1,6,0.0,0,0,0,,,1,0,0,0,0,0,,,,,,,True,True,27,24,Michael Turner
2008,2008-10-12,6,6,26.242,ATL,CHI,True,25,54,2.16,0,0,0,0,,0,0.0%,,0,0,,0,0,0,0.0,0,0,0,,,0,,0,0,0,0,,,,,,,False,True,22,20,Michael Turner
2008,2008-10-26,7,8,26.256,ATL,PHI,True,17,58,3.41,0,0,0,0,,0,0.0%,,0,0,,0,0,0,0.0,0,0,0,,,0,,0,0,0,0,,,,,,,True,False,14,27,Michael Turner
2008,2008-11-02,8,9,26.263,ATL,OAK,True,30,139,4.63,0,0,0,0,,0,0.0%,,0,0,,0,0,0,0.0,0,0,0,,,0,,0,0,0,0,,,,,,,True,True,24,0,Michael Turner
2008,2008-11-09,9,10,26.270,ATL,NOR,True,27,96,3.56,1,1,1,0,0.00,0,100.0%,0.00,0,0,,0,1,6,0.0,0,0,0,,,0,,0,0,0,0,,,,,,,False,True,34,20,Michael Turner
2008,2008-11-16,10,11,26.277,ATL,DEN,True,25,81,3.24,2,0,0,0,,0,0.0%,,0,0,,0,2,12,0.0,0,0,0,,,0,,0,0,0,0,,,,,,,False,False,20,24,Michael Turner
2008,2008-11-23,11,12,26.284,ATL,CAR,True,24,117,4.88,4,0,0,0,,0,0.0%,,0,0,,0,4,24,0.0,0,0,0,,,0,,0,0,0,0,,,,,,,False,True,45,28,Michael Turner
2008,2008-11-30,12,13,26.291,ATL,SDG,True,31,120,3.87,0,0,0,0,,0,0.0%,,0,0,,0,0,0,0.0,0,0,0,,,1,1,0,0,0,0,,,,,,,True,True,22,16,Michael Turner
2008,2008-12-07,13,14,26.298,ATL,NOR,True,18,61,3.39,1,1,0,0,,0,0.0%,0.00,0,0,,0,1,6,0.0,0,0,0,,,0,,0,0,0,0,,,,,,,True,False,25,29,Michael Turner
2008,2008-12-14,14,15,26.305,ATL,TAM,True,32,152,4.75,1,2,2,30,15.00,0,100.0%,15.00,0,0,,0,1,6,0.0,0,0,0,,,0,,0,0,0,0,,,,,,,False,True,13,10,Michael Turner
2008,2008-12-21,15,16,26.312,ATL,MIN,True,19,70,3.68,1,0,0,0,,0,0.0%,,0,0,,0,1,6,0.0,0,0,0,,,0,,0,0,0,0,,,,,,,True,True,24,17,Michael Turner
2008,2008-12-28,16,17,26.319,ATL,STL,True,25,208,8.32,1,0,0,0,,0,0.0%,,0,0,,0,1,6,0.0,0,0,0,,,1,1,0,0,0,0,,,,,,,False,True,31,27,Michael Turner
2009,2009-09-13,1,1,27.212,ATL,MIA,True,22,65,2.95,0,1,0,0,,0,0.0%,0.00,0,0,,0,0,0,0.0,0,0,0,,,0,,0,0,0,0,,,,,,,False,True,19,7,Michael Turner
2009,2009-09-20,2,2,27.219,ATL,CAR,True,28,105,3.75,1,1,1,5,5.00,0,100.0%,5.00,0,0,,0,1,6,0.0,0,0,0,,,1,1,0,0,0,0,,,,,,,False,True,28,20,Michael Turner
2009,2009-09-27,3,3,27.226,ATL,NWE,True,15,56,3.73,1,0,0,0,,0,0.0%,,0,0,,0,1,6,0.0,0,0,0,,,1,1,0,0,0,0,,,,,,,True,False,10,26,Michael Turner
2009,2009-10-11,4,5,27.240,ATL,SFO,True,22,97,4.41,3,0,0,0,,0,0.0%,,0,0,,0,3,18,0.0,0,0,0,0,0,1,0,0,1,0,0,,,,,,,True,True,45,10,Michael Turner
2009,2009-10-18,5,6,27.247,ATL,CHI,True,13,30,2.31,1,2,2,16,8.00,0,100.0%,8.00,0,0,,0,1,6,0.0,0,0,0,,,1,0,0,0,0,0,,,,,,,False,True,21,14,Michael Turner
2009,2009-10-25,6,7,27.254,ATL,DAL,True,18,50,2.78,1,0,0,0,,0,0.0%,,0,0,,0,1,6,0.0,0,0,0,,,0,,0,0,0,0,,,,,,,True,False,21,37,Michael Turner
2009,2009-11-02,7,8,27.262,ATL,NOR,True,20,151,7.55,1,0,0,0,,0,0.0%,,0,0,,0,1,6,0.0,0,0,0,,,0,,0,0,0,0,,,,,,,True,False,27,35,Michael Turner
2009,2009-11-08,8,9,27.268,ATL,WAS,True,18,166,9.22,2,3,2,14,7.00,0,66.7%,4.67,0,0,,0,2,12,0.0,0,0,0,0,0,0,,0,0,0,0,,,,,,,False,True,31,17,Michael Turner
2009,2009-11-15,9,10,27.275,ATL,CAR,True,9,111,12.33,0,0,0,0,,0,0.0%,,0,0,,0,0,0,0.0,0,0,0,,,0,,0,0,0,0,,,,,,,True,False,19,28,Michael Turner
2009,2009-11-22,10,11,,ATL,NYG,True,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,True,False,31,34,Michael Turner
2009,2009-11-29,11,12,27.289,ATL,TAM,True,12,33,2.75,0,0,0,0,,0,0.0%,,0,0,,0,0,0,0.0,0,0,0,0,0,0,,0,0,0,0,,,,,,,False,True,20,17,Michael Turner
2009,2009-12-06,12,13,,ATL,PHI,True,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,False,False,7,34,Michael Turner
2009,2009-12-13,13,14,,ATL,NOR,True,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,False,False,23,26,Michael Turner
2009,2009-12-20,14,15,27.310,ATL,NYJ,True,1,7,7.00,0,0,0,0,,0,0.0%,,0,0,,0,0,0,0.0,0,0,0,,,0,,0,0,0,0,,,,,,,True,True,10,7,Michael Turner
2009,2009-12-27,15,16,,ATL,BUF,True,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,False,True,31,3,Michael Turner
2009,2010-01-03,16,17,,ATL,TAM,True,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,True,True,20,10,Michael Turner
2010,2010-09-12,1,1,28.211,ATL,PIT,True,19,42,2.21,0,1,1,7,7.00,0,100.0%,7.00,0,0,,0,0,0,0.0,0,0,0,,,0,,0,0,0,0,,,,,,,True,False,9,15,Michael Turner
2010,2010-09-19,2,2,28.218,ATL,ARI,True,9,75,8.33,0,0,0,0,,0,0.0%,,0,0,,0,0,0,0.0,0,0,0,,,0,,0,0,0,0,,,,,,,False,True,41,7,Michael Turner
2010,2010-09-26,3,3,28.225,ATL,NOR,True,30,114,3.80,1,3,2,11,5.50,0,66.7%,3.67,0,0,,0,1,6,0.0,0,0,0,,,0,,0,0,0,0,,,,,,,True,True,27,24,Michael Turner
2010,2010-10-03,4,4,28.232,ATL,SFO,True,16,50,3.13,0,4,3,28,9.33,0,75.0%,7.00,0,0,,0,0,0,0.0,0,0,0,,,0,,0,0,0,0,,,,,,,False,True,16,14,Michael Turner
2010,2010-10-10,5,5,28.239,ATL,CLE,True,19,140,7.37,0,2,0,0,,0,0.0%,0.00,0,0,,0,0,0,0.0,0,0,0,,,0,,0,0,0,0,,,,,,,True,True,20,10,Michael Turner
2010,2010-10-17,6,6,28.246,ATL,PHI,True,15,45,3.00,0,2,1,4,4.00,0,50.0%,2.00,0,0,,0,0,0,0.0,0,0,0,,,0,,0,0,0,0,,,,,,,True,False,17,31,Michael Turner
2010,2010-10-24,7,7,28.253,ATL,CIN,True,23,121,5.26,2,3,2,23,11.50,0,66.7%,7.67,0,0,,0,2,12,0.0,0,0,0,,,0,,0,0,0,0,,,,,,,False,True,39,32,Michael Turner
2010,2010-11-07,8,9,28.267,ATL,TAM,True,24,107,4.46,2,0,0,0,,0,0.0%,,0,0,,0,2,12,0.0,0,0,0,,,0,,0,0,0,0,,,,,,,False,True,27,21,Michael Turner
2010,2010-11-11,9,10,28.271,ATL,BAL,True,17,39,2.29,0,0,0,0,,0,0.0%,,0,0,,0,0,0,0.0,0,0,0,,,0,,0,0,0,0,,,,,,,False,True,26,21,Michael Turner
2010,2010-11-21,10,11,28.281,ATL,STL,True,28,131,4.68,1,1,1,-4,-4.00,0,100.0%,-4.00,0,0,,0,1,6,0.0,0,0,0,,,0,,0,0,0,0,,,,,,,True,True,34,17,Michael Turner
2010,2010-11-28,11,12,28.288,ATL,GNB,True,23,110,4.78,1,1,1,4,4.00,0,100.0%,4.00,0,0,,0,1,6,0.0,0,0,0,,,0,,0,0,0,0,,,,,,,False,True,20,17,Michael Turner
2010,2010-12-05,12,13,28.295,ATL,TAM,True,24,88,3.67,1,0,0,0,,0,0.0%,,0,0,,0,1,6,0.0,0,0,0,,,0,,0,0,0,0,,,,,,,True,True,28,24,Michael Turner
2010,2010-12-12,13,14,28.302,ATL,CAR,False,28,112,4.00,3,1,1,12,12.00,0,100.0%,12.00,0,0,,0,3,18,0.0,0,0,0,,,0,,0,0,0,0,,,,,,,True,True,31,10,Michael Turner
2010,2010-12-19,14,15,28.309,ATL,SEA,True,25,82,3.28,0,0,0,0,,0,0.0%,,0,0,,0,0,0,0.0,0,0,0,,,0,,0,0,0,0,,,,,,,True,True,34,18,Michael Turner
2010,2010-12-27,15,16,28.317,ATL,NOR,True,17,48,2.82,0,1,0,0,,0,0.0%,0.00,0,0,,0,0,0,0.0,0,0,0,,,1,1,0,0,0,0,,,,,,,False,False,14,17,Michael Turner
2010,2011-01-02,16,17,28.323,ATL,CAR,True,17,67,3.94,1,1,0,0,,0,0.0%,0.00,0,0,,0,1,6,0.0,0,0,0,,,1,1,0,0,0,0,,,,,,,False,True,31,10,Michael Turner
2011,2011-09-11,1,1,29.210,ATL,CHI,True,10,100,10.00,0,4,3,40,13.33,0,75.0%,10.00,0,0,,0,0,0,0.0,0,0,0,,,1,1,0,0,0,0,,,,,,,True,False,12,30,Michael Turner
