Year,Date,G#,Week,Age,Tm,Opp,Result,GS,Rushing_Att,Rushing_Yds,Rushing_Y/A,Rushing_TD,Receiving_Tgt,Receiving_Rec,Receiving_Yds,Receiving_Y/R,Receiving_TD,Receiving_Ctch%,Receiving_Y/Tgt,Kick Returns_Rt,Kick Returns_Yds,Kick Returns_Y/Rt,Kick Returns_TD,Scoring_2PM,Scoring_TD,Scoring_Pts,Fumbles_Fmb,Fumbles_FL,Fumbles_FF,Fumbles_FR,Fumbles_Yds,Fumbles_TD,Off. Snaps_Num,Off. Snaps_Pct,Def. Snaps_Num,Def. Snaps_Pct,ST Snaps_Num,ST Snaps_Pct,Away_status,Player,Win,Score,Opp Score
2021.0,2021-09-30,4.0,4.0,,JAX,CIN,L 21-24,True,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,True,Carlos Hyde,False,21,24
2021.0,2021-10-10,5.0,5.0,31.02,JAX,TEN,L 19-37,False,5,13,2.60,0,0,0,0,,0,0.0%,,0,0,,0,,0,0,0,0,0,0,0,0,18,25%,0,0%,0,0%,False,Carlos Hyde,False,19,37
2021.0,2021-10-17,6.0,6.0,31.027,JAX,MIA,W 23-20,False,,,,,,,,,,0.0%,,,,,,,0,0,,,,,,,9,14%,0,0%,0,0%,False,Carlos Hyde,True,23,20
2021.0,2021-10-31,7.0,8.0,31.041,JAX,SEA,L 7-31,False,9,32,3.56,0,8,6,40,6.67,0,75.0%,5.00,0,0,,0,,0,0,0,0,0,0,0,0,50,66%,0,0%,0,0%,True,Carlos Hyde,False,7,31
2021.0,2021-11-07,8.0,9.0,31.048,JAX,BUF,W 9-6,True,21,67,3.19,0,2,1,6,6.00,0,50.0%,3.00,0,0,,0,,0,0,1,1,0,0,0,0,48,79%,0,0%,0,0%,False,Carlos Hyde,True,9,6
2021.0,2021-11-14,9.0,10.0,31.055,JAX,IND,L 17-23,True,2,4,2.00,0,2,1,0,0.00,0,50.0%,0.00,0,0,,0,,0,0,0,0,0,0,0,0,18,27%,0,0%,0,0%,True,Carlos Hyde,False,17,23
2021.0,2021-11-21,10.0,11.0,31.062,JAX,SFO,L 10-30,False,0,0,,0,1,0,0,,0,0.0%,0.00,0,0,,0,,0,0,0,0,0,0,0,0,14,30%,0,0%,0,0%,False,Carlos Hyde,False,10,30
2021.0,2021-11-28,11.0,12.0,31.069,JAX,ATL,L 14-21,False,6,16,2.67,0,1,0,0,,0,0.0%,0.00,0,0,,0,,0,0,0,0,0,0,0,0,32,44%,0,0%,0,0%,False,Carlos Hyde,False,14,21
2021.0,2021-12-05,12.0,13.0,31.076,JAX,LAR,L 7-37,False,9,24,2.67,1,1,1,-1,-1.00,0,100.0%,-1.00,0,0,,0,,1,6,1,1,0,0,0,0,29,49%,0,0%,0,0%,True,Carlos Hyde,False,7,37
2021.0,2021-12-12,13.0,14.0,31.083,JAX,TEN,L 0-20,False,1,2,2.00,0,2,1,6,6.00,0,50.0%,3.00,0,0,,0,,0,0,0,0,0,0,0,0,12,22%,0,0%,0,0%,True,Carlos Hyde,False,0,20
2021.0,2021-12-19,14.0,15.0,,JAX,HOU,L 16-30,True,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,False,Carlos Hyde,False,16,30
2021.0,2021-12-26,15.0,16.0,,JAX,NYJ,L 21-26,True,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,True,Carlos Hyde,False,21,26
2021.0,2022-01-02,16.0,17.0,,JAX,NWE,L 10-50,True,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,True,Carlos Hyde,False,10,50
2021.0,2022-01-09,17.0,18.0,,JAX,IND,W 26-11,True,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,False,Carlos Hyde,True,26,11
,102 Games,,,,,,41-60-1,False,1225,4979,4.06,37,225,157,867,5.52,3,69.8%,3.85,11,268,24.36,0,1,40,242,18,10,0,6,0,0,,,,,,,False,Carlos Hyde,False,60,1
