Year,Date,G#,Week,Age,Tm,Opp,Result,GS,Receiving_Tgt,Receiving_Rec,Receiving_Yds,Receiving_Y/R,Receiving_TD,Receiving_Ctch%,Receiving_Y/Tgt,Rushing_Att,Rushing_Yds,Rushing_Y/A,Rushing_TD,Kick Returns_Rt,Kick Returns_Yds,Kick Returns_Y/Rt,Kick Returns_TD,Scoring_2PM,Scoring_TD,Scoring_Pts,Sk,Tackles_Solo,Tackles_Ast,Tackles_Comb,Tackles_TFL,Tackles_QBHits,Fumbles_Fmb,Fumbles_FL,Fumbles_FF,Fumbles_FR,Fumbles_Yds,Fumbles_TD,Off. Snaps_Num,Off. Snaps_Pct,Def. Snaps_Num,Def. Snaps_Pct,ST Snaps_Num,ST Snaps_Pct,Away_status,Player,Win,Score,Opp Score
2018.0,2018-09-23,3.0,3.0,25.333,KAN,SFO,W 38-27,True,3,2,13,6.50,1,66.7%,4.33,0,0,,0,0,0,,0,,1,6,0.0,0,0,0,,,0,0,0,0,0,0,49,65%,0,0%,4,14%,False,Chris Conley,True,38,27
2018.0,2018-10-01,4.0,4.0,25.341,KAN,DEN,W 27-23,True,6,4,13,3.25,0,66.7%,2.17,0,0,,0,0,0,,0,,0,0,0.0,0,0,0,,,0,0,0,0,0,0,73,94%,0,0%,1,4%,True,Chris Conley,True,27,23
2018.0,2018-10-07,5.0,5.0,25.347,KAN,JAX,W 30-14,True,5,2,21,10.50,0,40.0%,4.20,0,0,,0,0,0,,0,,0,0,0.0,0,0,0,,,0,0,0,0,0,0,43,61%,0,0%,1,4%,False,Chris Conley,True,30,14
2018.0,2018-10-14,6.0,6.0,25.354,KAN,NWE,L 40-43,True,1,1,19,19.00,0,100.0%,19.00,0,0,,0,0,0,,0,,0,0,0.0,0,0,0,,,0,0,0,0,0,0,38,70%,0,0%,0,0%,True,Chris Conley,False,40,43
2018.0,2018-10-21,7.0,7.0,25.361,KAN,CIN,W 45-10,True,1,1,6,6.00,0,100.0%,6.00,0,0,,0,0,0,,0,,0,0,0.0,0,0,0,,,0,0,0,0,0,0,46,66%,0,0%,0,0%,False,Chris Conley,True,45,10
2018.0,2018-10-28,8.0,8.0,26.003,KAN,DEN,W 30-23,False,0,0,0,,0,0.0%,,0,0,,0,0,0,,0,,0,0,0.0,0,0,0,,,0,0,0,0,0,0,30,52%,0,0%,2,7%,False,Chris Conley,True,30,23
2018.0,2018-11-04,9.0,9.0,26.01,KAN,CLE,W 37-21,False,2,1,23,23.00,0,50.0%,11.50,0,0,,0,0,0,,0,,0,0,0.0,0,0,0,,,0,0,0,0,0,0,34,54%,0,0%,0,0%,True,Chris Conley,True,37,21
2018.0,2018-11-11,10.0,10.0,26.017,KAN,ARI,W 26-14,True,2,1,22,22.00,0,50.0%,11.00,0,0,,0,0,0,,0,,0,0,0.0,0,0,0,,,0,0,0,0,0,0,54,92%,0,0%,0,0%,False,Chris Conley,True,26,14
2018.0,2018-11-19,11.0,11.0,26.025,KAN,LAR,L 51-54,False,8,7,74,10.57,2,87.5%,9.25,0,0,,0,0,0,,0,,2,12,0.0,0,0,0,0,0,0,0,0,0,0,0,64,89%,0,0%,0,0%,True,Chris Conley,False,51,54
2018.0,2018-12-02,12.0,13.0,26.038,KAN,OAK,W 40-33,True,7,3,25,8.33,1,42.9%,3.57,0,0,,0,1,5,5.00,0,,1,6,0.0,0,0,0,,,0,0,0,0,0,0,65,92%,0,0%,1,3%,True,Chris Conley,True,40,33
2018.0,2018-12-09,13.0,14.0,26.045,KAN,BAL,W 27-24,True,3,2,13,6.50,0,66.7%,4.33,0,0,,0,0,0,,0,,0,0,0.0,0,0,0,,,0,0,0,0,0,0,85,99%,0,0%,0,0%,False,Chris Conley,True,27,24
2018.0,2018-12-13,14.0,15.0,26.049,KAN,LAC,L 28-29,True,3,2,19,9.50,0,66.7%,6.33,0,0,,0,0,0,,0,,0,0,0.0,0,0,0,0,0,0,0,0,1,1,0,57,95%,0,0%,2,9%,False,Chris Conley,False,28,29
2018.0,2018-12-23,15.0,16.0,26.059,KAN,SEA,L 31-38,True,5,3,54,18.00,0,60.0%,10.80,0,0,,0,0,0,,0,,0,0,0.0,0,0,0,,,1,1,0,0,0,0,57,93%,0,0%,1,3%,True,Chris Conley,False,31,38
2018.0,2018-12-30,16.0,17.0,26.066,KAN,OAK,W 35-3,True,3,0,0,,0,0.0%,0.00,0,0,,0,0,0,,0,,0,0,0.0,0,0,0,,,0,0,0,0,0,0,36,67%,0,0%,0,0%,False,Chris Conley,True,35,3
2019.0,2019-09-08,1.0,1.0,26.318,JAX,KAN,L 26-40,True,7,6,97,16.17,1,85.7%,13.86,0,0,,0,0,0,,0,,1,6,0.0,0,0,0,0,0,0,0,0,0,0,0,44,76%,0,0%,0,0%,False,Chris Conley,False,26,40
2019.0,2019-09-15,2.0,2.0,26.325,JAX,HOU,L 12-13,True,5,4,73,18.25,0,80.0%,14.60,0,0,,0,0,0,,0,,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,54,84%,0,0%,0,0%,True,Chris Conley,False,12,13
2019.0,2019-09-19,3.0,3.0,26.329,JAX,TEN,W 20-7,False,3,2,30,15.00,0,66.7%,10.00,0,0,,0,0,0,,0,,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,38,70%,0,0%,0,0%,False,Chris Conley,True,20,7
2019.0,2019-09-29,4.0,4.0,26.339,JAX,DEN,W 26-24,False,4,1,17,17.00,0,25.0%,4.25,0,0,,0,0,0,,0,,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,66,78%,0,0%,0,0%,True,Chris Conley,True,26,24
2019.0,2019-10-06,5.0,5.0,26.346,JAX,CAR,L 27-34,True,3,1,26,26.00,0,33.3%,8.67,0,0,,0,0,0,,0,,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,64,77%,0,0%,0,0%,True,Chris Conley,False,27,34
2019.0,2019-10-13,6.0,6.0,26.353,JAX,NOR,L 6-13,True,3,0,0,,0,0.0%,0.00,0,0,,0,0,0,,0,,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,48,83%,0,0%,0,0%,False,Chris Conley,False,6,13
2019.0,2019-10-20,7.0,7.0,26.36,JAX,CIN,W 27-17,True,7,3,83,27.67,0,42.9%,11.86,0,0,,0,0,0,,0,1,0,2,0.0,0,0,0,0,0,0,0,0,0,0,0,56,70%,0,0%,1,3%,True,Chris Conley,True,27,17
2019.0,2019-10-27,8.0,8.0,27.002,JAX,NYJ,W 29-15,True,7,4,103,25.75,1,57.1%,14.71,0,0,,0,0,0,,0,,1,6,0.0,0,0,0,0,0,0,0,0,0,0,0,55,74%,0,0%,0,0%,False,Chris Conley,True,29,15
2019.0,2019-11-03,9.0,9.0,27.009,JAX,HOU,L 3-26,True,7,2,32,16.00,0,28.6%,4.57,0,0,,0,0,0,,0,,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,58,88%,0,0%,0,0%,False,Chris Conley,False,3,26
2019.0,2019-11-17,10.0,11.0,27.023,JAX,IND,L 13-33,True,8,6,58,9.67,0,75.0%,7.25,0,0,,0,0,0,,0,,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,60,97%,0,0%,0,0%,True,Chris Conley,False,13,33
2019.0,2019-11-24,11.0,12.0,27.03,JAX,TEN,L 20-42,True,9,4,49,12.25,0,44.4%,5.44,0,0,,0,0,0,,0,,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,64,75%,0,0%,0,0%,True,Chris Conley,False,20,42
